01-080101-010114TP,d977a2a1c7ff2c7626e58b56608b576c
01-010003TC,d977a2a1c7ff2c7626e58b56608b576c
01-080101-010114TM,d977a2a1c7ff2c7626e58b56608b576c
01-080101-010080TC,fc05837719796bad0ef94ecf80c70f1d
01-010009A,dc06eb8455777656b48b3fc3a32a8e7f
03-02010301-030097TP,ad3e1f9c207b4cda9d8bbfa7d5a3ec28
03-030050TP,fe5c3db89b5a8f0aed71dcb838cc8fc9
05-050005TC,c90fc8532d13b2b346d3f832d1eadf70
04-040018TP,d977a2a1c7ff2c7626e58b56608b576c
01-010027TC,d977a2a1c7ff2c7626e58b56608b576c
01-010027TP,d977a2a1c7ff2c7626e58b56608b576c
05-050005TM,d977a2a1c7ff2c7626e58b56608b576c
01-010027TM,d977a2a1c7ff2c7626e58b56608b576c
05-050005TP,a76262f09e2bababef10048b7cf6b52e
905-9050607-905060702A,2b7ace009c184cf0272a47b51bbb0c02
03-030061TC,ec6fe1970282835c46eb18b19511d5f6
05-0709-070902TP,a321218770d54c1ead7b42d941944f6d
05-050201TP,521a1ea2b471158f05007f3d14e8a0ec
05-0709-070902TM,7ba26e807a4cb398bb150a7885740e96
915-150009A,c385735a4c483d51f2ae13a1c253cf21
05-050201TM,d977a2a1c7ff2c7626e58b56608b576c
04-040018TC,d977a2a1c7ff2c7626e58b56608b576c
04-040018TM,d977a2a1c7ff2c7626e58b56608b576c
01-010008A,5c8b66197ad7c824a7c3a27283f9d9cd
05-050103TP,d977a2a1c7ff2c7626e58b56608b576c
01-010075A,80068a23413d0abacf1beb0a4dc9fc8a
01-010016TC,65eba3214a98e68f52f543c4a7fa6f79
05-0709-070906ATC,d272e12677169965add2053d711e3d48
915-150013TP,7b84711152414e4c246f740725ddb603
03-030006TC,0f44e0ea975115699e243e0508f30d3a
03-030006TM,5e61acf8c2e6e00a91c328ed48d444ba
02-020001TC,9591a6121b5000e5a91a52ea1e8530c1
01-010016TP,435b9ae1561a5cdb1519ebe2b06050d9
03-030006TP,01cb2de98b472c72bc8a5bc75260676a
01-010016TM,2427608aa23c3d036e7f6f095a271d19
01-010051A,8fa28f69f51be3fa113b0f3a780f92d6
05-0709-070906ATM,3dd7fdf4f82e75464d8723fdbaa9d6a8
03-030070TC,8d62e228cacd1180e9dc5effcf95158e
05-0709-070906ATP,7342a9f55328567957fa51a1215fe113
915-150013TC,306a82df144581f68cff1eb662f27375
915-150013TM,291a632eed38372a2118a845060580f8
03-030045A,182484dc5bb1fea910c0e129ea9403c8
05-0709-070910A,4829f40c44dcec27a667170ba36b3818
01-010074A,90d20bb750274f8e67911942b979ee6c
902-0204-02040102BA,69bcadcf84a5332e01ecd7ca88607249
01-010005TC,f5710e63f81773925089f82f0f2d3703
03-030070TP,b144c9348c1ba9f4281b4caf0324bbcf
01-080101-010084TC,4132846840789c5ef7fdd6be0d6381e6
01-080101-010084TM,34233bdd4e3dbdda77eeaf7d62957e53
01-010005TP,a7b49c92bbd94aacc344faaa35d482a4
01-010005TM,e295c4e42b21e1998222b296f89dbcd8
01-010050A,8911b65ff0adc6263b52dd7272d2332f
02-020001TM,10ef3d705ebb46abf3fa5a21b5e047d7
01-080101-010084TP,9f6fe157666bd866cfa8401217efb806
03-02010301-030080TM,d977a2a1c7ff2c7626e58b56608b576c
03-030068A,ab20c5523618f3aa276d7f9344284bc3
03-030044A,d977a2a1c7ff2c7626e58b56608b576c
02-020001TP,b201805672b67168e40e217b6a6ebb82
03-02010301-030091TC,d977a2a1c7ff2c7626e58b56608b576c
05-0709-070904TC,d977a2a1c7ff2c7626e58b56608b576c
01-010073A,d977a2a1c7ff2c7626e58b56608b576c
03-02010301-030091TP,d977a2a1c7ff2c7626e58b56608b576c
03-02010301-030091TM,d977a2a1c7ff2c7626e58b56608b576c
03-030067A,d977a2a1c7ff2c7626e58b56608b576c
03-030043A,d977a2a1c7ff2c7626e58b56608b576c
03-02010301-030101TC,d977a2a1c7ff2c7626e58b56608b576c
01-010029TC,a6232cc167e916c3bae255a3aa1b496e
01-010029TM,e021a1af0e663045acb12bbf52548523
03-02010301-030101TP,d977a2a1c7ff2c7626e58b56608b576c
05-0709-070904TM,d977a2a1c7ff2c7626e58b56608b576c
01-010029TP,59f8c2fbf6ff42536d04a79a12f58066
05-0709-070904TP,d977a2a1c7ff2c7626e58b56608b576c
03-030066A,d977a2a1c7ff2c7626e58b56608b576c
03-030042A,d977a2a1c7ff2c7626e58b56608b576c
05-0709-070955A,d977a2a1c7ff2c7626e58b56608b576c
915-150015TP,ad1f80c8a38b25554200cea4225df193
03-030004TC,0dd543a2b7142033c57bf093f5631b3a
01-010018TC,3297470dd89b679eb95ac60b51c97c8b
04-040009TP,953c20622682e2b00bd40f2850302d70
915-150015TM,72124e51ca8fbad9a299073b8ccbe1a6
901-010202-9010102022TC,nuevo
01-010018TM,cb6fcc3bf9cd212073d7c6f83ab9e400
03-030004TP,83f377bdb33260c4ca151c226f670d2e
03-030004TM,d977a2a1c7ff2c7626e58b56608b576c
915-150015TC,1e80b3d0df570694e83ec8c84bcc78ca
04-040009TC,4e461a4e587a7df76456916175d9836a
01-010018TP,1261de39a17b94a63424189e8dea51a9
