Año	Comarca código	Comarca nombre	División (2 dígitos) código	División (2 dígitos) descripción	Número de actividades
2018	12	Tarazona y el Moncayo	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	79
2018	12	Tarazona y el Moncayo	02	Silvicultura y explotación forestal	6
2018	12	Tarazona y el Moncayo	08	Otras industrias extractivas	1
2018	12	Tarazona y el Moncayo	10	Industria de la alimentación	21
2018	12	Tarazona y el Moncayo	11	Fabricación de bebidas	1
2018	12	Tarazona y el Moncayo	13	Industria textil	4
2018	12	Tarazona y el Moncayo	14	Confección de prendas de vestir	8
2018	12	Tarazona y el Moncayo	15	Industria del cuero y del calzado	4
2018	12	Tarazona y el Moncayo	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	7
2018	12	Tarazona y el Moncayo	18	Artes gráficas y reproducción de soportes grabados	5
2018	12	Tarazona y el Moncayo	20	Industria química	1
2018	12	Tarazona y el Moncayo	22	Fabricación de productos de caucho y plásticos	2
2018	12	Tarazona y el Moncayo	23	Fabricación de otros productos minerales no metálicos	3
2018	12	Tarazona y el Moncayo	24	Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones	1
2018	12	Tarazona y el Moncayo	25	Fabricación de productos metálicos, excepto maquinaria y equipo	28
2018	12	Tarazona y el Moncayo	26	Fabricación de productos informáticos, electrónicos y ópticos	1
2018	12	Tarazona y el Moncayo	27	Fabricación de material y equipo eléctrico	1
2018	12	Tarazona y el Moncayo	28	Fabricación de maquinaria y equipo n.c.o.p.	6
2018	12	Tarazona y el Moncayo	29	Fabricación de vehículos de motor, remolques y semirremolques	7
2018	12	Tarazona y el Moncayo	30	Fabricación de otro material de transporte	4
2018	12	Tarazona y el Moncayo	31	Fabricación de muebles	8
2018	12	Tarazona y el Moncayo	32	Otras industrias manufactureras	1
2018	12	Tarazona y el Moncayo	33	Reparación e instalación de maquinaria y equipo	9
2018	12	Tarazona y el Moncayo	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	25
2018	12	Tarazona y el Moncayo	36	Captación, depuración y distribución de agua	2
2018	12	Tarazona y el Moncayo	37	Recogida y tratamiento de aguas residuales	2
2018	12	Tarazona y el Moncayo	41	Construcción de edificios	132
2018	12	Tarazona y el Moncayo	42	Ingeniería civil	20
2018	12	Tarazona y el Moncayo	43	Actividades de construcción especializada	148
2018	12	Tarazona y el Moncayo	45	Venta y reparación de vehículos de motor y motocicletas	57
2018	12	Tarazona y el Moncayo	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	94
2018	12	Tarazona y el Moncayo	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	471
2018	12	Tarazona y el Moncayo	49	Transporte terrestre y por tubería	68
2018	12	Tarazona y el Moncayo	52	Almacenamiento y actividades anexas al transporte	8
2018	12	Tarazona y el Moncayo	53	Actividades postales y de correos	5
2018	12	Tarazona y el Moncayo	55	Servicios de alojamiento	34
2018	12	Tarazona y el Moncayo	56	Servicios de comidas y bebidas	135
2018	12	Tarazona y el Moncayo	58	Edición	3
2018	12	Tarazona y el Moncayo	59	Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical	1
2018	12	Tarazona y el Moncayo	60	Actividades de programación y emisión de radio y televisión	4
2018	12	Tarazona y el Moncayo	62	Programación, consultoría y otras actividades relacionadas con la informática	6
2018	12	Tarazona y el Moncayo	64	Servicios financieros, excepto seguros y fondos de pensiones	14
2018	12	Tarazona y el Moncayo	65	Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria	2
2018	12	Tarazona y el Moncayo	66	Actividades auxiliares a los servicios financieros y a los seguros	39
2018	12	Tarazona y el Moncayo	68	Actividades inmobiliarias	208
2018	12	Tarazona y el Moncayo	69	Actividades jurídicas y de contabilidad	40
2018	12	Tarazona y el Moncayo	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	44
2018	12	Tarazona y el Moncayo	72	Investigación y desarrollo	3
2018	12	Tarazona y el Moncayo	73	Publicidad y estudios de mercado	5
2018	12	Tarazona y el Moncayo	74	Otras actividades profesionales, científicas y técnicas	26
2018	12	Tarazona y el Moncayo	75	Actividades veterinarias	6
2018	12	Tarazona y el Moncayo	77	Actividades de alquiler	16
2018	12	Tarazona y el Moncayo	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	4
2018	12	Tarazona y el Moncayo	80	Actividades de seguridad e investigación	1
2018	12	Tarazona y el Moncayo	81	Servicios a edificios y actividades de jardinería	12
2018	12	Tarazona y el Moncayo	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	20
2018	12	Tarazona y el Moncayo	85	Educación	32
2018	12	Tarazona y el Moncayo	86	Actividades sanitarias	24
2018	12	Tarazona y el Moncayo	87	Asistencia en establecimientos residenciales	6
2018	12	Tarazona y el Moncayo	88	Actividades de servicios sociales sin alojamiento	4
2018	12	Tarazona y el Moncayo	90	Actividades de creación, artísticas y espectáculos	28
2018	12	Tarazona y el Moncayo	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	2
2018	12	Tarazona y el Moncayo	92	Actividades de juegos de azar y apuestas	11
2018	12	Tarazona y el Moncayo	93	Actividades deportivas, recreativas y de entretenimiento	15
2018	12	Tarazona y el Moncayo	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	14
2018	12	Tarazona y el Moncayo	96	Otros servicios personales	83
2018	13	Campo de Borja	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	196
2018	13	Campo de Borja	02	Silvicultura y explotación forestal	5
2018	13	Campo de Borja	08	Otras industrias extractivas	7
2018	13	Campo de Borja	10	Industria de la alimentación	44
2018	13	Campo de Borja	11	Fabricación de bebidas	25
2018	13	Campo de Borja	13	Industria textil	1
2018	13	Campo de Borja	14	Confección de prendas de vestir	3
2018	13	Campo de Borja	15	Industria del cuero y del calzado	1
2018	13	Campo de Borja	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	2
2018	13	Campo de Borja	18	Artes gráficas y reproducción de soportes grabados	8
2018	13	Campo de Borja	20	Industria química	3
2018	13	Campo de Borja	22	Fabricación de productos de caucho y plásticos	2
2018	13	Campo de Borja	23	Fabricación de otros productos minerales no metálicos	1
2018	13	Campo de Borja	25	Fabricación de productos metálicos, excepto maquinaria y equipo	26
2018	13	Campo de Borja	27	Fabricación de material y equipo eléctrico	3
2018	13	Campo de Borja	28	Fabricación de maquinaria y equipo n.c.o.p.	4
2018	13	Campo de Borja	29	Fabricación de vehículos de motor, remolques y semirremolques	5
2018	13	Campo de Borja	31	Fabricación de muebles	8
2018	13	Campo de Borja	32	Otras industrias manufactureras	4
2018	13	Campo de Borja	33	Reparación e instalación de maquinaria y equipo	1
2018	13	Campo de Borja	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	23
2018	13	Campo de Borja	36	Captación, depuración y distribución de agua	1
2018	13	Campo de Borja	37	Recogida y tratamiento de aguas residuales	7
2018	13	Campo de Borja	38	Recogida, tratamiento y eliminación de residuos; valorización	3
2018	13	Campo de Borja	41	Construcción de edificios	126
2018	13	Campo de Borja	42	Ingeniería civil	8
2018	13	Campo de Borja	43	Actividades de construcción especializada	155
2018	13	Campo de Borja	45	Venta y reparación de vehículos de motor y motocicletas	46
2018	13	Campo de Borja	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	94
2018	13	Campo de Borja	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	534
2018	13	Campo de Borja	49	Transporte terrestre y por tubería	46
2018	13	Campo de Borja	52	Almacenamiento y actividades anexas al transporte	8
2018	13	Campo de Borja	53	Actividades postales y de correos	3
2018	13	Campo de Borja	55	Servicios de alojamiento	16
2018	13	Campo de Borja	56	Servicios de comidas y bebidas	143
2018	13	Campo de Borja	58	Edición	2
2018	13	Campo de Borja	59	Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical	3
2018	13	Campo de Borja	62	Programación, consultoría y otras actividades relacionadas con la informática	2
2018	13	Campo de Borja	63	Servicios de información	2
2018	13	Campo de Borja	64	Servicios financieros, excepto seguros y fondos de pensiones	21
2018	13	Campo de Borja	66	Actividades auxiliares a los servicios financieros y a los seguros	27
2018	13	Campo de Borja	68	Actividades inmobiliarias	229
2018	13	Campo de Borja	69	Actividades jurídicas y de contabilidad	32
2018	13	Campo de Borja	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	26
2018	13	Campo de Borja	72	Investigación y desarrollo	1
2018	13	Campo de Borja	73	Publicidad y estudios de mercado	8
2018	13	Campo de Borja	74	Otras actividades profesionales, científicas y técnicas	26
2018	13	Campo de Borja	75	Actividades veterinarias	8
2018	13	Campo de Borja	77	Actividades de alquiler	33
2018	13	Campo de Borja	78	Actividades relacionadas con el empleo	1
2018	13	Campo de Borja	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	6
2018	13	Campo de Borja	80	Actividades de seguridad e investigación	1
2018	13	Campo de Borja	81	Servicios a edificios y actividades de jardinería	18
2018	13	Campo de Borja	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	20
2018	13	Campo de Borja	85	Educación	44
2018	13	Campo de Borja	86	Actividades sanitarias	43
2018	13	Campo de Borja	87	Asistencia en establecimientos residenciales	4
2018	13	Campo de Borja	88	Actividades de servicios sociales sin alojamiento	4
2018	13	Campo de Borja	90	Actividades de creación, artísticas y espectáculos	23
2018	13	Campo de Borja	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	2
2018	13	Campo de Borja	92	Actividades de juegos de azar y apuestas	9
2018	13	Campo de Borja	93	Actividades deportivas, recreativas y de entretenimiento	12
2018	13	Campo de Borja	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	13
2018	13	Campo de Borja	96	Otros servicios personales	88
2018	14	Aranda	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	36
2018	14	Aranda	02	Silvicultura y explotación forestal	1
2018	14	Aranda	08	Otras industrias extractivas	4
2018	14	Aranda	10	Industria de la alimentación	11
2018	14	Aranda	13	Industria textil	3
2018	14	Aranda	15	Industria del cuero y del calzado	115
2018	14	Aranda	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	2
2018	14	Aranda	17	Industria del papel	4
2018	14	Aranda	18	Artes gráficas y reproducción de soportes grabados	1
2018	14	Aranda	22	Fabricación de productos de caucho y plásticos	3
2018	14	Aranda	23	Fabricación de otros productos minerales no metálicos	1
2018	14	Aranda	24	Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones	1
2018	14	Aranda	25	Fabricación de productos metálicos, excepto maquinaria y equipo	11
2018	14	Aranda	28	Fabricación de maquinaria y equipo n.c.o.p.	3
2018	14	Aranda	31	Fabricación de muebles	4
2018	14	Aranda	33	Reparación e instalación de maquinaria y equipo	7
2018	14	Aranda	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	14
2018	14	Aranda	37	Recogida y tratamiento de aguas residuales	3
2018	14	Aranda	38	Recogida, tratamiento y eliminación de residuos; valorización	2
2018	14	Aranda	39	Actividades de descontaminación y otros servicios de gestión de residuos	1
2018	14	Aranda	41	Construcción de edificios	46
2018	14	Aranda	42	Ingeniería civil	1
2018	14	Aranda	43	Actividades de construcción especializada	77
2018	14	Aranda	45	Venta y reparación de vehículos de motor y motocicletas	14
2018	14	Aranda	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	104
2018	14	Aranda	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	251
2018	14	Aranda	49	Transporte terrestre y por tubería	24
2018	14	Aranda	52	Almacenamiento y actividades anexas al transporte	4
2018	14	Aranda	53	Actividades postales y de correos	1
2018	14	Aranda	55	Servicios de alojamiento	13
2018	14	Aranda	56	Servicios de comidas y bebidas	69
2018	14	Aranda	59	Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical	2
2018	14	Aranda	61	Telecomunicaciones	1
2018	14	Aranda	64	Servicios financieros, excepto seguros y fondos de pensiones	12
2018	14	Aranda	66	Actividades auxiliares a los servicios financieros y a los seguros	19
2018	14	Aranda	68	Actividades inmobiliarias	112
2018	14	Aranda	69	Actividades jurídicas y de contabilidad	16
2018	14	Aranda	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	4
2018	14	Aranda	73	Publicidad y estudios de mercado	4
2018	14	Aranda	74	Otras actividades profesionales, científicas y técnicas	9
2018	14	Aranda	75	Actividades veterinarias	1
2018	14	Aranda	77	Actividades de alquiler	20
2018	14	Aranda	78	Actividades relacionadas con el empleo	1
2018	14	Aranda	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	2
2018	14	Aranda	81	Servicios a edificios y actividades de jardinería	4
2018	14	Aranda	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	9
2018	14	Aranda	85	Educación	19
2018	14	Aranda	86	Actividades sanitarias	13
2018	14	Aranda	87	Asistencia en establecimientos residenciales	1
2018	14	Aranda	88	Actividades de servicios sociales sin alojamiento	2
2018	14	Aranda	90	Actividades de creación, artísticas y espectáculos	2
2018	14	Aranda	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	2
2018	14	Aranda	92	Actividades de juegos de azar y apuestas	1
2018	14	Aranda	93	Actividades deportivas, recreativas y de entretenimiento	3
2018	14	Aranda	96	Otros servicios personales	32
2018	15	Ribera Alta del Ebro	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	177
2018	15	Ribera Alta del Ebro	02	Silvicultura y explotación forestal	2
2018	15	Ribera Alta del Ebro	05	Extracción de antracita, hulla y lignito	1
2018	15	Ribera Alta del Ebro	08	Otras industrias extractivas	11
2018	15	Ribera Alta del Ebro	10	Industria de la alimentación	36
2018	15	Ribera Alta del Ebro	11	Fabricación de bebidas	2
2018	15	Ribera Alta del Ebro	13	Industria textil	24
2018	15	Ribera Alta del Ebro	14	Confección de prendas de vestir	12
2018	15	Ribera Alta del Ebro	15	Industria del cuero y del calzado	6
2018	15	Ribera Alta del Ebro	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	13
2018	15	Ribera Alta del Ebro	17	Industria del papel	1
2018	15	Ribera Alta del Ebro	18	Artes gráficas y reproducción de soportes grabados	12
2018	15	Ribera Alta del Ebro	20	Industria química	11
2018	15	Ribera Alta del Ebro	21	Fabricación de productos farmacéuticos	6
2018	15	Ribera Alta del Ebro	22	Fabricación de productos de caucho y plásticos	12
2018	15	Ribera Alta del Ebro	23	Fabricación de otros productos minerales no metálicos	19
2018	15	Ribera Alta del Ebro	24	Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones	5
2018	15	Ribera Alta del Ebro	25	Fabricación de productos metálicos, excepto maquinaria y equipo	85
2018	15	Ribera Alta del Ebro	27	Fabricación de material y equipo eléctrico	2
2018	15	Ribera Alta del Ebro	28	Fabricación de maquinaria y equipo n.c.o.p.	7
2018	15	Ribera Alta del Ebro	29	Fabricación de vehículos de motor, remolques y semirremolques	36
2018	15	Ribera Alta del Ebro	30	Fabricación de otro material de transporte	1
2018	15	Ribera Alta del Ebro	31	Fabricación de muebles	10
2018	15	Ribera Alta del Ebro	32	Otras industrias manufactureras	6
2018	15	Ribera Alta del Ebro	33	Reparación e instalación de maquinaria y equipo	24
2018	15	Ribera Alta del Ebro	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	36
2018	15	Ribera Alta del Ebro	36	Captación, depuración y distribución de agua	1
2018	15	Ribera Alta del Ebro	37	Recogida y tratamiento de aguas residuales	6
2018	15	Ribera Alta del Ebro	38	Recogida, tratamiento y eliminación de residuos; valorización	3
2018	15	Ribera Alta del Ebro	39	Actividades de descontaminación y otros servicios de gestión de residuos	2
2018	15	Ribera Alta del Ebro	41	Construcción de edificios	263
2018	15	Ribera Alta del Ebro	42	Ingeniería civil	32
2018	15	Ribera Alta del Ebro	43	Actividades de construcción especializada	269
2018	15	Ribera Alta del Ebro	45	Venta y reparación de vehículos de motor y motocicletas	118
2018	15	Ribera Alta del Ebro	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	215
2018	15	Ribera Alta del Ebro	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	710
2018	15	Ribera Alta del Ebro	49	Transporte terrestre y por tubería	142
2018	15	Ribera Alta del Ebro	52	Almacenamiento y actividades anexas al transporte	69
2018	15	Ribera Alta del Ebro	53	Actividades postales y de correos	4
2018	15	Ribera Alta del Ebro	55	Servicios de alojamiento	29
2018	15	Ribera Alta del Ebro	56	Servicios de comidas y bebidas	228
2018	15	Ribera Alta del Ebro	58	Edición	3
2018	15	Ribera Alta del Ebro	59	Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical	1
2018	15	Ribera Alta del Ebro	60	Actividades de programación y emisión de radio y televisión	1
2018	15	Ribera Alta del Ebro	61	Telecomunicaciones	5
2018	15	Ribera Alta del Ebro	62	Programación, consultoría y otras actividades relacionadas con la informática	12
2018	15	Ribera Alta del Ebro	63	Servicios de información	2
2018	15	Ribera Alta del Ebro	64	Servicios financieros, excepto seguros y fondos de pensiones	31
2018	15	Ribera Alta del Ebro	66	Actividades auxiliares a los servicios financieros y a los seguros	36
2018	15	Ribera Alta del Ebro	68	Actividades inmobiliarias	355
2018	15	Ribera Alta del Ebro	69	Actividades jurídicas y de contabilidad	25
2018	15	Ribera Alta del Ebro	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	59
2018	15	Ribera Alta del Ebro	72	Investigación y desarrollo	7
2018	15	Ribera Alta del Ebro	73	Publicidad y estudios de mercado	17
2018	15	Ribera Alta del Ebro	74	Otras actividades profesionales, científicas y técnicas	33
2018	15	Ribera Alta del Ebro	75	Actividades veterinarias	5
2018	15	Ribera Alta del Ebro	77	Actividades de alquiler	59
2018	15	Ribera Alta del Ebro	78	Actividades relacionadas con el empleo	3
2018	15	Ribera Alta del Ebro	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	5
2018	15	Ribera Alta del Ebro	80	Actividades de seguridad e investigación	1
2018	15	Ribera Alta del Ebro	81	Servicios a edificios y actividades de jardinería	23
2018	15	Ribera Alta del Ebro	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	66
2018	15	Ribera Alta del Ebro	85	Educación	91
2018	15	Ribera Alta del Ebro	86	Actividades sanitarias	29
2018	15	Ribera Alta del Ebro	87	Asistencia en establecimientos residenciales	14
2018	15	Ribera Alta del Ebro	88	Actividades de servicios sociales sin alojamiento	2
2018	15	Ribera Alta del Ebro	90	Actividades de creación, artísticas y espectáculos	45
2018	15	Ribera Alta del Ebro	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	3
2018	15	Ribera Alta del Ebro	92	Actividades de juegos de azar y apuestas	10
2018	15	Ribera Alta del Ebro	93	Actividades deportivas, recreativas y de entretenimiento	23
2018	15	Ribera Alta del Ebro	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	33
2018	15	Ribera Alta del Ebro	96	Otros servicios personales	143
2018	16	Valdejalón	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	211
2018	16	Valdejalón	02	Silvicultura y explotación forestal	3
2018	16	Valdejalón	07	Extracción de minerales metálicos	1
2018	16	Valdejalón	08	Otras industrias extractivas	9
2018	16	Valdejalón	10	Industria de la alimentación	59
2018	16	Valdejalón	11	Fabricación de bebidas	22
2018	16	Valdejalón	13	Industria textil	9
2018	16	Valdejalón	14	Confección de prendas de vestir	11
2018	16	Valdejalón	15	Industria del cuero y del calzado	3
2018	16	Valdejalón	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	18
2018	16	Valdejalón	17	Industria del papel	4
2018	16	Valdejalón	18	Artes gráficas y reproducción de soportes grabados	10
2018	16	Valdejalón	20	Industria química	6
2018	16	Valdejalón	21	Fabricación de productos farmacéuticos	2
2018	16	Valdejalón	22	Fabricación de productos de caucho y plásticos	14
2018	16	Valdejalón	23	Fabricación de otros productos minerales no metálicos	14
2018	16	Valdejalón	24	Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones	2
2018	16	Valdejalón	25	Fabricación de productos metálicos, excepto maquinaria y equipo	97
2018	16	Valdejalón	26	Fabricación de productos informáticos, electrónicos y ópticos	9
2018	16	Valdejalón	27	Fabricación de material y equipo eléctrico	7
2018	16	Valdejalón	28	Fabricación de maquinaria y equipo n.c.o.p.	31
2018	16	Valdejalón	29	Fabricación de vehículos de motor, remolques y semirremolques	15
2018	16	Valdejalón	30	Fabricación de otro material de transporte	1
2018	16	Valdejalón	31	Fabricación de muebles	24
2018	16	Valdejalón	32	Otras industrias manufactureras	4
2018	16	Valdejalón	33	Reparación e instalación de maquinaria y equipo	11
2018	16	Valdejalón	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	97
2018	16	Valdejalón	36	Captación, depuración y distribución de agua	1
2018	16	Valdejalón	37	Recogida y tratamiento de aguas residuales	9
2018	16	Valdejalón	38	Recogida, tratamiento y eliminación de residuos; valorización	4
2018	16	Valdejalón	39	Actividades de descontaminación y otros servicios de gestión de residuos	1
2018	16	Valdejalón	41	Construcción de edificios	295
2018	16	Valdejalón	42	Ingeniería civil	12
2018	16	Valdejalón	43	Actividades de construcción especializada	307
2018	16	Valdejalón	45	Venta y reparación de vehículos de motor y motocicletas	128
2018	16	Valdejalón	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	362
2018	16	Valdejalón	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	803
2018	16	Valdejalón	49	Transporte terrestre y por tubería	122
2018	16	Valdejalón	52	Almacenamiento y actividades anexas al transporte	57
2018	16	Valdejalón	53	Actividades postales y de correos	12
2018	16	Valdejalón	55	Servicios de alojamiento	17
2018	16	Valdejalón	56	Servicios de comidas y bebidas	243
2018	16	Valdejalón	58	Edición	11
2018	16	Valdejalón	59	Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical	4
2018	16	Valdejalón	60	Actividades de programación y emisión de radio y televisión	4
2018	16	Valdejalón	61	Telecomunicaciones	2
2018	16	Valdejalón	62	Programación, consultoría y otras actividades relacionadas con la informática	10
2018	16	Valdejalón	64	Servicios financieros, excepto seguros y fondos de pensiones	30
2018	16	Valdejalón	66	Actividades auxiliares a los servicios financieros y a los seguros	50
2018	16	Valdejalón	68	Actividades inmobiliarias	472
2018	16	Valdejalón	69	Actividades jurídicas y de contabilidad	55
2018	16	Valdejalón	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	63
2018	16	Valdejalón	72	Investigación y desarrollo	12
2018	16	Valdejalón	73	Publicidad y estudios de mercado	20
2018	16	Valdejalón	74	Otras actividades profesionales, científicas y técnicas	26
2018	16	Valdejalón	75	Actividades veterinarias	14
2018	16	Valdejalón	77	Actividades de alquiler	65
2018	16	Valdejalón	78	Actividades relacionadas con el empleo	12
2018	16	Valdejalón	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	4
2018	16	Valdejalón	80	Actividades de seguridad e investigación	2
2018	16	Valdejalón	81	Servicios a edificios y actividades de jardinería	22
2018	16	Valdejalón	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	61
2018	16	Valdejalón	85	Educación	81
2018	16	Valdejalón	86	Actividades sanitarias	64
2018	16	Valdejalón	87	Asistencia en establecimientos residenciales	5
2018	16	Valdejalón	88	Actividades de servicios sociales sin alojamiento	3
2018	16	Valdejalón	90	Actividades de creación, artísticas y espectáculos	29
2018	16	Valdejalón	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	4
2018	16	Valdejalón	92	Actividades de juegos de azar y apuestas	11
2018	16	Valdejalón	93	Actividades deportivas, recreativas y de entretenimiento	25
2018	16	Valdejalón	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	30
2018	16	Valdejalón	96	Otros servicios personales	105
2018	17	D.C. Zaragoza	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	785
2018	17	D.C. Zaragoza	02	Silvicultura y explotación forestal	33
2018	17	D.C. Zaragoza	05	Extracción de antracita, hulla y lignito	2
2018	17	D.C. Zaragoza	07	Extracción de minerales metálicos	1
2018	17	D.C. Zaragoza	08	Otras industrias extractivas	36
2018	17	D.C. Zaragoza	09	Actividades de apoyo a las industrias extractivas	1
2018	17	D.C. Zaragoza	10	Industria de la alimentación	510
2018	17	D.C. Zaragoza	11	Fabricación de bebidas	20
2018	17	D.C. Zaragoza	13	Industria textil	176
2018	17	D.C. Zaragoza	14	Confección de prendas de vestir	325
2018	17	D.C. Zaragoza	15	Industria del cuero y del calzado	41
2018	17	D.C. Zaragoza	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	170
2018	17	D.C. Zaragoza	17	Industria del papel	46
2018	17	D.C. Zaragoza	18	Artes gráficas y reproducción de soportes grabados	476
2018	17	D.C. Zaragoza	20	Industria química	115
