Municipio código	Municipio nombre	Año	Votos	Siglas
44052	Calomarde	2008	0,0	C's
44052	Calomarde	2008	0,0	PUM+J
44052	Calomarde	2008	0,0	pCUA
44052	Calomarde	2008	0,0	PSD-FIA
44052	Calomarde	2008	0,0	TA
44052	Calomarde	2008	0,0	FE de las JONS
44052	Calomarde	2008	0,0	PFyV
44052	Calomarde	2008	0,0	DN
44052	Calomarde	2008	0,0	POSI
44052	Calomarde	2008	0,0	AuN
44052	Calomarde	2008	0,0	FRENTE
44052	Calomarde	2008	0,0	AES
44052	Calomarde	2008	0,0	FA
44052	Calomarde	2008	0,0	PH
44052	Calomarde	2008	0,0	MCE
44052	Calomarde	2008	0,0	CTC
44052	Calomarde	2008	0,0	PCPE
