Mes y año	Mes (código)	Mes nombre	Año	Comarca código	Comarca nombre	Sexo	Temporalidad	Modalidad	orden_modalidad	Grupo de tipo de contrato	Grupo de tipo de contrato	Días duración contrato	Número de contratos	Duración contrato	Duración contrato * 1.00 / Número de contratos
Junio 2014	201406	Junio	2014	20	Comunidad de Calatayud	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	403	0	0
Junio 2014	201406	Junio	2014	20	Comunidad de Calatayud	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	30	1472	49,06666666666666666666666666666666666667
Junio 2014	201406	Junio	2014	20	Comunidad de Calatayud	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	1	0	0
Junio 2014	201406	Junio	2014	20	Comunidad de Calatayud	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	484	11135	23,0061983471074380165289256198347107438
Junio 2014	201406	Junio	2014	20	Comunidad de Calatayud	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	274	8430	30,76642335766423357664233576642335766423
Junio 2014	201406	Junio	2014	20	Comunidad de Calatayud	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	14	0	0
Junio 2014	201406	Junio	2014	20	Comunidad de Calatayud	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	4	198	49,5
Junio 2014	201406	Junio	2014	20	Comunidad de Calatayud	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	30	0	0
Junio 2014	201406	Junio	2014	20	Comunidad de Calatayud	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	20	407	20,35
Junio 2014	201406	Junio	2014	20	Comunidad de Calatayud	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	4	890	222,5
Junio 2014	201406	Junio	2014	20	Comunidad de Calatayud	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	1	360	360
Junio 2014	201406	Junio	2014	21	Campo de Cariñena	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	193	0	0
Junio 2014	201406	Junio	2014	21	Campo de Cariñena	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	4	723	180,75
Junio 2014	201406	Junio	2014	21	Campo de Cariñena	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	101	0	0
Junio 2014	201406	Junio	2014	21	Campo de Cariñena	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	3	50	16,66666666666666666666666666666666666667
Junio 2014	201406	Junio	2014	21	Campo de Cariñena	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	667	16929	25,38080959520239880059970014992503748126
Junio 2014	201406	Junio	2014	21	Campo de Cariñena	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	1	0	0
Junio 2014	201406	Junio	2014	21	Campo de Cariñena	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	181	4943	27,30939226519337016574585635359116022099
Junio 2014	201406	Junio	2014	21	Campo de Cariñena	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	13	0	0
Junio 2014	201406	Junio	2014	21	Campo de Cariñena	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	14	230	16,42857142857142857142857142857142857143
Junio 2014	201406	Junio	2014	21	Campo de Cariñena	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	12	0	0
Junio 2014	201406	Junio	2014	21	Campo de Cariñena	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	4	44	11
Junio 2014	201406	Junio	2014	22	Campo de Belchite	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	17	0	0
Junio 2014	201406	Junio	2014	22	Campo de Belchite	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	4	4	1
Junio 2014	201406	Junio	2014	22	Campo de Belchite	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	8	0	0
Junio 2014	201406	Junio	2014	22	Campo de Belchite	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	2	166	83
Junio 2014	201406	Junio	2014	22	Campo de Belchite	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	12	120	10
Junio 2014	201406	Junio	2014	22	Campo de Belchite	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	13	861	66,23076923076923076923076923076923076923
Junio 2014	201406	Junio	2014	22	Campo de Belchite	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	1	0	0
Junio 2014	201406	Junio	2014	22	Campo de Belchite	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	2	0	0
Junio 2014	201406	Junio	2014	22	Campo de Belchite	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	1	180	180
Junio 2014	201406	Junio	2014	23	Bajo Martín	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	62	0	0
Junio 2014	201406	Junio	2014	23	Bajo Martín	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	4	390	97,5
Junio 2014	201406	Junio	2014	23	Bajo Martín	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	59	0	0
Junio 2014	201406	Junio	2014	23	Bajo Martín	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	2	150	75
Junio 2014	201406	Junio	2014	23	Bajo Martín	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	45	2987	66,37777777777777777777777777777777777778
Junio 2014	201406	Junio	2014	23	Bajo Martín	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	29	672	23,17241379310344827586206896551724137931
Junio 2014	201406	Junio	2014	23	Bajo Martín	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	2	0	0
Junio 2014	201406	Junio	2014	23	Bajo Martín	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	7	0	0
Junio 2014	201406	Junio	2014	23	Bajo Martín	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	4	38	9,5
Junio 2014	201406	Junio	2014	23	Bajo Martín	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	1	180	180
Junio 2014	201406	Junio	2014	24	Campo de Daroca	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	40	0	0
Junio 2014	201406	Junio	2014	24	Campo de Daroca	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	18	240	13,33333333333333333333333333333333333333
Junio 2014	201406	Junio	2014	24	Campo de Daroca	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	20	0	0
Junio 2014	201406	Junio	2014	24	Campo de Daroca	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	2	23	11,5
Junio 2014	201406	Junio	2014	24	Campo de Daroca	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	17	541	31,82352941176470588235294117647058823529
Junio 2014	201406	Junio	2014	24	Campo de Daroca	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	12	698	58,16666666666666666666666666666666666667
Junio 2014	201406	Junio	2014	24	Campo de Daroca	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	1	0	0
Junio 2014	201406	Junio	2014	24	Campo de Daroca	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	2	161	80,5
Junio 2014	201406	Junio	2014	24	Campo de Daroca	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	4	0	0
Junio 2014	201406	Junio	2014	24	Campo de Daroca	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	1	16	16
Junio 2014	201406	Junio	2014	25	Jiloca	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	34	0	0
Junio 2014	201406	Junio	2014	25	Jiloca	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	7	339	48,42857142857142857142857142857142857143
Junio 2014	201406	Junio	2014	25	Jiloca	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	14	0	0
Junio 2014	201406	Junio	2014	25	Jiloca	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	5	419	83,8
Junio 2014	201406	Junio	2014	25	Jiloca	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	44	2299	52,25
Junio 2014	201406	Junio	2014	25	Jiloca	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	30	1668	55,6
Junio 2014	201406	Junio	2014	25	Jiloca	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	3	0	0
Junio 2014	201406	Junio	2014	25	Jiloca	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	13	0	0
Junio 2014	201406	Junio	2014	25	Jiloca	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	5	249	49,8
Junio 2014	201406	Junio	2014	26	Cuencas Mineras	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	13	0	0
Junio 2014	201406	Junio	2014	26	Cuencas Mineras	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	10	203	20,3
Junio 2014	201406	Junio	2014	26	Cuencas Mineras	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	5	0	0
Junio 2014	201406	Junio	2014	26	Cuencas Mineras	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	2	124	62
Junio 2014	201406	Junio	2014	26	Cuencas Mineras	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	14	687	49,07142857142857142857142857142857142857
Junio 2014	201406	Junio	2014	26	Cuencas Mineras	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	31	2346	75,67741935483870967741935483870967741935
Junio 2014	201406	Junio	2014	26	Cuencas Mineras	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	3	0	0
Junio 2014	201406	Junio	2014	26	Cuencas Mineras	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	9	0	0
Junio 2014	201406	Junio	2014	26	Cuencas Mineras	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	2	47	23,5
Junio 2014	201406	Junio	2014	26	Cuencas Mineras	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	1	360	360
Junio 2014	201406	Junio	2014	26	Cuencas Mineras	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	1	180	180
Junio 2014	201406	Junio	2014	27	Andorra-Sierra de Arcos	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	55	0	0
Junio 2014	201406	Junio	2014	27	Andorra-Sierra de Arcos	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	8	469	58,625
Junio 2014	201406	Junio	2014	27	Andorra-Sierra de Arcos	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	8	0	0
Junio 2014	201406	Junio	2014	27	Andorra-Sierra de Arcos	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	10	37	3,7
Junio 2014	201406	Junio	2014	27	Andorra-Sierra de Arcos	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	54	1001	18,53703703703703703703703703703703703704
Junio 2014	201406	Junio	2014	27	Andorra-Sierra de Arcos	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	66	695	10,53030303030303030303030303030303030303
Junio 2014	201406	Junio	2014	27	Andorra-Sierra de Arcos	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	4	0	0
Junio 2014	201406	Junio	2014	27	Andorra-Sierra de Arcos	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	2	6	3
Junio 2014	201406	Junio	2014	27	Andorra-Sierra de Arcos	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	22	0	0
Junio 2014	201406	Junio	2014	27	Andorra-Sierra de Arcos	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	19	238	12,52631578947368421052631578947368421053
Junio 2014	201406	Junio	2014	27	Andorra-Sierra de Arcos	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	1	180	180
Junio 2014	201406	Junio	2014	27	Andorra-Sierra de Arcos	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	1	180	180
Junio 2014	201406	Junio	2014	28	Bajo Aragón	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	230	0	0
Junio 2014	201406	Junio	2014	28	Bajo Aragón	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	25	753	30,12
Junio 2014	201406	Junio	2014	28	Bajo Aragón	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	176	0	0
Junio 2014	201406	Junio	2014	28	Bajo Aragón	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	4	137	34,25
Junio 2014	201406	Junio	2014	28	Bajo Aragón	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	110	4542	41,29090909090909090909090909090909090909
Junio 2014	201406	Junio	2014	28	Bajo Aragón	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	130	4623	35,56153846153846153846153846153846153846
Junio 2014	201406	Junio	2014	28	Bajo Aragón	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	8	0	0
Junio 2014	201406	Junio	2014	28	Bajo Aragón	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	3	166	55,33333333333333333333333333333333333333
Junio 2014	201406	Junio	2014	28	Bajo Aragón	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	24	0	0
Junio 2014	201406	Junio	2014	28	Bajo Aragón	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	10	385	38,5
Junio 2014	201406	Junio	2014	28	Bajo Aragón	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	1	1376	1376
Junio 2014	201406	Junio	2014	28	Bajo Aragón	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	5	1800	360
Junio 2014	201406	Junio	2014	28	Bajo Aragón	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	1	181	181
Junio 2014	201406	Junio	2014	28	Bajo Aragón	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	2	720	360
Junio 2014	201406	Junio	2014	28	Bajo Aragón	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	2	540	270
Junio 2014	201406	Junio	2014	28	Bajo Aragón	Mujeres	Temporal	Otros	8	Otros	Otros	0	1	0	0
Junio 2014	201406	Junio	2014	29	Comunidad de Teruel	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	186	0	0
Junio 2014	201406	Junio	2014	29	Comunidad de Teruel	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	22	784	35,63636363636363636363636363636363636364
Junio 2014	201406	Junio	2014	29	Comunidad de Teruel	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	59	0	0
Junio 2014	201406	Junio	2014	29	Comunidad de Teruel	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	15	775	51,66666666666666666666666666666666666667
Junio 2014	201406	Junio	2014	29	Comunidad de Teruel	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	762	13706	17,98687664041994750656167979002624671916
Junio 2014	201406	Junio	2014	29	Comunidad de Teruel	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	256	9550	37,3046875
Junio 2014	201406	Junio	2014	29	Comunidad de Teruel	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	35	0	0
Junio 2014	201406	Junio	2014	29	Comunidad de Teruel	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	11	650	59,09090909090909090909090909090909090909
Junio 2014	201406	Junio	2014	29	Comunidad de Teruel	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	41	0	0
Junio 2014	201406	Junio	2014	29	Comunidad de Teruel	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	25	816	32,64
Junio 2014	201406	Junio	2014	29	Comunidad de Teruel	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	2	2183	1091,5
Junio 2014	201406	Junio	2014	29	Comunidad de Teruel	Hombres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	2	354	177
Junio 2014	201406	Junio	2014	29	Comunidad de Teruel	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	1	1440	1440
Junio 2014	201406	Junio	2014	29	Comunidad de Teruel	Mujeres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	1	1440	1440
Junio 2014	201406	Junio	2014	29	Comunidad de Teruel	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	6	1260	210
Junio 2014	201406	Junio	2014	29	Comunidad de Teruel	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	6	1260	210
Junio 2014	201406	Junio	2014	29	Comunidad de Teruel	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	8	1800	225
Junio 2014	201406	Junio	2014	29	Comunidad de Teruel	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	5	1080	216
Junio 2014	201406	Junio	2014	30	Maestrazgo	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	14	0	0
Junio 2014	201406	Junio	2014	30	Maestrazgo	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	6	131	21,83333333333333333333333333333333333333
Junio 2014	201406	Junio	2014	30	Maestrazgo	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	4	0	0
Junio 2014	201406	Junio	2014	30	Maestrazgo	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	1	1	1
Junio 2014	201406	Junio	2014	30	Maestrazgo	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	8	439	54,875
Junio 2014	201406	Junio	2014	30	Maestrazgo	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	3	72	24
Junio 2014	201406	Junio	2014	30	Maestrazgo	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	2	0	0
Junio 2014	201406	Junio	2014	30	Maestrazgo	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	3	47	15,66666666666666666666666666666666666667
Junio 2014	201406	Junio	2014	30	Maestrazgo	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	1	360	360
Junio 2014	201406	Junio	2014	30	Maestrazgo	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	1	180	180
Junio 2014	201406	Junio	2014	31	Sierra de Albarracín	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	15	0	0
Junio 2014	201406	Junio	2014	31	Sierra de Albarracín	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	3	69	23
Junio 2014	201406	Junio	2014	31	Sierra de Albarracín	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	2	0	0
Junio 2014	201406	Junio	2014	31	Sierra de Albarracín	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	12	1041	86,75
Junio 2014	201406	Junio	2014	31	Sierra de Albarracín	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	17	994	58,47058823529411764705882352941176470588
Junio 2014	201406	Junio	2014	31	Sierra de Albarracín	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	1	108	108
Junio 2014	201406	Junio	2014	31	Sierra de Albarracín	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	2	0	0
Junio 2014	201406	Junio	2014	32	Gúdar-Javalambre	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	33	0	0
Junio 2014	201406	Junio	2014	32	Gúdar-Javalambre	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	1	1	1
Junio 2014	201406	Junio	2014	32	Gúdar-Javalambre	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	8	0	0
Junio 2014	201406	Junio	2014	32	Gúdar-Javalambre	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	1	4	4
Junio 2014	201406	Junio	2014	32	Gúdar-Javalambre	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	45	2131	47,35555555555555555555555555555555555556
