Mes y año	Municipio código	Municipio nombre	Temporalidad	Sexo	Afiliaciones en alta
Septiembre 2020	50177	Morés	Indefinido	Hombres	32
Septiembre 2020	50177	Morés	Indefinido	Mujeres	18
Septiembre 2020	50178	Moros	Indefinido	Hombres	9
Septiembre 2020	50178	Moros	Indefinido	Mujeres	5
Septiembre 2020	50179	Moyuela	Indefinido	Hombres	3
Septiembre 2020	50179	Moyuela	Indefinido	Mujeres	3
Septiembre 2020	50180	Mozota	Indefinido	Hombres	1
Septiembre 2020	50181	Muel	Indefinido	Hombres	619
Septiembre 2020	50181	Muel	Indefinido	Mujeres	170
Septiembre 2020	50182	Muela (La)	Indefinido	Hombres	2376
Septiembre 2020	50182	Muela (La)	Indefinido	Mujeres	1086
Septiembre 2020	50183	Munébrega	Indefinido	Hombres	10
Septiembre 2020	50183	Munébrega	Indefinido	Mujeres	3
Septiembre 2020	50184	Murero	Indefinido	Hombres	3
Septiembre 2020	50184	Murero	Indefinido	Mujeres	1
Septiembre 2020	50185	Murillo de Gállego	Indefinido	Hombres	10
Septiembre 2020	50185	Murillo de Gállego	Indefinido	Mujeres	11
Septiembre 2020	50186	Navardún	Indefinido	Hombres	1
Septiembre 2020	50186	Navardún	Indefinido	Mujeres	1
Septiembre 2020	50187	Nigüella	Indefinido	Hombres	1
Septiembre 2020	50188	Nombrevilla	Indefinido	Hombres	1
Septiembre 2020	50189	Nonaspe	Indefinido	Hombres	58
Septiembre 2020	50189	Nonaspe	Indefinido	Mujeres	29
Septiembre 2020	50190	Novallas	Indefinido	Hombres	19
Septiembre 2020	50190	Novallas	Indefinido	Mujeres	16
Septiembre 2020	50191	Novillas	Indefinido	Hombres	11
Septiembre 2020	50191	Novillas	Indefinido	Mujeres	18
Septiembre 2020	50192	Nuévalos	Indefinido	Hombres	58
Septiembre 2020	50192	Nuévalos	Indefinido	Mujeres	51
Septiembre 2020	50193	Nuez de Ebro	Indefinido	Hombres	62
Septiembre 2020	50193	Nuez de Ebro	Indefinido	Mujeres	16
Septiembre 2020	50194	Olvés	Indefinido	Mujeres	1
Septiembre 2020	50197	Orés	Indefinido	Hombres	2
Septiembre 2020	50197	Orés	Indefinido	Mujeres	2
Septiembre 2020	50199	Osera de Ebro	Indefinido	Hombres	43
Septiembre 2020	50199	Osera de Ebro	Indefinido	Mujeres	42
Septiembre 2020	50200	Paniza	Indefinido	Hombres	56
Septiembre 2020	50200	Paniza	Indefinido	Mujeres	37
Septiembre 2020	50201	Paracuellos de Jiloca	Indefinido	Hombres	44
Septiembre 2020	50201	Paracuellos de Jiloca	Indefinido	Mujeres	53
Septiembre 2020	50202	Paracuellos de la Ribera	Indefinido	Hombres	1
Septiembre 2020	50202	Paracuellos de la Ribera	Indefinido	Mujeres	1
Septiembre 2020	50203	Pastriz	Indefinido	Hombres	26
Septiembre 2020	50203	Pastriz	Indefinido	Mujeres	32
Septiembre 2020	50204	Pedrola	Indefinido	Hombres	2478
Septiembre 2020	50204	Pedrola	Indefinido	Mujeres	621
Septiembre 2020	50206	Perdiguera	Indefinido	Hombres	19
Septiembre 2020	50206	Perdiguera	Indefinido	Mujeres	13
Septiembre 2020	50207	Piedratajada	Indefinido	Hombres	4
Septiembre 2020	50207	Piedratajada	Indefinido	Mujeres	1
Septiembre 2020	50208	Pina de Ebro	Indefinido	Hombres	497
Septiembre 2020	50208	Pina de Ebro	Indefinido	Mujeres	349
Septiembre 2020	50209	Pinseque	Indefinido	Hombres	571
Septiembre 2020	50209	Pinseque	Indefinido	Mujeres	340
Septiembre 2020	50210	Pintanos (Los)	Indefinido	Mujeres	1
Septiembre 2020	50211	Plasencia de Jalón	Indefinido	Hombres	39
Septiembre 2020	50211	Plasencia de Jalón	Indefinido	Mujeres	6
Septiembre 2020	50212	Pleitas	Indefinido	Hombres	3
Septiembre 2020	50213	Plenas	Indefinido	Hombres	1
Septiembre 2020	50213	Plenas	Indefinido	Mujeres	2
Septiembre 2020	50214	Pomer	Indefinido	Hombres	3
Septiembre 2020	50214	Pomer	Indefinido	Mujeres	1
Septiembre 2020	50215	Pozuel de Ariza	Indefinido	Hombres	2
Septiembre 2020	50216	Pozuelo de Aragón	Indefinido	Hombres	26
Septiembre 2020	50216	Pozuelo de Aragón	Indefinido	Mujeres	7
Septiembre 2020	50217	Pradilla de Ebro	Indefinido	Hombres	100
Septiembre 2020	50217	Pradilla de Ebro	Indefinido	Mujeres	21
Septiembre 2020	50218	Puebla de Albortón	Indefinido	Hombres	27
Septiembre 2020	50218	Puebla de Albortón	Indefinido	Mujeres	14
Septiembre 2020	50219	Puebla de Alfindén (La)	Indefinido	Hombres	2047
Septiembre 2020	50219	Puebla de Alfindén (La)	Indefinido	Mujeres	867
Septiembre 2020	50222	Quinto	Indefinido	Hombres	244
Septiembre 2020	50222	Quinto	Indefinido	Mujeres	119
Septiembre 2020	50223	Remolinos	Indefinido	Hombres	96
Septiembre 2020	50223	Remolinos	Indefinido	Mujeres	38
Septiembre 2020	50224	Retascón	Indefinido	Hombres	1
Septiembre 2020	50225	Ricla	Indefinido	Hombres	197
Septiembre 2020	50225	Ricla	Indefinido	Mujeres	115
Septiembre 2020	50227	Romanos	Indefinido	Hombres	5
Septiembre 2020	50227	Romanos	Indefinido	Mujeres	17
Septiembre 2020	50228	Rueda de Jalón	Indefinido	Hombres	4
Septiembre 2020	50228	Rueda de Jalón	Indefinido	Mujeres	5
Septiembre 2020	50229	Ruesca	Indefinido	Hombres	2
Septiembre 2020	50230	Sádaba	Indefinido	Hombres	92
Septiembre 2020	50230	Sádaba	Indefinido	Mujeres	116
Septiembre 2020	50231	Salillas de Jalón	Indefinido	Hombres	2
Septiembre 2020	50231	Salillas de Jalón	Indefinido	Mujeres	10
Septiembre 2020	50232	Salvatierra de Esca	Indefinido	Hombres	4
Septiembre 2020	50232	Salvatierra de Esca	Indefinido	Mujeres	1
Septiembre 2020	50233	Samper del Salz	Indefinido	Mujeres	1
Septiembre 2020	50234	San Martín de la Virgen de Moncayo	Indefinido	Hombres	2
Septiembre 2020	50234	San Martín de la Virgen de Moncayo	Indefinido	Mujeres	7
Septiembre 2020	50235	San Mateo de Gállego	Indefinido	Hombres	382
Septiembre 2020	50235	San Mateo de Gállego	Indefinido	Mujeres	328
Septiembre 2020	50237	Santa Cruz de Moncayo	Indefinido	Mujeres	1
Septiembre 2020	50240	Sástago	Indefinido	Hombres	116
Septiembre 2020	50240	Sástago	Indefinido	Mujeres	100
Septiembre 2020	50241	Saviñán	Indefinido	Hombres	38
Septiembre 2020	50241	Saviñán	Indefinido	Mujeres	37
Septiembre 2020	50243	Sestrica	Indefinido	Hombres	8
Septiembre 2020	50243	Sestrica	Indefinido	Mujeres	8
Septiembre 2020	50244	Sierra de Luna	Indefinido	Hombres	27
Septiembre 2020	50244	Sierra de Luna	Indefinido	Mujeres	12
Septiembre 2020	50245	Sigüés	Indefinido	Hombres	1
Septiembre 2020	50245	Sigüés	Indefinido	Mujeres	3
Septiembre 2020	50246	Sisamón	Indefinido	Hombres	1
Septiembre 2020	50247	Sobradiel	Indefinido	Hombres	233
Septiembre 2020	50247	Sobradiel	Indefinido	Mujeres	85
Septiembre 2020	50248	Sos del Rey Católico	Indefinido	Hombres	37
Septiembre 2020	50248	Sos del Rey Católico	Indefinido	Mujeres	47
Septiembre 2020	50249	Tabuenca	Indefinido	Hombres	4
Septiembre 2020	50249	Tabuenca	Indefinido	Mujeres	7
Septiembre 2020	50251	Tarazona	Indefinido	Hombres	1209
Septiembre 2020	50251	Tarazona	Indefinido	Mujeres	848
Septiembre 2020	50252	Tauste	Indefinido	Hombres	1094
Septiembre 2020	50252	Tauste	Indefinido	Mujeres	700
Septiembre 2020	50253	Terrer	Indefinido	Hombres	21
Septiembre 2020	50253	Terrer	Indefinido	Mujeres	17
Septiembre 2020	50254	Tierga	Indefinido	Hombres	23
Septiembre 2020	50254	Tierga	Indefinido	Mujeres	6
Septiembre 2020	50255	Tobed	Indefinido	Mujeres	8
Septiembre 2020	50256	Torralba de los Frailes	Indefinido	Hombres	1
Septiembre 2020	50257	Torralba de Ribota	Indefinido	Mujeres	3
Septiembre 2020	50259	Torrehermosa	Indefinido	Hombres	6
Septiembre 2020	50259	Torrehermosa	Indefinido	Mujeres	2
Septiembre 2020	50261	Torrellas	Indefinido	Hombres	3
Septiembre 2020	50261	Torrellas	Indefinido	Mujeres	3
Septiembre 2020	50262	Torres de Berrellén	Indefinido	Hombres	95
Septiembre 2020	50262	Torres de Berrellén	Indefinido	Mujeres	39
Septiembre 2020	50263	Torrijo de la Cañada	Indefinido	Hombres	5
Septiembre 2020	50263	Torrijo de la Cañada	Indefinido	Mujeres	1
Septiembre 2020	50264	Tosos	Indefinido	Hombres	4
Septiembre 2020	50264	Tosos	Indefinido	Mujeres	1
Septiembre 2020	50265	Trasmoz	Indefinido	Hombres	2
Septiembre 2020	50266	Trasobares	Indefinido	Mujeres	1
Septiembre 2020	50267	Uncastillo	Indefinido	Hombres	18
Septiembre 2020	50267	Uncastillo	Indefinido	Mujeres	23
Septiembre 2020	50268	Undués de Lerda	Indefinido	Hombres	1
Septiembre 2020	50268	Undués de Lerda	Indefinido	Mujeres	1
Septiembre 2020	50269	Urrea de Jalón	Indefinido	Hombres	14
Septiembre 2020	50269	Urrea de Jalón	Indefinido	Mujeres	18
Septiembre 2020	50270	Urriés	Indefinido	Mujeres	1
Septiembre 2020	50271	Used	Indefinido	Hombres	3
Septiembre 2020	50271	Used	Indefinido	Mujeres	4
Septiembre 2020	50272	Utebo	Indefinido	Hombres	2029
Septiembre 2020	50272	Utebo	Indefinido	Mujeres	1648
Septiembre 2020	50274	Val de San Martín	Indefinido	Hombres	2
Septiembre 2020	50275	Valmadrid	Indefinido	Hombres	3
Septiembre 2020	50275	Valmadrid	Indefinido	Mujeres	4
Septiembre 2020	50276	Valpalmas	Indefinido	Hombres	4
Septiembre 2020	50276	Valpalmas	Indefinido	Mujeres	1
Septiembre 2020	50277	Valtorres	Indefinido	Hombres	1
Septiembre 2020	50278	Velilla de Ebro	Indefinido	Hombres	12
Septiembre 2020	50278	Velilla de Ebro	Indefinido	Mujeres	4
Septiembre 2020	50280	Vera de Moncayo	Indefinido	Hombres	23
Septiembre 2020	50280	Vera de Moncayo	Indefinido	Mujeres	33
Septiembre 2020	50281	Vierlas	Indefinido	Hombres	5
Septiembre 2020	50281	Vierlas	Indefinido	Mujeres	1
Septiembre 2020	50283	Villadoz	Indefinido	Hombres	8
Septiembre 2020	50283	Villadoz	Indefinido	Mujeres	8
Septiembre 2020	50284	Villafeliche	Indefinido	Hombres	4
Septiembre 2020	50284	Villafeliche	Indefinido	Mujeres	2
Septiembre 2020	50285	Villafranca de Ebro	Indefinido	Hombres	28
Septiembre 2020	50285	Villafranca de Ebro	Indefinido	Mujeres	45
Septiembre 2020	50287	Villalengua	Indefinido	Hombres	14
Septiembre 2020	50287	Villalengua	Indefinido	Mujeres	14
Septiembre 2020	50288	Villanueva de Gállego	Indefinido	Hombres	2277
Septiembre 2020	50288	Villanueva de Gállego	Indefinido	Mujeres	1980
Septiembre 2020	50290	Villanueva de Huerva	Indefinido	Hombres	12
Septiembre 2020	50290	Villanueva de Huerva	Indefinido	Mujeres	7
Septiembre 2020	50291	Villar de los Navarros	Indefinido	Hombres	1
Septiembre 2020	50292	Villarreal de Huerva	Indefinido	Hombres	134
Septiembre 2020	50292	Villarreal de Huerva	Indefinido	Mujeres	46
Septiembre 2020	50293	Villarroya de la Sierra	Indefinido	Hombres	8
Septiembre 2020	50293	Villarroya de la Sierra	Indefinido	Mujeres	7
Septiembre 2020	50294	Villarroya del Campo	Indefinido	Hombres	2
Septiembre 2020	50294	Villarroya del Campo	Indefinido	Mujeres	3
Septiembre 2020	50296	Zaida (La)	Indefinido	Hombres	173
Septiembre 2020	50296	Zaida (La)	Indefinido	Mujeres	36
Septiembre 2020	50297	Zaragoza	Indefinido	Hombres	78299
Septiembre 2020	50297	Zaragoza	Indefinido	Mujeres	80325
Septiembre 2020	50298	Zuera	Indefinido	Hombres	2541
Septiembre 2020	50298	Zuera	Indefinido	Mujeres	1221
Septiembre 2020	50901	Biel	Indefinido	Hombres	16
Septiembre 2020	50901	Biel	Indefinido	Mujeres	4
Septiembre 2020	50902	Marracos	Indefinido	Hombres	1
Septiembre 2020	50903	Villamayor de Gállego	Indefinido	Hombres	175
Septiembre 2020	50903	Villamayor de Gállego	Indefinido	Mujeres	188
Octubre 2020	22001	Abiego	Indefinido	Hombres	18
Octubre 2020	22001	Abiego	Indefinido	Mujeres	7
Octubre 2020	22002	Abizanda	Indefinido	Hombres	12
Octubre 2020	22002	Abizanda	Indefinido	Mujeres	12
Octubre 2020	22003	Adahuesca	Indefinido	Hombres	12
Octubre 2020	22003	Adahuesca	Indefinido	Mujeres	8
Octubre 2020	22004	Agüero	Indefinido	Hombres	1
Octubre 2020	22004	Agüero	Indefinido	Mujeres	2
Octubre 2020	22006	Aísa	Indefinido	Hombres	37
Octubre 2020	22006	Aísa	Indefinido	Mujeres	23
Octubre 2020	22007	Albalate de Cinca	Indefinido	Hombres	121
Octubre 2020	22007	Albalate de Cinca	Indefinido	Mujeres	80
Octubre 2020	22008	Albalatillo	Indefinido	Hombres	23
Octubre 2020	22008	Albalatillo	Indefinido	Mujeres	10
Octubre 2020	22009	Albelda	Indefinido	Hombres	43
Octubre 2020	22009	Albelda	Indefinido	Mujeres	52
Octubre 2020	22011	Albero Alto	Indefinido	Hombres	9
Octubre 2020	22011	Albero Alto	Indefinido	Mujeres	1
Octubre 2020	22012	Albero Bajo	Indefinido	Hombres	5
Octubre 2020	22013	Alberuela de Tubo	Indefinido	Hombres	9
Octubre 2020	22013	Alberuela de Tubo	Indefinido	Mujeres	4
Octubre 2020	22014	Alcalá de Gurrea	Indefinido	Hombres	29
Octubre 2020	22014	Alcalá de Gurrea	Indefinido	Mujeres	10
Octubre 2020	22015	Alcalá del Obispo	Indefinido	Hombres	20
Octubre 2020	22015	Alcalá del Obispo	Indefinido	Mujeres	1
Octubre 2020	22016	Alcampell	Indefinido	Hombres	42
Octubre 2020	22016	Alcampell	Indefinido	Mujeres	46
Octubre 2020	22017	Alcolea de Cinca	Indefinido	Hombres	209
Octubre 2020	22017	Alcolea de Cinca	Indefinido	Mujeres	70
Octubre 2020	22018	Alcubierre	Indefinido	Hombres	17
Octubre 2020	22018	Alcubierre	Indefinido	Mujeres	26
Octubre 2020	22019	Alerre	Indefinido	Hombres	7
Octubre 2020	22019	Alerre	Indefinido	Mujeres	4
Octubre 2020	22020	Alfántega	Indefinido	Hombres	3
Octubre 2020	22020	Alfántega	Indefinido	Mujeres	6
Octubre 2020	22021	Almudévar	Indefinido	Hombres	286
Octubre 2020	22021	Almudévar	Indefinido	Mujeres	142
Octubre 2020	22022	Almunia de San Juan	Indefinido	Hombres	64
Octubre 2020	22022	Almunia de San Juan	Indefinido	Mujeres	30
Octubre 2020	22023	Almuniente	Indefinido	Hombres	70
Octubre 2020	22023	Almuniente	Indefinido	Mujeres	24
Octubre 2020	22024	Alquézar	Indefinido	Hombres	19
Octubre 2020	22024	Alquézar	Indefinido	Mujeres	27
Octubre 2020	22025	Altorricón	Indefinido	Hombres	376
Octubre 2020	22025	Altorricón	Indefinido	Mujeres	119
Octubre 2020	22027	Angüés	Indefinido	Hombres	10
Octubre 2020	22027	Angüés	Indefinido	Mujeres	19
Octubre 2020	22028	Ansó	Indefinido	Hombres	7
Octubre 2020	22028	Ansó	Indefinido	Mujeres	20
Octubre 2020	22029	Antillón	Indefinido	Hombres	8
Octubre 2020	22029	Antillón	Indefinido	Mujeres	2
Octubre 2020	22032	Aragüés del Puerto	Indefinido	Hombres	1
Octubre 2020	22032	Aragüés del Puerto	Indefinido	Mujeres	4
Octubre 2020	22035	Arén	Indefinido	Hombres	12
Octubre 2020	22035	Arén	Indefinido	Mujeres	13
Octubre 2020	22037	Arguis	Indefinido	Mujeres	4
Octubre 2020	22039	Ayerbe	Indefinido	Hombres	69
Octubre 2020	22039	Ayerbe	Indefinido	Mujeres	64
Octubre 2020	22040	Azanuy-Alins	Indefinido	Hombres	2
Octubre 2020	22040	Azanuy-Alins	Indefinido	Mujeres	6
Octubre 2020	22041	Azara	Indefinido	Hombres	7
Octubre 2020	22042	Azlor	Indefinido	Mujeres	1
Octubre 2020	22043	Baells	Indefinido	Hombres	5
Octubre 2020	22043	Baells	Indefinido	Mujeres	1
Octubre 2020	22044	Bailo	Indefinido	Hombres	9
Octubre 2020	22044	Bailo	Indefinido	Mujeres	5
Octubre 2020	22045	Baldellou	Indefinido	Hombres	8
Octubre 2020	22045	Baldellou	Indefinido	Mujeres	4
Octubre 2020	22046	Ballobar	Indefinido	Hombres	147
Octubre 2020	22046	Ballobar	Indefinido	Mujeres	36
Octubre 2020	22047	Banastás	Indefinido	Hombres	16
Octubre 2020	22047	Banastás	Indefinido	Mujeres	25
Octubre 2020	22048	Barbastro	Indefinido	Hombres	1716
Octubre 2020	22048	Barbastro	Indefinido	Mujeres	1629
Octubre 2020	22049	Barbués	Indefinido	Hombres	2
Octubre 2020	22049	Barbués	Indefinido	Mujeres	1
Octubre 2020	22050	Barbuñales	Indefinido	Hombres	2
Octubre 2020	22051	Bárcabo	Indefinido	Hombres	1
Octubre 2020	22052	Belver de Cinca	Indefinido	Hombres	156
Octubre 2020	22052	Belver de Cinca	Indefinido	Mujeres	120
Octubre 2020	22053	Benabarre	Indefinido	Hombres	104
Octubre 2020	22053	Benabarre	Indefinido	Mujeres	67
Octubre 2020	22054	Benasque	Indefinido	Hombres	173
Octubre 2020	22054	Benasque	Indefinido	Mujeres	143
Octubre 2020	22055	Berbegal	Indefinido	Hombres	17
Octubre 2020	22055	Berbegal	Indefinido	Mujeres	14
Octubre 2020	22057	Bielsa	Indefinido	Hombres	47
Octubre 2020	22057	Bielsa	Indefinido	Mujeres	36
Octubre 2020	22058	Bierge	Indefinido	Hombres	15
Octubre 2020	22058	Bierge	Indefinido	Mujeres	18
Octubre 2020	22059	Biescas	Indefinido	Hombres	63
Octubre 2020	22059	Biescas	Indefinido	Mujeres	87
Octubre 2020	22060	Binaced	Indefinido	Hombres	215
Octubre 2020	22060	Binaced	Indefinido	Mujeres	113
Octubre 2020	22061	Binéfar	Indefinido	Hombres	2092
Octubre 2020	22061	Binéfar	Indefinido	Mujeres	1006
Octubre 2020	22062	Bisaurri	Indefinido	Hombres	21
Octubre 2020	22062	Bisaurri	Indefinido	Mujeres	19
Octubre 2020	22063	Biscarrués	Indefinido	Hombres	8
Octubre 2020	22063	Biscarrués	Indefinido	Mujeres	1
Octubre 2020	22064	Blecua y Torres	Indefinido	Hombres	10
Octubre 2020	22064	Blecua y Torres	Indefinido	Mujeres	2
Octubre 2020	22066	Boltaña	Indefinido	Hombres	60
Octubre 2020	22066	Boltaña	Indefinido	Mujeres	90
Octubre 2020	22067	Bonansa	Indefinido	Hombres	1
Octubre 2020	22067	Bonansa	Indefinido	Mujeres	2
Octubre 2020	22068	Borau	Indefinido	Hombres	3
Octubre 2020	22069	Broto	Indefinido	Hombres	22
Octubre 2020	22069	Broto	Indefinido	Mujeres	38
Octubre 2020	22072	Caldearenas	Indefinido	Hombres	5
Octubre 2020	22072	Caldearenas	Indefinido	Mujeres	4
Octubre 2020	22074	Campo	Indefinido	Hombres	60
Octubre 2020	22074	Campo	Indefinido	Mujeres	38
Octubre 2020	22075	Camporrells	Indefinido	Hombres	10
Octubre 2020	22075	Camporrells	Indefinido	Mujeres	8
Octubre 2020	22076	Canal de Berdún	Indefinido	Hombres	9
Octubre 2020	22076	Canal de Berdún	Indefinido	Mujeres	16
Octubre 2020	22077	Candasnos	Indefinido	Hombres	56
Octubre 2020	22077	Candasnos	Indefinido	Mujeres	28
Octubre 2020	22078	Canfranc	Indefinido	Hombres	84
Octubre 2020	22078	Canfranc	Indefinido	Mujeres	39
Octubre 2020	22079	Capdesaso	Indefinido	Hombres	9
Octubre 2020	22079	Capdesaso	Indefinido	Mujeres	19
Octubre 2020	22080	Capella	Indefinido	Hombres	206
Octubre 2020	22080	Capella	Indefinido	Mujeres	39
Octubre 2020	22081	Casbas de Huesca	Indefinido	Hombres	18
Octubre 2020	22081	Casbas de Huesca	Indefinido	Mujeres	15
Octubre 2020	22082	Castejón del Puente	Indefinido	Hombres	104
Octubre 2020	22082	Castejón del Puente	Indefinido	Mujeres	18
Octubre 2020	22083	Castejón de Monegros	Indefinido	Hombres	21
Octubre 2020	22083	Castejón de Monegros	Indefinido	Mujeres	5
Octubre 2020	22084	Castejón de Sos	Indefinido	Hombres	12
Octubre 2020	22084	Castejón de Sos	Indefinido	Mujeres	40
Octubre 2020	22085	Castelflorite	Indefinido	Hombres	7
Octubre 2020	22085	Castelflorite	Indefinido	Mujeres	6
Octubre 2020	22086	Castiello de Jaca	Indefinido	Hombres	10
Octubre 2020	22086	Castiello de Jaca	Indefinido	Mujeres	8
Octubre 2020	22087	Castigaleu	Indefinido	Hombres	14
Octubre 2020	22087	Castigaleu	Indefinido	Mujeres	9
Octubre 2020	22088	Castillazuelo	Indefinido	Hombres	22
Octubre 2020	22088	Castillazuelo	Indefinido	Mujeres	12
Octubre 2020	22089	Castillonroy	Indefinido	Hombres	17
Octubre 2020	22089	Castillonroy	Indefinido	Mujeres	8
Octubre 2020	22090	Colungo	Indefinido	Hombres	4
Octubre 2020	22090	Colungo	Indefinido	Mujeres	3
Octubre 2020	22094	Chalamera	Indefinido	Hombres	2
Octubre 2020	22095	Chía	Indefinido	Hombres	2
Octubre 2020	22095	Chía	Indefinido	Mujeres	5
Octubre 2020	22096	Chimillas	Indefinido	Hombres	13
Octubre 2020	22096	Chimillas	Indefinido	Mujeres	58
Octubre 2020	22099	Esplús	Indefinido	Hombres	193
Octubre 2020	22099	Esplús	Indefinido	Mujeres	115
Octubre 2020	22102	Estada	Indefinido	Hombres	17
Octubre 2020	22102	Estada	Indefinido	Mujeres	4
Octubre 2020	22103	Estadilla	Indefinido	Hombres	73
Octubre 2020	22103	Estadilla	Indefinido	Mujeres	25
Octubre 2020	22105	Estopiñán del Castillo	Indefinido	Hombres	20
Octubre 2020	22105	Estopiñán del Castillo	Indefinido	Mujeres	13
Octubre 2020	22109	Fiscal	Indefinido	Hombres	31
Octubre 2020	22109	Fiscal	Indefinido	Mujeres	19
Octubre 2020	22110	Fonz	Indefinido	Hombres	75
Octubre 2020	22110	Fonz	Indefinido	Mujeres	31
Octubre 2020	22111	Foradada del Toscar	Indefinido	Hombres	3
Octubre 2020	22111	Foradada del Toscar	Indefinido	Mujeres	2
Octubre 2020	22112	Fraga	Indefinido	Hombres	2427
Octubre 2020	22112	Fraga	Indefinido	Mujeres	1829
Octubre 2020	22113	Fueva (La)	Indefinido	Hombres	51
Octubre 2020	22113	Fueva (La)	Indefinido	Mujeres	18
Octubre 2020	22114	Gistaín	Indefinido	Hombres	5
Octubre 2020	22114	Gistaín	Indefinido	Mujeres	2
Octubre 2020	22115	Grado (El)	Indefinido	Hombres	142
Octubre 2020	22115	Grado (El)	Indefinido	Mujeres	49
Octubre 2020	22116	Grañén	Indefinido	Hombres	285
Octubre 2020	22116	Grañén	Indefinido	Mujeres	134
Octubre 2020	22117	Graus	Indefinido	Hombres	257
Octubre 2020	22117	Graus	Indefinido	Mujeres	295
Octubre 2020	22119	Gurrea de Gállego	Indefinido	Hombres	117
Octubre 2020	22119	Gurrea de Gállego	Indefinido	Mujeres	81
Octubre 2020	22122	Hoz de Jaca	Indefinido	Hombres	2
Octubre 2020	22124	Huerto	Indefinido	Hombres	10
Octubre 2020	22124	Huerto	Indefinido	Mujeres	4
Octubre 2020	22125	Huesca	Indefinido	Hombres	7066
Octubre 2020	22125	Huesca	Indefinido	Mujeres	7240
Octubre 2020	22126	Ibieca	Indefinido	Hombres	4
Octubre 2020	22126	Ibieca	Indefinido	Mujeres	1
Octubre 2020	22127	Igriés	Indefinido	Hombres	66
Octubre 2020	22127	Igriés	Indefinido	Mujeres	14
Octubre 2020	22128	Ilche	Indefinido	Hombres	45
Octubre 2020	22128	Ilche	Indefinido	Mujeres	11
Octubre 2020	22129	Isábena	Indefinido	Hombres	5
Octubre 2020	22129	Isábena	Indefinido	Mujeres	14
