Comarca código	Comarca nombre	Año	Sistema de cultivo	Total (A+B+C+D)	(A) TIERRAS DE CULTIVO. Total	Tierras ocupadas por cultivos herbáceos	Barbechos y otras tierras agrícolas no ocupadas	Tierras ocupadas por cultivos leñosos	(B) PRADERAS Y PASTIZALES. Total	Prados naturales	Pastizales	Eriales	(C) TERRENOS FORESTALES. Total	Monte maderable	Monte abierto	Monte leñoso	(D) OTRAS SUPERFICIES. Total	Espartizal	Terrenos improductivos	Superficies no agrícolas	Ríos y Lagos
06	Hoya de Huesca / Plana de Uesca	2005	Secano	229572,0	107112,0	73795,0	27556,0	5761,0	43679,0	76,0	2857,0	40746,0	62782,0	22326,0	9011,0	31445,0	15999,0	0,0	10221,0	3483,0	2295,0
07	Somontano de Barbastro	2005	Regadío	16925,0	16895,0	10663,0	4302,0	1930,0	0,0	0,0	0,0	0,0	30,0	30,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
07	Somontano de Barbastro	2005	Secano	98992,0	40877,0	19500,0	11892,0	9485,0	29063,0	0,0	0,0	29063,0	22147,0	3771,0	4821,0	13555,0	6905,0	0,0	3114,0	2091,0	1700,0
08	Cinca Medio	2005	Regadío	34499,0	34277,0	23949,0	7838,0	2490,0	0,0	0,0	0,0	0,0	222,0	222,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
08	Cinca Medio	2005	Secano	21273,0	6965,0	3155,0	3360,0	450,0	7339,0	0,0	0,0	7339,0	1933,0	875,0	23,0	1035,0	5036,0	0,0	1011,0	1828,0	2197,0
09	La Litera / La Llitera	2005	Regadío	26321,0	26309,0	20399,0	3694,0	2216,0	0,0	0,0	0,0	0,0	12,0	12,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
09	La Litera / La Llitera	2005	Secano	45611,0	18406,0	10151,0	6109,0	2146,0	12643,0	0,0	0,0	12643,0	10953,0	2573,0	51,0	8329,0	3609,0	0,0	1926,0	1331,0	352,0
10	Los Monegros	2005	Regadío	73354,0	73268,0	52484,0	20033,0	751,0	0,0	0,0	0,0	0,0	86,0	86,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
10	Los Monegros	2005	Secano	198576,0	114357,0	54588,0	58372,0	1397,0	38356,0	0,0	1780,0	36576,0	32957,0	15402,0	4707,0	12848,0	12906,0	0,0	7836,0	3954,0	1116,0
11	Bajo Cinca / Baix Cinca	2005	Regadío	30032,0	29844,0	13079,0	5614,0	11151,0	0,0	0,0	0,0	0,0	188,0	188,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
11	Bajo Cinca / Baix Cinca	2005	Secano	110210,0	49762,0	20697,0	24613,0	4452,0	26908,0	0,0	74,0	26834,0	26515,0	10034,0	4887,0	11594,0	7025,0	0,0	3011,0	2115,0	1899,0
12	Tarazona y el Moncayo	2005	Regadío	5851,0	5843,0	3065,0	1969,0	809,0	0,0	0,0	0,0	0,0	8,0	8,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
12	Tarazona y el Moncayo	2005	Secano	18330,0	7870,0	4431,0	2720,0	719,0	1337,0	0,0	305,0	1032,0	7403,0	2526,0	1799,0	3078,0	1720,0	0,0	1061,0	470,0	189,0
13	Campo de Borja	2005	Regadío	12613,0	12613,0	5512,0	3023,0	4078,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
13	Campo de Borja	2005	Secano	55799,0	29923,0	9384,0	13138,0	7401,0	7413,0	0,0	2011,0	5402,0	13942,0	5238,0	3647,0	5057,0	4521,0	0,0	1606,0	2463,0	452,0
14	Aranda	2005	Regadío	1190,0	1184,0	55,0	976,0	153,0	0,0	0,0	0,0	0,0	6,0	6,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14	Aranda	2005	Secano	52363,0	12453,0	2390,0	7960,0	2103,0	6486,0	0,0	1377,0	5109,0	28872,0	12759,0	6969,0	9144,0	4552,0	0,0	1653,0	1919,0	980,0
15	Ribera Alta del Ebro	2005	Regadío	15592,0	15484,0	12386,0	2345,0	753,0	0,0	0,0	0,0	0,0	108,0	108,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
15	Ribera Alta del Ebro	2005	Secano	24945,0	12017,0	5992,0	5946,0	79,0	4780,0	0,0	819,0	3961,0	1349,0	682,0	278,0	389,0	6799,0	1025,0	1824,0	3108,0	842,0
16	Valdejalón	2005	Regadío	14790,0	14782,0	3677,0	3084,0	8021,0	0,0	0,0	0,0	0,0	8,0	8,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
16	Valdejalón	2005	Secano	64463,0	37893,0	17231,0	15448,0	5214,0	9470,0	0,0	1387,0	8083,0	11995,0	3630,0	4895,0	3470,0	5105,0	24,0	2404,0	2281,0	396,0
17	D.C. Zaragoza	2005	Regadío	46269,0	46239,0	24617,0	20440,0	1182,0	0,0	0,0	0,0	0,0	30,0	30,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
17	D.C. Zaragoza	2005	Secano	174814,0	80811,0	34536,0	45670,0	605,0	22089,0	0,0	6244,0	15845,0	29977,0	9976,0	10968,0	9033,0	41937,0	745,0	11324,0	27575,0	2293,0
18	Ribera Baja del Ebro	2005	Regadío	13125,0	12995,0	10076,0	1723,0	1196,0	0,0	0,0	0,0	0,0	130,0	130,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
18	Ribera Baja del Ebro	2005	Secano	85178,0	46258,0	24010,0	22163,0	85,0	11623,0	0,0	3035,0	8588,0	18824,0	3179,0	9177,0	6468,0	8473,0	20,0	722,0	4520,0	3211,0
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2005	Regadío	10060,0	10060,0	3404,0	2198,0	4458,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2005	Secano	85802,0	33211,0	5150,0	17037,0	11024,0	9001,0	0,0	1377,0	7624,0	34799,0	10443,0	9920,0	14436,0	8791,0	564,0	2103,0	1763,0	4361,0
20	Comunidad de Calatayud	2005	Regadío	11609,0	11531,0	2988,0	5370,0	3173,0	10,0	10,0	0,0	0,0	68,0	68,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
20	Comunidad de Calatayud	2005	Secano	227870,0	91690,0	35418,0	42538,0	13734,0	39527,0	0,0	6207,0	33320,0	76254,0	29342,0	19243,0	27669,0	20399,0	10,0	10012,0	7898,0	2479,0
21	Campo de Cariñena	2005	Regadío	6724,0	6724,0	1667,0	295,0	4762,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
21	Campo de Cariñena	2005	Secano	65332,0	42121,0	13233,0	18512,0	10376,0	4240,0	0,0	763,0	3477,0	14409,0	4977,0	4001,0	5431,0	4562,0	0,0	1465,0	2616,0	481,0
22	Campo de Belchite	2005	Regadío	4063,0	4063,0	1504,0	1100,0	1459,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22	Campo de Belchite	2005	Secano	97699,0	69500,0	33765,0	34242,0	1493,0	7186,0	0,0	3446,0	3740,0	15758,0	7314,0	4126,0	4318,0	5255,0	320,0	2644,0	1906,0	385,0
23	Bajo Martín	2005	Regadío	5165,0	5124,0	2798,0	1439,0	887,0	0,0	0,0	0,0	0,0	41,0	41,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
23	Bajo Martín	2005	Secano	74221,0	45404,0	20710,0	21670,0	3024,0	16628,0	0,0	0,0	16628,0	9113,0	5356,0	276,0	3481,0	3076,0	50,0	615,0	2089,0	322,0
24	Campo de Daroca	2005	Regadío	1583,0	1539,0	1084,0	390,0	65,0	0,0	0,0	0,0	0,0	44,0	44,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
24	Campo de Daroca	2005	Secano	98200,0	59422,0	40510,0	16306,0	2606,0	5193,0	0,0	1173,0	4020,0	30292,0	9942,0	8747,0	11603,0	3293,0	0,0	766,0	1686,0	841,0
25	Jiloca	2005	Regadío	6835,0	6610,0	4998,0	1574,0	38,0	0,0	0,0	0,0	0,0	225,0	225,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
25	Jiloca	2005	Secano	185878,0	93685,0	54275,0	37708,0	1702,0	49901,0	60,0	13282,0	36559,0	33347,0	8903,0	3656,0	20788,0	8945,0	0,0	2858,0	5521,0	566,0
26	Cuencas Mineras	2005	Regadío	1793,0	1759,0	682,0	1070,0	7,0	0,0	0,0	0,0	0,0	34,0	34,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
26	Cuencas Mineras	2005	Secano	139378,0	34010,0	15410,0	17432,0	1168,0	72063,0	184,0	14614,0	57265,0	27350,0	13531,0	4592,0	9227,0	5955,0	0,0	3179,0	2304,0	472,0
27	Andorra-Sierra de Arcos	2005	Regadío	1018,0	816,0	195,0	526,0	95,0	125,0	125,0	0,0	0,0	77,0	77,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
27	Andorra-Sierra de Arcos	2005	Secano	66650,0	16372,0	6219,0	7255,0	2898,0	31315,0	0,0	1944,0	29371,0	15567,0	10463,0	3220,0	1884,0	3396,0	10,0	482,0	2680,0	224,0
28	Bajo Aragón	2005	Regadío	8367,0	8158,0	3993,0	1548,0	2617,0	74,0	74,0	0,0	0,0	135,0	135,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
28	Bajo Aragón	2005	Secano	121739,0	48732,0	13103,0	19443,0	16186,0	44061,0	0,0	746,0	43315,0	24789,0	7045,0	7832,0	9912,0	4157,0	133,0	1280,0	2000,0	744,0
29	Comunidad de Teruel	2005	Regadío	10368,0	8886,0	5746,0	3119,0	21,0	356,0	356,0	0,0	0,0	1126,0	1126,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
29	Comunidad de Teruel	2005	Secano	267848,0	96588,0	51781,0	44242,0	565,0	110610,0	486,0	30258,0	79866,0	48197,0	17945,0	11571,0	18681,0	12453,0	0,0	3940,0	7719,0	794,0
30	Maestrazgo	2005	Regadío	1102,0	939,0	282,0	467,0	190,0	32,0	32,0	0,0	0,0	131,0	131,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
30	Maestrazgo	2005	Secano	119301,0	8972,0	3401,0	4852,0	719,0	71560,0	4433,0	38096,0	29031,0	29413,0	16095,0	4063,0	9255,0	9356,0	954,0	2049,0	5337,0	1016,0
31	Sierra de Albarracín	2005	Regadío	805,0	572,0	267,0	305,0	0,0	72,0	72,0	0,0	0,0	161,0	161,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
31	Sierra de Albarracín	2005	Secano	140854,0	16477,0	8797,0	7680,0	0,0	41050,0	4854,0	25174,0	11022,0	79006,0	21573,0	42573,0	14860,0	4321,0	0,0	1527,0	2695,0	99,0
32	Gúdar-Javalambre	2005	Regadío	2481,0	1992,0	584,0	1401,0	7,0	389,0	389,0	0,0	0,0	100,0	100,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
32	Gúdar-Javalambre	2005	Secano	231519,0	19412,0	7889,0	11128,0	395,0	99023,0	3279,0	59473,0	36271,0	103670,0	52737,0	22509,0	28424,0	9414,0	0,0	3881,0	4679,0	854,0
33	Matarraña / Matarranya	2005	Regadío	1554,0	1439,0	160,0	789,0	490,0	24,0	24,0	0,0	0,0	91,0	91,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
33	Matarraña / Matarranya	2005	Secano	91575,0	27273,0	2374,0	6107,0	18792,0	27670,0	160,0	4721,0	22789,0	32929,0	21815,0	4233,0	6881,0	3703,0	0,0	1447,0	1540,0	716,0
01	La Jacetania	2004	Regadío	1774,0	1622,0	799,0	819,0	4,0	9,0	9,0	0,0	0,0	143,0	143,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
01	La Jacetania	2004	Secano	182615,0	23237,0	15108,0	8026,0	103,0	64393,0	431,0	37619,0	26343,0	76060,0	56843,0	13044,0	6173,0	18925,0	0,0	14441,0	1915,0	2569,0
02	Alto Gállego	2004	Regadío	1212,0	643,0	275,0	368,0	0,0	402,0	402,0	0,0	0,0	167,0	167,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
02	Alto Gállego	2004	Secano	133556,0	8691,0	4568,0	4120,0	3,0	47813,0	7639,0	16976,0	23198,0	62253,0	46329,0	3413,0	12511,0	14799,0	0,0	12328,0	867,0	1604,0
03	Sobrarbe	2004	Regadío	1715,0	1169,0	470,0	699,0	0,0	503,0	503,0	0,0	0,0	43,0	43,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
03	Sobrarbe	2004	Secano	218453,0	12686,0	5813,0	6390,0	483,0	74568,0	10573,0	30856,0	33139,0	104872,0	58163,0	33288,0	13421,0	26327,0	0,0	18870,0	1981,0	5476,0
04	La Ribagorza	2004	Regadío	1786,0	1109,0	622,0	481,0	6,0	538,0	538,0	0,0	0,0	139,0	139,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
04	La Ribagorza	2004	Secano	244283,0	30109,0	19239,0	9360,0	1510,0	89640,0	2077,0	22111,0	65452,0	98778,0	33965,0	32671,0	32142,0	25756,0	0,0	18234,0	2824,0	4698,0
05	Cinco Villas	2004	Regadío	63963,0	63963,0	59347,0	4152,0	464,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
05	Cinco Villas	2004	Secano	239971,0	89474,0	50129,0	38135,0	1210,0	34901,0	0,0	10483,0	24418,0	98156,0	35624,0	31365,0	31167,0	17440,0	237,0	8320,0	7202,0	1681,0
06	Hoya de Huesca / Plana de Uesca	2004	Regadío	22738,0	22566,0	18542,0	3202,0	822,0	0,0	0,0	0,0	0,0	172,0	172,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
06	Hoya de Huesca / Plana de Uesca	2004	Secano	229690,0	107147,0	70164,0	30989,0	5994,0	43822,0	76,0	2857,0	40889,0	62832,0	22313,0	9056,0	31463,0	15889,0	0,0	10259,0	3415,0	2215,0
07	Somontano de Barbastro	2004	Regadío	15882,0	15827,0	11759,0	2191,0	1877,0	0,0	0,0	0,0	0,0	55,0	55,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
07	Somontano de Barbastro	2004	Secano	99849,0	40677,0	19275,0	11934,0	9468,0	29604,0	0,0	0,0	29604,0	22215,0	3776,0	4937,0	13502,0	7353,0	0,0	4197,0	2062,0	1094,0
08	Cinca Medio	2004	Regadío	33809,0	33364,0	25897,0	5103,0	2364,0	0,0	0,0	0,0	0,0	445,0	445,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
08	Cinca Medio	2004	Secano	21477,0	7625,0	3422,0	3749,0	454,0	7337,0	0,0	0,0	7337,0	1350,0	379,0	3,0	968,0	5165,0	0,0	2748,0	719,0	1698,0
09	La Litera / La Llitera	2004	Regadío	26053,0	26031,0	20631,0	3125,0	2275,0	0,0	0,0	0,0	0,0	22,0	22,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
09	La Litera / La Llitera	2004	Secano	45475,0	18559,0	10800,0	5594,0	2165,0	11539,0	0,0	0,0	11539,0	11645,0	2566,0	37,0	9042,0	3732,0	60,0	2336,0	1043,0	293,0
10	Los Monegros	2004	Regadío	72074,0	71939,0	62940,0	8447,0	552,0	0,0	0,0	0,0	0,0	135,0	135,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
10	Los Monegros	2004	Secano	198770,0	113935,0	56112,0	56101,0	1722,0	38795,0	1,0	1780,0	37014,0	32854,0	15311,0	4707,0	12836,0	13186,0	0,0	8590,0	3692,0	904,0
11	Bajo Cinca / Baix Cinca	2004	Regadío	29795,0	29247,0	14516,0	3391,0	11340,0	0,0	0,0	0,0	0,0	548,0	548,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
11	Bajo Cinca / Baix Cinca	2004	Secano	110017,0	49617,0	21342,0	23270,0	5005,0	26780,0	0,0	74,0	26706,0	26359,0	9871,0	4887,0	11601,0	7261,0	0,0	3846,0	1886,0	1529,0
12	Tarazona y el Moncayo	2004	Regadío	7041,0	7033,0	3276,0	2882,0	875,0	0,0	0,0	0,0	0,0	8,0	8,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
12	Tarazona y el Moncayo	2004	Secano	37640,0	10424,0	4465,0	5060,0	899,0	4403,0	0,0	3305,0	1098,0	19492,0	6809,0	5506,0	7177,0	3321,0	0,0	1972,0	1125,0	224,0
13	Campo de Borja	2004	Regadío	12094,0	12094,0	5061,0	3156,0	3877,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
13	Campo de Borja	2004	Secano	56115,0	29929,0	8235,0	13891,0	7803,0	7516,0	0,0	2011,0	5505,0	13942,0	5238,0	3647,0	5057,0	4728,0	0,0	1606,0	2470,0	652,0
14	Aranda	2004	Regadío	1364,0	1358,0	71,0	1009,0	278,0	0,0	0,0	0,0	0,0	6,0	6,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14	Aranda	2004	Secano	54644,0	13444,0	2139,0	8627,0	2678,0	6717,0	0,0	1482,0	5235,0	29769,0	12818,0	7468,0	9483,0	4714,0	0,0	1653,0	2023,0	1038,0
15	Ribera Alta del Ebro	2004	Regadío	15419,0	15311,0	12585,0	1956,0	770,0	0,0	0,0	0,0	0,0	108,0	108,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
15	Ribera Alta del Ebro	2004	Secano	25062,0	12014,0	5537,0	6363,0	114,0	4844,0	0,0	819,0	4025,0	1359,0	682,0	288,0	389,0	6845,0	1025,0	1827,0	3151,0	842,0
16	Valdejalón	2004	Regadío	14994,0	14985,0	3869,0	2698,0	8418,0	0,0	0,0	0,0	0,0	9,0	9,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
16	Valdejalón	2004	Secano	77283,0	43776,0	15506,0	22142,0	6128,0	9823,0	0,0	1619,0	8204,0	16794,0	5556,0	6088,0	5150,0	6890,0	84,0	3028,0	3323,0	455,0
17	D.C. Zaragoza	2004	Regadío	44924,0	44894,0	26217,0	17304,0	1373,0	0,0	0,0	0,0	0,0	30,0	30,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
17	D.C. Zaragoza	2004	Secano	180843,0	85014,0	33485,0	50651,0	878,0	22274,0	0,0	6244,0	16030,0	30269,0	10089,0	11060,0	9120,0	43286,0	745,0	12224,0	28011,0	2306,0
18	Ribera Baja del Ebro	2004	Regadío	12924,0	12794,0	10656,0	899,0	1239,0	0,0	0,0	0,0	0,0	130,0	130,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
18	Ribera Baja del Ebro	2004	Secano	85179,0	46259,0	22129,0	24064,0	66,0	11623,0	0,0	3035,0	8588,0	18824,0	3179,0	9177,0	6468,0	8473,0	20,0	722,0	4520,0	3211,0
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2004	Regadío	9958,0	9958,0	3675,0	2221,0	4062,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2004	Secano	88064,0	33756,0	7811,0	14587,0	11358,0	9631,0	0,0	1426,0	8205,0	35503,0	10445,0	10062,0	14996,0	9174,0	564,0	2138,0	1805,0	4667,0
20	Comunidad de Calatayud	2004	Regadío	11749,0	11671,0	2906,0	4980,0	3785,0	10,0	10,0	0,0	0,0	68,0	68,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
20	Comunidad de Calatayud	2004	Secano	235283,0	93138,0	34263,0	43381,0	15494,0	40319,0	0,0	6962,0	33357,0	80768,0	31031,0	20970,0	28767,0	21058,0	10,0	10332,0	8166,0	2550,0
21	Campo de Cariñena	2004	Regadío	6404,0	6404,0	1935,0	304,0	4165,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
21	Campo de Cariñena	2004	Secano	70349,0	43773,0	12866,0	20520,0	10387,0	5371,0	0,0	967,0	4404,0	16358,0	5966,0	4601,0	5791,0	4847,0	0,0	1599,0	2760,0	488,0
22	Campo de Belchite	2004	Regadío	4208,0	4208,0	1595,0	1182,0	1431,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22	Campo de Belchite	2004	Secano	99869,0	71162,0	32273,0	37236,0	1653,0	7500,0	0,0	3457,0	4043,0	15825,0	7335,0	4145,0	4345,0	5382,0	320,0	2673,0	1993,0	396,0
23	Bajo Martín	2004	Regadío	4817,0	4776,0	2988,0	900,0	888,0	0,0	0,0	0,0	0,0	41,0	41,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
23	Bajo Martín	2004	Secano	74507,0	45690,0	21206,0	21532,0	2952,0	16628,0	0,0	0,0	16628,0	9113,0	5356,0	276,0	3481,0	3076,0	50,0	615,0	2089,0	322,0
24	Campo de Daroca	2004	Regadío	1893,0	1664,0	1054,0	549,0	61,0	0,0	0,0	0,0	0,0	229,0	229,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
24	Campo de Daroca	2004	Secano	108423,0	62557,0	43054,0	16539,0	2964,0	6763,0	0,0	1358,0	5405,0	34925,0	12090,0	10436,0	12399,0	4178,0	0,0	1243,0	1958,0	977,0
25	Jiloca	2004	Regadío	6649,0	6424,0	5012,0	1379,0	33,0	0,0	0,0	0,0	0,0	225,0	225,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
25	Jiloca	2004	Secano	185971,0	93778,0	57408,0	34668,0	1702,0	49901,0	60,0	13282,0	36559,0	33347,0	8903,0	3656,0	20788,0	8945,0	0,0	2858,0	5521,0	566,0
26	Cuencas Mineras	2004	Regadío	1737,0	1703,0	645,0	1051,0	7,0	0,0	0,0	0,0	0,0	34,0	34,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
26	Cuencas Mineras	2004	Secano	139410,0	34042,0	16386,0	16492,0	1164,0	72063,0	184,0	14614,0	57265,0	27350,0	13531,0	4592,0	9227,0	5955,0	0,0	3179,0	2304,0	472,0
27	Andorra-Sierra de Arcos	2004	Regadío	1002,0	800,0	162,0	550,0	88,0	125,0	125,0	0,0	0,0	77,0	77,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
27	Andorra-Sierra de Arcos	2004	Secano	66651,0	16373,0	6128,0	7594,0	2651,0	31315,0	0,0	1944,0	29371,0	15567,0	10463,0	3220,0	1884,0	3396,0	10,0	482,0	2680,0	224,0
28	Bajo Aragón	2004	Regadío	7982,0	7773,0	3652,0	1597,0	2524,0	74,0	74,0	0,0	0,0	135,0	135,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
28	Bajo Aragón	2004	Secano	122012,0	49005,0	12720,0	20222,0	16063,0	44061,0	0,0	746,0	43315,0	24789,0	7045,0	7832,0	9912,0	4157,0	133,0	1280,0	2000,0	744,0
29	Comunidad de Teruel	2004	Regadío	10220,0	8738,0	6655,0	2062,0	21,0	356,0	356,0	0,0	0,0	1126,0	1126,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
29	Comunidad de Teruel	2004	Secano	267866,0	96586,0	56164,0	39859,0	563,0	110630,0	486,0	30278,0	79866,0	48197,0	17945,0	11571,0	18681,0	12453,0	0,0	3940,0	7719,0	794,0
30	Maestrazgo	2004	Regadío	1091,0	928,0	254,0	489,0	185,0	32,0	32,0	0,0	0,0	131,0	131,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
30	Maestrazgo	2004	Secano	119302,0	8973,0	3575,0	4682,0	716,0	71560,0	4433,0	38096,0	29031,0	29413,0	16095,0	4063,0	9255,0	9356,0	954,0	2049,0	5337,0	1016,0
31	Sierra de Albarracín	2004	Regadío	785,0	552,0	220,0	332,0	0,0	72,0	72,0	0,0	0,0	161,0	161,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
31	Sierra de Albarracín	2004	Secano	140866,0	16489,0	9140,0	7349,0	0,0	41050,0	4854,0	25174,0	11022,0	79006,0	21573,0	42573,0	14860,0	4321,0	0,0	1527,0	2695,0	99,0
32	Gúdar-Javalambre	2004	Regadío	2495,0	2006,0	527,0	1472,0	7,0	389,0	389,0	0,0	0,0	100,0	100,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
32	Gúdar-Javalambre	2004	Secano	231464,0	19357,0	8856,0	10106,0	395,0	99023,0	3279,0	59473,0	36271,0	103670,0	52737,0	22509,0	28424,0	9414,0	0,0	3881,0	4679,0	854,0
33	Matarraña / Matarranya	2004	Regadío	1535,0	1420,0	175,0	761,0	484,0	24,0	24,0	0,0	0,0	91,0	91,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
33	Matarraña / Matarranya	2004	Secano	91572,0	27270,0	2083,0	6451,0	18736,0	27670,0	160,0	4721,0	22789,0	32929,0	21815,0	4233,0	6881,0	3703,0	0,0	1447,0	1540,0	716,0
01	La Jacetania	2003	Regadío	1905,0	1753,0	1324,0	401,0	28,0	8,0	8,0	0,0	0,0	144,0	144,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
01	La Jacetania	2003	Secano	182646,0	22162,0	18178,0	3871,0	113,0	65496,0	431,0	38018,0	27047,0	76035,0	56819,0	13043,0	6173,0	18953,0	0,0	14439,0	1946,0	2568,0
02	Alto Gállego	2003	Regadío	1276,0	654,0	421,0	233,0	0,0	493,0	493,0	0,0	0,0	129,0	129,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
02	Alto Gállego	2003	Secano	133549,0	9478,0	7786,0	1689,0	3,0	47854,0	709,0	16983,0	30162,0	57260,0	42545,0	2125,0	12590,0	18957,0	0,0	16703,0	786,0	1468,0
03	Sobrarbe	2003	Regadío	1685,0	1276,0	744,0	518,0	14,0	388,0	388,0	0,0	0,0	21,0	21,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
03	Sobrarbe	2003	Secano	218595,0	13747,0	9560,0	3671,0	516,0	77654,0	1036,0	41855,0	34763,0	92869,0	53685,0	25167,0	14017,0	34325,0	0,0	27617,0	1881,0	4827,0
04	La Ribagorza	2003	Regadío	1993,0	1243,0	819,0	417,0	7,0	655,0	655,0	0,0	0,0	95,0	95,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
04	La Ribagorza	2003	Secano	244174,0	30577,0	23204,0	5664,0	1709,0	87808,0	1979,0	30656,0	55173,0	96467,0	34531,0	34376,0	27560,0	29322,0	0,0	21728,0	2958,0	4636,0
05	Cinco Villas	2003	Regadío	65472,0	65472,0	62048,0	2914,0	510,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
05	Cinco Villas	2003	Secano	241648,0	72913,0	50274,0	21189,0	1450,0	50781,0	0,0	20149,0	30632,0	100469,0	36589,0	32048,0	31832,0	17485,0	237,0	8320,0	7247,0	1681,0
06	Hoya de Huesca / Plana de Uesca	2003	Regadío	24850,0	24660,0	20526,0	3108,0	1026,0	7,0	7,0	0,0	0,0	183,0	183,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
06	Hoya de Huesca / Plana de Uesca	2003	Secano	229826,0	106784,0	78354,0	21778,0	6652,0	44369,0	76,0	3507,0	40786,0	62774,0	22339,0	9048,0	31387,0	15899,0	0,0	10240,0	3372,0	2287,0
07	Somontano de Barbastro	2003	Regadío	17390,0	17311,0	13061,0	2045,0	2205,0	11,0	11,0	0,0	0,0	68,0	68,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
07	Somontano de Barbastro	2003	Secano	99901,0	40642,0	20406,0	9887,0	10349,0	29484,0	0,0	0,0	29484,0	22159,0	3713,0	4864,0	13582,0	7616,0	0,0	5637,0	1494,0	485,0
