Año	Residencia provincia código	Residencia municipio código	Residencia municipio nombre	Tipo de nacionalidad	Nacionalidad área código	Nacionalidad área nombre	Nacionalidad continente nombre	Sexo	Personas
2020	50	50143	Longares	Españoles	01	UE-28	Europa	Hombres	311
2020	50	50143	Longares	Extranjeros	01	UE-28	Europa	Hombres	33
2020	50	50143	Longares	Extranjeros	02	Resto de Europa	Europa	Hombres	12
2020	50	50143	Longares	Extranjeros	03	Magreb	África	Hombres	23
2020	50	50143	Longares	Extranjeros	04	Resto de África	África	Hombres	154
2020	50	50143	Longares	Extranjeros	06	Resto de América	América	Hombres	1
2020	50	50144	Longás	Españoles	01	UE-28	Europa	Hombres	22
2020	50	50146	Lucena de Jalón	Españoles	01	UE-28	Europa	Hombres	121
2020	50	50146	Lucena de Jalón	Extranjeros	01	UE-28	Europa	Hombres	5
2020	50	50146	Lucena de Jalón	Extranjeros	02	Resto de Europa	Europa	Hombres	1
2020	50	50147	Luceni	Españoles	01	UE-28	Europa	Hombres	440
2020	50	50147	Luceni	Extranjeros	01	UE-28	Europa	Hombres	14
2020	50	50147	Luceni	Extranjeros	03	Magreb	África	Hombres	11
2020	50	50147	Luceni	Extranjeros	06	Resto de América	América	Hombres	20
2020	50	50148	Luesia	Españoles	01	UE-28	Europa	Hombres	164
2020	50	50148	Luesia	Extranjeros	01	UE-28	Europa	Hombres	1
2020	50	50149	Luesma	Españoles	01	UE-28	Europa	Hombres	21
2020	50	50149	Luesma	Extranjeros	06	Resto de América	América	Hombres	1
2020	50	50150	Lumpiaque	Españoles	01	UE-28	Europa	Hombres	365
2020	50	50150	Lumpiaque	Extranjeros	01	UE-28	Europa	Hombres	49
2020	50	50150	Lumpiaque	Extranjeros	03	Magreb	África	Hombres	1
2020	50	50150	Lumpiaque	Extranjeros	04	Resto de África	África	Hombres	2
2020	50	50150	Lumpiaque	Extranjeros	06	Resto de América	América	Hombres	3
2020	50	50151	Luna	Españoles	01	UE-28	Europa	Hombres	338
2020	50	50151	Luna	Extranjeros	01	UE-28	Europa	Hombres	13
2020	50	50151	Luna	Extranjeros	03	Magreb	África	Hombres	6
2020	50	50152	Maella	Españoles	01	UE-28	Europa	Hombres	793
2020	50	50152	Maella	Extranjeros	01	UE-28	Europa	Hombres	65
2020	50	50152	Maella	Extranjeros	02	Resto de Europa	Europa	Hombres	2
2020	50	50152	Maella	Extranjeros	03	Magreb	África	Hombres	44
2020	50	50152	Maella	Extranjeros	04	Resto de África	África	Hombres	2
2020	50	50152	Maella	Extranjeros	06	Resto de América	América	Hombres	7
2020	50	50152	Maella	Extranjeros	07	Asia	Asia	Hombres	175
2020	50	50153	Magallón	Españoles	01	UE-28	Europa	Hombres	518
2020	50	50153	Magallón	Extranjeros	01	UE-28	Europa	Hombres	36
2020	50	50153	Magallón	Extranjeros	03	Magreb	África	Hombres	10
2020	50	50153	Magallón	Extranjeros	04	Resto de África	África	Hombres	1
2020	50	50154	Mainar	Españoles	01	UE-28	Europa	Hombres	65
2020	50	50154	Mainar	Extranjeros	01	UE-28	Europa	Hombres	12
2020	50	50154	Mainar	Extranjeros	03	Magreb	África	Hombres	6
2020	50	50154	Mainar	Extranjeros	06	Resto de América	América	Hombres	3
2020	50	50155	Malanquilla	Españoles	01	UE-28	Europa	Hombres	59
2020	50	50156	Maleján	Españoles	01	UE-28	Europa	Hombres	126
2020	50	50156	Maleján	Extranjeros	01	UE-28	Europa	Hombres	3
2020	50	50156	Maleján	Extranjeros	03	Magreb	África	Hombres	2
2020	50	50156	Maleján	Extranjeros	06	Resto de América	América	Hombres	12
2020	50	50157	Malón	Españoles	01	UE-28	Europa	Hombres	166
2020	50	50157	Malón	Extranjeros	01	UE-28	Europa	Hombres	7
2020	50	50157	Malón	Extranjeros	03	Magreb	África	Hombres	1
2020	50	50157	Malón	Extranjeros	06	Resto de América	América	Hombres	8
2020	50	50159	Maluenda	Españoles	01	UE-28	Europa	Hombres	351
2020	50	50159	Maluenda	Extranjeros	01	UE-28	Europa	Hombres	100
2020	50	50159	Maluenda	Extranjeros	03	Magreb	África	Hombres	2
2020	50	50159	Maluenda	Extranjeros	06	Resto de América	América	Hombres	3
2020	50	50160	Mallén	Españoles	01	UE-28	Europa	Hombres	1236
2020	50	50160	Mallén	Extranjeros	01	UE-28	Europa	Hombres	232
2020	50	50160	Mallén	Extranjeros	02	Resto de Europa	Europa	Hombres	3
2020	50	50160	Mallén	Extranjeros	03	Magreb	África	Hombres	61
2020	50	50160	Mallén	Extranjeros	04	Resto de África	África	Hombres	8
2020	50	50160	Mallén	Extranjeros	06	Resto de América	América	Hombres	7
2020	50	50160	Mallén	Extranjeros	07	Asia	Asia	Hombres	3
2020	50	50161	Manchones	Españoles	01	UE-28	Europa	Hombres	56
2020	50	50161	Manchones	Extranjeros	06	Resto de América	América	Hombres	1
2020	50	50162	Mara	Españoles	01	UE-28	Europa	Hombres	72
2020	50	50162	Mara	Extranjeros	01	UE-28	Europa	Hombres	8
2020	50	50162	Mara	Extranjeros	03	Magreb	África	Hombres	2
2020	50	50162	Mara	Extranjeros	04	Resto de África	África	Hombres	2
2020	50	50163	María de Huerva	Españoles	01	UE-28	Europa	Hombres	2801
2020	50	50163	María de Huerva	Extranjeros	01	UE-28	Europa	Hombres	144
2020	50	50163	María de Huerva	Extranjeros	02	Resto de Europa	Europa	Hombres	10
2020	50	50163	María de Huerva	Extranjeros	03	Magreb	África	Hombres	6
2020	50	50163	María de Huerva	Extranjeros	04	Resto de África	África	Hombres	5
2020	50	50163	María de Huerva	Extranjeros	05	América del Norte	América	Hombres	2
2020	50	50163	María de Huerva	Extranjeros	06	Resto de América	América	Hombres	49
2020	50	50163	María de Huerva	Extranjeros	07	Asia	Asia	Hombres	15
2020	50	50164	Mediana de Aragón	Españoles	01	UE-28	Europa	Hombres	204
2020	50	50164	Mediana de Aragón	Extranjeros	01	UE-28	Europa	Hombres	5
2020	50	50164	Mediana de Aragón	Extranjeros	03	Magreb	África	Hombres	4
2020	50	50164	Mediana de Aragón	Extranjeros	06	Resto de América	América	Hombres	6
2020	50	50165	Mequinenza	Españoles	01	UE-28	Europa	Hombres	1007
2020	50	50165	Mequinenza	Extranjeros	01	UE-28	Europa	Hombres	84
2020	50	50165	Mequinenza	Extranjeros	02	Resto de Europa	Europa	Hombres	9
2020	50	50165	Mequinenza	Extranjeros	03	Magreb	África	Hombres	38
2020	50	50165	Mequinenza	Extranjeros	04	Resto de África	África	Hombres	8
2020	50	50165	Mequinenza	Extranjeros	06	Resto de América	América	Hombres	3
2020	50	50165	Mequinenza	Extranjeros	07	Asia	Asia	Hombres	6
2020	50	50166	Mesones de Isuela	Españoles	01	UE-28	Europa	Hombres	126
2020	50	50166	Mesones de Isuela	Extranjeros	01	UE-28	Europa	Hombres	2
2020	50	50166	Mesones de Isuela	Extranjeros	03	Magreb	África	Hombres	2
2020	50	50167	Mezalocha	Españoles	01	UE-28	Europa	Hombres	123
2020	50	50167	Mezalocha	Extranjeros	01	UE-28	Europa	Hombres	5
2020	50	50167	Mezalocha	Extranjeros	04	Resto de África	África	Hombres	2
2020	50	50167	Mezalocha	Extranjeros	06	Resto de América	América	Hombres	1
2020	50	50167	Mezalocha	Extranjeros	07	Asia	Asia	Hombres	3
2020	50	50168	Mianos	Españoles	01	UE-28	Europa	Hombres	14
2020	50	50168	Mianos	Extranjeros	06	Resto de América	América	Hombres	1
2020	50	50169	Miedes de Aragón	Españoles	01	UE-28	Europa	Hombres	183
2020	50	50169	Miedes de Aragón	Extranjeros	01	UE-28	Europa	Hombres	34
2020	50	50169	Miedes de Aragón	Extranjeros	03	Magreb	África	Hombres	2
2020	50	50170	Monegrillo	Españoles	01	UE-28	Europa	Hombres	211
2020	50	50170	Monegrillo	Extranjeros	01	UE-28	Europa	Hombres	6
2020	50	50171	Moneva	Españoles	01	UE-28	Europa	Hombres	69
2020	50	50172	Monreal de Ariza	Españoles	01	UE-28	Europa	Hombres	103
2020	50	50172	Monreal de Ariza	Extranjeros	01	UE-28	Europa	Hombres	2
2020	50	50172	Monreal de Ariza	Extranjeros	03	Magreb	África	Hombres	5
2020	50	50173	Monterde	Españoles	01	UE-28	Europa	Hombres	90
2020	50	50173	Monterde	Extranjeros	01	UE-28	Europa	Hombres	2
2020	50	50173	Monterde	Extranjeros	03	Magreb	África	Hombres	1
2020	50	50174	Montón	Españoles	01	UE-28	Europa	Hombres	50
2020	50	50174	Montón	Extranjeros	01	UE-28	Europa	Hombres	3
2020	50	50174	Montón	Extranjeros	06	Resto de América	América	Hombres	1
2020	50	50175	Morata de Jalón	Españoles	01	UE-28	Europa	Hombres	484
2020	50	50175	Morata de Jalón	Extranjeros	01	UE-28	Europa	Hombres	30
2020	50	50175	Morata de Jalón	Extranjeros	03	Magreb	África	Hombres	15
2020	50	50175	Morata de Jalón	Extranjeros	06	Resto de América	América	Hombres	4
2020	50	50176	Morata de Jiloca	Españoles	01	UE-28	Europa	Hombres	125
2020	50	50176	Morata de Jiloca	Extranjeros	01	UE-28	Europa	Hombres	28
2020	50	50176	Morata de Jiloca	Extranjeros	06	Resto de América	América	Hombres	8
2020	50	50177	Morés	Españoles	01	UE-28	Europa	Hombres	158
2020	50	50177	Morés	Extranjeros	01	UE-28	Europa	Hombres	8
2020	50	50177	Morés	Extranjeros	03	Magreb	África	Hombres	1
2020	50	50178	Moros	Españoles	01	UE-28	Europa	Hombres	135
2020	50	50178	Moros	Extranjeros	01	UE-28	Europa	Hombres	25
2020	50	50178	Moros	Extranjeros	02	Resto de Europa	Europa	Hombres	1
2020	50	50178	Moros	Extranjeros	04	Resto de África	África	Hombres	2
2020	50	50178	Moros	Extranjeros	06	Resto de América	América	Hombres	1
2020	50	50179	Moyuela	Españoles	01	UE-28	Europa	Hombres	145
2020	50	50179	Moyuela	Extranjeros	06	Resto de América	América	Hombres	1
2020	50	50180	Mozota	Españoles	01	UE-28	Europa	Hombres	59
2020	50	50180	Mozota	Extranjeros	03	Magreb	África	Hombres	1
2020	50	50181	Muel	Españoles	01	UE-28	Europa	Hombres	602
2020	50	50181	Muel	Extranjeros	01	UE-28	Europa	Hombres	25
2020	50	50181	Muel	Extranjeros	03	Magreb	África	Hombres	68
2020	50	50181	Muel	Extranjeros	06	Resto de América	América	Hombres	14
2020	50	50181	Muel	Extranjeros	07	Asia	Asia	Hombres	1
2020	50	50182	Muela (La)	Españoles	01	UE-28	Europa	Hombres	2599
2020	50	50182	Muela (La)	Extranjeros	01	UE-28	Europa	Hombres	313
2020	50	50182	Muela (La)	Extranjeros	02	Resto de Europa	Europa	Hombres	6
2020	50	50182	Muela (La)	Extranjeros	03	Magreb	África	Hombres	44
2020	50	50182	Muela (La)	Extranjeros	04	Resto de África	África	Hombres	9
2020	50	50182	Muela (La)	Extranjeros	05	América del Norte	América	Hombres	1
2020	50	50182	Muela (La)	Extranjeros	06	Resto de América	América	Hombres	74
2020	50	50182	Muela (La)	Extranjeros	07	Asia	Asia	Hombres	14
2020	50	50182	Muela (La)	Extranjeros	09	Apátridas y no consta	Apátridas y no consta	Hombres	1
2020	50	50183	Munébrega	Españoles	01	UE-28	Europa	Hombres	181
2020	50	50183	Munébrega	Extranjeros	01	UE-28	Europa	Hombres	14
2020	50	50183	Munébrega	Extranjeros	06	Resto de América	América	Hombres	3
2020	50	50184	Murero	Españoles	01	UE-28	Europa	Hombres	56
2020	50	50185	Murillo de Gállego	Españoles	01	UE-28	Europa	Hombres	95
2020	50	50185	Murillo de Gállego	Extranjeros	01	UE-28	Europa	Hombres	7
2020	50	50185	Murillo de Gállego	Extranjeros	03	Magreb	África	Hombres	3
2020	50	50185	Murillo de Gállego	Extranjeros	06	Resto de América	América	Hombres	8
2020	50	50186	Navardún	Españoles	01	UE-28	Europa	Hombres	22
2020	50	50187	Nigüella	Españoles	01	UE-28	Europa	Hombres	37
2020	50	50187	Nigüella	Extranjeros	01	UE-28	Europa	Hombres	1
2020	50	50188	Nombrevilla	Españoles	01	UE-28	Europa	Hombres	18
2020	50	50188	Nombrevilla	Extranjeros	01	UE-28	Europa	Hombres	1
2020	50	50189	Nonaspe	Españoles	01	UE-28	Europa	Hombres	405
2020	50	50189	Nonaspe	Extranjeros	01	UE-28	Europa	Hombres	61
2020	50	50189	Nonaspe	Extranjeros	03	Magreb	África	Hombres	7
2020	50	50189	Nonaspe	Extranjeros	05	América del Norte	América	Hombres	1
2020	50	50189	Nonaspe	Extranjeros	06	Resto de América	América	Hombres	1
2020	50	50189	Nonaspe	Extranjeros	07	Asia	Asia	Hombres	59
2020	50	50190	Novallas	Españoles	01	UE-28	Europa	Hombres	403
2020	50	50190	Novallas	Extranjeros	01	UE-28	Europa	Hombres	18
2020	50	50190	Novallas	Extranjeros	03	Magreb	África	Hombres	14
2020	50	50190	Novallas	Extranjeros	06	Resto de América	América	Hombres	3
2020	50	50191	Novillas	Españoles	01	UE-28	Europa	Hombres	245
2020	50	50191	Novillas	Extranjeros	01	UE-28	Europa	Hombres	4
2020	50	50191	Novillas	Extranjeros	03	Magreb	África	Hombres	6
2020	50	50191	Novillas	Extranjeros	07	Asia	Asia	Hombres	1
2020	50	50192	Nuévalos	Españoles	01	UE-28	Europa	Hombres	149
2020	50	50192	Nuévalos	Extranjeros	01	UE-28	Europa	Hombres	6
2020	50	50192	Nuévalos	Extranjeros	04	Resto de África	África	Hombres	3
2020	50	50192	Nuévalos	Extranjeros	06	Resto de América	América	Hombres	1
2020	50	50193	Nuez de Ebro	Españoles	01	UE-28	Europa	Hombres	403
2020	50	50193	Nuez de Ebro	Extranjeros	01	UE-28	Europa	Hombres	11
2020	50	50193	Nuez de Ebro	Extranjeros	02	Resto de Europa	Europa	Hombres	1
2020	50	50193	Nuez de Ebro	Extranjeros	03	Magreb	África	Hombres	1
2020	50	50193	Nuez de Ebro	Extranjeros	04	Resto de África	África	Hombres	1
2020	50	50193	Nuez de Ebro	Extranjeros	05	América del Norte	América	Hombres	1
2020	50	50193	Nuez de Ebro	Extranjeros	06	Resto de América	América	Hombres	1
2020	50	50194	Olvés	Españoles	01	UE-28	Europa	Hombres	48
2020	50	50194	Olvés	Extranjeros	01	UE-28	Europa	Hombres	14
2020	50	50194	Olvés	Extranjeros	07	Asia	Asia	Hombres	2
2020	50	50195	Orcajo	Españoles	01	UE-28	Europa	Hombres	32
2020	50	50195	Orcajo	Extranjeros	01	UE-28	Europa	Hombres	2
2020	50	50196	Orera	Españoles	01	UE-28	Europa	Hombres	58
2020	50	50196	Orera	Extranjeros	01	UE-28	Europa	Hombres	2
2020	50	50197	Orés	Españoles	01	UE-28	Europa	Hombres	64
2020	50	50197	Orés	Extranjeros	01	UE-28	Europa	Hombres	2
2020	50	50197	Orés	Extranjeros	03	Magreb	África	Hombres	3
2020	50	50198	Oseja	Españoles	01	UE-28	Europa	Hombres	27
2020	50	50198	Oseja	Extranjeros	01	UE-28	Europa	Hombres	2
2020	50	50199	Osera de Ebro	Españoles	01	UE-28	Europa	Hombres	179
2020	50	50199	Osera de Ebro	Extranjeros	01	UE-28	Europa	Hombres	5
2020	50	50199	Osera de Ebro	Extranjeros	02	Resto de Europa	Europa	Hombres	3
2020	50	50199	Osera de Ebro	Extranjeros	03	Magreb	África	Hombres	1
2020	50	50199	Osera de Ebro	Extranjeros	06	Resto de América	América	Hombres	3
2020	50	50200	Paniza	Españoles	01	UE-28	Europa	Hombres	285
2020	50	50200	Paniza	Extranjeros	01	UE-28	Europa	Hombres	38
2020	50	50200	Paniza	Extranjeros	03	Magreb	África	Hombres	7
2020	50	50201	Paracuellos de Jiloca	Españoles	01	UE-28	Europa	Hombres	269
2020	50	50201	Paracuellos de Jiloca	Extranjeros	01	UE-28	Europa	Hombres	25
2020	50	50201	Paracuellos de Jiloca	Extranjeros	02	Resto de Europa	Europa	Hombres	1
2020	50	50201	Paracuellos de Jiloca	Extranjeros	03	Magreb	África	Hombres	7
2020	50	50202	Paracuellos de la Ribera	Españoles	01	UE-28	Europa	Hombres	66
2020	50	50202	Paracuellos de la Ribera	Extranjeros	01	UE-28	Europa	Hombres	4
2020	50	50202	Paracuellos de la Ribera	Extranjeros	03	Magreb	África	Hombres	1
2020	50	50203	Pastriz	Españoles	01	UE-28	Europa	Hombres	616
2020	50	50203	Pastriz	Extranjeros	01	UE-28	Europa	Hombres	9
2020	50	50203	Pastriz	Extranjeros	02	Resto de Europa	Europa	Hombres	2
2020	50	50203	Pastriz	Extranjeros	03	Magreb	África	Hombres	1
2020	50	50203	Pastriz	Extranjeros	06	Resto de América	América	Hombres	3
2020	50	50203	Pastriz	Extranjeros	07	Asia	Asia	Hombres	1
2020	50	50204	Pedrola	Españoles	01	UE-28	Europa	Hombres	1450
2020	50	50204	Pedrola	Extranjeros	01	UE-28	Europa	Hombres	271
2020	50	50204	Pedrola	Extranjeros	02	Resto de Europa	Europa	Hombres	40
2020	50	50204	Pedrola	Extranjeros	03	Magreb	África	Hombres	17
2020	50	50204	Pedrola	Extranjeros	04	Resto de África	África	Hombres	2
2020	50	50204	Pedrola	Extranjeros	05	América del Norte	América	Hombres	1
2020	50	50204	Pedrola	Extranjeros	06	Resto de América	América	Hombres	96
2020	50	50204	Pedrola	Extranjeros	07	Asia	Asia	Hombres	3
2020	50	50205	Pedrosas (Las)	Españoles	01	UE-28	Europa	Hombres	37
2020	50	50205	Pedrosas (Las)	Extranjeros	01	UE-28	Europa	Hombres	2
2020	50	50205	Pedrosas (Las)	Extranjeros	06	Resto de América	América	Hombres	1
2020	50	50206	Perdiguera	Españoles	01	UE-28	Europa	Hombres	291
2020	50	50206	Perdiguera	Extranjeros	01	UE-28	Europa	Hombres	8
2020	50	50206	Perdiguera	Extranjeros	02	Resto de Europa	Europa	Hombres	1
2020	50	50206	Perdiguera	Extranjeros	03	Magreb	África	Hombres	1
2020	50	50206	Perdiguera	Extranjeros	04	Resto de África	África	Hombres	1
2020	50	50206	Perdiguera	Extranjeros	06	Resto de América	América	Hombres	4
2020	50	50207	Piedratajada	Españoles	01	UE-28	Europa	Hombres	48
2020	50	50208	Pina de Ebro	Españoles	01	UE-28	Europa	Hombres	1070
2020	50	50208	Pina de Ebro	Extranjeros	01	UE-28	Europa	Hombres	40
2020	50	50208	Pina de Ebro	Extranjeros	03	Magreb	África	Hombres	65
2020	50	50208	Pina de Ebro	Extranjeros	04	Resto de África	África	Hombres	4
2020	50	50208	Pina de Ebro	Extranjeros	06	Resto de América	América	Hombres	40
2020	50	50208	Pina de Ebro	Extranjeros	07	Asia	Asia	Hombres	2
2020	50	50209	Pinseque	Españoles	01	UE-28	Europa	Hombres	1897
2020	50	50209	Pinseque	Extranjeros	01	UE-28	Europa	Hombres	150
2020	50	50209	Pinseque	Extranjeros	02	Resto de Europa	Europa	Hombres	2
2020	50	50209	Pinseque	Extranjeros	03	Magreb	África	Hombres	6
2020	50	50209	Pinseque	Extranjeros	04	Resto de África	África	Hombres	1
2020	50	50209	Pinseque	Extranjeros	05	América del Norte	América	Hombres	4
2020	50	50209	Pinseque	Extranjeros	06	Resto de América	América	Hombres	25
2020	50	50209	Pinseque	Extranjeros	07	Asia	Asia	Hombres	2
2020	50	50210	Pintanos (Los)	Españoles	01	UE-28	Europa	Hombres	24
2020	50	50210	Pintanos (Los)	Extranjeros	01	UE-28	Europa	Hombres	1
2020	50	50211	Plasencia de Jalón	Españoles	01	UE-28	Europa	Hombres	142
2020	50	50211	Plasencia de Jalón	Extranjeros	01	UE-28	Europa	Hombres	21
2020	50	50211	Plasencia de Jalón	Extranjeros	03	Magreb	África	Hombres	7
2020	50	50211	Plasencia de Jalón	Extranjeros	04	Resto de África	África	Hombres	2
2020	50	50211	Plasencia de Jalón	Extranjeros	06	Resto de América	América	Hombres	3
2020	50	50212	Pleitas	Españoles	01	UE-28	Europa	Hombres	13
2020	50	50213	Plenas	Españoles	01	UE-28	Europa	Hombres	50
2020	50	50213	Plenas	Extranjeros	01	UE-28	Europa	Hombres	3
2020	50	50214	Pomer	Españoles	01	UE-28	Europa	Hombres	12
2020	50	50214	Pomer	Extranjeros	01	UE-28	Europa	Hombres	2
2020	50	50215	Pozuel de Ariza	Españoles	01	UE-28	Europa	Hombres	12
2020	50	50216	Pozuelo de Aragón	Españoles	01	UE-28	Europa	Hombres	135
2020	50	50216	Pozuelo de Aragón	Extranjeros	01	UE-28	Europa	Hombres	4
2020	50	50216	Pozuelo de Aragón	Extranjeros	03	Magreb	África	Hombres	7
2020	50	50217	Pradilla de Ebro	Españoles	01	UE-28	Europa	Hombres	240
2020	50	50217	Pradilla de Ebro	Extranjeros	01	UE-28	Europa	Hombres	14
2020	50	50217	Pradilla de Ebro	Extranjeros	04	Resto de África	África	Hombres	29
2020	50	50217	Pradilla de Ebro	Extranjeros	06	Resto de América	América	Hombres	4
2020	50	50217	Pradilla de Ebro	Extranjeros	07	Asia	Asia	Hombres	5
2020	50	50218	Puebla de Albortón	Españoles	01	UE-28	Europa	Hombres	73
2020	50	50219	Puebla de Alfindén (La)	Españoles	01	UE-28	Europa	Hombres	2999
2020	50	50219	Puebla de Alfindén (La)	Extranjeros	01	UE-28	Europa	Hombres	152
2020	50	50219	Puebla de Alfindén (La)	Extranjeros	02	Resto de Europa	Europa	Hombres	4
2020	50	50219	Puebla de Alfindén (La)	Extranjeros	03	Magreb	África	Hombres	25
2020	50	50219	Puebla de Alfindén (La)	Extranjeros	04	Resto de África	África	Hombres	3
2020	50	50219	Puebla de Alfindén (La)	Extranjeros	06	Resto de América	América	Hombres	63
2020	50	50219	Puebla de Alfindén (La)	Extranjeros	07	Asia	Asia	Hombres	8
2020	50	50220	Puendeluna	Españoles	01	UE-28	Europa	Hombres	28
2020	50	50221	Purujosa	Españoles	01	UE-28	Europa	Hombres	20
2020	50	50221	Purujosa	Extranjeros	06	Resto de América	América	Hombres	1
2020	50	50222	Quinto	Españoles	01	UE-28	Europa	Hombres	929
2020	50	50222	Quinto	Extranjeros	01	UE-28	Europa	Hombres	16
2020	50	50222	Quinto	Extranjeros	02	Resto de Europa	Europa	Hombres	4
2020	50	50222	Quinto	Extranjeros	03	Magreb	África	Hombres	9
2020	50	50222	Quinto	Extranjeros	04	Resto de África	África	Hombres	16
2020	50	50222	Quinto	Extranjeros	06	Resto de América	América	Hombres	8
2020	50	50222	Quinto	Extranjeros	07	Asia	Asia	Hombres	1
2020	50	50223	Remolinos	Españoles	01	UE-28	Europa	Hombres	522
2020	50	50223	Remolinos	Extranjeros	01	UE-28	Europa	Hombres	14
2020	50	50223	Remolinos	Extranjeros	02	Resto de Europa	Europa	Hombres	1
2020	50	50223	Remolinos	Extranjeros	03	Magreb	África	Hombres	4
2020	50	50223	Remolinos	Extranjeros	06	Resto de América	América	Hombres	7
2020	50	50224	Retascón	Españoles	01	UE-28	Europa	Hombres	35
2020	50	50224	Retascón	Extranjeros	01	UE-28	Europa	Hombres	1
2020	50	50225	Ricla	Españoles	01	UE-28	Europa	Hombres	926
2020	50	50225	Ricla	Extranjeros	01	UE-28	Europa	Hombres	485
2020	50	50225	Ricla	Extranjeros	03	Magreb	África	Hombres	111
2020	50	50225	Ricla	Extranjeros	06	Resto de América	América	Hombres	9
2020	50	50225	Ricla	Extranjeros	07	Asia	Asia	Hombres	3
2020	50	50227	Romanos	Españoles	01	UE-28	Europa	Hombres	55
2020	50	50227	Romanos	Extranjeros	01	UE-28	Europa	Hombres	4
2020	50	50227	Romanos	Extranjeros	03	Magreb	África	Hombres	7
2020	50	50228	Rueda de Jalón	Españoles	01	UE-28	Europa	Hombres	157
2020	50	50228	Rueda de Jalón	Extranjeros	01	UE-28	Europa	Hombres	11
2020	50	50228	Rueda de Jalón	Extranjeros	03	Magreb	África	Hombres	1
2020	50	50228	Rueda de Jalón	Extranjeros	06	Resto de América	América	Hombres	1
2020	50	50229	Ruesca	Españoles	01	UE-28	Europa	Hombres	31
2020	50	50229	Ruesca	Extranjeros	01	UE-28	Europa	Hombres	3
2020	50	50229	Ruesca	Extranjeros	06	Resto de América	América	Hombres	1
2020	50	50230	Sádaba	Españoles	01	UE-28	Europa	Hombres	629
2020	50	50230	Sádaba	Extranjeros	01	UE-28	Europa	Hombres	33
2020	50	50230	Sádaba	Extranjeros	02	Resto de Europa	Europa	Hombres	1
2020	50	50230	Sádaba	Extranjeros	03	Magreb	África	Hombres	2
2020	50	50230	Sádaba	Extranjeros	04	Resto de África	África	Hombres	2
2020	50	50231	Salillas de Jalón	Españoles	01	UE-28	Europa	Hombres	145
2020	50	50231	Salillas de Jalón	Extranjeros	01	UE-28	Europa	Hombres	6
2020	50	50231	Salillas de Jalón	Extranjeros	03	Magreb	África	Hombres	3
2020	50	50231	Salillas de Jalón	Extranjeros	06	Resto de América	América	Hombres	1
2020	50	50231	Salillas de Jalón	Extranjeros	07	Asia	Asia	Hombres	2
2020	50	50232	Salvatierra de Esca	Españoles	01	UE-28	Europa	Hombres	95
2020	50	50232	Salvatierra de Esca	Extranjeros	04	Resto de África	África	Hombres	1
2020	50	50233	Samper del Salz	Españoles	01	UE-28	Europa	Hombres	58
2020	50	50234	San Martín de la Virgen de Moncayo	Españoles	01	UE-28	Europa	Hombres	152
2020	50	50235	San Mateo de Gállego	Españoles	01	UE-28	Europa	Hombres	1525
2020	50	50235	San Mateo de Gállego	Extranjeros	01	UE-28	Europa	Hombres	88
2020	50	50235	San Mateo de Gállego	Extranjeros	02	Resto de Europa	Europa	Hombres	5
2020	50	50235	San Mateo de Gállego	Extranjeros	03	Magreb	África	Hombres	21
2020	50	50235	San Mateo de Gállego	Extranjeros	04	Resto de África	África	Hombres	2
2020	50	50235	San Mateo de Gállego	Extranjeros	06	Resto de América	América	Hombres	25
2020	50	50235	San Mateo de Gállego	Extranjeros	07	Asia	Asia	Hombres	5
2020	50	50236	Santa Cruz de Grío	Españoles	01	UE-28	Europa	Hombres	55
2020	50	50236	Santa Cruz de Grío	Extranjeros	01	UE-28	Europa	Hombres	3
2020	50	50236	Santa Cruz de Grío	Extranjeros	03	Magreb	África	Hombres	1
2020	50	50236	Santa Cruz de Grío	Extranjeros	04	Resto de África	África	Hombres	7
2020	50	50237	Santa Cruz de Moncayo	Españoles	01	UE-28	Europa	Hombres	67
2020	50	50238	Santa Eulalia de Gállego	Españoles	01	UE-28	Europa	Hombres	49
2020	50	50238	Santa Eulalia de Gállego	Extranjeros	01	UE-28	Europa	Hombres	5
2020	50	50238	Santa Eulalia de Gállego	Extranjeros	06	Resto de América	América	Hombres	1
2020	50	50239	Santed	Españoles	01	UE-28	Europa	Hombres	42
2020	50	50240	Sástago	Españoles	01	UE-28	Europa	Hombres	514
2020	50	50240	Sástago	Extranjeros	01	UE-28	Europa	Hombres	8
2020	50	50240	Sástago	Extranjeros	03	Magreb	África	Hombres	26
2020	50	50240	Sástago	Extranjeros	06	Resto de América	América	Hombres	6
2020	50	50241	Saviñán	Españoles	01	UE-28	Europa	Hombres	332
2020	50	50241	Saviñán	Extranjeros	01	UE-28	Europa	Hombres	6
