Municipio código	Municipio nombre	Salario Percepciones	Salario Retribución	Salario medio por percepción	Pensión Percepciones	Pensión Retribución	Pensión media por percepción	Desempleo Perceptores	Desempleo Retribución	Desempleo prestación media anual	Año
50111	Fréscano	79,0	657660,9	8324,82151898734	70,0	355550,91	5079,29871428572	15,0	22213,55	1480,90333333333	1999
50111	Fréscano	76,0	709659,53	9337,62539473684	70,0	391345,95	5590,65642857143	9,0	17655,24	1961,69333333333	2000
50111	Fréscano	80,0	784755,59	9809,444875	74,0	369616,53	4994,81797297297	16,0	24036,85	1502,303125	2001
50111	Fréscano	92,0	880314,35	9568,63423913044	63,0	352901,51	5601,61126984127	8,0	19886,1	2485,7625	2002
50111	Fréscano	94,0	972936,54	10350,3887234043	65,0	379045,7	5831,47230769231	9,0	12832,09	1425,78777777778	2003
50111	Fréscano	118,0	1025406,9	8689,88898305085	71,0	389263,42	5482,58338028169	13,0	38620,79	2970,83	2004
50111	Fréscano	112,0	988961,75	8830,015625	84,0	545142,99	6489,7975	9,0	21521,01	2391,22333333333	2005
50111	Fréscano	115,0	1172454,14	10195,2533913043	82,0	554502,26	6762,22268292683				2006
50111	Fréscano	110,0	1261750,01	11470,4546363636	79,0	583575,33	7387,02949367089	11,0	33809,54	3073,59454545455	2007
50111	Fréscano	90,0	1213508,47	13483,4274444444	90,0	753457,36	8371,74844444444	16,0	63109,67	3944,354375	2008
50111	Fréscano	85,0	1000306,82	11768,3155294118	89,0	777720,0	8738,42696629213	19,0	85150,23	4481,59105263158	2009
50111	Fréscano	81,0	1014285,63	12522,0448148148	88,0	785272,74	8923,55386363636	20,0	83775,27	4188,7635	2010
50113	Fuendejalón	259,0	2369060,01	9146,94984555985	252,0	1066067,76	4230,42761904762	45,0	36914,45	820,321111111111	1999
50113	Fuendejalón	283,0	2575737,3	9101,54522968198	243,0	1077976,0	4436,11522633745	20,0	33624,54	1681,227	2000
50113	Fuendejalón	283,0	2680934,45	9473,26660777385	240,0	1089032,43	4537,635125	48,0	87539,82	1823,74625	2001
50113	Fuendejalón	309,0	2892204,18	9359,8840776699	214,0	1109542,79	5184,77939252337	31,0	67263,04	2169,77548387097	2002
50113	Fuendejalón	361,0	3397247,98	9410,65922437673	214,0	1154755,84	5396,0553271028	31,0	57095,02	1841,77483870968	2003
50113	Fuendejalón	355,0	3588928,94	10109,6589859155	228,0	1264859,44	5547,62912280702	50,0	49596,66	991,9332	2004
50113	Fuendejalón	361,0	3816708,57	10572,5999168975	228,0	1353266,16	5935,37789473684	26,0	39511,65	1519,67884615385	2005
50113	Fuendejalón	393,0	4112462,62	10464,281475827	231,0	1528262,54	6615,85515151515	24,0	48062,72	2002,61333333333	2006
50113	Fuendejalón	455,0	4700181,66	10330,0695824176	242,0	1563682,27	6461,49698347107	31,0	65955,21	2127,58741935484	2007
50113	Fuendejalón	508,0	4842662,22	9532,79964566929	252,0	1982340,77	7866,43162698413	65,0	214542,45	3300,65307692308	2008
50113	Fuendejalón	549,0	4445758,92	8097,92153005465	255,0	2060374,19	8079,89878431373	77,0	283303,84	3679,27064935065	2009
50113	Fuendejalón	545,0	4346953,71	7976,06185321101	260,0	2325703,72	8945,01430769231	85,0	257463,02	3028,97670588235	2010
50114	Fuendetodos	69,0	291139,24	4219,40927536232	60,0	262398,69	4373,3115				1999
50114	Fuendetodos	51,0	316211,97	6200,23470588235	52,0	248674,46	4782,20115384615				2000
50114	Fuendetodos	59,0	373849,85	6336,43813559322	48,0	260331,6	5423,575	7,0	18142,43	2591,77571428571	2001
50114	Fuendetodos	55,0	491354,61	8933,72018181818	49,0	276084,57	5634,37897959184	11,0	38937,44	3539,76727272727	2002
50114	Fuendetodos	48,0	335358,68	6986,63916666667	48,0	288431,82	6008,99625	8,0	24686,5	3085,8125	2003
50114	Fuendetodos	47,0	417531,08	8883,64	52,0	325868,36	6266,69923076923				2004
50114	Fuendetodos	64,0	499484,5	7804,4453125	47,0	282558,36	6011,88				2005
50114	Fuendetodos	50,0	478596,87	9571,9374	44,0	281874,98	6406,24954545455				2006
50114	Fuendetodos	52,0	537848,68	10343,2438461538	41,0	281368,6	6862,6487804878				2007
50114	Fuendetodos	57,0	629260,37	11039,6556140351	45,0	326866,43	7263,69844444444				2008
50114	Fuendetodos	44,0	524031,62	11909,8095454545	46,0	336045,83	7305,34413043478	7,0	26916,34	3845,19142857143	2009
50114	Fuendetodos	35,0	505244,37	14435,5534285714	40,0	315150,62	7878,7655	7,0	16824,72	2403,53142857143	2010
50115	Fuentes de Ebro	2057,0	17077315,39	8302,04929022849	748,0	3694438,14	4939,08842245989	194,0	397580,36	2049,38329896907	1999
50115	Fuentes de Ebro	2085,0	19450445,91	9328,75103597122	764,0	3866017,66	5060,23253926702	196,0	447046,81	2280,85107142857	2000
50115	Fuentes de Ebro	2163,0	20937207,83	9679,70773462783	767,0	4414152,16	5755,0875619296	241,0	602388,86	2499,53883817427	2001
50115	Fuentes de Ebro	2270,0	22965622,3	10117,0142290749	733,0	4458396,88	6082,39683492497	225,0	607663,87	2700,72831111111	2002
50115	Fuentes de Ebro	2404,0	24429550,47	10162,042624792	759,0	4842422,27	6380,00299077734	196,0	539290,37	2751,48147959184	2003
50115	Fuentes de Ebro	2517,0	25976064,15	10320,2479737783	749,0	5221635,46	6971,47591455274	236,0	512106,24	2169,94169491525	2004
50115	Fuentes de Ebro	2597,0	28489591,36	10970,1930535233	770,0	5735610,09	7448,84427272727	224,0	555963,4	2481,97946428571	2005
50115	Fuentes de Ebro	2573,0	31081680,25	12079,9379129421	801,0	6361045,68	7941,38037453184	214,0	627027,56	2930,0353271028	2006
50115	Fuentes de Ebro	2674,0	34512444,48	12906,673328347	822,0	6639438,33	8077,17558394161	243,0	759419,21	3125,18193415638	2007
50115	Fuentes de Ebro	2562,0	37537000,12	14651,4442310695	990,0	8625545,97	8712,6726969697	364,0	1097271,15	3014,48118131868	2008
50115	Fuentes de Ebro	2432,0	34570842,82	14214,9847121711	982,0	8840729,62	9002,77965376782	578,0	2177309,13	3766,97081314879	2009
50115	Fuentes de Ebro	2417,0	34433636,99	14246,4364873811	975,0	9323971,68	9563,04787692308	518,0	2005712,47	3872,0317953668	2010
50116	Fuentes de Jiloca	107,0	632350,37	5909,81654205607	121,0	602181,29	4976,70487603306	20,0	35071,36	1753,568	1999
50116	Fuentes de Jiloca	119,0	685176,77	5757,78798319328	125,0	646046,05	5168,3684	13,0	29917,26	2301,32769230769	2000
50116	Fuentes de Jiloca	108,0	775688,57	7182,30157407408	137,0	712004,46	5197,11284671533	24,0	39598,13	1649,92208333333	2001
50116	Fuentes de Jiloca	103,0	802676,28	7792,97359223301	127,0	711811,71	5604,81661417323	17,0	42759,15	2515,24411764706	2002
50116	Fuentes de Jiloca	117,0	939306,66	8028,26205128205	131,0	759786,35	5799,89580152672	14,0	35362,37	2525,88357142857	2003
50116	Fuentes de Jiloca	104,0	1077258,22	10358,2521153846	123,0	776388,65	6312,10284552846	17,0	28874,92	1698,52470588235	2004
50116	Fuentes de Jiloca	118,0	1067994,36	9050,79966101695	130,0	825944,41	6353,41853846154	11,0	29015,12	2637,73818181818	2005
50116	Fuentes de Jiloca	109,0	1026506,13	9417,48743119266	121,0	835986,67	6908,98074380165	14,0	26290,18	1877,87	2006
50116	Fuentes de Jiloca	103,0	1011703,94	9822,36834951456	116,0	805763,81	6946,23974137931	16,0	48602,73	3037,670625	2007
50116	Fuentes de Jiloca	103,0	1014951,35	9853,89660194175	131,0	999204,2	7627,51297709924	20,0	56628,33	2831,4165	2008
50116	Fuentes de Jiloca	111,0	980143,18	8830,11873873874	118,0	900875,01	7634,53398305085	16,0	75325,18	4707,82375	2009
50116	Fuentes de Jiloca	121,0	1051066,32	8686,49851239669	111,0	925605,7	8338,79009009009	21,0	61355,45	2921,6880952381	2010
50117	Gallocanta	47,0	235753,31	5016,02787234042	54,0	233685,75	4327,51388888889				1999
50117	Gallocanta	44,0	244762,92	5562,79363636364	51,0	235313,02	4613,98078431373				2000
50117	Gallocanta	43,0	280070,54	6513,26837209302	52,0	245044,84	4712,40076923077				2001
50117	Gallocanta	40,0	283783,2	7094,58	48,0	253584,98	5283,02041666667				2002
50117	Gallocanta	55,0	348974,15	6344,98454545455	46,0	272406,12	5921,87217391304				2003
50117	Gallocanta	46,0	394167,59	8568,86065217391	54,0	320438,42	5934,04481481481				2004
50117	Gallocanta	45,0	319456,8	7099,04	56,0	332179,29	5931,77303571429				2005
50117	Gallocanta	35,0	394549,41	11272,8402857143	51,0	302943,79	5940,07431372549				2006
50117	Gallocanta	36,0	379374,62	10538,1838888889	50,0	304039,23	6080,7846				2007
50117	Gallocanta	37,0	395078,29	10677,7916216216	50,0	378838,98	7576,7796				2008
50117	Gallocanta	36,0	396318,66	11008,8516666667	46,0	422534,88	9185,54086956522				2009
50117	Gallocanta	38,0	381120,98	10029,4994736842	50,0	395585,46	7911,7092				2010
50118	Gallur	1273,0	10885657,65	8551,18432835821	767,0	3935432,53	5130,9420208605	206,0	240451,07	1167,2382038835	1999
50118	Gallur	1377,0	12060254,34	8758,35464052288	757,0	4183670,45	5526,64524438573	118,0	230058,48	1949,64813559322	2000
50118	Gallur	1411,0	12651851,17	8966,58481218994	728,0	4399980,09	6043,92869505495	218,0	336735,09	1544,65637614679	2001
50118	Gallur	1366,0	13524651,59	9900,91624450952	666,0	4333432,95	6506,65608108108	157,0	327076,1	2083,2872611465	2002
50118	Gallur	1439,0	14863249,52	10328,8738846421	652,0	4511973,32	6920,20447852761	170,0	322195,33	1895,26664705882	2003
50118	Gallur	1540,0	15382763,91	9988,80773376623	673,0	4590147,56	6820,4272808321	247,0	531877,43	2153,34991902834	2004
50118	Gallur	1530,0	16578247,39	10835,4558104575	649,0	4858759,83	7486,53286594761	170,0	481218,87	2830,69923529412	2005
50118	Gallur	1587,0	17599071,2	11089,5218651544	665,0	5463468,8	8215,74255639098	193,0	582430,62	3017,77523316062	2006
50118	Gallur	1653,0	19465146,95	11775,6484875983	684,0	5575548,14	8151,38616959064	200,0	568454,42	2842,2721	2007
50118	Gallur	1604,0	20715033,76	12914,6095760599	772,0	7336398,31	9503,10661917099	270,0	842479,11	3120,293	2008
50118	Gallur	1465,0	18334145,83	12514,7753105802	767,0	7639469,82	9960,19533246415	444,0	1521574,77	3426,9702027027	2009
50118	Gallur	1443,0	18760875,87	13001,29997921	756,0	7824050,04	10349,2725396825	452,0	1436295,11	3177,64404867257	2010
50119	Gelsa	427,0	4241756,61	9933,8562295082	403,0	2066967,45	5128,95148883375	24,0	61505,28	2562,72	1999
50119	Gelsa	485,0	4516882,42	9313,15962886598	412,0	1997274,94	4847,75470873786	23,0	56783,19	2468,83434782609	2000
50119	Gelsa	413,0	4930639,22	11938,5937530266	403,0	2199811,39	5458,58905707196	39,0	111935,82	2870,14923076923	2001
50119	Gelsa	410,0	5097484,8	12432,8897560976	369,0	2261247,14	6128,0410298103	46,0	189101,67	4110,90586956522	2002
50119	Gelsa	416,0	5049342,35	12137,8421875	372,0	2587048,38	6954,43112903226	49,0	188966,46	3856,45836734694	2003
50119	Gelsa	445,0	5504536,06	12369,7439550562	364,0	2592255,18	7121,58016483516	37,0	116621,03	3151,91972972973	2004
50119	Gelsa	444,0	5873851,43	13229,3951126126	357,0	2686055,81	7523,96585434174	54,0	159438,99	2952,57388888889	2005
50119	Gelsa	472,0	6123131,12	12972,7354237288	348,0	2726148,46	7833,75994252874	53,0	187057,05	3529,37830188679	2006
50119	Gelsa	471,0	6275582,37	13323,9540764331	353,0	2995033,45	8484,51402266289	45,0	169291,64	3762,03644444444	2007
50119	Gelsa	454,0	6833278,75	15051,2747797357	388,0	3565920,08	9190,51567010309	59,0	195113,96	3307,01627118644	2008
50119	Gelsa	388,0	5878320,1	15150,3095360825	381,0	3529834,33	9264,65703412074	70,0	356565,06	5093,78657142857	2009
50119	Gelsa	408,0	5479784,83	13430,8451715686	363,0	3531712,78	9729,23630853995	91,0	424088,16	4660,30945054945	2010
50120	Godojos	18,0	135455,82	7525,32333333333	29,0	150353,3	5184,59655172414				1999
50120	Godojos	15,0	132433,25	8828,88333333334	30,0	157186,58	5239,55266666667				2000
50120	Godojos	18,0	132822,62	7379,03444444444	32,0	169785,42	5305,794375	0,0	0,0		2001
50120	Godojos	26,0	155428,05	5978,00192307692	28,0	164607,53	5878,84035714286				2002
50120	Godojos	17,0	112329,17	6607,59823529412	28,0	163498,27	5839,22392857143				2003
50120	Godojos	17,0	139121,14	8183,59647058824	22,0	147280,99	6694,59045454545				2004
50120	Godojos	17,0	151311,97	8900,70411764706	25,0	187197,32	7487,8928				2005
50120	Godojos	12,0	128269,96	10689,1633333333	24,0	193032,3	8043,0125				2006
50120	Godojos	12,0	122732,35	10227,6958333333	25,0	207420,37	8296,8148				2007
50120	Godojos	14,0	159069,69	11362,1207142857	23,0	220995,24	9608,48869565217	0,0	0,0		2008
50120	Godojos	14,0	149516,95	10679,7821428571	21,0	209565,0	9979,28571428571				2009
50120	Godojos	10,0	142812,78	14281,278	22,0	204440,22	9292,73727272727				2010
50121	Gotor	196,0	964671,6	4921,79387755102	94,0	429227,8	4566,25319148936	65,0	60872,94	936,506769230769	1999
50121	Gotor	197,0	993416,9	5042,72538071066	89,0	443908,95	4987,74101123596	67,0	95558,48	1426,24597014925	2000
50121	Gotor	167,0	1025007,5	6137,76946107784	94,0	484720,3	5156,59893617021	62,0	94930,4	1531,13548387097	2001
50121	Gotor	163,0	1111797,25	6820,84202453988	100,0	524863,51	5248,6351	56,0	79785,2	1424,73571428571	2002
50121	Gotor	168,0	1171872,0	6975,42857142857	94,0	561753,55	5976,10159574468	51,0	89701,18	1758,84666666667	2003
50121	Gotor	171,0	1115848,22	6525,4281871345	98,0	585133,08	5970,74571428572	56,0	109853,24	1961,665	2004
50121	Gotor	182,0	1249193,98	6863,70318681319	103,0	675538,91	6558,63019417476	53,0	86260,12	1627,54943396226	2005
50121	Gotor	168,0	1165430,1	6937,08392857143	111,0	756464,04	6814,99135135135	42,0	91832,51	2186,48833333333	2006
50121	Gotor	159,0	1323289,56	8322,5758490566	120,0	846085,27	7050,71058333333	39,0	76102,88	1951,3558974359	2007
50121	Gotor	160,0	1347166,09	8419,7880625	118,0	947709,3	8031,43474576271	38,0	80517,35	2118,87763157895	2008
50121	Gotor	123,0	1058104,74	8602,47756097561	122,0	1022077,13	8377,68139344262	53,0	164196,59	3098,04886792453	2009
50121	Gotor	109,0	1004739,09	9217,78981651376	128,0	1042182,45	8142,050390625	49,0	142433,44	2906,80489795918	2010
50122	Grisel	13,0	64550,54	4965,42615384615	18,0	89785,98	4988,11	0,0	0,0		1999
50122	Grisel	18,0	94028,84	5223,82444444444	18,0	89162,12	4953,45111111111	0,0	0,0		2000
50122	Grisel	18,0	108894,1	6049,67222222222	17,0	96519,18	5677,59882352941				2001
50122	Grisel	12,0	65299,33	5441,61083333333	13,0	54907,77	4223,67461538462				2002
50122	Grisel	15,0	68060,42	4537,36133333333	8,0	47626,53	5953,31625				2003
50122	Grisel	10,0	32432,45	3243,245	10,0	44710,83	4471,083				2004
50122	Grisel	19,0	87397,99	4599,89421052632	8,0	49770,21	6221,27625				2005
50122	Grisel	15,0	141652,83	9443,522	8,0	53958,8	6744,85	0,0	0,0		2006
50122	Grisel	21,0	168668,82	8031,84857142857	13,0	81315,05	6255,00384615385				2007
50122	Grisel	17,0	122296,09	7193,88764705882	11,0	96419,85	8765,44090909091				2008
50122	Grisel	17,0	151363,47	8903,73352941176	15,0	143249,86	9549,99066666667				2009
50122	Grisel	12,0	170053,72	14171,1433333333	15,0	136534,81	9102,32066666667				2010
50123	Grisén	160,0	2237831,85	13986,4490625	139,0	758600,6	5457,55827338129	62,0	59173,92	954,418064516129	1999
50123	Grisén	184,0	2565857,9	13944,8798913043	142,0	782149,46	5508,0947887324	12,0	33484,85	2790,40416666667	2000
50123	Grisén	196,0	2429834,37	12397,1141326531	133,0	829747,05	6238,69962406015	63,0	89111,13	1414,46238095238	2001
50123	Grisén	196,0	2545818,69	12988,8708673469	134,0	882256,6	6584,00447761194	24,0	58764,24	2448,51	2002
50123	Grisén	217,0	2950828,85	13598,2896313364	142,0	991311,96	6981,07014084507	17,0	27315,48	1606,79294117647	2003
50123	Grisén	230,0	3017412,34	13119,1840869565	135,0	1011691,09	7494,00807407408	45,0	25151,3	558,917777777778	2004
50123	Grisén	250,0	3144662,88	12578,65152	131,0	1103125,28	8420,80366412214	19,0	43409,51	2284,71105263158	2005
50123	Grisén	262,0	3369003,92	12858,7935877863	128,0	1175209,6	9181,325	26,0	123655,97	4755,99884615385	2006
50123	Grisén	265,0	4071876,82	15365,5729056604	137,0	1243223,12	9074,62131386861	27,0	100127,7	3708,43333333333	2007
50123	Grisén	303,0	4321115,82	14261,1083168317	151,0	1571298,86	10405,9527152318	41,0	108858,54	2655,08634146341	2008
50123	Grisén	244,0	3632082,97	14885,585942623	152,0	1598090,95	10513,75625	87,0	288060,89	3311,04471264368	2009
50123	Grisén	237,0	3787839,95	15982,4470464135	149,0	1529784,86	10267,0124832215	85,0	251050,82	2953,53905882353	2010
50124	Herrera de los Navarros	129,0	795812,15	6169,08643410853	185,0	914644,0	4944,02162162162	9,0	15134,61	1681,62333333333	1999
50124	Herrera de los Navarros	113,0	955768,24	8458,12601769912	184,0	939358,31	5105,20820652174	13,0	34277,97	2636,76692307692	2000
50124	Herrera de los Navarros	120,0	1083555,2	9029,62666666667	180,0	1039769,51	5776,49727777778	11,0	17711,97	1610,17909090909	2001
50124	Herrera de los Navarros	128,0	1017539,13	7949,524453125	171,0	1019908,56	5964,37754385965	11,0	22534,26	2048,56909090909	2002
50124	Herrera de los Navarros	115,0	1084959,78	9434,43286956522	166,0	1024271,46	6170,31	11,0	25824,64	2347,69454545455	2003
50124	Herrera de los Navarros	115,0	1028718,14	8945,37513043478	168,0	1102657,43	6563,43708333333	16,0	33044,6	2065,2875	2004
50124	Herrera de los Navarros	127,0	1029734,59	8108,14637795276	151,0	1061464,75	7029,5678807947	18,0	52282,08	2904,56	2005
50124	Herrera de los Navarros	120,0	1189389,16	9911,57633333333	161,0	1166221,13	7243,60950310559	13,0	47655,43	3665,80230769231	2006
50124	Herrera de los Navarros	138,0	1391191,75	10081,0996376812	158,0	1191334,13	7540,08943037975	9,0	35554,93	3950,54777777778	2007
50124	Herrera de los Navarros	140,0	1569480,0	11210,5714285714	169,0	1482567,36	8772,58792899408	19,0	44957,84	2366,20210526316	2008
50124	Herrera de los Navarros	132,0	1488124,12	11273,6675757576	167,0	1484543,17	8889,48005988024	22,0	103156,28	4688,92181818182	2009
50124	Herrera de los Navarros	128,0	1443883,82	11280,34234375	164,0	1543913,75	9414,10823170732	29,0	134057,49	4622,67206896552	2010
50125	Ibdes	195,0	1468260,65	7529,5417948718	191,0	833724,93	4365,0519895288	46,0	49118,51	1067,79369565217	1999
50125	Ibdes	181,0	1498598,12	8279,54762430939	178,0	871531,87	4896,24646067416	42,0	48266,63	1149,20547619048	2000
50125	Ibdes	189,0	1524527,76	8066,28444444444	176,0	944798,23	5368,17176136364	54,0	73171,73	1355,03203703704	2001
50125	Ibdes	185,0	1534536,23	8294,79043243243	178,0	992791,76	5577,48179775281	46,0	67958,05	1477,34891304348	2002
50125	Ibdes	186,0	1671119,68	8984,51440860215	179,0	1030876,64	5759,08737430168	44,0	55843,78	1269,17681818182	2003
50125	Ibdes	176,0	1661751,64	9441,77068181818	172,0	1060619,01	6166,38959302326	43,0	94750,16	2203,49209302326	2004
50125	Ibdes	173,0	1788117,29	10335,9380924855	173,0	1132878,39	6548,43	40,0	87845,58	2196,1395	2005
50125	Ibdes	189,0	1845374,86	9763,88814814815	178,0	1246104,62	7000,58775280899	52,0	101630,05	1954,42403846154	2006
50125	Ibdes	183,0	1979867,05	10818,9456284153	170,0	1254728,91	7380,75829411765	48,0	65077,38	1355,77875	2007
50125	Ibdes	186,0	1964067,53	10559,5028494624	188,0	1510962,2	8037,0329787234	57,0	132184,01	2319,01771929825	2008
50125	Ibdes	154,0	1629233,76	10579,44	195,0	1574612,33	8074,93502564103	64,0	181100,21	2829,69078125	2009
50125	Ibdes	156,0	1597865,14	10242,7252564103	191,0	1616419,76	8462,93068062827	66,0	183583,17	2781,56318181818	2010
50126	Illueca	1831,0	12412927,63	6779,31601856909	617,0	2954107,23	4787,85612641815	509,0	682086,7	1340,05245579568	1999
50126	Illueca	2043,0	13064902,08	6394,95941262849	634,0	3144928,56	4960,45514195584	545,0	763506,41	1400,92919266055	2000
50126	Illueca	2013,0	14088536,36	6998,77613512171	641,0	3381945,56	5276,04611544462	552,0	618206,59	1119,93947463768	2001
50126	Illueca	1990,0	14559586,65	7316,37520100503	618,0	3562359,58	5764,33588996764	641,0	926900,13	1446,02204368175	2002
50126	Illueca	2098,0	15352945,81	7317,89600095329	657,0	3709961,01	5646,8204109589	655,0	977150,37	1491,8326259542	2003
50126	Illueca	2205,0	15771179,59	7152,46239909297	658,0	3888320,36	5909,30145896657	696,0	1063661,62	1528,24945402299	2004
50126	Illueca	2260,0	16812804,69	7439,29411061947	647,0	4218676,58	6520,3656568779	630,0	1064221,83	1689,241	2005
50126	Illueca	2314,0	18313038,22	7914,0182454624	706,0	4979920,21	7053,71134560907	616,0	1037001,56	1683,44409090909	2006
