Año	Municipio código	Municipio nombre	Tipo de presupuesto	Estado de la información	Área gastos, total	Área gastos, deuda pública	Área gastos, servicios públicos básicos	Área gastos, actuaciones protección y promoción social	Área gastos, producción bienes públicos carácter preferente	Área gastos, actuaciones carácter económico	Área gastos, actuaciones carácter general
2011	50134	Langa del Castillo	Presupuestos	Consolidada	268127,78	0,0	0,0	9700,0	209780,76	0,0	48647,02
2011	50135	Layana	Presupuestos	Consolidada	335475,62	7800,0	35373,27	0,0	141548,35	76000,0	74754,0
2011	50136	Lécera	Presupuestos	Consolidada	782630,0	10900,0	104200,0	51000,0	244330,0	125400,0	246800,0
2011	50137	Leciñena	Presupuestos	Consolidada	1178720,52	35073,49	341964,23	75599,8	338981,19	29500,0	357601,81
2011	50138	Lechón	Presupuestos	Consolidada	366000,0	0,0	14000,0	4500,0	0,0	283000,0	64500,0
2011	50139	Letux	Presupuestos	Consolidada	950505,5	0,0	399231,39	14000,0	126205,5	54000,0	357068,61
2011	50140	Litago	Presupuestos	Consolidada	428211,81	0,0	105033,96	22079,1	85062,45	81058,41	134977,89
2011	50141	Lituénigo	Presupuestos	Consolidada	341193,0	0,0	270423,0	5400,0	0,0	0,0	65370,0
2011	50142	Lobera de Onsella	Presupuestos	Consolidada	223166,86	12,07	8095,85	2239,02	163855,08	18128,52	30836,32
2011	50143	Longares	Presupuestos	Consolidada	1034400,0	51500,0	222200,0	300200,0	286700,0	3000,0	170800,0
2011	50144	Longás	Presupuestos	Consolidada	234737,15	150,0	0,0	2310,0	199795,36	9331,79	23150,0
2011	50146	Lucena de Jalón	Presupuestos	Consolidada	432175,0	3000,0	173800,0	44654,0	0,0	15000,0	195721,0
2011	50147	Luceni	Presupuestos	Consolidada	727733,0	44638,0	152600,0	110563,0	84100,0	29230,0	306602,0
2011	50148	Luesia	Presupuestos	Consolidada	530435,0	36080,0	7000,0	9500,0	7300,0	0,0	470555,0
2011	50149	Luesma	Presupuestos	Consolidada	116000,0	600,0	6600,0	200,0	0,0	66000,0	42600,0
2011	50150	Lumpiaque	Presupuestos	Consolidada	643679,48	0,0	0,0	58000,0	294871,48	27700,0	263108,0
2011	50151	Luna	Presupuestos	Consolidada	1291210,0	23171,5	455210,0	211873,5	303900,0	41005,0	256050,0
2011	50152	Maella	Presupuestos	Consolidada	2277780,0	359935,0	812600,0	118100,0	541680,0	61965,0	383500,0
2011	50153	Magallón	Presupuestos	Consolidada	1701786,01	96922,42	435638,87	0,0	830464,97	0,0	338759,75
2011	50154	Mainar	Presupuestos	Consolidada	257400,0	20850,0	87400,0	3800,0	40500,0	0,0	104850,0
2011	50155	Malanquilla	Presupuestos	Consolidada	323000,0	0,0	323000,0	0,0	0,0	0,0	0,0
2011	50156	Maleján	Presupuestos	Consolidada	298630,66	16700,0	0,0	0,0	180938,16	0,0	100992,5
2011	50157	Malón	Presupuestos	Sin información							
2011	50159	Maluenda	Presupuestos	Sin información							
2011	50160	Mallén	Presupuestos	Consolidada	2726596,05	77375,79	1078396,85	98600,28	1066405,0	20100,0	385718,13
2011	50161	Manchones	Presupuestos	Consolidada	200754,0	910,0	65938,0	13000,0	4100,0	8000,0	108806,0
2011	50162	Mara	Presupuestos	Consolidada	319600,0	8200,0	0,0	12000,0	175800,0	4000,0	119600,0
2011	50163	María de Huerva	Presupuestos	Consolidada	3227200,0	75000,0	992600,0	57500,0	716050,0	88500,0	1297550,0
2011	50164	Mediana de Aragón	Presupuestos	Consolidada	491519,18	21255,0	58100,0	19500,0	48950,0	182948,0	160766,18
2011	50165	Mequinenza	Presupuestos	Consolidada	3196087,34	51100,0	1057359,84	63822,0	1284331,7	285329,86	454143,94
2011	50166	Mesones de Isuela	Presupuestos	Consolidada	398000,0	8000,0	270500,0	0,0	35000,0	0,0	84500,0
2011	50167	Mezalocha	Presupuestos	Consolidada	425000,0	16000,0	155000,0	0,0	147000,0	8000,0	99000,0
2011	50168	Mianos	Presupuestos	Consolidada	70532,73	0,0	8300,0	0,0	630,0	33873,63	27729,1
2011	50169	Miedes de Aragón	Presupuestos	Consolidada	658084,88	16436,01	309692,16	58675,23	79526,9	27916,21	165838,37
2011	50170	Monegrillo	Presupuestos	Consolidada	668688,0	6000,0	194388,0	0,0	114300,0	58000,0	296000,0
2011	50171	Moneva	Presupuestos	Consolidada	90600,0	0,0	0,0	8000,0	0,0	0,0	82600,0
2011	50172	Monreal de Ariza	Presupuestos	Sin información							
2011	50173	Monterde	Presupuestos	Consolidada	497400,0	14700,0	268700,0	0,0	91500,0	0,0	122500,0
2011	50174	Montón	Presupuestos	Consolidada	302599,74	1300,0	19665,55	13800,0	142324,19	4000,0	121510,0
2011	50175	Morata de Jalón	Presupuestos	Consolidada	1708572,82	41416,67	622406,48	16041,52	746750,7	6600,0	275357,45
2011	50176	Morata de Jiloca	Presupuestos	Sin información							
2011	50177	Morés	Presupuestos	Consolidada	566700,0	34000,0	25000,0	35000,0	149600,0	10000,0	313100,0
2011	50178	Moros	Presupuestos	Sin información							
2011	50179	Moyuela	Presupuestos	Consolidada	344605,0	0,0	0,0	15222,5	246634,3	13500,0	69248,2
2011	50180	Mozota	Presupuestos	Consolidada	272400,0	30500,0	125900,0	0,0	64000,0	0,0	52000,0
2011	50181	Muel	Presupuestos	Consolidada	5766321,0	12000,0	0,0	0,0	1558500,0	3135000,0	1060821,0
2011	50182	Muela (La)	Presupuestos	Sin información							
2011	50183	Munébrega	Presupuestos	Consolidada	900000,0	9200,0	0,0	34000,0	726900,0	0,0	129900,0
2011	50184	Murero	Presupuestos	Consolidada	214000,0	5440,0	62000,0	10000,0	31771,0	7400,0	97389,0
2011	50185	Murillo de Gállego	Presupuestos	Sin información							
2011	50186	Navardún	Presupuestos	Consolidada	208618,35	9000,0	13095,85	0,0	143468,37	18816,65	24237,48
2011	50187	Nigüella	Presupuestos	Consolidada	184700,0	0,0	143200,0	0,0	5000,0	0,0	36500,0
2011	50188	Nombrevilla	Presupuestos	Consolidada	324500,0	0,0	22500,0	10000,0	0,0	204000,0	88000,0
2011	50189	Nonaspe	Presupuestos	Consolidada	1270702,45	98624,5	227150,0	326500,0	258377,95	89600,0	270450,0
2011	50190	Novallas	Presupuestos	Consolidada	2399726,1	44100,0	146106,1	621030,0	919600,0	456300,0	212590,0
2011	50191	Novillas	Presupuestos	Consolidada	515722,02	0,0	153435,91	95300,0	125975,11	14850,0	126161,0
2011	50192	Nuévalos	Presupuestos	Consolidada	587609,49	30000,93	260600,0	0,0	94573,42	28000,0	174435,14
2011	50193	Nuez de Ebro	Presupuestos	Consolidada	541200,0	5600,0	114000,0	0,0	79200,0	5000,0	337400,0
2011	50194	Olvés	Presupuestos	Sin información							
2011	50195	Orcajo	Presupuestos	Sin información							
2011	50196	Orera	Presupuestos	Consolidada	367445,2	202,95	37218,58	56110,49	153719,35	61665,2	58528,63
2011	50197	Orés	Presupuestos	Consolidada	257320,0	1500,0	28320,0	0,0	85500,0	0,0	142000,0
2011	50198	Oseja	Presupuestos	Sin información							
2011	50199	Osera de Ebro	Presupuestos	Consolidada	3563373,14	21850,0	2839567,4	15903,81	148941,93	79000,0	458110,0
2011	50200	Paniza	Presupuestos	Consolidada	961570,0	29800,0	466970,0	1500,0	132900,0	40000,0	290400,0
2011	50201	Paracuellos de Jiloca	Presupuestos	Consolidada	588047,42	0,0	51900,0	35000,0	332372,42	0,0	168775,0
2011	50202	Paracuellos de la Ribera	Presupuestos	Consolidada	799597,45	25400,0	529111,4	23500,0	85300,0	0,0	136286,05
2011	50203	Pastriz	Presupuestos	Consolidada	1280063,51	0,0	231351,5	30000,0	228163,79	0,0	790548,22
2011	50204	Pedrola	Presupuestos	Consolidada	4707768,23	729,84	1144028,95	259382,74	2463093,56	77171,54	763361,6
2011	50205	Pedrosas (Las)	Presupuestos	Consolidada	264000,0	4200,0	35500,0	0,0	131000,0	0,0	93300,0
2011	50206	Perdiguera	Presupuestos	Consolidada	834600,0	0,0	242500,0	1500,0	173500,0	0,0	417100,0
2011	50207	Piedratajada	Presupuestos	Consolidada	302500,0	1000,0	131100,0	0,0	48400,0	0,0	122000,0
2011	50208	Pina de Ebro	Presupuestos	Consolidada	3301816,58	32744,24	527528,17	362111,93	931157,23	186135,02	1262139,99
2011	50209	Pinseque	Presupuestos	Consolidada	2992590,0	96600,0	1059700,0	214000,0	1020455,0	98500,0	503335,0
2011	50210	Pintanos (Los)	Presupuestos	Consolidada	291505,0	600,0	11200,0	8660,0	185645,0	33000,0	52400,0
2011	50211	Plasencia de Jalón	Presupuestos	Consolidada	561910,22	2426,8	118888,86	0,0	117279,43	138891,52	184423,61
2011	50212	Pleitas	Presupuestos	Sin información							
2011	50213	Plenas	Presupuestos	Consolidada	141319,48	45000,0	1000,0	7922,32	0,0	1000,0	86397,16
2011	50214	Pomer	Presupuestos	Consolidada	137000,0	0,0	64500,0	0,0	0,0	72500,0	0,0
2011	50215	Pozuel de Ariza	Presupuestos	Sin información							
2011	50216	Pozuelo de Aragón	Presupuestos	Consolidada	461674,04	29382,09	231500,0	0,0	93135,0	0,0	107656,95
2011	50217	Pradilla de Ebro	Presupuestos	Consolidada	834781,97	22097,63	0,0	38000,0	690734,34	0,0	83950,0
2011	50218	Puebla de Albortón	Presupuestos	Consolidada	305000,0	6000,0	62500,0	13500,0	156300,0	5000,0	61700,0
2011	50219	Puebla de Alfindén (La)	Presupuestos	Consolidada	4551818,79	112300,0	1248239,9	57500,0	1354912,77	105450,0	1673416,12
2011	50220	Puendeluna	Presupuestos	Consolidada	251330,0	500,0	13500,0	0,0	165330,0	0,0	72000,0
2011	50221	Purujosa	Presupuestos	Consolidada	197200,0	1000,0	48000,0	6500,0	19000,0	70200,0	52500,0
2011	50222	Quinto	Presupuestos	Consolidada	2609910,0	3000,0	1286130,0	195296,0	723594,0	17000,0	384890,0
2011	50223	Remolinos	Presupuestos	Consolidada	1275941,02	32500,0	300237,75	84000,0	507203,27	46000,0	306000,0
2011	50224	Retascón	Presupuestos	Consolidada	389000,0	0,0	25000,0	8000,0	0,0	248000,0	108000,0
2011	50225	Ricla	Presupuestos	Consolidada	2185302,37	106090,0	345300,24	77960,0	1244339,13	3829,0	407784,0
2011	50227	Romanos	Presupuestos	Consolidada	528000,0	50000,0	26000,0	6000,0	15000,0	310000,0	121000,0
2011	50228	Rueda de Jalón	Presupuestos	Consolidada	635473,03	12636,32	0,0	36140,0	209122,26	0,0	377574,45
2011	50229	Ruesca	Presupuestos	Consolidada	172099,52	410,85	64070,29	26389,45	9971,11	37075,67	34182,15
2011	50230	Sádaba	Presupuestos	Consolidada	2201600,0	150600,0	5800,0	272600,0	418800,0	545000,0	808800,0
2011	50231	Salillas de Jalón	Presupuestos	Sin información							
2011	50232	Salvatierra de Esca	Presupuestos	Consolidada	365920,0	7210,0	0,0	0,0	161160,0	0,0	197550,0
2011	50233	Samper del Salz	Presupuestos	Consolidada	69889,17	17619,09	0,0	9000,0	0,0	0,0	43270,08
2011	50234	San Martín de la Virgen de Moncayo	Presupuestos	Consolidada	428035,0	15515,0	201450,0	23950,0	29720,0	2800,0	154600,0
2011	50235	San Mateo de Gállego	Presupuestos	Consolidada	3923776,7	143776,57	1272273,31	569325,52	916222,92	160300,0	861878,38
2011	50236	Santa Cruz de Grío	Presupuestos	Consolidada	557219,0	21865,0	93500,0	7000,0	11000,0	225290,0	198564,0
2011	50237	Santa Cruz de Moncayo	Presupuestos	Consolidada	215000,0	6900,0	133740,0	0,0	17000,0	0,0	57360,0
2011	50238	Santa Eulalia de Gállego	Presupuestos	Sin información							
2011	50239	Santed	Presupuestos	Consolidada	130810,0	0,0	57960,0	4600,0	5000,0	1100,0	62150,0
2011	50240	Sástago	Presupuestos	Consolidada	1746971,37	80855,37	637982,0	142881,0	454771,0	105996,0	324486,0
2011	50241	Saviñán	Presupuestos	Consolidada	530192,6	22400,0	43770,4	67150,0	15903,0	42009,0	338960,2
2011	50242	Sediles	Presupuestos	Consolidada	298880,0	250,0	240400,0	6500,0	5000,0	0,0	46730,0
2011	50243	Sestrica	Presupuestos	Consolidada	665778,07	23804,0	129286,0	27000,0	159873,91	12000,0	313814,16
2011	50244	Sierra de Luna	Presupuestos	Consolidada	582600,0	14500,0	50000,0	0,0	157000,0	134500,0	226600,0
2011	50245	Sigüés	Presupuestos	Consolidada	347817,85	0,0	124807,31	37170,1	9100,0	30802,29	145938,15
2011	50246	Sisamón	Presupuestos	Consolidada	119050,0	0,0	26000,0	2700,0	6500,0	37000,0	46850,0
2011	50247	Sobradiel	Presupuestos	Consolidada	1241305,44	6206,67	158157,7	109250,0	297755,09	26600,0	643335,98
2011	50248	Sos del Rey Católico	Presupuestos	Consolidada	2107517,0	117570,84	23960,0	142192,3	1281119,18	77000,0	465674,68
2011	50249	Tabuenca	Presupuestos	Consolidada	443717,51	15600,0	170800,0	0,0	106508,49	0,0	150809,02
2011	50250	Talamantes	Presupuestos	Consolidada	232689,98	300,0	38056,73	0,0	19116,85	108813,67	66402,73
2011	50251	Tarazona	Presupuestos	Consolidada	20452004,45	1752644,69	6004998,42	4333468,25	3919511,25	900383,36	3540998,48
2011	50252	Tauste	Presupuestos	Consolidada	7136621,5	1198510,79	1812635,53	271417,31	1737214,55	154514,17	1962329,15
2011	50253	Terrer	Presupuestos	Consolidada	612299,75	16150,0	14252,76	41600,0	19654,56	345337,19	175305,24
2011	50254	Tierga	Presupuestos	Consolidada	512037,34	12000,0	294757,74	16037,6	76300,0	0,0	112942,0
2011	50255	Tobed	Presupuestos	Consolidada	1435138,0	0,0	536181,0	50076,0	286200,0	225000,0	337681,0
2011	50256	Torralba de los Frailes	Presupuestos	Consolidada	209969,0	700,0	143512,0	0,0	32457,0	0,0	33300,0
2011	50257	Torralba de Ribota	Presupuestos	Consolidada	345717,46	22100,0	172788,23	9100,0	52829,23	10000,0	78900,0
2011	50258	Torralbilla	Presupuestos	Consolidada	139420,0	0,0	33000,0	7100,0	56130,0	0,0	43190,0
2011	50259	Torrehermosa	Presupuestos	Sin información							
2011	50260	Torrelapaja	Presupuestos	Consolidada	160198,78	100,0	37300,0	2000,0	56000,0	40000,0	24798,78
2011	50261	Torrellas	Presupuestos	Consolidada	633641,0	46700,0	209524,98	0,0	0,0	281816,02	95600,0
2011	50262	Torres de Berrellén	Presupuestos	Consolidada	2210000,0	0,0	96000,0	330700,0	1504500,0	35100,0	243700,0
2011	50263	Torrijo de la Cañada	Presupuestos	Consolidada	585290,38	16451,78	175810,0	48315,6	84800,0	163000,0	96913,0
2011	50264	Tosos	Presupuestos	Consolidada	511973,77	10250,0	113202,66	0,0	281178,73	0,0	107342,38
2011	50265	Trasmoz	Presupuestos	Consolidada	278538,39	4354,39	58380,0	9500,0	1900,0	100800,0	103604,0
2011	50266	Trasobares	Presupuestos	Sin información							
2011	50267	Uncastillo	Presupuestos	Consolidada	1617328,84	25786,31	279868,09	20174,08	408753,88	619277,15	263469,33
2011	50268	Undués de Lerda	Presupuestos	Consolidada	274000,0	350,0	0,0	8000,0	175800,0	17000,0	72850,0
2011	50269	Urrea de Jalón	Presupuestos	Consolidada	443548,05	11408,0	32000,0	21600,0	87700,0	0,0	290840,05
2011	50270	Urriés	Presupuestos	Consolidada	234160,0	150,0	0,0	6300,0	171400,0	13400,0	42910,0
2011	50271	Used	Presupuestos	Consolidada	473250,0	12500,0	188100,0	21800,0	14800,0	0,0	236050,0
2011	50272	Utebo	Presupuestos	Consolidada	20884462,52	1144544,22	9801039,65	1470567,42	6404989,27	261431,95	1801890,01
2011	50273	Valdehorna	Presupuestos	Sin información							
2011	50274	Val de San Martín	Presupuestos	Consolidada	581000,0	0,0	45000,0	5000,0	8000,0	447500,0	75500,0
2011	50275	Valmadrid	Presupuestos	Consolidada	366000,0	2500,0	170700,0	0,0	36600,0	200,0	156000,0
2011	50276	Valpalmas	Presupuestos	Consolidada	280000,0	1000,0	94000,0	0,0	66000,0	0,0	119000,0
2011	50277	Valtorres	Presupuestos	Consolidada	254000,0	0,0	118700,0	9000,0	0,0	0,0	126300,0
2011	50278	Velilla de Ebro	Presupuestos	Consolidada	523823,0	32000,0	0,0	28813,48	229636,52	92000,0	141373,0
2011	50279	Velilla de Jiloca	Presupuestos	Consolidada	194592,68	11700,0	43000,0	10700,0	74231,65	0,0	54961,03
2011	50280	Vera de Moncayo	Presupuestos	Consolidada	660610,0	53410,0	265300,0	65000,0	48500,0	0,0	228400,0
2011	50281	Vierlas	Presupuestos	Consolidada	288300,0	0,0	3000,0	45000,0	120800,0	12000,0	107500,0
2011	50282	Vilueña (La)	Presupuestos	Consolidada	266000,0	0,0	0,0	8000,0	71300,0	0,0	186700,0
2011	50283	Villadoz	Presupuestos	Consolidada	184500,0	500,0	0,0	2900,0	55300,0	87400,0	38400,0
2011	50284	Villafeliche	Presupuestos	Consolidada	375944,26	1761,08	24372,14	15000,0	168672,6	22400,0	143738,44
2011	50285	Villafranca de Ebro	Presupuestos	Consolidada	937190,0	30000,0	98000,0	5900,0	385890,0	0,0	417400,0
2011	50286	Villalba de Perejil	Presupuestos	Consolidada	242000,0	1000,0	166000,0	5700,0	0,0	0,0	69300,0
2011	50287	Villalengua	Presupuestos	Consolidada	466619,73	2000,0	131150,0	28100,18	132530,8	12000,0	160838,75
2011	50288	Villanueva de Gállego	Presupuestos	Consolidada	7867745,03	129183,16	3529780,38	321558,81	2739499,14	40000,0	1107723,54
2011	50289	Villanueva de Jiloca	Presupuestos	Sin información							
2011	50290	Villanueva de Huerva	Presupuestos	Consolidada	1101350,0	19153,07	367740,92	40046,44	312784,86	166259,76	195364,95
2011	50291	Villar de los Navarros	Presupuestos	Consolidada	283900,0	41500,0	99440,0	0,0	15000,0	0,0	127960,0
2011	50292	Villarreal de Huerva	Presupuestos	Consolidada	603920,0	2000,0	0,0	18500,0	109600,0	355820,0	118000,0
2011	50293	Villarroya de la Sierra	Presupuestos	Consolidada	899284,0	0,0	376627,3	46242,17	341953,32	0,0	134461,21
2011	50294	Villarroya del Campo	Presupuestos	Consolidada	226685,0	700,0	19000,0	4869,08	47500,0	2500,0	152115,92
2011	50295	Vistabella	Presupuestos	Consolidada	115810,0	0,0	30150,0	0,0	3600,0	51000,0	31060,0
2011	50296	Zaida (La)	Presupuestos	Consolidada	685765,92	1000,0	303292,43	23743,0	231565,76	33364,07	92800,66
2011	50297	Zaragoza	Presupuestos	Consolidada	681259612,0	50382906,0	142917761,0	54639060,0	51443730,0	63808807,0	318067348,0
2011	50298	Zuera	Presupuestos	Consolidada	9712706,78	287280,88	2959484,31	929317,93	2467286,5	357097,98	2712239,18
2011	50901	Biel	Presupuestos	Sin información							
2011	50902	Marracos	Presupuestos	Consolidada	290388,67	2000,0	172199,35	0,0	34589,32	0,0	81600,0
2011	50903	Villamayor de Gállego	Presupuestos	Consolidada	3019398,53	2000,0	532365,14	172434,31	1342019,64	99991,81	870587,63
2012	22001	Abiego	Presupuestos	Consolidada	288303,0	17826,0	125733,0	9349,0	8653,0	0,0	126742,0
2012	22002	Abizanda	Presupuestos	Consolidada	616891,0	0,0	0,0	26000,0	482311,1	0,0	108579,9
2012	22003	Adahuesca	Presupuestos	Consolidada	364717,31	10055,0	113213,31	1534,4	40682,49	86658,05	112574,06
2012	22004	Agüero	Presupuestos	Consolidada	419374,0	26700,0	53520,0	131500,0	17200,0	99004,0	91450,0
2012	22006	Aísa	Presupuestos	Consolidada	1026827,31	68622,49	400432,74	630,0	32530,0	34000,0	490612,08
2012	22007	Albalate de Cinca	Presupuestos	Consolidada	755393,43	107132,31	180431,0	65178,2	177245,08	0,0	225406,84
2012	22008	Albalatillo	Presupuestos	Consolidada	251179,0	1350,0	0,0	5550,0	170195,0	0,0	74084,0
2012	22009	Albelda	Presupuestos	Consolidada	700000,0	51634,0	4000,0	69000,0	358163,0	84683,0	132520,0
2012	22011	Albero Alto	Presupuestos	Consolidada	147189,84	0,0	105077,47	0,0	18700,0	100,0	23312,37
2012	22012	Albero Bajo	Presupuestos	Sin información							
2012	22013	Alberuela de Tubo	Presupuestos	Consolidada	405701,0	7850,0	0,0	11500,0	222785,0	79500,0	84066,0
2012	22014	Alcalá de Gurrea	Presupuestos	Consolidada	816230,0	0,0	262760,96	250500,0	132565,0	2300,0	168104,04
2012	22015	Alcalá del Obispo	Presupuestos	Consolidada	385471,0	8450,0	10600,0	44820,0	109950,0	42000,0	169651,0
2012	22016	Alcampell	Presupuestos	Consolidada	600853,05	44604,0	96800,0	53700,0	86600,0	66354,05	252795,0
2012	22017	Alcolea de Cinca	Presupuestos	Consolidada	943016,8	76500,0	66124,25	68300,0	253286,66	168870,33	309935,56
2012	22018	Alcubierre	Presupuestos	Consolidada	371585,72	28521,66	65819,88	6250,0	74991,9	17300,0	178702,28
2012	22019	Alerre	Presupuestos	Consolidada	185596,82	591,93	66600,0	0,0	22100,0	23000,0	73304,89
2012	22020	Alfántega	Presupuestos	Consolidada	222400,0	7468,0	156947,0	50,0	7750,0	10000,0	40185,0
2012	22021	Almudévar	Presupuestos	Consolidada	2445500,0	208448,36	420475,23	293020,03	478500,0	30000,0	1015056,38
2012	22022	Almunia de San Juan	Presupuestos	Consolidada	494597,17	16156,84	105534,7	39093,0	152209,31	0,0	181603,32
2012	22023	Almuniente	Presupuestos	Consolidada	551486,27	68008,51	0,0	15000,0	0,0	238506,58	229971,18
2012	22024	Alquézar	Presupuestos	Consolidada	488742,33	8117,68	227338,9	1300,0	50912,86	7040,0	194032,89
2012	22025	Altorricón	Presupuestos	Consolidada	1103079,0	81100,0	281400,0	7200,0	424147,0	59082,0	250150,0
2012	22027	Angüés	Presupuestos	Consolidada	439859,72	14000,2	0,0	21946,3	244552,84	10000,0	149360,38
2012	22028	Ansó	Presupuestos	Consolidada	681180,0	18700,0	0,0	26430,0	103500,0	194500,0	338050,0
2012	22029	Antillón	Presupuestos	Consolidada	177787,43	15600,0	0,0	0,0	35720,0	379,65	126087,78
2012	22032	Aragüés del Puerto	Presupuestos	Consolidada	315325,0	15500,0	160200,0	0,0	16000,0	0,0	123625,0
2012	22035	Arén	Presupuestos	Consolidada	520200,0	23300,0	246300,0	32700,0	42500,0	0,0	175400,0
2012	22036	Argavieso	Presupuestos	Consolidada	106516,0	3660,0	38021,0	0,0	38713,0	325,0	25797,0
2012	22037	Arguis	Presupuestos	Consolidada	197000,0	200,0	5000,0	8000,0	93300,0	60500,0	30000,0
2012	22039	Ayerbe	Presupuestos	Consolidada	1147748,17	61967,43	233461,0	0,0	42400,0	18000,0	791919,74
2012	22040	Azanuy-Alins	Presupuestos	Consolidada	243773,47	17692,0	124603,47	0,0	19640,0	18000,0	63838,0
2012	22041	Azara	Presupuestos	Consolidada	210000,0	4900,0	70500,0	1200,0	20550,0	5500,0	107350,0
2012	22042	Azlor	Presupuestos	Consolidada	330000,0	8200,0	63500,0	54700,0	100700,0	0,0	102900,0
