Año	Comarca Código	Comarca Nombre	Nº Accidentes	Grupo Grado Código	Grupo Grado Código	Régimen Código (2 dígitos)	Régimen (2 dígitos)
2005,0	05	Cinco Villas	31	Leves	1	06	Especial Agrario Cuenta Ajena
2005,0	05	Cinco Villas	3	Leves	1	07	Especial Agrario Cuenta Propia
2005,0	06	Hoya de Huesca / Plana de Uesca	1113	Leves	1	01	General
2005,0	06	Hoya de Huesca / Plana de Uesca	5	Leves	1	05	Trabajadores Autónomos
2005,0	06	Hoya de Huesca / Plana de Uesca	13	Leves	1	06	Especial Agrario Cuenta Ajena
2005,0	06	Hoya de Huesca / Plana de Uesca	3	Leves	1	07	Especial Agrario Cuenta Propia
2005,0	07	Somontano de Barbastro	314	Leves	1	01	General
2005,0	07	Somontano de Barbastro	5	Leves	1	05	Trabajadores Autónomos
2005,0	07	Somontano de Barbastro	10	Leves	1	06	Especial Agrario Cuenta Ajena
2005,0	08	Cinca Medio	349	Leves	1	01	General
2005,0	08	Cinca Medio	1	Leves	1	05	Trabajadores Autónomos
2005,0	08	Cinca Medio	2	Leves	1	06	Especial Agrario Cuenta Ajena
2005,0	09	La Litera / La Llitera	302	Leves	1	01	General
2005,0	09	La Litera / La Llitera	13	Leves	1	06	Especial Agrario Cuenta Ajena
2005,0	10	Los Monegros	174	Leves	1	01	General
2005,0	10	Los Monegros	3	Leves	1	05	Trabajadores Autónomos
2005,0	10	Los Monegros	8	Leves	1	06	Especial Agrario Cuenta Ajena
2005,0	10	Los Monegros	1	Leves	1	07	Especial Agrario Cuenta Propia
2005,0	11	Bajo Cinca / Baix Cinca	323	Leves	1	01	General
2005,0	11	Bajo Cinca / Baix Cinca	1	Leves	1	05	Trabajadores Autónomos
2005,0	11	Bajo Cinca / Baix Cinca	33	Leves	1	06	Especial Agrario Cuenta Ajena
2005,0	11	Bajo Cinca / Baix Cinca	1	Leves	1	07	Especial Agrario Cuenta Propia
2005,0	11	Bajo Cinca / Baix Cinca	2	Leves	1	09	Especial Minería del Carbón
2005,0	12	Tarazona y el Moncayo	189	Leves	1	01	General
2005,0	12	Tarazona y el Moncayo	1	Leves	1	05	Trabajadores Autónomos
2005,0	12	Tarazona y el Moncayo	4	Leves	1	06	Especial Agrario Cuenta Ajena
2005,0	12	Tarazona y el Moncayo	1	Leves	1	07	Especial Agrario Cuenta Propia
2005,0	13	Campo de Borja	383	Leves	1	01	General
2005,0	13	Campo de Borja	3	Leves	1	05	Trabajadores Autónomos
2005,0	13	Campo de Borja	2	Leves	1	06	Especial Agrario Cuenta Ajena
2005,0	13	Campo de Borja	3	Leves	1	07	Especial Agrario Cuenta Propia
2005,0	14	Aranda	41	Leves	1	01	General
2005,0	14	Aranda	2	Leves	1	06	Especial Agrario Cuenta Ajena
2005,0	14	Aranda	3	Leves	1	07	Especial Agrario Cuenta Propia
2005,0	15	Ribera Alta del Ebro	796	Leves	1	01	General
2005,0	15	Ribera Alta del Ebro	3	Leves	1	05	Trabajadores Autónomos
2005,0	15	Ribera Alta del Ebro	7	Leves	1	06	Especial Agrario Cuenta Ajena
2005,0	16	Valdejalón	702	Leves	1	01	General
2005,0	16	Valdejalón	1	Leves	1	05	Trabajadores Autónomos
2005,0	16	Valdejalón	54	Leves	1	06	Especial Agrario Cuenta Ajena
2005,0	16	Valdejalón	14	Leves	1	07	Especial Agrario Cuenta Propia
2005,0	17	D.C. Zaragoza	12080	Leves	1	01	General
2005,0	17	D.C. Zaragoza	37	Leves	1	05	Trabajadores Autónomos
2005,0	17	D.C. Zaragoza	44	Leves	1	06	Especial Agrario Cuenta Ajena
2005,0	17	D.C. Zaragoza	3	Leves	1	07	Especial Agrario Cuenta Propia
2005,0	17	D.C. Zaragoza	1	Leves	1	09	Especial Minería del Carbón
2005,0	18	Ribera Baja del Ebro	123	Leves	1	01	General
2005,0	18	Ribera Baja del Ebro	1	Leves	1	05	Trabajadores Autónomos
2005,0	18	Ribera Baja del Ebro	10	Leves	1	06	Especial Agrario Cuenta Ajena
2005,0	19	Bajo Aragón-Caspe / Baix Aragó-Casp	185	Leves	1	01	General
2005,0	19	Bajo Aragón-Caspe / Baix Aragó-Casp	28	Leves	1	06	Especial Agrario Cuenta Ajena
2005,0	19	Bajo Aragón-Caspe / Baix Aragó-Casp	7	Leves	1	07	Especial Agrario Cuenta Propia
2005,0	20	Comunidad de Calatayud	391	Leves	1	01	General
2005,0	20	Comunidad de Calatayud	4	Leves	1	05	Trabajadores Autónomos
2005,0	20	Comunidad de Calatayud	6	Leves	1	06	Especial Agrario Cuenta Ajena
2005,0	20	Comunidad de Calatayud	16	Leves	1	07	Especial Agrario Cuenta Propia
2005,0	21	Campo de Cariñena	189	Leves	1	01	General
2005,0	21	Campo de Cariñena	17	Leves	1	06	Especial Agrario Cuenta Ajena
2005,0	21	Campo de Cariñena	2	Leves	1	07	Especial Agrario Cuenta Propia
2005,0	22	Campo de Belchite	42	Leves	1	01	General
2005,0	22	Campo de Belchite	1	Leves	1	06	Especial Agrario Cuenta Ajena
2005,0	22	Campo de Belchite	1	Leves	1	07	Especial Agrario Cuenta Propia
2005,0	23	Bajo Martín	123	Leves	1	01	General
2005,0	23	Bajo Martín	1	Leves	1	05	Trabajadores Autónomos
2005,0	23	Bajo Martín	1	Leves	1	06	Especial Agrario Cuenta Ajena
2005,0	23	Bajo Martín	1	Leves	1	07	Especial Agrario Cuenta Propia
2005,0	24	Campo de Daroca	54	Leves	1	01	General
2005,0	24	Campo de Daroca	1	Leves	1	06	Especial Agrario Cuenta Ajena
2005,0	24	Campo de Daroca	4	Leves	1	07	Especial Agrario Cuenta Propia
2005,0	25	Jiloca	183	Leves	1	01	General
2005,0	25	Jiloca	2	Leves	1	05	Trabajadores Autónomos
2005,0	25	Jiloca	1	Leves	1	06	Especial Agrario Cuenta Ajena
2005,0	25	Jiloca	4	Leves	1	07	Especial Agrario Cuenta Propia
2005,0	26	Cuencas Mineras	167	Leves	1	01	General
2005,0	26	Cuencas Mineras	2	Leves	1	05	Trabajadores Autónomos
2005,0	26	Cuencas Mineras	1	Leves	1	07	Especial Agrario Cuenta Propia
2005,0	27	Andorra-Sierra de Arcos	103	Leves	1	01	General
2005,0	27	Andorra-Sierra de Arcos	1	Leves	1	05	Trabajadores Autónomos
2005,0	27	Andorra-Sierra de Arcos	1	Leves	1	06	Especial Agrario Cuenta Ajena
2005,0	27	Andorra-Sierra de Arcos	112	Leves	1	09	Especial Minería del Carbón
2005,0	28	Bajo Aragón	419	Leves	1	01	General
2005,0	28	Bajo Aragón	3	Leves	1	05	Trabajadores Autónomos
2005,0	28	Bajo Aragón	6	Leves	1	06	Especial Agrario Cuenta Ajena
2005,0	28	Bajo Aragón	5	Leves	1	07	Especial Agrario Cuenta Propia
2005,0	29	Comunidad de Teruel	538	Leves	1	01	General
2005,0	29	Comunidad de Teruel	5	Leves	1	05	Trabajadores Autónomos
2005,0	29	Comunidad de Teruel	7	Leves	1	06	Especial Agrario Cuenta Ajena
2005,0	29	Comunidad de Teruel	11	Leves	1	07	Especial Agrario Cuenta Propia
2005,0	30	Maestrazgo	27	Leves	1	01	General
2005,0	30	Maestrazgo	1	Leves	1	05	Trabajadores Autónomos
2005,0	30	Maestrazgo	1	Leves	1	06	Especial Agrario Cuenta Ajena
2005,0	30	Maestrazgo	1	Leves	1	07	Especial Agrario Cuenta Propia
2005,0	31	Sierra de Albarracín	17	Leves	1	01	General
2005,0	31	Sierra de Albarracín	2	Leves	1	06	Especial Agrario Cuenta Ajena
2005,0	31	Sierra de Albarracín	1	Leves	1	07	Especial Agrario Cuenta Propia
2005,0	32	Gúdar-Javalambre	94	Leves	1	01	General
2005,0	32	Gúdar-Javalambre	2	Leves	1	05	Trabajadores Autónomos
2005,0	32	Gúdar-Javalambre	1	Leves	1	06	Especial Agrario Cuenta Ajena
2005,0	32	Gúdar-Javalambre	1	Leves	1	07	Especial Agrario Cuenta Propia
2005,0	33	Matarraña / Matarranya	68	Leves	1	01	General
2005,0	33	Matarraña / Matarranya	9	Leves	1	06	Especial Agrario Cuenta Ajena
2005,0	33	Matarraña / Matarranya	1	Leves	1	07	Especial Agrario Cuenta Propia
2005,0	NC	Municipio del centro de trabajo fuera de Aragón	243	Leves	1	01	General
2005,0	NC	Municipio del centro de trabajo fuera de Aragón	5	Leves	1	06	Especial Agrario Cuenta Ajena
2005,0	NC	Municipio del centro de trabajo fuera de Aragón	1	Leves	1	09	Especial Minería del Carbón
2004,0	01	La Jacetania	257	Leves	1	01	General
2004,0	01	La Jacetania	1	Leves	1	05	Trabajadores Autónomos
2004,0	01	La Jacetania	1	Leves	1	06	Especial Agrario Cuenta Ajena
2004,0	01	La Jacetania	1	Leves	1	07	Especial Agrario Cuenta Propia
2004,0	02	Alto Gállego	189	Leves	1	01	General
2004,0	03	Sobrarbe	43	Leves	1	01	General
2004,0	03	Sobrarbe	1	Leves	1	05	Trabajadores Autónomos
2004,0	04	La Ribagorza	159	Leves	1	01	General
2004,0	04	La Ribagorza	3	Leves	1	06	Especial Agrario Cuenta Ajena
2004,0	04	La Ribagorza	1	Leves	1	07	Especial Agrario Cuenta Propia
2004,0	05	Cinco Villas	538	Leves	1	01	General
2004,0	05	Cinco Villas	3	Leves	1	05	Trabajadores Autónomos
2004,0	05	Cinco Villas	18	Leves	1	06	Especial Agrario Cuenta Ajena
2004,0	05	Cinco Villas	5	Leves	1	07	Especial Agrario Cuenta Propia
2004,0	06	Hoya de Huesca / Plana de Uesca	992	Leves	1	01	General
2004,0	06	Hoya de Huesca / Plana de Uesca	4	Leves	1	05	Trabajadores Autónomos
2004,0	06	Hoya de Huesca / Plana de Uesca	13	Leves	1	06	Especial Agrario Cuenta Ajena
2004,0	07	Somontano de Barbastro	333	Leves	1	01	General
2004,0	07	Somontano de Barbastro	1	Leves	1	05	Trabajadores Autónomos
2004,0	07	Somontano de Barbastro	21	Leves	1	06	Especial Agrario Cuenta Ajena
2004,0	07	Somontano de Barbastro	3	Leves	1	07	Especial Agrario Cuenta Propia
2004,0	08	Cinca Medio	325	Leves	1	01	General
2004,0	08	Cinca Medio	1	Leves	1	05	Trabajadores Autónomos
2004,0	08	Cinca Medio	7	Leves	1	06	Especial Agrario Cuenta Ajena
2004,0	09	La Litera / La Llitera	281	Leves	1	01	General
2004,0	09	La Litera / La Llitera	1	Leves	1	05	Trabajadores Autónomos
2004,0	09	La Litera / La Llitera	14	Leves	1	06	Especial Agrario Cuenta Ajena
2004,0	09	La Litera / La Llitera	2	Leves	1	07	Especial Agrario Cuenta Propia
2004,0	10	Los Monegros	163	Leves	1	01	General
2004,0	10	Los Monegros	9	Leves	1	06	Especial Agrario Cuenta Ajena
2004,0	10	Los Monegros	1	Leves	1	07	Especial Agrario Cuenta Propia
2004,0	11	Bajo Cinca / Baix Cinca	275	Leves	1	01	General
2004,0	11	Bajo Cinca / Baix Cinca	1	Leves	1	05	Trabajadores Autónomos
2004,0	11	Bajo Cinca / Baix Cinca	27	Leves	1	06	Especial Agrario Cuenta Ajena
2004,0	11	Bajo Cinca / Baix Cinca	1	Leves	1	07	Especial Agrario Cuenta Propia
2004,0	11	Bajo Cinca / Baix Cinca	2	Leves	1	09	Especial Minería del Carbón
2004,0	12	Tarazona y el Moncayo	253	Leves	1	01	General
2004,0	12	Tarazona y el Moncayo	3	Leves	1	06	Especial Agrario Cuenta Ajena
2004,0	13	Campo de Borja	306	Leves	1	01	General
2004,0	13	Campo de Borja	1	Leves	1	05	Trabajadores Autónomos
2004,0	13	Campo de Borja	1	Leves	1	06	Especial Agrario Cuenta Ajena
2004,0	13	Campo de Borja	5	Leves	1	07	Especial Agrario Cuenta Propia
2004,0	14	Aranda	73	Leves	1	01	General
2004,0	14	Aranda	1	Leves	1	07	Especial Agrario Cuenta Propia
2004,0	15	Ribera Alta del Ebro	864	Leves	1	01	General
2004,0	15	Ribera Alta del Ebro	3	Leves	1	05	Trabajadores Autónomos
2004,0	15	Ribera Alta del Ebro	12	Leves	1	06	Especial Agrario Cuenta Ajena
2004,0	15	Ribera Alta del Ebro	5	Leves	1	07	Especial Agrario Cuenta Propia
2004,0	16	Valdejalón	600	Leves	1	01	General
2004,0	16	Valdejalón	32	Leves	1	06	Especial Agrario Cuenta Ajena
2004,0	16	Valdejalón	10	Leves	1	07	Especial Agrario Cuenta Propia
2004,0	17	D.C. Zaragoza	11552	Leves	1	01	General
2004,0	17	D.C. Zaragoza	36	Leves	1	05	Trabajadores Autónomos
2004,0	17	D.C. Zaragoza	39	Leves	1	06	Especial Agrario Cuenta Ajena
2004,0	17	D.C. Zaragoza	2	Leves	1	07	Especial Agrario Cuenta Propia
2004,0	17	D.C. Zaragoza	2	Leves	1	09	Especial Minería del Carbón
2004,0	18	Ribera Baja del Ebro	107	Leves	1	01	General
2004,0	18	Ribera Baja del Ebro	2	Leves	1	05	Trabajadores Autónomos
2004,0	18	Ribera Baja del Ebro	4	Leves	1	06	Especial Agrario Cuenta Ajena
2004,0	18	Ribera Baja del Ebro	1	Leves	1	07	Especial Agrario Cuenta Propia
2004,0	19	Bajo Aragón-Caspe / Baix Aragó-Casp	207	Leves	1	01	General
2004,0	19	Bajo Aragón-Caspe / Baix Aragó-Casp	20	Leves	1	06	Especial Agrario Cuenta Ajena
2004,0	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3	Leves	1	07	Especial Agrario Cuenta Propia
2004,0	20	Comunidad de Calatayud	478	Leves	1	01	General
2004,0	20	Comunidad de Calatayud	1	Leves	1	05	Trabajadores Autónomos
2004,0	20	Comunidad de Calatayud	4	Leves	1	06	Especial Agrario Cuenta Ajena
2004,0	20	Comunidad de Calatayud	16	Leves	1	07	Especial Agrario Cuenta Propia
2004,0	21	Campo de Cariñena	158	Leves	1	01	General
2004,0	21	Campo de Cariñena	12	Leves	1	06	Especial Agrario Cuenta Ajena
2004,0	21	Campo de Cariñena	8	Leves	1	07	Especial Agrario Cuenta Propia
2004,0	22	Campo de Belchite	21	Leves	1	01	General
2004,0	22	Campo de Belchite	4	Leves	1	07	Especial Agrario Cuenta Propia
2004,0	23	Bajo Martín	101	Leves	1	01	General
2004,0	23	Bajo Martín	1	Leves	1	05	Trabajadores Autónomos
2004,0	23	Bajo Martín	1	Leves	1	06	Especial Agrario Cuenta Ajena
2004,0	24	Campo de Daroca	48	Leves	1	01	General
2004,0	24	Campo de Daroca	2	Leves	1	06	Especial Agrario Cuenta Ajena
2004,0	24	Campo de Daroca	1	Leves	1	07	Especial Agrario Cuenta Propia
2004,0	25	Jiloca	165	Leves	1	01	General
2004,0	25	Jiloca	1	Leves	1	06	Especial Agrario Cuenta Ajena
2004,0	25	Jiloca	8	Leves	1	07	Especial Agrario Cuenta Propia
2004,0	26	Cuencas Mineras	122	Leves	1	01	General
2004,0	26	Cuencas Mineras	2	Leves	1	05	Trabajadores Autónomos
2004,0	26	Cuencas Mineras	1	Leves	1	07	Especial Agrario Cuenta Propia
2004,0	27	Andorra-Sierra de Arcos	102	Leves	1	01	General
2004,0	27	Andorra-Sierra de Arcos	2	Leves	1	05	Trabajadores Autónomos
2004,0	27	Andorra-Sierra de Arcos	1	Leves	1	07	Especial Agrario Cuenta Propia
2004,0	27	Andorra-Sierra de Arcos	118	Leves	1	09	Especial Minería del Carbón
2004,0	28	Bajo Aragón	319	Leves	1	01	General
2004,0	28	Bajo Aragón	4	Leves	1	06	Especial Agrario Cuenta Ajena
2004,0	28	Bajo Aragón	4	Leves	1	07	Especial Agrario Cuenta Propia
2004,0	28	Bajo Aragón	1	Leves	1	09	Especial Minería del Carbón
2004,0	29	Comunidad de Teruel	516	Leves	1	01	General
2004,0	29	Comunidad de Teruel	4	Leves	1	05	Trabajadores Autónomos
2004,0	29	Comunidad de Teruel	5	Leves	1	06	Especial Agrario Cuenta Ajena
2004,0	29	Comunidad de Teruel	6	Leves	1	07	Especial Agrario Cuenta Propia
2004,0	30	Maestrazgo	17	Leves	1	01	General
2004,0	30	Maestrazgo	1	Leves	1	05	Trabajadores Autónomos
2004,0	30	Maestrazgo	2	Leves	1	06	Especial Agrario Cuenta Ajena
2004,0	30	Maestrazgo	1	Leves	1	07	Especial Agrario Cuenta Propia
2004,0	31	Sierra de Albarracín	21	Leves	1	01	General
2004,0	31	Sierra de Albarracín	1	Leves	1	05	Trabajadores Autónomos
2004,0	31	Sierra de Albarracín	1	Leves	1	06	Especial Agrario Cuenta Ajena
2004,0	31	Sierra de Albarracín	3	Leves	1	07	Especial Agrario Cuenta Propia
2004,0	32	Gúdar-Javalambre	103	Leves	1	01	General
2004,0	32	Gúdar-Javalambre	1	Leves	1	06	Especial Agrario Cuenta Ajena
2004,0	32	Gúdar-Javalambre	1	Leves	1	07	Especial Agrario Cuenta Propia
2004,0	33	Matarraña / Matarranya	54	Leves	1	01	General
2004,0	33	Matarraña / Matarranya	1	Leves	1	05	Trabajadores Autónomos
2004,0	33	Matarraña / Matarranya	2	Leves	1	06	Especial Agrario Cuenta Ajena
2004,0	33	Matarraña / Matarranya	1	Leves	1	07	Especial Agrario Cuenta Propia
2004,0	NC	Municipio del centro de trabajo fuera de Aragón	238	Leves	1	01	General
2004,0	NC	Municipio del centro de trabajo fuera de Aragón	3	Leves	1	05	Trabajadores Autónomos
2004,0	NC	Municipio del centro de trabajo fuera de Aragón	3	Leves	1	06	Especial Agrario Cuenta Ajena
2003,0	01	La Jacetania	226	Leves	1	01	General
2003,0	01	La Jacetania	3	Leves	1	06	Especial Agrario Cuenta Ajena
2003,0	01	La Jacetania	1	Leves	1	07	Especial Agrario Cuenta Propia
2003,0	02	Alto Gállego	175	Leves	1	01	General
2003,0	03	Sobrarbe	55	Leves	1	01	General
2003,0	03	Sobrarbe	1	Leves	1	07	Especial Agrario Cuenta Propia
2003,0	04	La Ribagorza	135	Leves	1	01	General
2003,0	04	La Ribagorza	1	Leves	1	07	Especial Agrario Cuenta Propia
2003,0	05	Cinco Villas	540	Leves	1	01	General
2003,0	05	Cinco Villas	8	Leves	1	06	Especial Agrario Cuenta Ajena
2003,0	05	Cinco Villas	5	Leves	1	07	Especial Agrario Cuenta Propia
2003,0	06	Hoya de Huesca / Plana de Uesca	1080	Leves	1	01	General
2003,0	06	Hoya de Huesca / Plana de Uesca	5	Leves	1	06	Especial Agrario Cuenta Ajena
2003,0	06	Hoya de Huesca / Plana de Uesca	1	Leves	1	07	Especial Agrario Cuenta Propia
2003,0	07	Somontano de Barbastro	319	Leves	1	01	General
2003,0	07	Somontano de Barbastro	11	Leves	1	06	Especial Agrario Cuenta Ajena
2003,0	07	Somontano de Barbastro	4	Leves	1	07	Especial Agrario Cuenta Propia
2003,0	08	Cinca Medio	336	Leves	1	01	General
2003,0	08	Cinca Medio	3	Leves	1	06	Especial Agrario Cuenta Ajena
2003,0	09	La Litera / La Llitera	290	Leves	1	01	General
2003,0	09	La Litera / La Llitera	10	Leves	1	06	Especial Agrario Cuenta Ajena
2003,0	10	Los Monegros	158	Leves	1	01	General
2003,0	10	Los Monegros	9	Leves	1	06	Especial Agrario Cuenta Ajena
2003,0	11	Bajo Cinca / Baix Cinca	310	Leves	1	01	General
2003,0	11	Bajo Cinca / Baix Cinca	50	Leves	1	06	Especial Agrario Cuenta Ajena
2003,0	11	Bajo Cinca / Baix Cinca	1	Leves	1	07	Especial Agrario Cuenta Propia
2003,0	11	Bajo Cinca / Baix Cinca	1	Leves	1	09	Especial Minería del Carbón
2003,0	12	Tarazona y el Moncayo	322	Leves	1	01	General
2003,0	12	Tarazona y el Moncayo	2	Leves	1	06	Especial Agrario Cuenta Ajena
2003,0	12	Tarazona y el Moncayo	1	Leves	1	07	Especial Agrario Cuenta Propia
2003,0	13	Campo de Borja	321	Leves	1	01	General
2003,0	13	Campo de Borja	3	Leves	1	06	Especial Agrario Cuenta Ajena
2003,0	13	Campo de Borja	5	Leves	1	07	Especial Agrario Cuenta Propia
2003,0	14	Aranda	69	Leves	1	01	General
2003,0	14	Aranda	1	Leves	1	06	Especial Agrario Cuenta Ajena
2003,0	15	Ribera Alta del Ebro	888	Leves	1	01	General
2003,0	15	Ribera Alta del Ebro	10	Leves	1	06	Especial Agrario Cuenta Ajena
2003,0	15	Ribera Alta del Ebro	2	Leves	1	07	Especial Agrario Cuenta Propia
2003,0	16	Valdejalón	522	Leves	1	01	General
2003,0	16	Valdejalón	25	Leves	1	06	Especial Agrario Cuenta Ajena
2003,0	16	Valdejalón	17	Leves	1	07	Especial Agrario Cuenta Propia
2003,0	16	Valdejalón	1	Leves	1	09	Especial Minería del Carbón
2003,0	17	D.C. Zaragoza	11559	Leves	1	01	General
2003,0	17	D.C. Zaragoza	40	Leves	1	06	Especial Agrario Cuenta Ajena
2003,0	17	D.C. Zaragoza	2	Leves	1	07	Especial Agrario Cuenta Propia
2003,0	18	Ribera Baja del Ebro	111	Leves	1	01	General
2003,0	18	Ribera Baja del Ebro	3	Leves	1	06	Especial Agrario Cuenta Ajena
2003,0	18	Ribera Baja del Ebro	4	Leves	1	07	Especial Agrario Cuenta Propia
2003,0	19	Bajo Aragón-Caspe / Baix Aragó-Casp	142	Leves	1	01	General
2003,0	19	Bajo Aragón-Caspe / Baix Aragó-Casp	17	Leves	1	06	Especial Agrario Cuenta Ajena
2003,0	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3	Leves	1	07	Especial Agrario Cuenta Propia
2003,0	20	Comunidad de Calatayud	454	Leves	1	01	General
2003,0	20	Comunidad de Calatayud	7	Leves	1	06	Especial Agrario Cuenta Ajena
2003,0	20	Comunidad de Calatayud	17	Leves	1	07	Especial Agrario Cuenta Propia
2003,0	21	Campo de Cariñena	153	Leves	1	01	General
2003,0	21	Campo de Cariñena	16	Leves	1	06	Especial Agrario Cuenta Ajena
2003,0	21	Campo de Cariñena	3	Leves	1	07	Especial Agrario Cuenta Propia
2003,0	22	Campo de Belchite	26	Leves	1	01	General
2003,0	22	Campo de Belchite	1	Leves	1	07	Especial Agrario Cuenta Propia
2003,0	23	Bajo Martín	117	Leves	1	01	General
2003,0	23	Bajo Martín	2	Leves	1	06	Especial Agrario Cuenta Ajena
2003,0	23	Bajo Martín	3	Leves	1	07	Especial Agrario Cuenta Propia
2003,0	24	Campo de Daroca	47	Leves	1	01	General
2003,0	24	Campo de Daroca	1	Leves	1	06	Especial Agrario Cuenta Ajena
2003,0	24	Campo de Daroca	2	Leves	1	07	Especial Agrario Cuenta Propia
2003,0	25	Jiloca	172	Leves	1	01	General
2003,0	25	Jiloca	1	Leves	1	06	Especial Agrario Cuenta Ajena
2003,0	25	Jiloca	2	Leves	1	07	Especial Agrario Cuenta Propia
2003,0	26	Cuencas Mineras	125	Leves	1	01	General
2003,0	26	Cuencas Mineras	1	Leves	1	07	Especial Agrario Cuenta Propia
2003,0	26	Cuencas Mineras	3	Leves	1	09	Especial Minería del Carbón
2003,0	27	Andorra-Sierra de Arcos	159	Leves	1	01	General
2003,0	27	Andorra-Sierra de Arcos	1	Leves	1	06	Especial Agrario Cuenta Ajena
2003,0	27	Andorra-Sierra de Arcos	112	Leves	1	09	Especial Minería del Carbón
2003,0	28	Bajo Aragón	397	Leves	1	01	General
2003,0	28	Bajo Aragón	3	Leves	1	06	Especial Agrario Cuenta Ajena
2003,0	28	Bajo Aragón	5	Leves	1	07	Especial Agrario Cuenta Propia
2003,0	29	Comunidad de Teruel	592	Leves	1	01	General
2003,0	29	Comunidad de Teruel	3	Leves	1	06	Especial Agrario Cuenta Ajena
2003,0	29	Comunidad de Teruel	4	Leves	1	07	Especial Agrario Cuenta Propia
2003,0	29	Comunidad de Teruel	1	Leves	1	09	Especial Minería del Carbón
2003,0	30	Maestrazgo	8	Leves	1	01	General
2003,0	30	Maestrazgo	1	Leves	1	06	Especial Agrario Cuenta Ajena
2003,0	31	Sierra de Albarracín	14	Leves	1	01	General
2003,0	31	Sierra de Albarracín	1	Leves	1	06	Especial Agrario Cuenta Ajena
2003,0	31	Sierra de Albarracín	1	Leves	1	07	Especial Agrario Cuenta Propia
2003,0	32	Gúdar-Javalambre	70	Leves	1	01	General
2003,0	32	Gúdar-Javalambre	1	Leves	1	06	Especial Agrario Cuenta Ajena
2003,0	32	Gúdar-Javalambre	1	Leves	1	07	Especial Agrario Cuenta Propia
2003,0	33	Matarraña / Matarranya	48	Leves	1	01	General
2003,0	33	Matarraña / Matarranya	3	Leves	1	06	Especial Agrario Cuenta Ajena
2003,0	33	Matarraña / Matarranya	4	Leves	1	07	Especial Agrario Cuenta Propia
2003,0	NC	Municipio del centro de trabajo fuera de Aragón	158	Leves	1	01	General
2019,0	01	La Jacetania	2	Graves o muy graves	2	05	Trabajadores Autónomos
2019,0	02	Alto Gállego	1	Graves o muy graves	2	01	General
2019,0	03	Sobrarbe	2	Graves o muy graves	2	01	General
2019,0	05	Cinco Villas	5	Graves o muy graves	2	01	General
2019,0	06	Hoya de Huesca / Plana de Uesca	7	Graves o muy graves	2	01	General
2019,0	07	Somontano de Barbastro	1	Graves o muy graves	2	01	General
2019,0	08	Cinca Medio	6	Graves o muy graves	2	01	General
2019,0	09	La Litera / La Llitera	4	Graves o muy graves	2	01	General
2019,0	09	La Litera / La Llitera	1	Graves o muy graves	2	05	Trabajadores Autónomos
2019,0	10	Los Monegros	1	Graves o muy graves	2	01	General
2019,0	10	Los Monegros	1	Graves o muy graves	2	05	Trabajadores Autónomos
2019,0	11	Bajo Cinca / Baix Cinca	2	Graves o muy graves	2	01	General
2019,0	11	Bajo Cinca / Baix Cinca	1	Graves o muy graves	2	05	Trabajadores Autónomos
2019,0	13	Campo de Borja	1	Graves o muy graves	2	01	General
2019,0	13	Campo de Borja	1	Graves o muy graves	2	05	Trabajadores Autónomos
2019,0	14	Aranda	1	Graves o muy graves	2	05	Trabajadores Autónomos
2019,0	15	Ribera Alta del Ebro	2	Graves o muy graves	2	01	General
2019,0	15	Ribera Alta del Ebro	1	Graves o muy graves	2	05	Trabajadores Autónomos
2019,0	16	Valdejalón	3	Graves o muy graves	2	01	General
2019,0	17	D.C. Zaragoza	39	Graves o muy graves	2	01	General
2019,0	17	D.C. Zaragoza	4	Graves o muy graves	2	05	Trabajadores Autónomos
2019,0	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Graves o muy graves	2	01	General
2019,0	20	Comunidad de Calatayud	2	Graves o muy graves	2	01	General
2019,0	20	Comunidad de Calatayud	1	Graves o muy graves	2	05	Trabajadores Autónomos
2019,0	21	Campo de Cariñena	1	Graves o muy graves	2	01	General
2019,0	23	Bajo Martín	2	Graves o muy graves	2	01	General
2019,0	24	Campo de Daroca	2	Graves o muy graves	2	01	General
2019,0	24	Campo de Daroca	1	Graves o muy graves	2	05	Trabajadores Autónomos
2019,0	26	Cuencas Mineras	1	Graves o muy graves	2	01	General
2019,0	28	Bajo Aragón	2	Graves o muy graves	2	01	General
2019,0	28	Bajo Aragón	1	Graves o muy graves	2	05	Trabajadores Autónomos
2019,0	29	Comunidad de Teruel	3	Graves o muy graves	2	01	General
2019,0	30	Maestrazgo	1	Graves o muy graves	2	01	General
2019,0	31	Sierra de Albarracín	2	Graves o muy graves	2	05	Trabajadores Autónomos
2019,0	32	Gúdar-Javalambre	1	Graves o muy graves	2	01	General
2019,0	NC	Municipio del centro de trabajo fuera de Aragón	1	Graves o muy graves	2	01	General
2015,0	01	La Jacetania	2	Graves o muy graves	2	01	General
2015,0	03	Sobrarbe	1	Graves o muy graves	2	05	Trabajadores Autónomos
2015,0	04	La Ribagorza	3	Graves o muy graves	2	01	General
2015,0	05	Cinco Villas	3	Graves o muy graves	2	01	General
2015,0	06	Hoya de Huesca / Plana de Uesca	4	Graves o muy graves	2	01	General
2015,0	07	Somontano de Barbastro	3	Graves o muy graves	2	01	General
