Año	Municipio código	Municipio nombre	Edificios nueva planta, total	Edificios nueva planta, residencial	Edificios nueva planta, no residencial	Superficie nueva planta, total	Superficie nueva planta, residencial	Superficie nueva planta, no residencial	Viviendas nueva planta	Edificios rehabilitación	Viviendas rehabilitación	Edificios demolición	Viviendas demolición	Estado de la información
2004	22049	Barbués	4,0	0,0	4,0	3528,0	0,0	3528,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2004	22050	Barbuñales												SIN INFORMACIÓN
2004	22051	Bárcabo												SIN INFORMACIÓN
2004	22052	Belver de Cinca	12,0	3,0	9,0	4440,0	818,0	3622,0	3,0	4,0	1,0	0,0	0,0	COMPLETA
2004	22053	Benabarre	16,0	14,0	2,0	3625,0	2827,0	798,0	14,0	2,0	0,0	0,0	0,0	COMPLETA
2004	22054	Benasque	40,0	38,0	2,0	27732,0	26726,0	1006,0	171,0	3,0	1,0	7,0	7,0	COMPLETA
2004	22055	Berbegal	1,0	0,0	1,0	360,0	0,0	360,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2004	22057	Bielsa	11,0	10,0	1,0	5663,0	5367,0	296,0	39,0	7,0	7,0	1,0	0,0	COMPLETA
2004	22058	Bierge	1,0	0,0	1,0	1005,0	0,0	1005,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2004	22059	Biescas	5,0	4,0	1,0	6879,0	6258,0	621,0	73,0	3,0	4,0	0,0	0,0	COMPLETA
2004	22060	Binaced	3,0	2,0	1,0	1046,0	406,0	640,0	2,0	2,0	0,0	1,0	1,0	COMPLETA
2004	22061	Binéfar	22,0	16,0	6,0	18299,0	17423,0	876,0	99,0	13,0	7,0	9,0	7,0	COMPLETA
2004	22062	Bisaurri	1,0	1,0	0,0	334,0	334,0	0,0	3,0	3,0	4,0	1,0	1,0	COMPLETA
2004	22063	Biscarrués	1,0	1,0		270,0	270,0		1,0	1,0				INCOMPLETA
2004	22064	Blecua y Torres	1,0	0,0	1,0	600,0	0,0	600,0	0,0	3,0	0,0	0,0	0,0	COMPLETA
2004	22066	Boltaña	6,0	6,0		4979,0	4979,0		53,0	8,0	3,0	2,0		INCOMPLETA
2004	22067	Bonansa												SIN INFORMACIÓN
2004	22068	Borau												SIN INFORMACIÓN
2004	22069	Broto	4,0	4,0	0,0	2974,0	2974,0	0,0	28,0	5,0	7,0	0,0	0,0	COMPLETA
2004	22072	Caldearenas	1,0		1,0	1000,0		1000,0						INCOMPLETA
2004	22074	Campo												SIN INFORMACIÓN
2004	22075	Camporrells	1,0	0,0	1,0	70,0	0,0	70,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2004	22076	Canal de Berdún	1,0	1,0	0,0	144,0	144,0	0,0	1,0	1,0	0,0	0,0	0,0	COMPLETA
2004	22077	Candasnos	2,0	2,0		515,0	515,0		2,0	3,0				INCOMPLETA
2004	22078	Canfranc	3,0	3,0	0,0	4429,0	4429,0	0,0	36,0	1,0	0,0	0,0	0,0	COMPLETA
2004	22079	Capdesaso	4,0	1,0	3,0	2084,0	106,0	1978,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2004	22080	Capella	12,0	1,0	11,0	12257,0	1047,0	11210,0	3,0	0,0	0,0	1,0	1,0	COMPLETA
2004	22081	Casbas de Huesca	5,0	4,0	1,0	1841,0	1361,0	480,0	8,0	1,0	0,0	3,0	1,0	COMPLETA
2004	22082	Castejón del Puente	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2004	22083	Castejón de Monegros	5,0	0,0	5,0	1931,0	0,0	1931,0	0,0	2,0	0,0	0,0	0,0	COMPLETA
2004	22084	Castejón de Sos	10,0	10,0	0,0	7885,0	7885,0	0,0	76,0	7,0	5,0	0,0	1,0	COMPLETA
2004	22085	Castelflorite												SIN INFORMACIÓN
2004	22086	Castiello de Jaca	5,0	4,0	1,0	2567,0	1218,0	1349,0	14,0					INCOMPLETA
2004	22087	Castigaleu	2,0	0,0	2,0	2058,0	0,0	2058,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2004	22088	Castillazuelo												INCOMPLETA
2004	22089	Castillonroy	5,0	5,0	0,0	773,0	773,0	0,0	5,0	0,0	0,0	0,0	0,0	COMPLETA
2004	22090	Colungo	3,0	2,0	1,0	447,0	400,0	47,0	2,0	1,0				INCOMPLETA
2004	22094	Chalamera												SIN INFORMACIÓN
2004	22095	Chía	1,0	1,0	0,0	262,0	262,0	0,0	1,0	3,0	3,0	0,0	0,0	COMPLETA
2004	22096	Chimillas	2,0	2,0	0,0	852,0	852,0	0,0	2,0	0,0	0,0	0,0	0,0	COMPLETA
2004	22099	Esplús	3,0	3,0		740,0	740,0		3,0	1,0	2,0			INCOMPLETA
2004	22102	Estada												SIN INFORMACIÓN
2004	22103	Estadilla												SIN INFORMACIÓN
2004	22105	Estopiñán del Castillo	13,0	2,0	11,0	6255,0	359,0	5896,0	2,0	5,0	1,0	2,0	1,0	COMPLETA
2004	22106	Fago												SIN INFORMACIÓN
2004	22107	Fanlo	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2004	22109	Fiscal												SIN INFORMACIÓN
2004	22110	Fonz	4,0	3,0	1,0	866,0	763,0	103,0	3,0	1,0	0,0	2,0	0,0	COMPLETA
2004	22111	Foradada del Toscar												SIN INFORMACIÓN
2004	22112	Fraga	13,0	10,0	3,0	15666,0	10609,0	5057,0	60,0	3,0	0,0	0,0	0,0	COMPLETA
2004	22113	Fueva (La)												SIN INFORMACIÓN
2004	22114	Gistaín												SIN INFORMACIÓN
2004	22115	Grado (El)	2,0		2,0	324,0		324,0						INCOMPLETA
2004	22116	Grañén	20,0	2,0	18,0	15162,0	501,0	14661,0	2,0	4,0	2,0	2,0	0,0	COMPLETA
2004	22117	Graus	18,0	3,0	15,0	13531,0	2578,0	10953,0	10,0	10,0	6,0	0,0	2,0	COMPLETA
2004	22119	Gurrea de Gállego	5,0	0,0	5,0	470,0	0,0	470,0	0,0	2,0	1,0	0,0	0,0	COMPLETA
2004	22122	Hoz de Jaca												SIN INFORMACIÓN
2004	22124	Huerto												SIN INFORMACIÓN
2004	22125	Huesca	41,0	28,0	13,0	156879,0	148227,0	8652,0	696,0	3,0	7,0	0,0	0,0	COMPLETA
2004	22126	Ibieca	1,0		1,0	165,0		165,0						INCOMPLETA
2004	22127	Igriés	4,0	3,0	1,0	878,0	733,0	145,0	3,0					INCOMPLETA
2004	22128	Ilche												SIN INFORMACIÓN
2004	22129	Isábena	2,0	1,0	1,0	1593,0	908,0	685,0	10,0	0,0	0,0	1,0	0,0	COMPLETA
2004	22130	Jaca	104,0	96,0	8,0	64499,0	59815,0	4684,0	318,0	27,0	31,0	0,0	7,0	COMPLETA
2004	22131	Jasa												SIN INFORMACIÓN
2004	22133	Labuerda	1,0	1,0		199,0	199,0		1,0	2,0	1,0			INCOMPLETA
2004	22135	Laluenga	9,0	3,0	6,0	7527,0	637,0	6890,0	3,0	1,0	0,0	0,0	0,0	COMPLETA
2004	22136	Lalueza	8,0	1,0	7,0	5170,0	160,0	5010,0	1,0	1,0	0,0	0,0	0,0	COMPLETA
2004	22137	Lanaja	1,0	1,0		141,0	141,0		1,0	1,0				INCOMPLETA
2004	22139	Laperdiguera	2,0	0,0	2,0	1764,0	0,0	1764,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2004	22141	Lascellas-Ponzano	3,0	0,0	3,0	1123,0	0,0	1123,0	0,0	1,0	2,0	0,0	1,0	COMPLETA
2004	22142	Lascuarre	4,0	4,0	0,0	835,0	835,0	0,0	4,0	1,0	1,0	0,0	0,0	COMPLETA
2004	22143	Laspaúles	8,0	8,0	0,0	5873,0	5873,0	0,0	51,0	3,0	2,0	1,0	0,0	COMPLETA
2004	22144	Laspuña												SIN INFORMACIÓN
2004	22149	Loarre	1,0	1,0		173,0	173,0		1,0			1,0		INCOMPLETA
2004	22150	Loporzano	2,0	2,0	0,0	276,0	276,0	0,0	2,0	1,0	0,0	0,0	0,0	COMPLETA
2004	22151	Loscorrales												SIN INFORMACIÓN
2004	22155	Monesma y Cajigar												SIN INFORMACIÓN
2004	22156	Monflorite-Lascasas	2,0	2,0	0,0	665,0	665,0	0,0	2,0	0,0	0,0	0,0	0,0	COMPLETA
2004	22157	Montanuy	1,0	1,0	0,0	828,0	828,0	0,0	6,0	2,0	1,0	0,0	0,0	COMPLETA
2004	22158	Monzón	35,0	34,0	1,0	16393,0	16273,0	120,0	87,0	2,0	1,0	0,0	0,0	COMPLETA
2004	22160	Naval												SIN INFORMACIÓN
2004	22162	Novales	2,0		2,0	1794,0		1794,0						INCOMPLETA
2004	22163	Nueno	4,0	3,0	1,0	1282,0	566,0	716,0	3,0	3,0		2,0	1,0	INCOMPLETA
2004	22164	Olvena												SIN INFORMACIÓN
2004	22165	Ontiñena	1,0	1,0	0,0	227,0	227,0	0,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2004	22167	Osso de Cinca	6,0	5,0	1,0	1436,0	1004,0	432,0	5,0	0,0	0,0	0,0	0,0	COMPLETA
2004	22168	Palo												SIN INFORMACIÓN
2004	22170	Panticosa												SIN INFORMACIÓN
2004	22172	Peñalba												SIN INFORMACIÓN
2004	22173	Peñas de Riglos (Las)	0,0	0,0	0,0	0,0	0,0	0,0	0,0	4,0	0,0	0,0	0,0	INCOMPLETA
2004	22174	Peralta de Alcofea	12,0	5,0	7,0	6470,0	1355,0	5115,0	5,0	1,0	1,0	0,0	0,0	COMPLETA
2004	22175	Peralta de Calasanz	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2004	22176	Peraltilla												SIN INFORMACIÓN
2004	22177	Perarrúa												SIN INFORMACIÓN
2004	22178	Pertusa	1,0		1,0	435,0		435,0						INCOMPLETA
2004	22181	Piracés												SIN INFORMACIÓN
2004	22182	Plan	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	1,0	0,0	0,0	COMPLETA
2004	22184	Poleñino	2,0	0,0	2,0	1449,0	0,0	1449,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2004	22186	Pozán de Vero	1,0	1,0		377,0	377,0		1,0	2,0				INCOMPLETA
2004	22187	Puebla de Castro (La)												SIN INFORMACIÓN
2004	22188	Puente de Montañana	1,0	0,0	1,0	1208,0	0,0	1208,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2004	22189	Puértolas												SIN INFORMACIÓN
2004	22190	Pueyo de Araguás (El)												SIN INFORMACIÓN
2004	22193	Pueyo de Santa Cruz	1,0	1,0		346,0	346,0		1,0	1,0	1,0			INCOMPLETA
2004	22195	Quicena												SIN INFORMACIÓN
2004	22197	Robres	10,0	0,0	10,0	7894,0	0,0	7894,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2004	22199	Sabiñánigo	30,0	27,0	3,0	44481,0	43621,0	860,0	379,0	11,0	9,0	4,0	1,0	COMPLETA
2004	22200	Sahún												SIN INFORMACIÓN
2004	22201	Salas Altas												SIN INFORMACIÓN
2004	22202	Salas Bajas												SIN INFORMACIÓN
2004	22203	Salillas												SIN INFORMACIÓN
2004	22204	Sallent de Gállego	10,0	8,0	2,0	7490,0	2330,0	5160,0	12,0	7,0	37,0	1,0	0,0	COMPLETA
2004	22205	San Esteban de Litera								1,0		1,0	1,0	INCOMPLETA
2004	22206	Sangarrén	1,0		1,0	300,0		300,0		2,0	2,0			INCOMPLETA
2004	22207	San Juan de Plan												SIN INFORMACIÓN
2004	22208	Santa Cilia												SIN INFORMACIÓN
2004	22209	Santa Cruz de la Serós												SIN INFORMACIÓN
2004	22212	Santaliestra y San Quílez												SIN INFORMACIÓN
2004	22213	Sariñena	67,0	59,0	8,0	13925,0	9431,0	4494,0	59,0	2,0	0,0	4,0	4,0	COMPLETA
2004	22214	Secastilla												SIN INFORMACIÓN
2004	22215	Seira												SIN INFORMACIÓN
2004	22217	Sena	3,0	0,0	3,0	1847,0	0,0	1847,0	0,0	3,0	1,0	1,0	0,0	COMPLETA
2004	22218	Senés de Alcubierre												SIN INFORMACIÓN
2004	22220	Sesa	1,0	0,0	1,0	172,0	0,0	172,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2004	22221	Sesué	2,0	2,0	0,0	1025,0	1025,0	0,0	12,0	0,0	0,0	0,0	0,0	COMPLETA
2004	22222	Siétamo	23,0	22,0	1,0	4821,0	4101,0	720,0	22,0	1,0	0,0	0,0	0,0	COMPLETA
2004	22223	Sopeira												SIN INFORMACIÓN
2004	22225	Tamarite de Litera	6,0	6,0		2244,0	2244,0		11,0	3,0	1,0			INCOMPLETA
2004	22226	Tardienta	5,0	3,0	2,0	2860,0	914,0	1946,0	3,0	0,0	0,0	0,0	0,0	COMPLETA
2004	22227	Tella-Sin	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2004	22228	Tierz	4,0	3,0	1,0	1474,0	754,0	720,0	3,0	1,0	1,0	1,0	0,0	COMPLETA
2004	22229	Tolva												SIN INFORMACIÓN
2004	22230	Torla-Ordesa	2,0	1,0	1,0	1000,0	280,0	720,0	1,0	3,0	2,0	0,0	0,0	COMPLETA
2004	22232	Torralba de Aragón	2,0	0,0	2,0	1764,0	0,0	1764,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2004	22233	Torre la Ribera												SIN INFORMACIÓN
2004	22234	Torrente de Cinca	3,0	1,0	2,0	1957,0	471,0	1486,0	1,0	5,0				INCOMPLETA
2004	22235	Torres de Alcanadre												SIN INFORMACIÓN
2004	22236	Torres de Barbués	2,0	0,0	2,0	1199,0	0,0	1199,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2004	22239	Tramaced												SIN INFORMACIÓN
2004	22242	Valfarta												SIN INFORMACIÓN
2004	22243	Valle de Bardají												SIN INFORMACIÓN
2004	22244	Valle de Lierp												SIN INFORMACIÓN
2004	22245	Velilla de Cinca	2,0	2,0	0,0	714,0	714,0	0,0	2,0	1,0	0,0	1,0	1,0	COMPLETA
2004	22246	Beranuy												SIN INFORMACIÓN
2004	22247	Viacamp y Litera												SIN INFORMACIÓN
2004	22248	Vicién	2,0		2,0	1534,0		1534,0						INCOMPLETA
2004	22249	Villanova	1,0		1,0	1450,0		1450,0						INCOMPLETA
2004	22250	Villanúa	24,0	24,0	0,0	11123,0	11123,0	0,0	112,0	1,0	0,0	1,0	0,0	COMPLETA
2004	22251	Villanueva de Sigena	7,0	2,0	5,0	1481,0	472,0	1009,0	2,0	0,0	0,0	2,0	2,0	COMPLETA
2004	22252	Yebra de Basa												SIN INFORMACIÓN
2004	22253	Yésero	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	5,0	0,0	0,0	COMPLETA
2004	22254	Zaidín	10,0	3,0	7,0	5230,0	2074,0	3156,0	14,0	4,0	1,0	0,0	0,0	COMPLETA
2004	22901	Valle de Hecho	3,0	3,0	0,0	849,0	849,0	0,0	3,0	1,0	0,0	1,0	1,0	COMPLETA
2004	22902	Puente la Reina de Jaca												SIN INFORMACIÓN
2004	22903	San Miguel del Cinca	4,0	1,0	3,0	2653,0	420,0	2233,0	1,0	1,0	1,0	0,0	0,0	INCOMPLETA
2004	22904	Sotonera (La)	6,0	3,0	3,0	2083,0	597,0	1486,0	3,0	9,0	2,0	1,0	0,0	INCOMPLETA
2004	22905	Lupiñén-Ortilla												SIN INFORMACIÓN
2004	22906	Santa María de Dulcis	1,0		1,0	882,0		882,0						INCOMPLETA
2004	22907	Aínsa-Sobrarbe	8,0	7,0	1,0	12392,0	11899,0	493,0	83,0	4,0	2,0	2,0	0,0	COMPLETA
2004	22908	Hoz y Costeán												SIN INFORMACIÓN
2004	22909	Vencillón	2,0	2,0		412,0	412,0		2,0					INCOMPLETA
2004	44001	Ababuj												SIN INFORMACIÓN
2004	44002	Abejuela												SIN INFORMACIÓN
2004	44003	Aguatón												SIN INFORMACIÓN
2004	44004	Aguaviva	11,0	10,0	1,0	2791,0	2543,0	248,0	10,0	1,0	0,0	0,0	0,0	COMPLETA
2004	44005	Aguilar del Alfambra	2,0	0,0	2,0	2424,0	0,0	2424,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2004	44006	Alacón												SIN INFORMACIÓN
2004	44007	Alba												SIN INFORMACIÓN
2004	44008	Albalate del Arzobispo	7,0	6,0	1,0	1443,0	1335,0	108,0	6,0	4,0	0,0	3,0	1,0	COMPLETA
2004	44009	Albarracín	1,0	1,0		189,0	189,0		1,0	3,0			1,0	INCOMPLETA
2004	44010	Albentosa	2,0	2,0	0,0	508,0	508,0	0,0	2,0	1,0	0,0	1,0	1,0	COMPLETA
2004	44011	Alcaine												SIN INFORMACIÓN
2004	44012	Alcalá de la Selva	39,0	39,0	0,0	9612,0	9612,0	0,0	65,0	6,0	1,0	0,0	0,0	COMPLETA
2004	44013	Alcañiz	71,0	57,0	14,0	58948,0	52715,0	6233,0	276,0	29,0	19,0	19,0	24,0	COMPLETA
2004	44014	Alcorisa	15,0	8,0	7,0	7309,0	4788,0	2521,0	24,0	5,0	1,0	5,0	3,0	COMPLETA
2004	44016	Alfambra	1,0	1,0		500,0	500,0		1,0					INCOMPLETA
2004	44017	Aliaga												SIN INFORMACIÓN
2004	44018	Almohaja												SIN INFORMACIÓN
2004	44019	Alobras												SIN INFORMACIÓN
2004	44020	Alpeñés												SIN INFORMACIÓN
2004	44021	Allepuz												SIN INFORMACIÓN
2004	44022	Alloza	1,0	0,0	1,0	72,0	0,0	72,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2004	44023	Allueva												SIN INFORMACIÓN
2004	44024	Anadón												SIN INFORMACIÓN
2004	44025	Andorra	38,0	27,0	11,0	11489,0	6937,0	4552,0	28,0	6,0	0,0	0,0	0,0	COMPLETA
2004	44026	Arcos de las Salinas												SIN INFORMACIÓN
2004	44027	Arens de Lledó												SIN INFORMACIÓN
2004	44028	Argente												SIN INFORMACIÓN
2004	44029	Ariño	2,0	1,0	1,0	335,0	207,0	128,0	1,0					INCOMPLETA
2004	44031	Azaila												SIN INFORMACIÓN
2004	44032	Bádenas												SIN INFORMACIÓN
2004	44033	Báguena	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2004	44034	Bañón												SIN INFORMACIÓN
2004	44035	Barrachina												SIN INFORMACIÓN
2004	44036	Bea												SIN INFORMACIÓN
2004	44037	Beceite	1,0	0,0	1,0	48,0	0,0	48,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2004	44038	Belmonte de San José												SIN INFORMACIÓN
2004	44039	Bello	1,0	1,0	0,0	264,0	264,0	0,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2004	44040	Berge	9,0	9,0	0,0	1752,0	1752,0	0,0	9,0	2,0	0,0	1,0	1,0	COMPLETA
2004	44041	Bezas												SIN INFORMACIÓN
2004	44042	Blancas	4,0	0,0	4,0	3582,0	0,0	3582,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2004	44043	Blesa												SIN INFORMACIÓN
2004	44044	Bordón												SIN INFORMACIÓN
2004	44045	Bronchales	8,0	7,0	1,0	6126,0	5989,0	137,0	38,0	1,0	0,0	0,0	0,0	COMPLETA
2004	44046	Bueña												SIN INFORMACIÓN
2004	44047	Burbáguena												SIN INFORMACIÓN
2004	44048	Cabra de Mora	1,0	1,0	0,0	541,0	541,0	0,0	2,0	2,0	0,0	0,0	0,0	COMPLETA
2004	44049	Calaceite	5,0	2,0	3,0	1638,0	382,0	1256,0	2,0	5,0	1,0	0,0	0,0	COMPLETA
2004	44050	Calamocha	21,0	10,0	11,0	13205,0	4273,0	8932,0	10,0	3,0	1,0	14,0	6,0	COMPLETA
2004	44051	Calanda	52,0	42,0	10,0	19078,0	8315,0	10763,0	46,0	2,0	0,0	3,0	1,0	COMPLETA
2004	44052	Calomarde												SIN INFORMACIÓN
2004	44053	Camañas												SIN INFORMACIÓN
2004	44054	Camarena de la Sierra												SIN INFORMACIÓN
2004	44055	Camarillas								1,0				INCOMPLETA
2004	44056	Caminreal	3,0	2,0	1,0	787,0	575,0	212,0	2,0	0,0	0,0	1,0	1,0	COMPLETA
2004	44059	Cantavieja	2,0	2,0	0,0	359,0	359,0	0,0	2,0	1,0	1,0	1,0	1,0	COMPLETA
2004	44060	Cañada de Benatanduz												SIN INFORMACIÓN
2004	44061	Cañada de Verich (La)												SIN INFORMACIÓN
2004	44062	Cañada Vellida												SIN INFORMACIÓN
2004	44063	Cañizar del Olivar	1,0	1,0		456,0	456,0		1,0					INCOMPLETA
2004	44064	Cascante del Río												SIN INFORMACIÓN
2004	44065	Castejón de Tornos												SIN INFORMACIÓN
2004	44066	Castel de Cabra												SIN INFORMACIÓN
2004	44067	Castelnou												SIN INFORMACIÓN
2004	44068	Castelserás	7,0	7,0	0,0	2468,0	2468,0	0,0	7,0	2,0	1,0	3,0	1,0	COMPLETA
2004	44070	Castellar (El)	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	INCOMPLETA
2004	44071	Castellote	2,0	2,0		297,0	297,0		2,0	3,0	2,0			INCOMPLETA
2004	44074	Cedrillas	5,0	5,0	0,0	3394,0	3394,0	0,0	19,0	2,0	3,0	0,0	1,0	COMPLETA
2004	44075	Celadas												SIN INFORMACIÓN
2004	44076	Cella	17,0	13,0	4,0	7855,0	6023,0	1832,0	20,0	0,0	0,0	1,0	0,0	COMPLETA
2004	44077	Cerollera (La)												SIN INFORMACIÓN
2004	44080	Codoñera (La)	1,0	1,0	0,0	199,0	199,0	0,0	1,0	0,0	0,0	0,0	0,0	INCOMPLETA
2004	44082	Corbalán												SIN INFORMACIÓN
2004	44084	Cortes de Aragón												SIN INFORMACIÓN
2004	44085	Cosa												SIN INFORMACIÓN
2004	44086	Cretas												SIN INFORMACIÓN
2004	44087	Crivillén												SIN INFORMACIÓN
2004	44088	Cuba (La)	3,0	1,0	2,0	817,0	569,0	248,0	0,0	0,0	0,0	0,0	0,0	INCOMPLETA
2004	44089	Cubla												SIN INFORMACIÓN
2004	44090	Cucalón												SIN INFORMACIÓN
2004	44092	Cuervo (El)												SIN INFORMACIÓN
2004	44093	Cuevas de Almudén												SIN INFORMACIÓN
2004	44094	Cuevas Labradas												SIN INFORMACIÓN
2004	44096	Ejulve												SIN INFORMACIÓN
2004	44097	Escorihuela												SIN INFORMACIÓN
2004	44099	Escucha	1,0	1,0	0,0	232,0	232,0	0,0	1,0	3,0	0,0	0,0	0,0	COMPLETA
2004	44100	Estercuel	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2004	44101	Ferreruela de Huerva												SIN INFORMACIÓN
2004	44102	Fonfría												SIN INFORMACIÓN
2004	44103	Formiche Alto												SIN INFORMACIÓN
2004	44105	Fórnoles												SIN INFORMACIÓN
2004	44106	Fortanete	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	1,0	1,0	COMPLETA
2004	44107	Foz-Calanda	1,0	0,0	1,0	150,0	0,0	150,0	0,0	0,0	0,0	1,0	1,0	COMPLETA
2004	44108	Fresneda (La)												SIN INFORMACIÓN
2004	44109	Frías de Albarracín	1,0	1,0	0,0	50,0	50,0	0,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2004	44110	Fuenferrada												SIN INFORMACIÓN
2004	44111	Fuentes Calientes												SIN INFORMACIÓN
2004	44112	Fuentes Claras	4,0		4,0	1436,0		1436,0						INCOMPLETA
2004	44113	Fuentes de Rubielos	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	COMPLETA
2004	44114	Fuentespalda	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	COMPLETA
2004	44115	Galve												SIN INFORMACIÓN
2004	44116	Gargallo												SIN INFORMACIÓN
2004	44117	Gea de Albarracín	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	3,0	0,0	0,0	COMPLETA
2004	44118	Ginebrosa (La)												SIN INFORMACIÓN
2004	44119	Griegos	1,0	1,0	0,0	228,0	228,0	0,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2004	44120	Guadalaviar	5,0	5,0	0,0	1316,0	1316,0	0,0	5,0	0,0	0,0	0,0	0,0	COMPLETA
2004	44121	Gúdar	2,0	2,0		508,0	508,0		2,0	2,0				INCOMPLETA
2004	44122	Híjar	6,0	2,0	4,0	893,0	662,0	231,0	2,0	5,0	2,0	2,0	2,0	COMPLETA
2004	44123	Hinojosa de Jarque												SIN INFORMACIÓN
2004	44124	Hoz de la Vieja (La)												SIN INFORMACIÓN
2004	44125	Huesa del Común												SIN INFORMACIÓN
2004	44126	Iglesuela del Cid (La)												SIN INFORMACIÓN
2004	44127	Jabaloyas												SIN INFORMACIÓN
2004	44128	Jarque de la Val												SIN INFORMACIÓN
2004	44129	Jatiel												SIN INFORMACIÓN
2004	44130	Jorcas												SIN INFORMACIÓN
2004	44131	Josa												SIN INFORMACIÓN
2004	44132	Lagueruela												SIN INFORMACIÓN
2004	44133	Lanzuela												SIN INFORMACIÓN
2004	44135	Libros												SIN INFORMACIÓN
2004	44136	Lidón												SIN INFORMACIÓN
2004	44137	Linares de Mora	3,0	3,0		548,0	548,0		3,0	5,0	2,0		1,0	INCOMPLETA
2004	44138	Loscos	1,0	0,0	1,0	555,0	0,0	555,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2004	44141	Lledó												SIN INFORMACIÓN
2004	44142	Maicas												SIN INFORMACIÓN
2004	44143	Manzanera	6,0	6,0	0,0	1410,0	1410,0	0,0	11,0	2,0	0,0	1,0	1,0	COMPLETA
2004	44144	Martín del Río												SIN INFORMACIÓN
2004	44145	Mas de las Matas	4,0	1,0	3,0	2649,0	213,0	2436,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2004	44146	Mata de los Olmos (La)												SIN INFORMACIÓN
2004	44147	Mazaleón	3,0	2,0	1,0	644,0	462,0	182,0	2,0	2,0	1,0	1,0	1,0	COMPLETA
2004	44148	Mezquita de Jarque												SIN INFORMACIÓN
2004	44149	Mirambel	1,0	0,0	1,0	252,0	0,0	252,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2004	44150	Miravete de la Sierra												SIN INFORMACIÓN
2004	44151	Molinos	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	COMPLETA
2004	44152	Monforte de Moyuela												SIN INFORMACIÓN
2004	44153	Monreal del Campo	31,0	23,0	8,0	11457,0	6954,0	4503,0	37,0	2,0	0,0	5,0	5,0	COMPLETA
2004	44154	Monroyo												SIN INFORMACIÓN
2004	44155	Montalbán	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2004	44156	Monteagudo del Castillo												SIN INFORMACIÓN
2004	44157	Monterde de Albarracín												SIN INFORMACIÓN
2004	44158	Mora de Rubielos	19,0	18,0	1,0	9062,0	8945,0	117,0	64,0	9,0	15,0	4,0	8,0	COMPLETA
2004	44159	Moscardón												SIN INFORMACIÓN
2004	44160	Mosqueruela	6,0	6,0	0,0	2250,0	2250,0	0,0	16,0	3,0	0,0	1,0	1,0	COMPLETA
2004	44161	Muniesa	3,0	2,0	1,0	1336,0	351,0	985,0	2,0	0,0	0,0	0,0	0,0	COMPLETA
2004	44163	Noguera de Albarracín												SIN INFORMACIÓN
2004	44164	Nogueras												SIN INFORMACIÓN
2004	44165	Nogueruelas	2,0	1,0	1,0	435,0	363,0	72,0	1,0	6,0	2,0	0,0	1,0	COMPLETA
2004	44167	Obón												SIN INFORMACIÓN
