Año	Mes y año	Mes (código)	Mes nombre	AÑO-CNO	Comarca código	Comarca nombre	 CASE  WHEN Ocupación (1 dígito) código = '0' THEN '99' ELSE Ocupación (1 dígito) código END	Ocupación (1 dígito) descripción	Sexo	Número de contratos
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	13	Campo de Borja	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	10
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	13	Campo de Borja	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	1
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	13	Campo de Borja	9	Trabajadores no cualificados	Hombres	76
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	13	Campo de Borja	9	Trabajadores no cualificados	Mujeres	84
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	14	Aranda	1	Dirección de las empresas y de las administraciones públicas	Hombres	1
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	14	Aranda	2	Técnicos y profesionales científicos e intelectuales	Hombres	2
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	14	Aranda	2	Técnicos y profesionales científicos e intelectuales	Mujeres	5
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	14	Aranda	3	Técnicos y profesionales de apoyo	Mujeres	9
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	14	Aranda	4	Empleados de tipo administrativo	Hombres	1
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	14	Aranda	4	Empleados de tipo administrativo	Mujeres	5
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	14	Aranda	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	4
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	14	Aranda	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	6
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	14	Aranda	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	2
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	14	Aranda	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	60
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	14	Aranda	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	49
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	14	Aranda	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	31
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	14	Aranda	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	14
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	14	Aranda	9	Trabajadores no cualificados	Hombres	12
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	14	Aranda	9	Trabajadores no cualificados	Mujeres	2
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	15	Ribera Alta del Ebro	1	Dirección de las empresas y de las administraciones públicas	Hombres	3
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	15	Ribera Alta del Ebro	1	Dirección de las empresas y de las administraciones públicas	Mujeres	1
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	15	Ribera Alta del Ebro	2	Técnicos y profesionales científicos e intelectuales	Hombres	18
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	15	Ribera Alta del Ebro	2	Técnicos y profesionales científicos e intelectuales	Mujeres	15
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	15	Ribera Alta del Ebro	3	Técnicos y profesionales de apoyo	Hombres	13
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	15	Ribera Alta del Ebro	3	Técnicos y profesionales de apoyo	Mujeres	21
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	15	Ribera Alta del Ebro	4	Empleados de tipo administrativo	Hombres	21
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	15	Ribera Alta del Ebro	4	Empleados de tipo administrativo	Mujeres	36
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	15	Ribera Alta del Ebro	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	4
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	15	Ribera Alta del Ebro	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	75
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	15	Ribera Alta del Ebro	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	2
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	15	Ribera Alta del Ebro	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	68
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	15	Ribera Alta del Ebro	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	16
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	15	Ribera Alta del Ebro	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	115
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	15	Ribera Alta del Ebro	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	23
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	15	Ribera Alta del Ebro	9	Trabajadores no cualificados	Hombres	103
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	15	Ribera Alta del Ebro	9	Trabajadores no cualificados	Mujeres	86
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	16	Valdejalón	1	Dirección de las empresas y de las administraciones públicas	Hombres	1
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	16	Valdejalón	2	Técnicos y profesionales científicos e intelectuales	Hombres	19
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	16	Valdejalón	2	Técnicos y profesionales científicos e intelectuales	Mujeres	21
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	16	Valdejalón	3	Técnicos y profesionales de apoyo	Hombres	26
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	16	Valdejalón	3	Técnicos y profesionales de apoyo	Mujeres	11
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	16	Valdejalón	4	Empleados de tipo administrativo	Hombres	14
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	16	Valdejalón	4	Empleados de tipo administrativo	Mujeres	27
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	16	Valdejalón	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	12
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	16	Valdejalón	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	38
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	16	Valdejalón	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	2
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	16	Valdejalón	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	2
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	16	Valdejalón	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	37
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	16	Valdejalón	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	3
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	16	Valdejalón	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	40
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	16	Valdejalón	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	7
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	16	Valdejalón	9	Trabajadores no cualificados	Hombres	220
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	16	Valdejalón	9	Trabajadores no cualificados	Mujeres	138
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	17	Central	1	Dirección de las empresas y de las administraciones públicas	Hombres	31
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	17	Central	1	Dirección de las empresas y de las administraciones públicas	Mujeres	14
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	17	Central	2	Técnicos y profesionales científicos e intelectuales	Hombres	809
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	17	Central	2	Técnicos y profesionales científicos e intelectuales	Mujeres	865
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	17	Central	3	Técnicos y profesionales de apoyo	Hombres	838
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	17	Central	3	Técnicos y profesionales de apoyo	Mujeres	1013
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	17	Central	4	Empleados de tipo administrativo	Hombres	327
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	17	Central	4	Empleados de tipo administrativo	Mujeres	1228
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	17	Central	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	1246
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	17	Central	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	3841
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	17	Central	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	59
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	17	Central	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	6
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	17	Central	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	1813
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	17	Central	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	88
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	17	Central	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	785
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	17	Central	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	146
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	17	Central	9	Trabajadores no cualificados	Hombres	2546
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	17	Central	9	Trabajadores no cualificados	Mujeres	2756
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	17	Central	99	Fuerzas armadas	Hombres	18
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	17	Central	99	Fuerzas armadas	Mujeres	65
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	18	Ribera Baja del Ebro	1	Dirección de las empresas y de las administraciones públicas	Hombres	2
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	18	Ribera Baja del Ebro	1	Dirección de las empresas y de las administraciones públicas	Mujeres	1
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	18	Ribera Baja del Ebro	2	Técnicos y profesionales científicos e intelectuales	Hombres	3
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	18	Ribera Baja del Ebro	3	Técnicos y profesionales de apoyo	Hombres	2
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	18	Ribera Baja del Ebro	3	Técnicos y profesionales de apoyo	Mujeres	4
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	18	Ribera Baja del Ebro	4	Empleados de tipo administrativo	Hombres	2
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	18	Ribera Baja del Ebro	4	Empleados de tipo administrativo	Mujeres	4
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	18	Ribera Baja del Ebro	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	3
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	18	Ribera Baja del Ebro	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	17
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	18	Ribera Baja del Ebro	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	86
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	18	Ribera Baja del Ebro	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	10
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	18	Ribera Baja del Ebro	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	2
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	18	Ribera Baja del Ebro	9	Trabajadores no cualificados	Hombres	96
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	18	Ribera Baja del Ebro	9	Trabajadores no cualificados	Mujeres	29
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Técnicos y profesionales científicos e intelectuales	Hombres	3
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Técnicos y profesionales científicos e intelectuales	Mujeres	6
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3	Técnicos y profesionales de apoyo	Hombres	3
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3	Técnicos y profesionales de apoyo	Mujeres	10
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	19	Bajo Aragón-Caspe / Baix Aragó-Casp	4	Empleados de tipo administrativo	Hombres	1
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	19	Bajo Aragón-Caspe / Baix Aragó-Casp	4	Empleados de tipo administrativo	Mujeres	10
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	19	Bajo Aragón-Caspe / Baix Aragó-Casp	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	6
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	19	Bajo Aragón-Caspe / Baix Aragó-Casp	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	16
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	19	Bajo Aragón-Caspe / Baix Aragó-Casp	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	3
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	19	Bajo Aragón-Caspe / Baix Aragó-Casp	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	11
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	19	Bajo Aragón-Caspe / Baix Aragó-Casp	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	1
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	19	Bajo Aragón-Caspe / Baix Aragó-Casp	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	6
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	19	Bajo Aragón-Caspe / Baix Aragó-Casp	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	7
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	19	Bajo Aragón-Caspe / Baix Aragó-Casp	9	Trabajadores no cualificados	Hombres	210
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	19	Bajo Aragón-Caspe / Baix Aragó-Casp	9	Trabajadores no cualificados	Mujeres	48
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	20	Comunidad de Calatayud	1	Dirección de las empresas y de las administraciones públicas	Hombres	2
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	20	Comunidad de Calatayud	1	Dirección de las empresas y de las administraciones públicas	Mujeres	2
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	20	Comunidad de Calatayud	2	Técnicos y profesionales científicos e intelectuales	Hombres	17
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	20	Comunidad de Calatayud	2	Técnicos y profesionales científicos e intelectuales	Mujeres	21
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	20	Comunidad de Calatayud	3	Técnicos y profesionales de apoyo	Hombres	13
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	20	Comunidad de Calatayud	3	Técnicos y profesionales de apoyo	Mujeres	21
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	20	Comunidad de Calatayud	4	Empleados de tipo administrativo	Hombres	3
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	20	Comunidad de Calatayud	4	Empleados de tipo administrativo	Mujeres	24
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	20	Comunidad de Calatayud	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	17
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	20	Comunidad de Calatayud	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	75
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	20	Comunidad de Calatayud	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	25
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	20	Comunidad de Calatayud	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	3
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	20	Comunidad de Calatayud	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	44
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	20	Comunidad de Calatayud	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	7
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	20	Comunidad de Calatayud	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	35
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	20	Comunidad de Calatayud	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	6
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	20	Comunidad de Calatayud	9	Trabajadores no cualificados	Hombres	143
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	20	Comunidad de Calatayud	9	Trabajadores no cualificados	Mujeres	92
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	21	Campo de Cariñena	1	Dirección de las empresas y de las administraciones públicas	Mujeres	1
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	21	Campo de Cariñena	2	Técnicos y profesionales científicos e intelectuales	Hombres	2
