Año	Residencia continente código	Residencia continente nombre	Residencia área código	Residencia área nombre	Residencia país código	Residencia país nombre	Inscripción comarca código	Inscripción comarca nombre	Sexo	Personas
2010	1	Europa	01	UE-27_2007	113	Irlanda	09	La Litera / La Llitera	Hombre	1,0
2010	1	Europa	01	UE-27_2007	113	Irlanda	10	Los Monegros	Hombre	1,0
2010	1	Europa	01	UE-27_2007	113	Irlanda	11	Bajo Cinca / Baix Cinca	Hombre	3,0
2010	1	Europa	01	UE-27_2007	113	Irlanda	17	D.C. Zaragoza	Hombre	28,0
2010	1	Europa	01	UE-27_2007	113	Irlanda	28	Bajo Aragón	Hombre	1,0
2010	1	Europa	01	UE-27_2007	115	Italia	01	La Jacetania	Hombre	2,0
2010	1	Europa	01	UE-27_2007	115	Italia	03	Sobrarbe	Hombre	2,0
2010	1	Europa	01	UE-27_2007	115	Italia	04	La Ribagorza	Hombre	1,0
2010	1	Europa	01	UE-27_2007	115	Italia	05	Cinco Villas	Hombre	2,0
2010	1	Europa	01	UE-27_2007	115	Italia	06	Hoya de Huesca / Plana de Uesca	Hombre	13,0
2010	1	Europa	01	UE-27_2007	115	Italia	07	Somontano de Barbastro	Hombre	2,0
2010	1	Europa	01	UE-27_2007	115	Italia	09	La Litera / La Llitera	Hombre	2,0
2010	1	Europa	01	UE-27_2007	115	Italia	11	Bajo Cinca / Baix Cinca	Hombre	1,0
2010	1	Europa	01	UE-27_2007	115	Italia	12	Tarazona y el Moncayo	Hombre	1,0
2010	1	Europa	01	UE-27_2007	115	Italia	13	Campo de Borja	Hombre	1,0
2010	1	Europa	01	UE-27_2007	115	Italia	16	Valdejalón	Hombre	1,0
2010	1	Europa	01	UE-27_2007	115	Italia	17	D.C. Zaragoza	Hombre	107,0
2010	1	Europa	01	UE-27_2007	115	Italia	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	1,0
2010	1	Europa	01	UE-27_2007	115	Italia	20	Comunidad de Calatayud	Hombre	3,0
2010	1	Europa	01	UE-27_2007	115	Italia	21	Campo de Cariñena	Hombre	1,0
2010	1	Europa	01	UE-27_2007	115	Italia	24	Campo de Daroca	Hombre	1,0
2010	1	Europa	01	UE-27_2007	115	Italia	27	Andorra-Sierra de Arcos	Hombre	2,0
2010	1	Europa	01	UE-27_2007	115	Italia	28	Bajo Aragón	Hombre	1,0
2010	1	Europa	01	UE-27_2007	115	Italia	29	Comunidad de Teruel	Hombre	1,0
2010	1	Europa	01	UE-27_2007	115	Italia	32	Gúdar-Javalambre	Hombre	1,0
2010	1	Europa	01	UE-27_2007	117	Luxemburgo	01	La Jacetania	Hombre	1,0
2010	1	Europa	01	UE-27_2007	117	Luxemburgo	04	La Ribagorza	Hombre	2,0
2010	1	Europa	01	UE-27_2007	117	Luxemburgo	06	Hoya de Huesca / Plana de Uesca	Hombre	1,0
2010	1	Europa	01	UE-27_2007	117	Luxemburgo	14	Aranda	Hombre	1,0
2010	1	Europa	01	UE-27_2007	117	Luxemburgo	16	Valdejalón	Hombre	1,0
2010	1	Europa	01	UE-27_2007	117	Luxemburgo	17	D.C. Zaragoza	Hombre	19,0
2010	1	Europa	01	UE-27_2007	117	Luxemburgo	20	Comunidad de Calatayud	Hombre	2,0
2010	1	Europa	01	UE-27_2007	117	Luxemburgo	27	Andorra-Sierra de Arcos	Hombre	1,0
2010	1	Europa	01	UE-27_2007	117	Luxemburgo	29	Comunidad de Teruel	Hombre	1,0
2010	1	Europa	01	UE-27_2007	118	Malta	29	Comunidad de Teruel	Hombre	1,0
2010	1	Europa	01	UE-27_2007	121	Países Bajos	02	Alto Gállego	Hombre	3,0
2010	1	Europa	01	UE-27_2007	121	Países Bajos	03	Sobrarbe	Hombre	1,0
2010	1	Europa	01	UE-27_2007	121	Países Bajos	04	La Ribagorza	Hombre	1,0
2010	1	Europa	01	UE-27_2007	121	Países Bajos	05	Cinco Villas	Hombre	3,0
2010	1	Europa	01	UE-27_2007	121	Países Bajos	06	Hoya de Huesca / Plana de Uesca	Hombre	10,0
2010	1	Europa	01	UE-27_2007	121	Países Bajos	09	La Litera / La Llitera	Hombre	1,0
2010	1	Europa	01	UE-27_2007	121	Países Bajos	11	Bajo Cinca / Baix Cinca	Hombre	2,0
2010	1	Europa	01	UE-27_2007	121	Países Bajos	12	Tarazona y el Moncayo	Hombre	1,0
2010	1	Europa	01	UE-27_2007	121	Países Bajos	13	Campo de Borja	Hombre	1,0
2010	1	Europa	01	UE-27_2007	121	Países Bajos	15	Ribera Alta del Ebro	Hombre	1,0
2010	1	Europa	01	UE-27_2007	121	Países Bajos	17	D.C. Zaragoza	Hombre	83,0
2010	1	Europa	01	UE-27_2007	121	Países Bajos	20	Comunidad de Calatayud	Hombre	2,0
2010	1	Europa	01	UE-27_2007	121	Países Bajos	23	Bajo Martín	Hombre	1,0
2010	1	Europa	01	UE-27_2007	121	Países Bajos	26	Cuencas Mineras	Hombre	5,0
2010	1	Europa	01	UE-27_2007	121	Países Bajos	28	Bajo Aragón	Hombre	1,0
2010	1	Europa	01	UE-27_2007	121	Países Bajos	29	Comunidad de Teruel	Hombre	3,0
2010	1	Europa	01	UE-27_2007	121	Países Bajos	32	Gúdar-Javalambre	Hombre	1,0
2010	1	Europa	01	UE-27_2007	122	Polonia	02	Alto Gállego	Hombre	3,0
2010	1	Europa	01	UE-27_2007	122	Polonia	06	Hoya de Huesca / Plana de Uesca	Hombre	3,0
2010	1	Europa	01	UE-27_2007	122	Polonia	17	D.C. Zaragoza	Hombre	8,0
2010	1	Europa	01	UE-27_2007	122	Polonia	27	Andorra-Sierra de Arcos	Hombre	1,0
2010	1	Europa	01	UE-27_2007	122	Polonia	30	Maestrazgo	Hombre	1,0
2010	1	Europa	01	UE-27_2007	123	Portugal	03	Sobrarbe	Hombre	1,0
2010	1	Europa	01	UE-27_2007	123	Portugal	05	Cinco Villas	Hombre	1,0
2010	1	Europa	01	UE-27_2007	123	Portugal	06	Hoya de Huesca / Plana de Uesca	Hombre	1,0
2010	1	Europa	01	UE-27_2007	123	Portugal	09	La Litera / La Llitera	Hombre	1,0
2010	1	Europa	01	UE-27_2007	123	Portugal	11	Bajo Cinca / Baix Cinca	Hombre	3,0
2010	1	Europa	01	UE-27_2007	123	Portugal	12	Tarazona y el Moncayo	Hombre	1,0
2010	1	Europa	01	UE-27_2007	123	Portugal	17	D.C. Zaragoza	Hombre	49,0
2010	1	Europa	01	UE-27_2007	123	Portugal	23	Bajo Martín	Hombre	1,0
2010	1	Europa	01	UE-27_2007	123	Portugal	24	Campo de Daroca	Hombre	2,0
2010	1	Europa	01	UE-27_2007	123	Portugal	28	Bajo Aragón	Hombre	1,0
2010	1	Europa	01	UE-27_2007	126	Alemania	01	La Jacetania	Hombre	16,0
2010	1	Europa	01	UE-27_2007	126	Alemania	02	Alto Gállego	Hombre	5,0
2010	1	Europa	01	UE-27_2007	126	Alemania	03	Sobrarbe	Hombre	2,0
2010	1	Europa	01	UE-27_2007	126	Alemania	04	La Ribagorza	Hombre	7,0
2010	1	Europa	01	UE-27_2007	126	Alemania	05	Cinco Villas	Hombre	22,0
2010	1	Europa	01	UE-27_2007	126	Alemania	06	Hoya de Huesca / Plana de Uesca	Hombre	22,0
2010	1	Europa	01	UE-27_2007	126	Alemania	07	Somontano de Barbastro	Hombre	9,0
2010	1	Europa	01	UE-27_2007	126	Alemania	08	Cinca Medio	Hombre	13,0
2010	1	Europa	01	UE-27_2007	126	Alemania	09	La Litera / La Llitera	Hombre	3,0
2010	1	Europa	01	UE-27_2007	126	Alemania	10	Los Monegros	Hombre	11,0
2010	1	Europa	01	UE-27_2007	126	Alemania	11	Bajo Cinca / Baix Cinca	Hombre	7,0
2010	1	Europa	01	UE-27_2007	126	Alemania	12	Tarazona y el Moncayo	Hombre	12,0
2010	1	Europa	01	UE-27_2007	126	Alemania	13	Campo de Borja	Hombre	10,0
2010	1	Europa	01	UE-27_2007	126	Alemania	14	Aranda	Hombre	4,0
2010	1	Europa	01	UE-27_2007	126	Alemania	15	Ribera Alta del Ebro	Hombre	16,0
2010	1	Europa	01	UE-27_2007	126	Alemania	16	Valdejalón	Hombre	6,0
2010	1	Europa	01	UE-27_2007	126	Alemania	17	D.C. Zaragoza	Hombre	576,0
2010	1	Europa	01	UE-27_2007	126	Alemania	18	Ribera Baja del Ebro	Hombre	9,0
2010	1	Europa	01	UE-27_2007	126	Alemania	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	3,0
2010	1	Europa	01	UE-27_2007	126	Alemania	20	Comunidad de Calatayud	Hombre	30,0
2010	1	Europa	01	UE-27_2007	126	Alemania	21	Campo de Cariñena	Hombre	6,0
2010	1	Europa	01	UE-27_2007	126	Alemania	22	Campo de Belchite	Hombre	2,0
2010	1	Europa	01	UE-27_2007	126	Alemania	23	Bajo Martín	Hombre	3,0
2010	1	Europa	01	UE-27_2007	126	Alemania	24	Campo de Daroca	Hombre	14,0
2010	1	Europa	01	UE-27_2007	126	Alemania	25	Jiloca	Hombre	8,0
2010	1	Europa	01	UE-27_2007	126	Alemania	26	Cuencas Mineras	Hombre	1,0
2010	1	Europa	01	UE-27_2007	126	Alemania	27	Andorra-Sierra de Arcos	Hombre	3,0
2010	1	Europa	01	UE-27_2007	126	Alemania	28	Bajo Aragón	Hombre	9,0
2010	1	Europa	01	UE-27_2007	126	Alemania	29	Comunidad de Teruel	Hombre	18,0
2010	1	Europa	01	UE-27_2007	126	Alemania	30	Maestrazgo	Hombre	2,0
2010	1	Europa	01	UE-27_2007	126	Alemania	31	Sierra de Albarracín	Hombre	1,0
2010	1	Europa	01	UE-27_2007	126	Alemania	32	Gúdar-Javalambre	Hombre	2,0
2010	1	Europa	01	UE-27_2007	128	Rumanía	05	Cinco Villas	Hombre	2,0
2010	1	Europa	01	UE-27_2007	128	Rumanía	08	Cinca Medio	Hombre	1,0
2010	1	Europa	01	UE-27_2007	128	Rumanía	10	Los Monegros	Hombre	1,0
2010	1	Europa	01	UE-27_2007	128	Rumanía	17	D.C. Zaragoza	Hombre	4,0
2010	1	Europa	01	UE-27_2007	131	Suecia	01	La Jacetania	Hombre	1,0
2010	1	Europa	01	UE-27_2007	131	Suecia	02	Alto Gállego	Hombre	1,0
2010	1	Europa	01	UE-27_2007	131	Suecia	05	Cinco Villas	Hombre	1,0
2010	1	Europa	01	UE-27_2007	131	Suecia	06	Hoya de Huesca / Plana de Uesca	Hombre	1,0
2010	1	Europa	01	UE-27_2007	131	Suecia	07	Somontano de Barbastro	Hombre	1,0
2010	1	Europa	01	UE-27_2007	131	Suecia	08	Cinca Medio	Hombre	1,0
2010	1	Europa	01	UE-27_2007	131	Suecia	11	Bajo Cinca / Baix Cinca	Hombre	1,0
2010	1	Europa	01	UE-27_2007	131	Suecia	15	Ribera Alta del Ebro	Hombre	4,0
2010	1	Europa	01	UE-27_2007	131	Suecia	17	D.C. Zaragoza	Hombre	27,0
2010	1	Europa	01	UE-27_2007	131	Suecia	18	Ribera Baja del Ebro	Hombre	4,0
2010	1	Europa	01	UE-27_2007	131	Suecia	20	Comunidad de Calatayud	Hombre	1,0
2010	1	Europa	01	UE-27_2007	131	Suecia	23	Bajo Martín	Hombre	3,0
2010	1	Europa	01	UE-27_2007	131	Suecia	25	Jiloca	Hombre	1,0
2010	1	Europa	01	UE-27_2007	131	Suecia	27	Andorra-Sierra de Arcos	Hombre	3,0
2010	1	Europa	01	UE-27_2007	131	Suecia	28	Bajo Aragón	Hombre	1,0
2010	1	Europa	01	UE-27_2007	131	Suecia	29	Comunidad de Teruel	Hombre	2,0
2010	1	Europa	01	UE-27_2007	131	Suecia	32	Gúdar-Javalambre	Hombre	1,0
2010	1	Europa	01	UE-27_2007	142	Lituania	06	Hoya de Huesca / Plana de Uesca	Hombre	1,0
2010	1	Europa	01	UE-27_2007	142	Lituania	17	D.C. Zaragoza	Hombre	2,0
2010	1	Europa	01	UE-27_2007	143	República Checa	17	D.C. Zaragoza	Hombre	7,0
2010	1	Europa	01	UE-27_2007	143	República Checa	20	Comunidad de Calatayud	Hombre	1,0
2010	1	Europa	01	UE-27_2007	143	República Checa	28	Bajo Aragón	Hombre	1,0
2010	1	Europa	01	UE-27_2007	144	Eslovaquia	17	D.C. Zaragoza	Hombre	2,0
2010	1	Europa	01	UE-27_2007	147	Eslovenia	07	Somontano de Barbastro	Hombre	1,0
2010	1	Europa	01	UE-27_2007	147	Eslovenia	29	Comunidad de Teruel	Hombre	1,0
2010	1	Europa	02	Resto de Europa	120	Noruega	12	Tarazona y el Moncayo	Hombre	1,0
2010	1	Europa	02	Resto de Europa	120	Noruega	17	D.C. Zaragoza	Hombre	5,0
2010	1	Europa	02	Resto de Europa	120	Noruega	21	Campo de Cariñena	Hombre	1,0
2010	1	Europa	02	Resto de Europa	120	Noruega	29	Comunidad de Teruel	Hombre	2,0
2010	1	Europa	02	Resto de Europa	124	Andorra	01	La Jacetania	Hombre	7,0
2010	1	Europa	02	Resto de Europa	124	Andorra	02	Alto Gállego	Hombre	1,0
2010	1	Europa	02	Resto de Europa	124	Andorra	03	Sobrarbe	Hombre	2,0
2010	1	Europa	02	Resto de Europa	124	Andorra	04	La Ribagorza	Hombre	13,0
2010	1	Europa	02	Resto de Europa	124	Andorra	05	Cinco Villas	Hombre	7,0
2010	1	Europa	02	Resto de Europa	124	Andorra	06	Hoya de Huesca / Plana de Uesca	Hombre	17,0
2010	1	Europa	02	Resto de Europa	124	Andorra	07	Somontano de Barbastro	Hombre	21,0
2010	1	Europa	02	Resto de Europa	124	Andorra	08	Cinca Medio	Hombre	16,0
2010	1	Europa	02	Resto de Europa	124	Andorra	09	La Litera / La Llitera	Hombre	28,0
2010	1	Europa	02	Resto de Europa	124	Andorra	10	Los Monegros	Hombre	7,0
2010	1	Europa	02	Resto de Europa	124	Andorra	11	Bajo Cinca / Baix Cinca	Hombre	24,0
2010	1	Europa	02	Resto de Europa	124	Andorra	12	Tarazona y el Moncayo	Hombre	4,0
2010	1	Europa	02	Resto de Europa	124	Andorra	14	Aranda	Hombre	2,0
2010	1	Europa	02	Resto de Europa	124	Andorra	15	Ribera Alta del Ebro	Hombre	2,0
2010	1	Europa	02	Resto de Europa	124	Andorra	16	Valdejalón	Hombre	4,0
2010	1	Europa	02	Resto de Europa	124	Andorra	17	D.C. Zaragoza	Hombre	136,0
2010	1	Europa	02	Resto de Europa	124	Andorra	18	Ribera Baja del Ebro	Hombre	6,0
2010	1	Europa	02	Resto de Europa	124	Andorra	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	9,0
2010	1	Europa	02	Resto de Europa	124	Andorra	20	Comunidad de Calatayud	Hombre	11,0
2010	1	Europa	02	Resto de Europa	124	Andorra	21	Campo de Cariñena	Hombre	1,0
2010	1	Europa	02	Resto de Europa	124	Andorra	23	Bajo Martín	Hombre	1,0
2010	1	Europa	02	Resto de Europa	124	Andorra	24	Campo de Daroca	Hombre	1,0
2010	1	Europa	02	Resto de Europa	124	Andorra	25	Jiloca	Hombre	2,0
2010	1	Europa	02	Resto de Europa	124	Andorra	26	Cuencas Mineras	Hombre	1,0
2010	1	Europa	02	Resto de Europa	124	Andorra	27	Andorra-Sierra de Arcos	Hombre	1,0
2010	1	Europa	02	Resto de Europa	124	Andorra	28	Bajo Aragón	Hombre	13,0
2010	1	Europa	02	Resto de Europa	124	Andorra	29	Comunidad de Teruel	Hombre	5,0
2010	1	Europa	02	Resto de Europa	124	Andorra	30	Maestrazgo	Hombre	2,0
2010	1	Europa	02	Resto de Europa	124	Andorra	33	Matarraña / Matarranya	Hombre	5,0
2010	1	Europa	02	Resto de Europa	132	Suiza	01	La Jacetania	Hombre	1,0
2010	1	Europa	02	Resto de Europa	132	Suiza	02	Alto Gállego	Hombre	2,0
2010	1	Europa	02	Resto de Europa	132	Suiza	03	Sobrarbe	Hombre	4,0
2010	1	Europa	02	Resto de Europa	132	Suiza	04	La Ribagorza	Hombre	7,0
2010	1	Europa	02	Resto de Europa	132	Suiza	05	Cinco Villas	Hombre	6,0
2010	1	Europa	02	Resto de Europa	132	Suiza	06	Hoya de Huesca / Plana de Uesca	Hombre	12,0
2010	1	Europa	02	Resto de Europa	132	Suiza	07	Somontano de Barbastro	Hombre	7,0
2010	1	Europa	02	Resto de Europa	132	Suiza	08	Cinca Medio	Hombre	4,0
2010	1	Europa	02	Resto de Europa	132	Suiza	09	La Litera / La Llitera	Hombre	4,0
2010	1	Europa	02	Resto de Europa	132	Suiza	10	Los Monegros	Hombre	2,0
2010	1	Europa	02	Resto de Europa	132	Suiza	11	Bajo Cinca / Baix Cinca	Hombre	3,0
2010	1	Europa	02	Resto de Europa	132	Suiza	12	Tarazona y el Moncayo	Hombre	2,0
2010	1	Europa	02	Resto de Europa	132	Suiza	13	Campo de Borja	Hombre	6,0
2010	1	Europa	02	Resto de Europa	132	Suiza	14	Aranda	Hombre	3,0
2010	1	Europa	02	Resto de Europa	132	Suiza	15	Ribera Alta del Ebro	Hombre	9,0
2010	1	Europa	02	Resto de Europa	132	Suiza	16	Valdejalón	Hombre	3,0
2010	1	Europa	02	Resto de Europa	132	Suiza	17	D.C. Zaragoza	Hombre	215,0
2010	1	Europa	02	Resto de Europa	132	Suiza	18	Ribera Baja del Ebro	Hombre	3,0
2010	1	Europa	02	Resto de Europa	132	Suiza	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	5,0
2010	1	Europa	02	Resto de Europa	132	Suiza	20	Comunidad de Calatayud	Hombre	12,0
2010	1	Europa	02	Resto de Europa	132	Suiza	21	Campo de Cariñena	Hombre	3,0
2010	1	Europa	02	Resto de Europa	132	Suiza	22	Campo de Belchite	Hombre	2,0
2010	1	Europa	02	Resto de Europa	132	Suiza	23	Bajo Martín	Hombre	1,0
2010	1	Europa	02	Resto de Europa	132	Suiza	24	Campo de Daroca	Hombre	3,0
2010	1	Europa	02	Resto de Europa	132	Suiza	25	Jiloca	Hombre	10,0
2010	1	Europa	02	Resto de Europa	132	Suiza	26	Cuencas Mineras	Hombre	5,0
2010	1	Europa	02	Resto de Europa	132	Suiza	27	Andorra-Sierra de Arcos	Hombre	2,0
2010	1	Europa	02	Resto de Europa	132	Suiza	28	Bajo Aragón	Hombre	1,0
2010	1	Europa	02	Resto de Europa	132	Suiza	29	Comunidad de Teruel	Hombre	18,0
2010	1	Europa	02	Resto de Europa	132	Suiza	30	Maestrazgo	Hombre	1,0
2010	1	Europa	02	Resto de Europa	132	Suiza	31	Sierra de Albarracín	Hombre	3,0
2010	1	Europa	02	Resto de Europa	132	Suiza	33	Matarraña / Matarranya	Hombre	4,0
2010	1	Europa	02	Resto de Europa	135	Ucrania	17	D.C. Zaragoza	Hombre	2,0
2010	1	Europa	02	Resto de Europa	145	Bosnia-Herzegovina	17	D.C. Zaragoza	Hombre	6,0
2010	1	Europa	02	Resto de Europa	145	Bosnia-Herzegovina	24	Campo de Daroca	Hombre	1,0
2010	1	Europa	02	Resto de Europa	146	Croacia	29	Comunidad de Teruel	Hombre	1,0
2010	1	Europa	02	Resto de Europa	154	Rusia	01	La Jacetania	Hombre	1,0
2010	1	Europa	02	Resto de Europa	154	Rusia	02	Alto Gállego	Hombre	1,0
2010	1	Europa	02	Resto de Europa	154	Rusia	06	Hoya de Huesca / Plana de Uesca	Hombre	2,0
2010	1	Europa	02	Resto de Europa	154	Rusia	16	Valdejalón	Hombre	1,0
2010	1	Europa	02	Resto de Europa	154	Rusia	17	D.C. Zaragoza	Hombre	7,0
2010	1	Europa	02	Resto de Europa	157	Serbia	17	D.C. Zaragoza	Hombre	2,0
2010	1	Europa	02	Resto de Europa	157	Serbia	22	Campo de Belchite	Hombre	2,0
2010	1	Europa	02	Resto de Europa	436	Turquía	17	D.C. Zaragoza	Hombre	1,0
2010	1	Europa	02	Resto de Europa	436	Turquía	20	Comunidad de Calatayud	Hombre	1,0
2010	2	África	03	Magreb	203	Argelia	04	La Ribagorza	Hombre	1,0
2010	2	África	03	Magreb	203	Argelia	05	Cinco Villas	Hombre	1,0
2010	2	África	03	Magreb	203	Argelia	06	Hoya de Huesca / Plana de Uesca	Hombre	1,0
2010	2	África	03	Magreb	203	Argelia	17	D.C. Zaragoza	Hombre	6,0
2010	2	África	03	Magreb	224	Libia	05	Cinco Villas	Hombre	1,0
2010	2	África	03	Magreb	224	Libia	17	D.C. Zaragoza	Hombre	1,0
2010	2	África	03	Magreb	228	Marruecos	02	Alto Gállego	Hombre	2,0
2010	2	África	03	Magreb	228	Marruecos	04	La Ribagorza	Hombre	1,0
2010	2	África	03	Magreb	228	Marruecos	06	Hoya de Huesca / Plana de Uesca	Hombre	3,0
2010	2	África	03	Magreb	228	Marruecos	15	Ribera Alta del Ebro	Hombre	3,0
2010	2	África	03	Magreb	228	Marruecos	16	Valdejalón	Hombre	1,0
2010	2	África	03	Magreb	228	Marruecos	17	D.C. Zaragoza	Hombre	29,0
2010	2	África	03	Magreb	228	Marruecos	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	1,0
2010	2	África	03	Magreb	228	Marruecos	29	Comunidad de Teruel	Hombre	4,0
2010	2	África	03	Magreb	228	Marruecos	33	Matarraña / Matarranya	Hombre	1,0
2010	2	África	03	Magreb	230	Mauritania	06	Hoya de Huesca / Plana de Uesca	Hombre	1,0
2010	2	África	03	Magreb	230	Mauritania	17	D.C. Zaragoza	Hombre	1,0
2010	2	África	03	Magreb	248	Túnez	17	D.C. Zaragoza	Hombre	16,0
2010	2	África	03	Magreb	248	Túnez	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	1,0
2010	2	África	03	Magreb	248	Túnez	20	Comunidad de Calatayud	Hombre	1,0
2010	2	África	04	Resto de África	202	Angola	02	Alto Gállego	Hombre	1,0
2010	2	África	04	Resto de África	202	Angola	11	Bajo Cinca / Baix Cinca	Hombre	1,0
2010	2	África	04	Resto de África	202	Angola	17	D.C. Zaragoza	Hombre	1,0
2010	2	África	04	Resto de África	202	Angola	18	Ribera Baja del Ebro	Hombre	1,0
2010	2	África	04	Resto de África	202	Angola	21	Campo de Cariñena	Hombre	1,0
2010	2	África	04	Resto de África	207	Cabo Verde	17	D.C. Zaragoza	Hombre	2,0
2010	2	África	04	Resto de África	208	Camerún	17	D.C. Zaragoza	Hombre	5,0
2010	2	África	04	Resto de África	211	Costa de Marfil	17	D.C. Zaragoza	Hombre	1,0
2010	2	África	04	Resto de África	211	Costa de Marfil	20	Comunidad de Calatayud	Hombre	1,0
2010	2	África	04	Resto de África	213	Egipto	05	Cinco Villas	Hombre	1,0
2010	2	África	04	Resto de África	213	Egipto	08	Cinca Medio	Hombre	1,0
2010	2	África	04	Resto de África	213	Egipto	15	Ribera Alta del Ebro	Hombre	1,0
2010	2	África	04	Resto de África	213	Egipto	17	D.C. Zaragoza	Hombre	4,0
2010	2	África	04	Resto de África	214	Etiopía	17	D.C. Zaragoza	Hombre	2,0
2010	2	África	04	Resto de África	215	Gabón	17	D.C. Zaragoza	Hombre	4,0
2010	2	África	04	Resto de África	215	Gabón	20	Comunidad de Calatayud	Hombre	1,0
2010	2	África	04	Resto de África	216	Gambia	06	Hoya de Huesca / Plana de Uesca	Hombre	2,0
2010	2	África	04	Resto de África	216	Gambia	17	D.C. Zaragoza	Hombre	2,0
2010	2	África	04	Resto de África	220	Guinea Ecuatorial	01	La Jacetania	Hombre	1,0
2010	2	África	04	Resto de África	220	Guinea Ecuatorial	02	Alto Gállego	Hombre	1,0
2010	2	África	04	Resto de África	220	Guinea Ecuatorial	07	Somontano de Barbastro	Hombre	2,0
2010	2	África	04	Resto de África	220	Guinea Ecuatorial	08	Cinca Medio	Hombre	1,0
2010	2	África	04	Resto de África	220	Guinea Ecuatorial	17	D.C. Zaragoza	Hombre	9,0
2010	2	África	04	Resto de África	220	Guinea Ecuatorial	29	Comunidad de Teruel	Hombre	1,0
2010	2	África	04	Resto de África	220	Guinea Ecuatorial	33	Matarraña / Matarranya	Hombre	1,0
2010	2	África	04	Resto de África	221	Kenia	17	D.C. Zaragoza	Hombre	1,0
2010	2	África	04	Resto de África	226	Malawi	17	D.C. Zaragoza	Hombre	1,0
2010	2	África	04	Resto de África	231	Mozambique	17	D.C. Zaragoza	Hombre	2,0
2010	2	África	04	Resto de África	231	Mozambique	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	1,0
2010	2	África	04	Resto de África	232	Namibia	01	La Jacetania	Hombre	1,0
2010	2	África	04	Resto de África	232	Namibia	02	Alto Gállego	Hombre	2,0
2010	2	África	04	Resto de África	234	Nigeria	11	Bajo Cinca / Baix Cinca	Hombre	1,0
2010	2	África	04	Resto de África	234	Nigeria	17	D.C. Zaragoza	Hombre	1,0
2010	2	África	04	Resto de África	236	Sudáfrica	06	Hoya de Huesca / Plana de Uesca	Hombre	1,0
2010	2	África	04	Resto de África	236	Sudáfrica	17	D.C. Zaragoza	Hombre	14,0
2010	2	África	04	Resto de África	236	Sudáfrica	21	Campo de Cariñena	Hombre	1,0
2010	2	África	04	Resto de África	236	Sudáfrica	27	Andorra-Sierra de Arcos	Hombre	3,0
2010	2	África	04	Resto de África	239	Senegal	06	Hoya de Huesca / Plana de Uesca	Hombre	1,0
2010	2	África	04	Resto de África	239	Senegal	17	D.C. Zaragoza	Hombre	7,0
2010	2	África	04	Resto de África	239	Senegal	21	Campo de Cariñena	Hombre	1,0
2010	2	África	04	Resto de África	243	Sudán	17	D.C. Zaragoza	Hombre	2,0
2010	2	África	04	Resto de África	245	Tanzania	17	D.C. Zaragoza	Hombre	1,0
2010	2	África	04	Resto de África	246	Chad	17	D.C. Zaragoza	Hombre	1,0
2010	2	África	04	Resto de África	247	Togo	06	Hoya de Huesca / Plana de Uesca	Hombre	1,0
2010	2	África	04	Resto de África	250	Rep. Democrática del Congo	05	Cinco Villas	Hombre	1,0
2010	2	África	04	Resto de África	250	Rep. Democrática del Congo	07	Somontano de Barbastro	Hombre	1,0
2010	2	África	04	Resto de África	250	Rep. Democrática del Congo	17	D.C. Zaragoza	Hombre	3,0
2010	2	África	04	Resto de África	250	Rep. Democrática del Congo	21	Campo de Cariñena	Hombre	1,0
2010	2	África	04	Resto de África	252	Zimbabwe	17	D.C. Zaragoza	Hombre	2,0
2010	2	África	04	Resto de África	252	Zimbabwe	26	Cuencas Mineras	Hombre	1,0
2010	3	América	05	América del Norte	301	Canadá	01	La Jacetania	Hombre	5,0
2010	3	América	05	América del Norte	301	Canadá	02	Alto Gállego	Hombre	2,0
2010	3	América	05	América del Norte	301	Canadá	03	Sobrarbe	Hombre	1,0
2010	3	América	05	América del Norte	301	Canadá	04	La Ribagorza	Hombre	1,0
2010	3	América	05	América del Norte	301	Canadá	05	Cinco Villas	Hombre	3,0
2010	3	América	05	América del Norte	301	Canadá	06	Hoya de Huesca / Plana de Uesca	Hombre	6,0
2010	3	América	05	América del Norte	301	Canadá	09	La Litera / La Llitera	Hombre	4,0
2010	3	América	05	América del Norte	301	Canadá	11	Bajo Cinca / Baix Cinca	Hombre	1,0
2010	3	América	05	América del Norte	301	Canadá	14	Aranda	Hombre	1,0
2010	3	América	05	América del Norte	301	Canadá	17	D.C. Zaragoza	Hombre	101,0
2010	3	América	05	América del Norte	301	Canadá	18	Ribera Baja del Ebro	Hombre	1,0
