Año	Nº Accidentes	Tamaño Centro	Grupo Grado Código	Grupo Grado Código	Código	Municipio
2014,0	16	De 200 a 499 trabajadores	Leves	1	50067	Calatayud
2014,0	7	De 200 a 499 trabajadores	Leves	1	50074	Caspe
2014,0	5	De 200 a 499 trabajadores	Leves	1	50089	Cuarte de Huerva
2014,0	2	De 200 a 499 trabajadores	Leves	1	50251	Tarazona
2014,0	26	De 200 a 499 trabajadores	Leves	1	50272	Utebo
2014,0	594	De 200 a 499 trabajadores	Leves	1	50297	Zaragoza
2013,0	13	De 200 a 499 trabajadores	Leves	1	22048	Barbastro
2013,0	9	De 200 a 499 trabajadores	Leves	1	22112	Fraga
2013,0	39	De 200 a 499 trabajadores	Leves	1	22125	Huesca
2013,0	7	De 200 a 499 trabajadores	Leves	1	22130	Jaca
2013,0	6	De 200 a 499 trabajadores	Leves	1	22158	Monzón
2013,0	3	De 200 a 499 trabajadores	Leves	1	44013	Alcañiz
2013,0	50	De 200 a 499 trabajadores	Leves	1	44216	Teruel
2013,0	7	De 200 a 499 trabajadores	Leves	1	50067	Calatayud
2013,0	8	De 200 a 499 trabajadores	Leves	1	50074	Caspe
2013,0	1	De 200 a 499 trabajadores	Leves	1	50095	Ejea de los Caballeros
2013,0	2	De 200 a 499 trabajadores	Leves	1	50251	Tarazona
2013,0	24	De 200 a 499 trabajadores	Leves	1	50272	Utebo
2013,0	633	De 200 a 499 trabajadores	Leves	1	50297	Zaragoza
2012,0	13	De 200 a 499 trabajadores	Leves	1	22048	Barbastro
2012,0	6	De 200 a 499 trabajadores	Leves	1	22112	Fraga
2012,0	39	De 200 a 499 trabajadores	Leves	1	22125	Huesca
2012,0	4	De 200 a 499 trabajadores	Leves	1	22130	Jaca
2012,0	1	De 200 a 499 trabajadores	Leves	1	22158	Monzón
2012,0	1	De 200 a 499 trabajadores	Leves	1	44013	Alcañiz
2012,0	34	De 200 a 499 trabajadores	Leves	1	44216	Teruel
2012,0	9	De 200 a 499 trabajadores	Leves	1	50067	Calatayud
2012,0	2	De 200 a 499 trabajadores	Leves	1	50074	Caspe
2012,0	1	De 200 a 499 trabajadores	Leves	1	50095	Ejea de los Caballeros
2012,0	3	De 200 a 499 trabajadores	Leves	1	50251	Tarazona
2012,0	28	De 200 a 499 trabajadores	Leves	1	50272	Utebo
2012,0	630	De 200 a 499 trabajadores	Leves	1	50297	Zaragoza
2011,0	10	De 200 a 499 trabajadores	Leves	1	22048	Barbastro
2011,0	8	De 200 a 499 trabajadores	Leves	1	22112	Fraga
2011,0	31	De 200 a 499 trabajadores	Leves	1	22125	Huesca
2011,0	3	De 200 a 499 trabajadores	Leves	1	22130	Jaca
2011,0	10	De 200 a 499 trabajadores	Leves	1	22158	Monzón
2011,0	4	De 200 a 499 trabajadores	Leves	1	44013	Alcañiz
2011,0	37	De 200 a 499 trabajadores	Leves	1	44216	Teruel
2011,0	9	De 200 a 499 trabajadores	Leves	1	50067	Calatayud
2011,0	1	De 200 a 499 trabajadores	Leves	1	50074	Caspe
2011,0	4	De 200 a 499 trabajadores	Leves	1	50089	Cuarte de Huerva
2011,0	2	De 200 a 499 trabajadores	Leves	1	50095	Ejea de los Caballeros
2011,0	3	De 200 a 499 trabajadores	Leves	1	50251	Tarazona
2011,0	30	De 200 a 499 trabajadores	Leves	1	50272	Utebo
2011,0	765	De 200 a 499 trabajadores	Leves	1	50297	Zaragoza
2010,0	12	De 200 a 499 trabajadores	Leves	1	22048	Barbastro
2010,0	8	De 200 a 499 trabajadores	Leves	1	22112	Fraga
2010,0	49	De 200 a 499 trabajadores	Leves	1	22125	Huesca
2010,0	3	De 200 a 499 trabajadores	Leves	1	22130	Jaca
2010,0	26	De 200 a 499 trabajadores	Leves	1	22158	Monzón
2010,0	2	De 200 a 499 trabajadores	Leves	1	44013	Alcañiz
2010,0	73	De 200 a 499 trabajadores	Leves	1	44216	Teruel
2010,0	8	De 200 a 499 trabajadores	Leves	1	50067	Calatayud
2010,0	3	De 200 a 499 trabajadores	Leves	1	50074	Caspe
2010,0	2	De 200 a 499 trabajadores	Leves	1	50089	Cuarte de Huerva
2010,0	2	De 200 a 499 trabajadores	Leves	1	50095	Ejea de los Caballeros
2010,0	7	De 200 a 499 trabajadores	Leves	1	50251	Tarazona
2010,0	13	De 200 a 499 trabajadores	Leves	1	50272	Utebo
2010,0	817	De 200 a 499 trabajadores	Leves	1	50297	Zaragoza
2009,0	21	De 200 a 499 trabajadores	Leves	1	22048	Barbastro
2009,0	5	De 200 a 499 trabajadores	Leves	1	22112	Fraga
2009,0	61	De 200 a 499 trabajadores	Leves	1	22125	Huesca
2009,0	5	De 200 a 499 trabajadores	Leves	1	22130	Jaca
2009,0	20	De 200 a 499 trabajadores	Leves	1	22158	Monzón
2009,0	9	De 200 a 499 trabajadores	Leves	1	44013	Alcañiz
2009,0	61	De 200 a 499 trabajadores	Leves	1	44216	Teruel
2009,0	11	De 200 a 499 trabajadores	Leves	1	50067	Calatayud
2009,0	5	De 200 a 499 trabajadores	Leves	1	50074	Caspe
2009,0	4	De 200 a 499 trabajadores	Leves	1	50089	Cuarte de Huerva
2009,0	1	De 200 a 499 trabajadores	Leves	1	50095	Ejea de los Caballeros
2009,0	9	De 200 a 499 trabajadores	Leves	1	50251	Tarazona
2009,0	20	De 200 a 499 trabajadores	Leves	1	50272	Utebo
2009,0	858	De 200 a 499 trabajadores	Leves	1	50297	Zaragoza
2008,0	23	De 200 a 499 trabajadores	Leves	1	22048	Barbastro
2008,0	12	De 200 a 499 trabajadores	Leves	1	22112	Fraga
2008,0	64	De 200 a 499 trabajadores	Leves	1	22125	Huesca
2008,0	11	De 200 a 499 trabajadores	Leves	1	22130	Jaca
2008,0	6	De 200 a 499 trabajadores	Leves	1	22158	Monzón
2008,0	6	De 200 a 499 trabajadores	Leves	1	44013	Alcañiz
2008,0	46	De 200 a 499 trabajadores	Leves	1	44216	Teruel
2008,0	31	De 200 a 499 trabajadores	Leves	1	50067	Calatayud
2008,0	9	De 200 a 499 trabajadores	Leves	1	50074	Caspe
2008,0	6	De 200 a 499 trabajadores	Leves	1	50089	Cuarte de Huerva
2008,0	3	De 200 a 499 trabajadores	Leves	1	50095	Ejea de los Caballeros
2008,0	14	De 200 a 499 trabajadores	Leves	1	50251	Tarazona
2008,0	56	De 200 a 499 trabajadores	Leves	1	50272	Utebo
2008,0	1337	De 200 a 499 trabajadores	Leves	1	50297	Zaragoza
2007,0	29	De 200 a 499 trabajadores	Leves	1	22048	Barbastro
2007,0	11	De 200 a 499 trabajadores	Leves	1	22112	Fraga
2007,0	85	De 200 a 499 trabajadores	Leves	1	22125	Huesca
2007,0	4	De 200 a 499 trabajadores	Leves	1	22130	Jaca
2007,0	1	De 200 a 499 trabajadores	Leves	1	22158	Monzón
2007,0	7	De 200 a 499 trabajadores	Leves	1	44013	Alcañiz
2007,0	31	De 200 a 499 trabajadores	Leves	1	44216	Teruel
2007,0	33	De 200 a 499 trabajadores	Leves	1	50067	Calatayud
2007,0	28	De 200 a 499 trabajadores	Leves	1	50074	Caspe
2007,0	11	De 200 a 499 trabajadores	Leves	1	50089	Cuarte de Huerva
2007,0	17	De 200 a 499 trabajadores	Leves	1	50095	Ejea de los Caballeros
2007,0	34	De 200 a 499 trabajadores	Leves	1	50251	Tarazona
2007,0	73	De 200 a 499 trabajadores	Leves	1	50272	Utebo
2007,0	1480	De 200 a 499 trabajadores	Leves	1	50297	Zaragoza
2006,0	19	De 200 a 499 trabajadores	Leves	1	22048	Barbastro
2006,0	11	De 200 a 499 trabajadores	Leves	1	22112	Fraga
2006,0	109	De 200 a 499 trabajadores	Leves	1	22125	Huesca
2006,0	3	De 200 a 499 trabajadores	Leves	1	22130	Jaca
2006,0	7	De 200 a 499 trabajadores	Leves	1	22158	Monzón
2006,0	4	De 200 a 499 trabajadores	Leves	1	44013	Alcañiz
2006,0	35	De 200 a 499 trabajadores	Leves	1	44216	Teruel
2006,0	33	De 200 a 499 trabajadores	Leves	1	50067	Calatayud
2006,0	20	De 200 a 499 trabajadores	Leves	1	50074	Caspe
2006,0	13	De 200 a 499 trabajadores	Leves	1	50089	Cuarte de Huerva
2006,0	34	De 200 a 499 trabajadores	Leves	1	50095	Ejea de los Caballeros
2006,0	23	De 200 a 499 trabajadores	Leves	1	50251	Tarazona
2006,0	77	De 200 a 499 trabajadores	Leves	1	50272	Utebo
2006,0	1368	De 200 a 499 trabajadores	Leves	1	50297	Zaragoza
2005,0	18	De 200 a 499 trabajadores	Leves	1	22048	Barbastro
2005,0	14	De 200 a 499 trabajadores	Leves	1	22112	Fraga
2005,0	96	De 200 a 499 trabajadores	Leves	1	22125	Huesca
2005,0	7	De 200 a 499 trabajadores	Leves	1	22130	Jaca
2005,0	4	De 200 a 499 trabajadores	Leves	1	22158	Monzón
2005,0	4	De 200 a 499 trabajadores	Leves	1	44013	Alcañiz
2005,0	25	De 200 a 499 trabajadores	Leves	1	44216	Teruel
2005,0	8	De 200 a 499 trabajadores	Leves	1	50067	Calatayud
2005,0	33	De 200 a 499 trabajadores	Leves	1	50074	Caspe
2005,0	14	De 200 a 499 trabajadores	Leves	1	50089	Cuarte de Huerva
2005,0	40	De 200 a 499 trabajadores	Leves	1	50095	Ejea de los Caballeros
2005,0	18	De 200 a 499 trabajadores	Leves	1	50251	Tarazona
2005,0	63	De 200 a 499 trabajadores	Leves	1	50272	Utebo
2005,0	1108	De 200 a 499 trabajadores	Leves	1	50297	Zaragoza
2004,0	21	De 200 a 499 trabajadores	Leves	1	22048	Barbastro
2004,0	12	De 200 a 499 trabajadores	Leves	1	22112	Fraga
2004,0	102	De 200 a 499 trabajadores	Leves	1	22125	Huesca
2004,0	7	De 200 a 499 trabajadores	Leves	1	22130	Jaca
2004,0	3	De 200 a 499 trabajadores	Leves	1	22158	Monzón
2004,0	4	De 200 a 499 trabajadores	Leves	1	44013	Alcañiz
2004,0	28	De 200 a 499 trabajadores	Leves	1	44216	Teruel
2004,0	23	De 200 a 499 trabajadores	Leves	1	50067	Calatayud
2004,0	26	De 200 a 499 trabajadores	Leves	1	50074	Caspe
2004,0	14	De 200 a 499 trabajadores	Leves	1	50089	Cuarte de Huerva
2004,0	26	De 200 a 499 trabajadores	Leves	1	50095	Ejea de los Caballeros
2004,0	4	De 200 a 499 trabajadores	Leves	1	50251	Tarazona
2004,0	65	De 200 a 499 trabajadores	Leves	1	50272	Utebo
2004,0	1203	De 200 a 499 trabajadores	Leves	1	50297	Zaragoza
2003,0	40	De 200 a 499 trabajadores	Leves	1	22048	Barbastro
2003,0	26	De 200 a 499 trabajadores	Leves	1	22112	Fraga
2003,0	79	De 200 a 499 trabajadores	Leves	1	22125	Huesca
2003,0	5	De 200 a 499 trabajadores	Leves	1	22130	Jaca
2003,0	1	De 200 a 499 trabajadores	Leves	1	22158	Monzón
2003,0	7	De 200 a 499 trabajadores	Leves	1	44013	Alcañiz
2003,0	40	De 200 a 499 trabajadores	Leves	1	44216	Teruel
2003,0	13	De 200 a 499 trabajadores	Leves	1	50067	Calatayud
2003,0	10	De 200 a 499 trabajadores	Leves	1	50074	Caspe
2003,0	2	De 200 a 499 trabajadores	Leves	1	50089	Cuarte de Huerva
2003,0	20	De 200 a 499 trabajadores	Leves	1	50095	Ejea de los Caballeros
2003,0	34	De 200 a 499 trabajadores	Leves	1	50251	Tarazona
2003,0	74	De 200 a 499 trabajadores	Leves	1	50272	Utebo
2003,0	1155	De 200 a 499 trabajadores	Leves	1	50297	Zaragoza
2019,0	2	De 200 a 499 trabajadores	Graves o muy graves	2	22125	Huesca
2019,0	1	De 200 a 499 trabajadores	Graves o muy graves	2	44013	Alcañiz
2019,0	2	De 200 a 499 trabajadores	Graves o muy graves	2	50297	Zaragoza
2015,0	1	De 200 a 499 trabajadores	Graves o muy graves	2	44216	Teruel
2015,0	1	De 200 a 499 trabajadores	Graves o muy graves	2	50067	Calatayud
2015,0	2	De 200 a 499 trabajadores	Graves o muy graves	2	50297	Zaragoza
2014,0	2	De 200 a 499 trabajadores	Graves o muy graves	2	22125	Huesca
2014,0	3	De 200 a 499 trabajadores	Graves o muy graves	2	50297	Zaragoza
2013,0	6	De 200 a 499 trabajadores	Graves o muy graves	2	50297	Zaragoza
2012,0	1	De 200 a 499 trabajadores	Graves o muy graves	2	44216	Teruel
2012,0	2	De 200 a 499 trabajadores	Graves o muy graves	2	50297	Zaragoza
2011,0	1	De 200 a 499 trabajadores	Graves o muy graves	2	50297	Zaragoza
2010,0	1	De 200 a 499 trabajadores	Graves o muy graves	2	22125	Huesca
2010,0	1	De 200 a 499 trabajadores	Graves o muy graves	2	22158	Monzón
2010,0	5	De 200 a 499 trabajadores	Graves o muy graves	2	50297	Zaragoza
2009,0	1	De 200 a 499 trabajadores	Graves o muy graves	2	50251	Tarazona
2009,0	2	De 200 a 499 trabajadores	Graves o muy graves	2	50297	Zaragoza
2008,0	7	De 200 a 499 trabajadores	Graves o muy graves	2	50297	Zaragoza
2007,0	1	De 200 a 499 trabajadores	Graves o muy graves	2	50272	Utebo
2007,0	4	De 200 a 499 trabajadores	Graves o muy graves	2	50297	Zaragoza
2006,0	7	De 200 a 499 trabajadores	Graves o muy graves	2	50297	Zaragoza
2005,0	8	De 200 a 499 trabajadores	Graves o muy graves	2	50297	Zaragoza
2004,0	1	De 200 a 499 trabajadores	Graves o muy graves	2	22048	Barbastro
2004,0	1	De 200 a 499 trabajadores	Graves o muy graves	2	44216	Teruel
2004,0	13	De 200 a 499 trabajadores	Graves o muy graves	2	50297	Zaragoza
2003,0	2	De 200 a 499 trabajadores	Graves o muy graves	2	22048	Barbastro
2003,0	1	De 200 a 499 trabajadores	Graves o muy graves	2	44216	Teruel
2003,0	1	De 200 a 499 trabajadores	Graves o muy graves	2	50272	Utebo
2003,0	4	De 200 a 499 trabajadores	Graves o muy graves	2	50297	Zaragoza
2015,0	3	De 200 a 499 trabajadores	Mortales	3	50297	Zaragoza
2014,0	1	De 200 a 499 trabajadores	Mortales	3	50297	Zaragoza
2013,0	2	De 200 a 499 trabajadores	Mortales	3	50297	Zaragoza
2012,0	1	De 200 a 499 trabajadores	Mortales	3	50297	Zaragoza
2011,0	1	De 200 a 499 trabajadores	Mortales	3	44216	Teruel
2011,0	1	De 200 a 499 trabajadores	Mortales	3	50297	Zaragoza
2010,0	1	De 200 a 499 trabajadores	Mortales	3	44216	Teruel
2010,0	1	De 200 a 499 trabajadores	Mortales	3	50297	Zaragoza
2009,0	1	De 200 a 499 trabajadores	Mortales	3	22125	Huesca
2008,0	1	De 200 a 499 trabajadores	Mortales	3	50297	Zaragoza
2006,0	1	De 200 a 499 trabajadores	Mortales	3	22125	Huesca
2006,0	1	De 200 a 499 trabajadores	Mortales	3	50067	Calatayud
2006,0	1	De 200 a 499 trabajadores	Mortales	3	50297	Zaragoza
2005,0	2	De 200 a 499 trabajadores	Mortales	3	50297	Zaragoza
2019,0	10	De 500 a 999 trabajadores	Leves	1	22048	Barbastro
2019,0	3	De 500 a 999 trabajadores	Leves	1	22112	Fraga
2019,0	37	De 500 a 999 trabajadores	Leves	1	22125	Huesca
2019,0	1	De 500 a 999 trabajadores	Leves	1	22130	Jaca
2019,0	1	De 500 a 999 trabajadores	Leves	1	22158	Monzón
2019,0	5	De 500 a 999 trabajadores	Leves	1	44013	Alcañiz
2019,0	47	De 500 a 999 trabajadores	Leves	1	44216	Teruel
2019,0	11	De 500 a 999 trabajadores	Leves	1	50067	Calatayud
2019,0	5	De 500 a 999 trabajadores	Leves	1	50074	Caspe
2019,0	2	De 500 a 999 trabajadores	Leves	1	50089	Cuarte de Huerva
2019,0	3	De 500 a 999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2019,0	1	De 500 a 999 trabajadores	Leves	1	50251	Tarazona
2019,0	3	De 500 a 999 trabajadores	Leves	1	50272	Utebo
2019,0	505	De 500 a 999 trabajadores	Leves	1	50297	Zaragoza
2015,0	3	De 500 a 999 trabajadores	Leves	1	22048	Barbastro
2015,0	61	De 500 a 999 trabajadores	Leves	1	22125	Huesca
2015,0	31	De 500 a 999 trabajadores	Leves	1	44216	Teruel
2015,0	3	De 500 a 999 trabajadores	Leves	1	50067	Calatayud
2015,0	7	De 500 a 999 trabajadores	Leves	1	50074	Caspe
2015,0	4	De 500 a 999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2015,0	3	De 500 a 999 trabajadores	Leves	1	50251	Tarazona
2015,0	2	De 500 a 999 trabajadores	Leves	1	50272	Utebo
2015,0	338	De 500 a 999 trabajadores	Leves	1	50297	Zaragoza
2014,0	48	De 500 a 999 trabajadores	Leves	1	22125	Huesca
2014,0	1	De 500 a 999 trabajadores	Leves	1	22130	Jaca
2014,0	31	De 500 a 999 trabajadores	Leves	1	44216	Teruel
2014,0	2	De 500 a 999 trabajadores	Leves	1	50074	Caspe
2014,0	1	De 500 a 999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2014,0	4	De 500 a 999 trabajadores	Leves	1	50251	Tarazona
2014,0	340	De 500 a 999 trabajadores	Leves	1	50297	Zaragoza
2013,0	50	De 500 a 999 trabajadores	Leves	1	22125	Huesca
2013,0	1	De 500 a 999 trabajadores	Leves	1	22130	Jaca
2013,0	1	De 500 a 999 trabajadores	Leves	1	44013	Alcañiz
2013,0	47	De 500 a 999 trabajadores	Leves	1	44216	Teruel
2013,0	2	De 500 a 999 trabajadores	Leves	1	50067	Calatayud
2013,0	1	De 500 a 999 trabajadores	Leves	1	50074	Caspe
2013,0	2	De 500 a 999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2013,0	2	De 500 a 999 trabajadores	Leves	1	50251	Tarazona
2013,0	5	De 500 a 999 trabajadores	Leves	1	50272	Utebo
2013,0	326	De 500 a 999 trabajadores	Leves	1	50297	Zaragoza
2012,0	30	De 500 a 999 trabajadores	Leves	1	22125	Huesca
2012,0	28	De 500 a 999 trabajadores	Leves	1	44216	Teruel
2012,0	4	De 500 a 999 trabajadores	Leves	1	50067	Calatayud
2012,0	6	De 500 a 999 trabajadores	Leves	1	50074	Caspe
2012,0	2	De 500 a 999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2012,0	4	De 500 a 999 trabajadores	Leves	1	50251	Tarazona
2012,0	4	De 500 a 999 trabajadores	Leves	1	50272	Utebo
2012,0	372	De 500 a 999 trabajadores	Leves	1	50297	Zaragoza
2011,0	6	De 500 a 999 trabajadores	Leves	1	22112	Fraga
2011,0	36	De 500 a 999 trabajadores	Leves	1	22125	Huesca
2011,0	1	De 500 a 999 trabajadores	Leves	1	22158	Monzón
2011,0	1	De 500 a 999 trabajadores	Leves	1	44013	Alcañiz
2011,0	20	De 500 a 999 trabajadores	Leves	1	44216	Teruel
2011,0	8	De 500 a 999 trabajadores	Leves	1	50067	Calatayud
2011,0	6	De 500 a 999 trabajadores	Leves	1	50074	Caspe
2011,0	1	De 500 a 999 trabajadores	Leves	1	50089	Cuarte de Huerva
2011,0	1	De 500 a 999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2011,0	2	De 500 a 999 trabajadores	Leves	1	50251	Tarazona
2011,0	2	De 500 a 999 trabajadores	Leves	1	50272	Utebo
2011,0	520	De 500 a 999 trabajadores	Leves	1	50297	Zaragoza
2010,0	1	De 500 a 999 trabajadores	Leves	1	22048	Barbastro
2010,0	35	De 500 a 999 trabajadores	Leves	1	22125	Huesca
2010,0	1	De 500 a 999 trabajadores	Leves	1	22158	Monzón
2010,0	1	De 500 a 999 trabajadores	Leves	1	44013	Alcañiz
2010,0	37	De 500 a 999 trabajadores	Leves	1	44216	Teruel
2010,0	6	De 500 a 999 trabajadores	Leves	1	50067	Calatayud
2010,0	4	De 500 a 999 trabajadores	Leves	1	50074	Caspe
2010,0	1	De 500 a 999 trabajadores	Leves	1	50089	Cuarte de Huerva
2010,0	5	De 500 a 999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2010,0	2	De 500 a 999 trabajadores	Leves	1	50251	Tarazona
2010,0	2	De 500 a 999 trabajadores	Leves	1	50272	Utebo
2010,0	511	De 500 a 999 trabajadores	Leves	1	50297	Zaragoza
2009,0	2	De 500 a 999 trabajadores	Leves	1	22048	Barbastro
2009,0	1	De 500 a 999 trabajadores	Leves	1	22112	Fraga
2009,0	26	De 500 a 999 trabajadores	Leves	1	22125	Huesca
2009,0	1	De 500 a 999 trabajadores	Leves	1	44013	Alcañiz
2009,0	34	De 500 a 999 trabajadores	Leves	1	44216	Teruel
2009,0	7	De 500 a 999 trabajadores	Leves	1	50067	Calatayud
2009,0	2	De 500 a 999 trabajadores	Leves	1	50074	Caspe
2009,0	1	De 500 a 999 trabajadores	Leves	1	50089	Cuarte de Huerva
2009,0	6	De 500 a 999 trabajadores	Leves	1	50272	Utebo
2009,0	444	De 500 a 999 trabajadores	Leves	1	50297	Zaragoza
2008,0	1	De 500 a 999 trabajadores	Leves	1	22048	Barbastro
2008,0	3	De 500 a 999 trabajadores	Leves	1	22112	Fraga
2008,0	41	De 500 a 999 trabajadores	Leves	1	22125	Huesca
2008,0	1	De 500 a 999 trabajadores	Leves	1	22130	Jaca
2008,0	8	De 500 a 999 trabajadores	Leves	1	44013	Alcañiz
2008,0	68	De 500 a 999 trabajadores	Leves	1	44216	Teruel
2008,0	11	De 500 a 999 trabajadores	Leves	1	50067	Calatayud
2008,0	1	De 500 a 999 trabajadores	Leves	1	50074	Caspe
2008,0	3	De 500 a 999 trabajadores	Leves	1	50089	Cuarte de Huerva
2008,0	4	De 500 a 999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2008,0	7	De 500 a 999 trabajadores	Leves	1	50251	Tarazona
2008,0	12	De 500 a 999 trabajadores	Leves	1	50272	Utebo
2008,0	656	De 500 a 999 trabajadores	Leves	1	50297	Zaragoza
2007,0	9	De 500 a 999 trabajadores	Leves	1	22112	Fraga
2007,0	40	De 500 a 999 trabajadores	Leves	1	22125	Huesca
2007,0	1	De 500 a 999 trabajadores	Leves	1	22130	Jaca
2007,0	2	De 500 a 999 trabajadores	Leves	1	22158	Monzón
2007,0	3	De 500 a 999 trabajadores	Leves	1	44013	Alcañiz
2007,0	54	De 500 a 999 trabajadores	Leves	1	44216	Teruel
2007,0	33	De 500 a 999 trabajadores	Leves	1	50067	Calatayud
2007,0	2	De 500 a 999 trabajadores	Leves	1	50074	Caspe
2007,0	5	De 500 a 999 trabajadores	Leves	1	50089	Cuarte de Huerva
2007,0	3	De 500 a 999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2007,0	18	De 500 a 999 trabajadores	Leves	1	50251	Tarazona
2007,0	21	De 500 a 999 trabajadores	Leves	1	50272	Utebo
2007,0	703	De 500 a 999 trabajadores	Leves	1	50297	Zaragoza
2006,0	3	De 500 a 999 trabajadores	Leves	1	22048	Barbastro
2006,0	14	De 500 a 999 trabajadores	Leves	1	22112	Fraga
2006,0	34	De 500 a 999 trabajadores	Leves	1	22125	Huesca
2006,0	1	De 500 a 999 trabajadores	Leves	1	22130	Jaca
2006,0	2	De 500 a 999 trabajadores	Leves	1	44013	Alcañiz
2006,0	39	De 500 a 999 trabajadores	Leves	1	44216	Teruel
2006,0	25	De 500 a 999 trabajadores	Leves	1	50067	Calatayud
2006,0	3	De 500 a 999 trabajadores	Leves	1	50074	Caspe
2006,0	1	De 500 a 999 trabajadores	Leves	1	50089	Cuarte de Huerva
2006,0	1	De 500 a 999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2006,0	13	De 500 a 999 trabajadores	Leves	1	50251	Tarazona
2006,0	14	De 500 a 999 trabajadores	Leves	1	50272	Utebo
2006,0	763	De 500 a 999 trabajadores	Leves	1	50297	Zaragoza
2005,0	14	De 500 a 999 trabajadores	Leves	1	22112	Fraga
2005,0	22	De 500 a 999 trabajadores	Leves	1	22125	Huesca
2005,0	2	De 500 a 999 trabajadores	Leves	1	22130	Jaca
2005,0	30	De 500 a 999 trabajadores	Leves	1	44216	Teruel
2005,0	16	De 500 a 999 trabajadores	Leves	1	50067	Calatayud
2005,0	26	De 500 a 999 trabajadores	Leves	1	50074	Caspe
2005,0	5	De 500 a 999 trabajadores	Leves	1	50089	Cuarte de Huerva
2005,0	6	De 500 a 999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2005,0	15	De 500 a 999 trabajadores	Leves	1	50251	Tarazona
2005,0	8	De 500 a 999 trabajadores	Leves	1	50272	Utebo
2005,0	821	De 500 a 999 trabajadores	Leves	1	50297	Zaragoza
2004,0	1	De 500 a 999 trabajadores	Leves	1	22048	Barbastro
2004,0	4	De 500 a 999 trabajadores	Leves	1	22112	Fraga
2004,0	25	De 500 a 999 trabajadores	Leves	1	22125	Huesca
2004,0	1	De 500 a 999 trabajadores	Leves	1	22158	Monzón
2004,0	1	De 500 a 999 trabajadores	Leves	1	44013	Alcañiz
2004,0	33	De 500 a 999 trabajadores	Leves	1	44216	Teruel
2004,0	43	De 500 a 999 trabajadores	Leves	1	50067	Calatayud
2004,0	12	De 500 a 999 trabajadores	Leves	1	50074	Caspe
2004,0	43	De 500 a 999 trabajadores	Leves	1	50251	Tarazona
2004,0	2	De 500 a 999 trabajadores	Leves	1	50272	Utebo
2004,0	615	De 500 a 999 trabajadores	Leves	1	50297	Zaragoza
2003,0	2	De 500 a 999 trabajadores	Leves	1	22048	Barbastro
2003,0	3	De 500 a 999 trabajadores	Leves	1	22112	Fraga
2003,0	21	De 500 a 999 trabajadores	Leves	1	22125	Huesca
2003,0	9	De 500 a 999 trabajadores	Leves	1	22130	Jaca
2003,0	2	De 500 a 999 trabajadores	Leves	1	22158	Monzón
2003,0	61	De 500 a 999 trabajadores	Leves	1	44216	Teruel
2003,0	6	De 500 a 999 trabajadores	Leves	1	50067	Calatayud
2003,0	2	De 500 a 999 trabajadores	Leves	1	50089	Cuarte de Huerva
2003,0	1	De 500 a 999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2003,0	45	De 500 a 999 trabajadores	Leves	1	50251	Tarazona
2003,0	3	De 500 a 999 trabajadores	Leves	1	50272	Utebo
2003,0	531	De 500 a 999 trabajadores	Leves	1	50297	Zaragoza
2019,0	1	De 500 a 999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2015,0	1	De 500 a 999 trabajadores	Graves o muy graves	2	50251	Tarazona
2015,0	1	De 500 a 999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2014,0	1	De 500 a 999 trabajadores	Graves o muy graves	2	22125	Huesca
2014,0	1	De 500 a 999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2013,0	2	De 500 a 999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2012,0	4	De 500 a 999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2011,0	1	De 500 a 999 trabajadores	Graves o muy graves	2	22125	Huesca
2011,0	3	De 500 a 999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2010,0	2	De 500 a 999 trabajadores	Graves o muy graves	2	22125	Huesca
2010,0	1	De 500 a 999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2009,0	1	De 500 a 999 trabajadores	Graves o muy graves	2	22125	Huesca
2009,0	1	De 500 a 999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2008,0	1	De 500 a 999 trabajadores	Graves o muy graves	2	50272	Utebo
2007,0	1	De 500 a 999 trabajadores	Graves o muy graves	2	22125	Huesca
2007,0	1	De 500 a 999 trabajadores	Graves o muy graves	2	50272	Utebo
2007,0	2	De 500 a 999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2006,0	1	De 500 a 999 trabajadores	Graves o muy graves	2	50089	Cuarte de Huerva
2006,0	3	De 500 a 999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2005,0	1	De 500 a 999 trabajadores	Graves o muy graves	2	22112	Fraga
