Año	Municipio código	Municipio nombre	Sector código	Sector	Rama código	Rama de actividad	Número de actividades
2015	50156	Maleján	4	Servicios	20	Actividades inmobiliarias (cnae 68)	1
2015	50157	Malón	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	5
2015	50157	Malón	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	2
2015	50157	Malón	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)	2
2015	50157	Malón	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	1
2015	50157	Malón	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)	4
2015	50157	Malón	3	Construcción	14	Construcción (cnae 41, 42, 43)	9
2015	50157	Malón	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	7
2015	50157	Malón	4	Servicios	17	Hostelería (cnae 55, 56)	4
2015	50157	Malón	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	2
2015	50157	Malón	4	Servicios	20	Actividades inmobiliarias (cnae 68)	5
2015	50157	Malón	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)	2
2015	50157	Malón	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	3
2015	50159	Maluenda	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	3
2015	50159	Maluenda	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)	1
2015	50159	Maluenda	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	4
2015	50159	Maluenda	3	Construcción	14	Construcción (cnae 41, 42, 43)	15
2015	50159	Maluenda	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	27
2015	50159	Maluenda	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	2
2015	50159	Maluenda	4	Servicios	17	Hostelería (cnae 55, 56)	7
2015	50159	Maluenda	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	2
2015	50159	Maluenda	4	Servicios	20	Actividades inmobiliarias (cnae 68)	13
2015	50159	Maluenda	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	3
2015	50159	Maluenda	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	3
2015	50159	Maluenda	4	Servicios	23	Educación (cnae 85)	3
2015	50159	Maluenda	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)	1
2015	50159	Maluenda	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	1
2015	50159	Maluenda	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	6
2015	50160	Mallén	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	40
2015	50160	Mallén	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)	1
2015	50160	Mallén	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	9
2015	50160	Mallén	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)	1
2015	50160	Mallén	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)	1
2015	50160	Mallén	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)	1
2015	50160	Mallén	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)	1
2015	50160	Mallén	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	5
2015	50160	Mallén	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)	2
2015	50160	Mallén	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)	6
2015	50160	Mallén	3	Construcción	14	Construcción (cnae 41, 42, 43)	50
2015	50160	Mallén	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	120
2015	50160	Mallén	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	20
2015	50160	Mallén	4	Servicios	17	Hostelería (cnae 55, 56)	22
2015	50160	Mallén	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)	3
2015	50160	Mallén	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	8
2015	50160	Mallén	4	Servicios	20	Actividades inmobiliarias (cnae 68)	32
2015	50160	Mallén	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	15
2015	50160	Mallén	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	11
2015	50160	Mallén	4	Servicios	23	Educación (cnae 85)	11
2015	50160	Mallén	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)	4
2015	50160	Mallén	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	8
2015	50160	Mallén	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	28
2015	50161	Manchones	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	2
2015	50161	Manchones	3	Construcción	14	Construcción (cnae 41, 42, 43)	1
2015	50161	Manchones	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	3
2015	50161	Manchones	4	Servicios	17	Hostelería (cnae 55, 56)	4
2015	50161	Manchones	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	1
2015	50162	Mara	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	5
2015	50162	Mara	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	1
2015	50162	Mara	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)	1
2015	50162	Mara	3	Construcción	14	Construcción (cnae 41, 42, 43)	1
2015	50162	Mara	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	5
2015	50162	Mara	4	Servicios	17	Hostelería (cnae 55, 56)	2
2015	50162	Mara	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	1
2015	50162	Mara	4	Servicios	20	Actividades inmobiliarias (cnae 68)	1
2015	50163	María de Huerva	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	9
2015	50163	María de Huerva	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	3
2015	50163	María de Huerva	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)	2
2015	50163	María de Huerva	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)	11
2015	50163	María de Huerva	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)	1
2015	50163	María de Huerva	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)	5
2015	50163	María de Huerva	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	27
2015	50163	María de Huerva	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)	13
2015	50163	María de Huerva	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)	9
2015	50163	María de Huerva	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)	5
2015	50163	María de Huerva	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)	6
2015	50163	María de Huerva	3	Construcción	14	Construcción (cnae 41, 42, 43)	92
2015	50163	María de Huerva	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	140
2015	50163	María de Huerva	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	15
2015	50163	María de Huerva	4	Servicios	17	Hostelería (cnae 55, 56)	27
2015	50163	María de Huerva	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)	8
2015	50163	María de Huerva	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	13
2015	50163	María de Huerva	4	Servicios	20	Actividades inmobiliarias (cnae 68)	56
2015	50163	María de Huerva	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	51
2015	50163	María de Huerva	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	28
2015	50163	María de Huerva	4	Servicios	23	Educación (cnae 85)	25
2015	50163	María de Huerva	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)	7
2015	50163	María de Huerva	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	15
2015	50163	María de Huerva	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	20
2015	50164	Mediana de Aragón	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	14
2015	50164	Mediana de Aragón	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	1
2015	50164	Mediana de Aragón	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	2
2015	50164	Mediana de Aragón	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)	1
2015	50164	Mediana de Aragón	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)	1
2015	50164	Mediana de Aragón	3	Construcción	14	Construcción (cnae 41, 42, 43)	12
2015	50164	Mediana de Aragón	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	13
2015	50164	Mediana de Aragón	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	1
2015	50164	Mediana de Aragón	4	Servicios	17	Hostelería (cnae 55, 56)	4
2015	50164	Mediana de Aragón	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	1
2015	50164	Mediana de Aragón	4	Servicios	20	Actividades inmobiliarias (cnae 68)	1
2015	50164	Mediana de Aragón	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)	3
2015	50165	Mequinenza	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	27
2015	50165	Mequinenza	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)	1
2015	50165	Mequinenza	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	10
2015	50165	Mequinenza	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)	2
2015	50165	Mequinenza	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)	1
2015	50165	Mequinenza	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)	2
2015	50165	Mequinenza	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	6
2015	50165	Mequinenza	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)	2
2015	50165	Mequinenza	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)	1
2015	50165	Mequinenza	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)	6
2015	50165	Mequinenza	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)	1
2015	50165	Mequinenza	3	Construcción	14	Construcción (cnae 41, 42, 43)	31
2015	50165	Mequinenza	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	97
2015	50165	Mequinenza	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	8
2015	50165	Mequinenza	4	Servicios	17	Hostelería (cnae 55, 56)	54
2015	50165	Mequinenza	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)	3
2015	50165	Mequinenza	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	5
2015	50165	Mequinenza	4	Servicios	20	Actividades inmobiliarias (cnae 68)	40
2015	50165	Mequinenza	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	9
2015	50165	Mequinenza	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	37
2015	50165	Mequinenza	4	Servicios	23	Educación (cnae 85)	6
2015	50165	Mequinenza	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)	5
2015	50165	Mequinenza	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	2
2015	50165	Mequinenza	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	18
2015	50166	Mesones de Isuela	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	12
2015	50166	Mesones de Isuela	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	1
2015	50166	Mesones de Isuela	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	1
2015	50166	Mesones de Isuela	3	Construcción	14	Construcción (cnae 41, 42, 43)	5
2015	50166	Mesones de Isuela	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	6
2015	50166	Mesones de Isuela	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	1
2015	50166	Mesones de Isuela	4	Servicios	17	Hostelería (cnae 55, 56)	5
2015	50166	Mesones de Isuela	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	1
2015	50166	Mesones de Isuela	4	Servicios	20	Actividades inmobiliarias (cnae 68)	1
2015	50167	Mezalocha	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	4
2015	50167	Mezalocha	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)	2
2015	50167	Mezalocha	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	2
2015	50167	Mezalocha	3	Construcción	14	Construcción (cnae 41, 42, 43)	1
2015	50167	Mezalocha	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	7
2015	50167	Mezalocha	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	1
2015	50167	Mezalocha	4	Servicios	17	Hostelería (cnae 55, 56)	1
2015	50167	Mezalocha	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	2
2015	50167	Mezalocha	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	1
2015	50167	Mezalocha	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	1
2015	50168	Mianos	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	1
2015	50168	Mianos	3	Construcción	14	Construcción (cnae 41, 42, 43)	3
2015	50169	Miedes de Aragón	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	9
2015	50169	Miedes de Aragón	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	2
2015	50169	Miedes de Aragón	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	1
2015	50169	Miedes de Aragón	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)	1
2015	50169	Miedes de Aragón	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)	2
2015	50169	Miedes de Aragón	3	Construcción	14	Construcción (cnae 41, 42, 43)	5
2015	50169	Miedes de Aragón	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	10
2015	50169	Miedes de Aragón	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	2
2015	50169	Miedes de Aragón	4	Servicios	17	Hostelería (cnae 55, 56)	6
2015	50169	Miedes de Aragón	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	2
2015	50169	Miedes de Aragón	4	Servicios	20	Actividades inmobiliarias (cnae 68)	3
2015	50169	Miedes de Aragón	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	1
2015	50169	Miedes de Aragón	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)	3
2015	50169	Miedes de Aragón	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	1
2015	50169	Miedes de Aragón	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	1
