Año	Población	Municipio código	Municipio nombre
2008	425,0	22015	Alcalá del Obispo
2008	796,0	22016	Alcampell
2008	1204,0	22017	Alcolea de Cinca
2008	446,0	22018	Alcubierre
2008	224,0	22019	Alerre
2008	125,0	22020	Alfántega
2008	2449,0	22021	Almudévar
2008	667,0	22022	Almunia de San Juan
2008	562,0	22023	Almuniente
2008	321,0	22024	Alquézar
2008	1491,0	22025	Altorricón
2008	423,0	22027	Angüés
2008	496,0	22028	Ansó
2008	165,0	22029	Antillón
2008	128,0	22032	Aragüés del Puerto
2008	322,0	22035	Arén
2008	132,0	22036	Argavieso
2008	105,0	22037	Arguis
2008	1126,0	22039	Ayerbe
2008	187,0	22040	Azanuy-Alins
2008	200,0	22041	Azara
2008	143,0	22042	Azlor
2008	124,0	22043	Baells
2008	219,0	22044	Bailo
2008	116,0	22045	Baldellou
2008	990,0	22046	Ballobar
2008	264,0	22047	Banastás
2008	16486,0	22048	Barbastro
2008	106,0	22049	Barbués
2008	111,0	22050	Barbuñales
2008	124,0	22051	Bárcabo
2008	1380,0	22052	Belver de Cinca
2008	1197,0	22053	Benabarre
2008	2166,0	22054	Benasque
2008	468,0	22055	Berbegal
2008	528,0	22057	Bielsa
2008	253,0	22058	Bierge
2008	1712,0	22059	Biescas
2008	1534,0	22060	Binaced
2008	9288,0	22061	Binéfar
2008	234,0	22062	Bisaurri
2008	231,0	22063	Biscarrués
2008	186,0	22064	Blecua y Torres
2008	1022,0	22066	Boltaña
2008	93,0	22067	Bonansa
2008	73,0	22068	Borau
2008	550,0	22069	Broto
2008	230,0	22072	Caldearenas
2008	252,0	22074	Campo
2008	206,0	22075	Camporrells
2008	412,0	22076	Canal de Berdún
2008	427,0	22077	Candasnos
2008	648,0	22078	Canfranc
2008	157,0	22079	Capdesaso
2008	389,0	22080	Capella
2008	307,0	22081	Casbas de Huesca
2008	452,0	22082	Castejón del Puente
2008	667,0	22083	Castejón de Monegros
2008	771,0	22084	Castejón de Sos
2008	129,0	22085	Castelflorite
2008	257,0	22086	Castiello de Jaca
2008	123,0	22087	Castigaleu
2008	221,0	22088	Castillazuelo
2008	391,0	22089	Castillonroy
2008	156,0	22090	Colungo
2008	138,0	22094	Chalamera
2008	113,0	22095	Chía
2008	356,0	22096	Chimillas
2008	719,0	22099	Esplús
2008	231,0	22102	Estada
2008	876,0	22103	Estadilla
2008	196,0	22105	Estopiñán del Castillo
2008	31,0	22106	Fago
2008	159,0	22107	Fanlo
2008	301,0	22109	Fiscal
2008	1031,0	22110	Fonz
2008	238,0	22111	Foradada del Toscar
2008	14034,0	22112	Fraga
2008	633,0	22113	Fueva (La)
2008	157,0	22114	Gistaín
2008	509,0	22115	Grado (El)
2008	2041,0	22116	Grañén
2008	3605,0	22117	Graus
2008	1710,0	22119	Gurrea de Gállego
2008	72,0	22122	Hoz de Jaca
2008	274,0	22124	Huerto
2008	51117,0	22125	Huesca
2008	114,0	22126	Ibieca
2008	530,0	22127	Igriés
2008	271,0	22128	Ilche
2008	320,0	22129	Isábena
2008	13193,0	22130	Jaca
2008	122,0	22131	Jasa
2008	180,0	22133	Labuerda
2008	233,0	22135	Laluenga
2008	1137,0	22136	Lalueza
2008	1478,0	22137	Lanaja
2008	98,0	22139	Laperdiguera
2008	154,0	22141	Lascellas-Ponzano
2008	159,0	22142	Lascuarre
2008	309,0	22143	Laspaúles
2008	302,0	22144	Laspuña
2008	369,0	22149	Loarre
2008	541,0	22150	Loporzano
2008	108,0	22151	Loscorrales
2008	111,0	22155	Monesma y Cajigar
2008	281,0	22156	Monflorite-Lascasas
2008	307,0	22157	Montanuy
2008	16749,0	22158	Monzón
2008	270,0	22160	Naval
2008	174,0	22162	Novales
2008	524,0	22163	Nueno
2008	70,0	22164	Olvena
2008	617,0	22165	Ontiñena
2008	774,0	22167	Osso de Cinca
2008	32,0	22168	Palo
2008	837,0	22170	Panticosa
2008	749,0	22172	Peñalba
2008	279,0	22173	Peñas de Riglos (Las)
2008	647,0	22174	Peralta de Alcofea
2008	248,0	22175	Peralta de Calasanz
2008	200,0	22176	Peraltilla
2008	99,0	22177	Perarrúa
2008	122,0	22178	Pertusa
2008	97,0	22181	Piracés
2008	329,0	22182	Plan
2008	227,0	22184	Poleñino
2008	252,0	22186	Pozán de Vero
2008	410,0	22187	Puebla de Castro (La)
2008	151,0	22188	Puente de Montañana
2008	252,0	22189	Puértolas
2008	155,0	22190	Pueyo de Araguás (El)
2008	366,0	22193	Pueyo de Santa Cruz
2008	306,0	22195	Quicena
2008	643,0	22197	Robres
2008	10112,0	22199	Sabiñánigo
2008	372,0	22200	Sahún
2008	320,0	22201	Salas Altas
2008	138,0	22202	Salas Bajas
2008	119,0	22203	Salillas
2008	1376,0	22204	Sallent de Gállego
2008	550,0	22205	San Esteban de Litera
2008	272,0	22206	Sangarrén
2008	153,0	22207	San Juan de Plan
2008	201,0	22208	Santa Cilia
2008	143,0	22209	Santa Cruz de la Serós
2008	101,0	22212	Santaliestra y San Quílez
2008	4308,0	22213	Sariñena
2008	135,0	22214	Secastilla
2008	174,0	22215	Seira
2008	559,0	22217	Sena
2008	61,0	22218	Senés de Alcubierre
2008	241,0	22220	Sesa
2008	119,0	22221	Sesué
2008	625,0	22222	Siétamo
2008	108,0	22223	Sopeira
2008	3715,0	22225	Tamarite de Litera
2008	1043,0	22226	Tardienta
2008	307,0	22227	Tella-Sin
2008	629,0	22228	Tierz
2008	191,0	22229	Tolva
2008	323,0	22230	Torla-Ordesa
2008	116,0	22232	Torralba de Aragón
2008	121,0	22233	Torre la Ribera
2008	1017,0	22234	Torrente de Cinca
2008	112,0	22235	Torres de Alcanadre
2008	320,0	22236	Torres de Barbués
2008	106,0	22239	Tramaced
2008	92,0	22242	Valfarta
2008	53,0	22243	Valle de Bardají
2008	44,0	22244	Valle de Lierp
2008	475,0	22245	Velilla de Cinca
2008	109,0	22246	Beranuy
2008	27,0	22247	Viacamp y Litera
2008	124,0	22248	Vicién
2008	157,0	22249	Villanova
2008	479,0	22250	Villanúa
2008	525,0	22251	Villanueva de Sigena
2008	154,0	22252	Yebra de Basa
2008	77,0	22253	Yésero
2008	1762,0	22254	Zaidín
2008	949,0	22901	Valle de Hecho
2008	222,0	22902	Puente la Reina de Jaca
2008	865,0	22903	San Miguel del Cinca
2008	1058,0	22904	Sotonera (La)
2008	368,0	22905	Lupiñén-Ortilla
2008	225,0	22906	Santa María de Dulcis
2008	2095,0	22907	Aínsa-Sobrarbe
2008	222,0	22908	Hoz y Costeán
2008	465,0	22909	Vencillón
2008	83,0	44001	Ababuj
2008	61,0	44002	Abejuela
2008	21,0	44003	Aguatón
2008	718,0	44004	Aguaviva
2008	71,0	44005	Aguilar del Alfambra
2008	410,0	44006	Alacón
2008	244,0	44007	Alba
2008	2233,0	44008	Albalate del Arzobispo
2008	1110,0	44009	Albarracín
2008	310,0	44010	Albentosa
2008	65,0	44011	Alcaine
2008	506,0	44012	Alcalá de la Selva
2008	16233,0	44013	Alcañiz
2008	3692,0	44014	Alcorisa
2008	740,0	44016	Alfambra
2008	415,0	44017	Aliaga
2008	28,0	44018	Almohaja
2008	73,0	44019	Alobras
2008	25,0	44020	Alpeñés
2008	140,0	44021	Allepuz
2008	709,0	44022	Alloza
2008	15,0	44023	Allueva
2008	20,0	44024	Anadón
2008	8290,0	44025	Andorra
2008	115,0	44026	Arcos de las Salinas
2008	217,0	44027	Arens de Lledó
2008	240,0	44028	Argente
2008	954,0	44029	Ariño
2008	155,0	44031	Azaila
2008	27,0	44032	Bádenas
2008	442,0	44033	Báguena
2008	163,0	44034	Bañón
2008	159,0	44035	Barrachina
2008	40,0	44036	Bea
2008	631,0	44037	Beceite
2008	140,0	44038	Belmonte de San José
2008	297,0	44039	Bello
2008	264,0	44040	Berge
2008	72,0	44041	Bezas
2008	162,0	44042	Blancas
2008	124,0	44043	Blesa
2008	132,0	44044	Bordón
2008	488,0	44045	Bronchales
2008	71,0	44046	Bueña
2008	303,0	44047	Burbáguena
2008	105,0	44048	Cabra de Mora
2008	1132,0	44049	Calaceite
2008	4752,0	44050	Calamocha
2008	3825,0	44051	Calanda
2008	96,0	44052	Calomarde
2008	116,0	44053	Camañas
2008	163,0	44054	Camarena de la Sierra
2008	121,0	44055	Camarillas
2008	788,0	44056	Caminreal
2008	735,0	44059	Cantavieja
2008	51,0	44060	Cañada de Benatanduz
2008	109,0	44061	Cañada de Verich (La)
2008	44,0	44062	Cañada Vellida
2008	106,0	44063	Cañizar del Olivar
2008	91,0	44064	Cascante del Río
2008	67,0	44065	Castejón de Tornos
2008	147,0	44066	Castel de Cabra
2008	112,0	44067	Castelnou
2008	839,0	44068	Castelserás
2008	75,0	44070	Castellar (El)
2008	832,0	44071	Castellote
2008	601,0	44074	Cedrillas
2008	440,0	44075	Celadas
2008	3122,0	44076	Cella
2008	125,0	44077	Cerollera (La)
2008	374,0	44080	Codoñera (La)
2008	94,0	44082	Corbalán
2008	86,0	44084	Cortes de Aragón
2008	77,0	44085	Cosa
2008	632,0	44086	Cretas
2008	95,0	44087	Crivillén
2008	68,0	44088	Cuba (La)
2008	58,0	44089	Cubla
2008	104,0	44090	Cucalón
2008	113,0	44092	Cuervo (El)
2008	123,0	44093	Cuevas de Almudén
2008	146,0	44094	Cuevas Labradas
2008	219,0	44096	Ejulve
2008	196,0	44097	Escorihuela
2008	1034,0	44099	Escucha
2008	255,0	44100	Estercuel
2008	74,0	44101	Ferreruela de Huerva
2008	30,0	44102	Fonfría
2008	195,0	44103	Formiche Alto
2008	103,0	44105	Fórnoles
2008	240,0	44106	Fortanete
2008	299,0	44107	Foz-Calanda
2008	490,0	44108	Fresneda (La)
2008	172,0	44109	Frías de Albarracín
2008	41,0	44110	Fuenferrada
2008	116,0	44111	Fuentes Calientes
2008	673,0	44112	Fuentes Claras
2008	127,0	44113	Fuentes de Rubielos
2008	345,0	44114	Fuentespalda
2008	136,0	44115	Galve
2008	106,0	44116	Gargallo
2008	447,0	44117	Gea de Albarracín
2008	247,0	44118	Ginebrosa (La)
2008	144,0	44119	Griegos
2008	263,0	44120	Guadalaviar
2008	107,0	44121	Gúdar
2008	1928,0	44122	Híjar
2008	150,0	44123	Hinojosa de Jarque
2008	96,0	44124	Hoz de la Vieja (La)
2008	101,0	44125	Huesa del Común
2008	505,0	44126	Iglesuela del Cid (La)
2008	85,0	44127	Jabaloyas
2008	100,0	44128	Jarque de la Val
2008	57,0	44129	Jatiel
2008	46,0	44130	Jorcas
2008	33,0	44131	Josa
2008	66,0	44132	Lagueruela
2008	29,0	44133	Lanzuela
2008	149,0	44135	Libros
2008	66,0	44136	Lidón
2008	324,0	44137	Linares de Mora
2008	189,0	44138	Loscos
2008	182,0	44141	Lledó
2008	38,0	44142	Maicas
2008	541,0	44143	Manzanera
2008	466,0	44144	Martín del Río
2008	1445,0	44145	Mas de las Matas
2008	268,0	44146	Mata de los Olmos (La)
2008	582,0	44147	Mazaleón
2008	131,0	44148	Mezquita de Jarque
2008	129,0	44149	Mirambel
2008	41,0	44150	Miravete de la Sierra
2008	301,0	44151	Molinos
2008	84,0	44152	Monforte de Moyuela
2008	2766,0	44153	Monreal del Campo
2008	385,0	44154	Monroyo
2008	1477,0	44155	Montalbán
2008	77,0	44156	Monteagudo del Castillo
2008	74,0	44157	Monterde de Albarracín
2008	1699,0	44158	Mora de Rubielos
2008	59,0	44159	Moscardón
2008	631,0	44160	Mosqueruela
2008	714,0	44161	Muniesa
2008	143,0	44163	Noguera de Albarracín
2008	31,0	44164	Nogueras
2008	264,0	44165	Nogueruelas
2008	52,0	44167	Obón
2008	232,0	44168	Odón
2008	514,0	44169	Ojos Negros
2008	220,0	44171	Olba
2008	504,0	44172	Oliete
2008	142,0	44173	Olmos (Los)
2008	577,0	44174	Orihuela del Tremedal
2008	172,0	44175	Orrios
2008	210,0	44176	Palomar de Arroyos
2008	104,0	44177	Pancrudo
2008	73,0	44178	Parras de Castellote (Las)
2008	518,0	44179	Peñarroya de Tastavins
2008	96,0	44180	Peracense
2008	83,0	44181	Peralejos
2008	296,0	44182	Perales del Alfambra
2008	104,0	44183	Pitarque
2008	50,0	44184	Plou
2008	139,0	44185	Pobo (El)
2008	266,0	44187	Portellada (La)
2008	83,0	44189	Pozondón
2008	107,0	44190	Pozuel del Campo
2008	1018,0	44191	Puebla de Híjar (La)
2008	540,0	44192	Puebla de Valverde (La)
2008	259,0	44193	Puertomingalvo
2008	153,0	44194	Ráfales
2008	104,0	44195	Rillo
2008	198,0	44196	Riodeva
2008	77,0	44197	Ródenas
2008	223,0	44198	Royuela
2008	58,0	44199	Rubiales
2008	49,0	44200	Rubielos de la Cérida
2008	770,0	44201	Rubielos de Mora
2008	13,0	44203	Salcedillo
2008	31,0	44204	Saldón
2008	961,0	44205	Samper de Calanda
2008	168,0	44206	San Agustín
2008	210,0	44207	San Martín del Río
2008	32,0	44208	Santa Cruz de Nogueras
2008	1163,0	44209	Santa Eulalia
2008	1124,0	44210	Sarrión
2008	39,0	44211	Segura de los Baños
2008	42,0	44212	Seno
2008	94,0	44213	Singra
2008	187,0	44215	Terriente
2008	35037,0	44216	Teruel
2008	34,0	44217	Toril y Masegoso
2008	35,0	44218	Tormón
2008	240,0	44219	Tornos
2008	222,0	44220	Torralba de los Sisones
2008	433,0	44221	Torrecilla de Alcañiz
2008	160,0	44222	Torrecilla del Rebollar
2008	106,0	44223	Torre de Arcas
2008	37,0	44224	Torre de las Arcas
2008	162,0	44225	Torre del Compte
2008	218,0	44226	Torrelacárcel
2008	99,0	44227	Torre los Negros
2008	146,0	44228	Torremocha de Jiloca
2008	151,0	44229	Torres de Albarracín
2008	193,0	44230	Torrevelilla
2008	73,0	44231	Torrijas
2008	581,0	44232	Torrijo del Campo
2008	101,0	44234	Tramacastiel
2008	122,0	44235	Tramacastilla
2008	111,0	44236	Tronchón
2008	525,0	44237	Urrea de Gaén
2008	3353,0	44238	Utrillas
2008	37,0	44239	Valacloche
2008	205,0	44240	Valbona
2008	685,0	44241	Valdealgorfa
2008	60,0	44243	Valdecuenca
2008	110,0	44244	Valdelinares
2008	338,0	44245	Valdeltormo
2008	2242,0	44246	Valderrobres
2008	410,0	44247	Valjunquera
2008	41,0	44249	Vallecillo (El)
2008	29,0	44250	Veguillas de la Sierra
2008	365,0	44251	Villafranca del Campo
2008	91,0	44252	Villahermosa del Campo
2008	51,0	44256	Villanueva del Rebollar de la Sierra
2008	217,0	44257	Villar del Cobo
2008	88,0	44258	Villar del Salz
2008	213,0	44260	Villarluengo
2008	944,0	44261	Villarquemado
2008	187,0	44262	Villarroya de los Pinares
2008	359,0	44263	Villastar
2008	377,0	44264	Villel
2008	322,0	44265	Vinaceite
2008	162,0	44266	Visiedo
2008	92,0	44267	Vivel del Río Martín
2008	22,0	44268	Zoma (La)
2008	133,0	50001	Abanto
2008	189,0	50002	Acered
2008	167,0	50003	Agón
2008	903,0	50004	Aguarón
2008	259,0	50005	Aguilón
2008	1274,0	50006	Ainzón
2008	62,0	50007	Aladrén
2008	6894,0	50008	Alagón
2008	161,0	50009	Alarba
2008	98,0	50010	Alberite de San Juan
2008	135,0	50011	Albeta
2008	124,0	50012	Alborge
2008	297,0	50013	Alcalá de Ebro
2008	154,0	50014	Alcalá de Moncayo
2008	109,0	50015	Alconchel de Ariza
2008	64,0	50016	Aldehuela de Liestos
2008	2032,0	50017	Alfajarín
2008	1462,0	50018	Alfamén
2008	69,0	50019	Alforque
2008	1211,0	50020	Alhama de Aragón
2008	33,0	50021	Almochuel
2008	643,0	50022	Almolda (La)
2008	299,0	50023	Almonacid de la Cuba
2008	821,0	50024	Almonacid de la Sierra
2008	7633,0	50025	Almunia de Doña Godina (La)
2008	563,0	50026	Alpartir
2008	320,0	50027	Ambel
2008	138,0	50028	Anento
2008	828,0	50029	Aniñón
2008	229,0	50030	Añón de Moncayo
2008	232,0	50031	Aranda de Moncayo
2008	418,0	50032	Arándiga
2008	84,0	50033	Ardisa
2008	1289,0	50034	Ariza
2008	102,0	50035	Artieda
2008	107,0	50036	Asín
2008	148,0	50037	Atea
2008	2089,0	50038	Ateca
2008	703,0	50039	Azuara
2008	106,0	50040	Badules
2008	32,0	50041	Bagüés
2008	13,0	50042	Balconchán
2008	346,0	50043	Bárboles
2008	314,0	50044	Bardallur
2008	1692,0	50045	Belchite
2008	216,0	50046	Belmonte de Gracián
2008	63,0	50047	Berdejo
2008	45,0	50048	Berrueco
2008	123,0	50050	Bijuesca
2008	1138,0	50051	Biota
2008	108,0	50052	Bisimbre
2008	1012,0	50053	Boquiñeni
2008	82,0	50054	Bordalba
2008	4838,0	50055	Borja
2008	538,0	50056	Botorrita
2008	1922,0	50057	Brea de Aragón
2008	87,0	50058	Bubierca
2008	1048,0	50059	Bujaraloz
2008	269,0	50060	Bulbuente
2008	272,0	50061	Bureta
2008	2188,0	50062	Burgo de Ebro (El)
2008	90,0	50063	Buste (El)
2008	541,0	50064	Cabañas de Ebro
2008	50,0	50065	Cabolafuente
2008	2528,0	50066	Cadrete
2008	21905,0	50067	Calatayud
2008	3024,0	50068	Calatorao
2008	52,0	50069	Calcena
2008	76,0	50070	Calmarza
2008	163,0	50071	Campillo de Aragón
2008	214,0	50072	Carenas
2008	3509,0	50073	Cariñena
2008	8848,0	50074	Caspe
2008	104,0	50075	Castejón de Alarba
2008	127,0	50076	Castejón de las Armas
2008	283,0	50077	Castejón de Valdejasa
2008	347,0	50078	Castiliscar
2008	331,0	50079	Cervera de la Cañada
2008	41,0	50080	Cerveruela
2008	703,0	50081	Cetina
2008	122,0	50082	Cimballa
2008	120,0	50083	Cinco Olivas
2008	92,0	50084	Clarés de Ribota
2008	228,0	50085	Codo
2008	246,0	50086	Codos
2008	42,0	50087	Contamina
2008	391,0	50088	Cosuenda
2008	6404,0	50089	Cuarte de Huerva
2008	211,0	50090	Cubel
2008	69,0	50091	Cuerlas (Las)
2008	298,0	50092	Chiprana
2008	148,0	50093	Chodes
2008	2345,0	50094	Daroca
2008	17178,0	50095	Ejea de los Caballeros
2008	60,0	50096	Embid de Ariza
2008	271,0	50098	Encinacorba
2008	4682,0	50099	Épila
2008	426,0	50100	Erla
2008	1154,0	50101	Escatrón
2008	1228,0	50102	Fabara
2008	444,0	50104	Farlete
2008	436,0	50105	Fayón
2008	168,0	50106	Fayos (Los)
2008	1267,0	50107	Figueruelas
2008	54,0	50108	Fombuena
2008	118,0	50109	Frago (El)
2008	480,0	50110	Frasno (El)
2008	233,0	50111	Fréscano
2008	1034,0	50113	Fuendejalón
2008	174,0	50114	Fuendetodos
2008	4416,0	50115	Fuentes de Ebro
2008	294,0	50116	Fuentes de Jiloca
2008	158,0	50117	Gallocanta
2008	3004,0	50118	Gallur
2008	1207,0	50119	Gelsa
2008	54,0	50120	Godojos
2008	385,0	50121	Gotor
2008	97,0	50122	Grisel
2008	519,0	50123	Grisén
2008	628,0	50124	Herrera de los Navarros
2008	512,0	50125	Ibdes
2008	3269,0	50126	Illueca
2008	39,0	50128	Isuerre
2008	349,0	50129	Jaraba
2008	549,0	50130	Jarque
2008	295,0	50131	Jaulín
2008	873,0	50132	Joyosa (La)
2008	141,0	50133	Lagata
2008	151,0	50134	Langa del Castillo
2008	114,0	50135	Layana
2008	736,0	50136	Lécera
2008	1309,0	50137	Leciñena
2008	56,0	50138	Lechón
2008	418,0	50139	Letux
2008	184,0	50140	Litago
2008	117,0	50141	Lituénigo
2008	53,0	50142	Lobera de Onsella
2008	904,0	50143	Longares
2008	42,0	50144	Longás
2008	307,0	50146	Lucena de Jalón
2008	1080,0	50147	Luceni
2008	394,0	50148	Luesia
2008	38,0	50149	Luesma
2008	1053,0	50150	Lumpiaque
2008	872,0	50151	Luna
2008	2051,0	50152	Maella
2008	1221,0	50153	Magallón
2008	187,0	50154	Mainar
2008	126,0	50155	Malanquilla
2008	322,0	50156	Maleján
2008	383,0	50157	Malón
2008	1095,0	50159	Maluenda
2008	3680,0	50160	Mallén
2008	131,0	50161	Manchones
2008	212,0	50162	Mara
2008	4008,0	50163	María de Huerva
2008	514,0	50164	Mediana de Aragón
2008	2478,0	50165	Mequinenza
2008	325,0	50166	Mesones de Isuela
2008	256,0	50167	Mezalocha
2008	48,0	50168	Mianos
2008	462,0	50169	Miedes de Aragón
2008	500,0	50170	Monegrillo
2008	98,0	50171	Moneva
2008	207,0	50172	Monreal de Ariza
2008	210,0	50173	Monterde
2008	129,0	50174	Montón
2008	1354,0	50175	Morata de Jalón
2008	317,0	50176	Morata de Jiloca
2008	444,0	50177	Morés
2008	474,0	50178	Moros
2008	289,0	50179	Moyuela
2008	117,0	50180	Mozota
2008	1279,0	50181	Muel
2008	4419,0	50182	Muela (La)
2008	440,0	50183	Munébrega
2008	159,0	50184	Murero
2008	169,0	50185	Murillo de Gállego
2008	49,0	50186	Navardún
2008	87,0	50187	Nigüella
2008	38,0	50188	Nombrevilla
2008	1079,0	50189	Nonaspe
2008	885,0	50190	Novallas
2008	639,0	50191	Novillas
2008	353,0	50192	Nuévalos
2008	754,0	50193	Nuez de Ebro
2008	120,0	50194	Olvés
2008	36,0	50195	Orcajo
2008	128,0	50196	Orera
2008	107,0	50197	Orés
2008	52,0	50198	Oseja
2008	446,0	50199	Osera de Ebro
2008	798,0	50200	Paniza
2008	537,0	50201	Paracuellos de Jiloca
2008	190,0	50202	Paracuellos de la Ribera
2008	1381,0	50203	Pastriz
2008	3488,0	50204	Pedrola
2008	122,0	50205	Pedrosas (Las)
2008	664,0	50206	Perdiguera
2008	156,0	50207	Piedratajada
2008	2552,0	50208	Pina de Ebro
2008	3252,0	50209	Pinseque
2008	41,0	50210	Pintanos (Los)
2008	378,0	50211	Plasencia de Jalón
2008	57,0	50212	Pleitas
2008	123,0	50213	Plenas
2008	31,0	50214	Pomer
2008	22,0	50215	Pozuel de Ariza
2008	338,0	50216	Pozuelo de Aragón
2008	642,0	50217	Pradilla de Ebro
2008	138,0	50218	Puebla de Albortón
2008	4687,0	50219	Puebla de Alfindén (La)
2008	55,0	50220	Puendeluna
2008	48,0	50221	Purujosa
2008	2101,0	50222	Quinto
2008	1198,0	50223	Remolinos
2008	89,0	50224	Retascón
2008	3400,0	50225	Ricla
2008	113,0	50227	Romanos
2008	361,0	50228	Rueda de Jalón
2008	78,0	50229	Ruesca
2008	1696,0	50230	Sádaba
2008	378,0	50231	Salillas de Jalón
2008	248,0	50232	Salvatierra de Esca
2008	107,0	50233	Samper del Salz
2008	292,0	50234	San Martín de la Virgen de Moncayo
2008	2895,0	50235	San Mateo de Gállego
2008	186,0	50236	Santa Cruz de Grío
2008	135,0	50237	Santa Cruz de Moncayo
2008	126,0	50238	Santa Eulalia de Gállego
2008	63,0	50239	Santed
2008	1138,0	50240	Sástago
2008	816,0	50241	Saviñán
2008	101,0	50242	Sediles
2008	405,0	50243	Sestrica
2008	313,0	50244	Sierra de Luna
2008	138,0	50245	Sigüés
2008	52,0	50246	Sisamón
2008	965,0	50247	Sobradiel
2008	707,0	50248	Sos del Rey Católico
2008	414,0	50249	Tabuenca
2008	65,0	50250	Talamantes
2008	11095,0	50251	Tarazona
2008	7690,0	50252	Tauste
2008	525,0	50253	Terrer
2008	196,0	50254	Tierga
2008	259,0	50255	Tobed
2008	102,0	50256	Torralba de los Frailes
2008	190,0	50257	Torralba de Ribota
2008	64,0	50258	Torralbilla
2008	89,0	50259	Torrehermosa
2008	44,0	50260	Torrelapaja
2008	304,0	50261	Torrellas
2008	1517,0	50262	Torres de Berrellén
2008	303,0	50263	Torrijo de la Cañada
2008	246,0	50264	Tosos
2008	87,0	50265	Trasmoz
2008	165,0	50266	Trasobares
2008	814,0	50267	Uncastillo
2008	67,0	50268	Undués de Lerda
2008	408,0	50269	Urrea de Jalón
2008	45,0	50270	Urriés
2008	349,0	50271	Used
2008	16966,0	50272	Utebo
2008	42,0	50273	Valdehorna
2008	88,0	50274	Val de San Martín
2008	103,0	50275	Valmadrid
2008	165,0	50276	Valpalmas
2008	114,0	50277	Valtorres
2008	250,0	50278	Velilla de Ebro
2008	108,0	50279	Velilla de Jiloca
2008	424,0	50280	Vera de Moncayo
2008	103,0	50281	Vierlas
