Año	Municipio código	Municipio nombre	Rústica   Número de recibos	Rústica   Base imponible (miles de euros)	Rústica   Base liquidable (miles de euros)	Rústica   Cuota íntegra (euros)	Rústica   Cuota líquida (euros)
2011	22105	Estopiñán del Castillo	225,0	1866,0	1866,0	14925,0	12419,0
2011	22106	Fago	0,0	0,0	0,0	0,0	0,0
2011	22107	Fanlo	193,0	1218,0	1218,0	7914,0	4975,0
2011	22109	Fiscal	253,0	3070,0	3070,0	19034,0	12157,0
2011	22110	Fonz	668,0	10212,0	10212,0	67401,0	65723,0
2011	22111	Foradada del Toscar	126,0	1547,0	1547,0	9284,0	6643,0
2011	22112	Fraga	2432,0	71969,0	71969,0	605981,0	580406,0
2011	22113	Fueva (La)	286,0	3341,0	3341,0	26724,0	23689,0
2011	22114	Gistaín	130,0	429,0	429,0	2791,0	1694,0
2011	22115	Grado (El)	705,0	2129,0	2129,0	12776,0	12776,0
2011	22116	Grañén	608,0	20970,0	20970,0	199215,0	197520,0
2011	22117	Graus	910,0	6669,0	6669,0	53349,0	46946,0
2011	22119	Gurrea de Gállego	506,0	20283,0	20283,0	146041,0	140319,0
2011	22122	Hoz de Jaca	44,0	334,0	261,0	1175,0	840,0
2011	22124	Huerto	306,0	9495,0	9495,0	71213,0	70039,0
2011	22125	Huesca	1737,0	18279,0	18279,0	118816,0	114380,0
2011	22126	Ibieca	131,0	583,0	583,0	2914,0	2763,0
2011	22127	Igriés	174,0	1072,0	1072,0	3751,0	3751,0
2011	22128	Ilche	319,0	9338,0	9338,0	56028,0	55947,0
2011	22129	Isábena	282,0	1396,0	1396,0	4188,0	3402,0
2011	22130	Jaca	793,0	27531,0	27531,0	123888,0	98704,0
2011	22131	Jasa	109,0	455,0	380,0	2283,0	2069,0
2011	22133	Labuerda	114,0	314,0	314,0	1883,0	1409,0
2011	22135	Laluenga	268,0	6123,0	4992,0	42435,0	42086,0
2011	22136	Lalueza	551,0	13057,0	13057,0	112290,0	111238,0
2011	22137	Lanaja	711,0	23769,0	23769,0	194906,0	184320,0
2011	22139	Laperdiguera	137,0	861,0	861,0	5594,0	5507,0
2011	22141	Lascellas-Ponzano	187,0	1226,0	1226,0	9810,0	9706,0
2011	22142	Lascuarre	192,0	631,0	631,0	5048,0	4204,0
2011	22143	Laspaúles	260,0	859,0	859,0	5151,0	3780,0
2011	22144	Laspuña	101,0	938,0	938,0	7503,0	2740,0
2011	22149	Loarre	270,0	2748,0	2748,0	17863,0	13676,0
2011	22150	Loporzano	810,0	4739,0	4739,0	18958,0	18158,0
2011	22151	Loscorrales	111,0	2982,0	2982,0	23854,0	22298,0
2011	22155	Monesma y Cajigar	85,0	928,0	928,0	6496,0	5382,0
2011	22156	Monflorite-Lascasas	155,0	4445,0	4445,0	24446,0	24291,0
2011	22157	Montanuy	360,0	2492,0	2492,0	14953,0	10799,0
2011	22158	Monzón	2210,0	33339,0	33339,0	260041,0	256510,0
2011	22160	Naval	116,0	534,0	534,0	3308,0	2822,0
2011	22162	Novales	119,0	3735,0	3000,0	18001,0	17093,0
2011	22163	Nueno	340,0	2282,0	2282,0	7302,0	5939,0
2011	22164	Olvena	122,0	823,0	823,0	5352,0	4834,0
2011	22165	Ontiñena	611,0	5917,0	5917,0	37870,0	34685,0
2011	22167	Osso de Cinca	351,0	11400,0	11400,0	70679,0	68586,0
2011	22168	Palo	86,0	239,0	239,0	1556,0	1242,0
2011	22170	Panticosa	198,0	4271,0	2864,0	12887,0	12545,0
2011	22172	Peñalba	464,0	11791,0	11791,0	73103,0	67115,0
2011	22173	Peñas de Riglos (Las)	484,0	2932,0	2932,0	19060,0	11806,0
2011	22174	Peralta de Alcofea	452,0	8425,0	8425,0	58133,0	58133,0
2011	22175	Peralta de Calasanz	820,0	3668,0	3668,0	23844,0	21697,0
2011	22176	Peraltilla	195,0	778,0	778,0	3111,0	3006,0
2011	22177	Perarrúa	224,0	746,0	746,0	5970,0	5292,0
2011	22178	Pertusa	196,0	2909,0	2909,0	21233,0	20943,0
2011	22181	Piracés	101,0	1940,0	1940,0	12418,0	12320,0
2011	22182	Plan	245,0	1194,0	1194,0	7760,0	2661,0
2011	22184	Poleñino	200,0	5693,0	5693,0	51234,0	51234,0
2011	22186	Pozán de Vero	158,0	620,0	620,0	4591,0	4591,0
2011	22187	Puebla de Castro (La)	329,0	621,0	621,0	3723,0	3477,0
2011	22188	Puente de Montañana	102,0	911,0	911,0	6830,0	4435,0
2011	22189	Puértolas	229,0	1807,0	1807,0	14456,0	3248,0
2011	22190	Pueyo de Araguás (El)	104,0	2491,0	2491,0	14946,0	12917,0
2011	22193	Pueyo de Santa Cruz	192,0	2446,0	2446,0	20788,0	20788,0
2011	22195	Quicena	128,0	783,0	783,0	3288,0	3196,0
2011	22197	Robres	372,0	5930,0	5930,0	29178,0	27830,0
2011	22199	Sabiñánigo	629,0	20782,0	15838,0	123533,0	79802,0
2011	22200	Sahún	195,0	667,0	667,0	2333,0	972,0
2011	22201	Salas Altas	217,0	779,0	779,0	5064,0	4792,0
2011	22202	Salas Bajas	232,0	586,0	586,0	4836,0	4713,0
2011	22203	Salillas	73,0	4065,0	4065,0	22355,0	22132,0
2011	22204	Sallent de Gállego	147,0	2457,0	2457,0	9830,0	9828,0
2011	22205	San Esteban de Litera	809,0	8613,0	8613,0	73208,0	72277,0
2011	22206	Sangarrén	153,0	5250,0	5250,0	36748,0	36748,0
2011	22207	San Juan de Plan	55,0	355,0	355,0	2663,0	1508,0
2011	22208	Santa Cilia	84,0	1187,0	1187,0	7124,0	5794,0
2011	22209	Santa Cruz de la Serós	100,0	473,0	473,0	2601,0	1928,0
2011	22212	Santaliestra y San Quílez	109,0	362,0	362,0	2174,0	1513,0
2011	22213	Sariñena	1422,0	36038,0	36038,0	299117,0	293556,0
2011	22214	Secastilla	149,0	1749,0	1749,0	5248,0	3939,0
2011	22215	Seira	80,0	484,0	484,0	2905,0	896,0
2011	22217	Sena	400,0	14325,0	14325,0	100275,0	99101,0
2011	22218	Senés de Alcubierre	52,0	1109,0	1109,0	5988,0	5988,0
2011	22220	Sesa	259,0	1965,0	1965,0	11792,0	10881,0
2011	22221	Sesué	91,0	921,0	921,0	5525,0	5400,0
2011	22222	Siétamo	308,0	2946,0	2946,0	19151,0	18789,0
2011	22223	Sopeira	187,0	584,0	584,0	3505,0	2596,0
2011	22225	Tamarite de Litera	1366,0	56090,0	56090,0	431893,0	422633,0
2011	22226	Tardienta	377,0	5342,0	5342,0	45941,0	40168,0
2011	22227	Tella-Sin	206,0	514,0	514,0	1541,0	859,0
2011	22228	Tierz	79,0	851,0	851,0	3999,0	3965,0
2011	22229	Tolva	169,0	1132,0	1132,0	7698,0	7334,0
2011	22230	Torla-Ordesa	125,0	3006,0	3006,0	19540,0	7948,0
2011	22232	Torralba de Aragón	106,0	2388,0	2388,0	11464,0	11278,0
2011	22233	Torre la Ribera	79,0	1001,0	1001,0	7009,0	5555,0
2011	22234	Torrente de Cinca	394,0	9667,0	9667,0	67669,0	66677,0
2011	22235	Torres de Alcanadre	88,0	2486,0	2486,0	16158,0	15934,0
2011	22236	Torres de Barbués	108,0	2263,0	2263,0	13576,0	13405,0
2011	22239	Tramaced	75,0	2707,0	2707,0	21653,0	21653,0
2011	22242	Valfarta	90,0	3618,0	3618,0	20259,0	19936,0
2011	22243	Valle de Bardají	61,0	645,0	645,0	3420,0	2113,0
2011	22244	Valle de Lierp	72,0	622,0	622,0	3294,0	2074,0
2011	22245	Velilla de Cinca	305,0	6176,0	6176,0	49412,0	44844,0
2011	22246	Beranuy	184,0	1464,0	1464,0	7321,0	6742,0
2011	22247	Viacamp y Litera	76,0	1027,0	1027,0	6162,0	3996,0
2011	22248	Vicién	61,0	1661,0	1661,0	6642,0	5914,0
2011	22249	Villanova	110,0	244,0	244,0	1219,0	988,0
2011	22250	Villanúa	165,0	2440,0	2440,0	15862,0	1366,0
2011	22251	Villanueva de Sigena	372,0	13970,0	13970,0	83818,0	81941,0
2011	22252	Yebra de Basa	161,0	1128,0	1128,0	9973,0	6282,0
2011	22253	Yésero	78,0	1139,0	1139,0	3416,0	1435,0
2011	22254	Zaidín	841,0	25047,0	25047,0	125235,0	122392,0
2011	22901	Valle de Hecho	512,0	5483,0	5483,0	38383,0	36344,0
2011	22902	Puente la Reina de Jaca	258,0	2075,0	2075,0	9336,0	8105,0
2011	22903	San Miguel del Cinca	592,0	20742,0	20742,0	141044,0	139714,0
2011	22904	Sotonera (La)	1060,0	12389,0	12389,0	97875,0	92928,0
2011	22905	Lupiñén-Ortilla	227,0	11369,0	11369,0	69354,0	67965,0
2011	22906	Santa María de Dulcis	275,0	806,0	806,0	5236,0	4973,0
2011	22907	Aínsa-Sobrarbe	596,0	11169,0	11169,0	84887,0	74692,0
2011	22908	Hoz y Costeán	400,0	1501,0	1501,0	9755,0	9359,0
2011	22909	Vencillón	85,0	2152,0	2152,0	19369,0	18969,0
2011	44001	Ababuj	205,0	1098,0	1098,0	8785,0	5061,0
2011	44002	Abejuela	457,0	478,0	478,0	3826,0	2915,0
2011	44003	Aguatón	86,0	326,0	326,0	2609,0	2575,0
2011	44004	Aguaviva	1081,0	1793,0	1793,0	8963,0	8563,0
2011	44005	Aguilar del Alfambra	189,0	1051,0	1051,0	8409,0	6929,0
2011	44006	Alacón	656,0	1538,0	1538,0	7692,0	7672,0
2011	44007	Alba	657,0	2801,0	2801,0	11204,0	11203,0
2011	44008	Albalate del Arzobispo	1877,0	6717,0	6717,0	30227,0	21669,0
2011	44009	Albarracín	1959,0	25134,0	25134,0	188506,0	25712,0
2011	44010	Albentosa	808,0	1771,0	1771,0	10624,0	10179,0
2011	44011	Alcaine	482,0	548,0	548,0	3286,0	2844,0
2011	44012	Alcalá de la Selva	824,0	1748,0	1748,0	15035,0	6803,0
2011	44013	Alcañiz	3914,0	30690,0	30690,0	337589,0	337589,0
2011	44014	Alcorisa	568,0	3868,0	3868,0	25144,0	20040,0
2011	44016	Alfambra	834,0	3138,0	3138,0	26042,0	24572,0
2011	44017	Aliaga	608,0	3300,0	3300,0	20132,0	13701,0
2011	44018	Almohaja	126,0	173,0	173,0	519,0	519,0
2011	44019	Alobras	273,0	737,0	737,0	2210,0	384,0
2011	44020	Alpeñés	94,0	562,0	562,0	2530,0	2382,0
2011	44021	Allepuz	412,0	1557,0	1557,0	9339,0	8005,0
2011	44022	Alloza	1254,0	1471,0	1471,0	6474,0	5376,0
2011	44023	Allueva	121,0	385,0	385,0	3078,0	1936,0
2011	44024	Anadón	162,0	308,0	308,0	1848,0	1569,0
2011	44025	Andorra	1640,0	11837,0	8894,0	66705,0	65095,0
2011	44026	Arcos de las Salinas	904,0	1091,0	1091,0	7093,0	5837,0
2011	44027	Arens de Lledó	535,0	851,0	851,0	6806,0	5240,0
2011	44028	Argente	323,0	2065,0	2065,0	13426,0	10922,0
2011	44029	Ariño	700,0	7443,0	5936,0	38585,0	36750,0
2011	44031	Azaila	449,0	2050,0	2050,0	13323,0	13036,0
2011	44032	Bádenas	153,0	618,0	618,0	3396,0	2673,0
2011	44033	Báguena	1053,0	1585,0	1585,0	11096,0	10999,0
2011	44034	Bañón	506,0	2198,0	2198,0	12087,0	11083,0
2011	44035	Barrachina	325,0	732,0	732,0	4028,0	3830,0
2011	44036	Bea	89,0	334,0	334,0	2675,0	1646,0
2011	44037	Beceite	782,0	6129,0	6129,0	27583,0	15752,0
2011	44038	Belmonte de San José	657,0	606,0	606,0	3936,0	3419,0
2011	44039	Bello	617,0	2157,0	2157,0	17255,0	17255,0
2011	44040	Berge	406,0	741,0	741,0	5189,0	4741,0
2011	44041	Bezas	264,0	1076,0	1076,0	3229,0	3229,0
2011	44042	Blancas	512,0	1310,0	1310,0	4060,0	4059,0
2011	44043	Blesa	873,0	1809,0	1809,0	15376,0	13930,0
2011	44044	Bordón	245,0	411,0	411,0	3537,0	2924,0
2011	44045	Bronchales	580,0	1543,0	1543,0	10029,0	3696,0
2011	44046	Bueña	238,0	788,0	788,0	5514,0	5415,0
2011	44047	Burbáguena	863,0	1423,0	1423,0	9960,0	9517,0
2011	44048	Cabra de Mora	178,0	690,0	690,0	6210,0	2579,0
2011	44049	Calaceite	1184,0	2162,0	2162,0	22699,0	21713,0
2011	44050	Calamocha	4470,0	10858,0	10858,0	81433,0	79675,0
2011	44051	Calanda	2010,0	7081,0	7081,0	56294,0	56292,0
2011	44052	Calomarde	320,0	299,0	299,0	898,0	713,0
2011	44053	Camañas	322,0	1417,0	1417,0	9214,0	9214,0
2011	44054	Camarena de la Sierra	499,0	2851,0	2851,0	14254,0	8420,0
2011	44055	Camarillas	293,0	2134,0	2134,0	17075,0	13101,0
2011	44056	Caminreal	1242,0	2304,0	2304,0	17283,0	17281,0
2011	44059	Cantavieja	568,0	2627,0	2627,0	17073,0	11738,0
2011	44060	Cañada de Benatanduz	267,0	1303,0	1303,0	3909,0	2016,0
2011	44061	Cañada de Verich (La)	186,0	147,0	147,0	882,0	700,0
2011	44062	Cañada Vellida	93,0	895,0	895,0	6089,0	6070,0
2011	44063	Cañizar del Olivar	342,0	404,0	404,0	2831,0	1836,0
2011	44064	Cascante del Río	608,0	572,0	572,0	3434,0	2981,0
2011	44065	Castejón de Tornos	305,0	825,0	825,0	4123,0	4123,0
2011	44066	Castel de Cabra	391,0	1492,0	1492,0	7461,0	7190,0
2011	44067	Castelnou	272,0	1971,0	1971,0	12809,0	12805,0
2011	44068	Castelserás	1165,0	1569,0	1569,0	8473,0	8472,0
2011	44070	Castellar (El)	264,0	1214,0	1214,0	10925,0	8059,0
2011	44071	Castellote	1749,0	8784,0	6926,0	51942,0	43129,0
2011	44074	Cedrillas	584,0	2394,0	2394,0	10773,0	9409,0
2011	44075	Celadas	634,0	2488,0	2488,0	19906,0	19897,0
2011	44076	Cella	2076,0	7767,0	7767,0	46602,0	45857,0
2011	44077	Cerollera (La)	392,0	1035,0	1035,0	3104,0	2206,0
2011	44080	Codoñera (La)	547,0	1278,0	1278,0	8309,0	8052,0
2011	44082	Corbalán	219,0	1268,0	1268,0	5706,0	3339,0
2011	44084	Cortes de Aragón	340,0	1123,0	1123,0	7297,0	6375,0
2011	44085	Cosa	187,0	1488,0	1488,0	4463,0	3403,0
2011	44086	Cretas	1083,0	6869,0	6869,0	20606,0	20127,0
2011	44087	Crivillén	544,0	812,0	812,0	5277,0	3904,0
2011	44088	Cuba (La)	149,0	73,0	73,0	477,0	477,0
2011	44089	Cubla	377,0	595,0	595,0	1784,0	1652,0
2011	44090	Cucalón	338,0	1450,0	1450,0	7974,0	7226,0
2011	44092	Cuervo (El)	384,0	454,0	454,0	1816,0	1576,0
2011	44093	Cuevas de Almudén	92,0	610,0	610,0	3048,0	2598,0
2011	44094	Cuevas Labradas	237,0	540,0	540,0	3238,0	2623,0
2011	44096	Ejulve	663,0	1474,0	1474,0	13270,0	11961,0
2011	44097	Escorihuela	359,0	602,0	602,0	4216,0	4216,0
2011	44099	Escucha	434,0	3233,0	3233,0	21013,0	18991,0
2011	44100	Estercuel	913,0	623,0	623,0	4984,0	4959,0
2011	44101	Ferreruela de Huerva	174,0	1094,0	1094,0	8749,0	7304,0
2011	44102	Fonfría	121,0	429,0	429,0	1286,0	701,0
2011	44103	Formiche Alto	473,0	2866,0	2866,0	17198,0	13800,0
2011	44105	Fórnoles	589,0	507,0	507,0	3040,0	1929,0
2011	44106	Fortanete	443,0	2845,0	2845,0	22761,0	13281,0
2011	44107	Foz-Calanda	461,0	965,0	965,0	5305,0	4785,0
2011	44108	Fresneda (La)	1229,0	893,0	893,0	2679,0	2403,0
2011	44109	Frías de Albarracín	372,0	1150,0	1150,0	3450,0	787,0
2011	44110	Fuenferrada	274,0	928,0	928,0	3710,0	3460,0
2011	44111	Fuentes Calientes	175,0	770,0	770,0	3849,0	3848,0
2011	44112	Fuentes Claras	905,0	1942,0	1942,0	14371,0	13940,0
2011	44113	Fuentes de Rubielos	529,0	386,0	386,0	4051,0	2065,0
2011	44114	Fuentespalda	476,0	1005,0	1005,0	3015,0	1793,0
2011	44115	Galve	169,0	901,0	901,0	5768,0	5647,0
2011	44116	Gargallo	391,0	1605,0	1605,0	12842,0	11695,0
2011	44117	Gea de Albarracín	561,0	1944,0	1944,0	13609,0	8739,0
2011	44118	Ginebrosa (La)	1269,0	5491,0	5491,0	32948,0	32242,0
2011	44119	Griegos	402,0	2486,0	2486,0	7458,0	1690,0
2011	44120	Guadalaviar	468,0	2192,0	2192,0	6577,0	554,0
2011	44121	Gúdar	202,0	1633,0	1633,0	10617,0	6428,0
2011	44122	Híjar	1667,0	8792,0	8792,0	80008,0	79288,0
2011	44123	Hinojosa de Jarque	197,0	848,0	848,0	4242,0	4119,0
2011	44124	Hoz de la Vieja (La)	695,0	682,0	682,0	4432,0	4270,0
2011	44125	Huesa del Común	816,0	2433,0	2433,0	18247,0	18247,0
2011	44126	Iglesuela del Cid (La)	624,0	906,0	906,0	3625,0	1812,0
2011	44127	Jabaloyas	457,0	1198,0	1198,0	4792,0	238,0
2011	44128	Jarque de la Val	131,0	697,0	697,0	3484,0	3275,0
2011	44129	Jatiel	157,0	452,0	452,0	4519,0	4519,0
2011	44130	Jorcas	214,0	943,0	943,0	7546,0	7456,0
2011	44131	Josa	330,0	420,0	420,0	2730,0	2512,0
2011	44132	Lagueruela	195,0	750,0	750,0	5998,0	4925,0
2011	44133	Lanzuela	138,0	339,0	339,0	2713,0	2423,0
2011	44135	Libros	924,0	680,0	680,0	4080,0	3797,0
2011	44136	Lidón	133,0	783,0	783,0	3759,0	3312,0
2011	44137	Linares de Mora	590,0	1499,0	1499,0	8993,0	5885,0
2011	44138	Loscos	857,0	1972,0	1972,0	5917,0	5917,0
2011	44141	Lledó	337,0	644,0	644,0	2896,0	2482,0
2011	44142	Maicas	269,0	252,0	252,0	1637,0	1370,0
2011	44143	Manzanera	1779,0	2857,0	2857,0	19998,0	9691,0
2011	44144	Martín del Río	739,0	1674,0	1674,0	9709,0	8427,0
2011	44145	Mas de las Matas	907,0	4590,0	4590,0	25244,0	24192,0
2011	44146	Mata de los Olmos (La)	219,0	398,0	398,0	1195,0	1058,0
2011	44147	Mazaleón	1246,0	2640,0	2640,0	10561,0	10207,0
2011	44148	Mezquita de Jarque	121,0	860,0	860,0	4300,0	4153,0
2011	44149	Mirambel	194,0	663,0	663,0	2322,0	2304,0
2011	44150	Miravete de la Sierra	130,0	588,0	588,0	4118,0	4031,0
2011	44151	Molinos	713,0	1357,0	1357,0	9502,0	8374,0
2011	44152	Monforte de Moyuela	417,0	1168,0	1168,0	3505,0	3272,0
2011	44153	Monreal del Campo	1986,0	3793,0	3793,0	30343,0	28637,0
2011	44154	Monroyo	685,0	2215,0	2215,0	17721,0	9772,0
2011	44155	Montalbán	1408,0	2436,0	2436,0	21927,0	16870,0
2011	44156	Monteagudo del Castillo	217,0	967,0	967,0	2900,0	2572,0
2011	44157	Monterde de Albarracín	253,0	341,0	341,0	1024,0	797,0
2011	44158	Mora de Rubielos	1666,0	3831,0	3831,0	26818,0	9772,0
2011	44159	Moscardón	259,0	682,0	682,0	2729,0	691,0
2011	44160	Mosqueruela	892,0	12858,0	12858,0	77148,0	14960,0
2011	44161	Muniesa	1115,0	3456,0	3456,0	34556,0	33541,0
2011	44163	Noguera de Albarracín	378,0	831,0	831,0	2493,0	1622,0
2011	44164	Nogueras	204,0	342,0	342,0	2053,0	1684,0
2011	44165	Nogueruelas	455,0	4365,0	3855,0	15419,0	5429,0
2011	44167	Obón	720,0	1281,0	1281,0	10249,0	9710,0
2011	44168	Odón	508,0	1535,0	1535,0	12284,0	12261,0
2011	44169	Ojos Negros	744,0	1628,0	1628,0	9770,0	9744,0
2011	44171	Olba	1209,0	391,0	391,0	2734,0	897,0
2011	44172	Oliete	1645,0	2079,0	2079,0	14134,0	13896,0
2011	44173	Olmos (Los)	513,0	1044,0	1044,0	6265,0	5682,0
2011	44174	Orihuela del Tremedal	540,0	2578,0	2578,0	16759,0	2435,0
2011	44175	Orrios	307,0	762,0	762,0	4117,0	4117,0
2011	44176	Palomar de Arroyos	374,0	715,0	715,0	3574,0	3212,0
2011	44177	Pancrudo	377,0	2231,0	2231,0	10040,0	9375,0
2011	44178	Parras de Castellote (Las)	366,0	466,0	466,0	2095,0	1781,0
2011	44179	Peñarroya de Tastavins	591,0	1205,0	1205,0	6023,0	3284,0
2011	44180	Peracense	289,0	409,0	409,0	2655,0	2465,0
2011	44181	Peralejos	187,0	505,0	505,0	3129,0	2626,0
2011	44182	Perales del Alfambra	494,0	2273,0	2273,0	11363,0	11235,0
2011	44183	Pitarque	434,0	717,0	717,0	2150,0	1612,0
2011	44184	Plou	371,0	486,0	486,0	3404,0	2883,0
2011	44185	Pobo (El)	261,0	1220,0	1220,0	7930,0	5428,0
2011	44187	Portellada (La)	447,0	511,0	511,0	1534,0	1224,0
2011	44189	Pozondón	377,0	929,0	929,0	2787,0	1798,0
2011	44190	Pozuel del Campo	524,0	878,0	878,0	2896,0	2775,0
2011	44191	Puebla de Híjar (La)	1078,0	3639,0	3639,0	36387,0	35355,0
2011	44192	Puebla de Valverde (La)	1135,0	3397,0	3397,0	30576,0	29096,0
2011	44193	Puertomingalvo	803,0	1366,0	1366,0	8469,0	1428,0
2011	44194	Ráfales	486,0	761,0	761,0	2282,0	1099,0
2011	44195	Rillo	265,0	824,0	824,0	4119,0	3985,0
2011	44196	Riodeva	844,0	397,0	397,0	2379,0	2050,0
2011	44197	Ródenas	274,0	858,0	858,0	2575,0	2575,0
2011	44198	Royuela	460,0	527,0	527,0	3423,0	3294,0
2011	44199	Rubiales	190,0	368,0	368,0	1103,0	331,0
2011	44200	Rubielos de la Cérida	199,0	770,0	770,0	3080,0	3022,0
2011	44201	Rubielos de Mora	1000,0	1354,0	1354,0	8668,0	6021,0
2011	44203	Salcedillo	78,0	334,0	334,0	2671,0	1930,0
2011	44204	Saldón	372,0	330,0	330,0	989,0	843,0
2011	44205	Samper de Calanda	1290,0	5675,0	5675,0	32916,0	32916,0
2011	44206	San Agustín	1234,0	1237,0	1237,0	8660,0	8524,0
2011	44207	San Martín del Río	678,0	846,0	846,0	5496,0	5432,0
2011	44208	Santa Cruz de Nogueras	138,0	287,0	287,0	1435,0	1356,0
2011	44209	Santa Eulalia	1017,0	4099,0	4099,0	24596,0	24596,0
2011	44210	Sarrión	1679,0	1097,0	1097,0	7129,0	7049,0
2011	44211	Segura de los Baños	412,0	813,0	813,0	3254,0	2971,0
2011	44212	Seno	172,0	235,0	235,0	1173,0	966,0
2011	44213	Singra	332,0	2039,0	2039,0	13254,0	13192,0
2011	44215	Terriente	665,0	1507,0	1507,0	6027,0	3863,0
2011	44216	Teruel	5227,0	12434,0	12434,0	75846,0	75845,0
2011	44217	Toril y Masegoso	342,0	791,0	791,0	2373,0	386,0
2011	44218	Tormón	183,0	746,0	746,0	2239,0	283,0
2011	44219	Tornos	536,0	1203,0	1203,0	6616,0	6415,0
2011	44220	Torralba de los Sisones	252,0	3422,0	3422,0	13688,0	13574,0
2011	44221	Torrecilla de Alcañiz	672,0	1712,0	1712,0	6850,0	6478,0
2011	44222	Torrecilla del Rebollar	489,0	2821,0	2821,0	11286,0	10226,0
2011	44223	Torre de Arcas	251,0	545,0	545,0	4357,0	2069,0
2011	44224	Torre de las Arcas	484,0	481,0	481,0	2500,0	2085,0
2011	44225	Torre del Compte	429,0	789,0	789,0	6624,0	6098,0
2011	44226	Torrelacárcel	439,0	1538,0	1538,0	12300,0	11963,0
2011	44227	Torre los Negros	197,0	826,0	826,0	4953,0	4802,0
2011	44228	Torremocha de Jiloca	242,0	5132,0	5132,0	41053,0	34554,0
2011	44229	Torres de Albarracín	307,0	679,0	679,0	2037,0	1861,0
2011	44230	Torrevelilla	708,0	1615,0	1615,0	12114,0	11771,0
2011	44231	Torrijas	369,0	1709,0	1709,0	13673,0	4656,0
2011	44232	Torrijo del Campo	1048,0	2002,0	2002,0	10011,0	9908,0
2011	44234	Tramacastiel	651,0	626,0	626,0	4069,0	3372,0
2011	44235	Tramacastilla	408,0	497,0	497,0	1491,0	838,0
2011	44236	Tronchón	367,0	1917,0	1364,0	4775,0	4678,0
2011	44237	Urrea de Gaén	714,0	1992,0	1992,0	8964,0	8882,0
2011	44238	Utrillas	563,0	600,0	600,0	3898,0	2822,0
2011	44239	Valacloche	314,0	190,0	190,0	1140,0	737,0
2011	44240	Valbona	542,0	766,0	766,0	5361,0	4817,0
2011	44241	Valdealgorfa	814,0	938,0	938,0	4877,0	4790,0
2011	44243	Valdecuenca	286,0	341,0	341,0	1022,0	633,0
2011	44244	Valdelinares	310,0	1266,0	1266,0	5948,0	3954,0
2011	44245	Valdeltormo	412,0	391,0	391,0	2736,0	2713,0
2011	44246	Valderrobres	1826,0	3471,0	3471,0	20827,0	16456,0
2011	44247	Valjunquera	665,0	1304,0	1304,0	6521,0	6334,0
2011	44249	Vallecillo (El)	179,0	684,0	684,0	2051,0	517,0
2011	44250	Veguillas de la Sierra	143,0	242,0	242,0	726,0	264,0
2011	44251	Villafranca del Campo	731,0	3901,0	3901,0	31206,0	31034,0
2011	44252	Villahermosa del Campo	183,0	734,0	734,0	5874,0	5679,0
2011	44256	Villanueva del Rebollar de la Sierra	292,0	584,0	584,0	2337,0	2306,0
2011	44257	Villar del Cobo	835,0	1066,0	1066,0	3199,0	1022,0
2011	44258	Villar del Salz	474,0	417,0	417,0	2501,0	2501,0
2011	44260	Villarluengo	844,0	2182,0	2182,0	19638,0	19638,0
2011	44261	Villarquemado	1453,0	5308,0	5308,0	26541,0	18913,0
2011	44262	Villarroya de los Pinares	519,0	917,0	917,0	5963,0	4873,0
2011	44263	Villastar	780,0	1863,0	1863,0	12109,0	10687,0
2011	44264	Villel	2495,0	2601,0	2601,0	20807,0	19257,0
2011	44265	Vinaceite	440,0	2744,0	2744,0	21952,0	21735,0
2011	44266	Visiedo	331,0	1406,0	1406,0	7030,0	6778,0
2011	44267	Vivel del Río Martín	477,0	1009,0	1009,0	4038,0	3864,0
2011	44268	Zoma (La)	126,0	215,0	215,0	645,0	395,0
2011	50001	Abanto	390,0	1115,0	1115,0	3346,0	3346,0
2011	50002	Acered	427,0	1319,0	978,0	6844,0	6844,0
2011	50003	Agón	333,0	1584,0	1584,0	11087,0	10996,0
2011	50004	Aguarón	526,0	1975,0	1975,0	13233,0	13233,0
2011	50005	Aguilón	218,0	1534,0	1534,0	7671,0	7671,0
2011	50006	Ainzón	1269,0	2999,0	2999,0	16495,0	16495,0
2011	50007	Aladrén	113,0	765,0	532,0	3192,0	3192,0
2011	50008	Alagón	741,0	9018,0	9018,0	70339,0	65450,0
2011	50009	Alarba	345,0	693,0	693,0	2078,0	1999,0
2011	50010	Alberite de San Juan	480,0	571,0	571,0	4000,0	3683,0
2011	50011	Albeta	215,0	2149,0	1448,0	10861,0	10861,0
2011	50012	Alborge	83,0	612,0	612,0	3797,0	3558,0
2011	50013	Alcalá de Ebro	415,0	3193,0	3172,0	19031,0	19031,0
2011	50014	Alcalá de Moncayo	331,0	735,0	735,0	5879,0	5879,0
2011	50015	Alconchel de Ariza	355,0	903,0	809,0	4044,0	4044,0
2011	50016	Aldehuela de Liestos	338,0	624,0	624,0	1872,0	1865,0
2011	50017	Alfajarín	1688,0	6590,0	6590,0	36247,0	36247,0
2011	50018	Alfamén	754,0	14983,0	14983,0	127355,0	125687,0
2011	50019	Alforque	99,0	740,0	683,0	4370,0	4370,0
2011	50020	Alhama de Aragón	691,0	1150,0	1150,0	7472,0	7141,0
2011	50021	Almochuel	200,0	979,0	843,0	5899,0	5899,0
2011	50022	Almolda (La)	648,0	5834,0	5017,0	32608,0	32608,0
