Año	Municipio código	Municipio nombre	Urbana   Número de recibos	Urbana   Base imponible (miles de euros)	Urbana   Base liquidable (miles de euros)	Urbana   Cuota íntegra (euros)	Urbana   Cuota líquida (euros)
2003	44180	Peracense	157,0	862,0	862,0	3879,0	3879,0
2003	44181	Peralejos	119,0	920,0	920,0	4140,0	4140,0
2003	44182	Perales del Alfambra	321,0	3637,0	3637,0	22186,0	22186,0
2003	44183	Pitarque	222,0	899,0	899,0	5394,0	5394,0
2003	44184	Plou	132,0	623,0	623,0	2492,0	2492,0
2003	44185	Pobo (El)	178,0	1696,0	1696,0	6784,0	6784,0
2003	44187	Portellada (La)	313,0	3120,0	3120,0	18720,0	18720,0
2003	44189	Pozondón	199,0	1519,0	1519,0	6076,0	6076,0
2003	44190	Pozuel del Campo	209,0	1173,0	1173,0	5278,0	5278,0
2003	44191	Puebla de Híjar (La)	1079,0	14216,0	14216,0	85296,0	85296,0
2003	44192	Puebla de Valverde (La)	512,0	5834,0	5834,0	38504,0	38504,0
2003	44193	Puertomingalvo	278,0	1957,0	1957,0	7828,0	7828,0
2003	44194	Ráfales	288,0	2106,0	2106,0	12636,0	12636,0
2003	44195	Rillo	165,0	1134,0	1134,0	4536,0	4536,0
2003	44196	Riodeva	351,0	1672,0	1672,0	13376,0	13376,0
2003	44197	Ródenas	172,0	1154,0	1154,0	4616,0	4616,0
2003	44198	Royuela	337,0	2955,0	2955,0	11820,0	11820,0
2003	44199	Rubiales	84,0	490,0	490,0	2940,0	2940,0
2003	44200	Rubielos de la Cérida	112,0	416,0	416,0	2080,0	2080,0
2003	44201	Rubielos de Mora	1053,0	12994,0	12994,0	87060,0	87060,0
2003	44203	Salcedillo	42,0	167,0	167,0	1086,0	1086,0
2003	44204	Saldón	157,0	811,0	811,0	4866,0	4866,0
2003	44205	Samper de Calanda	937,0	11163,0	11163,0	61396,0	61396,0
2003	44206	San Agustín	331,0	2424,0	2424,0	12120,0	12120,0
2003	44207	San Martín del Río	519,0	3059,0	3059,0	12236,0	12236,0
2003	44208	Santa Cruz de Nogueras	88,0	356,0	356,0	1424,0	1424,0
2003	44209	Santa Eulalia	1078,0	18960,0	18960,0	85320,0	85320,0
2003	44210	Sarrión	1539,0	16911,0	16911,0	118377,0	118377,0
2003	44211	Segura de los Baños	195,0	1003,0	1003,0	4012,0	4012,0
2003	44212	Seno	111,0	899,0	899,0	3596,0	3596,0
2003	44213	Singra	178,0	1215,0	1215,0	4860,0	4860,0
2003	44215	Terriente	242,0	1998,0	1998,0	7992,0	7992,0
2003	44216	Teruel	25750,0	782700,0	782700,0	3631600,0	3380100,0
2003	44217	Toril y Masegoso	83,0	458,0	458,0	1832,0	1832,0
2003	44218	Tormón	91,0	547,0	547,0	3282,0	3282,0
2003	44219	Tornos	436,0	3070,0	3070,0	12280,0	12280,0
2003	44220	Torralba de los Sisones	245,0	2557,0	2557,0	12785,0	12785,0
2003	44221	Torrecilla de Alcañiz	465,0	4114,0	4114,0	17279,0	17279,0
2003	44222	Torrecilla del Rebollar	261,0	1768,0	1768,0	7072,0	7072,0
2003	44223	Torre de Arcas	128,0	892,0	892,0	4460,0	4460,0
2003	44224	Torre de las Arcas	120,0	564,0	564,0	2256,0	2256,0
2003	44225	Torre del Compte	315,0	3359,0	3359,0	18810,0	18810,0
2003	44226	Torrelacárcel	420,0	4151,0	4151,0	16604,0	16604,0
2003	44227	Torre los Negros	176,0	1178,0	1178,0	4712,0	4712,0
2003	44228	Torremocha de Jiloca	205,0	1629,0	1629,0	8145,0	8145,0
2003	44229	Torres de Albarracín	272,0	2398,0	2398,0	9592,0	9592,0
2003	44230	Torrevelilla	240,0	1942,0	1942,0	13594,0	13594,0
2003	44231	Torrijas	296,0	2039,0	2039,0	16312,0	16312,0
2003	44232	Torrijo del Campo	523,0	5187,0	5187,0	20748,0	20748,0
2003	44234	Tramacastiel	282,0	1343,0	1343,0	8730,0	8730,0
2003	44235	Tramacastilla	237,0	1725,0	1725,0	6900,0	6900,0
2003	44236	Tronchón	206,0	1154,0	1154,0	5193,0	5193,0
2003	44237	Urrea de Gaén	574,0	5997,0	5997,0	23988,0	23988,0
2003	44238	Utrillas	2312,0	16300,0	16300,0	122250,0	122250,0
2003	44239	Valacloche	76,0	519,0	519,0	2076,0	2076,0
2003	44240	Valbona	343,0	2777,0	2777,0	18050,0	18050,0
2003	44241	Valdealgorfa	784,0	9373,0	9373,0	56238,0	56238,0
2003	44243	Valdecuenca	124,0	625,0	625,0	5000,0	5000,0
2003	44244	Valdelinares	189,0	1054,0	1054,0	4216,0	4216,0
2003	44245	Valdeltormo	416,0	5458,0	5458,0	26744,0	26744,0
2003	44246	Valderrobres	1741,0	39477,0	33364,0	200184,0	200184,0
2003	44247	Valjunquera	451,0	4984,0	4984,0	29904,0	29904,0
2003	44249	Vallecillo (El)	115,0	602,0	602,0	2408,0	2408,0
2003	44250	Veguillas de la Sierra	66,0	425,0	425,0	2550,0	2550,0
2003	44251	Villafranca del Campo	418,0	3410,0	3410,0	15345,0	15345,0
2003	44252	Villahermosa del Campo	114,0	818,0	818,0	3681,0	3681,0
2003	44256	Villanueva del Rebollar de la Sierra	109,0	660,0	660,0	2970,0	2970,0
2003	44257	Villar del Cobo	273,0	1802,0	1802,0	7208,0	7208,0
2003	44258	Villar del Salz	151,0	953,0	953,0	3812,0	3812,0
2003	44260	Villarluengo	293,0	2200,0	2200,0	8800,0	8800,0
2003	44261	Villarquemado	776,0	12549,0	12549,0	75294,0	75294,0
2003	44262	Villarroya de los Pinares	250,0	1940,0	1940,0	9700,0	9700,0
2003	44263	Villastar	366,0	2985,0	2985,0	21492,0	21492,0
2003	44264	Villel	472,0	3776,0	3776,0	26432,0	26432,0
2003	44265	Vinaceite	281,0	2276,0	2276,0	13656,0	13656,0
2003	44266	Visiedo	220,0	1833,0	1833,0	9715,0	9715,0
2003	44267	Vivel del Río Martín	274,0	1804,0	1804,0	10824,0	10824,0
2003	44268	Zoma (La)	62,0	240,0	240,0	960,0	960,0
2003	50001	Abanto	295,0	1213,0	1213,0	4854,0	4854,0
2003	50002	Acered	367,0	1550,0	1550,0	10849,0	10849,0
2003	50003	Agón	171,0	1852,0	1852,0	11114,0	11114,0
2003	50004	Aguarón	857,0	8788,0	8788,0	72064,0	72064,0
2003	50005	Aguilón	514,0	2291,0	2291,0	11454,0	11454,0
2003	50006	Ainzón	969,0	10494,0	10494,0	68214,0	68214,0
2003	50007	Aladrén	171,0	480,0	480,0	3363,0	3363,0
2003	50008	Alagón	3416,0	118513,0	87748,0	553950,0	487974,0
2003	50009	Alarba	222,0	1225,0	1225,0	4898,0	4898,0
2003	50010	Alberite de San Juan	96,0	488,0	488,0	2441,0	2441,0
2003	50011	Albeta	183,0	1408,0	1408,0	7039,0	7039,0
2003	50012	Alborge	175,0	1476,0	1167,0	8167,0	8167,0
2003	50013	Alcalá de Ebro	249,0	2598,0	2598,0	10390,0	10390,0
2003	50014	Alcalá de Moncayo	297,0	1277,0	1277,0	5107,0	5107,0
2003	50015	Alconchel de Ariza	481,0	2118,0	2118,0	8472,0	8472,0
2003	50016	Aldehuela de Liestos	145,0	650,0	650,0	2599,0	2599,0
2003	50017	Alfajarín	1387,0	5305,0	1687,0	205492,0	192534,0
2003	50018	Alfamén	915,0	13322,0	13322,0	85260,0	85260,0
2003	50019	Alforque	161,0	1487,0	1233,0	4932,0	4932,0
2003	50020	Alhama de Aragón	1136,0	17848,0	17848,0	116012,0	116012,0
2003	50021	Almochuel	106,0	416,0	416,0	2081,0	2081,0
2003	50022	Almolda (La)	519,0	31743,0	31743,0	158717,0	52019,0
2003	50023	Almonacid de la Cuba	434,0	1686,0	1686,0	11803,0	11803,0
2003	50024	Almonacid de la Sierra	1117,0	8393,0	8393,0	46998,0	46998,0
2003	50025	Almunia de Doña Godina (La)	3957,0	86405,0	86405,0	432023,0	432023,0
2003	50026	Alpartir	616,0	4937,0	4937,0	24685,0	24685,0
2003	50027	Ambel	547,0	2432,0	2432,0	20670,0	20670,0
2003	50028	Anento	159,0	505,0	505,0	4296,0	4296,0
2003	50029	Aniñón	844,0	7478,0	7478,0	29913,0	29913,0
2003	50030	Añón de Moncayo	742,0	5437,0	5437,0	27184,0	27184,0
2003	50031	Aranda de Moncayo	654,0	3382,0	3382,0	20291,0	20291,0
2003	50032	Arándiga	671,0	4286,0	4286,0	21428,0	21428,0
2003	50033	Ardisa	129,0	1814,0	1814,0	14514,0	14514,0
2003	50034	Ariza	1454,0	15793,0	15793,0	83701,0	83701,0
2003	50035	Artieda	127,0	753,0	753,0	4515,0	4515,0
2003	50036	Asín	171,0	713,0	713,0	4988,0	4988,0
2003	50037	Atea	562,0	2782,0	2782,0	11130,0	11130,0
2003	50038	Ateca	1745,0	21539,0	21539,0	129236,0	129236,0
2003	50039	Azuara	1077,0	8504,0	8504,0	42521,0	42521,0
2003	50040	Badules	162,0	1145,0	1145,0	4578,0	4578,0
2003	50041	Bagüés	75,0	321,0	321,0	1990,0	1990,0
2003	50042	Balconchán	82,0	223,0	223,0	893,0	893,0
2003	50043	Bárboles	385,0	3636,0	3636,0	15272,0	15272,0
2003	50044	Bardallur	357,0	2617,0	2617,0	10467,0	10467,0
2003	50045	Belchite	1131,0	15439,0	15439,0	100355,0	100355,0
2003	50046	Belmonte de Gracián	306,0	2283,0	2283,0	11415,0	11415,0
2003	50047	Berdejo	153,0	460,0	460,0	1841,0	1841,0
2003	50048	Berrueco	77,0	343,0	343,0	1920,0	1920,0
2003	50050	Bijuesca	365,0	1081,0	1081,0	4325,0	4325,0
2003	50051	Biota	930,0	10396,0	10396,0	66535,0	66535,0
2003	50052	Bisimbre	113,0	3251,0	3251,0	19508,0	14306,0
2003	50053	Boquiñeni	715,0	11845,0	11845,0	52830,0	41230,0
2003	50054	Bordalba	214,0	895,0	895,0	3581,0	3581,0
2003	50055	Borja	4032,0	50952,0	50952,0	434623,0	434623,0
2003	50056	Botorrita	388,0	5760,0	5760,0	34562,0	34562,0
2003	50057	Brea de Aragón	1601,0	24416,0	24416,0	122079,0	122079,0
2003	50058	Bubierca	293,0	926,0	926,0	3704,0	3704,0
2003	50059	Bujaraloz	686,0	21114,0	21114,0	84457,0	69506,0
2003	50060	Bulbuente	385,0	2295,0	2295,0	19509,0	19509,0
2003	50061	Bureta	284,0	2403,0	2403,0	12016,0	12016,0
2003	50062	Burgo de Ebro (El)	1480,0	112582,0	52668,0	210671,0	210671,0
2003	50063	Buste (El)	200,0	1264,0	1264,0	5055,0	5055,0
2003	50064	Cabañas de Ebro	450,0	6743,0	6743,0	43829,0	43829,0
2003	50065	Cabolafuente	286,0	1311,0	1311,0	5245,0	5245,0
2003	50066	Cadrete	2126,0	57638,0	57638,0	253607,0	253607,0
2003	50067	Calatayud	14468,0	390893,0	390893,0	1707092,0	1701973,0
2003	50068	Calatorao	1847,0	33377,0	33377,0	141853,0	141853,0
2003	50069	Calcena	131,0	392,0	392,0	2354,0	2354,0
2003	50070	Calmarza	236,0	1260,0	1260,0	8823,0	8823,0
2003	50071	Campillo de Aragón	312,0	1937,0	1937,0	11623,0	11623,0
2003	50072	Carenas	599,0	8304,0	8304,0	51521,0	51521,0
2003	50073	Cariñena	2041,0	37606,0	37606,0	206834,0	206834,0
2003	50074	Caspe	6757,0	140645,0	140645,0	862306,0	860207,0
2003	50075	Castejón de Alarba	202,0	805,0	805,0	3220,0	3220,0
2003	50076	Castejón de las Armas	235,0	885,0	885,0	3542,0	3542,0
2003	50077	Castejón de Valdejasa	395,0	2092,0	2092,0	12550,0	12550,0
2003	50078	Castiliscar	409,0	3927,0	3927,0	29450,0	29450,0
2003	50079	Cervera de la Cañada	478,0	2888,0	2888,0	11553,0	11553,0
2003	50080	Cerveruela	245,0	259,0	259,0	1035,0	1035,0
2003	50081	Cetina	898,0	10972,0	10972,0	49372,0	49372,0
2003	50082	Cimballa	332,0	1716,0	1716,0	10298,0	10298,0
2003	50083	Cinco Olivas	185,0	1806,0	1486,0	5944,0	5944,0
2003	50084	Clarés de Ribota	338,0	776,0	776,0	3102,0	3102,0
2003	50085	Codo	360,0	2709,0	2709,0	10836,0	10836,0
2003	50086	Codos	561,0	2719,0	2719,0	10874,0	10874,0
2003	50087	Contamina	121,0	388,0	388,0	2718,0	2718,0
2003	50088	Cosuenda	616,0	4665,0	4665,0	36387,0	36387,0
2003	50089	Cuarte de Huerva	2503,0	121652,0	121652,0	729911,0	725655,0
2003	50090	Cubel	371,0	2230,0	2230,0	8919,0	8919,0
2003	50091	Cuerlas (Las)	203,0	988,0	988,0	5534,0	5534,0
2003	50092	Chiprana	570,0	8319,0	8319,0	33276,0	33276,0
2003	50093	Chodes	215,0	1495,0	1495,0	5981,0	5981,0
2003	50094	Daroca	2227,0	44533,0	44533,0	200398,0	200398,0
2003	50095	Ejea de los Caballeros	10966,0	220182,0	220182,0	1321091,0	1320950,0
2003	50096	Embid de Ariza	225,0	814,0	814,0	3257,0	3257,0
2003	50098	Encinacorba	389,0	2612,0	2612,0	18284,0	18284,0
2003	50099	Épila	3014,0	64539,0	64539,0	450484,0	450484,0
2003	50100	Erla	434,0	4880,0	4880,0	27330,0	27330,0
2003	50101	Escatrón	1308,0	28396,0	25182,0	151269,0	151269,0
2003	50102	Fabara	1064,0	15851,0	15851,0	109373,0	109373,0
2003	50104	Farlete	337,0	4145,0	4145,0	16581,0	16581,0
2003	50105	Fayón	318,0	7747,0	7747,0	65849,0	64633,0
2003	50106	Fayos (Los)	249,0	1363,0	1363,0	6813,0	6813,0
2003	50107	Figueruelas	817,0	115391,0	115391,0	576956,0	547819,0
2003	50108	Fombuena	126,0	198,0	198,0	791,0	791,0
2003	50109	Frago (El)	195,0	763,0	763,0	4577,0	4577,0
2003	50110	Frasno (El)	926,0	7124,0	7124,0	35622,0	35622,0
2003	50111	Fréscano	220,0	1769,0	1769,0	11498,0	11498,0
2003	50113	Fuendejalón	787,0	7896,0	7896,0	39481,0	39481,0
2003	50114	Fuendetodos	230,0	2061,0	2061,0	8245,0	8245,0
2003	50115	Fuentes de Ebro	2406,0	41191,0	41191,0	247147,0	247147,0
2003	50116	Fuentes de Jiloca	456,0	3032,0	3032,0	18193,0	18193,0
2003	50117	Gallocanta	258,0	1917,0	1917,0	10928,0	10928,0
2003	50118	Gallur	2024,0	38365,0	38365,0	306922,0	269269,0
2003	50119	Gelsa	893,0	14014,0	14014,0	90191,0	90191,0
2003	50120	Godojos	210,0	1106,0	1106,0	4424,0	4424,0
2003	50121	Gotor	389,0	2064,0	2064,0	10319,0	10319,0
2003	50122	Grisel	184,0	899,0	899,0	3594,0	3594,0
2003	50123	Grisén	399,0	6266,0	6266,0	31328,0	31328,0
2003	50124	Herrera de los Navarros	1147,0	6698,0	6698,0	26791,0	26791,0
2003	50125	Ibdes	844,0	6890,0	6890,0	41341,0	41341,0
2003	50126	Illueca	2964,0	33955,0	33955,0	169775,0	151392,0
2003	50128	Isuerre	96,0	585,0	585,0	4684,0	4684,0
2003	50129	Jaraba	444,0	5246,0	5246,0	36722,0	36722,0
2003	50130	Jarque	1004,0	5942,0	5942,0	29709,0	29709,0
2003	50131	Jaulín	321,0	2772,0	2772,0	12474,0	12474,0
2003	50132	Joyosa (La)	416,0	15303,0	15303,0	70547,0	46566,0
2003	50133	Lagata	243,0	1133,0	1133,0	4533,0	4533,0
2003	50134	Langa del Castillo	392,0	1995,0	1995,0	7979,0	7979,0
2003	50135	Layana	148,0	1339,0	1339,0	8035,0	8035,0
2003	50136	Lécera	857,0	8364,0	8364,0	41818,0	41818,0
2003	50137	Leciñena	818,0	22371,0	16556,0	66226,0	66226,0
2003	50138	Lechón	59,0	440,0	440,0	1759,0	1759,0
2003	50139	Letux	537,0	3968,0	3968,0	15871,0	15871,0
2003	50140	Litago	383,0	1466,0	1466,0	8799,0	8799,0
2003	50141	Lituénigo	354,0	1101,0	1101,0	5506,0	5506,0
2003	50142	Lobera de Onsella	178,0	766,0	766,0	4750,0	4750,0
2003	50143	Longares	736,0	8176,0	8176,0	47420,0	47420,0
2003	50144	Longás	122,0	377,0	377,0	2340,0	2340,0
2003	50146	Lucena de Jalón	292,0	3327,0	3327,0	19960,0	19960,0
2003	50147	Luceni	815,0	15984,0	15984,0	75126,0	57080,0
2003	50148	Luesia	498,0	3045,0	3045,0	17055,0	17055,0
2003	50149	Luesma	176,0	477,0	477,0	1909,0	1909,0
2003	50150	Lumpiaque	884,0	10084,0	10084,0	50421,0	50421,0
2003	50151	Luna	937,0	10807,0	10807,0	54034,0	54034,0
2003	50152	Maella	1437,0	24144,0	24144,0	118303,0	118303,0
2003	50153	Magallón	934,0	17152,0	17152,0	97944,0	57691,0
2003	50154	Mainar	186,0	1408,0	1408,0	5632,0	5632,0
2003	50155	Malanquilla	300,0	1057,0	1057,0	4228,0	4228,0
2003	50156	Maleján	267,0	1937,0	1937,0	16468,0	16468,0
2003	50157	Malón	418,0	4543,0	4543,0	36347,0	36347,0
2003	50159	Maluenda	761,0	9513,0	9513,0	47564,0	47564,0
2003	50160	Mallén	1869,0	47691,0	47691,0	219379,0	156707,0
2003	50161	Manchones	231,0	1198,0	1198,0	7187,0	7187,0
2003	50162	Mara	327,0	2611,0	2611,0	10444,0	10444,0
2003	50163	María de Huerva	1277,0	39276,0	39276,0	196380,0	196380,0
2003	50164	Mediana de Aragón	326,0	2310,0	2310,0	9238,0	9238,0
2003	50165	Mequinenza	1549,0	37763,0	37763,0	304907,0	304907,0
2003	50166	Mesones de Isuela	511,0	3055,0	3055,0	12220,0	12220,0
2003	50167	Mezalocha	261,0	1353,0	1353,0	8120,0	8120,0
2003	50168	Mianos	51,0	395,0	395,0	2371,0	2371,0
2003	50169	Miedes de Aragón	532,0	3740,0	3740,0	14960,0	14960,0
2003	50170	Monegrillo	350,0	4344,0	4344,0	23893,0	23893,0
2003	50171	Moneva	286,0	1213,0	1213,0	6005,0	6005,0
2003	50172	Monreal de Ariza	387,0	2424,0	2424,0	12122,0	12122,0
2003	50173	Monterde	521,0	2502,0	2502,0	15012,0	15012,0
2003	50174	Montón	192,0	902,0	902,0	3609,0	3609,0
2003	50175	Morata de Jalón	1476,0	19995,0	19995,0	79981,0	79981,0
2003	50176	Morata de Jiloca	489,0	3472,0	3472,0	24302,0	24302,0
2003	50177	Morés	693,0	6178,0	6178,0	30889,0	30889,0
2003	50178	Moros	714,0	2515,0	2515,0	15088,0	15088,0
2003	50179	Moyuela	552,0	4074,0	4074,0	16296,0	16296,0
2003	50180	Mozota	207,0	1327,0	1327,0	7961,0	7961,0
2003	50181	Muel	1214,0	26359,0	26359,0	152879,0	152879,0
2003	50182	Muela (La)	1775,0	51953,0	51953,0	259766,0	259766,0
2003	50183	Munébrega	536,0	3109,0	3109,0	17413,0	17413,0
2003	50184	Murero	222,0	1080,0	1080,0	6481,0	6481,0
2003	50185	Murillo de Gállego	423,0	2746,0	2746,0	12357,0	12357,0
2003	50186	Navardún	150,0	832,0	832,0	5161,0	5161,0
2003	50187	Nigüella	215,0	893,0	893,0	3573,0	3573,0
2003	50188	Nombrevilla	86,0	339,0	339,0	1357,0	1357,0
2003	50189	Nonaspe	1105,0	12293,0	12293,0	73760,0	73760,0
2003	50190	Novallas	681,0	6878,0	6878,0	58460,0	58460,0
2003	50191	Novillas	434,0	7505,0	5854,0	35122,0	35122,0
2003	50192	Nuévalos	568,0	7870,0	7870,0	47218,0	47218,0
2003	50193	Nuez de Ebro	612,0	14733,0	14733,0	103132,0	103132,0
2003	50194	Olvés	288,0	856,0	856,0	7273,0	7273,0
2003	50195	Orcajo	205,0	658,0	658,0	2633,0	2633,0
2003	50196	Orera	158,0	1717,0	1717,0	6869,0	6869,0
2003	50197	Orés	260,0	951,0	951,0	6274,0	6274,0
2003	50198	Oseja	105,0	212,0	212,0	848,0	848,0
2003	50199	Osera de Ebro	439,0	8876,0	8876,0	62129,0	48979,0
2003	50200	Paniza	649,0	6237,0	6237,0	42412,0	42412,0
2003	50201	Paracuellos de Jiloca	518,0	7176,0	7176,0	43057,0	43057,0
2003	50202	Paracuellos de la Ribera	386,0	1424,0	1424,0	9255,0	9255,0
2003	50203	Pastriz	881,0	21891,0	17400,0	104398,0	104398,0
2003	50204	Pedrola	1910,0	63849,0	63849,0	351168,0	304845,0
2003	50205	Pedrosas (Las)	149,0	899,0	899,0	5842,0	5842,0
2003	50206	Perdiguera	422,0	5789,0	5789,0	34737,0	34737,0
2003	50207	Piedratajada	145,0	1313,0	1313,0	6565,0	6565,0
2003	50208	Pina de Ebro	1385,0	53120,0	53120,0	265602,0	163685,0
2003	50209	Pinseque	2109,0	116153,0	49053,0	269789,0	269670,0
2003	50210	Pintanos (Los)	190,0	605,0	605,0	3630,0	3630,0
2003	50211	Plasencia de Jalón	362,0	3809,0	3809,0	15235,0	15235,0
2003	50212	Pleitas	62,0	358,0	358,0	1673,0	1673,0
2003	50213	Plenas	434,0	1871,0	1871,0	7485,0	7485,0
2003	50214	Pomer	202,0	1153,0	619,0	2476,0	2476,0
2003	50215	Pozuel de Ariza	243,0	855,0	855,0	3420,0	3420,0
2003	50216	Pozuelo de Aragón	378,0	3188,0	3188,0	14344,0	14344,0
2003	50217	Pradilla de Ebro	516,0	7893,0	6136,0	47787,0	47787,0
2003	50218	Puebla de Albortón	199,0	1178,0	1178,0	4714,0	4714,0
2003	50219	Puebla de Alfindén (La)	2470,0	162292,0	108275,0	443927,0	443843,0
2003	50220	Puendeluna	112,0	665,0	665,0	5322,0	5322,0
2003	50221	Purujosa	205,0	172,0	172,0	689,0	689,0
2003	50222	Quinto	1426,0	21201,0	21201,0	101766,0	101766,0
2003	50223	Remolinos	770,0	8861,0	8861,0	53166,0	53166,0
2003	50224	Retascón	117,0	684,0	684,0	2737,0	2737,0
2003	50225	Ricla	1552,0	19595,0	19595,0	117568,0	117568,0
2003	50227	Romanos	146,0	1380,0	1380,0	5519,0	5519,0
2003	50228	Rueda de Jalón	361,0	3085,0	3085,0	20053,0	20053,0
2003	50229	Ruesca	90,0	549,0	549,0	2198,0	2198,0
2003	50230	Sádaba	1347,0	20916,0	20916,0	116292,0	116292,0
2003	50231	Salillas de Jalón	386,0	3505,0	3505,0	21033,0	21033,0
2003	50232	Salvatierra de Esca	385,0	2291,0	2291,0	13747,0	13747,0
2003	50233	Samper del Salz	179,0	742,0	742,0	2970,0	2970,0
2003	50234	San Martín de la Virgen de Moncayo	669,0	4606,0	4606,0	29942,0	29942,0
2003	50235	San Mateo de Gállego	2021,0	40627,0	40627,0	268135,0	268135,0
2003	50236	Santa Cruz de Grío	366,0	1998,0	1998,0	12986,0	12986,0
2003	50237	Santa Cruz de Moncayo	185,0	737,0	737,0	3315,0	3315,0
2003	50238	Santa Eulalia de Gállego	253,0	1463,0	1463,0	6585,0	6585,0
2003	50239	Santed	130,0	616,0	616,0	3448,0	3448,0
2003	50240	Sástago	1081,0	23229,0	20633,0	86660,0	86660,0
2003	50241	Saviñán	641,0	7787,0	7787,0	66192,0	66192,0
2003	50242	Sediles	160,0	685,0	685,0	4792,0	4792,0
2003	50243	Sestrica	722,0	4196,0	4196,0	20980,0	20980,0
2003	50244	Sierra de Luna	347,0	3888,0	2593,0	20741,0	20741,0
2003	50245	Sigüés	258,0	1780,0	1780,0	10678,0	10678,0
2003	50246	Sisamón	363,0	1563,0	1563,0	6250,0	6250,0
2003	50247	Sobradiel	389,0	12045,0	12045,0	48180,0	37281,0
2003	50248	Sos del Rey Católico	767,0	7908,0	7908,0	49029,0	49029,0
2003	50249	Tabuenca	745,0	3968,0	3968,0	19841,0	19841,0
2003	50250	Talamantes	215,0	821,0	821,0	3282,0	3282,0
2003	50251	Tarazona	9395,0	129044,0	129044,0	926539,0	921770,0
2003	50252	Tauste	4733,0	86745,0	86745,0	607217,0	607217,0
2003	50253	Terrer	642,0	8137,0	8137,0	56958,0	56958,0
2003	50254	Tierga	398,0	1976,0	1976,0	7905,0	7905,0
2003	50255	Tobed	458,0	2768,0	2768,0	17991,0	17991,0
2003	50256	Torralba de los Frailes	327,0	1781,0	1781,0	7123,0	7123,0
2003	50257	Torralba de Ribota	316,0	1750,0	1750,0	7000,0	7000,0
2003	50258	Torralbilla	218,0	963,0	963,0	3851,0	3851,0
2003	50259	Torrehermosa	208,0	1406,0	1406,0	5622,0	5622,0
2003	50260	Torrelapaja	133,0	649,0	649,0	2598,0	2598,0
2003	50261	Torrellas	503,0	3117,0	3117,0	18700,0	18700,0
2003	50262	Torres de Berrellén	951,0	16180,0	16180,0	64721,0	63235,0
2003	50263	Torrijo de la Cañada	670,0	2524,0	2524,0	15146,0	15146,0
2003	50264	Tosos	394,0	1976,0	1976,0	11856,0	11856,0
2003	50265	Trasmoz	180,0	939,0	939,0	3756,0	3756,0
2003	50266	Trasobares	601,0	1729,0	1729,0	6917,0	6917,0
2003	50267	Uncastillo	924,0	7369,0	7369,0	55264,0	55264,0
2003	50268	Undués de Lerda	141,0	568,0	568,0	3522,0	3522,0
2003	50269	Urrea de Jalón	403,0	4002,0	4002,0	26012,0	26012,0
2003	50270	Urriés	140,0	613,0	613,0	2451,0	2451,0
2003	50271	Used	601,0	5152,0	5152,0	20609,0	20609,0
2003	50272	Utebo	8381,0	386308,0	231451,0	1365559,0	1356542,0
2003	50273	Valdehorna	126,0	481,0	481,0	1925,0	1925,0
2003	50274	Val de San Martín	120,0	397,0	397,0	1587,0	1587,0
2003	50275	Valmadrid	98,0	787,0	787,0	3148,0	3148,0
2003	50276	Valpalmas	196,0	1444,0	1444,0	11549,0	11549,0
2003	50277	Valtorres	252,0	1636,0	1636,0	6546,0	6546,0
2003	50278	Velilla de Ebro	336,0	3820,0	3820,0	29799,0	29799,0
2003	50279	Velilla de Jiloca	288,0	1414,0	1414,0	8483,0	8483,0
2003	50280	Vera de Moncayo	672,0	3679,0	3679,0	20600,0	20600,0
2003	50281	Vierlas	113,0	1005,0	1005,0	6027,0	6027,0
2003	50282	Vilueña (La)	177,0	1370,0	1370,0	6165,0	6165,0
2003	50283	Villadoz	163,0	896,0	896,0	3584,0	3584,0
2003	50284	Villafeliche	368,0	2734,0	2734,0	13672,0	13672,0
2003	50285	Villafranca de Ebro	491,0	21522,0	21522,0	144198,0	144198,0
2003	50286	Villalba de Perejil	90,0	501,0	501,0	2005,0	2005,0
2003	50287	Villalengua	598,0	2344,0	2344,0	14064,0	14064,0
2003	50288	Villanueva de Gállego	2147,0	137244,0	85842,0	429208,0	429208,0
2003	50289	Villanueva de Jiloca	259,0	994,0	994,0	3977,0	3977,0
2003	50290	Villanueva de Huerva	598,0	5487,0	5487,0	32923,0	32923,0
2003	50291	Villar de los Navarros	429,0	1982,0	1982,0	11889,0	11889,0
2003	50292	Villarreal de Huerva	241,0	3422,0	3422,0	13689,0	13689,0
2003	50293	Villarroya de la Sierra	1094,0	4454,0	4454,0	26727,0	26727,0
2003	50294	Villarroya del Campo	141,0	853,0	853,0	3412,0	3412,0
2003	50295	Vistabella	221,0	916,0	916,0	6139,0	6139,0
2003	50296	Zaida (La)	465,0	15710,0	12410,0	49638,0	49638,0
2003	50297	Zaragoza	411907,0	16369495,0	16369495,0	65477981,0	65108062,0
2003	50298	Zuera	4286,0	264457,0	134262,0	805574,0	805364,0
2003	50901	Biel	520,0	3059,0	3059,0	16825,0	16825,0
2003	50902	Marracos	108,0	1234,0	1234,0	8019,0	8019,0
2004	22001	Abiego	386,0	3049,0	3049,0	18294,0	18294,0
2004	22002	Abizanda	86,0	11341,0	11341,0	96399,0	96399,0
2004	22003	Adahuesca	157,0	1706,0	1706,0	10236,0	10236,0
2004	22004	Agüero	381,0	1621,0	1621,0	12158,0	12158,0
2004	22006	Aísa	2860,0	52611,0	52611,0	447194,0	447194,0
