Municipio código	Municipio nombre	Año	Sistema de cultivo	Total (A+B+C1+C2+D)	(A) FRUTALES. Total	Manzano	Peral	Membrillero	Albaricoquero	Cerezo y Guindo	Melocotonero	Ciruelo	Higuera	Palmera datilera	Azufaifo y otros	Almendro	Nogal	Avellano	Nectarina	Otros frutales	(B) VIÑEDO. Total	Viñedo de uva de mesa	Viñedo de uva de vino	Viñedo de uva para pasas	(C1) OLIVAR. Total	Olivar de aceituna de mesa y para aceite	(C2) OTROS CULTIVOS LEÑOSOS. Total	(D) VIVEROS. Total
44150	Miravete de la Sierra	2017	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44150	Miravete de la Sierra	2017	Secano	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0
44151	Molinos	2017	Regadío	20,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	17,0	17,0	0,0	0,0
44151	Molinos	2017	Secano	167,0	97,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	97,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	50,0	50,0	20,0	0,0
44152	Monforte de Moyuela	2017	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44152	Monforte de Moyuela	2017	Secano	70,0	70,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	70,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44153	Monreal del Campo	2017	Regadío	9,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	9,0	0,0
44153	Monreal del Campo	2017	Secano	22,0	8,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	8,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	14,0	0,0
44154	Monroyo	2017	Regadío	1,0	1,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44154	Monroyo	2017	Secano	392,0	154,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	147,0	0,0	0,0	0,0	4,0	39,0	0,0	39,0	0,0	18,0	18,0	181,0	0,0
44155	Montalbán	2017	Regadío	5,0	5,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	5,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44155	Montalbán	2017	Secano	26,0	5,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	4,0	0,0	0,0	0,0	18,0	0,0	18,0	0,0	0,0	0,0	3,0	0,0
44156	Monteagudo del Castillo	2017	Regadío											0,0														
44156	Monteagudo del Castillo	2017	Secano											0,0														
44157	Monterde de Albarracín	2017	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44157	Monterde de Albarracín	2017	Secano	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0
44158	Mora de Rubielos	2017	Regadío	9,0	7,0	0,0	0,0	0,0	0,0	6,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0
44158	Mora de Rubielos	2017	Secano	227,0	62,0	0,0	0,0	0,0	0,0	12,0	0,0	0,0	0,0	0,0	0,0	46,0	3,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	165,0	0,0
44159	Moscardón	2017	Regadío											0,0														
44159	Moscardón	2017	Secano											0,0														
44160	Mosqueruela	2017	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44160	Mosqueruela	2017	Secano	76,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	76,0	0,0
44161	Muniesa	2017	Regadío	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	3,0	0,0	1,0	1,0	0,0	0,0
44161	Muniesa	2017	Secano	580,0	374,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	10,0	363,0	0,0	0,0	0,0	1,0	103,0	1,0	102,0	0,0	42,0	42,0	61,0	0,0
44163	Noguera de Albarracín	2017	Regadío											0,0														
44163	Noguera de Albarracín	2017	Secano											0,0														
44164	Nogueras	2017	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44164	Nogueras	2017	Secano	15,0	15,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	15,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44165	Nogueruelas	2017	Regadío	15,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	15,0	0,0
44165	Nogueruelas	2017	Secano	17,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	17,0	0,0
44167	Obón	2017	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44167	Obón	2017	Secano	50,0	24,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	24,0	0,0	0,0	0,0	0,0	8,0	0,0	8,0	0,0	14,0	14,0	4,0	0,0
44168	Odón	2017	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44168	Odón	2017	Secano	26,0	6,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	6,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	20,0	0,0
44169	Ojos Negros	2017	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44169	Ojos Negros	2017	Secano	51,0	9,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	8,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	42,0	0,0
44171	Olba	2017	Regadío	1,0	1,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44171	Olba	2017	Secano	3,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44172	Oliete	2017	Regadío	27,0	3,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	24,0	24,0	0,0	0,0
44172	Oliete	2017	Secano	270,0	18,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	17,0	1,0	0,0	0,0	0,0	15,0	0,0	15,0	0,0	237,0	237,0	0,0	0,0
44173	Olmos (Los)	2017	Regadío	6,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	6,0	6,0	0,0	0,0
44173	Olmos (Los)	2017	Secano	383,0	220,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	220,0	0,0	0,0	0,0	0,0	5,0	0,0	5,0	0,0	148,0	148,0	10,0	0,0
44174	Orihuela del Tremedal	2017	Regadío											0,0														
44174	Orihuela del Tremedal	2017	Secano											0,0														
44175	Orrios	2017	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44175	Orrios	2017	Secano	30,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	30,0	0,0
44176	Palomar de Arroyos	2017	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44176	Palomar de Arroyos	2017	Secano	2,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44177	Pancrudo	2017	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44177	Pancrudo	2017	Secano	18,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	18,0	0,0
44178	Parras de Castellote (Las)	2017	Regadío	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	2,0	0,0	0,0
44178	Parras de Castellote (Las)	2017	Secano	144,0	65,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	64,0	1,0	0,0	0,0	0,0	3,0	0,0	3,0	0,0	69,0	69,0	7,0	0,0
44179	Peñarroya de Tastavins	2017	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44179	Peñarroya de Tastavins	2017	Secano	205,0	113,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	111,0	0,0	0,0	0,0	2,0	10,0	0,0	10,0	0,0	77,0	77,0	5,0	0,0
44180	Peracense	2017	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44180	Peracense	2017	Secano	37,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	35,0	0,0
44181	Peralejos	2017	Regadío	2,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0
44181	Peralejos	2017	Secano	19,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	16,0	0,0
44182	Perales del Alfambra	2017	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44182	Perales del Alfambra	2017	Secano	105,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	105,0	0,0
44183	Pitarque	2017	Regadío											0,0														
44183	Pitarque	2017	Secano											0,0														
44184	Plou	2017	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44184	Plou	2017	Secano	141,0	112,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	112,0	0,0	0,0	0,0	0,0	26,0	0,0	26,0	0,0	2,0	2,0	1,0	0,0
44185	Pobo (El)	2017	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44185	Pobo (El)	2017	Secano	38,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	38,0	0,0
44187	Portellada (La)	2017	Regadío	7,0	2,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	5,0	5,0	0,0	0,0
44187	Portellada (La)	2017	Secano	649,0	210,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	204,0	2,0	0,0	0,0	2,0	9,0	0,0	9,0	0,0	425,0	425,0	5,0	0,0
44189	Pozondón	2017	Regadío											0,0														
44189	Pozondón	2017	Secano											0,0														
44190	Pozuel del Campo	2017	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44190	Pozuel del Campo	2017	Secano	13,0	9,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	9,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	4,0	0,0
44191	Puebla de Híjar (La)	2017	Regadío	121,0	19,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	1,0	17,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	102,0	102,0	0,0	0,0
44191	Puebla de Híjar (La)	2017	Secano	59,0	25,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	24,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	34,0	34,0	0,0	0,0
44192	Puebla de Valverde (La)	2017	Regadío	120,0	5,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	115,0	0,0
44192	Puebla de Valverde (La)	2017	Secano	710,0	59,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	56,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	651,0	0,0
44193	Puertomingalvo	2017	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44193	Puertomingalvo	2017	Secano	11,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	11,0	0,0
44194	Ráfales	2017	Regadío	18,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	17,0	17,0	0,0	0,0
44194	Ráfales	2017	Secano	500,0	263,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	260,0	0,0	0,0	0,0	2,0	27,0	0,0	27,0	0,0	182,0	182,0	28,0	0,0
44195	Rillo	2017	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44195	Rillo	2017	Secano	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0
44196	Riodeva	2017	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44196	Riodeva	2017	Secano	53,0	49,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	49,0	0,0	0,0	0,0	0,0	4,0	0,0	4,0	0,0	0,0	0,0	0,0	0,0
44197	Ródenas	2017	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44197	Ródenas	2017	Secano	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0
44198	Royuela	2017	Regadío											0,0														
44198	Royuela	2017	Secano											0,0														
44199	Rubiales	2017	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44199	Rubiales	2017	Secano	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0
44200	Rubielos de la Cérida	2017	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44200	Rubielos de la Cérida	2017	Secano	7,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	7,0	0,0
44201	Rubielos de Mora	2017	Regadío	4,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	0,0	0,0	1,0	0,0
44201	Rubielos de Mora	2017	Secano	20,0	12,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	9,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	8,0	0,0
44203	Salcedillo	2017	Regadío											0,0														
44203	Salcedillo	2017	Secano											0,0														
44204	Saldón	2017	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44204	Saldón	2017	Secano	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0
44205	Samper de Calanda	2017	Regadío	104,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	8,0	0,0	8,0	0,0	96,0	96,0	0,0	0,0
44205	Samper de Calanda	2017	Secano	333,0	103,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	103,0	0,0	0,0	0,0	0,0	61,0	0,0	61,0	0,0	169,0	169,0	0,0	0,0
44206	San Agustín	2017	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44206	San Agustín	2017	Secano	201,0	50,0	0,0	0,0	0,0	0,0	4,0	0,0	0,0	0,0	0,0	0,0	45,0	0,0	0,0	0,0	1,0	1,0	0,0	1,0	0,0	0,0	0,0	150,0	0,0
44207	San Martín del Río	2017	Regadío	4,0	4,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44207	San Martín del Río	2017	Secano	178,0	62,0	0,0	0,0	0,0	0,0	9,0	0,0	0,0	0,0	0,0	0,0	53,0	0,0	0,0	0,0	0,0	116,0	1,0	115,0	0,0	0,0	0,0	0,0	0,0
44208	Santa Cruz de Nogueras	2017	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44208	Santa Cruz de Nogueras	2017	Secano	22,0	22,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	22,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44209	Santa Eulalia	2017	Regadío	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0
44209	Santa Eulalia	2017	Secano	50,0	11,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	11,0	0,0	0,0	0,0	0,0	0,0	0,0	39,0	0,0
44210	Sarrión	2017	Regadío	430,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	430,0	0,0
44210	Sarrión	2017	Secano	1368,0	152,0	0,0	0,0	0,0	0,0	4,0	0,0	0,0	0,0	0,0	0,0	136,0	0,0	0,0	0,0	12,0	2,0	0,0	2,0	0,0	0,0	0,0	1214,0	0,0
44211	Segura de los Baños	2017	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44211	Segura de los Baños	2017	Secano	13,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	10,0	0,0
44212	Seno	2017	Regadío	5,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	5,0	5,0	0,0	0,0
44212	Seno	2017	Secano	39,0	26,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	26,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	11,0	11,0	1,0	0,0
44213	Singra	2017	Regadío	7,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	7,0	0,0
44213	Singra	2017	Secano	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0
44215	Terriente	2017	Regadío											0,0														
44215	Terriente	2017	Secano											0,0														
44216	Teruel	2017	Regadío	11,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	11,0	0,0
44216	Teruel	2017	Secano	168,0	53,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	45,0	5,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	115,0	0,0
44217	Toril y Masegoso	2017	Regadío											0,0														
44217	Toril y Masegoso	2017	Secano											0,0														
44218	Tormón	2017	Regadío											0,0														
44218	Tormón	2017	Secano											0,0														
44219	Tornos	2017	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44219	Tornos	2017	Secano	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44220	Torralba de los Sisones	2017	Regadío											0,0														
44220	Torralba de los Sisones	2017	Secano											0,0														
44221	Torrecilla de Alcañiz	2017	Regadío	29,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	29,0	29,0	0,0	0,0
44221	Torrecilla de Alcañiz	2017	Secano	961,0	412,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	412,0	0,0	0,0	0,0	0,0	12,0	0,0	12,0	0,0	537,0	537,0	0,0	0,0
44222	Torrecilla del Rebollar	2017	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44222	Torrecilla del Rebollar	2017	Secano	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0
44223	Torre de Arcas	2017	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44223	Torre de Arcas	2017	Secano	62,0	47,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	42,0	0,0	0,0	0,0	5,0	6,0	0,0	6,0	0,0	0,0	0,0	9,0	0,0
44224	Torre de las Arcas	2017	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
