Mes y año	Comarca código	Comarca nombre	Edad (grupos quinquenales)	Sexo	Nº parados
Agosto 2021	22	Campo de Belchite	50-54	Mujeres	14
Agosto 2021	22	Campo de Belchite	55-59	Hombres	14
Agosto 2021	22	Campo de Belchite	55-59	Mujeres	15
Agosto 2021	22	Campo de Belchite	60-64	Hombres	12
Agosto 2021	22	Campo de Belchite	60-64	Mujeres	13
Agosto 2021	23	Bajo Martín	16-19	Hombres	5
Agosto 2021	23	Bajo Martín	16-19	Mujeres	4
Agosto 2021	23	Bajo Martín	20-24	Hombres	10
Agosto 2021	23	Bajo Martín	20-24	Mujeres	7
Agosto 2021	23	Bajo Martín	25-29	Hombres	3
Agosto 2021	23	Bajo Martín	25-29	Mujeres	18
Agosto 2021	23	Bajo Martín	30-34	Hombres	6
Agosto 2021	23	Bajo Martín	30-34	Mujeres	16
Agosto 2021	23	Bajo Martín	35-39	Hombres	4
Agosto 2021	23	Bajo Martín	35-39	Mujeres	19
Agosto 2021	23	Bajo Martín	40-44	Hombres	11
Agosto 2021	23	Bajo Martín	40-44	Mujeres	14
Agosto 2021	23	Bajo Martín	45-49	Hombres	17
Agosto 2021	23	Bajo Martín	45-49	Mujeres	13
Agosto 2021	23	Bajo Martín	50-54	Hombres	11
Agosto 2021	23	Bajo Martín	50-54	Mujeres	23
Agosto 2021	23	Bajo Martín	55-59	Hombres	20
Agosto 2021	23	Bajo Martín	55-59	Mujeres	28
Agosto 2021	23	Bajo Martín	60-64	Hombres	25
Agosto 2021	23	Bajo Martín	60-64	Mujeres	29
Agosto 2021	24	Campo de Daroca	16-19	Mujeres	1
Agosto 2021	24	Campo de Daroca	20-24	Hombres	3
Agosto 2021	24	Campo de Daroca	20-24	Mujeres	4
Agosto 2021	24	Campo de Daroca	25-29	Hombres	8
Agosto 2021	24	Campo de Daroca	25-29	Mujeres	9
Agosto 2021	24	Campo de Daroca	30-34	Hombres	2
Agosto 2021	24	Campo de Daroca	30-34	Mujeres	7
Agosto 2021	24	Campo de Daroca	35-39	Hombres	7
Agosto 2021	24	Campo de Daroca	35-39	Mujeres	8
Agosto 2021	24	Campo de Daroca	40-44	Hombres	6
Agosto 2021	24	Campo de Daroca	40-44	Mujeres	6
Agosto 2021	24	Campo de Daroca	45-49	Hombres	12
Agosto 2021	24	Campo de Daroca	45-49	Mujeres	8
Agosto 2021	24	Campo de Daroca	50-54	Hombres	13
Agosto 2021	24	Campo de Daroca	50-54	Mujeres	7
Agosto 2021	24	Campo de Daroca	55-59	Hombres	9
Agosto 2021	24	Campo de Daroca	55-59	Mujeres	15
Agosto 2021	24	Campo de Daroca	60-64	Hombres	8
Agosto 2021	24	Campo de Daroca	60-64	Mujeres	11
Agosto 2021	25	Jiloca	16-19	Hombres	4
Agosto 2021	25	Jiloca	16-19	Mujeres	5
Agosto 2021	25	Jiloca	20-24	Hombres	7
Agosto 2021	25	Jiloca	20-24	Mujeres	13
Agosto 2021	25	Jiloca	25-29	Hombres	11
Agosto 2021	25	Jiloca	25-29	Mujeres	26
Agosto 2021	25	Jiloca	30-34	Hombres	13
Agosto 2021	25	Jiloca	30-34	Mujeres	23
Agosto 2021	25	Jiloca	35-39	Hombres	16
Agosto 2021	25	Jiloca	35-39	Mujeres	29
Agosto 2021	25	Jiloca	40-44	Hombres	6
Agosto 2021	25	Jiloca	40-44	Mujeres	14
Agosto 2021	25	Jiloca	45-49	Hombres	10
Agosto 2021	25	Jiloca	45-49	Mujeres	21
Agosto 2021	25	Jiloca	50-54	Hombres	20
Agosto 2021	25	Jiloca	50-54	Mujeres	18
Agosto 2021	25	Jiloca	55-59	Hombres	22
Agosto 2021	25	Jiloca	55-59	Mujeres	21
Agosto 2021	25	Jiloca	60-64	Hombres	26
Agosto 2021	25	Jiloca	60-64	Mujeres	23
Agosto 2021	26	Cuencas Mineras	16-19	Hombres	7
Agosto 2021	26	Cuencas Mineras	16-19	Mujeres	7
Agosto 2021	26	Cuencas Mineras	20-24	Hombres	16
Agosto 2021	26	Cuencas Mineras	20-24	Mujeres	11
Agosto 2021	26	Cuencas Mineras	25-29	Hombres	8
Agosto 2021	26	Cuencas Mineras	25-29	Mujeres	16
Agosto 2021	26	Cuencas Mineras	30-34	Hombres	12
Agosto 2021	26	Cuencas Mineras	30-34	Mujeres	29
Agosto 2021	26	Cuencas Mineras	35-39	Hombres	11
Agosto 2021	26	Cuencas Mineras	35-39	Mujeres	19
Agosto 2021	26	Cuencas Mineras	40-44	Hombres	15
Agosto 2021	26	Cuencas Mineras	40-44	Mujeres	21
Agosto 2021	26	Cuencas Mineras	45-49	Hombres	11
Agosto 2021	26	Cuencas Mineras	45-49	Mujeres	20
Agosto 2021	26	Cuencas Mineras	50-54	Hombres	9
Agosto 2021	26	Cuencas Mineras	50-54	Mujeres	25
Agosto 2021	26	Cuencas Mineras	55-59	Hombres	17
Agosto 2021	26	Cuencas Mineras	55-59	Mujeres	32
Agosto 2021	26	Cuencas Mineras	60-64	Hombres	13
Agosto 2021	26	Cuencas Mineras	60-64	Mujeres	23
Agosto 2021	27	Andorra-Sierra de Arcos	16-19	Hombres	5
Agosto 2021	27	Andorra-Sierra de Arcos	16-19	Mujeres	13
Agosto 2021	27	Andorra-Sierra de Arcos	20-24	Hombres	10
Agosto 2021	27	Andorra-Sierra de Arcos	20-24	Mujeres	13
Agosto 2021	27	Andorra-Sierra de Arcos	25-29	Hombres	9
Agosto 2021	27	Andorra-Sierra de Arcos	25-29	Mujeres	19
Agosto 2021	27	Andorra-Sierra de Arcos	30-34	Hombres	16
Agosto 2021	27	Andorra-Sierra de Arcos	30-34	Mujeres	29
Agosto 2021	27	Andorra-Sierra de Arcos	35-39	Hombres	16
Agosto 2021	27	Andorra-Sierra de Arcos	35-39	Mujeres	29
Agosto 2021	27	Andorra-Sierra de Arcos	40-44	Hombres	22
Agosto 2021	27	Andorra-Sierra de Arcos	40-44	Mujeres	30
Agosto 2021	27	Andorra-Sierra de Arcos	45-49	Hombres	18
Agosto 2021	27	Andorra-Sierra de Arcos	45-49	Mujeres	34
Agosto 2021	27	Andorra-Sierra de Arcos	50-54	Hombres	28
Agosto 2021	27	Andorra-Sierra de Arcos	50-54	Mujeres	44
Agosto 2021	27	Andorra-Sierra de Arcos	55-59	Hombres	23
Agosto 2021	27	Andorra-Sierra de Arcos	55-59	Mujeres	35
Agosto 2021	27	Andorra-Sierra de Arcos	60-64	Hombres	16
Agosto 2021	27	Andorra-Sierra de Arcos	60-64	Mujeres	23
Agosto 2021	28	Bajo Aragón	16-19	Hombres	24
Agosto 2021	28	Bajo Aragón	16-19	Mujeres	31
Agosto 2021	28	Bajo Aragón	20-24	Hombres	45
Agosto 2021	28	Bajo Aragón	20-24	Mujeres	51
Agosto 2021	28	Bajo Aragón	25-29	Hombres	30
Agosto 2021	28	Bajo Aragón	25-29	Mujeres	62
Agosto 2021	28	Bajo Aragón	30-34	Hombres	34
Agosto 2021	28	Bajo Aragón	30-34	Mujeres	93
Agosto 2021	28	Bajo Aragón	35-39	Hombres	38
Agosto 2021	28	Bajo Aragón	35-39	Mujeres	87
Agosto 2021	28	Bajo Aragón	40-44	Hombres	50
Agosto 2021	28	Bajo Aragón	40-44	Mujeres	97
Agosto 2021	28	Bajo Aragón	45-49	Hombres	63
Agosto 2021	28	Bajo Aragón	45-49	Mujeres	85
Agosto 2021	28	Bajo Aragón	50-54	Hombres	40
Agosto 2021	28	Bajo Aragón	50-54	Mujeres	85
Agosto 2021	28	Bajo Aragón	55-59	Hombres	79
Agosto 2021	28	Bajo Aragón	55-59	Mujeres	85
Agosto 2021	28	Bajo Aragón	60-64	Hombres	59
Agosto 2021	28	Bajo Aragón	60-64	Mujeres	95
Agosto 2021	29	Comunidad de Teruel	16-19	Hombres	61
Agosto 2021	29	Comunidad de Teruel	16-19	Mujeres	34
Agosto 2021	29	Comunidad de Teruel	20-24	Hombres	75
Agosto 2021	29	Comunidad de Teruel	20-24	Mujeres	81
Agosto 2021	29	Comunidad de Teruel	25-29	Hombres	97
Agosto 2021	29	Comunidad de Teruel	25-29	Mujeres	115
Agosto 2021	29	Comunidad de Teruel	30-34	Hombres	72
Agosto 2021	29	Comunidad de Teruel	30-34	Mujeres	139
Agosto 2021	29	Comunidad de Teruel	35-39	Hombres	62
Agosto 2021	29	Comunidad de Teruel	35-39	Mujeres	133
Agosto 2021	29	Comunidad de Teruel	40-44	Hombres	69
Agosto 2021	29	Comunidad de Teruel	40-44	Mujeres	110
Agosto 2021	29	Comunidad de Teruel	45-49	Hombres	76
Agosto 2021	29	Comunidad de Teruel	45-49	Mujeres	120
Agosto 2021	29	Comunidad de Teruel	50-54	Hombres	74
Agosto 2021	29	Comunidad de Teruel	50-54	Mujeres	122
Agosto 2021	29	Comunidad de Teruel	55-59	Hombres	116
Agosto 2021	29	Comunidad de Teruel	55-59	Mujeres	109
Agosto 2021	29	Comunidad de Teruel	60-64	Hombres	111
Agosto 2021	29	Comunidad de Teruel	60-64	Mujeres	172
Agosto 2021	30	Maestrazgo	16-19	Hombres	2
Agosto 2021	30	Maestrazgo	20-24	Hombres	3
Agosto 2021	30	Maestrazgo	20-24	Mujeres	1
Agosto 2021	30	Maestrazgo	25-29	Hombres	2
Agosto 2021	30	Maestrazgo	25-29	Mujeres	3
Agosto 2021	30	Maestrazgo	30-34	Mujeres	4
Agosto 2021	30	Maestrazgo	35-39	Hombres	2
Agosto 2021	30	Maestrazgo	35-39	Mujeres	3
Agosto 2021	30	Maestrazgo	40-44	Hombres	5
Agosto 2021	30	Maestrazgo	40-44	Mujeres	3
Agosto 2021	30	Maestrazgo	45-49	Hombres	5
Agosto 2021	30	Maestrazgo	45-49	Mujeres	1
Agosto 2021	30	Maestrazgo	50-54	Hombres	7
Agosto 2021	30	Maestrazgo	50-54	Mujeres	3
Agosto 2021	30	Maestrazgo	55-59	Hombres	9
Agosto 2021	30	Maestrazgo	55-59	Mujeres	7
Agosto 2021	30	Maestrazgo	60-64	Hombres	8
Agosto 2021	30	Maestrazgo	60-64	Mujeres	14
Agosto 2021	31	Sierra de Albarracín	16-19	Mujeres	1
Agosto 2021	31	Sierra de Albarracín	20-24	Hombres	5
Agosto 2021	31	Sierra de Albarracín	20-24	Mujeres	4
Agosto 2021	31	Sierra de Albarracín	25-29	Hombres	4
Agosto 2021	31	Sierra de Albarracín	25-29	Mujeres	6
Agosto 2021	31	Sierra de Albarracín	30-34	Hombres	3
Agosto 2021	31	Sierra de Albarracín	30-34	Mujeres	12
Agosto 2021	31	Sierra de Albarracín	35-39	Hombres	4
Agosto 2021	31	Sierra de Albarracín	35-39	Mujeres	4
Agosto 2021	31	Sierra de Albarracín	40-44	Hombres	8
Agosto 2021	31	Sierra de Albarracín	40-44	Mujeres	7
Agosto 2021	31	Sierra de Albarracín	45-49	Hombres	5
Agosto 2021	31	Sierra de Albarracín	45-49	Mujeres	5
Agosto 2021	31	Sierra de Albarracín	50-54	Hombres	4
Agosto 2021	31	Sierra de Albarracín	50-54	Mujeres	5
Agosto 2021	31	Sierra de Albarracín	55-59	Hombres	7
Agosto 2021	31	Sierra de Albarracín	55-59	Mujeres	4
Agosto 2021	31	Sierra de Albarracín	60-64	Hombres	8
Agosto 2021	31	Sierra de Albarracín	60-64	Mujeres	11
Agosto 2021	32	Gúdar-Javalambre	16-19	Hombres	6
Agosto 2021	32	Gúdar-Javalambre	16-19	Mujeres	6
Agosto 2021	32	Gúdar-Javalambre	20-24	Hombres	15
Agosto 2021	32	Gúdar-Javalambre	20-24	Mujeres	9
Agosto 2021	32	Gúdar-Javalambre	25-29	Hombres	7
Agosto 2021	32	Gúdar-Javalambre	25-29	Mujeres	17
Agosto 2021	32	Gúdar-Javalambre	30-34	Hombres	8
Agosto 2021	32	Gúdar-Javalambre	30-34	Mujeres	26
Agosto 2021	32	Gúdar-Javalambre	35-39	Hombres	14
Agosto 2021	32	Gúdar-Javalambre	35-39	Mujeres	17
Agosto 2021	32	Gúdar-Javalambre	40-44	Hombres	14
Agosto 2021	32	Gúdar-Javalambre	40-44	Mujeres	19
Agosto 2021	32	Gúdar-Javalambre	45-49	Hombres	16
Agosto 2021	32	Gúdar-Javalambre	45-49	Mujeres	17
Agosto 2021	32	Gúdar-Javalambre	50-54	Hombres	17
Agosto 2021	32	Gúdar-Javalambre	50-54	Mujeres	21
Agosto 2021	32	Gúdar-Javalambre	55-59	Hombres	22
Agosto 2021	32	Gúdar-Javalambre	55-59	Mujeres	26
Agosto 2021	32	Gúdar-Javalambre	60-64	Hombres	26
Agosto 2021	32	Gúdar-Javalambre	60-64	Mujeres	33
Agosto 2021	33	Matarraña / Matarranya	16-19	Hombres	2
Agosto 2021	33	Matarraña / Matarranya	16-19	Mujeres	4
Agosto 2021	33	Matarraña / Matarranya	20-24	Hombres	6
Agosto 2021	33	Matarraña / Matarranya	20-24	Mujeres	9
Agosto 2021	33	Matarraña / Matarranya	25-29	Hombres	5
Agosto 2021	33	Matarraña / Matarranya	25-29	Mujeres	8
Agosto 2021	33	Matarraña / Matarranya	30-34	Hombres	12
Agosto 2021	33	Matarraña / Matarranya	30-34	Mujeres	14
Agosto 2021	33	Matarraña / Matarranya	35-39	Hombres	8
Agosto 2021	33	Matarraña / Matarranya	35-39	Mujeres	13
Agosto 2021	33	Matarraña / Matarranya	40-44	Hombres	15
Agosto 2021	33	Matarraña / Matarranya	40-44	Mujeres	14
Agosto 2021	33	Matarraña / Matarranya	45-49	Hombres	6
Agosto 2021	33	Matarraña / Matarranya	45-49	Mujeres	10
Agosto 2021	33	Matarraña / Matarranya	50-54	Hombres	8
Agosto 2021	33	Matarraña / Matarranya	50-54	Mujeres	13
Agosto 2021	33	Matarraña / Matarranya	55-59	Hombres	16
Agosto 2021	33	Matarraña / Matarranya	55-59	Mujeres	18
Agosto 2021	33	Matarraña / Matarranya	60-64	Hombres	20
Agosto 2021	33	Matarraña / Matarranya	60-64	Mujeres	20
Julio 2021	01	La Jacetania	16-19	Hombres	13
Julio 2021	01	La Jacetania	16-19	Mujeres	19
Julio 2021	01	La Jacetania	20-24	Hombres	24
Julio 2021	01	La Jacetania	20-24	Mujeres	28
Julio 2021	01	La Jacetania	25-29	Hombres	32
Julio 2021	01	La Jacetania	25-29	Mujeres	40
Julio 2021	01	La Jacetania	30-34	Hombres	27
Julio 2021	01	La Jacetania	30-34	Mujeres	38
Julio 2021	01	La Jacetania	35-39	Hombres	29
Julio 2021	01	La Jacetania	35-39	Mujeres	51
Julio 2021	01	La Jacetania	40-44	Hombres	35
Julio 2021	01	La Jacetania	40-44	Mujeres	66
Julio 2021	01	La Jacetania	45-49	Hombres	37
Julio 2021	01	La Jacetania	45-49	Mujeres	40
Julio 2021	01	La Jacetania	50-54	Hombres	29
Julio 2021	01	La Jacetania	50-54	Mujeres	49
Julio 2021	01	La Jacetania	55-59	Hombres	34
Julio 2021	01	La Jacetania	55-59	Mujeres	67
Julio 2021	01	La Jacetania	60-64	Hombres	26
Julio 2021	01	La Jacetania	60-64	Mujeres	46
Julio 2021	02	Alto Gállego	16-19	Hombres	6
Julio 2021	02	Alto Gállego	16-19	Mujeres	6
Julio 2021	02	Alto Gállego	20-24	Hombres	19
Julio 2021	02	Alto Gállego	20-24	Mujeres	18
Julio 2021	02	Alto Gállego	25-29	Hombres	17
Julio 2021	02	Alto Gállego	25-29	Mujeres	30
Julio 2021	02	Alto Gállego	30-34	Hombres	29
Julio 2021	02	Alto Gállego	30-34	Mujeres	38
Julio 2021	02	Alto Gállego	35-39	Hombres	28
Julio 2021	02	Alto Gállego	35-39	Mujeres	35
Julio 2021	02	Alto Gállego	40-44	Hombres	26
Julio 2021	02	Alto Gállego	40-44	Mujeres	50
Julio 2021	02	Alto Gállego	45-49	Hombres	25
Julio 2021	02	Alto Gállego	45-49	Mujeres	41
Julio 2021	02	Alto Gállego	50-54	Hombres	31
Julio 2021	02	Alto Gállego	50-54	Mujeres	35
Julio 2021	02	Alto Gállego	55-59	Hombres	43
Julio 2021	02	Alto Gállego	55-59	Mujeres	49
Julio 2021	02	Alto Gállego	60-64	Hombres	29
Julio 2021	02	Alto Gállego	60-64	Mujeres	59
Julio 2021	03	Sobrarbe	16-19	Mujeres	1
Julio 2021	03	Sobrarbe	20-24	Hombres	1
Julio 2021	03	Sobrarbe	20-24	Mujeres	2
Julio 2021	03	Sobrarbe	25-29	Hombres	3
Julio 2021	03	Sobrarbe	25-29	Mujeres	6
Julio 2021	03	Sobrarbe	30-34	Hombres	5
Julio 2021	03	Sobrarbe	30-34	Mujeres	13
Julio 2021	03	Sobrarbe	35-39	Hombres	9
Julio 2021	03	Sobrarbe	35-39	Mujeres	16
Julio 2021	03	Sobrarbe	40-44	Hombres	13
Julio 2021	03	Sobrarbe	40-44	Mujeres	11
Julio 2021	03	Sobrarbe	45-49	Hombres	12
Julio 2021	03	Sobrarbe	45-49	Mujeres	15
Julio 2021	03	Sobrarbe	50-54	Hombres	13
Julio 2021	03	Sobrarbe	50-54	Mujeres	12
Julio 2021	03	Sobrarbe	55-59	Hombres	19
Julio 2021	03	Sobrarbe	55-59	Mujeres	11
Julio 2021	03	Sobrarbe	60-64	Hombres	18
Julio 2021	03	Sobrarbe	60-64	Mujeres	13
Julio 2021	04	La Ribagorza	16-19	Hombres	1
Julio 2021	04	La Ribagorza	16-19	Mujeres	2
Julio 2021	04	La Ribagorza	20-24	Hombres	9
Julio 2021	04	La Ribagorza	20-24	Mujeres	3
Julio 2021	04	La Ribagorza	25-29	Hombres	15
Julio 2021	04	La Ribagorza	25-29	Mujeres	14
Julio 2021	04	La Ribagorza	30-34	Hombres	11
Julio 2021	04	La Ribagorza	30-34	Mujeres	16
Julio 2021	04	La Ribagorza	35-39	Hombres	18
Julio 2021	04	La Ribagorza	35-39	Mujeres	25
Julio 2021	04	La Ribagorza	40-44	Hombres	15
Julio 2021	04	La Ribagorza	40-44	Mujeres	32
Julio 2021	04	La Ribagorza	45-49	Hombres	12
Julio 2021	04	La Ribagorza	45-49	Mujeres	23
Julio 2021	04	La Ribagorza	50-54	Hombres	11
Julio 2021	04	La Ribagorza	50-54	Mujeres	29
Julio 2021	04	La Ribagorza	55-59	Hombres	18
Julio 2021	04	La Ribagorza	55-59	Mujeres	29
Julio 2021	04	La Ribagorza	60-64	Hombres	26
Julio 2021	04	La Ribagorza	60-64	Mujeres	41
Julio 2021	05	Cinco Villas	16-19	Hombres	22
Julio 2021	05	Cinco Villas	16-19	Mujeres	18
Julio 2021	05	Cinco Villas	20-24	Hombres	55
Julio 2021	05	Cinco Villas	20-24	Mujeres	41
Julio 2021	05	Cinco Villas	25-29	Hombres	54
Julio 2021	05	Cinco Villas	25-29	Mujeres	72
Julio 2021	05	Cinco Villas	30-34	Hombres	63
Julio 2021	05	Cinco Villas	30-34	Mujeres	98
Julio 2021	05	Cinco Villas	35-39	Hombres	50
Julio 2021	05	Cinco Villas	35-39	Mujeres	83
Julio 2021	05	Cinco Villas	40-44	Hombres	50
Julio 2021	05	Cinco Villas	40-44	Mujeres	95
Julio 2021	05	Cinco Villas	45-49	Hombres	60
Julio 2021	05	Cinco Villas	45-49	Mujeres	106
Julio 2021	05	Cinco Villas	50-54	Hombres	62
Julio 2021	05	Cinco Villas	50-54	Mujeres	104
Julio 2021	05	Cinco Villas	55-59	Hombres	82
Julio 2021	05	Cinco Villas	55-59	Mujeres	142
Julio 2021	05	Cinco Villas	60-64	Hombres	86
Julio 2021	05	Cinco Villas	60-64	Mujeres	149
Julio 2021	06	Hoya de Huesca / Plana de Uesca	16-19	Hombres	84
Julio 2021	06	Hoya de Huesca / Plana de Uesca	16-19	Mujeres	57
Julio 2021	06	Hoya de Huesca / Plana de Uesca	20-24	Hombres	143
Julio 2021	06	Hoya de Huesca / Plana de Uesca	20-24	Mujeres	129
Julio 2021	06	Hoya de Huesca / Plana de Uesca	25-29	Hombres	162
Julio 2021	06	Hoya de Huesca / Plana de Uesca	25-29	Mujeres	189
Julio 2021	06	Hoya de Huesca / Plana de Uesca	30-34	Hombres	113
Julio 2021	06	Hoya de Huesca / Plana de Uesca	30-34	Mujeres	183
Julio 2021	06	Hoya de Huesca / Plana de Uesca	35-39	Hombres	113
Julio 2021	06	Hoya de Huesca / Plana de Uesca	35-39	Mujeres	201
Julio 2021	06	Hoya de Huesca / Plana de Uesca	40-44	Hombres	122
Julio 2021	06	Hoya de Huesca / Plana de Uesca	40-44	Mujeres	236
Julio 2021	06	Hoya de Huesca / Plana de Uesca	45-49	Hombres	148
Julio 2021	06	Hoya de Huesca / Plana de Uesca	45-49	Mujeres	244
Julio 2021	06	Hoya de Huesca / Plana de Uesca	50-54	Hombres	152
Julio 2021	06	Hoya de Huesca / Plana de Uesca	50-54	Mujeres	192
Julio 2021	06	Hoya de Huesca / Plana de Uesca	55-59	Hombres	174
Julio 2021	06	Hoya de Huesca / Plana de Uesca	55-59	Mujeres	191
Julio 2021	06	Hoya de Huesca / Plana de Uesca	60-64	Hombres	163
Julio 2021	06	Hoya de Huesca / Plana de Uesca	60-64	Mujeres	229
Julio 2021	07	Somontano de Barbastro	16-19	Hombres	14
Julio 2021	07	Somontano de Barbastro	16-19	Mujeres	14
Julio 2021	07	Somontano de Barbastro	20-24	Hombres	35
Julio 2021	07	Somontano de Barbastro	20-24	Mujeres	35
Julio 2021	07	Somontano de Barbastro	25-29	Hombres	30
Julio 2021	07	Somontano de Barbastro	25-29	Mujeres	60
Julio 2021	07	Somontano de Barbastro	30-34	Hombres	46
Julio 2021	07	Somontano de Barbastro	30-34	Mujeres	78
Julio 2021	07	Somontano de Barbastro	35-39	Hombres	35
Julio 2021	07	Somontano de Barbastro	35-39	Mujeres	69
Julio 2021	07	Somontano de Barbastro	40-44	Hombres	50
Julio 2021	07	Somontano de Barbastro	40-44	Mujeres	81
Julio 2021	07	Somontano de Barbastro	45-49	Hombres	55
Julio 2021	07	Somontano de Barbastro	45-49	Mujeres	70
Julio 2021	07	Somontano de Barbastro	50-54	Hombres	43
Julio 2021	07	Somontano de Barbastro	50-54	Mujeres	65
Julio 2021	07	Somontano de Barbastro	55-59	Hombres	69
Julio 2021	07	Somontano de Barbastro	55-59	Mujeres	82
Julio 2021	07	Somontano de Barbastro	60-64	Hombres	46
Julio 2021	07	Somontano de Barbastro	60-64	Mujeres	107
Julio 2021	08	Cinca Medio	16-19	Hombres	23
Julio 2021	08	Cinca Medio	16-19	Mujeres	12
Julio 2021	08	Cinca Medio	20-24	Hombres	50
Julio 2021	08	Cinca Medio	20-24	Mujeres	50
Julio 2021	08	Cinca Medio	25-29	Hombres	63
Julio 2021	08	Cinca Medio	25-29	Mujeres	57
Julio 2021	08	Cinca Medio	30-34	Hombres	43
Julio 2021	08	Cinca Medio	30-34	Mujeres	72
Julio 2021	08	Cinca Medio	35-39	Hombres	41
Julio 2021	08	Cinca Medio	35-39	Mujeres	69
Julio 2021	08	Cinca Medio	40-44	Hombres	49
Julio 2021	08	Cinca Medio	40-44	Mujeres	79
Julio 2021	08	Cinca Medio	45-49	Hombres	60
Julio 2021	08	Cinca Medio	45-49	Mujeres	79
Julio 2021	08	Cinca Medio	50-54	Hombres	58
Julio 2021	08	Cinca Medio	50-54	Mujeres	78
Julio 2021	08	Cinca Medio	55-59	Hombres	60
Julio 2021	08	Cinca Medio	55-59	Mujeres	96
Julio 2021	08	Cinca Medio	60-64	Hombres	47
Julio 2021	08	Cinca Medio	60-64	Mujeres	86
Julio 2021	09	La Litera / La Llitera	16-19	Hombres	22
Julio 2021	09	La Litera / La Llitera	16-19	Mujeres	7
Julio 2021	09	La Litera / La Llitera	20-24	Hombres	35
Julio 2021	09	La Litera / La Llitera	20-24	Mujeres	27
Julio 2021	09	La Litera / La Llitera	25-29	Hombres	36
Julio 2021	09	La Litera / La Llitera	25-29	Mujeres	38
Julio 2021	09	La Litera / La Llitera	30-34	Hombres	23
Julio 2021	09	La Litera / La Llitera	30-34	Mujeres	40
Julio 2021	09	La Litera / La Llitera	35-39	Hombres	20
Julio 2021	09	La Litera / La Llitera	35-39	Mujeres	42
Julio 2021	09	La Litera / La Llitera	40-44	Hombres	34
Julio 2021	09	La Litera / La Llitera	40-44	Mujeres	48
Julio 2021	09	La Litera / La Llitera	45-49	Hombres	36
Julio 2021	09	La Litera / La Llitera	45-49	Mujeres	39
Julio 2021	09	La Litera / La Llitera	50-54	Hombres	36
Julio 2021	09	La Litera / La Llitera	50-54	Mujeres	34
Julio 2021	09	La Litera / La Llitera	55-59	Hombres	40
Julio 2021	09	La Litera / La Llitera	55-59	Mujeres	53
Julio 2021	09	La Litera / La Llitera	60-64	Hombres	34
Julio 2021	09	La Litera / La Llitera	60-64	Mujeres	44
Julio 2021	10	Los Monegros	16-19	Hombres	5
Julio 2021	10	Los Monegros	16-19	Mujeres	7
Julio 2021	10	Los Monegros	20-24	Hombres	9
Julio 2021	10	Los Monegros	20-24	Mujeres	22
Julio 2021	10	Los Monegros	25-29	Hombres	22
Julio 2021	10	Los Monegros	25-29	Mujeres	25
Julio 2021	10	Los Monegros	30-34	Hombres	13
Julio 2021	10	Los Monegros	30-34	Mujeres	37
Julio 2021	10	Los Monegros	35-39	Hombres	13
Julio 2021	10	Los Monegros	35-39	Mujeres	33
Julio 2021	10	Los Monegros	40-44	Hombres	36
Julio 2021	10	Los Monegros	40-44	Mujeres	45
Julio 2021	10	Los Monegros	45-49	Hombres	18
Julio 2021	10	Los Monegros	45-49	Mujeres	39
Julio 2021	10	Los Monegros	50-54	Hombres	23
Julio 2021	10	Los Monegros	50-54	Mujeres	34
Julio 2021	10	Los Monegros	55-59	Hombres	31
Julio 2021	10	Los Monegros	55-59	Mujeres	43
Julio 2021	10	Los Monegros	60-64	Hombres	28
Julio 2021	10	Los Monegros	60-64	Mujeres	38
Julio 2021	11	Bajo Cinca / Baix Cinca	16-19	Hombres	16
Julio 2021	11	Bajo Cinca / Baix Cinca	16-19	Mujeres	10
Julio 2021	11	Bajo Cinca / Baix Cinca	20-24	Hombres	39
Julio 2021	11	Bajo Cinca / Baix Cinca	20-24	Mujeres	33
Julio 2021	11	Bajo Cinca / Baix Cinca	25-29	Hombres	27
Julio 2021	11	Bajo Cinca / Baix Cinca	25-29	Mujeres	45
Julio 2021	11	Bajo Cinca / Baix Cinca	30-34	Hombres	42
Julio 2021	11	Bajo Cinca / Baix Cinca	30-34	Mujeres	54
Julio 2021	11	Bajo Cinca / Baix Cinca	35-39	Hombres	29
Julio 2021	11	Bajo Cinca / Baix Cinca	35-39	Mujeres	45
Julio 2021	11	Bajo Cinca / Baix Cinca	40-44	Hombres	39
Julio 2021	11	Bajo Cinca / Baix Cinca	40-44	Mujeres	48
Julio 2021	11	Bajo Cinca / Baix Cinca	45-49	Hombres	34
Julio 2021	11	Bajo Cinca / Baix Cinca	45-49	Mujeres	49
Julio 2021	11	Bajo Cinca / Baix Cinca	50-54	Hombres	31
Julio 2021	11	Bajo Cinca / Baix Cinca	50-54	Mujeres	50
Julio 2021	11	Bajo Cinca / Baix Cinca	55-59	Hombres	44
Julio 2021	11	Bajo Cinca / Baix Cinca	55-59	Mujeres	58
Julio 2021	11	Bajo Cinca / Baix Cinca	60-64	Hombres	37
Julio 2021	11	Bajo Cinca / Baix Cinca	60-64	Mujeres	60
Julio 2021	12	Tarazona y el Moncayo	16-19	Hombres	10
Julio 2021	12	Tarazona y el Moncayo	16-19	Mujeres	4
Julio 2021	12	Tarazona y el Moncayo	20-24	Hombres	25
Julio 2021	12	Tarazona y el Moncayo	20-24	Mujeres	16
Julio 2021	12	Tarazona y el Moncayo	25-29	Hombres	21
Julio 2021	12	Tarazona y el Moncayo	25-29	Mujeres	31
Julio 2021	12	Tarazona y el Moncayo	30-34	Hombres	19
