Mes y año	Comarca código	Comarca nombre	Edad (grupos quinquenales)	Sexo	Nº parados
Mayo 2020	05	Cinco Villas	55-59	Hombres	34
Mayo 2020	05	Cinco Villas	55-59	Mujeres	63
Mayo 2020	05	Cinco Villas	60-64	Hombres	36
Mayo 2020	05	Cinco Villas	60-64	Mujeres	88
Mayo 2020	06	Hoya de Huesca / Plana de Uesca	16-19	Hombres	4
Mayo 2020	06	Hoya de Huesca / Plana de Uesca	16-19	Mujeres	3
Mayo 2020	06	Hoya de Huesca / Plana de Uesca	20-24	Hombres	5
Mayo 2020	06	Hoya de Huesca / Plana de Uesca	20-24	Mujeres	10
Mayo 2020	06	Hoya de Huesca / Plana de Uesca	25-29	Hombres	11
Mayo 2020	06	Hoya de Huesca / Plana de Uesca	25-29	Mujeres	30
Mayo 2020	06	Hoya de Huesca / Plana de Uesca	30-34	Hombres	21
Mayo 2020	06	Hoya de Huesca / Plana de Uesca	30-34	Mujeres	35
Mayo 2020	06	Hoya de Huesca / Plana de Uesca	35-39	Hombres	23
Mayo 2020	06	Hoya de Huesca / Plana de Uesca	35-39	Mujeres	57
Mayo 2020	06	Hoya de Huesca / Plana de Uesca	40-44	Hombres	30
Mayo 2020	06	Hoya de Huesca / Plana de Uesca	40-44	Mujeres	73
Mayo 2020	06	Hoya de Huesca / Plana de Uesca	45-49	Hombres	32
Mayo 2020	06	Hoya de Huesca / Plana de Uesca	45-49	Mujeres	66
Mayo 2020	06	Hoya de Huesca / Plana de Uesca	50-54	Hombres	42
Mayo 2020	06	Hoya de Huesca / Plana de Uesca	50-54	Mujeres	59
Mayo 2020	06	Hoya de Huesca / Plana de Uesca	55-59	Hombres	70
Mayo 2020	06	Hoya de Huesca / Plana de Uesca	55-59	Mujeres	82
Mayo 2020	06	Hoya de Huesca / Plana de Uesca	60-64	Hombres	81
Mayo 2020	06	Hoya de Huesca / Plana de Uesca	60-64	Mujeres	127
Mayo 2020	07	Somontano de Barbastro	16-19	Hombres	4
Mayo 2020	07	Somontano de Barbastro	16-19	Mujeres	3
Mayo 2020	07	Somontano de Barbastro	20-24	Hombres	8
Mayo 2020	07	Somontano de Barbastro	20-24	Mujeres	10
Mayo 2020	07	Somontano de Barbastro	25-29	Hombres	7
Mayo 2020	07	Somontano de Barbastro	25-29	Mujeres	9
Mayo 2020	07	Somontano de Barbastro	30-34	Hombres	9
Mayo 2020	07	Somontano de Barbastro	30-34	Mujeres	17
Mayo 2020	07	Somontano de Barbastro	35-39	Hombres	6
Mayo 2020	07	Somontano de Barbastro	35-39	Mujeres	18
Mayo 2020	07	Somontano de Barbastro	40-44	Hombres	10
Mayo 2020	07	Somontano de Barbastro	40-44	Mujeres	20
Mayo 2020	07	Somontano de Barbastro	45-49	Hombres	14
Mayo 2020	07	Somontano de Barbastro	45-49	Mujeres	23
Mayo 2020	07	Somontano de Barbastro	50-54	Hombres	12
Mayo 2020	07	Somontano de Barbastro	50-54	Mujeres	27
Mayo 2020	07	Somontano de Barbastro	55-59	Hombres	28
Mayo 2020	07	Somontano de Barbastro	55-59	Mujeres	48
Mayo 2020	07	Somontano de Barbastro	60-64	Hombres	36
Mayo 2020	07	Somontano de Barbastro	60-64	Mujeres	62
Mayo 2020	08	Cinca Medio	16-19	Hombres	1
Mayo 2020	08	Cinca Medio	20-24	Hombres	5
Mayo 2020	08	Cinca Medio	20-24	Mujeres	7
Mayo 2020	08	Cinca Medio	25-29	Hombres	2
Mayo 2020	08	Cinca Medio	25-29	Mujeres	11
Mayo 2020	08	Cinca Medio	30-34	Hombres	4
Mayo 2020	08	Cinca Medio	30-34	Mujeres	20
Mayo 2020	08	Cinca Medio	35-39	Hombres	1
Mayo 2020	08	Cinca Medio	35-39	Mujeres	24
Mayo 2020	08	Cinca Medio	40-44	Hombres	7
Mayo 2020	08	Cinca Medio	40-44	Mujeres	29
Mayo 2020	08	Cinca Medio	45-49	Hombres	14
Mayo 2020	08	Cinca Medio	45-49	Mujeres	22
Mayo 2020	08	Cinca Medio	50-54	Hombres	8
Mayo 2020	08	Cinca Medio	50-54	Mujeres	32
Mayo 2020	08	Cinca Medio	55-59	Hombres	17
Mayo 2020	08	Cinca Medio	55-59	Mujeres	45
Mayo 2020	08	Cinca Medio	60-64	Hombres	37
Mayo 2020	08	Cinca Medio	60-64	Mujeres	53
Mayo 2020	09	La Litera / La Llitera	16-19	Mujeres	3
Mayo 2020	09	La Litera / La Llitera	20-24	Hombres	1
Mayo 2020	09	La Litera / La Llitera	20-24	Mujeres	1
Mayo 2020	09	La Litera / La Llitera	25-29	Hombres	1
Mayo 2020	09	La Litera / La Llitera	25-29	Mujeres	8
Mayo 2020	09	La Litera / La Llitera	30-34	Hombres	1
Mayo 2020	09	La Litera / La Llitera	30-34	Mujeres	8
Mayo 2020	09	La Litera / La Llitera	35-39	Mujeres	13
Mayo 2020	09	La Litera / La Llitera	40-44	Hombres	9
Mayo 2020	09	La Litera / La Llitera	40-44	Mujeres	8
Mayo 2020	09	La Litera / La Llitera	45-49	Hombres	5
Mayo 2020	09	La Litera / La Llitera	45-49	Mujeres	11
Mayo 2020	09	La Litera / La Llitera	50-54	Hombres	9
Mayo 2020	09	La Litera / La Llitera	50-54	Mujeres	13
Mayo 2020	09	La Litera / La Llitera	55-59	Hombres	12
Mayo 2020	09	La Litera / La Llitera	55-59	Mujeres	22
Mayo 2020	09	La Litera / La Llitera	60-64	Hombres	16
Mayo 2020	09	La Litera / La Llitera	60-64	Mujeres	23
Mayo 2020	10	Los Monegros	20-24	Mujeres	3
Mayo 2020	10	Los Monegros	25-29	Mujeres	3
Mayo 2020	10	Los Monegros	30-34	Hombres	2
Mayo 2020	10	Los Monegros	30-34	Mujeres	9
Mayo 2020	10	Los Monegros	35-39	Hombres	3
Mayo 2020	10	Los Monegros	35-39	Mujeres	10
Mayo 2020	10	Los Monegros	40-44	Hombres	7
Mayo 2020	10	Los Monegros	40-44	Mujeres	11
Mayo 2020	10	Los Monegros	45-49	Hombres	5
Mayo 2020	10	Los Monegros	45-49	Mujeres	18
Mayo 2020	10	Los Monegros	50-54	Hombres	10
Mayo 2020	10	Los Monegros	50-54	Mujeres	14
Mayo 2020	10	Los Monegros	55-59	Hombres	8
Mayo 2020	10	Los Monegros	55-59	Mujeres	18
Mayo 2020	10	Los Monegros	60-64	Hombres	26
Mayo 2020	10	Los Monegros	60-64	Mujeres	16
Mayo 2020	11	Bajo Cinca / Baix Cinca	20-24	Mujeres	1
Mayo 2020	11	Bajo Cinca / Baix Cinca	25-29	Hombres	2
Mayo 2020	11	Bajo Cinca / Baix Cinca	25-29	Mujeres	2
Mayo 2020	11	Bajo Cinca / Baix Cinca	30-34	Hombres	1
Mayo 2020	11	Bajo Cinca / Baix Cinca	30-34	Mujeres	12
Mayo 2020	11	Bajo Cinca / Baix Cinca	35-39	Hombres	1
Mayo 2020	11	Bajo Cinca / Baix Cinca	35-39	Mujeres	7
Mayo 2020	11	Bajo Cinca / Baix Cinca	40-44	Hombres	2
Mayo 2020	11	Bajo Cinca / Baix Cinca	40-44	Mujeres	6
Mayo 2020	11	Bajo Cinca / Baix Cinca	45-49	Hombres	8
Mayo 2020	11	Bajo Cinca / Baix Cinca	45-49	Mujeres	11
Mayo 2020	11	Bajo Cinca / Baix Cinca	50-54	Hombres	3
Mayo 2020	11	Bajo Cinca / Baix Cinca	50-54	Mujeres	15
Mayo 2020	11	Bajo Cinca / Baix Cinca	55-59	Hombres	17
Mayo 2020	11	Bajo Cinca / Baix Cinca	55-59	Mujeres	32
Mayo 2020	11	Bajo Cinca / Baix Cinca	60-64	Hombres	17
Mayo 2020	11	Bajo Cinca / Baix Cinca	60-64	Mujeres	41
Mayo 2020	12	Tarazona y el Moncayo	16-19	Mujeres	2
Mayo 2020	12	Tarazona y el Moncayo	20-24	Hombres	4
Mayo 2020	12	Tarazona y el Moncayo	20-24	Mujeres	3
Mayo 2020	12	Tarazona y el Moncayo	25-29	Hombres	1
Mayo 2020	12	Tarazona y el Moncayo	25-29	Mujeres	5
Mayo 2020	12	Tarazona y el Moncayo	30-34	Hombres	2
Mayo 2020	12	Tarazona y el Moncayo	30-34	Mujeres	14
Mayo 2020	12	Tarazona y el Moncayo	35-39	Hombres	1
Mayo 2020	12	Tarazona y el Moncayo	35-39	Mujeres	10
Mayo 2020	12	Tarazona y el Moncayo	40-44	Hombres	2
Mayo 2020	12	Tarazona y el Moncayo	40-44	Mujeres	15
Mayo 2020	12	Tarazona y el Moncayo	45-49	Hombres	8
Mayo 2020	12	Tarazona y el Moncayo	45-49	Mujeres	17
Mayo 2020	12	Tarazona y el Moncayo	50-54	Hombres	11
Mayo 2020	12	Tarazona y el Moncayo	50-54	Mujeres	20
Mayo 2020	12	Tarazona y el Moncayo	55-59	Hombres	20
Mayo 2020	12	Tarazona y el Moncayo	55-59	Mujeres	39
Mayo 2020	12	Tarazona y el Moncayo	60-64	Hombres	20
Mayo 2020	12	Tarazona y el Moncayo	60-64	Mujeres	85
Mayo 2020	13	Campo de Borja	16-19	Mujeres	1
Mayo 2020	13	Campo de Borja	20-24	Mujeres	3
Mayo 2020	13	Campo de Borja	25-29	Hombres	1
Mayo 2020	13	Campo de Borja	25-29	Mujeres	6
Mayo 2020	13	Campo de Borja	30-34	Hombres	3
Mayo 2020	13	Campo de Borja	30-34	Mujeres	5
Mayo 2020	13	Campo de Borja	35-39	Hombres	3
Mayo 2020	13	Campo de Borja	35-39	Mujeres	16
Mayo 2020	13	Campo de Borja	40-44	Hombres	5
Mayo 2020	13	Campo de Borja	40-44	Mujeres	17
Mayo 2020	13	Campo de Borja	45-49	Hombres	10
Mayo 2020	13	Campo de Borja	45-49	Mujeres	12
Mayo 2020	13	Campo de Borja	50-54	Hombres	13
Mayo 2020	13	Campo de Borja	50-54	Mujeres	14
Mayo 2020	13	Campo de Borja	55-59	Hombres	18
Mayo 2020	13	Campo de Borja	55-59	Mujeres	33
Mayo 2020	13	Campo de Borja	60-64	Hombres	31
Mayo 2020	13	Campo de Borja	60-64	Mujeres	33
Mayo 2020	14	Aranda	16-19	Mujeres	1
Mayo 2020	14	Aranda	20-24	Hombres	1
Mayo 2020	14	Aranda	20-24	Mujeres	3
Mayo 2020	14	Aranda	25-29	Mujeres	5
Mayo 2020	14	Aranda	30-34	Mujeres	6
Mayo 2020	14	Aranda	35-39	Hombres	6
Mayo 2020	14	Aranda	35-39	Mujeres	6
Mayo 2020	14	Aranda	40-44	Hombres	1
Mayo 2020	14	Aranda	40-44	Mujeres	6
Mayo 2020	14	Aranda	45-49	Hombres	4
Mayo 2020	14	Aranda	45-49	Mujeres	12
Mayo 2020	14	Aranda	50-54	Hombres	2
Mayo 2020	14	Aranda	50-54	Mujeres	15
Mayo 2020	14	Aranda	55-59	Hombres	9
Mayo 2020	14	Aranda	55-59	Mujeres	38
Mayo 2020	14	Aranda	60-64	Hombres	12
Mayo 2020	14	Aranda	60-64	Mujeres	38
Mayo 2020	15	Ribera Alta del Ebro	16-19	Hombres	4
Mayo 2020	15	Ribera Alta del Ebro	16-19	Mujeres	1
Mayo 2020	15	Ribera Alta del Ebro	20-24	Hombres	3
Mayo 2020	15	Ribera Alta del Ebro	20-24	Mujeres	6
Mayo 2020	15	Ribera Alta del Ebro	25-29	Hombres	5
Mayo 2020	15	Ribera Alta del Ebro	25-29	Mujeres	15
Mayo 2020	15	Ribera Alta del Ebro	30-34	Hombres	10
Mayo 2020	15	Ribera Alta del Ebro	30-34	Mujeres	19
Mayo 2020	15	Ribera Alta del Ebro	35-39	Hombres	6
Mayo 2020	15	Ribera Alta del Ebro	35-39	Mujeres	31
Mayo 2020	15	Ribera Alta del Ebro	40-44	Hombres	13
Mayo 2020	15	Ribera Alta del Ebro	40-44	Mujeres	39
Mayo 2020	15	Ribera Alta del Ebro	45-49	Hombres	24
Mayo 2020	15	Ribera Alta del Ebro	45-49	Mujeres	32
Mayo 2020	15	Ribera Alta del Ebro	50-54	Hombres	29
Mayo 2020	15	Ribera Alta del Ebro	50-54	Mujeres	36
Mayo 2020	15	Ribera Alta del Ebro	55-59	Hombres	26
Mayo 2020	15	Ribera Alta del Ebro	55-59	Mujeres	68
Mayo 2020	15	Ribera Alta del Ebro	60-64	Hombres	36
Mayo 2020	15	Ribera Alta del Ebro	60-64	Mujeres	97
Mayo 2020	16	Valdejalón	16-19	Hombres	1
Mayo 2020	16	Valdejalón	16-19	Mujeres	2
Mayo 2020	16	Valdejalón	20-24	Hombres	3
Mayo 2020	16	Valdejalón	20-24	Mujeres	12
Mayo 2020	16	Valdejalón	25-29	Hombres	8
Mayo 2020	16	Valdejalón	25-29	Mujeres	19
Mayo 2020	16	Valdejalón	30-34	Hombres	9
Mayo 2020	16	Valdejalón	30-34	Mujeres	26
Mayo 2020	16	Valdejalón	35-39	Hombres	13
Mayo 2020	16	Valdejalón	35-39	Mujeres	27
Mayo 2020	16	Valdejalón	40-44	Hombres	13
Mayo 2020	16	Valdejalón	40-44	Mujeres	26
Mayo 2020	16	Valdejalón	45-49	Hombres	14
Mayo 2020	16	Valdejalón	45-49	Mujeres	43
Mayo 2020	16	Valdejalón	50-54	Hombres	15
Mayo 2020	16	Valdejalón	50-54	Mujeres	46
Mayo 2020	16	Valdejalón	55-59	Hombres	35
Mayo 2020	16	Valdejalón	55-59	Mujeres	62
Mayo 2020	16	Valdejalón	60-64	Hombres	52
Mayo 2020	16	Valdejalón	60-64	Mujeres	80
Mayo 2020	17	Central	16-19	Hombres	53
Mayo 2020	17	Central	16-19	Mujeres	52
Mayo 2020	17	Central	20-24	Hombres	112
Mayo 2020	17	Central	20-24	Mujeres	173
Mayo 2020	17	Central	25-29	Hombres	186
Mayo 2020	17	Central	25-29	Mujeres	412
Mayo 2020	17	Central	30-34	Hombres	265
Mayo 2020	17	Central	30-34	Mujeres	667
Mayo 2020	17	Central	35-39	Hombres	308
Mayo 2020	17	Central	35-39	Mujeres	922
Mayo 2020	17	Central	40-44	Hombres	453
Mayo 2020	17	Central	40-44	Mujeres	1161
Mayo 2020	17	Central	45-49	Hombres	623
Mayo 2020	17	Central	45-49	Mujeres	1257
Mayo 2020	17	Central	50-54	Hombres	868
Mayo 2020	17	Central	50-54	Mujeres	1481
Mayo 2020	17	Central	55-59	Hombres	1198
Mayo 2020	17	Central	55-59	Mujeres	2006
Mayo 2020	17	Central	60-64	Hombres	1318
Mayo 2020	17	Central	60-64	Mujeres	2569
Mayo 2020	18	Ribera Baja del Ebro	16-19	Mujeres	3
Mayo 2020	18	Ribera Baja del Ebro	20-24	Mujeres	2
Mayo 2020	18	Ribera Baja del Ebro	25-29	Hombres	5
Mayo 2020	18	Ribera Baja del Ebro	25-29	Mujeres	5
Mayo 2020	18	Ribera Baja del Ebro	30-34	Hombres	3
Mayo 2020	18	Ribera Baja del Ebro	30-34	Mujeres	4
Mayo 2020	18	Ribera Baja del Ebro	35-39	Hombres	3
Mayo 2020	18	Ribera Baja del Ebro	35-39	Mujeres	7
Mayo 2020	18	Ribera Baja del Ebro	40-44	Hombres	4
Mayo 2020	18	Ribera Baja del Ebro	40-44	Mujeres	8
Mayo 2020	18	Ribera Baja del Ebro	45-49	Hombres	4
Mayo 2020	18	Ribera Baja del Ebro	45-49	Mujeres	5
Mayo 2020	18	Ribera Baja del Ebro	50-54	Hombres	3
Mayo 2020	18	Ribera Baja del Ebro	50-54	Mujeres	11
Mayo 2020	18	Ribera Baja del Ebro	55-59	Hombres	9
Mayo 2020	18	Ribera Baja del Ebro	55-59	Mujeres	22
Mayo 2020	18	Ribera Baja del Ebro	60-64	Hombres	12
Mayo 2020	18	Ribera Baja del Ebro	60-64	Mujeres	33
Mayo 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16-19	Mujeres	1
Mayo 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	20-24	Mujeres	1
Mayo 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	25-29	Hombres	1
Mayo 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	25-29	Mujeres	6
Mayo 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	30-34	Hombres	5
Mayo 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	30-34	Mujeres	9
Mayo 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	35-39	Hombres	3
Mayo 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	35-39	Mujeres	14
Mayo 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	40-44	Hombres	5
Mayo 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	40-44	Mujeres	14
Mayo 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	45-49	Hombres	6
Mayo 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	45-49	Mujeres	16
Mayo 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	50-54	Hombres	10
Mayo 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	50-54	Mujeres	12
Mayo 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	55-59	Hombres	6
Mayo 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	55-59	Mujeres	30
Mayo 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	60-64	Hombres	13
Mayo 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	60-64	Mujeres	51
Mayo 2020	20	Comunidad de Calatayud	16-19	Hombres	1
Mayo 2020	20	Comunidad de Calatayud	16-19	Mujeres	1
Mayo 2020	20	Comunidad de Calatayud	20-24	Hombres	4
Mayo 2020	20	Comunidad de Calatayud	20-24	Mujeres	5
Mayo 2020	20	Comunidad de Calatayud	25-29	Hombres	4
Mayo 2020	20	Comunidad de Calatayud	25-29	Mujeres	10
Mayo 2020	20	Comunidad de Calatayud	30-34	Hombres	8
Mayo 2020	20	Comunidad de Calatayud	30-34	Mujeres	20
Mayo 2020	20	Comunidad de Calatayud	35-39	Hombres	11
Mayo 2020	20	Comunidad de Calatayud	35-39	Mujeres	36
Mayo 2020	20	Comunidad de Calatayud	40-44	Hombres	20
Mayo 2020	20	Comunidad de Calatayud	40-44	Mujeres	30
Mayo 2020	20	Comunidad de Calatayud	45-49	Hombres	22
Mayo 2020	20	Comunidad de Calatayud	45-49	Mujeres	48
Mayo 2020	20	Comunidad de Calatayud	50-54	Hombres	37
Mayo 2020	20	Comunidad de Calatayud	50-54	Mujeres	64
Mayo 2020	20	Comunidad de Calatayud	55-59	Hombres	57
Mayo 2020	20	Comunidad de Calatayud	55-59	Mujeres	92
Mayo 2020	20	Comunidad de Calatayud	60-64	Hombres	69
Mayo 2020	20	Comunidad de Calatayud	60-64	Mujeres	87
Mayo 2020	21	Campo de Cariñena	16-19	Mujeres	1
Mayo 2020	21	Campo de Cariñena	20-24	Mujeres	1
Mayo 2020	21	Campo de Cariñena	25-29	Mujeres	3
Mayo 2020	21	Campo de Cariñena	30-34	Hombres	1
Mayo 2020	21	Campo de Cariñena	30-34	Mujeres	4
Mayo 2020	21	Campo de Cariñena	35-39	Hombres	1
Mayo 2020	21	Campo de Cariñena	35-39	Mujeres	11
Mayo 2020	21	Campo de Cariñena	40-44	Hombres	3
Mayo 2020	21	Campo de Cariñena	40-44	Mujeres	2
Mayo 2020	21	Campo de Cariñena	45-49	Hombres	2
Mayo 2020	21	Campo de Cariñena	45-49	Mujeres	7
Mayo 2020	21	Campo de Cariñena	50-54	Hombres	4
Mayo 2020	21	Campo de Cariñena	50-54	Mujeres	10
Mayo 2020	21	Campo de Cariñena	55-59	Hombres	9
Mayo 2020	21	Campo de Cariñena	55-59	Mujeres	13
Mayo 2020	21	Campo de Cariñena	60-64	Hombres	13
Mayo 2020	21	Campo de Cariñena	60-64	Mujeres	21
Mayo 2020	22	Campo de Belchite	16-19	Mujeres	1
Mayo 2020	22	Campo de Belchite	20-24	Mujeres	2
Mayo 2020	22	Campo de Belchite	25-29	Hombres	1
Mayo 2020	22	Campo de Belchite	30-34	Hombres	1
Mayo 2020	22	Campo de Belchite	35-39	Hombres	2
Mayo 2020	22	Campo de Belchite	35-39	Mujeres	2
Mayo 2020	22	Campo de Belchite	40-44	Hombres	2
Mayo 2020	22	Campo de Belchite	40-44	Mujeres	4
Mayo 2020	22	Campo de Belchite	45-49	Hombres	2
Mayo 2020	22	Campo de Belchite	45-49	Mujeres	2
Mayo 2020	22	Campo de Belchite	50-54	Hombres	3
Mayo 2020	22	Campo de Belchite	50-54	Mujeres	10
Mayo 2020	22	Campo de Belchite	55-59	Hombres	11
Mayo 2020	22	Campo de Belchite	55-59	Mujeres	11
Mayo 2020	22	Campo de Belchite	60-64	Hombres	7
Mayo 2020	22	Campo de Belchite	60-64	Mujeres	11
Mayo 2020	23	Bajo Martín	20-24	Mujeres	1
Mayo 2020	23	Bajo Martín	30-34	Hombres	1
Mayo 2020	23	Bajo Martín	30-34	Mujeres	7
Mayo 2020	23	Bajo Martín	35-39	Mujeres	3
Mayo 2020	23	Bajo Martín	40-44	Hombres	1
Mayo 2020	23	Bajo Martín	40-44	Mujeres	2
Mayo 2020	23	Bajo Martín	45-49	Hombres	2
Mayo 2020	23	Bajo Martín	45-49	Mujeres	4
Mayo 2020	23	Bajo Martín	50-54	Hombres	8
Mayo 2020	23	Bajo Martín	50-54	Mujeres	11
Mayo 2020	23	Bajo Martín	55-59	Hombres	5
Mayo 2020	23	Bajo Martín	55-59	Mujeres	11
Mayo 2020	23	Bajo Martín	60-64	Hombres	13
Mayo 2020	23	Bajo Martín	60-64	Mujeres	21
Mayo 2020	24	Campo de Daroca	30-34	Mujeres	3
Mayo 2020	24	Campo de Daroca	35-39	Hombres	2
Mayo 2020	24	Campo de Daroca	35-39	Mujeres	2
Mayo 2020	24	Campo de Daroca	40-44	Hombres	1
Mayo 2020	24	Campo de Daroca	40-44	Mujeres	2
Mayo 2020	24	Campo de Daroca	45-49	Hombres	2
Mayo 2020	24	Campo de Daroca	45-49	Mujeres	4
Mayo 2020	24	Campo de Daroca	50-54	Hombres	4
Mayo 2020	24	Campo de Daroca	50-54	Mujeres	4
Mayo 2020	24	Campo de Daroca	55-59	Hombres	2
Mayo 2020	24	Campo de Daroca	55-59	Mujeres	7
Mayo 2020	24	Campo de Daroca	60-64	Hombres	9
Mayo 2020	24	Campo de Daroca	60-64	Mujeres	8
Mayo 2020	25	Jiloca	25-29	Hombres	1
Mayo 2020	25	Jiloca	25-29	Mujeres	3
Mayo 2020	25	Jiloca	30-34	Hombres	3
Mayo 2020	25	Jiloca	30-34	Mujeres	6
Mayo 2020	25	Jiloca	35-39	Hombres	2
Mayo 2020	25	Jiloca	35-39	Mujeres	4
Mayo 2020	25	Jiloca	40-44	Hombres	3
Mayo 2020	25	Jiloca	40-44	Mujeres	6
Mayo 2020	25	Jiloca	45-49	Hombres	3
Mayo 2020	25	Jiloca	45-49	Mujeres	6
Mayo 2020	25	Jiloca	50-54	Hombres	10
Mayo 2020	25	Jiloca	50-54	Mujeres	4
Mayo 2020	25	Jiloca	55-59	Hombres	12
Mayo 2020	25	Jiloca	55-59	Mujeres	12
Mayo 2020	25	Jiloca	60-64	Hombres	14
Mayo 2020	25	Jiloca	60-64	Mujeres	15
Mayo 2020	26	Cuencas Mineras	20-24	Hombres	1
Mayo 2020	26	Cuencas Mineras	20-24	Mujeres	3
Mayo 2020	26	Cuencas Mineras	25-29	Mujeres	4
Mayo 2020	26	Cuencas Mineras	30-34	Hombres	3
Mayo 2020	26	Cuencas Mineras	30-34	Mujeres	5
Mayo 2020	26	Cuencas Mineras	35-39	Hombres	5
Mayo 2020	26	Cuencas Mineras	35-39	Mujeres	3
Mayo 2020	26	Cuencas Mineras	40-44	Hombres	1
Mayo 2020	26	Cuencas Mineras	40-44	Mujeres	4
Mayo 2020	26	Cuencas Mineras	45-49	Hombres	7
Mayo 2020	26	Cuencas Mineras	45-49	Mujeres	9
Mayo 2020	26	Cuencas Mineras	50-54	Hombres	11
Mayo 2020	26	Cuencas Mineras	50-54	Mujeres	13
Mayo 2020	26	Cuencas Mineras	55-59	Hombres	13
Mayo 2020	26	Cuencas Mineras	55-59	Mujeres	21
Mayo 2020	26	Cuencas Mineras	60-64	Hombres	8
Mayo 2020	26	Cuencas Mineras	60-64	Mujeres	16
Mayo 2020	27	Andorra-Sierra de Arcos	16-19	Hombres	1
Mayo 2020	27	Andorra-Sierra de Arcos	16-19	Mujeres	1
Mayo 2020	27	Andorra-Sierra de Arcos	20-24	Hombres	1
Mayo 2020	27	Andorra-Sierra de Arcos	20-24	Mujeres	1
Mayo 2020	27	Andorra-Sierra de Arcos	25-29	Hombres	2
Mayo 2020	27	Andorra-Sierra de Arcos	25-29	Mujeres	5
Mayo 2020	27	Andorra-Sierra de Arcos	30-34	Hombres	1
Mayo 2020	27	Andorra-Sierra de Arcos	30-34	Mujeres	3
Mayo 2020	27	Andorra-Sierra de Arcos	35-39	Hombres	3
Mayo 2020	27	Andorra-Sierra de Arcos	35-39	Mujeres	17
Mayo 2020	27	Andorra-Sierra de Arcos	40-44	Hombres	9
Mayo 2020	27	Andorra-Sierra de Arcos	40-44	Mujeres	8
Mayo 2020	27	Andorra-Sierra de Arcos	45-49	Hombres	17
Mayo 2020	27	Andorra-Sierra de Arcos	45-49	Mujeres	6
Mayo 2020	27	Andorra-Sierra de Arcos	50-54	Hombres	14
Mayo 2020	27	Andorra-Sierra de Arcos	50-54	Mujeres	17
Mayo 2020	27	Andorra-Sierra de Arcos	55-59	Hombres	10
Mayo 2020	27	Andorra-Sierra de Arcos	55-59	Mujeres	13
Mayo 2020	27	Andorra-Sierra de Arcos	60-64	Hombres	8
Mayo 2020	27	Andorra-Sierra de Arcos	60-64	Mujeres	5
Mayo 2020	28	Bajo Aragón	16-19	Mujeres	2
Mayo 2020	28	Bajo Aragón	20-24	Hombres	1
Mayo 2020	28	Bajo Aragón	20-24	Mujeres	6
Mayo 2020	28	Bajo Aragón	25-29	Hombres	3
Mayo 2020	28	Bajo Aragón	25-29	Mujeres	11
Mayo 2020	28	Bajo Aragón	30-34	Hombres	2
Mayo 2020	28	Bajo Aragón	30-34	Mujeres	25
Mayo 2020	28	Bajo Aragón	35-39	Hombres	5
Mayo 2020	28	Bajo Aragón	35-39	Mujeres	29
Mayo 2020	28	Bajo Aragón	40-44	Hombres	7
Mayo 2020	28	Bajo Aragón	40-44	Mujeres	32
Mayo 2020	28	Bajo Aragón	45-49	Hombres	21
Mayo 2020	28	Bajo Aragón	45-49	Mujeres	31
Mayo 2020	28	Bajo Aragón	50-54	Hombres	18
Mayo 2020	28	Bajo Aragón	50-54	Mujeres	36
Mayo 2020	28	Bajo Aragón	55-59	Hombres	30
Mayo 2020	28	Bajo Aragón	55-59	Mujeres	45
Mayo 2020	28	Bajo Aragón	60-64	Hombres	40
Mayo 2020	28	Bajo Aragón	60-64	Mujeres	56
Mayo 2020	29	Comunidad de Teruel	16-19	Hombres	8
Mayo 2020	29	Comunidad de Teruel	20-24	Hombres	4
Mayo 2020	29	Comunidad de Teruel	20-24	Mujeres	12
Mayo 2020	29	Comunidad de Teruel	25-29	Hombres	14
Mayo 2020	29	Comunidad de Teruel	25-29	Mujeres	12
Mayo 2020	29	Comunidad de Teruel	30-34	Hombres	11
Mayo 2020	29	Comunidad de Teruel	30-34	Mujeres	26
Mayo 2020	29	Comunidad de Teruel	35-39	Hombres	9
Mayo 2020	29	Comunidad de Teruel	35-39	Mujeres	21
Mayo 2020	29	Comunidad de Teruel	40-44	Hombres	14
Mayo 2020	29	Comunidad de Teruel	40-44	Mujeres	32
Mayo 2020	29	Comunidad de Teruel	45-49	Hombres	19
Mayo 2020	29	Comunidad de Teruel	45-49	Mujeres	46
