Comarca código	Comarca nombre	Año	Sistema de cultivo	Total (A+B+C+D+E+F+G)	(A) CEREALES. Total	Trigo	Cebada	Avena	Centeno	Trigo escaña o Escaña	Tranquillón o Morcajo	Arroz	Maíz	Sorgo	Mijo y Panizo	Alpiste	Otros cereales	Triticale	Trigo espelta o Espelta	Mezcla de cereales	(B) LEGUMINOSAS. Total	Judías secas	Habas secas	Lentejas	Garbanzos	Guisantes secos	Veza	Almortas	Altramuz	Alhova	Yeros	Otras leguminosas	(C) TUBÉRCULOS. Total	Patata temprana	Patata media estación	Patata tardía	Chufa	(D) CULTIVOS INDUSTRIALES. Total	Cáñamo textil	Remolacha	Lino textil	Lino oleaginoso	Cominos	Girasol	Soja	Pimiento para pimentón	Cártamo	Azafrán	Otros cultivos industriales	Colza	Lavanda y lavandín	(E) FLORES Y ORNAMENTALES. Total	(F) FORRAJES. Total	Maíz forrajero	Sorgo forrajero	Vallico	Otras gramíneas forrajeras	Alfalfa	Trébol	Esparceta	Veza forrajera	Zulla	Habas forrajeras	Nabo forrajero	Remolacha forrajera	Praderas polifitas	Calabaza forrajera	Cardo y Otras	(G) HORTALIZAS. Total	Col y Repollo	Berza	Espárragos	Apio	Lechuga	Escarola	Espinacas	Acelga	Cardo	Achicoria verde	Sandía	Melón	Calabazas y Calabacín	Pepino	Pepinillo	Berenjena	Tomates	Pimiento	Fresa y Fresón	Alcachofa	Coliflor	Ajo	Cebolla	Cebolleta	Puerros	Remolacha de mesa	Zanahoria	Rábano	Nabo y Otras	Judías verdes	Guisantes verdes	Habas verdes	Setas	Otras hortalizas	Mezcla de hortalizas	Endivias	Borraja
27	Andorra-Sierra de Arcos	2016	Regadío	192,0	160,0	31,0	92,0	17,0	0,0	0,0	0,0	0,0	0,0	16,0	0,0	0,0	0,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	31,0	0,0	0,0	0,0	0,0	22,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	6,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0
27	Andorra-Sierra de Arcos	2016	Secano	6614,0	6398,0	553,0	4247,0	1382,0	18,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	198,0	0,0	0,0	18,0	0,0	0,0	0,0	0,0	5,0	13,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	197,0	0,0	0,0	0,0	0,0	80,0	0,0	83,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	34,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
28	Bajo Aragón	2016	Regadío	5424,0	3849,0	613,0	1910,0	57,0	0,0	0,0	0,0	47,0	1160,0	42,0	0,0	0,0	0,0	20,0	0,0	0,0	104,0	0,0	0,0	0,0	0,0	7,0	97,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	282,0	16,0	0,0	0,0	0,0	0,0	221,0	45,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1167,0	0,0	0,0	50,0	22,0	1076,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	19,0	22,0	0,0	0,0	14,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	6,0	0,0	0,0	0,0	0,0
28	Bajo Aragón	2016	Secano	12607,0	12390,0	1498,0	9107,0	1416,0	7,0	0,0	0,0	0,0	24,0	27,0	0,0	0,0	0,0	311,0	0,0	0,0	82,0	0,0	0,0	0,0	0,0	0,0	79,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	12,0	0,0	0,0	0,0	0,0	0,0	12,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	123,0	0,0	0,0	3,0	0,0	98,0	0,0	22,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
29	Comunidad de Teruel	2016	Regadío	5832,0	5369,0	1513,0	2259,0	106,0	184,0	0,0	0,0	0,0	874,0	4,0	0,0	0,0	0,0	429,0	0,0	0,0	16,0	0,0	0,0	0,0	0,0	0,0	15,0	0,0	0,0	0,0	1,0	0,0	64,0	0,0	0,0	64,0	0,0	93,0	0,0	0,0	0,0	0,0	0,0	60,0	1,0	0,0	0,0	0,0	3,0	4,0	25,0	2,0	275,0	0,0	0,0	1,0	2,0	221,0	0,0	51,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	13,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	11,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0
29	Comunidad de Teruel	2016	Secano	51669,0	48027,0	13045,0	20065,0	1112,0	4521,0	115,0	0,0	0,0	17,0	1,0	1,0	0,0	0,0	9150,0	0,0	0,0	311,0	0,0	0,0	2,0	5,0	27,0	199,0	0,0	0,0	0,0	78,0	0,0	8,0	0,0	0,0	8,0	0,0	861,0	0,0	0,0	0,0	0,0	0,0	681,0	0,0	0,0	0,0	2,0	93,0	70,0	15,0	0,0	2462,0	0,0	0,0	0,0	12,0	384,0	0,0	2044,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	21,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
30	Maestrazgo	2016	Regadío	261,0	228,0	41,0	147,0	20,0	1,0	0,0	0,0	0,0	7,0	6,0	0,0	0,0	0,0	6,0	0,0	0,0	6,0	0,0	0,0	0,0	0,0	0,0	6,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	24,0	0,0	0,0	1,0	0,0	17,0	0,0	5,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
30	Maestrazgo	2016	Secano	4469,0	3566,0	1014,0	1355,0	606,0	437,0	0,0	0,0	0,0	0,0	11,0	0,0	0,0	0,0	143,0	0,0	0,0	81,0	0,0	0,0	0,0	0,0	9,0	72,0	0,0	0,0	0,0	0,0	0,0	16,0	0,0	0,0	16,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	805,0	0,0	0,0	3,0	44,0	262,0	0,0	454,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	42,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
31	Sierra de Albarracín	2016	Regadío	274,0	213,0	120,0	43,0	6,0	2,0	0,0	0,0	0,0	33,0	0,0	0,0	0,0	0,0	9,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	26,0	0,0	0,0	26,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	33,0	0,0	0,0	0,0	0,0	30,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
31	Sierra de Albarracín	2016	Secano	7791,0	7072,0	3429,0	1207,0	269,0	477,0	16,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	1673,0	0,0	0,0	46,0	0,0	0,0	0,0	0,0	8,0	31,0	0,0	0,0	0,0	7,0	0,0	18,0	0,0	0,0	18,0	0,0	43,0	0,0	0,0	0,0	0,0	0,0	26,0	0,0	0,0	14,0	0,0	3,0	0,0	0,0	0,0	612,0	0,0	0,0	0,0	0,0	421,0	0,0	190,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
32	Gúdar-Javalambre	2016	Regadío	486,0	320,0	85,0	86,0	75,0	5,0	0,0	0,0	0,0	48,0	3,0	0,0	0,0	0,0	18,0	0,0	0,0	6,0	0,0	0,0	0,0	0,0	0,0	6,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	159,0	0,0	0,0	1,0	4,0	24,0	2,0	61,0	46,0	0,0	0,0	0,0	0,0	0,0	0,0	21,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
32	Gúdar-Javalambre	2016	Secano	7384,0	5684,0	1811,0	1495,0	874,0	545,0	0,0	0,0	0,0	169,0	26,0	0,0	0,0	0,0	764,0	0,0	0,0	69,0	0,0	0,0	0,0	0,0	0,0	64,0	0,0	0,0	0,0	5,0	0,0	10,0	0,0	0,0	10,0	0,0	22,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	11,0	0,0	8,0	0,0	1599,0	0,0	0,0	7,0	32,0	261,0	0,0	1002,0	6,0	0,0	0,0	0,0	0,0	0,0	0,0	291,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
33	Matarraña / Matarranya	2016	Regadío	121,0	94,0	5,0	61,0	14,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	11,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	3,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	19,0	0,0	0,0	5,0	4,0	8,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0
33	Matarraña / Matarranya	2016	Secano	3150,0	2874,0	556,0	1866,0	342,0	8,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	1,0	98,0	0,0	0,0	154,0	0,0	0,0	0,0	0,0	16,0	138,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	120,0	0,0	0,0	11,0	10,0	49,0	0,0	27,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	23,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0
01	La Jacetania	2015	Regadío	1363,0	696,0	312,0	380,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	24,0	0,0	11,0	0,0	0,0	10,0	3,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	6,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	6,0	0,0	0,0	635,0	0,0	0,0	15,0	0,0	99,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	245,0	0,0	276,0	1,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
01	La Jacetania	2015	Secano	18921,0	11880,0	4810,0	6262,0	468,0	25,0	0,0	0,0	0,0	0,0	43,0	0,0	0,0	25,0	247,0	0,0	0,0	648,0	0,0	18,0	0,0	0,0	300,0	330,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	413,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	21,0	392,0	0,0	0,0	5980,0	0,0	0,0	321,0	26,0	1747,0	0,0	392,0	0,0	0,0	0,0	0,0	0,0	1571,0	0,0	1923,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
02	Alto Gállego	2015	Regadío	901,0	156,0	59,0	91,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	21,0	0,0	0,0	0,0	0,0	1,0	20,0	0,0	0,0	0,0	0,0	0,0	2,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	722,0	0,0	0,0	31,0	0,0	64,0	0,0	14,0	0,0	0,0	0,0	0,0	0,0	298,0	0,0	315,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
02	Alto Gállego	2015	Secano	6103,0	3021,0	1514,0	1353,0	6,0	39,0	3,0	0,0	0,0	0,0	4,0	0,0	0,0	46,0	56,0	0,0	0,0	227,0	0,0	0,0	0,0	0,0	15,0	212,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	132,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	132,0	0,0	0,0	2722,0	0,0	0,0	25,0	0,0	550,0	0,0	260,0	0,0	0,0	0,0	0,0	0,0	919,0	0,0	968,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
03	Sobrarbe	2015	Regadío	1554,0	250,0	88,0	132,0	2,0	0,0	0,0	0,0	0,0	14,0	11,0	0,0	0,0	2,0	1,0	0,0	0,0	18,0	0,0	0,0	0,0	0,0	0,0	18,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1286,0	0,0	0,0	44,0	12,0	208,0	0,0	10,0	0,0	0,0	0,0	0,0	0,0	495,0	0,0	517,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
03	Sobrarbe	2015	Secano	10759,0	2949,0	1231,0	1491,0	97,0	8,0	0,0	0,0	0,0	0,0	29,0	0,0	0,0	8,0	85,0	0,0	0,0	478,0	0,0	0,0	0,0	0,0	5,0	473,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	15,0	0,0	0,0	0,0	0,0	0,0	10,0	0,0	0,0	0,0	0,0	0,0	5,0	0,0	0,0	7316,0	0,0	0,0	292,0	182,0	1688,0	1,0	428,0	0,0	0,0	0,0	0,0	0,0	2243,0	0,0	2482,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
04	La Ribagorza	2015	Regadío	1075,0	405,0	95,0	290,0	9,0	0,0	0,0	1,0	0,0	9,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	50,0	0,0	0,0	0,0	0,0	11,0	39,0	0,0	0,0	0,0	0,0	0,0	4,0	4,0	0,0	0,0	0,0	7,0	0,0	0,0	0,0	0,0	0,0	7,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	608,0	0,0	0,0	10,0	22,0	61,0	0,0	19,0	0,0	0,0	0,0	0,0	0,0	233,0	0,0	263,0	1,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
04	La Ribagorza	2015	Secano	26047,0	14008,0	3464,0	9091,0	114,0	147,0	6,0	0,0	0,0	26,0	6,0	0,0	0,0	146,0	1008,0	0,0	0,0	793,0	0,0	0,0	0,0	0,0	10,0	747,0	0,0	0,0	0,0	36,0	0,0	4,0	4,0	0,0	0,0	0,0	228,0	0,0	0,0	0,0	0,0	0,0	154,0	0,0	0,0	57,0	0,0	0,0	17,0	0,0	0,0	11009,0	0,0	0,0	393,0	260,0	1751,0	1,0	994,0	0,0	0,0	0,0	0,0	0,0	3535,0	0,0	4075,0	5,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
05	Cinco Villas	2015	Regadío	68052,0	41673,0	16575,0	13973,0	52,0	19,0	45,0	0,0	2327,0	8260,0	122,0	0,0	0,0	19,0	281,0	0,0	0,0	1394,0	0,0	59,0	0,0	1,0	983,0	351,0	0,0	0,0	0,0	0,0	0,0	6,0	0,0	5,0	1,0	0,0	1738,0	1,0	0,0	0,0	0,0	0,0	1173,0	0,0	3,0	0,0	0,0	1,0	560,0	0,0	0,0	21446,0	0,0	0,0	436,0	7676,0	13271,0	6,0	17,0	0,0	0,0	0,0	0,0	0,0	26,0	0,0	14,0	1795,0	76,0	0,0	21,0	0,0	1,0	0,0	25,0	16,0	2,0	0,0	0,0	0,0	12,0	0,0	0,0	13,0	136,0	111,0	0,0	0,0	9,0	0,0	896,0	0,0	162,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	34,0	279,0	0,0	0,0	2,0
05	Cinco Villas	2015	Secano	53382,0	48902,0	20422,0	27846,0	189,0	69,0	133,0	0,0	0,0	10,0	0,0	0,0	0,0	69,0	164,0	0,0	0,0	2158,0	0,0	18,0	0,0	3,0	1371,0	759,0	0,0	0,0	0,0	7,0	0,0	0,0	0,0	0,0	0,0	0,0	354,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	2,0	351,0	0,0	0,0	1959,0	0,0	0,0	124,0	226,0	1056,0	0,0	205,0	0,0	0,0	0,0	0,0	0,0	206,0	0,0	142,0	9,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	4,0
06	Hoya de Huesca / Plana de Uesca	2015	Regadío	21368,0	14993,0	4304,0	7499,0	61,0	0,0	0,0	0,0	27,0	2996,0	17,0	0,0	0,0	0,0	89,0	0,0	0,0	1397,0	2,0	2,0	0,0	1,0	1133,0	259,0	0,0	0,0	0,0	0,0	0,0	10,0	10,0	0,0	0,0	0,0	286,0	0,0	0,0	0,0	0,0	0,0	67,0	0,0	0,0	0,0	0,0	0,0	219,0	0,0	0,0	4650,0	0,0	0,0	168,0	352,0	3857,0	0,0	12,0	0,0	0,0	0,0	0,0	0,0	86,0	0,0	175,0	32,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	20,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	9,0	0,0	0,0	0,0	0,0	0,0	1,0
06	Hoya de Huesca / Plana de Uesca	2015	Secano	84501,0	70817,0	22866,0	46426,0	483,0	70,0	5,0	0,0	0,0	2,0	0,0	0,0	0,0	70,0	895,0	0,0	0,0	8595,0	0,0	0,0	0,0	27,0	7073,0	1470,0	0,0	0,0	0,0	25,0	0,0	0,0	0,0	0,0	0,0	0,0	2452,0	0,0	0,0	0,0	0,0	0,0	26,0	0,0	0,0	0,0	0,0	103,0	2323,0	0,0	14,0	2622,0	0,0	0,0	160,0	10,0	1021,0	0,0	302,0	0,0	1,0	0,0	0,0	0,0	462,0	0,0	666,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
07	Somontano de Barbastro	2015	Regadío	13311,0	9620,0	1362,0	3702,0	24,0	0,0	0,0	0,0	46,0	4384,0	3,0	0,0	0,0	0,0	99,0	0,0	0,0	402,0	0,0	0,0	6,0	0,0	236,0	160,0	0,0	0,0	0,0	0,0	0,0	4,0	4,0	0,0	0,0	0,0	111,0	0,0	0,0	0,0	0,0	0,0	7,0	0,0	0,0	0,0	0,0	0,0	104,0	0,0	0,0	2902,0	0,0	0,0	216,0	150,0	2470,0	6,0	7,0	0,0	0,0	0,0	0,0	0,0	10,0	0,0	43,0	272,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	21,0	0,0	0,0	0,0	0,0	0,0	61,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	190,0	0,0	0,0	0,0	0,0	0,0	0,0
07	Somontano de Barbastro	2015	Secano	23081,0	19306,0	4624,0	14099,0	142,0	20,0	0,0	0,0	0,0	21,0	42,0	0,0	0,0	20,0	338,0	0,0	0,0	2451,0	0,0	0,0	0,0	0,0	1790,0	661,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	79,0	0,0	0,0	0,0	0,0	0,0	7,0	0,0	0,0	0,0	0,0	0,0	72,0	0,0	0,0	1243,0	0,0	0,0	161,0	26,0	428,0	43,0	161,0	0,0	0,0	0,0	0,0	0,0	166,0	0,0	258,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
08	Cinca Medio	2015	Regadío	27752,0	18052,0	2649,0	7363,0	118,0	0,0	121,0	0,0	1949,0	5607,0	126,0	4,0	0,0	0,0	115,0	0,0	0,0	722,0	0,0	0,0	15,0	0,0	331,0	376,0	0,0	0,0	0,0	0,0	0,0	3,0	3,0	0,0	0,0	0,0	174,0	0,0	0,0	0,0	1,0	0,0	93,0	5,0	0,0	0,0	0,0	0,0	75,0	0,0	0,0	8218,0	0,0	0,0	989,0	944,0	5948,0	0,0	7,0	0,0	0,0	0,0	0,0	0,0	139,0	0,0	191,0	583,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	5,0	4,0	0,0	0,0	0,0	1,0	3,0	0,0	2,0	1,0	0,0	8,0	0,0	1,0	0,0	0,0	0,0	44,0	2,0	510,0	0,0	0,0	0,0	0,0	0,0	0,0
08	Cinca Medio	2015	Secano	3262,0	2930,0	127,0	2636,0	56,0	15,0	0,0	0,0	3,0	20,0	1,0	0,0	0,0	15,0	57,0	0,0	0,0	143,0	0,0	0,0	0,0	0,0	70,0	73,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	15,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	15,0	0,0	0,0	174,0	0,0	0,0	32,0	24,0	38,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	37,0	0,0	40,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
