Municipio código	Municipio nombre	Año	Orden	Siglas	Votos
44241	Valdealgorfa	2007	3	PAR	74,0
44241	Valdealgorfa	2011	1	PP	255,0
44241	Valdealgorfa	2011	2	PSOE	131,0
44241	Valdealgorfa	2011	3	PAR	69,0
44241	Valdealgorfa	2015	5	PAR	132,0
44241	Valdealgorfa	2015	8	PP	197,0
44243	Valdecuenca	2007	1	PSOE	8,0
44243	Valdecuenca	2007	2	PP	0,0
44243	Valdecuenca	2007	3	PAR	29,0
44243	Valdecuenca	2011	2	PSOE	3,0
44243	Valdecuenca	2011	3	PAR	31,0
44243	Valdecuenca	2015	8	PP	17,0
44244	Valdelinares	2007	1	PSOE	43,0
44244	Valdelinares	2007	2	PP	47,0
44244	Valdelinares	2007	3	PAR	17,0
44244	Valdelinares	2007	4	CHA	5,0
44244	Valdelinares	2007	5	IU	2,0
44244	Valdelinares	2011	1	PP	56,0
44244	Valdelinares	2011	2	PSOE	33,0
44244	Valdelinares	2011	3	PAR	29,0
44244	Valdelinares	2015	5	PAR	5,0
44244	Valdelinares	2015	6	PSOE	10,0
44244	Valdelinares	2015	8	PP	31,0
44245	Valdeltormo	2007	1	PSOE	70,0
44245	Valdeltormo	2007	3	PAR	151,0
44245	Valdeltormo	2011	1	PP	101,0
44245	Valdeltormo	2011	3	PAR	105,0
44245	Valdeltormo	2015	5	PAR	98,0
44245	Valdeltormo	2015	6	PSOE	15,0
44245	Valdeltormo	2015	8	PP	80,0
44246	Valderrobres	2007	1	PSOE	222,0
44246	Valderrobres	2007	2	PP	495,0
44246	Valderrobres	2007	3	PAR	236,0
44246	Valderrobres	2007	4	CHA	110,0
44246	Valderrobres	2007	5	IU	57,0
44246	Valderrobres	2011	1	PP	608,0
44246	Valderrobres	2011	2	PSOE	160,0
44246	Valderrobres	2011	3	PAR	207,0
44246	Valderrobres	2011	4	CHA	110,0
44246	Valderrobres	2015	5	PAR	126,0
44246	Valderrobres	2015	6	PSOE	148,0
44246	Valderrobres	2015	7	CHA	254,0
44246	Valderrobres	2015	8	PP	577,0
44247	Valjunquera	2007	1	PSOE	108,0
44247	Valjunquera	2007	2	PP	45,0
44247	Valjunquera	2007	3	PAR	116,0
44247	Valjunquera	2011	1	PP	41,0
44247	Valjunquera	2011	2	PSOE	78,0
44247	Valjunquera	2011	3	PAR	124,0
44247	Valjunquera	2015	5	PAR	67,0
44247	Valjunquera	2015	6	PSOE	120,0
44247	Valjunquera	2015	8	PP	46,0
44247	Valjunquera	2015	26	CHA	5,0
44249	Vallecillo (El)	2007	1	PSOE	39,0
44249	Vallecillo (El)	2007	2	PP	14,0
44249	Vallecillo (El)	2007	3	PAR	1,0
44249	Vallecillo (El)	2011	1	PP	32,0
44249	Vallecillo (El)	2011	2	PSOE	25,0
44249	Vallecillo (El)	2015	5	PAR	0,0
44249	Vallecillo (El)	2015	7	CHA	12,0
44249	Vallecillo (El)	2015	8	PP	36,0
44250	Veguillas de la Sierra	2007	1	PSOE	10,0
44250	Veguillas de la Sierra	2007	2	PP	0,0
44250	Veguillas de la Sierra	2007	3	PAR	14,0
44250	Veguillas de la Sierra	2011	1	PP	1,0
44250	Veguillas de la Sierra	2011	2	PSOE	1,0
44250	Veguillas de la Sierra	2011	3	PAR	13,0
44250	Veguillas de la Sierra	2015	5	PAR	0,0
44250	Veguillas de la Sierra	2015	8	PP	13,0
44251	Villafranca del Campo	2007	1	PSOE	47,0
44251	Villafranca del Campo	2007	2	PP	123,0
44251	Villafranca del Campo	2007	3	PAR	66,0
44251	Villafranca del Campo	2011	1	PP	128,0
44251	Villafranca del Campo	2011	2	PSOE	52,0
44251	Villafranca del Campo	2011	3	PAR	52,0
44251	Villafranca del Campo	2015	5	PAR	79,0
44251	Villafranca del Campo	2015	6	PSOE	33,0
44251	Villafranca del Campo	2015	8	PP	69,0
44252	Villahermosa del Campo	2007	1	PSOE	12,0
44252	Villahermosa del Campo	2007	2	PP	2,0
44252	Villahermosa del Campo	2007	3	PAR	43,0
44252	Villahermosa del Campo	2007	4	CHA	0,0
44252	Villahermosa del Campo	2011	1	PP	6,0
44252	Villahermosa del Campo	2011	2	PSOE	17,0
44252	Villahermosa del Campo	2011	3	PAR	41,0
44252	Villahermosa del Campo	2015	5	PAR	48,0
44252	Villahermosa del Campo	2015	6	PSOE	9,0
44256	Villanueva del Rebollar de la Sierra	2007	1	PSOE	0,0
44256	Villanueva del Rebollar de la Sierra	2007	2	PP	0,0
44256	Villanueva del Rebollar de la Sierra	2007	3	PAR	32,0
44256	Villanueva del Rebollar de la Sierra	2011	1	PP	1,0
44256	Villanueva del Rebollar de la Sierra	2011	7	COMPROMISO CON ARAGON	27,0
44256	Villanueva del Rebollar de la Sierra	2015	5	PAR	30,0
44256	Villanueva del Rebollar de la Sierra	2015	6	PSOE	0,0
44257	Villar del Cobo	2007	1	PSOE	70,0
44257	Villar del Cobo	2007	2	PP	60,0
44257	Villar del Cobo	2007	3	PAR	53,0
44257	Villar del Cobo	2007	4	CHA	9,0
44257	Villar del Cobo	2007	5	IU	3,0
44257	Villar del Cobo	2011	1	PP	65,0
44257	Villar del Cobo	2011	2	PSOE	75,0
44257	Villar del Cobo	2011	3	PAR	41,0
44257	Villar del Cobo	2011	4	CHA	15,0
44257	Villar del Cobo	2015	5	PAR	45,0
44257	Villar del Cobo	2015	6	PSOE	34,0
44257	Villar del Cobo	2015	7	CHA	10,0
44257	Villar del Cobo	2015	8	PP	52,0
44258	Villar del Salz	2007	1	PSOE	21,0
44258	Villar del Salz	2007	2	PP	44,0
44258	Villar del Salz	2007	3	PAR	2,0
44258	Villar del Salz	2007	4	CHA	0,0
44258	Villar del Salz	2011	1	PP	30,0
44258	Villar del Salz	2011	2	PSOE	9,0
44258	Villar del Salz	2011	3	PAR	14,0
44258	Villar del Salz	2015	5	PAR	21,0
44258	Villar del Salz	2015	6	PSOE	8,0
44258	Villar del Salz	2015	8	PP	28,0
44260	Villarluengo	2007	1	PSOE	43,0
44260	Villarluengo	2007	2	PP	85,0
44260	Villarluengo	2007	3	PAR	15,0
44260	Villarluengo	2007	4	CHA	2,0
44260	Villarluengo	2007	5	IU	0,0
44260	Villarluengo	2011	1	PP	77,0
44260	Villarluengo	2011	2	PSOE	41,0
44260	Villarluengo	2011	3	PAR	33,0
44260	Villarluengo	2011	4	CHA	2,0
44260	Villarluengo	2015	5	PAR	56,0
44260	Villarluengo	2015	6	PSOE	45,0
44260	Villarluengo	2015	8	PP	60,0
44261	Villarquemado	2007	1	PSOE	395,0
44261	Villarquemado	2007	2	PP	138,0
44261	Villarquemado	2007	4	CHA	165,0
44261	Villarquemado	2011	1	PP	232,0
44261	Villarquemado	2011	2	PSOE	355,0
44261	Villarquemado	2011	3	PAR	16,0
44261	Villarquemado	2015	6	PSOE	316,0
44261	Villarquemado	2015	8	PP	200,0
44262	Villarroya de los Pinares	2007	1	PSOE	7,0
44262	Villarroya de los Pinares	2007	2	PP	74,0
44262	Villarroya de los Pinares	2007	3	PAR	57,0
44262	Villarroya de los Pinares	2007	4	CHA	5,0
44262	Villarroya de los Pinares	2007	5	IU	1,0
44262	Villarroya de los Pinares	2011	1	PP	55,0
44262	Villarroya de los Pinares	2011	2	PSOE	49,0
44262	Villarroya de los Pinares	2011	3	PAR	56,0
44262	Villarroya de los Pinares	2011	4	CHA	8,0
44262	Villarroya de los Pinares	2015	4	C's	37,0
44262	Villarroya de los Pinares	2015	5	PAR	61,0
44262	Villarroya de los Pinares	2015	6	PSOE	27,0
44262	Villarroya de los Pinares	2015	8	PP	29,0
44263	Villastar	2007	1	PSOE	55,0
44263	Villastar	2007	2	PP	27,0
44263	Villastar	2007	3	PAR	90,0
44263	Villastar	2007	4	CHA	57,0
44263	Villastar	2011	1	PP	73,0
44263	Villastar	2011	2	PSOE	63,0
44263	Villastar	2011	3	PAR	37,0
44263	Villastar	2011	4	CHA	56,0
44263	Villastar	2011	7	COMPROMISO CON ARAGON	24,0
44263	Villastar	2015	5	PAR	23,0
44263	Villastar	2015	6	PSOE	61,0
44263	Villastar	2015	7	CHA	108,0
44263	Villastar	2015	8	PP	62,0
44264	Villel	2007	1	PSOE	87,0
44264	Villel	2007	2	PP	41,0
44264	Villel	2007	3	PAR	126,0
44264	Villel	2011	1	PP	92,0
44264	Villel	2011	2	PSOE	68,0
44264	Villel	2011	3	PAR	52,0
44264	Villel	2015	4	C's	25,0
44264	Villel	2015	5	PAR	80,0
44264	Villel	2015	6	PSOE	67,0
44264	Villel	2015	8	PP	32,0
44265	Vinaceite	2007	1	PSOE	56,0
44265	Vinaceite	2007	2	PP	136,0
44265	Vinaceite	2007	3	PAR	34,0
44265	Vinaceite	2007	4	CHA	1,0
44265	Vinaceite	2011	1	PP	98,0
44265	Vinaceite	2011	2	PSOE	20,0
44265	Vinaceite	2011	3	PAR	34,0
44265	Vinaceite	2011	8	FIA	36,0
44265	Vinaceite	2015	4	C's	38,0
44265	Vinaceite	2015	5	PAR	30,0
44265	Vinaceite	2015	6	PSOE	16,0
44265	Vinaceite	2015	8	PP	73,0
44266	Visiedo	2007	1	PSOE	19,0
44266	Visiedo	2007	2	PP	43,0
44266	Visiedo	2007	3	PAR	54,0
44266	Visiedo	2007	4	CHA	27,0
44266	Visiedo	2011	1	PP	69,0
44266	Visiedo	2011	2	PSOE	4,0
44266	Visiedo	2011	3	PAR	29,0
44266	Visiedo	2011	4	CHA	5,0
44266	Visiedo	2015	5	PAR	37,0
44266	Visiedo	2015	6	PSOE	60,0
44266	Visiedo	2015	8	PP	41,0
44267	Vivel del Río Martín	2007	1	PSOE	1,0
44267	Vivel del Río Martín	2007	2	PP	27,0
44267	Vivel del Río Martín	2007	3	PAR	40,0
44267	Vivel del Río Martín	2007	4	CHA	1,0
44267	Vivel del Río Martín	2011	1	PP	45,0
44267	Vivel del Río Martín	2011	2	PSOE	1,0
44267	Vivel del Río Martín	2011	3	PAR	16,0
44267	Vivel del Río Martín	2011	4	CHA	3,0
44267	Vivel del Río Martín	2011	7	COMPROMISO CON ARAGON	7,0
44267	Vivel del Río Martín	2015	5	PAR	8,0
44267	Vivel del Río Martín	2015	6	PSOE	12,0
44267	Vivel del Río Martín	2015	8	PP	29,0
44267	Vivel del Río Martín	2015	12	COMPROMISO CON ARAGON	0,0
44268	Zoma (La)	2007	1	PSOE	16,0
44268	Zoma (La)	2007	2	PP	0,0
44268	Zoma (La)	2007	3	PAR	11,0
44268	Zoma (La)	2011	1	PP	2,0
44268	Zoma (La)	2011	2	PSOE	22,0
44268	Zoma (La)	2011	3	PAR	1,0
44268	Zoma (La)	2015	6	PSOE	18,0
44268	Zoma (La)	2015	8	PP	0,0
50001	Abanto	2007	1	PSOE	42,0
50001	Abanto	2007	2	PP	64,0
50001	Abanto	2007	3	PAR	0,0
50001	Abanto	2007	4	CHA	2,0
50001	Abanto	2007	5	IU	0,0
50001	Abanto	2011	1	PP	73,0
50001	Abanto	2011	2	PSOE	32,0
50001	Abanto	2011	3	PAR	31,0
50001	Abanto	2015	1	PP	73,0
50001	Abanto	2015	2	PSOE	13,0
50002	Acered	2007	1	PSOE	59,0
50002	Acered	2007	2	PP	38,0
50002	Acered	2007	3	PAR	47,0
50002	Acered	2007	4	CHA	1,0
50002	Acered	2007	5	IU	0,0
50002	Acered	2011	1	PP	4,0
50002	Acered	2011	2	PSOE	59,0
50002	Acered	2011	3	PAR	96,0
50002	Acered	2015	1	PP	13,0
50002	Acered	2015	2	PSOE	33,0
50002	Acered	2015	5	PAR	73,0
50002	Acered	2015	7	CHA	0,0
50003	Agón	2007	1	PSOE	84,0
50003	Agón	2007	2	PP	9,0
50003	Agón	2007	3	PAR	17,0
50003	Agón	2007	4	CHA	33,0
50003	Agón	2011	1	PP	10,0
50003	Agón	2011	2	PSOE	70,0
50003	Agón	2011	3	PAR	32,0
50003	Agón	2011	4	CHA	22,0
50003	Agón	2015	1	PP	5,0
50003	Agón	2015	2	PSOE	53,0
50003	Agón	2015	5	PAR	33,0
50003	Agón	2015	7	CHA	32,0
50004	Aguarón	2007	1	PSOE	369,0
50004	Aguarón	2007	2	PP	84,0
50004	Aguarón	2007	3	PAR	25,0
50004	Aguarón	2007	4	CHA	88,0
50004	Aguarón	2011	1	PP	105,0
50004	Aguarón	2011	2	PSOE	291,0
50004	Aguarón	2011	3	PAR	9,0
50004	Aguarón	2011	4	CHA	88,0
50004	Aguarón	2015	1	PP	120,0
50004	Aguarón	2015	2	PSOE	217,0
50004	Aguarón	2015	7	CHA	85,0
50005	Aguilón	2007	1	PSOE	3,0
50005	Aguilón	2007	2	PP	140,0
50005	Aguilón	2007	3	PAR	86,0
50005	Aguilón	2011	1	PP	142,0
50005	Aguilón	2011	2	PSOE	15,0
50005	Aguilón	2011	3	PAR	38,0
50005	Aguilón	2011	4	CHA	9,0
50005	Aguilón	2015	6	PSOE	85,0
50005	Aguilón	2015	8	PP	131,0
50006	Ainzón	2007	1	PSOE	498,0
50006	Ainzón	2007	2	PP	228,0
50006	Ainzón	2007	3	PAR	53,0
50006	Ainzón	2011	1	PP	371,0
50006	Ainzón	2011	2	PSOE	386,0
50006	Ainzón	2015	1	PP	299,0
50006	Ainzón	2015	2	PSOE	375,0
50007	Aladrén	2007	1	PSOE	2,0
50007	Aladrén	2007	2	PP	1,0
50007	Aladrén	2007	3	PAR	39,0
50007	Aladrén	2007	4	CHA	1,0
50007	Aladrén	2011	1	PP	1,0
50007	Aladrén	2011	2	PSOE	12,0
50007	Aladrén	2011	3	PAR	37,0
50007	Aladrén	2015	1	PP	3,0
50007	Aladrén	2015	2	PSOE	7,0
50007	Aladrén	2015	88	JUNTOS POR ALADRÉN	23,0
50008	Alagón	2007	1	PSOE	1598,0
50008	Alagón	2007	2	PP	343,0
50008	Alagón	2007	3	PAR	1078,0
50008	Alagón	2007	4	CHA	148,0
50008	Alagón	2007	5	IU	268,0
50008	Alagón	2011	1	PP	414,0
50008	Alagón	2011	2	PSOE	1346,0
50008	Alagón	2011	3	PAR	945,0
50008	Alagón	2011	4	CHA	261,0
50008	Alagón	2011	5	IU	314,0
50008	Alagón	2015	1	PP	289,0
50008	Alagón	2015	2	PSOE	1096,0
50008	Alagón	2015	5	PAR	816,0
50008	Alagón	2015	7	CHA	409,0
50008	Alagón	2015	13	ARAGONSIPUEDE	228,0
50008	Alagón	2015	41	CCA-ZGZ	479,0
50009	Alarba	2007	1	PSOE	50,0
50009	Alarba	2007	2	PP	33,0
50009	Alarba	2007	3	PAR	34,0
50009	Alarba	2007	4	CHA	8,0
50009	Alarba	2011	1	PP	48,0
50009	Alarba	2011	2	PSOE	60,0
50009	Alarba	2011	3	PAR	7,0
50009	Alarba	2015	1	PP	41,0
50009	Alarba	2015	2	PSOE	40,0
50009	Alarba	2015	5	PAR	38,0
50010	Alberite de San Juan	2007	1	PSOE	2,0
50010	Alberite de San Juan	2007	2	PP	5,0
50010	Alberite de San Juan	2007	3	PAR	44,0
50010	Alberite de San Juan	2007	4	CHA	1,0
50010	Alberite de San Juan	2011	1	PP	6,0
50010	Alberite de San Juan	2011	2	PSOE	3,0
50010	Alberite de San Juan	2011	3	PAR	46,0
50010	Alberite de San Juan	2015	1	PP	3,0
50010	Alberite de San Juan	2015	2	PSOE	1,0
50010	Alberite de San Juan	2015	5	PAR	43,0
50011	Albeta	2007	1	PSOE	80,0
50011	Albeta	2007	2	PP	10,0
50011	Albeta	2007	4	CHA	10,0
50011	Albeta	2011	1	PP	12,0
50011	Albeta	2011	2	PSOE	89,0
50011	Albeta	2015	1	PP	4,0
50011	Albeta	2015	2	PSOE	90,0
50011	Albeta	2015	7	CHA	7,0
50012	Alborge	2007	1	PSOE	61,0
50012	Alborge	2007	2	PP	12,0
50012	Alborge	2007	3	PAR	11,0
50012	Alborge	2007	4	CHA	3,0
50012	Alborge	2007	5	IU	3,0
50012	Alborge	2011	1	PP	3,0
50012	Alborge	2011	2	PSOE	57,0
50012	Alborge	2011	3	PAR	4,0
50012	Alborge	2011	4	CHA	7,0
50012	Alborge	2011	5	IU	2,0
50012	Alborge	2015	1	PP	6,0
50012	Alborge	2015	2	PSOE	53,0
50012	Alborge	2015	5	PAR	5,0
50012	Alborge	2015	7	CHA	42,0
50013	Alcalá de Ebro	2007	1	PSOE	104,0
50013	Alcalá de Ebro	2007	2	PP	89,0
50013	Alcalá de Ebro	2007	3	PAR	13,0
50013	Alcalá de Ebro	2011	1	PP	51,0
50013	Alcalá de Ebro	2011	2	PSOE	116,0
50013	Alcalá de Ebro	2011	3	PAR	43,0
50013	Alcalá de Ebro	2015	1	PP	44,0
50013	Alcalá de Ebro	2015	2	PSOE	119,0
50013	Alcalá de Ebro	2015	5	PAR	27,0
50014	Alcalá de Moncayo	2007	1	PSOE	29,0
50014	Alcalá de Moncayo	2007	2	PP	39,0
50014	Alcalá de Moncayo	2007	3	PAR	82,0
50014	Alcalá de Moncayo	2007	4	CHA	0,0
50014	Alcalá de Moncayo	2011	1	PP	32,0
50014	Alcalá de Moncayo	2011	2	PSOE	24,0
50014	Alcalá de Moncayo	2011	3	PAR	97,0
50014	Alcalá de Moncayo	2011	4	CHA	13,0
50014	Alcalá de Moncayo	2011	5	IU	8,0
50014	Alcalá de Moncayo	2015	1	PP	37,0
50014	Alcalá de Moncayo	2015	2	PSOE	22,0
50014	Alcalá de Moncayo	2015	5	PAR	72,0
50015	Alconchel de Ariza	2007	1	PSOE	68,0
50015	Alconchel de Ariza	2007	2	PP	7,0
50015	Alconchel de Ariza	2007	3	PAR	34,0
50015	Alconchel de Ariza	2007	4	CHA	0,0
50015	Alconchel de Ariza	2007	5	IU	2,0
50015	Alconchel de Ariza	2011	1	PP	7,0
50015	Alconchel de Ariza	2011	2	PSOE	64,0
50015	Alconchel de Ariza	2011	3	PAR	1,0
50015	Alconchel de Ariza	2015	1	PP	1,0
50015	Alconchel de Ariza	2015	2	PSOE	53,0
50015	Alconchel de Ariza	2015	5	PAR	0,0
50016	Aldehuela de Liestos	2007	1	PSOE	14,0
50016	Aldehuela de Liestos	2007	2	PP	4,0
50016	Aldehuela de Liestos	2007	3	PAR	37,0
50016	Aldehuela de Liestos	2011	1	PP	6,0
50016	Aldehuela de Liestos	2011	2	PSOE	2,0
50016	Aldehuela de Liestos	2011	3	PAR	32,0
50016	Aldehuela de Liestos	2015	1	PP	6,0
50016	Aldehuela de Liestos	2015	2	PSOE	36,0
50017	Alfajarín	2007	1	PSOE	287,0
50017	Alfajarín	2007	2	PP	139,0
50017	Alfajarín	2007	3	PAR	532,0
50017	Alfajarín	2007	4	CHA	91,0
50017	Alfajarín	2007	5	IU	55,0
50017	Alfajarín	2011	1	PP	265,0
50017	Alfajarín	2011	2	PSOE	232,0
50017	Alfajarín	2011	3	PAR	416,0
50017	Alfajarín	2011	4	CHA	266,0
50017	Alfajarín	2015	1	PP	226,0
50017	Alfajarín	2015	2	PSOE	211,0
50017	Alfajarín	2015	5	PAR	494,0
50017	Alfajarín	2015	61	GA-ZGZ	172,0
50017	Alfajarín	2015	84	A.E.L.H.A.	42,0
50018	Alfamén	2007	1	PSOE	354,0
50018	Alfamén	2007	2	PP	59,0
50018	Alfamén	2007	3	PAR	339,0
50018	Alfamén	2011	1	PP	119,0
50018	Alfamén	2011	2	PSOE	347,0
50018	Alfamén	2011	3	PAR	332,0
50018	Alfamén	2011	4	CHA	23,0
50018	Alfamén	2015	1	PP	70,0
50018	Alfamén	2015	2	PSOE	337,0
50018	Alfamén	2015	5	PAR	373,0
50018	Alfamén	2015	7	CHA	27,0
50019	Alforque	2007	1	PSOE	55,0
50019	Alforque	2007	2	PP	1,0
50019	Alforque	2007	3	PAR	1,0
50019	Alforque	2011	1	PP	5,0
50019	Alforque	2011	2	PSOE	34,0
50019	Alforque	2011	3	PAR	5,0
50019	Alforque	2011	4	CHA	6,0
50019	Alforque	2011	5	IU	1,0
50019	Alforque	2015	1	PP	22,0
50019	Alforque	2015	2	PSOE	28,0
50019	Alforque	2015	5	PAR	0,0
50019	Alforque	2015	7	CHA	2,0
50020	Alhama de Aragón	2007	1	PSOE	98,0
50020	Alhama de Aragón	2007	2	PP	127,0
50020	Alhama de Aragón	2007	3	PAR	300,0
50020	Alhama de Aragón	2007	4	CHA	193,0
50020	Alhama de Aragón	2011	1	PP	80,0
50020	Alhama de Aragón	2011	2	PSOE	152,0
50020	Alhama de Aragón	2011	3	PAR	174,0
50020	Alhama de Aragón	2011	4	CHA	270,0
50020	Alhama de Aragón	2015	5	PAR	235,0
50020	Alhama de Aragón	2015	6	PSOE	71,0
50020	Alhama de Aragón	2015	7	CHA	200,0
50020	Alhama de Aragón	2015	8	PP	75,0
50021	Almochuel	2007	1	PSOE	0,0
50021	Almochuel	2007	2	PP	1,0
50021	Almochuel	2007	3	PAR	25,0
50021	Almochuel	2007	4	CHA	0,0
50021	Almochuel	2011	1	PP	12,0
50021	Almochuel	2011	2	PSOE	3,0
50021	Almochuel	2011	3	PAR	26,0
50021	Almochuel	2015	2	PSOE	0,0
50021	Almochuel	2015	5	PAR	21,0
50021	Almochuel	2015	17	IU-ZGZ	8,0
50022	Almolda (La)	2007	1	PSOE	181,0
50022	Almolda (La)	2007	2	PP	73,0
50022	Almolda (La)	2007	3	PAR	148,0
50022	Almolda (La)	2007	33	A AL	50,0
50022	Almolda (La)	2011	1	PP	85,0
50022	Almolda (La)	2011	2	PSOE	120,0
50022	Almolda (La)	2011	3	PAR	185,0
50022	Almolda (La)	2011	8	FIA	48,0
50022	Almolda (La)	2015	1	PP	82,0
50022	Almolda (La)	2015	2	PSOE	172,0
50022	Almolda (La)	2015	5	PAR	151,0
50023	Almonacid de la Cuba	2007	1	PSOE	83,0
50023	Almonacid de la Cuba	2007	2	PP	3,0
50023	Almonacid de la Cuba	2007	3	PAR	147,0
50023	Almonacid de la Cuba	2011	1	PP	1,0
50023	Almonacid de la Cuba	2011	2	PSOE	66,0
50023	Almonacid de la Cuba	2011	3	PAR	137,0
50023	Almonacid de la Cuba	2015	1	PP	2,0
50023	Almonacid de la Cuba	2015	2	PSOE	46,0
50023	Almonacid de la Cuba	2015	5	PAR	137,0
50023	Almonacid de la Cuba	2015	7	CHA	5,0
50023	Almonacid de la Cuba	2015	30	BAR	1,0
50024	Almonacid de la Sierra	2007	1	PSOE	515,0
50024	Almonacid de la Sierra	2007	2	PP	30,0
50024	Almonacid de la Sierra	2007	3	PAR	10,0
50024	Almonacid de la Sierra	2007	4	CHA	37,0
50024	Almonacid de la Sierra	2011	1	PP	66,0
50024	Almonacid de la Sierra	2011	2	PSOE	462,0
50024	Almonacid de la Sierra	2015	1	PP	55,0
50024	Almonacid de la Sierra	2015	2	PSOE	439,0
50025	Almunia de Doña Godina (La)	2007	1	PSOE	1051,0
50025	Almunia de Doña Godina (La)	2007	2	PP	1256,0
50025	Almunia de Doña Godina (La)	2007	3	PAR	251,0
50025	Almunia de Doña Godina (La)	2007	4	CHA	607,0
50025	Almunia de Doña Godina (La)	2011	1	PP	1681,0
50025	Almunia de Doña Godina (La)	2011	2	PSOE	978,0
50025	Almunia de Doña Godina (La)	2011	3	PAR	161,0
50025	Almunia de Doña Godina (La)	2011	4	CHA	430,0
50025	Almunia de Doña Godina (La)	2015	1	PP	989,0
50025	Almunia de Doña Godina (La)	2015	2	PSOE	1163,0
50025	Almunia de Doña Godina (La)	2015	5	PAR	185,0
50025	Almunia de Doña Godina (La)	2015	7	CHA	629,0
50026	Alpartir	2007	1	PSOE	260,0
50026	Alpartir	2007	2	PP	33,0
50026	Alpartir	2007	3	PAR	42,0
50026	Alpartir	2007	4	CHA	55,0
50026	Alpartir	2011	1	PP	155,0
50026	Alpartir	2011	2	PSOE	210,0
50026	Alpartir	2011	3	PAR	7,0
50026	Alpartir	2015	1	PP	141,0
50026	Alpartir	2015	2	PSOE	203,0
50027	Ambel	2007	1	PSOE	151,0
50027	Ambel	2007	2	PP	26,0
50027	Ambel	2007	3	PAR	31,0
50027	Ambel	2011	1	PP	101,0
50027	Ambel	2011	2	PSOE	81,0
50027	Ambel	2011	5	IU	42,0
50027	Ambel	2015	1	PP	115,0
50027	Ambel	2015	2	PSOE	61,0
50028	Anento	2007	1	PSOE	72,0
50028	Anento	2007	2	PP	33,0
50028	Anento	2007	3	PAR	5,0
50028	Anento	2007	4	CHA	37,0
50028	Anento	2011	2	PSOE	60,0
50028	Anento	2011	4	CHA	27,0
50028	Anento	2015	1	PP	21,0
50028	Anento	2015	2	PSOE	40,0
50028	Anento	2015	5	PAR	2,0
50028	Anento	2015	7	CHA	31,0
50029	Aniñón	2007	1	PSOE	410,0
50029	Aniñón	2007	2	PP	79,0
50029	Aniñón	2007	3	PAR	56,0
50029	Aniñón	2011	1	PP	86,0
50029	Aniñón	2011	2	PSOE	382,0
50029	Aniñón	2011	3	PAR	73,0
50029	Aniñón	2015	1	PP	115,0
50029	Aniñón	2015	2	PSOE	333,0
50029	Aniñón	2015	5	PAR	4,0
50030	Añón de Moncayo	2007	1	PSOE	45,0
50030	Añón de Moncayo	2007	2	PP	103,0
50030	Añón de Moncayo	2007	3	PAR	32,0
50030	Añón de Moncayo	2007	4	CHA	22,0
50030	Añón de Moncayo	2011	1	PP	75,0
50030	Añón de Moncayo	2011	2	PSOE	22,0
50030	Añón de Moncayo	2011	3	PAR	64,0
50030	Añón de Moncayo	2011	4	CHA	36,0
50030	Añón de Moncayo	2011	5	IU	11,0
50030	Añón de Moncayo	2015	1	PP	83,0
50030	Añón de Moncayo	2015	2	PSOE	2,0
50030	Añón de Moncayo	2015	5	PAR	106,0
50031	Aranda de Moncayo	2007	1	PSOE	102,0
50031	Aranda de Moncayo	2007	2	PP	69,0
50031	Aranda de Moncayo	2007	3	PAR	0,0
50031	Aranda de Moncayo	2007	4	CHA	0,0
50031	Aranda de Moncayo	2007	5	IU	0,0
50031	Aranda de Moncayo	2011	1	PP	21,0
50031	Aranda de Moncayo	2011	2	PSOE	78,0
50031	Aranda de Moncayo	2011	3	PAR	19,0
50031	Aranda de Moncayo	2015	1	PP	58,0
50031	Aranda de Moncayo	2015	2	PSOE	41,0
50031	Aranda de Moncayo	2015	5	PAR	56,0
50031	Aranda de Moncayo	2015	7	CHA	37,0
50032	Arándiga	2007	1	PSOE	4,0
50032	Arándiga	2007	2	PP	187,0
50032	Arándiga	2007	3	PAR	2,0
50032	Arándiga	2007	22	IA	128,0
50032	Arándiga	2011	1	PP	171,0
50032	Arándiga	2011	2	PSOE	2,0
50032	Arándiga	2011	4	CHA	109,0
50032	Arándiga	2015	1	PP	97,0
50032	Arándiga	2015	2	PSOE	2,0
50032	Arándiga	2015	5	PAR	2,0
50032	Arándiga	2015	7	CHA	117,0
50033	Ardisa	2007	1	PSOE	20,0
50033	Ardisa	2007	2	PP	1,0
50033	Ardisa	2007	3	PAR	51,0
50033	Ardisa	2011	1	PP	2,0
50033	Ardisa	2011	2	PSOE	18,0
50033	Ardisa	2011	3	PAR	44,0
50033	Ardisa	2015	1	PP	0,0
50033	Ardisa	2015	2	PSOE	11,0
50033	Ardisa	2015	7	CHA	15,0
50033	Ardisa	2015	21	PAR	36,0
50034	Ariza	2007	1	PSOE	559,0
50034	Ariza	2007	2	PP	85,0
50034	Ariza	2007	3	PAR	75,0
50034	Ariza	2007	4	CHA	24,0
50034	Ariza	2011	1	PP	70,0
50034	Ariza	2011	2	PSOE	520,0
50034	Ariza	2011	3	PAR	147,0
50034	Ariza	2015	1	PP	93,0
50034	Ariza	2015	2	PSOE	487,0
50034	Ariza	2015	5	PAR	26,0
50035	Artieda	2007	1	PSOE	11,0
50035	Artieda	2007	2	PP	5,0
50035	Artieda	2007	4	CHA	53,0
50035	Artieda	2011	2	PSOE	8,0
50035	Artieda	2011	4	CHA	40,0
