Año	Municipio código	Municipio nombre	Contenedores de envases	Kg recogidos envases	Provincia codigo
2013	50187	Nigüella	1	617	50
2013	50188	Nombrevilla	1	321	50
2013	50189	Nonaspe	12	11834	50
2013	50190	Novallas	15	12643	50
2013	50191	Novillas	10	10219	50
2013	50192	Nuévalos	4	2916	50
2013	50193	Nuez de Ebro	23	8541	50
2013	50194	Olvés	2	975	50
2013	50195	Orcajo	1	431	50
2013	50196	Orera	2	1125	50
2013	50197	Orés	0	0	50
2013	50198	Oseja	1	434	50
2013	50199	Osera de Ebro	10	4549	50
2013	50200	Paniza	8	8155	50
2013	50201	Paracuellos de Jiloca	6	4891	50
2013	50202	Paracuellos de la Ribera	3	1433	50
2013	50203	Pastriz	28	13820	50
2013	50204	Pedrola	35	43947	50
2013	50205	Pedrosas (Las)	2	1233	50
2013	50206	Perdiguera	13	7213	50
2013	50207	Piedratajada	0	0	50
2013	50208	Pina de Ebro	25	24972	50
2013	50209	Pinseque	28	42738	50
2013	50210	Pintanos (Los)	0	0	50
2013	50211	Plasencia de Jalón	5	3703	50
2013	50212	Pleitas	2	605	50
2013	50213	Plenas	0	0	50
2013	50214	Pomer	1	316	50
2013	50215	Pozuel de Ariza	1	183	50
2013	50216	Pozuelo de Aragón	5	5551	50
2013	50217	Pradilla de Ebro	6	7290	50
2013	50218	Puebla de Albortón	0	0	50
2013	50219	Puebla de Alfindén (La)	69	56770	50
2013	50220	Puendeluna	0	0	50
2013	50221	Purujosa	2	361	50
2013	50222	Quinto	22	19684	50
2013	50223	Remolinos	12	13405	50
2013	50224	Retascón	1	642	50
2013	50225	Ricla	21	30585	50
2013	50227	Romanos	2	1109	50
2013	50228	Rueda de Jalón	4	3310	50
2013	50229	Ruesca	1	625	50
2013	50230	Sádaba	24	16767	50
2013	50231	Salillas de Jalón	6	3578	50
2013	50232	Salvatierra de Esca	8	4391	50
2013	50233	Samper del Salz	0	0	50
2013	50234	San Martín de la Virgen de Moncayo	6	3961	50
2013	50235	San Mateo de Gállego	59	34588	50
2013	50236	Santa Cruz de Grío	2	1420	50
2013	50237	Santa Cruz de Moncayo	3	1774	50
2013	50238	Santa Eulalia de Gállego	2	2593	50
2013	50239	Santed	1	596	50
2013	50240	Sástago	16	11998	50
2013	50241	Saviñán	8	6240	50
2013	50242	Sediles	2	883	50
2013	50243	Sestrica	5	3523	50
2013	50244	Sierra de Luna	5	3094	50
2013	50245	Sigüés	6	2530	50
2013	50246	Sisamón	1	333	50
2013	50247	Sobradiel	13	11963	50
2013	50248	Sos del Rey Católico	10	6868	50
2013	50249	Tabuenca	5	6569	50
2013	50250	Talamantes	2	1018	50
2013	50251	Tarazona	80	147374	50
2013	50252	Tauste	68	78486	50
2013	50253	Terrer	6	3957	50
2013	50254	Tierga	3	1780	50
2013	50255	Tobed	3	1916	50
2013	50256	Torralba de los Frailes	1	825	50
2013	50257	Torralba de Ribota	2	1708	50
2013	50258	Torralbilla	1	513	50
2013	50259	Torrehermosa	1	667	50
2013	50260	Torrelapaja	1	325	50
2013	50261	Torrellas	8	3868	50
2013	50262	Torres de Berrellén	18	17683	50
2013	50263	Torrijo de la Cañada	4	2341	50
2013	50264	Tosos	3	2431	50
2013	50265	Trasmoz	2	1014	50
2013	50266	Trasobares	2	1256	50
2013	50267	Uncastillo	12	7772	50
2013	50268	Undués de Lerda	0	0	50
2013	50269	Urrea de Jalón	3	3799	50
2013	50270	Urriés	0	0	50
2013	50271	Used	4	2787	50
2013	50272	Utebo	92	188460	50
2013	50273	Valdehorna	1	303	50
2013	50274	Val de San Martín	1	706	50
2013	50275	Valmadrid	0	0	50
2013	50276	Valpalmas	4	1712	50
2013	50277	Valtorres	2	841	50
2013	50278	Velilla de Ebro	9	2303	50
2013	50279	Velilla de Jiloca	2	958	50
2013	50280	Vera de Moncayo	10	5308	50
2013	50281	Vierlas	2	1307	50
2013	50282	Vilueña (La)	2	925	50
2013	50283	Villadoz	1	798	50
2013	50284	Villafeliche	3	1741	50
2013	50285	Villafranca de Ebro	16	8450	50
2013	50286	Villalba de Perejil	2	908	50
2013	50287	Villalengua	4	3216	50
2013	50288	Villanueva de Gállego	44	50502	50
2013	50289	Villanueva de Jiloca	1	550	50
2013	50290	Villanueva de Huerva	6	6014	50
2013	50291	Villar de los Navarros	2	1045	50
2013	50292	Villarreal de Huerva	2	2109	50
2013	50293	Villarroya de la Sierra	7	4607	50
2013	50294	Villarroya del Campo	1	715	50
2013	50295	Vistabella	1	559	50
2013	50296	Zaida (La)	10	4729	50
2013	50297	Zaragoza	2118	8376260	50
2013	50298	Zuera	88	84750	50
2013	50901	Biel	0	0	50
2013	50902	Marracos	0	0	50
2013	50903	Villamayor de Gállego	42	42180	50
2012	22001	Abiego	6	4204	22
2012	22002	Abizanda	4	1578	22
2012	22003	Adahuesca	5	2642	22
2012	22004	Agüero	3	3518	22
2012	22006	Aísa	21	8333	22
2012	22007	Albalate de Cinca	19	18022	22
2012	22008	Albalatillo	6	2931	22
2012	22009	Albelda	7	13835	22
2012	22011	Albero Alto	1	2946	22
2012	22012	Albero Bajo	3	1348	22
2012	22013	Alberuela de Tubo	6	4391	22
2012	22014	Alcalá de Gurrea	3	6046	22
2012	22015	Alcalá del Obispo	3	9037	22
2012	22016	Alcampell	7	12566	22
2012	22017	Alcolea de Cinca	16	16275	22
2012	22018	Alcubierre	9	5430	22
2012	22019	Alerre	3	4881	22
2012	22020	Alfántega	3	1861	22
2012	22021	Almudévar	19	56287	22
2012	22022	Almunia de San Juan	9	9462	22
2012	22023	Almuniente	14	6802	22
2012	22024	Alquézar	6	4534	22
2012	22025	Altorricón	12	24603	22
2012	22027	Angüés	5	9652	22
2012	22028	Ansó	7	10444	22
2012	22029	Antillón	1	3210	22
2012	22032	Aragüés del Puerto	2	2924	22
2012	22035	Arén	12	5694	22
2012	22036	Argavieso	1	2594	22
2012	22037	Arguis	2	2572	22
2012	22039	Ayerbe	12	24735	22
2012	22040	Azanuy-Alins	1	2985	22
2012	22041	Azara	4	3003	22
2012	22042	Azlor	3	1997	22
2012	22043	Baells	1	1880	22
2012	22044	Bailo	7	6596	22
2012	22045	Baldellou	1	1962	22
2012	22046	Ballobar	10	13723	22
2012	22047	Banastás	2	6222	22
2012	22048	Barbastro	166	256517	22
2012	22049	Barbués	2	1187	22
2012	22050	Barbuñales	3	1516	22
2012	22051	Bárcabo	0	0	22
2012	22052	Belver de Cinca	13	19358	22
2012	22053	Benabarre	22	18714	22
2012	22054	Benasque	40	35462	22
2012	22055	Berbegal	8	6261	22
2012	22057	Bielsa	13	5618	22
2012	22058	Bierge	5	3814	22
2012	22059	Biescas	49	35113	22
2012	22060	Binaced	21	21257	22
2012	22061	Binéfar	60	156360	22
2012	22062	Bisaurri	6	3267	22
2012	22063	Biscarrués	2	4903	22
2012	22064	Blecua y Torres	2	4727	22
2012	22066	Boltaña	46	11974	22
2012	22067	Bonansa	2	1618	22
2012	22068	Borau	1	1869	22
2012	22069	Broto	20	6163	22
2012	22072	Caldearenas	11	5079	22
2012	22074	Campo	5	5551	22
2012	22075	Camporrells	2	3001	22
2012	22076	Canal de Berdún	9	8399	22
2012	22077	Candasnos	4	5565	22
2012	22078	Canfranc	10	13632	22
2012	22079	Capdesaso	3	2177	22
2012	22080	Capella	9	5900	22
2012	22081	Casbas de Huesca	4	6662	22
2012	22082	Castejón del Puente	4	5585	22
2012	22083	Castejón de Monegros	9	8027	22
2012	22084	Castejón de Sos	18	12307	22
2012	22085	Castelflorite	2	1583	22
2012	22086	Castiello de Jaca	9	5651	22
2012	22087	Castigaleu	1	1824	22
2012	22088	Castillazuelo	4	2958	22
2012	22089	Castillonroy	3	6266	22
2012	22090	Colungo	2	2132	22
2012	22094	Chalamera	1	1719	22
2012	22095	Chía	2	1618	22
2012	22096	Chimillas	5	7871	22
2012	22099	Esplús	6	10785	22
2012	22102	Estada	3	3513	22
2012	22103	Estadilla	22	12807	22
2012	22105	Estopiñán del Castillo	6	2760	22
2012	22106	Fago	1	660	22
2012	22107	Fanlo	0	0	22
2012	22109	Fiscal	16	3609	22
2012	22110	Fonz	17	14615	22
2012	22111	Foradada del Toscar	5	3346	22
2012	22112	Fraga	116	203250	22
2012	22113	Fueva (La)	1	7196	22
2012	22114	Gistaín	3	1702	22
2012	22115	Grado (El)	18	7267	22
2012	22116	Grañén	36	24588	22
2012	22117	Graus	76	58633	22
2012	22119	Gurrea de Gállego	16	36301	22
2012	22122	Hoz de Jaca	4	1539	22
2012	22124	Huerto	6	3302	22
2012	22125	Huesca	459	1153059	22
2012	22126	Ibieca	1	2397	22
2012	22127	Igriés	5	14643	22
2012	22128	Ilche	4	3558	22
2012	22129	Isábena	9	4837	22
2012	22130	Jaca	70	175020	22
2012	22131	Jasa	4	2485	22
2012	22133	Labuerda	5	1918	22
2012	22135	Laluenga	5	3243	22
2012	22136	Lalueza	18	13469	22
2012	22137	Lanaja	25	17080	22
2012	22139	Laperdiguera	2	1531	22
2012	22141	Lascellas-Ponzano	4	2222	22
2012	22142	Lascuarre	2	2458	22
2012	22143	Laspaúles	6	4790	22
2012	22144	Laspuña	6	3416	22
2012	22149	Loarre	6	8113	22
2012	22150	Loporzano	5	12379	22
2012	22151	Loscorrales	1	2375	22
2012	22155	Monesma y Cajigar	1	1586	22
2012	22156	Monflorite-Lascasas	3	6926	22
2012	22157	Montanuy	23	4504	22
2012	22158	Monzón	180	252862	22
2012	22160	Naval	5	3874	22
2012	22162	Novales	2	3848	22
2012	22163	Nueno	7	12291	22
2012	22164	Olvena	2	826	22
2012	22165	Ontiñena	6	8411	22
2012	22167	Osso de Cinca	8	10820	22
2012	22168	Palo	0	0	22
2012	22170	Panticosa	34	18029	22
2012	22172	Peñalba	13	9462	22
2012	22173	Peñas de Riglos (Las)	1	5915	22
2012	22174	Peralta de Alcofea	13	9294	22
2012	22175	Peralta de Calasanz	2	4007	22
2012	22176	Peraltilla	3	3183	22
2012	22177	Perarrúa	3	1776	22
2012	22178	Pertusa	2	2572	22
2012	22181	Piracés	1	2265	22
2012	22182	Plan	10	3711	22
2012	22184	Poleñino	5	2770	22
2012	22186	Pozán de Vero	4	3618	22
2012	22187	Puebla de Castro (La)	6	6598	22
2012	22188	Puente de Montañana	5	2268	22
2012	22189	Puértolas	10	2645	22
2012	22190	Pueyo de Araguás (El)	0	0	22
2012	22193	Pueyo de Santa Cruz	5	5311	22
2012	22195	Quicena	4	6376	22
2012	22197	Robres	12	7495	22
2012	22199	Sabiñánigo	170	227456	22
2012	22200	Sahún	7	5424	22
2012	22201	Salas Altas	4	4654	22
2012	22202	Salas Bajas	3	2102	22
2012	22203	Salillas	2	2331	22
2012	22204	Sallent de Gállego	63	33772	22
2012	22205	San Esteban de Litera	5	8394	22
2012	22206	Sangarrén	5	2857	22
2012	22207	San Juan de Plan	5	1782	22
2012	22208	Santa Cilia	7	4573	22
2012	22209	Santa Cruz de la Serós	4	4156	22
2012	22212	Santaliestra y San Quílez	2	1538	22
2012	22213	Sariñena	63	54445	22
2012	22214	Secastilla	4	2458	22
2012	22215	Seira	7	2395	22
2012	22217	Sena	10	6790	22
2012	22218	Senés de Alcubierre	2	792	22
2012	22220	Sesa	3	4595	22
2012	22221	Sesué	3	2078	22
2012	22222	Siétamo	8	14467	22
2012	22223	Sopeira	5	1871	22
2012	22225	Tamarite de Litera	32	61195	22
2012	22226	Tardienta	22	12343	22
2012	22227	Tella-Sin	7	3087	22
2012	22228	Tierz	3	15721	22
2012	22229	Tolva	5	2538	22
2012	22230	Torla-Ordesa	24	3711	22
2012	22232	Torralba de Aragón	2	1323	22
2012	22233	Torre la Ribera	10	1887	22
2012	22234	Torrente de Cinca	10	18837	22
2012	22235	Torres de Alcanadre	2	1637	22
2012	22236	Torres de Barbués	9	3723	22
2012	22239	Tramaced	1	2155	22
2012	22242	Valfarta	2	1113	22
2012	22243	Valle de Bardají	4	793	22
2012	22244	Valle de Lierp	2	1047	22
2012	22245	Velilla de Cinca	4	6326	22
2012	22246	Beranuy	2	1649	22
2012	22247	Viacamp y Litera	3	761	22
2012	22248	Vicién	1	2616	22
2012	22249	Villanova	3	2490	22
2012	22250	Villanúa	17	11257	22
2012	22251	Villanueva de Sigena	9	5912	22
2012	22252	Yebra de Basa	5	3342	22
2012	22253	Yésero	2	1517	22
2012	22254	Zaidín	16	23797	22
2012	22901	Valle de Hecho	13	20822	22
2012	22902	Puente la Reina de Jaca	7	6376	22
2012	22903	San Miguel del Cinca	15	12153	22
2012	22904	Sotonera (La)	11	22866	22
2012	22905	Lupiñén-Ortilla	6	8553	22
2012	22906	Santa María de Dulcis	5	3288	22
2012	22907	Aínsa-Sobrarbe	64	25333	22
2012	22908	Hoz y Costeán	3	3123	22
2012	22909	Vencillón	4	7701	22
2012	44001	Ababuj	1	585	44
2012	44002	Abejuela	0	0	44
2012	44003	Aguatón	1	150	44
2012	44004	Aguaviva	7	5996	44
2012	44005	Aguilar del Alfambra	1	525	44
2012	44006	Alacón	10	3805	44
2012	44007	Alba	1	1726	44
2012	44008	Albalate del Arzobispo	23	22604	44
2012	44009	Albarracín	4	8223	44
2012	44010	Albentosa	3	2258	44
2012	44011	Alcaine	1	503	44
2012	44012	Alcalá de la Selva	5	3872	44
2012	44013	Alcañiz	140	237970	44
2012	44014	Alcorisa	33	31339	44
2012	44016	Alfambra	4	5080	44
2012	44017	Aliaga	2	2866	44
2012	44018	Almohaja	1	218	44
2012	44019	Alobras	1	563	44
2012	44020	Alpeñés	1	195	44
2012	44021	Allepuz	1	968	44
2012	44022	Alloza	10	7643	44
2012	44023	Allueva	1	129	44
2012	44024	Anadón	1	180	44
2012	44025	Andorra	90	90757	44
2012	44026	Arcos de las Salinas	2	750	44
2012	44027	Arens de Lledó	2	2235	44
2012	44028	Argente	1	1673	44
2012	44029	Ariño	10	9965	44
2012	44031	Azaila	6	1582	44
2012	44032	Bádenas	1	117	44
2012	44033	Báguena	5	2157	44
2012	44034	Bañón	2	922	44
2012	44035	Barrachina	2	810	44
2012	44036	Bea	1	179	44
2012	44037	Beceite	6	6933	44
2012	44038	Belmonte de San José	2	1116	44
2012	44039	Bello	4	1531	44
2012	44040	Berge	3	2284	44
2012	44041	Bezas	1	615	44
2012	44042	Blancas	2	861	44
2012	44043	Blesa	1	990	44
2012	44044	Bordón	1	1095	44
2012	44045	Bronchales	3	3519	44
2012	44046	Bueña	1	363	44
2012	44047	Burbáguena	3	1676	44
2012	44048	Cabra de Mora	2	653	44
2012	44049	Calaceite	11	13033	44
2012	44050	Calamocha	82	25862	44
2012	44051	Calanda	33	34644	44
2012	44052	Calomarde	1	773	44
2012	44053	Camañas	1	938	44
2012	44054	Camarena de la Sierra	0	0	44
2012	44055	Camarillas	1	975	44
2012	44056	Caminreal	9	4012	44
2012	44059	Cantavieja	3	5680	44
2012	44060	Cañada de Benatanduz	1	308	44
2012	44061	Cañada de Verich (La)	2	969	44
2012	44062	Cañada Vellida	1	300	44
2012	44063	Cañizar del Olivar	1	795	44
2012	44064	Cascante del Río	1	765	44
2012	44065	Castejón de Tornos	1	380	44
2012	44066	Castel de Cabra	1	1050	44
2012	44067	Castelnou	3	1282	44
2012	44068	Castelserás	11	7199	44
2012	44070	Castellar (El)	2	518	44
2012	44071	Castellote	12	6040	44
2012	44074	Cedrillas	5	4652	44
2012	44075	Celadas	2	3256	44
2012	44076	Cella	12	21796	44
2012	44077	Cerollera (La)	2	891	44
2012	44080	Codoñera (La)	4	3348	44
2012	44082	Corbalán	1	765	44
2012	44084	Cortes de Aragón	1	570	44
2012	44085	Cosa	1	335	44
2012	44086	Cretas	6	6921	44
2012	44087	Crivillén	10	1003	44
2012	44088	Cuba (La)	1	390	44
2012	44089	Cubla	1	510	44
2012	44090	Cucalón	1	564	44
2012	44092	Cuervo (El)	1	758	44
2012	44093	Cuevas de Almudén	1	1058	44
2012	44094	Cuevas Labradas	1	1013	44
2012	44096	Ejulve	10	2213	44
2012	44097	Escorihuela	1	1373	44
2012	44099	Escucha	5	7646	44
2012	44100	Estercuel	10	2966	44
2012	44101	Ferreruela de Huerva	1	380	44
2012	44102	Fonfría	1	168	44
2012	44103	Formiche Alto	2	1358	44
2012	44105	Fórnoles	1	1163	44
2012	44106	Fortanete	1	1673	44
2012	44107	Foz-Calanda	3	2535	44
2012	44108	Fresneda (La)	4	5690	44
2012	44109	Frías de Albarracín	1	1140	44
2012	44110	Fuenferrada	1	465	44
2012	44111	Fuentes Calientes	1	893	44
2012	44112	Fuentes Claras	6	3252	44
2012	44113	Fuentes de Rubielos	2	1005	44
2012	44114	Fuentespalda	4	3717	44
2012	44115	Galve	2	1133	44
2012	44116	Gargallo	10	1363	44
2012	44117	Gea de Albarracín	3	3114	44
2012	44118	Ginebrosa (La)	3	1990	44
2012	44119	Griegos	1	1058	44
2012	44120	Guadalaviar	2	1853	44
2012	44121	Gúdar	2	615	44
2012	44122	Híjar	29	20007	44
2012	44123	Hinojosa de Jarque	2	1125	44
2012	44124	Hoz de la Vieja (La)	1	668	44
2012	44125	Huesa del Común	1	690	44
2012	44126	Iglesuela del Cid (La)	2	3759	44
2012	44127	Jabaloyas	2	675	44
2012	44128	Jarque de la Val	1	668	44
2012	44129	Jatiel	3	556	44
2012	44130	Jorcas	1	330	44
2012	44131	Josa	1	285	44
2012	44132	Lagueruela	1	380	44
2012	44133	Lanzuela	1	151	44
2012	44135	Libros	1	1170	44
2012	44136	Lidón	1	420	44
2012	44137	Linares de Mora	3	2251	44
2012	44138	Loscos	2	1000	44
2012	44141	Lledó	2	1916	44
2012	44142	Maicas	1	293	44
2012	44143	Manzanera	10	4217	44
2012	44144	Martín del Río	3	3241	44
2012	44145	Mas de las Matas	16	12001	44
2012	44146	Mata de los Olmos (La)	3	2449	44
2012	44147	Mazaleón	6	6431	44
2012	44148	Mezquita de Jarque	1	878	44
2012	44149	Mirambel	1	998	44
2012	44150	Miravete de la Sierra	1	248	44
2012	44151	Molinos	1	2123	44
2012	44152	Monforte de Moyuela	1	358	44
2012	44153	Monreal del Campo	0	6006	44
2012	44154	Monroyo	4	4493	44
2012	44155	Montalbán	7	10444	44
2012	44156	Monteagudo del Castillo	1	495	44
2012	44157	Monterde de Albarracín	1	480	44
2012	44158	Mora de Rubielos	14	12500	44
2012	44159	Moscardón	1	503	44
2012	44160	Mosqueruela	8	4689	44
2012	44161	Muniesa	4	4990	44
2012	44163	Noguera de Albarracín	1	1110	44
2012	44164	Nogueras	1	201	44
2012	44165	Nogueruelas	3	1613	44
2012	44167	Obón	1	285	44
2012	44168	Odón	3	1235	44
2012	44169	Ojos Negros	5	2643	44
2012	44171	Olba	7	1786	44
2012	44172	Oliete	10	5124	44
2012	44173	Olmos (Los)	2	1133	44
2012	44174	Orihuela del Tremedal	4	4352	44
2012	44175	Orrios	1	1148	44
2012	44176	Palomar de Arroyos	1	1433	44
2012	44177	Pancrudo	4	1043	44
2012	44178	Parras de Castellote (Las)	2	666	44
2012	44179	Peñarroya de Tastavins	5	5804	44
2012	44180	Peracense	1	492	44
2012	44181	Peralejos	1	630	44
2012	44182	Perales del Alfambra	2	2011	44
2012	44183	Pitarque	1	705	44
2012	44184	Plou	1	338	44
2012	44185	Pobo (El)	1	1073	44
2012	44187	Portellada (La)	2	2953	44
2012	44189	Pozondón	1	600	44
2012	44190	Pozuel del Campo	1	548	44
2012	44191	Puebla de Híjar (La)	23	10826	44
2012	44192	Puebla de Valverde (La)	7	4142	44
2012	44193	Puertomingalvo	3	1178	44
2012	44194	Ráfales	2	1881	44
2012	44195	Rillo	2	840	44
2012	44196	Riodeva	1	1321	44
2012	44197	Ródenas	1	533	44
2012	44198	Royuela	1	1883	44
2012	44199	Rubiales	1	435	44
2012	44200	Rubielos de la Cérida	1	240	44
2012	44201	Rubielos de Mora	8	5635	44
2012	44203	Salcedillo	1	60	44
2012	44204	Saldón	1	218	44
2012	44205	Samper de Calanda	15	9715	44
2012	44206	San Agustín	3	1508	44
2012	44207	San Martín del Río	3	1079	44
2012	44208	Santa Cruz de Nogueras	1	224	44
2012	44209	Santa Eulalia	7	8606	44
2012	44210	Sarrión	11	8516	44
2012	44211	Segura de los Baños	1	293	44
2012	44212	Seno	2	398	44
2012	44213	Singra	1	514	44
2012	44215	Terriente	2	1478	44
2012	44216	Teruel	144	264767	44
2012	44217	Toril y Masegoso	1	278	44
2012	44218	Tormón	1	270	44
2012	44219	Tornos	3	1285	44
2012	44220	Torralba de los Sisones	3	1168	44
2012	44221	Torrecilla de Alcañiz	5	3781	44
2012	44222	Torrecilla del Rebollar	2	816	44
2012	44223	Torre de Arcas	1	1083	44
2012	44224	Torre de las Arcas	1	263	44
2012	44225	Torre del Compte	2	1779	44
2012	44226	Torrelacárcel	1	1598	44
2012	44227	Torre los Negros	1	576	44
2012	44228	Torremocha de Jiloca	1	1013	44
2012	44229	Torres de Albarracín	1	1253	44
2012	44230	Torrevelilla	3	1869	44
2012	44231	Torrijas	2	473	44
2012	44232	Torrijo del Campo	4	2895	44
2012	44234	Tramacastiel	2	668	44
2012	44235	Tramacastilla	1	885	44
2012	44236	Tronchón	1	803	44
2012	44237	Urrea de Gaén	8	5632	44
2012	44238	Utrillas	15	24535	44
2012	44239	Valacloche	1	233	44
2012	44240	Valbona	2	1516	44
2012	44241	Valdealgorfa	7	5840	44
2012	44243	Valdecuenca	1	398	44
2012	44244	Valdelinares	3	848	44
2012	44245	Valdeltormo	4	3694	44
2012	44246	Valderrobres	18	26260	44
2012	44247	Valjunquera	4	4413	44
2012	44249	Vallecillo (El)	1	458	44
2012	44250	Veguillas de la Sierra	1	188	44
2012	44251	Villafranca del Campo	3	1894	44
2012	44252	Villahermosa del Campo	1	570	44
2012	44256	Villanueva del Rebollar de la Sierra	1	390	44
2012	44257	Villar del Cobo	1	1538	44
2012	44258	Villar del Salz	1	447	44
2012	44260	Villarluengo	2	1456	44
2012	44261	Villarquemado	5	6798	44
2012	44262	Villarroya de los Pinares	1	1291	44
2012	44263	Villastar	2	3361	44
2012	44264	Villel	2	2566	44
2012	44265	Vinaceite	8	3217	44
2012	44266	Visiedo	1	1110	44
2012	44267	Vivel del Río Martín	1	683	44
2012	44268	Zoma (La)	1	165	44
2012	50001	Abanto	2	1132	50
2012	50002	Acered	3	1966	50
2012	50003	Agón	3	2788	50
2012	50004	Aguarón	9	8399	50
2012	50005	Aguilón	3	2482	50
2012	50006	Ainzón	14	21168	50
2012	50007	Aladrén	1	645	50
2012	50008	Alagón	72	85723	50
2012	50009	Alarba	2	1393	50
2012	50010	Alberite de San Juan	4	1683	50
2012	50011	Albeta	3	2533	50
2012	50012	Alborge	3	1176	50
2012	50013	Alcalá de Ebro	5	3411	50
2012	50014	Alcalá de Moncayo	2	2981	50
2012	50015	Alconchel de Ariza	2	836	50
2012	50016	Aldehuela de Liestos	1	516	50
2012	50017	Alfajarín	34	24125	50
2012	50018	Alfamén	15	15173	50
2012	50019	Alforque	2	845	50
2012	50020	Alhama de Aragón	12	9980	50
2012	50021	Almochuel	0	0	50
2012	50022	Almolda (La)	11	7606	50
2012	50023	Almonacid de la Cuba	0	0	50
2012	50024	Almonacid de la Sierra	8	7842	50
2012	50025	Almunia de Doña Godina (La)	85	74721	50
2012	50026	Alpartir	6	5425	50
2012	50027	Ambel	5	4931	50
2012	50028	Anento	2	1320	50
2012	50029	Aniñón	9	6993	50
2012	50030	Añón de Moncayo	4	3025	50
2012	50031	Aranda de Moncayo	3	1816	50
2012	50032	Arándiga	5	3588	50
2012	50033	Ardisa	0	0	50
2012	50034	Ariza	13	11199	50
2012	50035	Artieda	2	2023	50
2012	50036	Asín	0	0	50
2012	50037	Atea	2	1271	50
2012	50038	Ateca	21	18810	50
2012	50039	Azuara	0	0	50
2012	50040	Badules	2	993	50
2012	50041	Bagüés	0	0	50
2012	50042	Balconchán	1	149	50
2012	50043	Bárboles	4	3929	50
2012	50044	Bardallur	5	3122	50
2012	50045	Belchite	0	0	50
2012	50046	Belmonte de Gracián	3	2055	50
2012	50047	Berdejo	1	618	50
2012	50048	Berrueco	1	447	50
2012	50050	Bijuesca	2	1001	50
2012	50051	Biota	16	9189	50
2012	50052	Bisimbre	3	1836	50
2012	50053	Boquiñeni	7	11872	50
2012	50054	Bordalba	1	636	50
2012	50055	Borja	77	85352	50
2012	50056	Botorrita	0	4575	50
2012	50057	Brea de Aragón	21	15858	50
2012	50058	Bubierca	1	714	50
2012	50059	Bujaraloz	21	12962	50
2012	50060	Bulbuente	4	4098	50
2012	50061	Bureta	4	4625	50
2012	50062	Burgo de Ebro (El)	23	4040	50
2012	50063	Buste (El)	2	1207	50
2012	50064	Cabañas de Ebro	8	6629	50
2012	50065	Cabolafuente	1	401	50
2012	50066	Cadrete	0	27631	50
