Mes y año	Mes (código)	Comarca código	Comarca nombre	Sexo	Edad (grupos quinquenales)	Número de contratos
Junio 2021	202106	20	Comunidad de Calatayud	Hombres	20-24	179
Junio 2021	202106	20	Comunidad de Calatayud	Mujeres	20-24	108
Junio 2021	202106	20	Comunidad de Calatayud	Hombres	25-29	99
Junio 2021	202106	20	Comunidad de Calatayud	Mujeres	25-29	92
Junio 2021	202106	20	Comunidad de Calatayud	Hombres	30-34	118
Junio 2021	202106	20	Comunidad de Calatayud	Mujeres	30-34	127
Junio 2021	202106	20	Comunidad de Calatayud	Hombres	35-39	110
Junio 2021	202106	20	Comunidad de Calatayud	Mujeres	35-39	98
Junio 2021	202106	20	Comunidad de Calatayud	Hombres	40-44	144
Junio 2021	202106	20	Comunidad de Calatayud	Mujeres	40-44	136
Junio 2021	202106	20	Comunidad de Calatayud	Hombres	45-49	145
Junio 2021	202106	20	Comunidad de Calatayud	Mujeres	45-49	85
Junio 2021	202106	20	Comunidad de Calatayud	Hombres	50-54	153
Junio 2021	202106	20	Comunidad de Calatayud	Mujeres	50-54	108
Junio 2021	202106	20	Comunidad de Calatayud	Hombres	55-59	71
Junio 2021	202106	20	Comunidad de Calatayud	Mujeres	55-59	59
Junio 2021	202106	20	Comunidad de Calatayud	Hombres	60-64	49
Junio 2021	202106	20	Comunidad de Calatayud	Mujeres	60-64	18
Junio 2021	202106	20	Comunidad de Calatayud	Hombres	Más de 64	13
Junio 2021	202106	20	Comunidad de Calatayud	Mujeres	Más de 64	3
Junio 2021	202106	21	Campo de Cariñena	Hombres	16-19	40
Junio 2021	202106	21	Campo de Cariñena	Mujeres	16-19	16
Junio 2021	202106	21	Campo de Cariñena	Hombres	20-24	92
Junio 2021	202106	21	Campo de Cariñena	Mujeres	20-24	47
Junio 2021	202106	21	Campo de Cariñena	Hombres	25-29	55
Junio 2021	202106	21	Campo de Cariñena	Mujeres	25-29	27
Junio 2021	202106	21	Campo de Cariñena	Hombres	30-34	71
Junio 2021	202106	21	Campo de Cariñena	Mujeres	30-34	42
Junio 2021	202106	21	Campo de Cariñena	Hombres	35-39	52
Junio 2021	202106	21	Campo de Cariñena	Mujeres	35-39	39
Junio 2021	202106	21	Campo de Cariñena	Hombres	40-44	64
Junio 2021	202106	21	Campo de Cariñena	Mujeres	40-44	52
Junio 2021	202106	21	Campo de Cariñena	Hombres	45-49	81
Junio 2021	202106	21	Campo de Cariñena	Mujeres	45-49	30
Junio 2021	202106	21	Campo de Cariñena	Hombres	50-54	86
Junio 2021	202106	21	Campo de Cariñena	Mujeres	50-54	26
Junio 2021	202106	21	Campo de Cariñena	Hombres	55-59	58
Junio 2021	202106	21	Campo de Cariñena	Mujeres	55-59	14
Junio 2021	202106	21	Campo de Cariñena	Hombres	60-64	47
Junio 2021	202106	21	Campo de Cariñena	Mujeres	60-64	10
Junio 2021	202106	21	Campo de Cariñena	Hombres	Más de 64	5
Junio 2021	202106	22	Campo de Belchite	Hombres	16-19	6
Junio 2021	202106	22	Campo de Belchite	Mujeres	16-19	5
Junio 2021	202106	22	Campo de Belchite	Hombres	20-24	2
Junio 2021	202106	22	Campo de Belchite	Mujeres	20-24	6
Junio 2021	202106	22	Campo de Belchite	Hombres	25-29	7
Junio 2021	202106	22	Campo de Belchite	Mujeres	25-29	6
Junio 2021	202106	22	Campo de Belchite	Hombres	30-34	4
Junio 2021	202106	22	Campo de Belchite	Mujeres	30-34	2
Junio 2021	202106	22	Campo de Belchite	Hombres	35-39	4
Junio 2021	202106	22	Campo de Belchite	Mujeres	35-39	3
Junio 2021	202106	22	Campo de Belchite	Hombres	40-44	2
Junio 2021	202106	22	Campo de Belchite	Mujeres	40-44	3
Junio 2021	202106	22	Campo de Belchite	Hombres	45-49	5
Junio 2021	202106	22	Campo de Belchite	Mujeres	45-49	6
Junio 2021	202106	22	Campo de Belchite	Hombres	50-54	1
Junio 2021	202106	22	Campo de Belchite	Mujeres	50-54	4
Junio 2021	202106	22	Campo de Belchite	Hombres	55-59	4
Junio 2021	202106	22	Campo de Belchite	Mujeres	55-59	4
Junio 2021	202106	22	Campo de Belchite	Hombres	60-64	2
Junio 2021	202106	23	Bajo Martín	Hombres	16-19	3
Junio 2021	202106	23	Bajo Martín	Mujeres	16-19	6
Junio 2021	202106	23	Bajo Martín	Hombres	20-24	11
Junio 2021	202106	23	Bajo Martín	Mujeres	20-24	12
Junio 2021	202106	23	Bajo Martín	Hombres	25-29	11
Junio 2021	202106	23	Bajo Martín	Mujeres	25-29	12
Junio 2021	202106	23	Bajo Martín	Hombres	30-34	18
Junio 2021	202106	23	Bajo Martín	Mujeres	30-34	14
Junio 2021	202106	23	Bajo Martín	Hombres	35-39	25
Junio 2021	202106	23	Bajo Martín	Mujeres	35-39	6
Junio 2021	202106	23	Bajo Martín	Hombres	40-44	16
Junio 2021	202106	23	Bajo Martín	Mujeres	40-44	13
Junio 2021	202106	23	Bajo Martín	Hombres	45-49	17
Junio 2021	202106	23	Bajo Martín	Mujeres	45-49	11
Junio 2021	202106	23	Bajo Martín	Hombres	50-54	20
Junio 2021	202106	23	Bajo Martín	Mujeres	50-54	14
Junio 2021	202106	23	Bajo Martín	Hombres	55-59	20
Junio 2021	202106	23	Bajo Martín	Mujeres	55-59	5
Junio 2021	202106	23	Bajo Martín	Hombres	60-64	8
Junio 2021	202106	23	Bajo Martín	Mujeres	60-64	5
Junio 2021	202106	23	Bajo Martín	Hombres	Más de 64	1
Junio 2021	202106	24	Campo de Daroca	Hombres	16-19	1
Junio 2021	202106	24	Campo de Daroca	Mujeres	16-19	1
Junio 2021	202106	24	Campo de Daroca	Hombres	20-24	8
Junio 2021	202106	24	Campo de Daroca	Mujeres	20-24	6
Junio 2021	202106	24	Campo de Daroca	Hombres	25-29	10
Junio 2021	202106	24	Campo de Daroca	Mujeres	25-29	4
Junio 2021	202106	24	Campo de Daroca	Hombres	30-34	13
Junio 2021	202106	24	Campo de Daroca	Mujeres	30-34	8
Junio 2021	202106	24	Campo de Daroca	Hombres	35-39	12
Junio 2021	202106	24	Campo de Daroca	Mujeres	35-39	13
Junio 2021	202106	24	Campo de Daroca	Hombres	40-44	11
Junio 2021	202106	24	Campo de Daroca	Mujeres	40-44	7
Junio 2021	202106	24	Campo de Daroca	Hombres	45-49	13
Junio 2021	202106	24	Campo de Daroca	Mujeres	45-49	3
Junio 2021	202106	24	Campo de Daroca	Hombres	50-54	7
Junio 2021	202106	24	Campo de Daroca	Mujeres	50-54	6
Junio 2021	202106	24	Campo de Daroca	Hombres	55-59	4
Junio 2021	202106	24	Campo de Daroca	Mujeres	55-59	4
Junio 2021	202106	24	Campo de Daroca	Hombres	60-64	6
Junio 2021	202106	24	Campo de Daroca	Mujeres	60-64	5
Junio 2021	202106	24	Campo de Daroca	Mujeres	Más de 64	1
Junio 2021	202106	25	Jiloca	Hombres	16-19	14
Junio 2021	202106	25	Jiloca	Mujeres	16-19	10
Junio 2021	202106	25	Jiloca	Hombres	20-24	34
Junio 2021	202106	25	Jiloca	Mujeres	20-24	37
Junio 2021	202106	25	Jiloca	Hombres	25-29	26
Junio 2021	202106	25	Jiloca	Mujeres	25-29	20
Junio 2021	202106	25	Jiloca	Hombres	30-34	21
Junio 2021	202106	25	Jiloca	Mujeres	30-34	12
Junio 2021	202106	25	Jiloca	Hombres	35-39	16
Junio 2021	202106	25	Jiloca	Mujeres	35-39	10
Junio 2021	202106	25	Jiloca	Hombres	40-44	12
Junio 2021	202106	25	Jiloca	Mujeres	40-44	10
Junio 2021	202106	25	Jiloca	Hombres	45-49	14
Junio 2021	202106	25	Jiloca	Mujeres	45-49	17
Junio 2021	202106	25	Jiloca	Hombres	50-54	9
Junio 2021	202106	25	Jiloca	Mujeres	50-54	19
Junio 2021	202106	25	Jiloca	Hombres	55-59	8
Junio 2021	202106	25	Jiloca	Mujeres	55-59	10
Junio 2021	202106	25	Jiloca	Hombres	60-64	5
Junio 2021	202106	25	Jiloca	Mujeres	60-64	5
Junio 2021	202106	25	Jiloca	Mujeres	Más de 64	1
Junio 2021	202106	26	Cuencas Mineras	Hombres	16-19	17
Junio 2021	202106	26	Cuencas Mineras	Mujeres	16-19	12
Junio 2021	202106	26	Cuencas Mineras	Hombres	20-24	24
Junio 2021	202106	26	Cuencas Mineras	Mujeres	20-24	23
Junio 2021	202106	26	Cuencas Mineras	Hombres	25-29	24
Junio 2021	202106	26	Cuencas Mineras	Mujeres	25-29	30
Junio 2021	202106	26	Cuencas Mineras	Hombres	30-34	10
Junio 2021	202106	26	Cuencas Mineras	Mujeres	30-34	15
Junio 2021	202106	26	Cuencas Mineras	Hombres	35-39	8
Junio 2021	202106	26	Cuencas Mineras	Mujeres	35-39	12
Junio 2021	202106	26	Cuencas Mineras	Hombres	40-44	15
Junio 2021	202106	26	Cuencas Mineras	Mujeres	40-44	10
Junio 2021	202106	26	Cuencas Mineras	Hombres	45-49	6
Junio 2021	202106	26	Cuencas Mineras	Mujeres	45-49	12
Junio 2021	202106	26	Cuencas Mineras	Hombres	50-54	8
Junio 2021	202106	26	Cuencas Mineras	Mujeres	50-54	14
Junio 2021	202106	26	Cuencas Mineras	Hombres	55-59	6
Junio 2021	202106	26	Cuencas Mineras	Mujeres	55-59	9
Junio 2021	202106	26	Cuencas Mineras	Hombres	60-64	1
Junio 2021	202106	26	Cuencas Mineras	Mujeres	60-64	1
Junio 2021	202106	26	Cuencas Mineras	Hombres	Más de 64	1
Junio 2021	202106	27	Andorra-Sierra de Arcos	Hombres	16-19	9
Junio 2021	202106	27	Andorra-Sierra de Arcos	Mujeres	16-19	7
Junio 2021	202106	27	Andorra-Sierra de Arcos	Hombres	20-24	14
Junio 2021	202106	27	Andorra-Sierra de Arcos	Mujeres	20-24	17
Junio 2021	202106	27	Andorra-Sierra de Arcos	Hombres	25-29	7
Junio 2021	202106	27	Andorra-Sierra de Arcos	Mujeres	25-29	14
Junio 2021	202106	27	Andorra-Sierra de Arcos	Hombres	30-34	9
Junio 2021	202106	27	Andorra-Sierra de Arcos	Mujeres	30-34	16
Junio 2021	202106	27	Andorra-Sierra de Arcos	Hombres	35-39	17
Junio 2021	202106	27	Andorra-Sierra de Arcos	Mujeres	35-39	17
Junio 2021	202106	27	Andorra-Sierra de Arcos	Hombres	40-44	9
Junio 2021	202106	27	Andorra-Sierra de Arcos	Mujeres	40-44	19
Junio 2021	202106	27	Andorra-Sierra de Arcos	Hombres	45-49	7
Junio 2021	202106	27	Andorra-Sierra de Arcos	Mujeres	45-49	19
Junio 2021	202106	27	Andorra-Sierra de Arcos	Hombres	50-54	12
Junio 2021	202106	27	Andorra-Sierra de Arcos	Mujeres	50-54	10
Junio 2021	202106	27	Andorra-Sierra de Arcos	Hombres	55-59	10
Junio 2021	202106	27	Andorra-Sierra de Arcos	Mujeres	55-59	7
Junio 2021	202106	27	Andorra-Sierra de Arcos	Hombres	60-64	4
Junio 2021	202106	27	Andorra-Sierra de Arcos	Mujeres	60-64	3
Junio 2021	202106	28	Bajo Aragón	Hombres	16-19	91
Junio 2021	202106	28	Bajo Aragón	Mujeres	16-19	40
Junio 2021	202106	28	Bajo Aragón	Hombres	20-24	129
Junio 2021	202106	28	Bajo Aragón	Mujeres	20-24	67
Junio 2021	202106	28	Bajo Aragón	Hombres	25-29	54
Junio 2021	202106	28	Bajo Aragón	Mujeres	25-29	52
Junio 2021	202106	28	Bajo Aragón	Hombres	30-34	58
Junio 2021	202106	28	Bajo Aragón	Mujeres	30-34	42
Junio 2021	202106	28	Bajo Aragón	Hombres	35-39	52
Junio 2021	202106	28	Bajo Aragón	Mujeres	35-39	47
Junio 2021	202106	28	Bajo Aragón	Hombres	40-44	74
Junio 2021	202106	28	Bajo Aragón	Mujeres	40-44	48
Junio 2021	202106	28	Bajo Aragón	Hombres	45-49	73
Junio 2021	202106	28	Bajo Aragón	Mujeres	45-49	43
Junio 2021	202106	28	Bajo Aragón	Hombres	50-54	37
Junio 2021	202106	28	Bajo Aragón	Mujeres	50-54	42
Junio 2021	202106	28	Bajo Aragón	Hombres	55-59	52
Junio 2021	202106	28	Bajo Aragón	Mujeres	55-59	27
Junio 2021	202106	28	Bajo Aragón	Hombres	60-64	23
Junio 2021	202106	28	Bajo Aragón	Mujeres	60-64	14
Junio 2021	202106	28	Bajo Aragón	Hombres	Más de 64	1
Junio 2021	202106	28	Bajo Aragón	Mujeres	Más de 64	1
Junio 2021	202106	29	Comunidad de Teruel	Hombres	16-19	84
Junio 2021	202106	29	Comunidad de Teruel	Mujeres	16-19	52
Junio 2021	202106	29	Comunidad de Teruel	Hombres	20-24	315
Junio 2021	202106	29	Comunidad de Teruel	Mujeres	20-24	187
Junio 2021	202106	29	Comunidad de Teruel	Hombres	25-29	235
Junio 2021	202106	29	Comunidad de Teruel	Mujeres	25-29	149
Junio 2021	202106	29	Comunidad de Teruel	Hombres	30-34	128
Junio 2021	202106	29	Comunidad de Teruel	Mujeres	30-34	85
Junio 2021	202106	29	Comunidad de Teruel	Hombres	35-39	98
Junio 2021	202106	29	Comunidad de Teruel	Mujeres	35-39	66
Junio 2021	202106	29	Comunidad de Teruel	Hombres	40-44	73
Junio 2021	202106	29	Comunidad de Teruel	Mujeres	40-44	88
Junio 2021	202106	29	Comunidad de Teruel	Hombres	45-49	62
Junio 2021	202106	29	Comunidad de Teruel	Mujeres	45-49	89
Junio 2021	202106	29	Comunidad de Teruel	Hombres	50-54	43
Junio 2021	202106	29	Comunidad de Teruel	Mujeres	50-54	57
Junio 2021	202106	29	Comunidad de Teruel	Hombres	55-59	56
Junio 2021	202106	29	Comunidad de Teruel	Mujeres	55-59	22
Junio 2021	202106	29	Comunidad de Teruel	Hombres	60-64	24
Junio 2021	202106	29	Comunidad de Teruel	Mujeres	60-64	13
Junio 2021	202106	29	Comunidad de Teruel	Hombres	Más de 64	2
Junio 2021	202106	29	Comunidad de Teruel	Mujeres	Más de 64	2
Junio 2021	202106	30	Maestrazgo	Hombres	16-19	7
Junio 2021	202106	30	Maestrazgo	Mujeres	16-19	4
Junio 2021	202106	30	Maestrazgo	Hombres	20-24	6
Junio 2021	202106	30	Maestrazgo	Mujeres	20-24	8
Junio 2021	202106	30	Maestrazgo	Hombres	25-29	4
Junio 2021	202106	30	Maestrazgo	Mujeres	25-29	6
Junio 2021	202106	30	Maestrazgo	Hombres	30-34	6
Junio 2021	202106	30	Maestrazgo	Mujeres	30-34	1
Junio 2021	202106	30	Maestrazgo	Hombres	35-39	5
Junio 2021	202106	30	Maestrazgo	Mujeres	35-39	1
Junio 2021	202106	30	Maestrazgo	Hombres	40-44	3
Junio 2021	202106	30	Maestrazgo	Mujeres	40-44	2
Junio 2021	202106	30	Maestrazgo	Hombres	45-49	3
Junio 2021	202106	30	Maestrazgo	Mujeres	45-49	3
Junio 2021	202106	30	Maestrazgo	Hombres	50-54	4
Junio 2021	202106	30	Maestrazgo	Mujeres	50-54	4
Junio 2021	202106	30	Maestrazgo	Hombres	55-59	2
Junio 2021	202106	30	Maestrazgo	Hombres	60-64	1
Junio 2021	202106	30	Maestrazgo	Mujeres	60-64	4
Junio 2021	202106	30	Maestrazgo	Mujeres	Más de 64	1
Junio 2021	202106	31	Sierra de Albarracín	Hombres	16-19	19
Junio 2021	202106	31	Sierra de Albarracín	Mujeres	16-19	4
Junio 2021	202106	31	Sierra de Albarracín	Hombres	20-24	17
Junio 2021	202106	31	Sierra de Albarracín	Mujeres	20-24	23
Junio 2021	202106	31	Sierra de Albarracín	Hombres	25-29	6
Junio 2021	202106	31	Sierra de Albarracín	Mujeres	25-29	12
Junio 2021	202106	31	Sierra de Albarracín	Hombres	30-34	11
Junio 2021	202106	31	Sierra de Albarracín	Mujeres	30-34	7
Junio 2021	202106	31	Sierra de Albarracín	Hombres	35-39	12
Junio 2021	202106	31	Sierra de Albarracín	Mujeres	35-39	8
Junio 2021	202106	31	Sierra de Albarracín	Hombres	40-44	7
Junio 2021	202106	31	Sierra de Albarracín	Mujeres	40-44	7
Junio 2021	202106	31	Sierra de Albarracín	Hombres	45-49	7
Junio 2021	202106	31	Sierra de Albarracín	Mujeres	45-49	8
Junio 2021	202106	31	Sierra de Albarracín	Hombres	50-54	4
Junio 2021	202106	31	Sierra de Albarracín	Mujeres	50-54	5
Junio 2021	202106	31	Sierra de Albarracín	Hombres	55-59	8
Junio 2021	202106	31	Sierra de Albarracín	Mujeres	55-59	3
Junio 2021	202106	31	Sierra de Albarracín	Hombres	60-64	2
Junio 2021	202106	31	Sierra de Albarracín	Mujeres	60-64	3
Junio 2021	202106	32	Gúdar-Javalambre	Hombres	16-19	9
Junio 2021	202106	32	Gúdar-Javalambre	Mujeres	16-19	15
Junio 2021	202106	32	Gúdar-Javalambre	Hombres	20-24	31
Junio 2021	202106	32	Gúdar-Javalambre	Mujeres	20-24	29
Junio 2021	202106	32	Gúdar-Javalambre	Hombres	25-29	17
Junio 2021	202106	32	Gúdar-Javalambre	Mujeres	25-29	11
Junio 2021	202106	32	Gúdar-Javalambre	Hombres	30-34	10
Junio 2021	202106	32	Gúdar-Javalambre	Mujeres	30-34	15
Junio 2021	202106	32	Gúdar-Javalambre	Hombres	35-39	13
Junio 2021	202106	32	Gúdar-Javalambre	Mujeres	35-39	6
Junio 2021	202106	32	Gúdar-Javalambre	Hombres	40-44	12
Junio 2021	202106	32	Gúdar-Javalambre	Mujeres	40-44	10
Junio 2021	202106	32	Gúdar-Javalambre	Hombres	45-49	15
Junio 2021	202106	32	Gúdar-Javalambre	Mujeres	45-49	15
Junio 2021	202106	32	Gúdar-Javalambre	Hombres	50-54	12
Junio 2021	202106	32	Gúdar-Javalambre	Mujeres	50-54	8
Junio 2021	202106	32	Gúdar-Javalambre	Hombres	55-59	7
Junio 2021	202106	32	Gúdar-Javalambre	Mujeres	55-59	8
Junio 2021	202106	32	Gúdar-Javalambre	Hombres	60-64	9
Junio 2021	202106	32	Gúdar-Javalambre	Mujeres	60-64	4
Junio 2021	202106	32	Gúdar-Javalambre	Hombres	Más de 64	1
Junio 2021	202106	33	Matarraña / Matarranya	Hombres	16-19	20
Junio 2021	202106	33	Matarraña / Matarranya	Mujeres	16-19	19
Junio 2021	202106	33	Matarraña / Matarranya	Hombres	20-24	23
Junio 2021	202106	33	Matarraña / Matarranya	Mujeres	20-24	27
Junio 2021	202106	33	Matarraña / Matarranya	Hombres	25-29	12
Junio 2021	202106	33	Matarraña / Matarranya	Mujeres	25-29	22
Junio 2021	202106	33	Matarraña / Matarranya	Hombres	30-34	28
Junio 2021	202106	33	Matarraña / Matarranya	Mujeres	30-34	13
Junio 2021	202106	33	Matarraña / Matarranya	Hombres	35-39	14
Junio 2021	202106	33	Matarraña / Matarranya	Mujeres	35-39	13
Junio 2021	202106	33	Matarraña / Matarranya	Hombres	40-44	11
Junio 2021	202106	33	Matarraña / Matarranya	Mujeres	40-44	27
Junio 2021	202106	33	Matarraña / Matarranya	Hombres	45-49	12
Junio 2021	202106	33	Matarraña / Matarranya	Mujeres	45-49	5
Junio 2021	202106	33	Matarraña / Matarranya	Hombres	50-54	5
Junio 2021	202106	33	Matarraña / Matarranya	Mujeres	50-54	15
Junio 2021	202106	33	Matarraña / Matarranya	Hombres	55-59	13
Junio 2021	202106	33	Matarraña / Matarranya	Mujeres	55-59	8
Junio 2021	202106	33	Matarraña / Matarranya	Hombres	60-64	5
Junio 2021	202106	33	Matarraña / Matarranya	Mujeres	60-64	7
Junio 2021	202106	33	Matarraña / Matarranya	Hombres	Más de 64	2
Mayo 2021	202105	01	La Jacetania	Hombres	16-19	4
Mayo 2021	202105	01	La Jacetania	Hombres	20-24	20
Mayo 2021	202105	01	La Jacetania	Mujeres	20-24	20
Mayo 2021	202105	01	La Jacetania	Hombres	25-29	8
Mayo 2021	202105	01	La Jacetania	Mujeres	25-29	19
Mayo 2021	202105	01	La Jacetania	Hombres	30-34	11
Mayo 2021	202105	01	La Jacetania	Mujeres	30-34	15
Mayo 2021	202105	01	La Jacetania	Hombres	35-39	15
Mayo 2021	202105	01	La Jacetania	Mujeres	35-39	20
Mayo 2021	202105	01	La Jacetania	Hombres	40-44	13
Mayo 2021	202105	01	La Jacetania	Mujeres	40-44	17
Mayo 2021	202105	01	La Jacetania	Hombres	45-49	11
Mayo 2021	202105	01	La Jacetania	Mujeres	45-49	13
Mayo 2021	202105	01	La Jacetania	Hombres	50-54	14
Mayo 2021	202105	01	La Jacetania	Mujeres	50-54	14
Mayo 2021	202105	01	La Jacetania	Hombres	55-59	5
Mayo 2021	202105	01	La Jacetania	Mujeres	55-59	1
Mayo 2021	202105	01	La Jacetania	Hombres	60-64	6
Mayo 2021	202105	01	La Jacetania	Mujeres	60-64	2
Mayo 2021	202105	01	La Jacetania	Hombres	Más de 64	1
Mayo 2021	202105	02	Alto Gállego	Hombres	16-19	7
Mayo 2021	202105	02	Alto Gállego	Mujeres	16-19	6
Mayo 2021	202105	02	Alto Gállego	Hombres	20-24	16
Mayo 2021	202105	02	Alto Gállego	Mujeres	20-24	15
Mayo 2021	202105	02	Alto Gállego	Hombres	25-29	11
Mayo 2021	202105	02	Alto Gállego	Mujeres	25-29	17
Mayo 2021	202105	02	Alto Gállego	Hombres	30-34	35
Mayo 2021	202105	02	Alto Gállego	Mujeres	30-34	18
Mayo 2021	202105	02	Alto Gállego	Hombres	35-39	23
Mayo 2021	202105	02	Alto Gállego	Mujeres	35-39	13
Mayo 2021	202105	02	Alto Gállego	Hombres	40-44	25
Mayo 2021	202105	02	Alto Gállego	Mujeres	40-44	13
Mayo 2021	202105	02	Alto Gállego	Hombres	45-49	15
Mayo 2021	202105	02	Alto Gállego	Mujeres	45-49	15
Mayo 2021	202105	02	Alto Gállego	Hombres	50-54	16
Mayo 2021	202105	02	Alto Gállego	Mujeres	50-54	11
Mayo 2021	202105	02	Alto Gállego	Hombres	55-59	6
Mayo 2021	202105	02	Alto Gállego	Mujeres	55-59	3
Mayo 2021	202105	02	Alto Gállego	Hombres	60-64	5
Mayo 2021	202105	02	Alto Gállego	Mujeres	60-64	3
Mayo 2021	202105	03	Sobrarbe	Hombres	16-19	15
Mayo 2021	202105	03	Sobrarbe	Mujeres	16-19	5
Mayo 2021	202105	03	Sobrarbe	Hombres	20-24	17
Mayo 2021	202105	03	Sobrarbe	Mujeres	20-24	15
Mayo 2021	202105	03	Sobrarbe	Hombres	25-29	21
Mayo 2021	202105	03	Sobrarbe	Mujeres	25-29	29
Mayo 2021	202105	03	Sobrarbe	Hombres	30-34	29
Mayo 2021	202105	03	Sobrarbe	Mujeres	30-34	24
Mayo 2021	202105	03	Sobrarbe	Hombres	35-39	16
Mayo 2021	202105	03	Sobrarbe	Mujeres	35-39	25
Mayo 2021	202105	03	Sobrarbe	Hombres	40-44	12
Mayo 2021	202105	03	Sobrarbe	Mujeres	40-44	10
Mayo 2021	202105	03	Sobrarbe	Hombres	45-49	8
Mayo 2021	202105	03	Sobrarbe	Mujeres	45-49	24
Mayo 2021	202105	03	Sobrarbe	Hombres	50-54	9
Mayo 2021	202105	03	Sobrarbe	Mujeres	50-54	9
Mayo 2021	202105	03	Sobrarbe	Hombres	55-59	3
Mayo 2021	202105	03	Sobrarbe	Mujeres	55-59	5
Mayo 2021	202105	03	Sobrarbe	Mujeres	60-64	1
Mayo 2021	202105	04	La Ribagorza	Hombres	16-19	2
Mayo 2021	202105	04	La Ribagorza	Mujeres	16-19	4
Mayo 2021	202105	04	La Ribagorza	Hombres	20-24	16
Mayo 2021	202105	04	La Ribagorza	Mujeres	20-24	15
Mayo 2021	202105	04	La Ribagorza	Hombres	25-29	14
Mayo 2021	202105	04	La Ribagorza	Mujeres	25-29	7
Mayo 2021	202105	04	La Ribagorza	Hombres	30-34	23
Mayo 2021	202105	04	La Ribagorza	Mujeres	30-34	11
Mayo 2021	202105	04	La Ribagorza	Hombres	35-39	28
Mayo 2021	202105	04	La Ribagorza	Mujeres	35-39	16
Mayo 2021	202105	04	La Ribagorza	Hombres	40-44	17
Mayo 2021	202105	04	La Ribagorza	Mujeres	40-44	18
Mayo 2021	202105	04	La Ribagorza	Hombres	45-49	12
Mayo 2021	202105	04	La Ribagorza	Mujeres	45-49	12
Mayo 2021	202105	04	La Ribagorza	Hombres	50-54	10
Mayo 2021	202105	04	La Ribagorza	Mujeres	50-54	13
Mayo 2021	202105	04	La Ribagorza	Hombres	55-59	5
Mayo 2021	202105	04	La Ribagorza	Mujeres	55-59	11
Mayo 2021	202105	04	La Ribagorza	Hombres	60-64	3
Mayo 2021	202105	04	La Ribagorza	Mujeres	60-64	4
Mayo 2021	202105	04	La Ribagorza	Hombres	Más de 64	1
Mayo 2021	202105	05	Cinco Villas	Hombres	16-19	15
Mayo 2021	202105	05	Cinco Villas	Mujeres	16-19	14
Mayo 2021	202105	05	Cinco Villas	Hombres	20-24	60
Mayo 2021	202105	05	Cinco Villas	Mujeres	20-24	29
Mayo 2021	202105	05	Cinco Villas	Hombres	25-29	66
Mayo 2021	202105	05	Cinco Villas	Mujeres	25-29	27
Mayo 2021	202105	05	Cinco Villas	Hombres	30-34	47
Mayo 2021	202105	05	Cinco Villas	Mujeres	30-34	34
Mayo 2021	202105	05	Cinco Villas	Hombres	35-39	44
Mayo 2021	202105	05	Cinco Villas	Mujeres	35-39	48
Mayo 2021	202105	05	Cinco Villas	Hombres	40-44	51
Mayo 2021	202105	05	Cinco Villas	Mujeres	40-44	24
Mayo 2021	202105	05	Cinco Villas	Hombres	45-49	49
Mayo 2021	202105	05	Cinco Villas	Mujeres	45-49	28
Mayo 2021	202105	05	Cinco Villas	Hombres	50-54	40
Mayo 2021	202105	05	Cinco Villas	Mujeres	50-54	26
Mayo 2021	202105	05	Cinco Villas	Hombres	55-59	31
Mayo 2021	202105	05	Cinco Villas	Mujeres	55-59	26
Mayo 2021	202105	05	Cinco Villas	Hombres	60-64	10
Mayo 2021	202105	05	Cinco Villas	Mujeres	60-64	11
Mayo 2021	202105	05	Cinco Villas	Hombres	Más de 64	3
Mayo 2021	202105	06	Hoya de Huesca / Plana de Uesca	Hombres	16-19	30
Mayo 2021	202105	06	Hoya de Huesca / Plana de Uesca	Mujeres	16-19	21
Mayo 2021	202105	06	Hoya de Huesca / Plana de Uesca	Hombres	20-24	123
Mayo 2021	202105	06	Hoya de Huesca / Plana de Uesca	Mujeres	20-24	105
Mayo 2021	202105	06	Hoya de Huesca / Plana de Uesca	Hombres	25-29	122
