Año	Municipio código	Municipio nombre	Población
1930	50153	Magallón	2217,0
1930	50154	Mainar	491,0
1930	50155	Malanquilla	571,0
1930	50156	Maleján	520,0
1930	50157	Malón	1241,0
1930	50159	Maluenda	1927,0
1930	50160	Mallén	3030,0
1930	50161	Manchones	740,0
1930	50162	Mara	826,0
1930	50163	María de Huerva	761,0
1930	50164	Mediana de Aragón	1232,0
1930	50165	Mequinenza	3296,0
1930	50166	Mesones de Isuela	697,0
1930	50167	Mezalocha	680,0
1930	50168	Mianos	165,0
1930	50169	Miedes de Aragón	1167,0
1930	50170	Monegrillo	718,0
1930	50171	Moneva	865,0
1930	50172	Monreal de Ariza	847,0
1930	50173	Monterde	889,0
1930	50174	Montón	539,0
1930	50175	Morata de Jalón	2280,0
1930	50176	Morata de Jiloca	1247,0
1930	50177	Morés	1359,0
1930	50178	Moros	1446,0
1930	50179	Moyuela	1370,0
1930	50180	Mozota	426,0
1930	50181	Muel	1569,0
1930	50182	Muela (La)	942,0
1930	50183	Munébrega	1281,0
1930	50184	Murero	530,0
1930	50185	Murillo de Gállego	882,0
1930	50186	Navardún	452,0
1930	50187	Nigüella	314,0
1930	50188	Nombrevilla	251,0
1930	50189	Nonaspe	1882,0
1930	50190	Novallas	1636,0
1930	50191	Novillas	1013,0
1930	50192	Nuévalos	1057,0
1930	50193	Nuez de Ebro	546,0
1930	50194	Olvés	539,0
1930	50195	Orcajo	435,0
1930	50196	Orera	442,0
1930	50197	Orés	690,0
1930	50198	Oseja	310,0
1930	50199	Osera de Ebro	537,0
1930	50200	Paniza	1375,0
1930	50201	Paracuellos de Jiloca	1172,0
1930	50202	Paracuellos de la Ribera	1015,0
1930	50203	Pastriz	857,0
1930	50204	Pedrola	2668,0
1930	50205	Pedrosas (Las)	443,0
1930	50206	Perdiguera	796,0
1930	50207	Piedratajada	458,0
1930	50208	Pina de Ebro	2434,0
1930	50209	Pinseque	1169,0
1930	50210	Pintanos (Los)	555,0
1930	50211	Plasencia de Jalón	901,0
1930	50212	Pleitas	178,0
1930	50213	Plenas	768,0
1930	50214	Pomer	484,0
1930	50215	Pozuel de Ariza	402,0
1930	50216	Pozuelo de Aragón	641,0
1930	50217	Pradilla de Ebro	1070,0
1930	50218	Puebla de Albortón	633,0
1930	50219	Puebla de Alfindén (La)	1262,0
1930	50220	Puendeluna	307,0
1930	50221	Purujosa	480,0
1930	50222	Quinto	2751,0
1930	50223	Remolinos	1438,0
1930	50224	Retascón	308,0
1930	50225	Ricla	2854,0
1930	50227	Romanos	380,0
1930	50228	Rueda de Jalón	1038,0
1930	50229	Ruesca	233,0
1930	50230	Sádaba	2748,0
1930	50231	Salillas de Jalón	784,0
1930	50232	Salvatierra de Esca	1144,0
1930	50233	Samper del Salz	419,0
1930	50234	San Martín de la Virgen de Moncayo	392,0
1930	50235	San Mateo de Gállego	1516,0
1930	50236	Santa Cruz de Grío	917,0
1930	50237	Santa Cruz de Moncayo	281,0
1930	50238	Santa Eulalia de Gállego	851,0
1930	50239	Santed	334,0
1930	50240	Sástago	3047,0
1930	50241	Saviñán	1799,0
1930	50242	Sediles	338,0
1930	50243	Sestrica	1315,0
1930	50244	Sierra de Luna	800,0
1930	50245	Sigüés	1730,0
1930	50246	Sisamón	663,0
1930	50247	Sobradiel	698,0
1930	50248	Sos del Rey Católico	3710,0
1930	50249	Tabuenca	1258,0
1930	50250	Talamantes	489,0
1930	50251	Tarazona	9802,0
1930	50252	Tauste	6488,0
1930	50253	Terrer	1867,0
1930	50254	Tierga	1082,0
1930	50255	Tobed	942,0
1930	50256	Torralba de los Frailes	678,0
1930	50257	Torralba de Ribota	610,0
1930	50258	Torralbilla	452,0
1930	50259	Torrehermosa	411,0
1930	50260	Torrelapaja	356,0
1930	50261	Torrellas	982,0
1930	50262	Torres de Berrellén	1738,0
1930	50263	Torrijo de la Cañada	1833,0
1930	50264	Tosos	990,0
1930	50265	Trasmoz	330,0
1930	50266	Trasobares	1017,0
1930	50267	Uncastillo	3832,0
1930	50268	Undués de Lerda	453,0
1930	50269	Urrea de Jalón	967,0
1930	50270	Urriés	1049,0
1930	50271	Used	1509,0
1930	50272	Utebo	2286,0
1930	50273	Valdehorna	212,0
1930	50274	Val de San Martín	334,0
1930	50275	Valmadrid	232,0
1930	50276	Valpalmas	521,0
1930	50277	Valtorres	421,0
1930	50278	Velilla de Ebro	990,0
1930	50279	Velilla de Jiloca	609,0
1930	50280	Vera de Moncayo	1171,0
1930	50281	Vierlas	249,0
1930	50282	Vilueña (La)	413,0
1930	50283	Villadoz	333,0
1930	50284	Villafeliche	1146,0
1930	50285	Villafranca de Ebro	699,0
1930	50286	Villalba de Perejil	263,0
1930	50287	Villalengua	1206,0
1930	50288	Villanueva de Gállego	2110,0
1930	50289	Villanueva de Jiloca	516,0
1930	50290	Villanueva de Huerva	1270,0
1930	50291	Villar de los Navarros	1291,0
1930	50292	Villarreal de Huerva	523,0
1930	50293	Villarroya de la Sierra	2193,0
1930	50294	Villarroya del Campo	294,0
1930	50295	Vistabella	547,0
1930	50296	Zaida (La)	578,0
1930	50297	Zaragoza	160179,0
1930	50298	Zuera	3860,0
1930	50901	Biel	1492,0
1930	50902	Marracos	227,0
1930	50903	Villamayor de Gállego	2013,0
1940	22001	Abiego	1058,0
1940	22002	Abizanda	402,0
1940	22003	Adahuesca	513,0
1940	22004	Agüero	1007,0
1940	22006	Aísa	552,0
1940	22007	Albalate de Cinca	1616,0
1940	22008	Albalatillo	556,0
1940	22009	Albelda	1410,0
1940	22011	Albero Alto	271,0
1940	22012	Albero Bajo	241,0
1940	22013	Alberuela de Tubo	249,0
1940	22014	Alcalá de Gurrea	1522,0
1940	22015	Alcalá del Obispo	1179,0
1940	22016	Alcampell	2166,0
1940	22017	Alcolea de Cinca	2016,0
1940	22018	Alcubierre	1208,0
1940	22019	Alerre	180,0
1940	22020	Alfántega	224,0
1940	22021	Almudévar	3205,0
1940	22022	Almunia de San Juan	1203,0
1940	22023	Almuniente	553,0
1940	22024	Alquézar	904,0
1940	22025	Altorricón	1214,0
1940	22027	Angüés	1445,0
1940	22028	Ansó	1202,0
1940	22029	Antillón	400,0
1940	22032	Aragüés del Puerto	503,0
1940	22035	Arén	1735,0
1940	22036	Argavieso	306,0
1940	22037	Arguis	415,0
1940	22039	Ayerbe	2615,0
1940	22040	Azanuy-Alins	926,0
1940	22041	Azara	442,0
1940	22042	Azlor	483,0
1940	22043	Baells	583,0
1940	22044	Bailo	1381,0
1940	22045	Baldellou	522,0
1940	22046	Ballobar	2117,0
1940	22047	Banastás	100,0
1940	22048	Barbastro	7072,0
1940	22049	Barbués	268,0
1940	22050	Barbuñales	354,0
1940	22051	Bárcabo	703,0
1940	22052	Belver de Cinca	1974,0
1940	22053	Benabarre	2441,0
1940	22054	Benasque	984,0
1940	22055	Berbegal	1069,0
1940	22057	Bielsa	1113,0
1940	22058	Bierge	1414,0
1940	22059	Biescas	2734,0
1940	22060	Binaced	2338,0
1940	22061	Binéfar	3631,0
1940	22062	Bisaurri	735,0
1940	22063	Biscarrués	826,0
1940	22064	Blecua y Torres	700,0
1940	22066	Boltaña	1763,0
1940	22067	Bonansa	367,0
1940	22068	Borau	259,0
1940	22069	Broto	1467,0
1940	22072	Caldearenas	1139,0
1940	22074	Campo	794,0
1940	22075	Camporrells	691,0
1940	22076	Canal de Berdún	1687,0
1940	22077	Candasnos	1092,0
1940	22078	Canfranc	1090,0
1940	22079	Capdesaso	450,0
1940	22080	Capella	910,0
1940	22081	Casbas de Huesca	1698,0
1940	22082	Castejón del Puente	395,0
1940	22083	Castejón de Monegros	1532,0
1940	22084	Castejón de Sos	708,0
1940	22085	Castelflorite	270,0
1940	22086	Castiello de Jaca	437,0
1940	22087	Castigaleu	312,0
1940	22088	Castillazuelo	673,0
1940	22089	Castillonroy	769,0
1940	22090	Colungo	521,0
1940	22094	Chalamera	370,0
1940	22095	Chía	328,0
1940	22096	Chimillas	231,0
1940	22099	Esplús	1005,0
1940	22102	Estada	407,0
1940	22103	Estadilla	1560,0
1940	22105	Estopiñán del Castillo	1083,0
1940	22106	Fago	306,0
1940	22107	Fanlo	733,0
1940	22109	Fiscal	2050,0
1940	22110	Fonz	2077,0
1940	22111	Foradada del Toscar	690,0
1940	22112	Fraga	7120,0
1940	22113	Fueva (La)	2606,0
1940	22114	Gistaín	510,0
1940	22115	Grado (El)	1373,0
1940	22116	Grañén	1363,0
1940	22117	Graus	6023,0
1940	22119	Gurrea de Gállego	1790,0
1940	22122	Hoz de Jaca	154,0
1940	22124	Huerto	946,0
1940	22125	Huesca	17500,0
1940	22126	Ibieca	325,0
1940	22127	Igriés	375,0
1940	22128	Ilche	739,0
1940	22129	Isábena	1162,0
1940	22130	Jaca	9582,0
1940	22131	Jasa	318,0
1940	22133	Labuerda	447,0
1940	22135	Laluenga	700,0
1940	22136	Lalueza	1151,0
1940	22137	Lanaja	2255,0
1940	22139	Laperdiguera	309,0
1940	22141	Lascellas-Ponzano	648,0
1940	22142	Lascuarre	542,0
1940	22143	Laspaúles	918,0
1940	22144	Laspuña	594,0
1940	22149	Loarre	1329,0
1940	22150	Loporzano	2211,0
1940	22151	Loscorrales	562,0
1940	22155	Monesma y Cajigar	454,0
1940	22156	Monflorite-Lascasas	445,0
1940	22157	Montanuy	1296,0
1940	22158	Monzón	5808,0
1940	22160	Naval	982,0
1940	22162	Novales	430,0
1940	22163	Nueno	952,0
1940	22164	Olvena	286,0
1940	22165	Ontiñena	1705,0
1940	22167	Osso de Cinca	817,0
1940	22168	Palo	273,0
1940	22170	Panticosa	887,0
1940	22172	Peñalba	1361,0
1940	22173	Peñas de Riglos (Las)	2233,0
1940	22174	Peralta de Alcofea	1829,0
1940	22175	Peralta de Calasanz	1880,0
1940	22176	Peraltilla	430,0
1940	22177	Perarrúa	616,0
1940	22178	Pertusa	453,0
1940	22181	Piracés	270,0
1940	22182	Plan	871,0
1940	22184	Poleñino	527,0
1940	22186	Pozán de Vero	747,0
1940	22187	Puebla de Castro (La)	660,0
1940	22188	Puente de Montañana	669,0
1940	22189	Puértolas	925,0
1940	22190	Pueyo de Araguás (El)	504,0
1940	22193	Pueyo de Santa Cruz	473,0
1940	22195	Quicena	239,0
1940	22197	Robres	1214,0
1940	22199	Sabiñánigo	5497,0
1940	22200	Sahún	525,0
1940	22201	Salas Altas	907,0
1940	22202	Salas Bajas	503,0
1940	22203	Salillas	387,0
1940	22204	Sallent de Gállego	1189,0
1940	22205	San Esteban de Litera	1605,0
1940	22206	Sangarrén	631,0
1940	22207	San Juan de Plan	294,0
1940	22208	Santa Cilia	511,0
1940	22209	Santa Cruz de la Serós	341,0
1940	22212	Santaliestra y San Quílez	373,0
1940	22213	Sariñena	4107,0
1940	22214	Secastilla	735,0
1940	22215	Seira	508,0
1940	22217	Sena	1154,0
1940	22218	Senés de Alcubierre	174,0
1940	22220	Sesa	770,0
1940	22221	Sesué	269,0
1940	22222	Siétamo	1089,0
1940	22223	Sopeira	623,0
1940	22225	Tamarite de Litera	4566,0
1940	22226	Tardienta	1802,0
1940	22227	Tella-Sin	794,0
1940	22228	Tierz	295,0
1940	22229	Tolva	840,0
1940	22230	Torla-Ordesa	923,0
1940	22232	Torralba de Aragón	454,0
1940	22233	Torre la Ribera	476,0
1940	22234	Torrente de Cinca	1315,0
1940	22235	Torres de Alcanadre	401,0
1940	22236	Torres de Barbués	233,0
1940	22239	Tramaced	144,0
1940	22242	Valfarta	296,0
1940	22243	Valle de Bardají	203,0
1940	22244	Valle de Lierp	208,0
1940	22245	Velilla de Cinca	927,0
1940	22246	Beranuy	595,0
1940	22247	Viacamp y Litera	726,0
1940	22248	Vicién	245,0
1940	22249	Villanova	159,0
1940	22250	Villanúa	585,0
1940	22251	Villanueva de Sigena	791,0
1940	22252	Yebra de Basa	741,0
1940	22253	Yésero	248,0
1940	22254	Zaidín	1990,0
1940	22901	Valle de Hecho	2089,0
1940	22902	Puente la Reina de Jaca	793,0
1940	22903	San Miguel del Cinca	1683,0
1940	22904	Sotonera (La)	3391,0
1940	22905	Lupiñén-Ortilla	1276,0
1940	22906	Santa María de Dulcis	556,0
1940	22907	Aínsa-Sobrarbe	3331,0
1940	22908	Hoz y Costeán	1086,0
1940	22909	Vencillón	149,0
1940	44001	Ababuj	409,0
1940	44002	Abejuela	561,0
1940	44003	Aguatón	139,0
1940	44004	Aguaviva	1723,0
1940	44005	Aguilar del Alfambra	442,0
1940	44006	Alacón	1071,0
1940	44007	Alba	761,0
1940	44008	Albalate del Arzobispo	4367,0
1940	44009	Albarracín	1404,0
1940	44010	Albentosa	1057,0
1940	44011	Alcaine	909,0
1940	44012	Alcalá de la Selva	1528,0
1940	44013	Alcañiz	8691,0
1940	44014	Alcorisa	3429,0
1940	44016	Alfambra	1304,0
1940	44017	Aliaga	1513,0
1940	44018	Almohaja	214,0
1940	44019	Alobras	441,0
1940	44020	Alpeñés	161,0
1940	44021	Allepuz	767,0
1940	44022	Alloza	1773,0
1940	44023	Allueva	224,0
1940	44024	Anadón	209,0
1940	44025	Andorra	3195,0
1940	44026	Arcos de las Salinas	860,0
1940	44027	Arens de Lledó	589,0
1940	44028	Argente	643,0
1940	44029	Ariño	1288,0
1940	44031	Azaila	599,0
1940	44032	Bádenas	245,0
1940	44033	Báguena	1526,0
1940	44034	Bañón	742,0
1940	44035	Barrachina	635,0
1940	44036	Bea	179,0
1940	44037	Beceite	1278,0
1940	44038	Belmonte de San José	524,0
1940	44039	Bello	1396,0
1940	44040	Berge	645,0
1940	44041	Bezas	345,0
1940	44042	Blancas	1011,0
1940	44043	Blesa	1081,0
1940	44044	Bordón	524,0
1940	44045	Bronchales	1009,0
1940	44046	Bueña	417,0
1940	44047	Burbáguena	1331,0
1940	44048	Cabra de Mora	367,0
1940	44049	Calaceite	2134,0
1940	44050	Calamocha	8128,0
1940	44051	Calanda	3975,0
1940	44052	Calomarde	352,0
1940	44053	Camañas	410,0
1940	44054	Camarena de la Sierra	584,0
1940	44055	Camarillas	675,0
1940	44056	Caminreal	1835,0
1940	44059	Cantavieja	1674,0
1940	44060	Cañada de Benatanduz	452,0
1940	44061	Cañada de Verich (La)	242,0
1940	44062	Cañada Vellida	191,0
1940	44063	Cañizar del Olivar	483,0
1940	44064	Cascante del Río	553,0
1940	44065	Castejón de Tornos	510,0
1940	44066	Castel de Cabra	518,0
1940	44067	Castelnou	442,0
1940	44068	Castelserás	1857,0
1940	44070	Castellar (El)	501,0
1940	44071	Castellote	3700,0
1940	44074	Cedrillas	1012,0
1940	44075	Celadas	777,0
1940	44076	Cella	3834,0
1940	44077	Cerollera (La)	355,0
1940	44080	Codoñera (La)	878,0
1940	44082	Corbalán	457,0
1940	44084	Cortes de Aragón	465,0
1940	44085	Cosa	483,0
1940	44086	Cretas	1512,0
1940	44087	Crivillén	795,0
1940	44088	Cuba (La)	336,0
1940	44089	Cubla	359,0
1940	44090	Cucalón	545,0
1940	44092	Cuervo (El)	474,0
1940	44093	Cuevas de Almudén	241,0
1940	44094	Cuevas Labradas	391,0
1940	44096	Ejulve	967,0
1940	44097	Escorihuela	576,0
1940	44099	Escucha	818,0
1940	44100	Estercuel	1109,0
1940	44101	Ferreruela de Huerva	371,0
1940	44102	Fonfría	191,0
1940	44103	Formiche Alto	769,0
1940	44105	Fórnoles	677,0
1940	44106	Fortanete	1095,0
1940	44107	Foz-Calanda	722,0
1940	44108	Fresneda (La)	1591,0
1940	44109	Frías de Albarracín	536,0
1940	44110	Fuenferrada	323,0
1940	44111	Fuentes Calientes	279,0
1940	44112	Fuentes Claras	1540,0
1940	44113	Fuentes de Rubielos	677,0
1940	44114	Fuentespalda	762,0
1940	44115	Galve	405,0
1940	44116	Gargallo	494,0
1940	44117	Gea de Albarracín	1086,0
1940	44118	Ginebrosa (La)	957,0
1940	44119	Griegos	294,0
1940	44120	Guadalaviar	474,0
1940	44121	Gúdar	437,0
1940	44122	Híjar	3688,0
1940	44123	Hinojosa de Jarque	512,0
1940	44124	Hoz de la Vieja (La)	967,0
1940	44125	Huesa del Común	915,0
1940	44126	Iglesuela del Cid (La)	1229,0
1940	44127	Jabaloyas	590,0
1940	44128	Jarque de la Val	294,0
1940	44129	Jatiel	260,0
1940	44130	Jorcas	369,0
1940	44131	Josa	384,0
1940	44132	Lagueruela	405,0
1940	44133	Lanzuela	247,0
1940	44135	Libros	1278,0
1940	44136	Lidón	348,0
1940	44137	Linares de Mora	1222,0
1940	44138	Loscos	1482,0
1940	44141	Lledó	490,0
1940	44142	Maicas	351,0
1940	44143	Manzanera	2083,0
1940	44144	Martín del Río	771,0
1940	44145	Mas de las Matas	2107,0
1940	44146	Mata de los Olmos (La)	499,0
1940	44147	Mazaleón	1347,0
1940	44148	Mezquita de Jarque	326,0
1940	44149	Mirambel	732,0
1940	44150	Miravete de la Sierra	293,0
1940	44151	Molinos	1113,0
1940	44152	Monforte de Moyuela	596,0
1940	44153	Monreal del Campo	3578,0
1940	44154	Monroyo	1002,0
1940	44155	Montalbán	2368,0
1940	44156	Monteagudo del Castillo	499,0
1940	44157	Monterde de Albarracín	538,0
1940	44158	Mora de Rubielos	2454,0
1940	44159	Moscardón	402,0
1940	44160	Mosqueruela	2214,0
1940	44161	Muniesa	1947,0
1940	44163	Noguera de Albarracín	435,0
1940	44164	Nogueras	316,0
1940	44165	Nogueruelas	754,0
1940	44167	Obón	1107,0
1940	44168	Odón	899,0
1940	44169	Ojos Negros	1888,0
1940	44171	Olba	1434,0
1940	44172	Oliete	2044,0
1940	44173	Olmos (Los)	539,0
1940	44174	Orihuela del Tremedal	1093,0
1940	44175	Orrios	455,0
1940	44176	Palomar de Arroyos	684,0
1940	44177	Pancrudo	766,0
1940	44178	Parras de Castellote (Las)	778,0
1940	44179	Peñarroya de Tastavins	1392,0
1940	44180	Peracense	430,0
1940	44181	Peralejos	282,0
1940	44182	Perales del Alfambra	789,0
1940	44183	Pitarque	746,0
1940	44184	Plou	312,0
1940	44185	Pobo (El)	503,0
1940	44187	Portellada (La)	693,0
1940	44189	Pozondón	576,0
1940	44190	Pozuel del Campo	614,0
1940	44191	Puebla de Híjar (La)	2542,0
1940	44192	Puebla de Valverde (La)	1800,0
1940	44193	Puertomingalvo	1181,0
1940	44194	Ráfales	715,0
1940	44195	Rillo	486,0
1940	44196	Riodeva	842,0
1940	44197	Ródenas	428,0
1940	44198	Royuela	532,0
1940	44199	Rubiales	186,0
1940	44200	Rubielos de la Cérida	428,0
1940	44201	Rubielos de Mora	1505,0
1940	44203	Salcedillo	108,0
1940	44204	Saldón	490,0
1940	44205	Samper de Calanda	2524,0
1940	44206	San Agustín	1267,0
1940	44207	San Martín del Río	1053,0
1940	44208	Santa Cruz de Nogueras	208,0
1940	44209	Santa Eulalia	2887,0
1940	44210	Sarrión	1958,0
1940	44211	Segura de los Baños	553,0
1940	44212	Seno	297,0
1940	44213	Singra	456,0
1940	44215	Terriente	896,0
1940	44216	Teruel	16436,0
1940	44217	Toril y Masegoso	251,0
1940	44218	Tormón	265,0
1940	44219	Tornos	916,0
1940	44220	Torralba de los Sisones	666,0
1940	44221	Torrecilla de Alcañiz	1047,0
1940	44222	Torrecilla del Rebollar	858,0
1940	44223	Torre de Arcas	432,0
1940	44224	Torre de las Arcas	394,0
1940	44225	Torre del Compte	678,0
1940	44226	Torrelacárcel	844,0
1940	44227	Torre los Negros	433,0
1940	44228	Torremocha de Jiloca	507,0
1940	44229	Torres de Albarracín	523,0
1940	44230	Torrevelilla	524,0
1940	44231	Torrijas	447,0
1940	44232	Torrijo del Campo	1550,0
1940	44234	Tramacastiel	549,0
1940	44235	Tramacastilla	403,0
1940	44236	Tronchón	757,0
1940	44237	Urrea de Gaén	1285,0
1940	44238	Utrillas	1512,0
1940	44239	Valacloche	170,0
1940	44240	Valbona	727,0
1940	44241	Valdealgorfa	1662,0
1940	44243	Valdecuenca	350,0
1940	44244	Valdelinares	550,0
1940	44245	Valdeltormo	754,0
1940	44246	Valderrobres	2929,0
1940	44247	Valjunquera	1145,0
1940	44249	Vallecillo (El)	441,0
1940	44250	Veguillas de la Sierra	210,0
1940	44251	Villafranca del Campo	1032,0
1940	44252	Villahermosa del Campo	276,0
1940	44256	Villanueva del Rebollar de la Sierra	269,0
1940	44257	Villar del Cobo	480,0
1940	44258	Villar del Salz	449,0
1940	44260	Villarluengo	1293,0
1940	44261	Villarquemado	1591,0
1940	44262	Villarroya de los Pinares	641,0
1940	44263	Villastar	757,0
1940	44264	Villel	1155,0
1940	44265	Vinaceite	655,0
1940	44266	Visiedo	555,0
1940	44267	Vivel del Río Martín	874,0
1940	44268	Zoma (La)	141,0
1940	50001	Abanto	833,0
1940	50002	Acered	690,0
1940	50003	Agón	325,0
1940	50004	Aguarón	1765,0
1940	50005	Aguilón	965,0
1940	50006	Ainzón	1926,0
1940	50007	Aladrén	250,0
1940	50008	Alagón	5805,0
1940	50009	Alarba	441,0
1940	50010	Alberite de San Juan	228,0
1940	50011	Albeta	254,0
1940	50012	Alborge	306,0
1940	50013	Alcalá de Ebro	613,0
1940	50014	Alcalá de Moncayo	438,0
1940	50015	Alconchel de Ariza	766,0
1940	50016	Aldehuela de Liestos	417,0
1940	50017	Alfajarín	1268,0
1940	50018	Alfamén	1343,0
1940	50019	Alforque	369,0
1940	50020	Alhama de Aragón	2023,0
1940	50021	Almochuel	135,0
1940	50022	Almolda (La)	1256,0
1940	50023	Almonacid de la Cuba	688,0
1940	50024	Almonacid de la Sierra	1712,0
1940	50025	Almunia de Doña Godina (La)	4125,0
1940	50026	Alpartir	1010,0
1940	50027	Ambel	924,0
1940	50028	Anento	367,0
1940	50029	Aniñón	1800,0
1940	50030	Añón de Moncayo	979,0
1940	50031	Aranda de Moncayo	1208,0
1940	50032	Arándiga	1249,0
1940	50033	Ardisa	445,0
1940	50034	Ariza	3076,0
1940	50035	Artieda	272,0
1940	50036	Asín	449,0
1940	50037	Atea	1082,0
1940	50038	Ateca	3214,0
1940	50039	Azuara	2872,0
1940	50040	Badules	383,0
1940	50041	Bagüés	162,0
1940	50042	Balconchán	146,0
1940	50043	Bárboles	851,0
1940	50044	Bardallur	740,0
1940	50045	Belchite	2936,0
1940	50046	Belmonte de Gracián	957,0
1940	50047	Berdejo	307,0
1940	50048	Berrueco	198,0
1940	50050	Bijuesca	893,0
1940	50051	Biota	1989,0
1940	50052	Bisimbre	221,0
1940	50053	Boquiñeni	1150,0
1940	50054	Bordalba	553,0
1940	50055	Borja	5138,0
1940	50056	Botorrita	534,0
1940	50057	Brea de Aragón	1862,0
1940	50058	Bubierca	602,0
1940	50059	Bujaraloz	1391,0
1940	50060	Bulbuente	742,0
1940	50061	Bureta	577,0
1940	50062	Burgo de Ebro (El)	1059,0
1940	50063	Buste (El)	432,0
1940	50064	Cabañas de Ebro	800,0
1940	50065	Cabolafuente	671,0
1940	50066	Cadrete	767,0
1940	50067	Calatayud	18393,0
1940	50068	Calatorao	3397,0
1940	50069	Calcena	967,0
1940	50070	Calmarza	600,0
1940	50071	Campillo de Aragón	778,0
1940	50072	Carenas	1275,0
1940	50073	Cariñena	3049,0
1940	50074	Caspe	9844,0
1940	50075	Castejón de Alarba	361,0
1940	50076	Castejón de las Armas	526,0
1940	50077	Castejón de Valdejasa	1162,0
1940	50078	Castiliscar	1039,0
1940	50079	Cervera de la Cañada	1021,0
1940	50080	Cerveruela	276,0
1940	50081	Cetina	2584,0
1940	50082	Cimballa	539,0
1940	50083	Cinco Olivas	388,0
1940	50084	Clarés de Ribota	480,0
1940	50085	Codo	945,0
1940	50086	Codos	969,0
1940	50087	Contamina	247,0
1940	50088	Cosuenda	987,0
1940	50089	Cuarte de Huerva	322,0
1940	50090	Cubel	733,0
1940	50091	Cuerlas (Las)	479,0
1940	50092	Chiprana	1289,0
1940	50093	Chodes	538,0
1940	50094	Daroca	3819,0
1940	50095	Ejea de los Caballeros	9652,0
1940	50096	Embid de Ariza	555,0
1940	50098	Encinacorba	839,0
1940	50099	Épila	5900,0
1940	50100	Erla	1179,0
1940	50101	Escatrón	2076,0
1940	50102	Fabara	2048,0
1940	50104	Farlete	610,0
