Municipio código	Municipio nombre	Año	Sistema de cultivo	Total (A+B+C+D)	(A) TIERRAS DE CULTIVO. Total	Tierras ocupadas por cultivos herbáceos	Barbechos y otras tierras agrícolas no ocupadas	Tierras ocupadas por cultivos leñosos	(B) PRADERAS Y PASTIZALES. Total	Prados naturales	Pastizales	Eriales	(C) TERRENOS FORESTALES. Total	Monte maderable	Monte abierto	Monte leñoso	(D) OTRAS SUPERFICIES. Total	Espartizal	Terrenos improductivos	Superficies no agrícolas	Ríos y Lagos
22184	Poleñino	2011	Regadío	2526,0	2526,0	2192,0	328,0	6,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22184	Poleñino	2011	Secano	968,0	205,0	55,0	147,0	3,0	342,0	6,0	65,0	271,0	149,0	11,0	1,0	137,0	272,0	0,0	30,0	82,0	160,0
22186	Pozán de Vero	2011	Regadío	38,0	38,0	2,0	36,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22186	Pozán de Vero	2011	Secano	1431,0	794,0	354,0	147,0	293,0	203,0	2,0	77,0	124,0	383,0	39,0	264,0	80,0	51,0	0,0	11,0	28,0	12,0
22187	Puebla de Castro (La)	2011	Regadío	13,0	13,0	0,0	13,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22187	Puebla de Castro (La)	2011	Secano	2928,0	712,0	458,0	109,0	145,0	312,0	12,0	129,0	171,0	1727,0	809,0	448,0	470,0	177,0	0,0	14,0	153,0	10,0
22188	Puente de Montañana	2011	Regadío	31,0	31,0	31,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22188	Puente de Montañana	2011	Secano	4839,0	462,0	418,0	43,0	1,0	942,0	42,0	345,0	555,0	3282,0	1652,0	1271,0	359,0	153,0	0,0	14,0	51,0	88,0
22189	Puértolas	2011	Regadío	15,0	15,0	14,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22189	Puértolas	2011	Secano	9971,0	129,0	118,0	11,0	0,0	2653,0	159,0	796,0	1698,0	6010,0	3804,0	1105,0	1101,0	1179,0	0,0	832,0	87,0	260,0
22190	Pueyo de Araguás (El)	2011	Regadío	82,0	76,0	68,0	8,0	0,0	0,0	0,0	0,0	0,0	6,0	3,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0
22190	Pueyo de Araguás (El)	2011	Secano	6103,0	464,0	422,0	36,0	6,0	1134,0	102,0	421,0	611,0	4301,0	2388,0	1441,0	472,0	204,0	0,0	47,0	51,0	106,0
22193	Pueyo de Santa Cruz	2011	Regadío	603,0	589,0	519,0	41,0	29,0	0,0	0,0	0,0	0,0	14,0	14,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22193	Pueyo de Santa Cruz	2011	Secano	321,0	21,0	8,0	12,0	1,0	102,0	1,0	18,0	83,0	144,0	105,0	4,0	35,0	54,0	0,0	10,0	31,0	13,0
22195	Quicena	2011	Regadío	206,0	206,0	189,0	16,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22195	Quicena	2011	Secano	764,0	217,0	201,0	14,0	2,0	305,0	13,0	67,0	225,0	150,0	4,0	1,0	145,0	92,0	0,0	22,0	40,0	30,0
22197	Robres	2011	Regadío	1624,0	1624,0	1238,0	384,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22197	Robres	2011	Secano	4795,0	2520,0	1689,0	774,0	57,0	1040,0	60,0	278,0	702,0	824,0	34,0	335,0	455,0	411,0	0,0	83,0	198,0	130,0
22199	Sabiñánigo	2011	Regadío	268,0	267,0	242,0	25,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22199	Sabiñánigo	2011	Secano	58073,0	4369,0	3585,0	783,0	1,0	13035,0	404,0	3406,0	9225,0	37994,0	28473,0	3533,0	5988,0	2675,0	0,0	500,0	1390,0	785,0
22200	Sahún	2011	Regadío	2,0	2,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22200	Sahún	2011	Secano	7600,0	146,0	101,0	45,0	0,0	3267,0	75,0	832,0	2360,0	3865,0	1950,0	554,0	1361,0	322,0	0,0	191,0	53,0	78,0
22201	Salas Altas	2011	Regadío	1,0	1,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22201	Salas Altas	2011	Secano	2067,0	1232,0	165,0	173,0	894,0	336,0	2,0	78,0	256,0	428,0	251,0	11,0	166,0	71,0	0,0	8,0	46,0	17,0
22202	Salas Bajas	2011	Regadío	34,0	34,0	1,0	0,0	33,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22202	Salas Bajas	2011	Secano	1262,0	765,0	164,0	89,0	512,0	54,0	1,0	16,0	37,0	384,0	235,0	5,0	144,0	59,0	0,0	6,0	41,0	12,0
22203	Salillas	2011	Regadío	878,0	878,0	722,0	30,0	126,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22203	Salillas	2011	Secano	1933,0	997,0	859,0	127,0	11,0	213,0	7,0	105,0	101,0	558,0	24,0	447,0	87,0	165,0	0,0	20,0	64,0	81,0
22204	Sallent de Gállego	2011	Regadío	40,0	40,0	40,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22204	Sallent de Gállego	2011	Secano	16220,0	173,0	173,0	0,0	0,0	9174,0	259,0	2247,0	6668,0	6217,0	1529,0	404,0	4284,0	656,0	0,0	77,0	195,0	384,0
22205	San Esteban de Litera	2011	Regadío	2332,0	2332,0	1994,0	272,0	66,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22205	San Esteban de Litera	2011	Secano	4845,0	2244,0	1967,0	186,0	91,0	798,0	22,0	260,0	516,0	1443,0	461,0	648,0	334,0	360,0	0,0	114,0	158,0	88,0
22206	Sangarrén	2011	Regadío	1935,0	1935,0	1686,0	249,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22206	Sangarrén	2011	Secano	1294,0	591,0	457,0	134,0	0,0	514,0	6,0	11,0	497,0	25,0	1,0	2,0	22,0	164,0	0,0	7,0	91,0	66,0
22207	San Juan de Plan	2011	Regadío	13,0	13,0	13,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22207	San Juan de Plan	2011	Secano	5105,0	188,0	188,0	0,0	0,0	1391,0	81,0	482,0	828,0	3382,0	2509,0	5,0	868,0	144,0	0,0	3,0	31,0	110,0
22208	Santa Cilia	2011	Regadío	78,0	78,0	76,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22208	Santa Cilia	2011	Secano	2638,0	896,0	817,0	78,0	1,0	396,0	22,0	106,0	268,0	1088,0	565,0	348,0	175,0	258,0	0,0	54,0	90,0	114,0
22209	Santa Cruz de la Serós	2011	Regadío	47,0	47,0	47,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22209	Santa Cruz de la Serós	2011	Secano	2628,0	340,0	336,0	4,0	0,0	240,0	24,0	123,0	93,0	1900,0	934,0	906,0	60,0	148,0	0,0	7,0	96,0	45,0
22212	Santaliestra y San Quílez	2011	Regadío	19,0	19,0	17,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22212	Santaliestra y San Quílez	2011	Secano	2308,0	116,0	58,0	36,0	22,0	283,0	11,0	111,0	161,0	1814,0	1479,0	146,0	189,0	95,0	0,0	4,0	37,0	54,0
22213	Sariñena	2011	Regadío	13965,0	13951,0	13655,0	121,0	175,0	0,0	0,0	0,0	0,0	14,0	12,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0
22213	Sariñena	2011	Secano	13486,0	3793,0	1809,0	1925,0	59,0	4920,0	90,0	974,0	3856,0	2698,0	428,0	332,0	1938,0	2075,0	0,0	295,0	929,0	851,0
22214	Secastilla	2011	Regadío	6,0	6,0	2,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22214	Secastilla	2011	Secano	4710,0	370,0	230,0	36,0	104,0	490,0	18,0	133,0	339,0	3293,0	2940,0	162,0	191,0	557,0	0,0	14,0	51,0	492,0
22215	Seira	2011	Regadío	1,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22215	Seira	2011	Secano	6939,0	115,0	76,0	39,0	0,0	1472,0	46,0	417,0	1009,0	4567,0	2900,0	1140,0	527,0	785,0	0,0	679,0	47,0	59,0
22217	Sena	2011	Regadío	3818,0	3793,0	3444,0	240,0	109,0	0,0	0,0	0,0	0,0	25,0	13,0	0,0	12,0	0,0	0,0	0,0	0,0	0,0
22217	Sena	2011	Secano	6626,0	3002,0	1618,0	1355,0	29,0	1615,0	62,0	428,0	1125,0	1464,0	417,0	125,0	922,0	545,0	0,0	63,0	215,0	267,0
22218	Senés de Alcubierre	2011	Regadío	457,0	457,0	404,0	53,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22218	Senés de Alcubierre	2011	Secano	1594,0	876,0	671,0	197,0	8,0	382,0	15,0	92,0	275,0	223,0	15,0	30,0	178,0	113,0	0,0	7,0	36,0	70,0
22220	Sesa	2011	Regadío	339,0	339,0	284,0	55,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22220	Sesa	2011	Secano	2734,0	2068,0	1810,0	244,0	14,0	173,0	4,0	55,0	114,0	386,0	173,0	136,0	77,0	107,0	0,0	15,0	59,0	33,0
22221	Sesué	2011	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22221	Sesué	2011	Secano	527,0	122,0	80,0	42,0	0,0	169,0	18,0	100,0	51,0	206,0	145,0	28,0	33,0	30,0	0,0	9,0	17,0	4,0
22222	Siétamo	2011	Regadío	66,0	66,0	53,0	13,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22222	Siétamo	2011	Secano	4712,0	3074,0	2529,0	450,0	95,0	536,0	9,0	173,0	354,0	837,0	163,0	437,0	237,0	265,0	0,0	30,0	164,0	71,0
22223	Sopeira	2011	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22223	Sopeira	2011	Secano	4344,0	305,0	272,0	31,0	2,0	1375,0	71,0	334,0	970,0	2345,0	1636,0	78,0	631,0	319,0	0,0	32,0	49,0	238,0
22225	Tamarite de Litera	2011	Regadío	8283,0	8283,0	7610,0	257,0	416,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22225	Tamarite de Litera	2011	Secano	2806,0	785,0	590,0	36,0	159,0	677,0	14,0	166,0	497,0	404,0	1,0	81,0	322,0	940,0	0,0	346,0	401,0	193,0
22226	Tardienta	2011	Regadío	1378,0	1354,0	919,0	429,0	6,0	0,0	0,0	0,0	0,0	24,0	12,0	0,0	12,0	0,0	0,0	0,0	0,0	0,0
22226	Tardienta	2011	Secano	7663,0	3849,0	2705,0	1084,0	60,0	2021,0	25,0	477,0	1519,0	1388,0	365,0	0,0	1023,0	405,0	0,0	53,0	219,0	133,0
22227	Tella-Sin	2011	Regadío	13,0	13,0	13,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22227	Tella-Sin	2011	Secano	9046,0	90,0	90,0	0,0	0,0	2612,0	94,0	738,0	1780,0	6137,0	4890,0	369,0	878,0	207,0	0,0	4,0	69,0	134,0
22228	Tierz	2011	Regadío	313,0	313,0	293,0	19,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22228	Tierz	2011	Secano	339,0	165,0	119,0	34,0	12,0	76,0	3,0	17,0	56,0	37,0	1,0	0,0	36,0	61,0	0,0	10,0	22,0	29,0
22229	Tolva	2011	Regadío	3,0	3,0	2,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22229	Tolva	2011	Secano	5910,0	1508,0	1361,0	139,0	8,0	1091,0	67,0	369,0	655,0	3114,0	1449,0	1213,0	452,0	197,0	0,0	18,0	116,0	63,0
22230	Torla-Ordesa	2011	Regadío	38,0	38,0	38,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22230	Torla-Ordesa	2011	Secano	18501,0	89,0	89,0	0,0	0,0	8049,0	195,0	1976,0	5878,0	9902,0	5987,0	52,0	3863,0	461,0	0,0	16,0	101,0	344,0
22232	Torralba de Aragón	2011	Regadío	1023,0	1023,0	948,0	75,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22232	Torralba de Aragón	2011	Secano	3013,0	981,0	752,0	229,0	0,0	1218,0	59,0	258,0	901,0	649,0	60,0	5,0	584,0	165,0	0,0	12,0	103,0	50,0
22233	Torre la Ribera	2011	Regadío	20,0	20,0	19,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22233	Torre la Ribera	2011	Secano	3169,0	203,0	180,0	23,0	0,0	994,0	62,0	135,0	797,0	1796,0	790,0	491,0	515,0	176,0	0,0	5,0	56,0	115,0
22234	Torrente de Cinca	2011	Regadío	792,0	792,0	10,0	138,0	644,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22234	Torrente de Cinca	2011	Secano	4976,0	2122,0	1116,0	915,0	91,0	1405,0	21,0	357,0	1027,0	1142,0	241,0	236,0	665,0	307,0	0,0	61,0	160,0	86,0
22235	Torres de Alcanadre	2011	Regadío	925,0	925,0	862,0	61,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22235	Torres de Alcanadre	2011	Secano	831,0	492,0	415,0	63,0	14,0	160,0	1,0	39,0	120,0	94,0	10,0	6,0	78,0	85,0	0,0	12,0	38,0	35,0
22236	Torres de Barbués	2011	Regadío	1172,0	1172,0	1106,0	66,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22236	Torres de Barbués	2011	Secano	229,0	20,0	9,0	8,0	3,0	57,0	2,0	17,0	38,0	50,0	14,0	11,0	25,0	102,0	0,0	13,0	53,0	36,0
22239	Tramaced	2011	Regadío	1022,0	1022,0	986,0	36,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22239	Tramaced	2011	Secano	510,0	152,0	121,0	25,0	6,0	166,0	5,0	42,0	119,0	93,0	0,0	0,0	93,0	99,0	0,0	29,0	66,0	4,0
22242	Valfarta	2011	Regadío	1467,0	1467,0	1446,0	4,0	17,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22242	Valfarta	2011	Secano	1853,0	869,0	313,0	545,0	11,0	473,0	1,0	112,0	360,0	383,0	79,0	0,0	304,0	128,0	0,0	14,0	87,0	27,0
22243	Valle de Bardají	2011	Regadío	15,0	15,0	15,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22243	Valle de Bardají	2011	Secano	4514,0	213,0	185,0	28,0	0,0	1495,0	105,0	477,0	913,0	2718,0	638,0	1512,0	568,0	88,0	0,0	3,0	27,0	58,0
22244	Valle de Lierp	2011	Regadío	17,0	17,0	10,0	7,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22244	Valle de Lierp	2011	Secano	3233,0	342,0	284,0	58,0	0,0	1053,0	55,0	284,0	714,0	1735,0	865,0	408,0	462,0	103,0	0,0	3,0	62,0	38,0
22245	Velilla de Cinca	2011	Regadío	521,0	521,0	169,0	15,0	337,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22245	Velilla de Cinca	2011	Secano	1132,0	189,0	1,0	183,0	5,0	524,0	0,0	119,0	405,0	304,0	40,0	2,0	262,0	115,0	0,0	10,0	42,0	63,0
22246	Beranuy	2011	Regadío	3,0	3,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22246	Beranuy	2011	Secano	6359,0	144,0	126,0	18,0	0,0	1970,0	90,0	599,0	1281,0	4045,0	2427,0	827,0	791,0	200,0	0,0	13,0	109,0	78,0
22247	Viacamp y Litera	2011	Regadío	5,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	4,0	2,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0
22247	Viacamp y Litera	2011	Secano	10816,0	651,0	579,0	62,0	10,0	1632,0	136,0	526,0	970,0	7660,0	4542,0	2424,0	694,0	873,0	0,0	57,0	105,0	711,0
22248	Vicién	2011	Regadío	579,0	579,0	564,0	14,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22248	Vicién	2011	Secano	799,0	480,0	470,0	10,0	0,0	120,0	4,0	27,0	89,0	58,0	0,0	0,0	58,0	141,0	0,0	24,0	31,0	86,0
22249	Villanova	2011	Regadío	1,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22249	Villanova	2011	Secano	709,0	36,0	36,0	0,0	0,0	219,0	31,0	73,0	115,0	406,0	105,0	227,0	74,0	48,0	0,0	11,0	19,0	18,0
22250	Villanúa	2011	Regadío	6,0	6,0	6,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22250	Villanúa	2011	Secano	5812,0	65,0	65,0	0,0	0,0	1398,0	44,0	415,0	939,0	4147,0	3094,0	468,0	585,0	202,0	0,0	27,0	99,0	76,0
22251	Villanueva de Sigena	2011	Regadío	3815,0	3815,0	3271,0	367,0	177,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22251	Villanueva de Sigena	2011	Secano	10838,0	5499,0	2810,0	2655,0	34,0	2550,0	78,0	572,0	1900,0	2212,0	756,0	12,0	1444,0	577,0	0,0	133,0	253,0	191,0
22252	Yebra de Basa	2011	Regadío	24,0	24,0	18,0	6,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22252	Yebra de Basa	2011	Secano	9017,0	317,0	232,0	85,0	0,0	2261,0	53,0	601,0	1607,0	6241,0	4496,0	722,0	1023,0	198,0	0,0	8,0	127,0	63,0
22253	Yésero	2011	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22253	Yésero	2011	Secano	3024,0	26,0	26,0	0,0	0,0	636,0	24,0	176,0	436,0	2295,0	1856,0	159,0	280,0	67,0	0,0	1,0	20,0	46,0
22254	Zaidín	2011	Regadío	5861,0	5861,0	2762,0	994,0	2105,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22254	Zaidín	2011	Secano	3397,0	312,0	67,0	201,0	44,0	1523,0	14,0	297,0	1212,0	571,0	55,0	27,0	489,0	991,0	0,0	285,0	223,0	483,0
22901	Valle de Hecho	2011	Regadío	59,0	59,0	55,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22901	Valle de Hecho	2011	Secano	23316,0	318,0	305,0	13,0	0,0	6692,0	274,0	1927,0	4491,0	15516,0	10286,0	2323,0	2907,0	790,0	0,0	34,0	309,0	447,0
22902	Puente la Reina de Jaca	2011	Regadío	242,0	242,0	161,0	81,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22902	Puente la Reina de Jaca	2011	Secano	4633,0	2121,0	1816,0	266,0	39,0	711,0	30,0	172,0	509,0	1433,0	999,0	86,0	348,0	368,0	0,0	37,0	105,0	226,0
22903	San Miguel del Cinca	2011	Regadío	8085,0	8084,0	7028,0	768,0	288,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22903	San Miguel del Cinca	2011	Secano	2554,0	227,0	58,0	161,0	8,0	727,0	21,0	185,0	521,0	468,0	144,0	5,0	319,0	1132,0	0,0	101,0	302,0	729,0
22904	Sotonera (La)	2011	Regadío	485,0	483,0	305,0	107,0	71,0	0,0	0,0	0,0	0,0	2,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22904	Sotonera (La)	2011	Secano	15984,0	9586,0	7838,0	771,0	977,0	2271,0	76,0	556,0	1639,0	3566,0	2090,0	424,0	1052,0	561,0	0,0	85,0	290,0	186,0
22905	Lupiñén-Ortilla	2011	Regadío	1314,0	1314,0	1293,0	9,0	12,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22905	Lupiñén-Ortilla	2011	Secano	9674,0	7127,0	6515,0	473,0	139,0	608,0	15,0	154,0	439,0	757,0	326,0	152,0	279,0	1182,0	0,0	54,0	141,0	987,0
22906	Santa María de Dulcis	2011	Regadío	60,0	60,0	17,0	42,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22906	Santa María de Dulcis	2011	Secano	2647,0	1016,0	376,0	241,0	399,0	806,0	17,0	210,0	579,0	720,0	193,0	152,0	375,0	105,0	0,0	14,0	46,0	45,0
22907	Aínsa-Sobrarbe	2011	Regadío	299,0	297,0	203,0	93,0	1,0	0,0	0,0	0,0	0,0	2,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22907	Aínsa-Sobrarbe	2011	Secano	28213,0	3857,0	2881,0	855,0	121,0	7378,0	267,0	1721,0	5390,0	14868,0	9437,0	1931,0	3500,0	2110,0	0,0	116,0	479,0	1515,0
22908	Hoz y Costeán	2011	Regadío	65,0	65,0	6,0	43,0	16,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22908	Hoz y Costeán	2011	Secano	5676,0	1822,0	776,0	415,0	631,0	1059,0	35,0	402,0	622,0	2682,0	718,0	1562,0	402,0	113,0	0,0	16,0	74,0	23,0
22909	Vencillón	2011	Regadío	774,0	774,0	658,0	77,0	39,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22909	Vencillón	2011	Secano	187,0	0,0	0,0	0,0	0,0	16,0	0,0	4,0	12,0	47,0	39,0	0,0	8,0	124,0	0,0	69,0	40,0	15,0
44001	Ababuj	2011	Regadío	115,0	20,0	17,0	3,0	0,0	0,0	0,0	0,0	0,0	95,0	95,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44001	Ababuj	2011	Secano	5312,0	1930,0	1282,0	648,0	0,0	2944,0	54,0	740,0	2150,0	312,0	193,0	119,0	0,0	126,0	0,0	7,0	67,0	52,0
44002	Abejuela	2011	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44002	Abejuela	2011	Secano	8279,0	160,0	71,0	88,0	1,0	3722,0	27,0	1630,0	2065,0	4090,0	1739,0	1510,0	841,0	307,0	0,0	3,0	205,0	99,0
44003	Aguatón	2011	Regadío	3,0	3,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44003	Aguatón	2011	Secano	2226,0	523,0	280,0	243,0	0,0	1188,0	23,0	48,0	1117,0	449,0	8,0	248,0	193,0	66,0	0,0	2,0	29,0	35,0
44004	Aguaviva	2011	Regadío	325,0	323,0	275,0	33,0	15,0	0,0	0,0	0,0	0,0	2,0	1,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0
44004	Aguaviva	2011	Secano	3861,0	668,0	346,0	218,0	104,0	1869,0	35,0	177,0	1657,0	1115,0	207,0	403,0	505,0	209,0	0,0	56,0	75,0	78,0
44005	Aguilar del Alfambra	2011	Regadío	75,0	75,0	66,0	9,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44005	Aguilar del Alfambra	2011	Secano	3829,0	1176,0	596,0	580,0	0,0	1779,0	25,0	26,0	1728,0	725,0	195,0	0,0	530,0	149,0	0,0	3,0	63,0	83,0
44006	Alacón	2011	Regadío	59,0	59,0	28,0	8,0	23,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44006	Alacón	2011	Secano	4658,0	1688,0	852,0	619,0	217,0	2002,0	75,0	168,0	1759,0	839,0	450,0	389,0	0,0	129,0	0,0	17,0	79,0	33,0
44007	Alba	2011	Regadío	899,0	895,0	553,0	342,0	0,0	0,0	0,0	0,0	0,0	4,0	2,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0
44007	Alba	2011	Secano	6153,0	1682,0	971,0	709,0	2,0	3105,0	0,0	83,0	3022,0	1120,0	2,0	604,0	514,0	246,0	0,0	17,0	151,0	78,0
44008	Albalate del Arzobispo	2011	Regadío	507,0	505,0	62,0	41,0	402,0	0,0	0,0	0,0	0,0	2,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44008	Albalate del Arzobispo	2011	Secano	20203,0	8166,0	3985,0	1920,0	2261,0	5603,0	0,0	0,0	5603,0	6008,0	3801,0	8,0	2199,0	426,0	0,0	68,0	300,0	58,0
44009	Albarracín	2011	Regadío	46,0	46,0	40,0	6,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44009	Albarracín	2011	Secano	45604,0	3679,0	2298,0	1381,0	0,0	18304,0	1937,0	8534,0	7833,0	23179,0	11775,0	7972,0	3432,0	442,0	0,0	56,0	335,0	51,0
44010	Albentosa	2011	Regadío	7,0	7,0	7,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
