Mes y año	Mes (código)	Año	Mes nombre	Comarca código	Comarca nombre	Sexo	Temporalidad	Días duración contrato	Sector código	Sector descripción	Número de contratos	Duración contrato	Duración contrato * 1.00 / Número de contratos
Noviembre 2019	201911	2019	Noviembre	24	Campo de Daroca	Hombres	Temporal	0	2	Industria y energía	3	0	0
Noviembre 2019	201911	2019	Noviembre	24	Campo de Daroca	Hombres	Temporal	1	2	Industria y energía	1	180	180
Noviembre 2019	201911	2019	Noviembre	24	Campo de Daroca	Mujeres	Temporal	0	2	Industria y energía	1	0	0
Noviembre 2019	201911	2019	Noviembre	24	Campo de Daroca	Hombres	Temporal	0	3	Construcción	7	0	0
Noviembre 2019	201911	2019	Noviembre	24	Campo de Daroca	Hombres	Temporal	1	3	Construcción	1	37	37
Noviembre 2019	201911	2019	Noviembre	24	Campo de Daroca	Hombres	Temporal	0	4	Servicios	3	0	0
Noviembre 2019	201911	2019	Noviembre	24	Campo de Daroca	Hombres	Temporal	1	4	Servicios	10	1088	108,8
Noviembre 2019	201911	2019	Noviembre	24	Campo de Daroca	Mujeres	Temporal	0	4	Servicios	11	0	0
Noviembre 2019	201911	2019	Noviembre	24	Campo de Daroca	Mujeres	Temporal	1	4	Servicios	5	374	74,8
Noviembre 2019	201911	2019	Noviembre	25	Jiloca	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	2	0	0
Noviembre 2019	201911	2019	Noviembre	25	Jiloca	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	5	990	198
Noviembre 2019	201911	2019	Noviembre	25	Jiloca	Hombres	Temporal	0	2	Industria y energía	16	0	0
Noviembre 2019	201911	2019	Noviembre	25	Jiloca	Hombres	Temporal	1	2	Industria y energía	4	406	101,5
Noviembre 2019	201911	2019	Noviembre	25	Jiloca	Mujeres	Temporal	0	2	Industria y energía	7	0	0
Noviembre 2019	201911	2019	Noviembre	25	Jiloca	Mujeres	Temporal	1	2	Industria y energía	1	19	19
Noviembre 2019	201911	2019	Noviembre	25	Jiloca	Hombres	Temporal	0	3	Construcción	8	0	0
Noviembre 2019	201911	2019	Noviembre	25	Jiloca	Hombres	Temporal	1	3	Construcción	2	100	50
Noviembre 2019	201911	2019	Noviembre	25	Jiloca	Hombres	Temporal	0	4	Servicios	5	0	0
Noviembre 2019	201911	2019	Noviembre	25	Jiloca	Hombres	Temporal	1	4	Servicios	23	1461	63,52173913043478260869565217391304347826
Noviembre 2019	201911	2019	Noviembre	25	Jiloca	Mujeres	Temporal	0	4	Servicios	12	0	0
Noviembre 2019	201911	2019	Noviembre	25	Jiloca	Mujeres	Temporal	1	4	Servicios	37	2146	58
Noviembre 2019	201911	2019	Noviembre	26	Cuencas Mineras	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	5	0	0
Noviembre 2019	201911	2019	Noviembre	26	Cuencas Mineras	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	1	52	52
Noviembre 2019	201911	2019	Noviembre	26	Cuencas Mineras	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	2	0	0
Noviembre 2019	201911	2019	Noviembre	26	Cuencas Mineras	Hombres	Temporal	0	2	Industria y energía	6	0	0
Noviembre 2019	201911	2019	Noviembre	26	Cuencas Mineras	Hombres	Temporal	1	2	Industria y energía	22	599	27,22727272727272727272727272727272727273
Noviembre 2019	201911	2019	Noviembre	26	Cuencas Mineras	Mujeres	Temporal	0	2	Industria y energía	4	0	0
Noviembre 2019	201911	2019	Noviembre	26	Cuencas Mineras	Mujeres	Temporal	1	2	Industria y energía	49	1129	23,04081632653061224489795918367346938776
Noviembre 2019	201911	2019	Noviembre	26	Cuencas Mineras	Hombres	Temporal	0	3	Construcción	2	0	0
Noviembre 2019	201911	2019	Noviembre	26	Cuencas Mineras	Hombres	Temporal	1	3	Construcción	1	90	90
Noviembre 2019	201911	2019	Noviembre	26	Cuencas Mineras	Hombres	Temporal	0	4	Servicios	16	0	0
Noviembre 2019	201911	2019	Noviembre	26	Cuencas Mineras	Hombres	Temporal	1	4	Servicios	22	2172	98,72727272727272727272727272727272727273
Noviembre 2019	201911	2019	Noviembre	26	Cuencas Mineras	Mujeres	Temporal	0	4	Servicios	10	0	0
Noviembre 2019	201911	2019	Noviembre	26	Cuencas Mineras	Mujeres	Temporal	1	4	Servicios	24	742	30,91666666666666666666666666666666666667
Noviembre 2019	201911	2019	Noviembre	27	Andorra-Sierra de Arcos	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	1	17	17
Noviembre 2019	201911	2019	Noviembre	27	Andorra-Sierra de Arcos	Hombres	Temporal	0	2	Industria y energía	9	0	0
Noviembre 2019	201911	2019	Noviembre	27	Andorra-Sierra de Arcos	Hombres	Temporal	1	2	Industria y energía	21	913	43,47619047619047619047619047619047619048
Noviembre 2019	201911	2019	Noviembre	27	Andorra-Sierra de Arcos	Mujeres	Temporal	0	2	Industria y energía	1	0	0
Noviembre 2019	201911	2019	Noviembre	27	Andorra-Sierra de Arcos	Mujeres	Temporal	1	2	Industria y energía	11	149	13,54545454545454545454545454545454545455
Noviembre 2019	201911	2019	Noviembre	27	Andorra-Sierra de Arcos	Hombres	Temporal	0	3	Construcción	15	0	0
Noviembre 2019	201911	2019	Noviembre	27	Andorra-Sierra de Arcos	Hombres	Temporal	1	3	Construcción	1	180	180
Noviembre 2019	201911	2019	Noviembre	27	Andorra-Sierra de Arcos	Hombres	Temporal	0	4	Servicios	8	0	0
Noviembre 2019	201911	2019	Noviembre	27	Andorra-Sierra de Arcos	Hombres	Temporal	1	4	Servicios	39	855	21,92307692307692307692307692307692307692
Noviembre 2019	201911	2019	Noviembre	27	Andorra-Sierra de Arcos	Mujeres	Temporal	0	4	Servicios	20	0	0
Noviembre 2019	201911	2019	Noviembre	27	Andorra-Sierra de Arcos	Mujeres	Temporal	1	4	Servicios	89	1128	12,67415730337078651685393258426966292135
Noviembre 2019	201911	2019	Noviembre	28	Bajo Aragón	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	15	0	0
Noviembre 2019	201911	2019	Noviembre	28	Bajo Aragón	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	8	1093	136,625
Noviembre 2019	201911	2019	Noviembre	28	Bajo Aragón	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	2	0	0
Noviembre 2019	201911	2019	Noviembre	28	Bajo Aragón	Hombres	Temporal	0	2	Industria y energía	11	0	0
Noviembre 2019	201911	2019	Noviembre	28	Bajo Aragón	Hombres	Temporal	1	2	Industria y energía	18	1475	81,94444444444444444444444444444444444444
Noviembre 2019	201911	2019	Noviembre	28	Bajo Aragón	Mujeres	Temporal	0	2	Industria y energía	3	0	0
Noviembre 2019	201911	2019	Noviembre	28	Bajo Aragón	Mujeres	Temporal	1	2	Industria y energía	7	256	36,57142857142857142857142857142857142857
Noviembre 2019	201911	2019	Noviembre	28	Bajo Aragón	Hombres	Temporal	0	3	Construcción	16	0	0
Noviembre 2019	201911	2019	Noviembre	28	Bajo Aragón	Hombres	Temporal	1	3	Construcción	9	993	110,333333333333333333333333333333333333
Noviembre 2019	201911	2019	Noviembre	28	Bajo Aragón	Mujeres	Temporal	0	3	Construcción	1	0	0
Noviembre 2019	201911	2019	Noviembre	28	Bajo Aragón	Mujeres	Temporal	1	3	Construcción	1	720	720
Noviembre 2019	201911	2019	Noviembre	28	Bajo Aragón	Hombres	Temporal	0	4	Servicios	20	0	0
Noviembre 2019	201911	2019	Noviembre	28	Bajo Aragón	Hombres	Temporal	1	4	Servicios	255	2034	7,97647058823529411764705882352941176471
Noviembre 2019	201911	2019	Noviembre	28	Bajo Aragón	Mujeres	Temporal	0	4	Servicios	63	0	0
Noviembre 2019	201911	2019	Noviembre	28	Bajo Aragón	Mujeres	Temporal	1	4	Servicios	215	4074	18,94883720930232558139534883720930232558
Noviembre 2019	201911	2019	Noviembre	29	Comunidad de Teruel	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	11	0	0
Noviembre 2019	201911	2019	Noviembre	29	Comunidad de Teruel	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	8	1604	200,5
Noviembre 2019	201911	2019	Noviembre	29	Comunidad de Teruel	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	3	0	0
Noviembre 2019	201911	2019	Noviembre	29	Comunidad de Teruel	Mujeres	Temporal	1	1	Agricultura, ganadería y pesca	1	39	39
Noviembre 2019	201911	2019	Noviembre	29	Comunidad de Teruel	Hombres	Temporal	0	2	Industria y energía	37	0	0
Noviembre 2019	201911	2019	Noviembre	29	Comunidad de Teruel	Hombres	Temporal	1	2	Industria y energía	650	6590	10,13846153846153846153846153846153846154
Noviembre 2019	201911	2019	Noviembre	29	Comunidad de Teruel	Mujeres	Temporal	0	2	Industria y energía	9	0	0
Noviembre 2019	201911	2019	Noviembre	29	Comunidad de Teruel	Mujeres	Temporal	1	2	Industria y energía	166	3979	23,96987951807228915662650602409638554217
Noviembre 2019	201911	2019	Noviembre	29	Comunidad de Teruel	Hombres	Temporal	0	3	Construcción	64	0	0
Noviembre 2019	201911	2019	Noviembre	29	Comunidad de Teruel	Hombres	Temporal	1	3	Construcción	8	965	120,625
Noviembre 2019	201911	2019	Noviembre	29	Comunidad de Teruel	Mujeres	Temporal	0	3	Construcción	2	0	0
Noviembre 2019	201911	2019	Noviembre	29	Comunidad de Teruel	Mujeres	Temporal	1	3	Construcción	1	90	90
Noviembre 2019	201911	2019	Noviembre	29	Comunidad de Teruel	Hombres	Temporal	0	4	Servicios	51	0	0
Noviembre 2019	201911	2019	Noviembre	29	Comunidad de Teruel	Hombres	Temporal	1	4	Servicios	233	19502	83,69957081545064377682403433476394849785
Noviembre 2019	201911	2019	Noviembre	29	Comunidad de Teruel	Mujeres	Temporal	0	4	Servicios	121	0	0
Noviembre 2019	201911	2019	Noviembre	29	Comunidad de Teruel	Mujeres	Temporal	1	4	Servicios	359	18787	52,33147632311977715877437325905292479109
Noviembre 2019	201911	2019	Noviembre	30	Maestrazgo	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	1	0	0
Noviembre 2019	201911	2019	Noviembre	30	Maestrazgo	Hombres	Temporal	0	2	Industria y energía	3	0	0
Noviembre 2019	201911	2019	Noviembre	30	Maestrazgo	Hombres	Temporal	0	3	Construcción	5	0	0
Noviembre 2019	201911	2019	Noviembre	30	Maestrazgo	Hombres	Temporal	0	4	Servicios	5	0	0
Noviembre 2019	201911	2019	Noviembre	30	Maestrazgo	Hombres	Temporal	1	4	Servicios	13	729	56,07692307692307692307692307692307692308
Noviembre 2019	201911	2019	Noviembre	30	Maestrazgo	Mujeres	Temporal	0	4	Servicios	8	0	0
Noviembre 2019	201911	2019	Noviembre	30	Maestrazgo	Mujeres	Temporal	1	4	Servicios	18	597	33,16666666666666666666666666666666666667
Noviembre 2019	201911	2019	Noviembre	31	Sierra de Albarracín	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	5	0	0
Noviembre 2019	201911	2019	Noviembre	31	Sierra de Albarracín	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	1	60	60
Noviembre 2019	201911	2019	Noviembre	31	Sierra de Albarracín	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	1	0	0
Noviembre 2019	201911	2019	Noviembre	31	Sierra de Albarracín	Hombres	Temporal	1	2	Industria y energía	1	90	90
Noviembre 2019	201911	2019	Noviembre	31	Sierra de Albarracín	Hombres	Temporal	0	3	Construcción	5	0	0
Noviembre 2019	201911	2019	Noviembre	31	Sierra de Albarracín	Hombres	Temporal	1	3	Construcción	3	10	3,33333333333333333333333333333333333333
Noviembre 2019	201911	2019	Noviembre	31	Sierra de Albarracín	Hombres	Temporal	0	4	Servicios	6	0	0
Noviembre 2019	201911	2019	Noviembre	31	Sierra de Albarracín	Hombres	Temporal	1	4	Servicios	22	564	25,63636363636363636363636363636363636364
Noviembre 2019	201911	2019	Noviembre	31	Sierra de Albarracín	Mujeres	Temporal	0	4	Servicios	11	0	0
Noviembre 2019	201911	2019	Noviembre	31	Sierra de Albarracín	Mujeres	Temporal	1	4	Servicios	24	1077	44,875
Noviembre 2019	201911	2019	Noviembre	32	Gúdar-Javalambre	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	12	0	0
Noviembre 2019	201911	2019	Noviembre	32	Gúdar-Javalambre	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	10	1619	161,9
Noviembre 2019	201911	2019	Noviembre	32	Gúdar-Javalambre	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	3	0	0
Noviembre 2019	201911	2019	Noviembre	32	Gúdar-Javalambre	Hombres	Temporal	0	2	Industria y energía	9	0	0
Noviembre 2019	201911	2019	Noviembre	32	Gúdar-Javalambre	Hombres	Temporal	1	2	Industria y energía	7	903	129
Noviembre 2019	201911	2019	Noviembre	32	Gúdar-Javalambre	Mujeres	Temporal	0	2	Industria y energía	1	0	0
Noviembre 2019	201911	2019	Noviembre	32	Gúdar-Javalambre	Mujeres	Temporal	1	2	Industria y energía	3	183	61
Noviembre 2019	201911	2019	Noviembre	32	Gúdar-Javalambre	Hombres	Temporal	0	3	Construcción	6	0	0
Noviembre 2019	201911	2019	Noviembre	32	Gúdar-Javalambre	Hombres	Temporal	1	3	Construcción	2	144	72
Noviembre 2019	201911	2019	Noviembre	32	Gúdar-Javalambre	Mujeres	Temporal	1	3	Construcción	1	180	180
Noviembre 2019	201911	2019	Noviembre	32	Gúdar-Javalambre	Hombres	Temporal	0	4	Servicios	21	0	0
Noviembre 2019	201911	2019	Noviembre	32	Gúdar-Javalambre	Hombres	Temporal	1	4	Servicios	42	1951	46,45238095238095238095238095238095238095
Noviembre 2019	201911	2019	Noviembre	32	Gúdar-Javalambre	Mujeres	Temporal	0	4	Servicios	20	0	0
Noviembre 2019	201911	2019	Noviembre	32	Gúdar-Javalambre	Mujeres	Temporal	1	4	Servicios	44	2301	52,29545454545454545454545454545454545455
Noviembre 2019	201911	2019	Noviembre	33	Matarraña / Matarranya	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	11	0	0
Noviembre 2019	201911	2019	Noviembre	33	Matarraña / Matarranya	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	3	561	187
Noviembre 2019	201911	2019	Noviembre	33	Matarraña / Matarranya	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	1	0	0
Noviembre 2019	201911	2019	Noviembre	33	Matarraña / Matarranya	Mujeres	Temporal	1	1	Agricultura, ganadería y pesca	1	111	111
Noviembre 2019	201911	2019	Noviembre	33	Matarraña / Matarranya	Hombres	Temporal	0	2	Industria y energía	16	0	0
Noviembre 2019	201911	2019	Noviembre	33	Matarraña / Matarranya	Hombres	Temporal	1	2	Industria y energía	3	3	1
Noviembre 2019	201911	2019	Noviembre	33	Matarraña / Matarranya	Mujeres	Temporal	0	2	Industria y energía	8	0	0
Noviembre 2019	201911	2019	Noviembre	33	Matarraña / Matarranya	Mujeres	Temporal	1	2	Industria y energía	3	578	192,666666666666666666666666666666666667
Noviembre 2019	201911	2019	Noviembre	33	Matarraña / Matarranya	Hombres	Temporal	0	3	Construcción	5	0	0
Noviembre 2019	201911	2019	Noviembre	33	Matarraña / Matarranya	Hombres	Temporal	1	3	Construcción	1	32	32
Noviembre 2019	201911	2019	Noviembre	33	Matarraña / Matarranya	Mujeres	Temporal	0	3	Construcción	1	0	0
Noviembre 2019	201911	2019	Noviembre	33	Matarraña / Matarranya	Hombres	Temporal	0	4	Servicios	14	0	0
Noviembre 2019	201911	2019	Noviembre	33	Matarraña / Matarranya	Hombres	Temporal	1	4	Servicios	22	1038	47,18181818181818181818181818181818181818
Noviembre 2019	201911	2019	Noviembre	33	Matarraña / Matarranya	Mujeres	Temporal	0	4	Servicios	22	0	0
Noviembre 2019	201911	2019	Noviembre	33	Matarraña / Matarranya	Mujeres	Temporal	1	4	Servicios	25	420	16,8
Octubre 2019	201910	2019	Octubre	01	La Jacetania	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	3	0	0
Octubre 2019	201910	2019	Octubre	01	La Jacetania	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	1	30	30
Octubre 2019	201910	2019	Octubre	01	La Jacetania	Hombres	Temporal	0	2	Industria y energía	6	0	0
Octubre 2019	201910	2019	Octubre	01	La Jacetania	Hombres	Temporal	1	2	Industria y energía	4	156	39
Octubre 2019	201910	2019	Octubre	01	La Jacetania	Mujeres	Temporal	1	2	Industria y energía	1	30	30
Octubre 2019	201910	2019	Octubre	01	La Jacetania	Hombres	Temporal	0	3	Construcción	17	0	0
Octubre 2019	201910	2019	Octubre	01	La Jacetania	Hombres	Temporal	1	3	Construcción	8	268	33,5
Octubre 2019	201910	2019	Octubre	01	La Jacetania	Hombres	Temporal	0	4	Servicios	40	0	0
Octubre 2019	201910	2019	Octubre	01	La Jacetania	Hombres	Temporal	1	4	Servicios	144	6564	45,58333333333333333333333333333333333333
Octubre 2019	201910	2019	Octubre	01	La Jacetania	Mujeres	Temporal	0	4	Servicios	70	0	0
Octubre 2019	201910	2019	Octubre	01	La Jacetania	Mujeres	Temporal	1	4	Servicios	170	7292	42,89411764705882352941176470588235294118
Octubre 2019	201910	2019	Octubre	02	Alto Gállego	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	3	0	0
Octubre 2019	201910	2019	Octubre	02	Alto Gállego	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	3	224	74,66666666666666666666666666666666666667
Octubre 2019	201910	2019	Octubre	02	Alto Gállego	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	1	0	0
Octubre 2019	201910	2019	Octubre	02	Alto Gállego	Hombres	Temporal	0	2	Industria y energía	4	0	0
Octubre 2019	201910	2019	Octubre	02	Alto Gállego	Hombres	Temporal	1	2	Industria y energía	10	984	98,4
Octubre 2019	201910	2019	Octubre	02	Alto Gállego	Mujeres	Temporal	0	2	Industria y energía	4	0	0
Octubre 2019	201910	2019	Octubre	02	Alto Gállego	Mujeres	Temporal	1	2	Industria y energía	3	46	15,33333333333333333333333333333333333333
Octubre 2019	201910	2019	Octubre	02	Alto Gállego	Hombres	Temporal	0	3	Construcción	32	0	0
Octubre 2019	201910	2019	Octubre	02	Alto Gállego	Hombres	Temporal	1	3	Construcción	6	670	111,666666666666666666666666666666666667
Octubre 2019	201910	2019	Octubre	02	Alto Gállego	Hombres	Temporal	0	4	Servicios	36	0	0
Octubre 2019	201910	2019	Octubre	02	Alto Gállego	Hombres	Temporal	1	4	Servicios	91	3221	35,3956043956043956043956043956043956044
Octubre 2019	201910	2019	Octubre	02	Alto Gállego	Mujeres	Temporal	0	4	Servicios	43	0	0
Octubre 2019	201910	2019	Octubre	02	Alto Gállego	Mujeres	Temporal	1	4	Servicios	97	2984	30,76288659793814432989690721649484536082
Octubre 2019	201910	2019	Octubre	03	Sobrarbe	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	5	0	0
Octubre 2019	201910	2019	Octubre	03	Sobrarbe	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	5	266	53,2
Octubre 2019	201910	2019	Octubre	03	Sobrarbe	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	2	0	0
Octubre 2019	201910	2019	Octubre	03	Sobrarbe	Mujeres	Temporal	1	1	Agricultura, ganadería y pesca	1	28	28
Octubre 2019	201910	2019	Octubre	03	Sobrarbe	Hombres	Temporal	0	2	Industria y energía	1	0	0
Octubre 2019	201910	2019	Octubre	03	Sobrarbe	Hombres	Temporal	1	2	Industria y energía	3	472	157,333333333333333333333333333333333333
Octubre 2019	201910	2019	Octubre	03	Sobrarbe	Mujeres	Temporal	1	2	Industria y energía	1	1	1
Octubre 2019	201910	2019	Octubre	03	Sobrarbe	Hombres	Temporal	0	3	Construcción	3	0	0
Octubre 2019	201910	2019	Octubre	03	Sobrarbe	Hombres	Temporal	0	4	Servicios	31	0	0
Octubre 2019	201910	2019	Octubre	03	Sobrarbe	Hombres	Temporal	1	4	Servicios	102	1730	16,96078431372549019607843137254901960784
Octubre 2019	201910	2019	Octubre	03	Sobrarbe	Mujeres	Temporal	0	4	Servicios	40	0	0
Octubre 2019	201910	2019	Octubre	03	Sobrarbe	Mujeres	Temporal	1	4	Servicios	97	1877	19,35051546391752577319587628865979381443
Octubre 2019	201910	2019	Octubre	04	La Ribagorza	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	5	0	0
Octubre 2019	201910	2019	Octubre	04	La Ribagorza	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	15	1301	86,73333333333333333333333333333333333333
Octubre 2019	201910	2019	Octubre	04	La Ribagorza	Mujeres	Temporal	1	1	Agricultura, ganadería y pesca	3	185	61,66666666666666666666666666666666666667
Octubre 2019	201910	2019	Octubre	04	La Ribagorza	Hombres	Temporal	0	2	Industria y energía	2	0	0
Octubre 2019	201910	2019	Octubre	04	La Ribagorza	Hombres	Temporal	1	2	Industria y energía	4	438	109,5
Octubre 2019	201910	2019	Octubre	04	La Ribagorza	Mujeres	Temporal	0	2	Industria y energía	1	0	0
Octubre 2019	201910	2019	Octubre	04	La Ribagorza	Hombres	Temporal	0	3	Construcción	12	0	0
Octubre 2019	201910	2019	Octubre	04	La Ribagorza	Hombres	Temporal	1	3	Construcción	5	559	111,8
Octubre 2019	201910	2019	Octubre	04	La Ribagorza	Mujeres	Temporal	1	3	Construcción	3	250	83,33333333333333333333333333333333333333
Octubre 2019	201910	2019	Octubre	04	La Ribagorza	Hombres	Temporal	0	4	Servicios	30	0	0
Octubre 2019	201910	2019	Octubre	04	La Ribagorza	Hombres	Temporal	1	4	Servicios	41	2933	71,53658536585365853658536585365853658537
Octubre 2019	201910	2019	Octubre	04	La Ribagorza	Mujeres	Temporal	0	4	Servicios	44	0	0
Octubre 2019	201910	2019	Octubre	04	La Ribagorza	Mujeres	Temporal	1	4	Servicios	60	3406	56,76666666666666666666666666666666666667
Octubre 2019	201910	2019	Octubre	05	Cinco Villas	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	84	0	0
Octubre 2019	201910	2019	Octubre	05	Cinco Villas	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	31	3147	101,516129032258064516129032258064516129
Octubre 2019	201910	2019	Octubre	05	Cinco Villas	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	23	0	0
Octubre 2019	201910	2019	Octubre	05	Cinco Villas	Mujeres	Temporal	1	1	Agricultura, ganadería y pesca	2	270	135
Octubre 2019	201910	2019	Octubre	05	Cinco Villas	Hombres	Temporal	0	2	Industria y energía	88	0	0
Octubre 2019	201910	2019	Octubre	05	Cinco Villas	Hombres	Temporal	1	2	Industria y energía	47	4791	101,93617021276595744680851063829787234
Octubre 2019	201910	2019	Octubre	05	Cinco Villas	Mujeres	Temporal	0	2	Industria y energía	28	0	0
