Mes y año	Comarca código	Comarca nombre	Nivel formativo grupo IAEST código	Nivel formativo grupo IAEST descripción	Sexo	Nº parados
Noviembre 2012	08	Cinca Medio	32	Enseñanza media de formación profesional	Hombres	65
Noviembre 2012	08	Cinca Medio	32	Enseñanza media de formación profesional	Mujeres	100
Noviembre 2012	08	Cinca Medio	41	Enseñanza superior de formación profesional	Hombres	43
Noviembre 2012	08	Cinca Medio	41	Enseñanza superior de formación profesional	Mujeres	82
Noviembre 2012	08	Cinca Medio	42	Enseñanza superior universitaria	Hombres	26
Noviembre 2012	08	Cinca Medio	42	Enseñanza superior universitaria	Mujeres	98
Noviembre 2012	09	La Litera / La Llitera	10	Educación Primaria o inferior	Hombres	173
Noviembre 2012	09	La Litera / La Llitera	10	Educación Primaria o inferior	Mujeres	96
Noviembre 2012	09	La Litera / La Llitera	20	Primera etapa de educación secundaria	Hombres	317
Noviembre 2012	09	La Litera / La Llitera	20	Primera etapa de educación secundaria	Mujeres	243
Noviembre 2012	09	La Litera / La Llitera	31	Bachillerato	Hombres	19
