Mes y año	Municipio código	Municipio nombre	Sexo	Edad (Grupos Quinquenales 2010)	Afiliaciones en alta
Septiembre 2011	22201	Salas Altas	Hombres	30-34	2
Septiembre 2011	22201	Salas Altas	Hombres	35-39	4
Septiembre 2011	22201	Salas Altas	Hombres	40-44	2
Septiembre 2011	22201	Salas Altas	Hombres	45-49	2
Septiembre 2011	22201	Salas Altas	Hombres	50-54	7
Septiembre 2011	22201	Salas Altas	Hombres	55-59	6
Septiembre 2011	22201	Salas Altas	Hombres	60-64	8
Septiembre 2011	22201	Salas Altas	Hombres	65-69	1
Septiembre 2011	22202	Salas Bajas	Hombres	25-29	1
Septiembre 2011	22202	Salas Bajas	Hombres	35-39	3
Septiembre 2011	22202	Salas Bajas	Hombres	45-49	2
Septiembre 2011	22202	Salas Bajas	Hombres	50-54	1
Septiembre 2011	22202	Salas Bajas	Hombres	55-59	1
Septiembre 2011	22202	Salas Bajas	Hombres	60-64	1
Septiembre 2011	22203	Salillas	Hombres	30-34	2
Septiembre 2011	22203	Salillas	Hombres	35-39	2
Septiembre 2011	22203	Salillas	Hombres	40-44	3
Septiembre 2011	22203	Salillas	Hombres	45-49	1
Septiembre 2011	22203	Salillas	Hombres	50-54	1
Septiembre 2011	22203	Salillas	Hombres	60-64	3
Septiembre 2011	22204	Sallent de Gállego	Hombres	25-29	7
Septiembre 2011	22204	Sallent de Gállego	Hombres	30-34	12
Septiembre 2011	22204	Sallent de Gállego	Hombres	35-39	22
Septiembre 2011	22204	Sallent de Gállego	Hombres	40-44	21
Septiembre 2011	22204	Sallent de Gállego	Hombres	45-49	20
Septiembre 2011	22204	Sallent de Gállego	Hombres	50-54	16
Septiembre 2011	22204	Sallent de Gállego	Hombres	55-59	18
Septiembre 2011	22204	Sallent de Gállego	Hombres	60-64	13
Septiembre 2011	22204	Sallent de Gállego	Hombres	65-69	2
Septiembre 2011	22205	San Esteban de Litera	Hombres	20-24	1
Septiembre 2011	22205	San Esteban de Litera	Hombres	25-29	3
Septiembre 2011	22205	San Esteban de Litera	Hombres	30-34	4
Septiembre 2011	22205	San Esteban de Litera	Hombres	35-39	9
Septiembre 2011	22205	San Esteban de Litera	Hombres	40-44	4
Septiembre 2011	22205	San Esteban de Litera	Hombres	45-49	13
Septiembre 2011	22205	San Esteban de Litera	Hombres	50-54	4
Septiembre 2011	22205	San Esteban de Litera	Hombres	55-59	5
Septiembre 2011	22205	San Esteban de Litera	Hombres	60-64	6
Septiembre 2011	22205	San Esteban de Litera	Hombres	65-69	1
Septiembre 2011	22206	Sangarrén	Hombres	20-24	1
Septiembre 2011	22206	Sangarrén	Hombres	25-29	1
Septiembre 2011	22206	Sangarrén	Hombres	30-34	1
Septiembre 2011	22206	Sangarrén	Hombres	35-39	2
Septiembre 2011	22206	Sangarrén	Hombres	40-44	2
Septiembre 2011	22206	Sangarrén	Hombres	45-49	2
Septiembre 2011	22206	Sangarrén	Hombres	50-54	2
Septiembre 2011	22206	Sangarrén	Hombres	55-59	1
Septiembre 2011	22206	Sangarrén	Hombres	60-64	2
Septiembre 2011	22207	San Juan de Plan	Hombres	30-34	6
Septiembre 2011	22207	San Juan de Plan	Hombres	35-39	7
Septiembre 2011	22207	San Juan de Plan	Hombres	40-44	3
Septiembre 2011	22207	San Juan de Plan	Hombres	45-49	2
Septiembre 2011	22207	San Juan de Plan	Hombres	50-54	4
Septiembre 2011	22207	San Juan de Plan	Hombres	55-59	2
Septiembre 2011	22207	San Juan de Plan	Hombres	60-64	2
Septiembre 2011	22208	Santa Cilia	Hombres	25-29	1
Septiembre 2011	22208	Santa Cilia	Hombres	30-34	2
Septiembre 2011	22208	Santa Cilia	Hombres	35-39	1
Septiembre 2011	22208	Santa Cilia	Hombres	40-44	3
Septiembre 2011	22208	Santa Cilia	Hombres	45-49	3
Septiembre 2011	22208	Santa Cilia	Hombres	50-54	4
Septiembre 2011	22208	Santa Cilia	Hombres	55-59	2
Septiembre 2011	22209	Santa Cruz de la Serós	Hombres	25-29	1
Septiembre 2011	22209	Santa Cruz de la Serós	Hombres	30-34	3
Septiembre 2011	22209	Santa Cruz de la Serós	Hombres	35-39	4
Septiembre 2011	22209	Santa Cruz de la Serós	Hombres	40-44	4
Septiembre 2011	22209	Santa Cruz de la Serós	Hombres	45-49	2
Septiembre 2011	22209	Santa Cruz de la Serós	Hombres	50-54	2
Septiembre 2011	22209	Santa Cruz de la Serós	Hombres	55-59	2
Septiembre 2011	22209	Santa Cruz de la Serós	Hombres	60-64	1
Septiembre 2011	22212	Santaliestra y San Quílez	Hombres	40-44	1
Septiembre 2011	22212	Santaliestra y San Quílez	Hombres	45-49	1
Septiembre 2011	22212	Santaliestra y San Quílez	Hombres	50-54	1
Septiembre 2011	22212	Santaliestra y San Quílez	Hombres	55-59	3
Septiembre 2011	22212	Santaliestra y San Quílez	Hombres	60-64	2
Septiembre 2011	22213	Sariñena	Hombres	16-19	3
Septiembre 2011	22213	Sariñena	Hombres	20-24	7
Septiembre 2011	22213	Sariñena	Hombres	25-29	26
Septiembre 2011	22213	Sariñena	Hombres	30-34	40
Septiembre 2011	22213	Sariñena	Hombres	35-39	44
Septiembre 2011	22213	Sariñena	Hombres	40-44	38
Septiembre 2011	22213	Sariñena	Hombres	45-49	48
Septiembre 2011	22213	Sariñena	Hombres	50-54	60
Septiembre 2011	22213	Sariñena	Hombres	55-59	53
Septiembre 2011	22213	Sariñena	Hombres	60-64	36
Septiembre 2011	22213	Sariñena	Hombres	65-69	6
Septiembre 2011	22213	Sariñena	Hombres	Más de 69	3
Septiembre 2011	22214	Secastilla	Hombres	20-24	3
Septiembre 2011	22214	Secastilla	Hombres	35-39	2
Septiembre 2011	22214	Secastilla	Hombres	40-44	1
Septiembre 2011	22214	Secastilla	Hombres	45-49	1
Septiembre 2011	22214	Secastilla	Hombres	50-54	1
Septiembre 2011	22214	Secastilla	Hombres	55-59	5
Septiembre 2011	22215	Seira	Hombres	30-34	1
Septiembre 2011	22215	Seira	Hombres	35-39	2
Septiembre 2011	22215	Seira	Hombres	40-44	1
Septiembre 2011	22215	Seira	Hombres	50-54	1
Septiembre 2011	22215	Seira	Hombres	55-59	4
Septiembre 2011	22215	Seira	Hombres	60-64	2
Septiembre 2011	22217	Sena	Hombres	16-19	1
Septiembre 2011	22217	Sena	Hombres	20-24	3
Septiembre 2011	22217	Sena	Hombres	25-29	5
Septiembre 2011	22217	Sena	Hombres	30-34	5
Septiembre 2011	22217	Sena	Hombres	35-39	9
Septiembre 2011	22217	Sena	Hombres	40-44	11
Septiembre 2011	22217	Sena	Hombres	45-49	5
Septiembre 2011	22217	Sena	Hombres	50-54	12
Septiembre 2011	22217	Sena	Hombres	55-59	7
Septiembre 2011	22217	Sena	Hombres	60-64	9
Septiembre 2011	22217	Sena	Hombres	Más de 69	1
Septiembre 2011	22218	Senés de Alcubierre	Hombres	35-39	1
Septiembre 2011	22218	Senés de Alcubierre	Hombres	40-44	2
Septiembre 2011	22220	Sesa	Hombres	25-29	3
Septiembre 2011	22220	Sesa	Hombres	30-34	3
Septiembre 2011	22220	Sesa	Hombres	35-39	2
Septiembre 2011	22220	Sesa	Hombres	40-44	4
Septiembre 2011	22220	Sesa	Hombres	45-49	3
Septiembre 2011	22220	Sesa	Hombres	50-54	3
Septiembre 2011	22220	Sesa	Hombres	60-64	6
Septiembre 2011	22220	Sesa	Hombres	65-69	1
Septiembre 2011	22221	Sesué	Hombres	25-29	2
Septiembre 2011	22221	Sesué	Hombres	30-34	1
Septiembre 2011	22221	Sesué	Hombres	40-44	2
Septiembre 2011	22221	Sesué	Hombres	45-49	2
Septiembre 2011	22221	Sesué	Hombres	50-54	1
Septiembre 2011	22221	Sesué	Hombres	55-59	2
Septiembre 2011	22221	Sesué	Hombres	60-64	1
Septiembre 2011	22222	Siétamo	Hombres	20-24	2
Septiembre 2011	22222	Siétamo	Hombres	25-29	1
Septiembre 2011	22222	Siétamo	Hombres	30-34	3
Septiembre 2011	22222	Siétamo	Hombres	35-39	7
Septiembre 2011	22222	Siétamo	Hombres	40-44	4
Septiembre 2011	22222	Siétamo	Hombres	45-49	6
Septiembre 2011	22222	Siétamo	Hombres	50-54	6
Septiembre 2011	22222	Siétamo	Hombres	55-59	2
Septiembre 2011	22222	Siétamo	Hombres	60-64	4
Septiembre 2011	22223	Sopeira	Hombres	20-24	1
Septiembre 2011	22223	Sopeira	Hombres	30-34	1
Septiembre 2011	22223	Sopeira	Hombres	40-44	1
Septiembre 2011	22223	Sopeira	Hombres	45-49	2
Septiembre 2011	22223	Sopeira	Hombres	50-54	4
Septiembre 2011	22223	Sopeira	Hombres	55-59	2
Septiembre 2011	22223	Sopeira	Hombres	60-64	1
Septiembre 2011	22225	Tamarite de Litera	Hombres	20-24	7
Septiembre 2011	22225	Tamarite de Litera	Hombres	25-29	15
Septiembre 2011	22225	Tamarite de Litera	Hombres	30-34	27
Septiembre 2011	22225	Tamarite de Litera	Hombres	35-39	33
Septiembre 2011	22225	Tamarite de Litera	Hombres	40-44	62
Septiembre 2011	22225	Tamarite de Litera	Hombres	45-49	53
Septiembre 2011	22225	Tamarite de Litera	Hombres	50-54	51
Septiembre 2011	22225	Tamarite de Litera	Hombres	55-59	51
Septiembre 2011	22225	Tamarite de Litera	Hombres	60-64	48
Septiembre 2011	22225	Tamarite de Litera	Hombres	65-69	10
Septiembre 2011	22225	Tamarite de Litera	Hombres	Más de 69	2
Septiembre 2011	22226	Tardienta	Hombres	25-29	1
Septiembre 2011	22226	Tardienta	Hombres	30-34	4
Septiembre 2011	22226	Tardienta	Hombres	35-39	6
Septiembre 2011	22226	Tardienta	Hombres	40-44	9
Septiembre 2011	22226	Tardienta	Hombres	45-49	14
Septiembre 2011	22226	Tardienta	Hombres	50-54	13
Septiembre 2011	22226	Tardienta	Hombres	55-59	3
Septiembre 2011	22226	Tardienta	Hombres	60-64	9
Septiembre 2011	22226	Tardienta	Hombres	65-69	1
Septiembre 2011	22226	Tardienta	Hombres	Más de 69	1
Septiembre 2011	22227	Tella-Sin	Hombres	25-29	2
Septiembre 2011	22227	Tella-Sin	Hombres	30-34	1
Septiembre 2011	22227	Tella-Sin	Hombres	35-39	2
Septiembre 2011	22227	Tella-Sin	Hombres	40-44	4
Septiembre 2011	22227	Tella-Sin	Hombres	45-49	1
Septiembre 2011	22227	Tella-Sin	Hombres	50-54	5
Septiembre 2011	22227	Tella-Sin	Hombres	55-59	1
Septiembre 2011	22228	Tierz	Hombres	30-34	6
Septiembre 2011	22228	Tierz	Hombres	35-39	4
Septiembre 2011	22228	Tierz	Hombres	40-44	5
Septiembre 2011	22228	Tierz	Hombres	45-49	4
Septiembre 2011	22228	Tierz	Hombres	50-54	7
Septiembre 2011	22228	Tierz	Hombres	55-59	3
Septiembre 2011	22228	Tierz	Hombres	60-64	2
Septiembre 2011	22229	Tolva	Hombres	20-24	1
Septiembre 2011	22229	Tolva	Hombres	30-34	2
Septiembre 2011	22229	Tolva	Hombres	35-39	1
Septiembre 2011	22229	Tolva	Hombres	40-44	3
Septiembre 2011	22229	Tolva	Hombres	45-49	2
Septiembre 2011	22229	Tolva	Hombres	50-54	8
Septiembre 2011	22229	Tolva	Hombres	55-59	1
Septiembre 2011	22229	Tolva	Hombres	60-64	3
Septiembre 2011	22229	Tolva	Hombres	65-69	1
Septiembre 2011	22230	Torla-Ordesa	Hombres	25-29	3
Septiembre 2011	22230	Torla-Ordesa	Hombres	35-39	7
Septiembre 2011	22230	Torla-Ordesa	Hombres	40-44	4
Septiembre 2011	22230	Torla-Ordesa	Hombres	45-49	9
Septiembre 2011	22230	Torla-Ordesa	Hombres	50-54	10
Septiembre 2011	22230	Torla-Ordesa	Hombres	55-59	5
Septiembre 2011	22230	Torla-Ordesa	Hombres	60-64	9
Septiembre 2011	22230	Torla-Ordesa	Hombres	65-69	2
Septiembre 2011	22232	Torralba de Aragón	Hombres	25-29	1
Septiembre 2011	22232	Torralba de Aragón	Hombres	30-34	1
Septiembre 2011	22232	Torralba de Aragón	Hombres	35-39	1
Septiembre 2011	22232	Torralba de Aragón	Hombres	40-44	1
Septiembre 2011	22232	Torralba de Aragón	Hombres	45-49	4
Septiembre 2011	22232	Torralba de Aragón	Hombres	50-54	2
Septiembre 2011	22232	Torralba de Aragón	Hombres	60-64	1
Septiembre 2011	22233	Torre la Ribera	Hombres	35-39	1
Septiembre 2011	22233	Torre la Ribera	Hombres	45-49	3
Septiembre 2011	22233	Torre la Ribera	Hombres	50-54	2
Septiembre 2011	22233	Torre la Ribera	Hombres	55-59	2
Septiembre 2011	22233	Torre la Ribera	Hombres	60-64	3
Septiembre 2011	22234	Torrente de Cinca	Hombres	25-29	5
Septiembre 2011	22234	Torrente de Cinca	Hombres	30-34	3
Septiembre 2011	22234	Torrente de Cinca	Hombres	35-39	15
Septiembre 2011	22234	Torrente de Cinca	Hombres	40-44	17
Septiembre 2011	22234	Torrente de Cinca	Hombres	45-49	12
Septiembre 2011	22234	Torrente de Cinca	Hombres	50-54	19
Septiembre 2011	22234	Torrente de Cinca	Hombres	55-59	13
Septiembre 2011	22234	Torrente de Cinca	Hombres	60-64	11
Septiembre 2011	22235	Torres de Alcanadre	Hombres	25-29	1
Septiembre 2011	22235	Torres de Alcanadre	Hombres	30-34	3
Septiembre 2011	22235	Torres de Alcanadre	Hombres	40-44	2
Septiembre 2011	22235	Torres de Alcanadre	Hombres	50-54	5
Septiembre 2011	22235	Torres de Alcanadre	Hombres	55-59	4
Septiembre 2011	22235	Torres de Alcanadre	Hombres	60-64	2
Septiembre 2011	22236	Torres de Barbués	Hombres	25-29	1
Septiembre 2011	22236	Torres de Barbués	Hombres	30-34	1
Septiembre 2011	22236	Torres de Barbués	Hombres	35-39	4
Septiembre 2011	22236	Torres de Barbués	Hombres	40-44	7
Septiembre 2011	22236	Torres de Barbués	Hombres	45-49	3
Septiembre 2011	22236	Torres de Barbués	Hombres	50-54	4
Septiembre 2011	22236	Torres de Barbués	Hombres	55-59	4
Septiembre 2011	22236	Torres de Barbués	Hombres	60-64	2
Septiembre 2011	22239	Tramaced	Hombres	25-29	4
Septiembre 2011	22239	Tramaced	Hombres	30-34	4
Septiembre 2011	22239	Tramaced	Hombres	35-39	1
Septiembre 2011	22239	Tramaced	Hombres	40-44	2
Septiembre 2011	22239	Tramaced	Hombres	45-49	1
Septiembre 2011	22239	Tramaced	Hombres	50-54	2
Septiembre 2011	22239	Tramaced	Hombres	55-59	1
Septiembre 2011	22239	Tramaced	Hombres	60-64	3
Septiembre 2011	22242	Valfarta	Hombres	30-34	2
Septiembre 2011	22242	Valfarta	Hombres	35-39	2
Septiembre 2011	22242	Valfarta	Hombres	40-44	6
Septiembre 2011	22242	Valfarta	Hombres	45-49	2
Septiembre 2011	22242	Valfarta	Hombres	50-54	3
Septiembre 2011	22243	Valle de Bardají	Hombres	20-24	1
Septiembre 2011	22243	Valle de Bardají	Hombres	40-44	1
Septiembre 2011	22243	Valle de Bardají	Hombres	45-49	2
Septiembre 2011	22243	Valle de Bardají	Hombres	50-54	1
Septiembre 2011	22243	Valle de Bardají	Hombres	55-59	1
Septiembre 2011	22243	Valle de Bardají	Hombres	60-64	1
Septiembre 2011	22244	Valle de Lierp	Hombres	35-39	2
Septiembre 2011	22244	Valle de Lierp	Hombres	50-54	1
Septiembre 2011	22245	Velilla de Cinca	Hombres	20-24	1
Septiembre 2011	22245	Velilla de Cinca	Hombres	25-29	2
Septiembre 2011	22245	Velilla de Cinca	Hombres	30-34	3
Septiembre 2011	22245	Velilla de Cinca	Hombres	35-39	7
Septiembre 2011	22245	Velilla de Cinca	Hombres	40-44	8
Septiembre 2011	22245	Velilla de Cinca	Hombres	45-49	6
Septiembre 2011	22245	Velilla de Cinca	Hombres	50-54	2
Septiembre 2011	22245	Velilla de Cinca	Hombres	55-59	5
Septiembre 2011	22245	Velilla de Cinca	Hombres	60-64	10
Septiembre 2011	22245	Velilla de Cinca	Hombres	65-69	1
Septiembre 2011	22246	Beranuy	Hombres	25-29	2
Septiembre 2011	22246	Beranuy	Hombres	30-34	1
Septiembre 2011	22246	Beranuy	Hombres	40-44	1
Septiembre 2011	22246	Beranuy	Hombres	50-54	2
Septiembre 2011	22246	Beranuy	Hombres	55-59	2
Septiembre 2011	22246	Beranuy	Hombres	60-64	1
Septiembre 2011	22247	Viacamp y Litera	Hombres	30-34	1
Septiembre 2011	22247	Viacamp y Litera	Hombres	35-39	1
Septiembre 2011	22247	Viacamp y Litera	Hombres	40-44	1
Septiembre 2011	22247	Viacamp y Litera	Hombres	50-54	1
Septiembre 2011	22247	Viacamp y Litera	Hombres	Más de 69	1
Septiembre 2011	22248	Vicién	Hombres	35-39	2
Septiembre 2011	22248	Vicién	Hombres	45-49	1
Septiembre 2011	22248	Vicién	Hombres	50-54	2
Septiembre 2011	22248	Vicién	Hombres	55-59	1
Septiembre 2011	22248	Vicién	Hombres	60-64	1
Septiembre 2011	22249	Villanova	Hombres	30-34	3
Septiembre 2011	22249	Villanova	Hombres	35-39	2
Septiembre 2011	22249	Villanova	Hombres	40-44	2
Septiembre 2011	22249	Villanova	Hombres	45-49	1
Septiembre 2011	22249	Villanova	Hombres	50-54	2
Septiembre 2011	22249	Villanova	Hombres	55-59	1
Septiembre 2011	22249	Villanova	Hombres	60-64	2
Septiembre 2011	22250	Villanúa	Hombres	20-24	1
Septiembre 2011	22250	Villanúa	Hombres	25-29	2
Septiembre 2011	22250	Villanúa	Hombres	30-34	3
Septiembre 2011	22250	Villanúa	Hombres	35-39	5
Septiembre 2011	22250	Villanúa	Hombres	40-44	1
Septiembre 2011	22250	Villanúa	Hombres	45-49	5
Septiembre 2011	22250	Villanúa	Hombres	50-54	3
Septiembre 2011	22250	Villanúa	Hombres	55-59	2
Septiembre 2011	22250	Villanúa	Hombres	60-64	2
Septiembre 2011	22251	Villanueva de Sigena	Hombres	20-24	4
Septiembre 2011	22251	Villanueva de Sigena	Hombres	25-29	3
Septiembre 2011	22251	Villanueva de Sigena	Hombres	30-34	4
Septiembre 2011	22251	Villanueva de Sigena	Hombres	35-39	2
Septiembre 2011	22251	Villanueva de Sigena	Hombres	40-44	4
Septiembre 2011	22251	Villanueva de Sigena	Hombres	45-49	8
Septiembre 2011	22251	Villanueva de Sigena	Hombres	50-54	16
Septiembre 2011	22251	Villanueva de Sigena	Hombres	55-59	7
Septiembre 2011	22251	Villanueva de Sigena	Hombres	60-64	7
Septiembre 2011	22252	Yebra de Basa	Hombres	40-44	1
Septiembre 2011	22252	Yebra de Basa	Hombres	45-49	1
Septiembre 2011	22252	Yebra de Basa	Hombres	50-54	1
Septiembre 2011	22252	Yebra de Basa	Hombres	Más de 69	1
Septiembre 2011	22254	Zaidín	Hombres	16-19	1
Septiembre 2011	22254	Zaidín	Hombres	20-24	11
Septiembre 2011	22254	Zaidín	Hombres	25-29	16
Septiembre 2011	22254	Zaidín	Hombres	30-34	23
Septiembre 2011	22254	Zaidín	Hombres	35-39	26
Septiembre 2011	22254	Zaidín	Hombres	40-44	34
Septiembre 2011	22254	Zaidín	Hombres	45-49	36
Septiembre 2011	22254	Zaidín	Hombres	50-54	33
Septiembre 2011	22254	Zaidín	Hombres	55-59	24
Septiembre 2011	22254	Zaidín	Hombres	60-64	30
Septiembre 2011	22254	Zaidín	Hombres	65-69	1
Septiembre 2011	22254	Zaidín	Hombres	Más de 69	1
Septiembre 2011	22901	Valle de Hecho	Hombres	20-24	2
Septiembre 2011	22901	Valle de Hecho	Hombres	25-29	3
Septiembre 2011	22901	Valle de Hecho	Hombres	30-34	9
Septiembre 2011	22901	Valle de Hecho	Hombres	35-39	16
Septiembre 2011	22901	Valle de Hecho	Hombres	40-44	11
Septiembre 2011	22901	Valle de Hecho	Hombres	45-49	14
Septiembre 2011	22901	Valle de Hecho	Hombres	50-54	19
Septiembre 2011	22901	Valle de Hecho	Hombres	55-59	12
Septiembre 2011	22901	Valle de Hecho	Hombres	60-64	4
Septiembre 2011	22901	Valle de Hecho	Hombres	65-69	2
Septiembre 2011	22902	Puente la Reina de Jaca	Hombres	30-34	2
Septiembre 2011	22902	Puente la Reina de Jaca	Hombres	35-39	3
Septiembre 2011	22902	Puente la Reina de Jaca	Hombres	40-44	7
Septiembre 2011	22902	Puente la Reina de Jaca	Hombres	45-49	6
Septiembre 2011	22902	Puente la Reina de Jaca	Hombres	50-54	4
Septiembre 2011	22902	Puente la Reina de Jaca	Hombres	55-59	2
Septiembre 2011	22902	Puente la Reina de Jaca	Hombres	60-64	1
Septiembre 2011	22902	Puente la Reina de Jaca	Hombres	Más de 69	1
Septiembre 2011	22903	San Miguel del Cinca	Hombres	16-19	1
Septiembre 2011	22903	San Miguel del Cinca	Hombres	20-24	3
Septiembre 2011	22903	San Miguel del Cinca	Hombres	25-29	7
Septiembre 2011	22903	San Miguel del Cinca	Hombres	30-34	6
Septiembre 2011	22903	San Miguel del Cinca	Hombres	35-39	11
Septiembre 2011	22903	San Miguel del Cinca	Hombres	40-44	12
Septiembre 2011	22903	San Miguel del Cinca	Hombres	45-49	10
Septiembre 2011	22903	San Miguel del Cinca	Hombres	50-54	14
Septiembre 2011	22903	San Miguel del Cinca	Hombres	55-59	8
Septiembre 2011	22903	San Miguel del Cinca	Hombres	60-64	11
Septiembre 2011	22904	Sotonera (La)	Hombres	20-24	1
Septiembre 2011	22904	Sotonera (La)	Hombres	25-29	7
Septiembre 2011	22904	Sotonera (La)	Hombres	30-34	7
Septiembre 2011	22904	Sotonera (La)	Hombres	35-39	9
Septiembre 2011	22904	Sotonera (La)	Hombres	40-44	7
Septiembre 2011	22904	Sotonera (La)	Hombres	45-49	13
Septiembre 2011	22904	Sotonera (La)	Hombres	50-54	4
Septiembre 2011	22904	Sotonera (La)	Hombres	55-59	11
Septiembre 2011	22904	Sotonera (La)	Hombres	60-64	10
Septiembre 2011	22905	Lupiñén-Ortilla	Hombres	25-29	3
Septiembre 2011	22905	Lupiñén-Ortilla	Hombres	30-34	2
Septiembre 2011	22905	Lupiñén-Ortilla	Hombres	35-39	4
Septiembre 2011	22905	Lupiñén-Ortilla	Hombres	40-44	5
Septiembre 2011	22905	Lupiñén-Ortilla	Hombres	45-49	4
Septiembre 2011	22905	Lupiñén-Ortilla	Hombres	50-54	3
Septiembre 2011	22905	Lupiñén-Ortilla	Hombres	55-59	3
Septiembre 2011	22905	Lupiñén-Ortilla	Hombres	60-64	6
Septiembre 2011	22906	Santa María de Dulcis	Hombres	25-29	1
Septiembre 2011	22906	Santa María de Dulcis	Hombres	30-34	2
Septiembre 2011	22906	Santa María de Dulcis	Hombres	35-39	3
Septiembre 2011	22906	Santa María de Dulcis	Hombres	40-44	2
Septiembre 2011	22906	Santa María de Dulcis	Hombres	45-49	2
Septiembre 2011	22906	Santa María de Dulcis	Hombres	50-54	2
Septiembre 2011	22906	Santa María de Dulcis	Hombres	55-59	5
Septiembre 2011	22906	Santa María de Dulcis	Hombres	60-64	3
Septiembre 2011	22907	Aínsa-Sobrarbe	Hombres	16-19	1
Septiembre 2011	22907	Aínsa-Sobrarbe	Hombres	20-24	2
Septiembre 2011	22907	Aínsa-Sobrarbe	Hombres	25-29	7
Septiembre 2011	22907	Aínsa-Sobrarbe	Hombres	30-34	22
Septiembre 2011	22907	Aínsa-Sobrarbe	Hombres	35-39	25
Septiembre 2011	22907	Aínsa-Sobrarbe	Hombres	40-44	19
Septiembre 2011	22907	Aínsa-Sobrarbe	Hombres	45-49	33
Septiembre 2011	22907	Aínsa-Sobrarbe	Hombres	50-54	31
Septiembre 2011	22907	Aínsa-Sobrarbe	Hombres	55-59	24
Septiembre 2011	22907	Aínsa-Sobrarbe	Hombres	60-64	16
Septiembre 2011	22907	Aínsa-Sobrarbe	Hombres	65-69	3
Septiembre 2011	22907	Aínsa-Sobrarbe	Hombres	Más de 69	2
Septiembre 2011	22908	Hoz y Costeán	Hombres	25-29	1
Septiembre 2011	22908	Hoz y Costeán	Hombres	35-39	4
Septiembre 2011	22908	Hoz y Costeán	Hombres	40-44	1
Septiembre 2011	22908	Hoz y Costeán	Hombres	45-49	5
Septiembre 2011	22908	Hoz y Costeán	Hombres	50-54	5
Septiembre 2011	22908	Hoz y Costeán	Hombres	55-59	1
Septiembre 2011	22908	Hoz y Costeán	Hombres	60-64	2
Septiembre 2011	22909	Vencillón	Hombres	25-29	3
Septiembre 2011	22909	Vencillón	Hombres	30-34	2
Septiembre 2011	22909	Vencillón	Hombres	35-39	7
Septiembre 2011	22909	Vencillón	Hombres	40-44	15
Septiembre 2011	22909	Vencillón	Hombres	45-49	9
Septiembre 2011	22909	Vencillón	Hombres	50-54	7
Septiembre 2011	22909	Vencillón	Hombres	55-59	5
Septiembre 2011	22909	Vencillón	Hombres	60-64	6
Septiembre 2011	22909	Vencillón	Hombres	65-69	2
Septiembre 2011	44001	Ababuj	Hombres	30-34	3
Septiembre 2011	44001	Ababuj	Hombres	35-39	2
Septiembre 2011	44001	Ababuj	Hombres	40-44	1
Septiembre 2011	44001	Ababuj	Hombres	45-49	3
Septiembre 2011	44001	Ababuj	Hombres	50-54	2
Septiembre 2011	44001	Ababuj	Hombres	60-64	1
Septiembre 2011	44002	Abejuela	Hombres	45-49	1
Septiembre 2011	44002	Abejuela	Hombres	60-64	1
Septiembre 2011	44003	Aguatón	Hombres	35-39	1
Septiembre 2011	44003	Aguatón	Hombres	45-49	1
Septiembre 2011	44004	Aguaviva	Hombres	20-24	1
Septiembre 2011	44004	Aguaviva	Hombres	25-29	1
Septiembre 2011	44004	Aguaviva	Hombres	30-34	3
