Mes y año	Comarca nombre	Comarca código	Edad (Grupos Quinquenales 2010)	Sexo	Afiliaciones en alta
Octubre 2020	Hoya de Huesca / Plana de Uesca	06	16-19	Mujeres	49
Octubre 2020	Hoya de Huesca / Plana de Uesca	06	20-24	Hombres	708
Octubre 2020	Hoya de Huesca / Plana de Uesca	06	20-24	Mujeres	518
Octubre 2020	Hoya de Huesca / Plana de Uesca	06	25-29	Hombres	1113
Octubre 2020	Hoya de Huesca / Plana de Uesca	06	25-29	Mujeres	1393
Octubre 2020	Hoya de Huesca / Plana de Uesca	06	30-34	Hombres	1372
Octubre 2020	Hoya de Huesca / Plana de Uesca	06	30-34	Mujeres	1612
Octubre 2020	Hoya de Huesca / Plana de Uesca	06	35-39	Hombres	1583
Octubre 2020	Hoya de Huesca / Plana de Uesca	06	35-39	Mujeres	1902
Octubre 2020	Hoya de Huesca / Plana de Uesca	06	40-44	Hombres	2066
Octubre 2020	Hoya de Huesca / Plana de Uesca	06	40-44	Mujeres	2437
Octubre 2020	Hoya de Huesca / Plana de Uesca	06	45-49	Hombres	1917
Octubre 2020	Hoya de Huesca / Plana de Uesca	06	45-49	Mujeres	2309
Octubre 2020	Hoya de Huesca / Plana de Uesca	06	50-54	Hombres	1766
Octubre 2020	Hoya de Huesca / Plana de Uesca	06	50-54	Mujeres	2197
Octubre 2020	Hoya de Huesca / Plana de Uesca	06	55-59	Hombres	1693
Octubre 2020	Hoya de Huesca / Plana de Uesca	06	55-59	Mujeres	2008
Octubre 2020	Hoya de Huesca / Plana de Uesca	06	60-64	Hombres	1179
Octubre 2020	Hoya de Huesca / Plana de Uesca	06	60-64	Mujeres	1458
Octubre 2020	Hoya de Huesca / Plana de Uesca	06	65-69	Hombres	64
Octubre 2020	Hoya de Huesca / Plana de Uesca	06	65-69	Mujeres	107
Octubre 2020	Hoya de Huesca / Plana de Uesca	06	Más de 69	Hombres	15
Octubre 2020	Hoya de Huesca / Plana de Uesca	06	Más de 69	Mujeres	8
Octubre 2020	Jiloca	25	16-19	Hombres	15
Octubre 2020	Jiloca	25	16-19	Mujeres	1
Octubre 2020	Jiloca	25	20-24	Hombres	72
Octubre 2020	Jiloca	25	20-24	Mujeres	47
Octubre 2020	Jiloca	25	25-29	Hombres	113
Octubre 2020	Jiloca	25	25-29	Mujeres	69
Octubre 2020	Jiloca	25	30-34	Hombres	146
Octubre 2020	Jiloca	25	30-34	Mujeres	95
Octubre 2020	Jiloca	25	35-39	Hombres	184
Octubre 2020	Jiloca	25	35-39	Mujeres	115
Octubre 2020	Jiloca	25	40-44	Hombres	236
Octubre 2020	Jiloca	25	40-44	Mujeres	170
Octubre 2020	Jiloca	25	45-49	Hombres	217
Octubre 2020	Jiloca	25	45-49	Mujeres	163
Octubre 2020	Jiloca	25	50-54	Hombres	189
Octubre 2020	Jiloca	25	50-54	Mujeres	159
Octubre 2020	Jiloca	25	55-59	Hombres	153
Octubre 2020	Jiloca	25	55-59	Mujeres	143
Octubre 2020	Jiloca	25	60-64	Hombres	69
Octubre 2020	Jiloca	25	60-64	Mujeres	68
Octubre 2020	Jiloca	25	65-69	Hombres	3
Octubre 2020	Jiloca	25	65-69	Mujeres	9
Octubre 2020	Jiloca	25	Más de 69	Mujeres	2
Octubre 2020	La Jacetania	01	16-19	Hombres	15
Octubre 2020	La Jacetania	01	16-19	Mujeres	18
Octubre 2020	La Jacetania	01	20-24	Hombres	88
Octubre 2020	La Jacetania	01	20-24	Mujeres	78
Octubre 2020	La Jacetania	01	25-29	Hombres	122
Octubre 2020	La Jacetania	01	25-29	Mujeres	129
Octubre 2020	La Jacetania	01	30-34	Hombres	153
Octubre 2020	La Jacetania	01	30-34	Mujeres	159
Octubre 2020	La Jacetania	01	35-39	Hombres	193
Octubre 2020	La Jacetania	01	35-39	Mujeres	196
Octubre 2020	La Jacetania	01	40-44	Hombres	245
Octubre 2020	La Jacetania	01	40-44	Mujeres	281
Octubre 2020	La Jacetania	01	45-49	Hombres	245
Octubre 2020	La Jacetania	01	45-49	Mujeres	297
Octubre 2020	La Jacetania	01	50-54	Hombres	239
Octubre 2020	La Jacetania	01	50-54	Mujeres	300
Octubre 2020	La Jacetania	01	55-59	Hombres	205
Octubre 2020	La Jacetania	01	55-59	Mujeres	219
Octubre 2020	La Jacetania	01	60-64	Hombres	110
Octubre 2020	La Jacetania	01	60-64	Mujeres	150
Octubre 2020	La Jacetania	01	65-69	Hombres	5
Octubre 2020	La Jacetania	01	65-69	Mujeres	22
Octubre 2020	La Jacetania	01	Más de 69	Hombres	1
Octubre 2020	La Jacetania	01	Más de 69	Mujeres	1
Octubre 2020	La Litera / La Llitera	09	16-19	Hombres	59
Octubre 2020	La Litera / La Llitera	09	16-19	Mujeres	19
Octubre 2020	La Litera / La Llitera	09	20-24	Hombres	377
Octubre 2020	La Litera / La Llitera	09	20-24	Mujeres	127
Octubre 2020	La Litera / La Llitera	09	25-29	Hombres	489
Octubre 2020	La Litera / La Llitera	09	25-29	Mujeres	210
Octubre 2020	La Litera / La Llitera	09	30-34	Hombres	518
Octubre 2020	La Litera / La Llitera	09	30-34	Mujeres	259
Octubre 2020	La Litera / La Llitera	09	35-39	Hombres	568
Octubre 2020	La Litera / La Llitera	09	35-39	Mujeres	316
Octubre 2020	La Litera / La Llitera	09	40-44	Hombres	880
Octubre 2020	La Litera / La Llitera	09	40-44	Mujeres	404
Octubre 2020	La Litera / La Llitera	09	45-49	Hombres	749
Octubre 2020	La Litera / La Llitera	09	45-49	Mujeres	389
Octubre 2020	La Litera / La Llitera	09	50-54	Hombres	540
Octubre 2020	La Litera / La Llitera	09	50-54	Mujeres	329
Octubre 2020	La Litera / La Llitera	09	55-59	Hombres	492
Octubre 2020	La Litera / La Llitera	09	55-59	Mujeres	278
Octubre 2020	La Litera / La Llitera	09	60-64	Hombres	251
Octubre 2020	La Litera / La Llitera	09	60-64	Mujeres	153
Octubre 2020	La Litera / La Llitera	09	65-69	Hombres	16
Octubre 2020	La Litera / La Llitera	09	65-69	Mujeres	17
Octubre 2020	La Litera / La Llitera	09	Más de 69	Hombres	6
Octubre 2020	La Litera / La Llitera	09	Más de 69	Mujeres	2
Octubre 2020	La Ribagorza	04	16-19	Hombres	15
Octubre 2020	La Ribagorza	04	16-19	Mujeres	3
Octubre 2020	La Ribagorza	04	20-24	Hombres	62
Octubre 2020	La Ribagorza	04	20-24	Mujeres	35
Octubre 2020	La Ribagorza	04	25-29	Hombres	105
Octubre 2020	La Ribagorza	04	25-29	Mujeres	99
Octubre 2020	La Ribagorza	04	30-34	Hombres	187
Octubre 2020	La Ribagorza	04	30-34	Mujeres	124
Octubre 2020	La Ribagorza	04	35-39	Hombres	199
Octubre 2020	La Ribagorza	04	35-39	Mujeres	164
Octubre 2020	La Ribagorza	04	40-44	Hombres	268
Octubre 2020	La Ribagorza	04	40-44	Mujeres	211
Octubre 2020	La Ribagorza	04	45-49	Hombres	238
Octubre 2020	La Ribagorza	04	45-49	Mujeres	219
Octubre 2020	La Ribagorza	04	50-54	Hombres	203
Octubre 2020	La Ribagorza	04	50-54	Mujeres	202
Octubre 2020	La Ribagorza	04	55-59	Hombres	187
Octubre 2020	La Ribagorza	04	55-59	Mujeres	158
Octubre 2020	La Ribagorza	04	60-64	Hombres	98
Octubre 2020	La Ribagorza	04	60-64	Mujeres	78
Octubre 2020	La Ribagorza	04	65-69	Hombres	7
Octubre 2020	La Ribagorza	04	65-69	Mujeres	14
Octubre 2020	La Ribagorza	04	Más de 69	Hombres	2
Octubre 2020	La Ribagorza	04	Más de 69	Mujeres	2
Octubre 2020	Los Monegros	10	16-19	Hombres	27
Octubre 2020	Los Monegros	10	16-19	Mujeres	4
Octubre 2020	Los Monegros	10	20-24	Hombres	147
Octubre 2020	Los Monegros	10	20-24	Mujeres	48
Octubre 2020	Los Monegros	10	25-29	Hombres	237
Octubre 2020	Los Monegros	10	25-29	Mujeres	86
Octubre 2020	Los Monegros	10	30-34	Hombres	233
Octubre 2020	Los Monegros	10	30-34	Mujeres	150
Octubre 2020	Los Monegros	10	35-39	Hombres	329
Octubre 2020	Los Monegros	10	35-39	Mujeres	162
Octubre 2020	Los Monegros	10	40-44	Hombres	383
Octubre 2020	Los Monegros	10	40-44	Mujeres	214
Octubre 2020	Los Monegros	10	45-49	Hombres	353
Octubre 2020	Los Monegros	10	45-49	Mujeres	207
Octubre 2020	Los Monegros	10	50-54	Hombres	286
Octubre 2020	Los Monegros	10	50-54	Mujeres	202
Octubre 2020	Los Monegros	10	55-59	Hombres	284
Octubre 2020	Los Monegros	10	55-59	Mujeres	172
Octubre 2020	Los Monegros	10	60-64	Hombres	170
Octubre 2020	Los Monegros	10	60-64	Mujeres	108
Octubre 2020	Los Monegros	10	65-69	Hombres	13
Octubre 2020	Los Monegros	10	65-69	Mujeres	14
Octubre 2020	Los Monegros	10	Más de 69	Hombres	3
Octubre 2020	Los Monegros	10	Más de 69	Mujeres	2
Octubre 2020	Maestrazgo	30	16-19	Hombres	7
Octubre 2020	Maestrazgo	30	16-19	Mujeres	7
Octubre 2020	Maestrazgo	30	20-24	Hombres	21
Octubre 2020	Maestrazgo	30	20-24	Mujeres	13
Octubre 2020	Maestrazgo	30	25-29	Hombres	16
Octubre 2020	Maestrazgo	30	25-29	Mujeres	18
Octubre 2020	Maestrazgo	30	30-34	Hombres	28
Octubre 2020	Maestrazgo	30	30-34	Mujeres	18
Octubre 2020	Maestrazgo	30	35-39	Hombres	30
Octubre 2020	Maestrazgo	30	35-39	Mujeres	22
Octubre 2020	Maestrazgo	30	40-44	Hombres	49
Octubre 2020	Maestrazgo	30	40-44	Mujeres	39
Octubre 2020	Maestrazgo	30	45-49	Hombres	43
Octubre 2020	Maestrazgo	30	45-49	Mujeres	27
Octubre 2020	Maestrazgo	30	50-54	Hombres	42
Octubre 2020	Maestrazgo	30	50-54	Mujeres	19
Octubre 2020	Maestrazgo	30	55-59	Hombres	30
Octubre 2020	Maestrazgo	30	55-59	Mujeres	29
Octubre 2020	Maestrazgo	30	60-64	Hombres	21
Octubre 2020	Maestrazgo	30	60-64	Mujeres	13
Octubre 2020	Maestrazgo	30	65-69	Mujeres	3
Octubre 2020	Matarraña / Matarranya	33	16-19	Hombres	22
Octubre 2020	Matarraña / Matarranya	33	16-19	Mujeres	8
Octubre 2020	Matarraña / Matarranya	33	20-24	Hombres	62
Octubre 2020	Matarraña / Matarranya	33	20-24	Mujeres	30
Octubre 2020	Matarraña / Matarranya	33	25-29	Hombres	98
Octubre 2020	Matarraña / Matarranya	33	25-29	Mujeres	66
Octubre 2020	Matarraña / Matarranya	33	30-34	Hombres	121
Octubre 2020	Matarraña / Matarranya	33	30-34	Mujeres	99
Octubre 2020	Matarraña / Matarranya	33	35-39	Hombres	159
Octubre 2020	Matarraña / Matarranya	33	35-39	Mujeres	104
Octubre 2020	Matarraña / Matarranya	33	40-44	Hombres	184
Octubre 2020	Matarraña / Matarranya	33	40-44	Mujeres	150
Octubre 2020	Matarraña / Matarranya	33	45-49	Hombres	156
Octubre 2020	Matarraña / Matarranya	33	45-49	Mujeres	109
Octubre 2020	Matarraña / Matarranya	33	50-54	Hombres	122
Octubre 2020	Matarraña / Matarranya	33	50-54	Mujeres	120
Octubre 2020	Matarraña / Matarranya	33	55-59	Hombres	97
Octubre 2020	Matarraña / Matarranya	33	55-59	Mujeres	106
Octubre 2020	Matarraña / Matarranya	33	60-64	Hombres	59
Octubre 2020	Matarraña / Matarranya	33	60-64	Mujeres	49
Octubre 2020	Matarraña / Matarranya	33	65-69	Hombres	2
Octubre 2020	Matarraña / Matarranya	33	65-69	Mujeres	8
Octubre 2020	Ribera Alta del Ebro	15	16-19	Hombres	59
Octubre 2020	Ribera Alta del Ebro	15	16-19	Mujeres	13
Octubre 2020	Ribera Alta del Ebro	15	20-24	Hombres	535
Octubre 2020	Ribera Alta del Ebro	15	20-24	Mujeres	126
Octubre 2020	Ribera Alta del Ebro	15	25-29	Hombres	1124
Octubre 2020	Ribera Alta del Ebro	15	25-29	Mujeres	433
Octubre 2020	Ribera Alta del Ebro	15	30-34	Hombres	1266
Octubre 2020	Ribera Alta del Ebro	15	30-34	Mujeres	580
Octubre 2020	Ribera Alta del Ebro	15	35-39	Hombres	1366
Octubre 2020	Ribera Alta del Ebro	15	35-39	Mujeres	664
Octubre 2020	Ribera Alta del Ebro	15	40-44	Hombres	1499
Octubre 2020	Ribera Alta del Ebro	15	40-44	Mujeres	783
Octubre 2020	Ribera Alta del Ebro	15	45-49	Hombres	1609
Octubre 2020	Ribera Alta del Ebro	15	45-49	Mujeres	660
Octubre 2020	Ribera Alta del Ebro	15	50-54	Hombres	1676
Octubre 2020	Ribera Alta del Ebro	15	50-54	Mujeres	519
Octubre 2020	Ribera Alta del Ebro	15	55-59	Hombres	1632
Octubre 2020	Ribera Alta del Ebro	15	55-59	Mujeres	430
Octubre 2020	Ribera Alta del Ebro	15	60-64	Hombres	1885
Octubre 2020	Ribera Alta del Ebro	15	60-64	Mujeres	218
Octubre 2020	Ribera Alta del Ebro	15	65-69	Hombres	20
Octubre 2020	Ribera Alta del Ebro	15	65-69	Mujeres	25
Octubre 2020	Ribera Alta del Ebro	15	Más de 69	Hombres	3
Octubre 2020	Ribera Alta del Ebro	15	Más de 69	Mujeres	2
Octubre 2020	Ribera Baja del Ebro	18	16-19	Hombres	8
Octubre 2020	Ribera Baja del Ebro	18	16-19	Mujeres	2
Octubre 2020	Ribera Baja del Ebro	18	20-24	Hombres	69
Octubre 2020	Ribera Baja del Ebro	18	20-24	Mujeres	28
Octubre 2020	Ribera Baja del Ebro	18	25-29	Hombres	121
Octubre 2020	Ribera Baja del Ebro	18	25-29	Mujeres	54
Octubre 2020	Ribera Baja del Ebro	18	30-34	Hombres	140
Octubre 2020	Ribera Baja del Ebro	18	30-34	Mujeres	78
Octubre 2020	Ribera Baja del Ebro	18	35-39	Hombres	207
Octubre 2020	Ribera Baja del Ebro	18	35-39	Mujeres	128
Octubre 2020	Ribera Baja del Ebro	18	40-44	Hombres	248
Octubre 2020	Ribera Baja del Ebro	18	40-44	Mujeres	161
Octubre 2020	Ribera Baja del Ebro	18	45-49	Hombres	251
Octubre 2020	Ribera Baja del Ebro	18	45-49	Mujeres	187
Octubre 2020	Ribera Baja del Ebro	18	50-54	Hombres	227
Octubre 2020	Ribera Baja del Ebro	18	50-54	Mujeres	161
Octubre 2020	Ribera Baja del Ebro	18	55-59	Hombres	217
Octubre 2020	Ribera Baja del Ebro	18	55-59	Mujeres	106
Octubre 2020	Ribera Baja del Ebro	18	60-64	Hombres	117
Octubre 2020	Ribera Baja del Ebro	18	60-64	Mujeres	87
Octubre 2020	Ribera Baja del Ebro	18	65-69	Hombres	4
Octubre 2020	Ribera Baja del Ebro	18	65-69	Mujeres	7
Octubre 2020	Ribera Baja del Ebro	18	Más de 69	Hombres	2
Octubre 2020	Sierra de Albarracín	31	16-19	Hombres	9
Octubre 2020	Sierra de Albarracín	31	16-19	Mujeres	4
Octubre 2020	Sierra de Albarracín	31	20-24	Hombres	33
Octubre 2020	Sierra de Albarracín	31	20-24	Mujeres	21
Octubre 2020	Sierra de Albarracín	31	25-29	Hombres	27
Octubre 2020	Sierra de Albarracín	31	25-29	Mujeres	29
Octubre 2020	Sierra de Albarracín	31	30-34	Hombres	42
Octubre 2020	Sierra de Albarracín	31	30-34	Mujeres	35
Octubre 2020	Sierra de Albarracín	31	35-39	Hombres	54
Octubre 2020	Sierra de Albarracín	31	35-39	Mujeres	46
Octubre 2020	Sierra de Albarracín	31	40-44	Hombres	50
Octubre 2020	Sierra de Albarracín	31	40-44	Mujeres	42
Octubre 2020	Sierra de Albarracín	31	45-49	Hombres	38
Octubre 2020	Sierra de Albarracín	31	45-49	Mujeres	68
Octubre 2020	Sierra de Albarracín	31	50-54	Hombres	42
Octubre 2020	Sierra de Albarracín	31	50-54	Mujeres	73
Octubre 2020	Sierra de Albarracín	31	55-59	Hombres	49
Octubre 2020	Sierra de Albarracín	31	55-59	Mujeres	53
Octubre 2020	Sierra de Albarracín	31	60-64	Hombres	28
Octubre 2020	Sierra de Albarracín	31	60-64	Mujeres	29
Octubre 2020	Sierra de Albarracín	31	65-69	Hombres	3
Octubre 2020	Sierra de Albarracín	31	65-69	Mujeres	4
Octubre 2020	Sierra de Albarracín	31	Más de 69	Mujeres	2
Octubre 2020	Sobrarbe	03	16-19	Hombres	6
Octubre 2020	Sobrarbe	03	16-19	Mujeres	1
Octubre 2020	Sobrarbe	03	20-24	Hombres	34
Octubre 2020	Sobrarbe	03	20-24	Mujeres	36
Octubre 2020	Sobrarbe	03	25-29	Hombres	65
Octubre 2020	Sobrarbe	03	25-29	Mujeres	60
Octubre 2020	Sobrarbe	03	30-34	Hombres	77
Octubre 2020	Sobrarbe	03	30-34	Mujeres	82
Octubre 2020	Sobrarbe	03	35-39	Hombres	100
Octubre 2020	Sobrarbe	03	35-39	Mujeres	98
Octubre 2020	Sobrarbe	03	40-44	Hombres	116
Octubre 2020	Sobrarbe	03	40-44	Mujeres	112
Octubre 2020	Sobrarbe	03	45-49	Hombres	113
Octubre 2020	Sobrarbe	03	45-49	Mujeres	132
Octubre 2020	Sobrarbe	03	50-54	Hombres	92
Octubre 2020	Sobrarbe	03	50-54	Mujeres	110
Octubre 2020	Sobrarbe	03	55-59	Hombres	109
Octubre 2020	Sobrarbe	03	55-59	Mujeres	102
Octubre 2020	Sobrarbe	03	60-64	Hombres	59
Octubre 2020	Sobrarbe	03	60-64	Mujeres	48
Octubre 2020	Sobrarbe	03	65-69	Hombres	4
Octubre 2020	Sobrarbe	03	65-69	Mujeres	7
Octubre 2020	Sobrarbe	03	Más de 69	Mujeres	4
Octubre 2020	Somontano de Barbastro	07	16-19	Hombres	31
Octubre 2020	Somontano de Barbastro	07	16-19	Mujeres	19
Octubre 2020	Somontano de Barbastro	07	20-24	Hombres	184
Octubre 2020	Somontano de Barbastro	07	20-24	Mujeres	154
Octubre 2020	Somontano de Barbastro	07	25-29	Hombres	293
Octubre 2020	Somontano de Barbastro	07	25-29	Mujeres	328
Octubre 2020	Somontano de Barbastro	07	30-34	Hombres	409
Octubre 2020	Somontano de Barbastro	07	30-34	Mujeres	411
Octubre 2020	Somontano de Barbastro	07	35-39	Hombres	462
Octubre 2020	Somontano de Barbastro	07	35-39	Mujeres	500
Octubre 2020	Somontano de Barbastro	07	40-44	Hombres	598
Octubre 2020	Somontano de Barbastro	07	40-44	Mujeres	568
Octubre 2020	Somontano de Barbastro	07	45-49	Hombres	537
Octubre 2020	Somontano de Barbastro	07	45-49	Mujeres	594
Octubre 2020	Somontano de Barbastro	07	50-54	Hombres	472
Octubre 2020	Somontano de Barbastro	07	50-54	Mujeres	595
Octubre 2020	Somontano de Barbastro	07	55-59	Hombres	431
Octubre 2020	Somontano de Barbastro	07	55-59	Mujeres	530
Octubre 2020	Somontano de Barbastro	07	60-64	Hombres	320
Octubre 2020	Somontano de Barbastro	07	60-64	Mujeres	362
Octubre 2020	Somontano de Barbastro	07	65-69	Hombres	27
Octubre 2020	Somontano de Barbastro	07	65-69	Mujeres	33
Octubre 2020	Somontano de Barbastro	07	Más de 69	Hombres	5
Octubre 2020	Somontano de Barbastro	07	Más de 69	Mujeres	3
Octubre 2020	Tarazona y el Moncayo	12	16-19	Hombres	19
Octubre 2020	Tarazona y el Moncayo	12	16-19	Mujeres	3
Octubre 2020	Tarazona y el Moncayo	12	20-24	Hombres	88
Octubre 2020	Tarazona y el Moncayo	12	20-24	Mujeres	42
Octubre 2020	Tarazona y el Moncayo	12	25-29	Hombres	203
Octubre 2020	Tarazona y el Moncayo	12	25-29	Mujeres	75
Octubre 2020	Tarazona y el Moncayo	12	30-34	Hombres	174
Octubre 2020	Tarazona y el Moncayo	12	30-34	Mujeres	94
Octubre 2020	Tarazona y el Moncayo	12	35-39	Hombres	217
Octubre 2020	Tarazona y el Moncayo	12	35-39	Mujeres	151
Octubre 2020	Tarazona y el Moncayo	12	40-44	Hombres	268
Octubre 2020	Tarazona y el Moncayo	12	40-44	Mujeres	217
Octubre 2020	Tarazona y el Moncayo	12	45-49	Hombres	256
Octubre 2020	Tarazona y el Moncayo	12	45-49	Mujeres	254
Octubre 2020	Tarazona y el Moncayo	12	50-54	Hombres	250
Octubre 2020	Tarazona y el Moncayo	12	50-54	Mujeres	244
Octubre 2020	Tarazona y el Moncayo	12	55-59	Hombres	219
Octubre 2020	Tarazona y el Moncayo	12	55-59	Mujeres	178
Octubre 2020	Tarazona y el Moncayo	12	60-64	Hombres	113
Octubre 2020	Tarazona y el Moncayo	12	60-64	Mujeres	96
Octubre 2020	Tarazona y el Moncayo	12	65-69	Hombres	5
Octubre 2020	Tarazona y el Moncayo	12	65-69	Mujeres	6
Octubre 2020	Tarazona y el Moncayo	12	Más de 69	Hombres	1
Octubre 2020	Valdejalón	16	16-19	Hombres	47
Octubre 2020	Valdejalón	16	16-19	Mujeres	23
Octubre 2020	Valdejalón	16	20-24	Hombres	357
Octubre 2020	Valdejalón	16	20-24	Mujeres	145
Octubre 2020	Valdejalón	16	25-29	Hombres	562
Octubre 2020	Valdejalón	16	25-29	Mujeres	260
Octubre 2020	Valdejalón	16	30-34	Hombres	726
Octubre 2020	Valdejalón	16	30-34	Mujeres	394
Octubre 2020	Valdejalón	16	35-39	Hombres	880
Octubre 2020	Valdejalón	16	35-39	Mujeres	564
Octubre 2020	Valdejalón	16	40-44	Hombres	1305
Octubre 2020	Valdejalón	16	40-44	Mujeres	823
Octubre 2020	Valdejalón	16	45-49	Hombres	1269
Octubre 2020	Valdejalón	16	45-49	Mujeres	773
Octubre 2020	Valdejalón	16	50-54	Hombres	1030
Octubre 2020	Valdejalón	16	50-54	Mujeres	591
Octubre 2020	Valdejalón	16	55-59	Hombres	775
Octubre 2020	Valdejalón	16	55-59	Mujeres	410
Octubre 2020	Valdejalón	16	60-64	Hombres	396
Octubre 2020	Valdejalón	16	60-64	Mujeres	220
Octubre 2020	Valdejalón	16	65-69	Hombres	37
Octubre 2020	Valdejalón	16	65-69	Mujeres	16
Octubre 2020	Valdejalón	16	Más de 69	Hombres	7
Octubre 2020	Valdejalón	16	Más de 69	Mujeres	4
Octubre 2020	Andorra-Sierra de Arcos	27	20-24	Hombres	1
Octubre 2020	Andorra-Sierra de Arcos	27	25-29	Hombres	1
Octubre 2020	Andorra-Sierra de Arcos	27	30-34	Hombres	2
Octubre 2020	Andorra-Sierra de Arcos	27	35-39	Hombres	8
Octubre 2020	Andorra-Sierra de Arcos	27	40-44	Hombres	19
Octubre 2020	Andorra-Sierra de Arcos	27	45-49	Hombres	5
Octubre 2020	Andorra-Sierra de Arcos	27	50-54	Hombres	1
Octubre 2020	Andorra-Sierra de Arcos	27	65-69	Hombres	1
Octubre 2020	Central	17	40-44	Hombres	1
Octubre 2020	Central	17	45-49	Hombres	2
Octubre 2020	Central	17	45-49	Mujeres	1
Octubre 2020	Central	17	50-54	Hombres	5
Octubre 2020	Central	17	50-54	Mujeres	1
Octubre 2020	Central	17	55-59	Hombres	3
Octubre 2020	Central	17	55-59	Mujeres	1
Octubre 2020	Central	17	60-64	Hombres	2
Octubre 2020	Central	17	65-69	Hombres	1
Octubre 2020	Alto Gállego	02	16-19	Hombres	5
Octubre 2020	Alto Gállego	02	16-19	Mujeres	4
Octubre 2020	Alto Gállego	02	20-24	Hombres	13
Octubre 2020	Alto Gállego	02	20-24	Mujeres	8
Octubre 2020	Alto Gállego	02	25-29	Hombres	20
Octubre 2020	Alto Gállego	02	25-29	Mujeres	12
Octubre 2020	Alto Gállego	02	30-34	Hombres	28
Octubre 2020	Alto Gállego	02	30-34	Mujeres	37
Octubre 2020	Alto Gállego	02	35-39	Hombres	66
Octubre 2020	Alto Gállego	02	35-39	Mujeres	60
Octubre 2020	Alto Gállego	02	40-44	Hombres	105
Octubre 2020	Alto Gállego	02	40-44	Mujeres	67
Octubre 2020	Alto Gállego	02	45-49	Hombres	109
Octubre 2020	Alto Gállego	02	45-49	Mujeres	62
Octubre 2020	Alto Gállego	02	50-54	Hombres	130
Octubre 2020	Alto Gállego	02	50-54	Mujeres	70
Octubre 2020	Alto Gállego	02	55-59	Hombres	129
Octubre 2020	Alto Gállego	02	55-59	Mujeres	66
Octubre 2020	Alto Gállego	02	60-64	Hombres	99
Octubre 2020	Alto Gállego	02	60-64	Mujeres	56
Octubre 2020	Alto Gállego	02	65-69	Hombres	22
Octubre 2020	Alto Gállego	02	65-69	Mujeres	15
Octubre 2020	Alto Gállego	02	Más de 69	Hombres	10
Octubre 2020	Alto Gállego	02	Más de 69	Mujeres	4
Octubre 2020	Andorra-Sierra de Arcos	27	16-19	Hombres	1
Octubre 2020	Andorra-Sierra de Arcos	27	16-19	Mujeres	2
Octubre 2020	Andorra-Sierra de Arcos	27	20-24	Hombres	10
Octubre 2020	Andorra-Sierra de Arcos	27	20-24	Mujeres	1
Octubre 2020	Andorra-Sierra de Arcos	27	25-29	Hombres	17
Octubre 2020	Andorra-Sierra de Arcos	27	25-29	Mujeres	8
Octubre 2020	Andorra-Sierra de Arcos	27	30-34	Hombres	26
Octubre 2020	Andorra-Sierra de Arcos	27	30-34	Mujeres	10
Octubre 2020	Andorra-Sierra de Arcos	27	35-39	Hombres	45
Octubre 2020	Andorra-Sierra de Arcos	27	35-39	Mujeres	25
Octubre 2020	Andorra-Sierra de Arcos	27	40-44	Hombres	62
Octubre 2020	Andorra-Sierra de Arcos	27	40-44	Mujeres	27
Octubre 2020	Andorra-Sierra de Arcos	27	45-49	Hombres	72
Octubre 2020	Andorra-Sierra de Arcos	27	45-49	Mujeres	43
Octubre 2020	Andorra-Sierra de Arcos	27	50-54	Hombres	83
Octubre 2020	Andorra-Sierra de Arcos	27	50-54	Mujeres	44
Octubre 2020	Andorra-Sierra de Arcos	27	55-59	Hombres	67
Octubre 2020	Andorra-Sierra de Arcos	27	55-59	Mujeres	54
Octubre 2020	Andorra-Sierra de Arcos	27	60-64	Hombres	53
Octubre 2020	Andorra-Sierra de Arcos	27	60-64	Mujeres	29
Octubre 2020	Andorra-Sierra de Arcos	27	65-69	Hombres	10
Octubre 2020	Andorra-Sierra de Arcos	27	65-69	Mujeres	4
Octubre 2020	Andorra-Sierra de Arcos	27	Más de 69	Hombres	1
Octubre 2020	Andorra-Sierra de Arcos	27	Más de 69	Mujeres	1
Octubre 2020	Andorra-Sierra de Arcos	27	Sin clasificar	Hombres	1
Octubre 2020	Aranda	14	16-19	Mujeres	1
Octubre 2020	Aranda	14	20-24	Hombres	8
Octubre 2020	Aranda	14	20-24	Mujeres	2
Octubre 2020	Aranda	14	25-29	Hombres	16
Octubre 2020	Aranda	14	25-29	Mujeres	4
Octubre 2020	Aranda	14	30-34	Hombres	16
Octubre 2020	Aranda	14	30-34	Mujeres	9
Octubre 2020	Aranda	14	35-39	Hombres	35
Octubre 2020	Aranda	14	35-39	Mujeres	17
Octubre 2020	Aranda	14	40-44	Hombres	50
Octubre 2020	Aranda	14	40-44	Mujeres	17
Octubre 2020	Aranda	14	45-49	Hombres	61
Octubre 2020	Aranda	14	45-49	Mujeres	27
Octubre 2020	Aranda	14	50-54	Hombres	76
Octubre 2020	Aranda	14	50-54	Mujeres	27
