Año	Nº Accidentes	Código	Municipio	Ord_Temporalidad	Temporalidad	Sector Código	Sector Descripción
2011,0	21	22048	Barbastro	1	Indefinido	2	Industria y energía
2011,0	16	22048	Barbastro	2	Temporal	2	Industria y energía
2011,0	2	22048	Barbastro	3	Sin clasificar	2	Industria y energía
2011,0	15	22048	Barbastro	1	Indefinido	3	Construcción
2011,0	12	22048	Barbastro	2	Temporal	3	Construcción
2011,0	1	22048	Barbastro	3	Sin clasificar	3	Construcción
2011,0	52	22048	Barbastro	1	Indefinido	4	Servicios
2011,0	16	22048	Barbastro	2	Temporal	4	Servicios
2011,0	1	22048	Barbastro	3	Sin clasificar	4	Servicios
2011,0	2	22061	Binéfar	1	Indefinido	1	Agricultura, ganadería y pesca
2011,0	2	22061	Binéfar	2	Temporal	1	Agricultura, ganadería y pesca
2011,0	63	22061	Binéfar	1	Indefinido	2	Industria y energía
2011,0	15	22061	Binéfar	2	Temporal	2	Industria y energía
2011,0	19	22061	Binéfar	1	Indefinido	3	Construcción
2011,0	11	22061	Binéfar	2	Temporal	3	Construcción
2011,0	30	22061	Binéfar	1	Indefinido	4	Servicios
2011,0	6	22061	Binéfar	2	Temporal	4	Servicios
2011,0	9	22112	Fraga	1	Indefinido	1	Agricultura, ganadería y pesca
2011,0	18	22112	Fraga	2	Temporal	1	Agricultura, ganadería y pesca
2011,0	5	22112	Fraga	3	Sin clasificar	1	Agricultura, ganadería y pesca
2011,0	40	22112	Fraga	1	Indefinido	2	Industria y energía
2011,0	23	22112	Fraga	2	Temporal	2	Industria y energía
2011,0	14	22112	Fraga	1	Indefinido	3	Construcción
2011,0	11	22112	Fraga	2	Temporal	3	Construcción
2011,0	46	22112	Fraga	1	Indefinido	4	Servicios
2011,0	21	22112	Fraga	2	Temporal	4	Servicios
2011,0	2	22112	Fraga	3	Sin clasificar	4	Servicios
2011,0	14	22125	Huesca	1	Indefinido	1	Agricultura, ganadería y pesca
2011,0	4	22125	Huesca	2	Temporal	1	Agricultura, ganadería y pesca
2011,0	2	22125	Huesca	3	Sin clasificar	1	Agricultura, ganadería y pesca
2011,0	58	22125	Huesca	1	Indefinido	2	Industria y energía
2011,0	23	22125	Huesca	2	Temporal	2	Industria y energía
2011,0	3	22125	Huesca	3	Sin clasificar	2	Industria y energía
2011,0	54	22125	Huesca	1	Indefinido	3	Construcción
2011,0	46	22125	Huesca	2	Temporal	3	Construcción
2011,0	219	22125	Huesca	1	Indefinido	4	Servicios
2011,0	99	22125	Huesca	2	Temporal	4	Servicios
2011,0	5	22125	Huesca	3	Sin clasificar	4	Servicios
2011,0	2	22130	Jaca	1	Indefinido	1	Agricultura, ganadería y pesca
2011,0	2	22130	Jaca	1	Indefinido	2	Industria y energía
2011,0	1	22130	Jaca	2	Temporal	2	Industria y energía
2011,0	1	22130	Jaca	3	Sin clasificar	2	Industria y energía
2011,0	16	22130	Jaca	1	Indefinido	3	Construcción
2011,0	11	22130	Jaca	2	Temporal	3	Construcción
2011,0	3	22130	Jaca	3	Sin clasificar	3	Construcción
2011,0	53	22130	Jaca	1	Indefinido	4	Servicios
2011,0	24	22130	Jaca	2	Temporal	4	Servicios
2011,0	1	22130	Jaca	3	Sin clasificar	4	Servicios
2011,0	3	22158	Monzón	1	Indefinido	1	Agricultura, ganadería y pesca
2011,0	3	22158	Monzón	2	Temporal	1	Agricultura, ganadería y pesca
2011,0	81	22158	Monzón	1	Indefinido	2	Industria y energía
2011,0	45	22158	Monzón	2	Temporal	2	Industria y energía
2011,0	28	22158	Monzón	1	Indefinido	3	Construcción
2011,0	15	22158	Monzón	2	Temporal	3	Construcción
2011,0	2	22158	Monzón	3	Sin clasificar	3	Construcción
2011,0	53	22158	Monzón	1	Indefinido	4	Servicios
2011,0	34	22158	Monzón	2	Temporal	4	Servicios
2011,0	2	22158	Monzón	3	Sin clasificar	4	Servicios
2011,0	2	22199	Sabiñánigo	1	Indefinido	1	Agricultura, ganadería y pesca
2011,0	2	22199	Sabiñánigo	2	Temporal	1	Agricultura, ganadería y pesca
2011,0	10	22199	Sabiñánigo	1	Indefinido	2	Industria y energía
2011,0	2	22199	Sabiñánigo	2	Temporal	2	Industria y energía
2011,0	1	22199	Sabiñánigo	3	Sin clasificar	2	Industria y energía
2011,0	12	22199	Sabiñánigo	1	Indefinido	3	Construcción
2011,0	11	22199	Sabiñánigo	2	Temporal	3	Construcción
2011,0	21	22199	Sabiñánigo	1	Indefinido	4	Servicios
2011,0	8	22199	Sabiñánigo	2	Temporal	4	Servicios
2011,0	1	44013	Alcañiz	1	Indefinido	1	Agricultura, ganadería y pesca
2011,0	8	44013	Alcañiz	2	Temporal	1	Agricultura, ganadería y pesca
2011,0	2	44013	Alcañiz	3	Sin clasificar	1	Agricultura, ganadería y pesca
2011,0	30	44013	Alcañiz	1	Indefinido	2	Industria y energía
2011,0	14	44013	Alcañiz	2	Temporal	2	Industria y energía
2011,0	16	44013	Alcañiz	1	Indefinido	3	Construcción
2011,0	17	44013	Alcañiz	2	Temporal	3	Construcción
2011,0	61	44013	Alcañiz	1	Indefinido	4	Servicios
2011,0	26	44013	Alcañiz	2	Temporal	4	Servicios
2011,0	1	44013	Alcañiz	3	Sin clasificar	4	Servicios
2011,0	1	44025	Andorra	1	Indefinido	1	Agricultura, ganadería y pesca
2011,0	2	44025	Andorra	3	Sin clasificar	1	Agricultura, ganadería y pesca
2011,0	19	44025	Andorra	1	Indefinido	2	Industria y energía
2011,0	2	44025	Andorra	2	Temporal	2	Industria y energía
2011,0	9	44025	Andorra	1	Indefinido	3	Construcción
2011,0	20	44025	Andorra	2	Temporal	3	Construcción
2011,0	1	44025	Andorra	3	Sin clasificar	3	Construcción
2011,0	27	44025	Andorra	1	Indefinido	4	Servicios
2011,0	8	44025	Andorra	2	Temporal	4	Servicios
2011,0	1	44025	Andorra	3	Sin clasificar	4	Servicios
2011,0	15	44216	Teruel	1	Indefinido	1	Agricultura, ganadería y pesca
2011,0	8	44216	Teruel	2	Temporal	1	Agricultura, ganadería y pesca
2011,0	1	44216	Teruel	3	Sin clasificar	1	Agricultura, ganadería y pesca
2011,0	47	44216	Teruel	1	Indefinido	2	Industria y energía
2011,0	33	44216	Teruel	2	Temporal	2	Industria y energía
2011,0	1	44216	Teruel	3	Sin clasificar	2	Industria y energía
2011,0	34	44216	Teruel	1	Indefinido	3	Construcción
2011,0	28	44216	Teruel	2	Temporal	3	Construcción
2011,0	5	44216	Teruel	3	Sin clasificar	3	Construcción
2011,0	150	44216	Teruel	1	Indefinido	4	Servicios
2011,0	70	44216	Teruel	2	Temporal	4	Servicios
2011,0	3	44216	Teruel	3	Sin clasificar	4	Servicios
2011,0	3	50008	Alagón	1	Indefinido	1	Agricultura, ganadería y pesca
2011,0	5	50008	Alagón	2	Temporal	1	Agricultura, ganadería y pesca
2011,0	44	50008	Alagón	1	Indefinido	2	Industria y energía
2011,0	29	50008	Alagón	2	Temporal	2	Industria y energía
2011,0	1	50008	Alagón	1	Indefinido	3	Construcción
2011,0	8	50008	Alagón	2	Temporal	3	Construcción
2011,0	25	50008	Alagón	1	Indefinido	4	Servicios
2011,0	14	50008	Alagón	2	Temporal	4	Servicios
2011,0	1	50008	Alagón	3	Sin clasificar	4	Servicios
2011,0	2	50025	Almunia de Doña Godina (La)	1	Indefinido	1	Agricultura, ganadería y pesca
2011,0	14	50025	Almunia de Doña Godina (La)	2	Temporal	1	Agricultura, ganadería y pesca
2011,0	3	50025	Almunia de Doña Godina (La)	3	Sin clasificar	1	Agricultura, ganadería y pesca
2011,0	15	50025	Almunia de Doña Godina (La)	1	Indefinido	2	Industria y energía
2011,0	7	50025	Almunia de Doña Godina (La)	2	Temporal	2	Industria y energía
2011,0	6	50025	Almunia de Doña Godina (La)	1	Indefinido	3	Construcción
2011,0	11	50025	Almunia de Doña Godina (La)	2	Temporal	3	Construcción
2011,0	31	50025	Almunia de Doña Godina (La)	1	Indefinido	4	Servicios
2011,0	17	50025	Almunia de Doña Godina (La)	2	Temporal	4	Servicios
2011,0	1	50067	Calatayud	1	Indefinido	1	Agricultura, ganadería y pesca
2011,0	2	50067	Calatayud	2	Temporal	1	Agricultura, ganadería y pesca
2011,0	17	50067	Calatayud	1	Indefinido	2	Industria y energía
2011,0	7	50067	Calatayud	2	Temporal	2	Industria y energía
2011,0	13	50067	Calatayud	1	Indefinido	3	Construcción
2011,0	13	50067	Calatayud	2	Temporal	3	Construcción
2011,0	68	50067	Calatayud	1	Indefinido	4	Servicios
2011,0	21	50067	Calatayud	2	Temporal	4	Servicios
2011,0	1	50067	Calatayud	3	Sin clasificar	4	Servicios
2011,0	1	50074	Caspe	1	Indefinido	1	Agricultura, ganadería y pesca
2011,0	17	50074	Caspe	2	Temporal	1	Agricultura, ganadería y pesca
2011,0	1	50074	Caspe	3	Sin clasificar	1	Agricultura, ganadería y pesca
2011,0	3	50074	Caspe	1	Indefinido	2	Industria y energía
2011,0	4	50074	Caspe	2	Temporal	2	Industria y energía
2011,0	5	50074	Caspe	2	Temporal	3	Construcción
2011,0	2	50074	Caspe	3	Sin clasificar	3	Construcción
2011,0	22	50074	Caspe	1	Indefinido	4	Servicios
2011,0	16	50074	Caspe	2	Temporal	4	Servicios
2011,0	2	50089	Cuarte de Huerva	1	Indefinido	1	Agricultura, ganadería y pesca
2011,0	3	50089	Cuarte de Huerva	2	Temporal	1	Agricultura, ganadería y pesca
2011,0	87	50089	Cuarte de Huerva	1	Indefinido	2	Industria y energía
2011,0	14	50089	Cuarte de Huerva	2	Temporal	2	Industria y energía
2011,0	1	50089	Cuarte de Huerva	3	Sin clasificar	2	Industria y energía
2011,0	10	50089	Cuarte de Huerva	1	Indefinido	3	Construcción
2011,0	23	50089	Cuarte de Huerva	2	Temporal	3	Construcción
2011,0	60	50089	Cuarte de Huerva	1	Indefinido	4	Servicios
2011,0	13	50089	Cuarte de Huerva	2	Temporal	4	Servicios
2011,0	2	50089	Cuarte de Huerva	3	Sin clasificar	4	Servicios
2011,0	19	50095	Ejea de los Caballeros	1	Indefinido	1	Agricultura, ganadería y pesca
2011,0	16	50095	Ejea de los Caballeros	2	Temporal	1	Agricultura, ganadería y pesca
2011,0	4	50095	Ejea de los Caballeros	3	Sin clasificar	1	Agricultura, ganadería y pesca
2011,0	43	50095	Ejea de los Caballeros	1	Indefinido	2	Industria y energía
2011,0	15	50095	Ejea de los Caballeros	2	Temporal	2	Industria y energía
2011,0	1	50095	Ejea de los Caballeros	3	Sin clasificar	2	Industria y energía
2011,0	22	50095	Ejea de los Caballeros	1	Indefinido	3	Construcción
2011,0	12	50095	Ejea de los Caballeros	2	Temporal	3	Construcción
2011,0	44	50095	Ejea de los Caballeros	1	Indefinido	4	Servicios
2011,0	25	50095	Ejea de los Caballeros	2	Temporal	4	Servicios
2011,0	1	50095	Ejea de los Caballeros	3	Sin clasificar	4	Servicios
2011,0	1	50163	María de Huerva	2	Temporal	1	Agricultura, ganadería y pesca
2011,0	13	50163	María de Huerva	1	Indefinido	2	Industria y energía
2011,0	3	50163	María de Huerva	2	Temporal	2	Industria y energía
2011,0	1	50163	María de Huerva	3	Sin clasificar	3	Construcción
2011,0	5	50163	María de Huerva	1	Indefinido	4	Servicios
2011,0	6	50163	María de Huerva	2	Temporal	4	Servicios
2011,0	2	50163	María de Huerva	3	Sin clasificar	4	Servicios
2011,0	1	50182	Muela (La)	1	Indefinido	1	Agricultura, ganadería y pesca
2011,0	58	50182	Muela (La)	1	Indefinido	2	Industria y energía
2011,0	25	50182	Muela (La)	2	Temporal	2	Industria y energía
2011,0	12	50182	Muela (La)	1	Indefinido	3	Construcción
2011,0	2	50182	Muela (La)	2	Temporal	3	Construcción
2011,0	2	50182	Muela (La)	3	Sin clasificar	3	Construcción
2011,0	58	50182	Muela (La)	1	Indefinido	4	Servicios
2011,0	18	50182	Muela (La)	2	Temporal	4	Servicios
2011,0	1	50182	Muela (La)	3	Sin clasificar	4	Servicios
2011,0	92	50219	Puebla de Alfindén (La)	1	Indefinido	2	Industria y energía
2011,0	39	50219	Puebla de Alfindén (La)	2	Temporal	2	Industria y energía
2011,0	12	50219	Puebla de Alfindén (La)	1	Indefinido	3	Construcción
2011,0	12	50219	Puebla de Alfindén (La)	2	Temporal	3	Construcción
2011,0	56	50219	Puebla de Alfindén (La)	1	Indefinido	4	Servicios
2011,0	21	50219	Puebla de Alfindén (La)	2	Temporal	4	Servicios
2011,0	2	50219	Puebla de Alfindén (La)	3	Sin clasificar	4	Servicios
2011,0	4	50251	Tarazona	1	Indefinido	1	Agricultura, ganadería y pesca
2011,0	1	50251	Tarazona	2	Temporal	1	Agricultura, ganadería y pesca
2011,0	2	50251	Tarazona	3	Sin clasificar	1	Agricultura, ganadería y pesca
2011,0	24	50251	Tarazona	1	Indefinido	2	Industria y energía
2011,0	19	50251	Tarazona	2	Temporal	2	Industria y energía
2011,0	11	50251	Tarazona	1	Indefinido	3	Construcción
2011,0	4	50251	Tarazona	2	Temporal	3	Construcción
2011,0	2	50251	Tarazona	3	Sin clasificar	3	Construcción
2011,0	32	50251	Tarazona	1	Indefinido	4	Servicios
2011,0	12	50251	Tarazona	2	Temporal	4	Servicios
2011,0	1	50251	Tarazona	3	Sin clasificar	4	Servicios
2011,0	9	50252	Tauste	1	Indefinido	1	Agricultura, ganadería y pesca
2011,0	8	50252	Tauste	2	Temporal	1	Agricultura, ganadería y pesca
2011,0	1	50252	Tauste	3	Sin clasificar	1	Agricultura, ganadería y pesca
2011,0	29	50252	Tauste	1	Indefinido	2	Industria y energía
2011,0	4	50252	Tauste	2	Temporal	2	Industria y energía
2011,0	7	50252	Tauste	1	Indefinido	3	Construcción
2011,0	6	50252	Tauste	2	Temporal	3	Construcción
2011,0	11	50252	Tauste	1	Indefinido	4	Servicios
2011,0	8	50252	Tauste	2	Temporal	4	Servicios
2011,0	5	50272	Utebo	2	Temporal	1	Agricultura, ganadería y pesca
2011,0	1	50272	Utebo	3	Sin clasificar	1	Agricultura, ganadería y pesca
2011,0	65	50272	Utebo	1	Indefinido	2	Industria y energía
2011,0	22	50272	Utebo	2	Temporal	2	Industria y energía
2011,0	10	50272	Utebo	1	Indefinido	3	Construcción
2011,0	8	50272	Utebo	2	Temporal	3	Construcción
2011,0	58	50272	Utebo	1	Indefinido	4	Servicios
2011,0	13	50272	Utebo	2	Temporal	4	Servicios
2011,0	1	50272	Utebo	3	Sin clasificar	4	Servicios
2011,0	21	50297	Zaragoza	1	Indefinido	1	Agricultura, ganadería y pesca
2011,0	21	50297	Zaragoza	2	Temporal	1	Agricultura, ganadería y pesca
2011,0	2	50297	Zaragoza	3	Sin clasificar	1	Agricultura, ganadería y pesca
2011,0	1074	50297	Zaragoza	1	Indefinido	2	Industria y energía
2011,0	277	50297	Zaragoza	2	Temporal	2	Industria y energía
2011,0	14	50297	Zaragoza	3	Sin clasificar	2	Industria y energía
2011,0	366	50297	Zaragoza	1	Indefinido	3	Construcción
2011,0	475	50297	Zaragoza	2	Temporal	3	Construcción
2011,0	19	50297	Zaragoza	3	Sin clasificar	3	Construcción
2011,0	2685	50297	Zaragoza	1	Indefinido	4	Servicios
2011,0	1054	50297	Zaragoza	2	Temporal	4	Servicios
2011,0	39	50297	Zaragoza	3	Sin clasificar	4	Servicios
2011,0	3	50298	Zuera	2	Temporal	1	Agricultura, ganadería y pesca
2011,0	2	50298	Zuera	3	Sin clasificar	1	Agricultura, ganadería y pesca
2011,0	35	50298	Zuera	1	Indefinido	2	Industria y energía
2011,0	7	50298	Zuera	2	Temporal	2	Industria y energía
2011,0	5	50298	Zuera	1	Indefinido	3	Construcción
2011,0	3	50298	Zuera	2	Temporal	3	Construcción
2011,0	43	50298	Zuera	1	Indefinido	4	Servicios
2011,0	10	50298	Zuera	2	Temporal	4	Servicios
2011,0	1	50298	Zuera	3	Sin clasificar	4	Servicios
2010,0	3	22048	Barbastro	1	Indefinido	1	Agricultura, ganadería y pesca
2010,0	2	22048	Barbastro	2	Temporal	1	Agricultura, ganadería y pesca
2010,0	36	22048	Barbastro	1	Indefinido	2	Industria y energía
2010,0	9	22048	Barbastro	2	Temporal	2	Industria y energía
2010,0	1	22048	Barbastro	3	Sin clasificar	2	Industria y energía
2010,0	16	22048	Barbastro	1	Indefinido	3	Construcción
2010,0	12	22048	Barbastro	2	Temporal	3	Construcción
2010,0	1	22048	Barbastro	3	Sin clasificar	3	Construcción
2010,0	53	22048	Barbastro	1	Indefinido	4	Servicios
2010,0	25	22048	Barbastro	2	Temporal	4	Servicios
2010,0	3	22061	Binéfar	1	Indefinido	1	Agricultura, ganadería y pesca
2010,0	1	22061	Binéfar	3	Sin clasificar	1	Agricultura, ganadería y pesca
2010,0	60	22061	Binéfar	1	Indefinido	2	Industria y energía
2010,0	17	22061	Binéfar	2	Temporal	2	Industria y energía
2010,0	17	22061	Binéfar	1	Indefinido	3	Construcción
2010,0	11	22061	Binéfar	2	Temporal	3	Construcción
2010,0	32	22061	Binéfar	1	Indefinido	4	Servicios
2010,0	9	22061	Binéfar	2	Temporal	4	Servicios
2010,0	8	22112	Fraga	1	Indefinido	1	Agricultura, ganadería y pesca
2010,0	22	22112	Fraga	2	Temporal	1	Agricultura, ganadería y pesca
2010,0	5	22112	Fraga	3	Sin clasificar	1	Agricultura, ganadería y pesca
2010,0	21	22112	Fraga	1	Indefinido	2	Industria y energía
2010,0	14	22112	Fraga	2	Temporal	2	Industria y energía
2010,0	13	22112	Fraga	1	Indefinido	3	Construcción
2010,0	12	22112	Fraga	2	Temporal	3	Construcción
2010,0	2	22112	Fraga	3	Sin clasificar	3	Construcción
2010,0	34	22112	Fraga	1	Indefinido	4	Servicios
2010,0	17	22112	Fraga	2	Temporal	4	Servicios
2010,0	18	22125	Huesca	1	Indefinido	1	Agricultura, ganadería y pesca
2010,0	8	22125	Huesca	2	Temporal	1	Agricultura, ganadería y pesca
2010,0	67	22125	Huesca	1	Indefinido	2	Industria y energía
2010,0	15	22125	Huesca	2	Temporal	2	Industria y energía
2010,0	51	22125	Huesca	1	Indefinido	3	Construcción
2010,0	66	22125	Huesca	2	Temporal	3	Construcción
2010,0	2	22125	Huesca	3	Sin clasificar	3	Construcción
2010,0	244	22125	Huesca	1	Indefinido	4	Servicios
2010,0	115	22125	Huesca	2	Temporal	4	Servicios
2010,0	6	22125	Huesca	3	Sin clasificar	4	Servicios
2010,0	1	22130	Jaca	2	Temporal	1	Agricultura, ganadería y pesca
2010,0	2	22130	Jaca	1	Indefinido	2	Industria y energía
2010,0	8	22130	Jaca	1	Indefinido	3	Construcción
2010,0	14	22130	Jaca	2	Temporal	3	Construcción
2010,0	2	22130	Jaca	3	Sin clasificar	3	Construcción
2010,0	51	22130	Jaca	1	Indefinido	4	Servicios
2010,0	18	22130	Jaca	2	Temporal	4	Servicios
2010,0	2	22158	Monzón	1	Indefinido	1	Agricultura, ganadería y pesca
2010,0	3	22158	Monzón	2	Temporal	1	Agricultura, ganadería y pesca
2010,0	78	22158	Monzón	1	Indefinido	2	Industria y energía
2010,0	34	22158	Monzón	2	Temporal	2	Industria y energía
2010,0	1	22158	Monzón	3	Sin clasificar	2	Industria y energía
2010,0	22	22158	Monzón	1	Indefinido	3	Construcción
2010,0	35	22158	Monzón	2	Temporal	3	Construcción
2010,0	3	22158	Monzón	3	Sin clasificar	3	Construcción
2010,0	55	22158	Monzón	1	Indefinido	4	Servicios
2010,0	41	22158	Monzón	2	Temporal	4	Servicios
2010,0	1	22199	Sabiñánigo	1	Indefinido	1	Agricultura, ganadería y pesca
2010,0	1	22199	Sabiñánigo	2	Temporal	1	Agricultura, ganadería y pesca
2010,0	10	22199	Sabiñánigo	1	Indefinido	2	Industria y energía
2010,0	4	22199	Sabiñánigo	2	Temporal	2	Industria y energía
2010,0	11	22199	Sabiñánigo	1	Indefinido	3	Construcción
2010,0	16	22199	Sabiñánigo	2	Temporal	3	Construcción
2010,0	1	22199	Sabiñánigo	3	Sin clasificar	3	Construcción
2010,0	25	22199	Sabiñánigo	1	Indefinido	4	Servicios
2010,0	5	22199	Sabiñánigo	2	Temporal	4	Servicios
2010,0	1	22199	Sabiñánigo	3	Sin clasificar	4	Servicios
2010,0	1	44013	Alcañiz	1	Indefinido	1	Agricultura, ganadería y pesca
2010,0	11	44013	Alcañiz	2	Temporal	1	Agricultura, ganadería y pesca
2010,0	5	44013	Alcañiz	3	Sin clasificar	1	Agricultura, ganadería y pesca
2010,0	37	44013	Alcañiz	1	Indefinido	2	Industria y energía
2010,0	12	44013	Alcañiz	2	Temporal	2	Industria y energía
2010,0	14	44013	Alcañiz	1	Indefinido	3	Construcción
2010,0	29	44013	Alcañiz	2	Temporal	3	Construcción
2010,0	1	44013	Alcañiz	3	Sin clasificar	3	Construcción
2010,0	65	44013	Alcañiz	1	Indefinido	4	Servicios
2010,0	32	44013	Alcañiz	2	Temporal	4	Servicios
2010,0	17	44025	Andorra	1	Indefinido	2	Industria y energía
2010,0	9	44025	Andorra	2	Temporal	2	Industria y energía
2010,0	8	44025	Andorra	1	Indefinido	3	Construcción
2010,0	16	44025	Andorra	2	Temporal	3	Construcción
2010,0	1	44025	Andorra	3	Sin clasificar	3	Construcción
2010,0	32	44025	Andorra	1	Indefinido	4	Servicios
2010,0	11	44025	Andorra	2	Temporal	4	Servicios
2010,0	1	44025	Andorra	3	Sin clasificar	4	Servicios
2010,0	17	44216	Teruel	1	Indefinido	1	Agricultura, ganadería y pesca
2010,0	18	44216	Teruel	2	Temporal	1	Agricultura, ganadería y pesca
2010,0	5	44216	Teruel	3	Sin clasificar	1	Agricultura, ganadería y pesca
2010,0	60	44216	Teruel	1	Indefinido	2	Industria y energía
2010,0	22	44216	Teruel	2	Temporal	2	Industria y energía
2010,0	35	44216	Teruel	1	Indefinido	3	Construcción
2010,0	46	44216	Teruel	2	Temporal	3	Construcción
2010,0	2	44216	Teruel	3	Sin clasificar	3	Construcción
2010,0	179	44216	Teruel	1	Indefinido	4	Servicios
2010,0	86	44216	Teruel	2	Temporal	4	Servicios
2010,0	4	44216	Teruel	3	Sin clasificar	4	Servicios
2010,0	1	50008	Alagón	1	Indefinido	1	Agricultura, ganadería y pesca
2010,0	1	50008	Alagón	3	Sin clasificar	1	Agricultura, ganadería y pesca
2010,0	43	50008	Alagón	1	Indefinido	2	Industria y energía
2010,0	18	50008	Alagón	2	Temporal	2	Industria y energía
2010,0	1	50008	Alagón	3	Sin clasificar	2	Industria y energía
2010,0	8	50008	Alagón	1	Indefinido	3	Construcción
2010,0	3	50008	Alagón	2	Temporal	3	Construcción
2010,0	1	50008	Alagón	3	Sin clasificar	3	Construcción
2010,0	24	50008	Alagón	1	Indefinido	4	Servicios
2010,0	12	50008	Alagón	2	Temporal	4	Servicios
2010,0	1	50025	Almunia de Doña Godina (La)	1	Indefinido	1	Agricultura, ganadería y pesca
2010,0	11	50025	Almunia de Doña Godina (La)	2	Temporal	1	Agricultura, ganadería y pesca
2010,0	1	50025	Almunia de Doña Godina (La)	3	Sin clasificar	1	Agricultura, ganadería y pesca
2010,0	13	50025	Almunia de Doña Godina (La)	1	Indefinido	2	Industria y energía
2010,0	4	50025	Almunia de Doña Godina (La)	2	Temporal	2	Industria y energía
2010,0	6	50025	Almunia de Doña Godina (La)	1	Indefinido	3	Construcción
