Año	Siglas	Votos	Candidatura	Comarca código	Comarca nombre
2019	EB	86,0	ESCAÑOS EN BLANCO	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2019	EB	231,0	ESCAÑOS EN BLANCO	20	Comunidad de Calatayud
2019	EB	63,0	ESCAÑOS EN BLANCO	21	Campo de Cariñena
2019	EB	30,0	ESCAÑOS EN BLANCO	22	Campo de Belchite
2019	EB	0,0	ESCAÑOS EN BLANCO	23	Bajo Martín
2019	EB	89,0	ESCAÑOS EN BLANCO	24	Campo de Daroca
2019	EB	0,0	ESCAÑOS EN BLANCO	25	Jiloca
2019	EB	0,0	ESCAÑOS EN BLANCO	26	Cuencas Mineras
2019	EB	0,0	ESCAÑOS EN BLANCO	27	Andorra-Sierra de Arcos
2019	EB	0,0	ESCAÑOS EN BLANCO	28	Bajo Aragón
2019	EB	0,0	ESCAÑOS EN BLANCO	29	Comunidad de Teruel
2019	EB	0,0	ESCAÑOS EN BLANCO	30	Maestrazgo
2019	EB	0,0	ESCAÑOS EN BLANCO	31	Sierra de Albarracín
2019	EB	0,0	ESCAÑOS EN BLANCO	32	Gúdar-Javalambre
2019	EB	0,0	ESCAÑOS EN BLANCO	33	Matarraña / Matarranya
2019	CHA	1066,0	CHUNTA ARAGONESISTA	01	La Jacetania
2019	CHA	626,0	CHUNTA ARAGONESISTA	02	Alto Gállego
2019	CHA	314,0	CHUNTA ARAGONESISTA	03	Sobrarbe
2019	CHA	342,0	CHUNTA ARAGONESISTA	04	La Ribagorza
2019	CHA	0,0	CHUNTA ARAGONESISTA	05	Cinco Villas
2019	CHA	2368,0	CHUNTA ARAGONESISTA	06	Hoya de Huesca / Plana de Uesca
2019	CHA	845,0	CHUNTA ARAGONESISTA	07	Somontano de Barbastro
2019	CHA	783,0	CHUNTA ARAGONESISTA	08	Cinca Medio
2019	CHA	483,0	CHUNTA ARAGONESISTA	09	La Litera / La Llitera
2019	CHA	477,0	CHUNTA ARAGONESISTA	10	Los Monegros
2019	CHA	252,0	CHUNTA ARAGONESISTA	11	Bajo Cinca / Baix Cinca
2019	CHA	0,0	CHUNTA ARAGONESISTA	12	Tarazona y el Moncayo
2019	CHA	0,0	CHUNTA ARAGONESISTA	13	Campo de Borja
2019	CHA	0,0	CHUNTA ARAGONESISTA	14	Aranda
2019	CHA	0,0	CHUNTA ARAGONESISTA	15	Ribera Alta del Ebro
2019	CHA	0,0	CHUNTA ARAGONESISTA	16	Valdejalón
2019	CHA	0,0	CHUNTA ARAGONESISTA	17	D.C. Zaragoza
2019	CHA	0,0	CHUNTA ARAGONESISTA	18	Ribera Baja del Ebro
2019	CHA	0,0	CHUNTA ARAGONESISTA	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2019	CHA	0,0	CHUNTA ARAGONESISTA	20	Comunidad de Calatayud
2019	CHA	0,0	CHUNTA ARAGONESISTA	21	Campo de Cariñena
2019	CHA	0,0	CHUNTA ARAGONESISTA	22	Campo de Belchite
2019	CHA	0,0	CHUNTA ARAGONESISTA	23	Bajo Martín
2019	CHA	0,0	CHUNTA ARAGONESISTA	24	Campo de Daroca
2019	CHA	0,0	CHUNTA ARAGONESISTA	25	Jiloca
2019	CHA	0,0	CHUNTA ARAGONESISTA	26	Cuencas Mineras
2019	CHA	0,0	CHUNTA ARAGONESISTA	27	Andorra-Sierra de Arcos
2019	CHA	0,0	CHUNTA ARAGONESISTA	28	Bajo Aragón
2019	CHA	0,0	CHUNTA ARAGONESISTA	29	Comunidad de Teruel
2019	CHA	0,0	CHUNTA ARAGONESISTA	30	Maestrazgo
2019	CHA	0,0	CHUNTA ARAGONESISTA	31	Sierra de Albarracín
2019	CHA	0,0	CHUNTA ARAGONESISTA	32	Gúdar-Javalambre
2019	CHA	0,0	CHUNTA ARAGONESISTA	33	Matarraña / Matarranya
2019	MAS	0,0	MOVIMIENTO ARAGONES SOCIAL	01	La Jacetania
2019	MAS	0,0	MOVIMIENTO ARAGONES SOCIAL	02	Alto Gállego
2019	MAS	0,0	MOVIMIENTO ARAGONES SOCIAL	03	Sobrarbe
2019	MAS	0,0	MOVIMIENTO ARAGONES SOCIAL	04	La Ribagorza
2019	MAS	29,0	MOVIMIENTO ARAGONES SOCIAL	05	Cinco Villas
2019	MAS	0,0	MOVIMIENTO ARAGONES SOCIAL	06	Hoya de Huesca / Plana de Uesca
2019	MAS	0,0	MOVIMIENTO ARAGONES SOCIAL	07	Somontano de Barbastro
2019	MAS	0,0	MOVIMIENTO ARAGONES SOCIAL	08	Cinca Medio
2019	MAS	0,0	MOVIMIENTO ARAGONES SOCIAL	09	La Litera / La Llitera
2019	MAS	17,0	MOVIMIENTO ARAGONES SOCIAL	10	Los Monegros
2019	MAS	3,0	MOVIMIENTO ARAGONES SOCIAL	11	Bajo Cinca / Baix Cinca
2019	MAS	23,0	MOVIMIENTO ARAGONES SOCIAL	12	Tarazona y el Moncayo
2019	MAS	17,0	MOVIMIENTO ARAGONES SOCIAL	13	Campo de Borja
2019	MAS	5,0	MOVIMIENTO ARAGONES SOCIAL	14	Aranda
2019	MAS	19,0	MOVIMIENTO ARAGONES SOCIAL	15	Ribera Alta del Ebro
2019	MAS	24,0	MOVIMIENTO ARAGONES SOCIAL	16	Valdejalón
2019	MAS	1291,0	MOVIMIENTO ARAGONES SOCIAL	17	D.C. Zaragoza
2019	MAS	3,0	MOVIMIENTO ARAGONES SOCIAL	18	Ribera Baja del Ebro
2019	MAS	13,0	MOVIMIENTO ARAGONES SOCIAL	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2019	MAS	40,0	MOVIMIENTO ARAGONES SOCIAL	20	Comunidad de Calatayud
2019	MAS	4,0	MOVIMIENTO ARAGONES SOCIAL	21	Campo de Cariñena
2019	MAS	3,0	MOVIMIENTO ARAGONES SOCIAL	22	Campo de Belchite
2019	MAS	0,0	MOVIMIENTO ARAGONES SOCIAL	23	Bajo Martín
2019	MAS	6,0	MOVIMIENTO ARAGONES SOCIAL	24	Campo de Daroca
2019	MAS	0,0	MOVIMIENTO ARAGONES SOCIAL	25	Jiloca
2019	MAS	0,0	MOVIMIENTO ARAGONES SOCIAL	26	Cuencas Mineras
2019	MAS	0,0	MOVIMIENTO ARAGONES SOCIAL	27	Andorra-Sierra de Arcos
2019	MAS	0,0	MOVIMIENTO ARAGONES SOCIAL	28	Bajo Aragón
2019	MAS	0,0	MOVIMIENTO ARAGONES SOCIAL	29	Comunidad de Teruel
2019	MAS	0,0	MOVIMIENTO ARAGONES SOCIAL	30	Maestrazgo
2019	MAS	0,0	MOVIMIENTO ARAGONES SOCIAL	31	Sierra de Albarracín
2019	MAS	0,0	MOVIMIENTO ARAGONES SOCIAL	32	Gúdar-Javalambre
2019	MAS	0,0	MOVIMIENTO ARAGONES SOCIAL	33	Matarraña / Matarranya
2019	RECORTES CERO-GV	45,0	RECORTES CERO-GRUPO VERDE	01	La Jacetania
2019	RECORTES CERO-GV	39,0	RECORTES CERO-GRUPO VERDE	02	Alto Gállego
2019	RECORTES CERO-GV	13,0	RECORTES CERO-GRUPO VERDE	03	Sobrarbe
2019	RECORTES CERO-GV	33,0	RECORTES CERO-GRUPO VERDE	04	La Ribagorza
2019	RECORTES CERO-GV	62,0	RECORTES CERO-GRUPO VERDE	05	Cinco Villas
2019	RECORTES CERO-GV	239,0	RECORTES CERO-GRUPO VERDE	06	Hoya de Huesca / Plana de Uesca
2019	RECORTES CERO-GV	65,0	RECORTES CERO-GRUPO VERDE	07	Somontano de Barbastro
2019	RECORTES CERO-GV	42,0	RECORTES CERO-GRUPO VERDE	08	Cinca Medio
2019	RECORTES CERO-GV	34,0	RECORTES CERO-GRUPO VERDE	09	La Litera / La Llitera
2019	RECORTES CERO-GV	19,0	RECORTES CERO-GRUPO VERDE	10	Los Monegros
2019	RECORTES CERO-GV	37,0	RECORTES CERO-GRUPO VERDE	11	Bajo Cinca / Baix Cinca
2019	RECORTES CERO-GV	43,0	RECORTES CERO-GRUPO VERDE	12	Tarazona y el Moncayo
2019	RECORTES CERO-GV	60,0	RECORTES CERO-GRUPO VERDE	13	Campo de Borja
2019	RECORTES CERO-GV	8,0	RECORTES CERO-GRUPO VERDE	14	Aranda
2019	RECORTES CERO-GV	74,0	RECORTES CERO-GRUPO VERDE	15	Ribera Alta del Ebro
2019	RECORTES CERO-GV	91,0	RECORTES CERO-GRUPO VERDE	16	Valdejalón
2019	RECORTES CERO-GV	3280,0	RECORTES CERO-GRUPO VERDE	17	D.C. Zaragoza
2019	RECORTES CERO-GV	21,0	RECORTES CERO-GRUPO VERDE	18	Ribera Baja del Ebro
2019	RECORTES CERO-GV	37,0	RECORTES CERO-GRUPO VERDE	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2019	RECORTES CERO-GV	103,0	RECORTES CERO-GRUPO VERDE	20	Comunidad de Calatayud
2019	RECORTES CERO-GV	27,0	RECORTES CERO-GRUPO VERDE	21	Campo de Cariñena
2019	RECORTES CERO-GV	8,0	RECORTES CERO-GRUPO VERDE	22	Campo de Belchite
2019	RECORTES CERO-GV	1,0	RECORTES CERO-GRUPO VERDE	23	Bajo Martín
2019	RECORTES CERO-GV	24,0	RECORTES CERO-GRUPO VERDE	24	Campo de Daroca
2019	RECORTES CERO-GV	5,0	RECORTES CERO-GRUPO VERDE	25	Jiloca
2019	RECORTES CERO-GV	3,0	RECORTES CERO-GRUPO VERDE	26	Cuencas Mineras
2019	RECORTES CERO-GV	1,0	RECORTES CERO-GRUPO VERDE	27	Andorra-Sierra de Arcos
2019	RECORTES CERO-GV	31,0	RECORTES CERO-GRUPO VERDE	28	Bajo Aragón
2019	RECORTES CERO-GV	37,0	RECORTES CERO-GRUPO VERDE	29	Comunidad de Teruel
2019	RECORTES CERO-GV	3,0	RECORTES CERO-GRUPO VERDE	30	Maestrazgo
2019	RECORTES CERO-GV	4,0	RECORTES CERO-GRUPO VERDE	31	Sierra de Albarracín
2019	RECORTES CERO-GV	4,0	RECORTES CERO-GRUPO VERDE	32	Gúdar-Javalambre
2019	RECORTES CERO-GV	11,0	RECORTES CERO-GRUPO VERDE	33	Matarraña / Matarranya
2019	PUM+J	34,0	POR UN MUNDO MÁS JUSTO	01	La Jacetania
2019	PUM+J	20,0	POR UN MUNDO MÁS JUSTO	02	Alto Gállego
2019	PUM+J	7,0	POR UN MUNDO MÁS JUSTO	03	Sobrarbe
2019	PUM+J	21,0	POR UN MUNDO MÁS JUSTO	04	La Ribagorza
2019	PUM+J	39,0	POR UN MUNDO MÁS JUSTO	05	Cinco Villas
2019	PUM+J	156,0	POR UN MUNDO MÁS JUSTO	06	Hoya de Huesca / Plana de Uesca
2019	PUM+J	32,0	POR UN MUNDO MÁS JUSTO	07	Somontano de Barbastro
2019	PUM+J	35,0	POR UN MUNDO MÁS JUSTO	08	Cinca Medio
2019	PUM+J	34,0	POR UN MUNDO MÁS JUSTO	09	La Litera / La Llitera
2019	PUM+J	26,0	POR UN MUNDO MÁS JUSTO	10	Los Monegros
2019	PUM+J	26,0	POR UN MUNDO MÁS JUSTO	11	Bajo Cinca / Baix Cinca
2019	PUM+J	12,0	POR UN MUNDO MÁS JUSTO	12	Tarazona y el Moncayo
2019	PUM+J	9,0	POR UN MUNDO MÁS JUSTO	13	Campo de Borja
2019	PUM+J	7,0	POR UN MUNDO MÁS JUSTO	14	Aranda
2019	PUM+J	27,0	POR UN MUNDO MÁS JUSTO	15	Ribera Alta del Ebro
2019	PUM+J	22,0	POR UN MUNDO MÁS JUSTO	16	Valdejalón
2019	PUM+J	1202,0	POR UN MUNDO MÁS JUSTO	17	D.C. Zaragoza
2019	PUM+J	7,0	POR UN MUNDO MÁS JUSTO	18	Ribera Baja del Ebro
2019	PUM+J	18,0	POR UN MUNDO MÁS JUSTO	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2019	PUM+J	34,0	POR UN MUNDO MÁS JUSTO	20	Comunidad de Calatayud
2019	PUM+J	9,0	POR UN MUNDO MÁS JUSTO	21	Campo de Cariñena
2019	PUM+J	7,0	POR UN MUNDO MÁS JUSTO	22	Campo de Belchite
2019	PUM+J	7,0	POR UN MUNDO MÁS JUSTO	23	Bajo Martín
2019	PUM+J	5,0	POR UN MUNDO MÁS JUSTO	24	Campo de Daroca
2019	PUM+J	4,0	POR UN MUNDO MÁS JUSTO	25	Jiloca
2019	PUM+J	6,0	POR UN MUNDO MÁS JUSTO	26	Cuencas Mineras
2019	PUM+J	3,0	POR UN MUNDO MÁS JUSTO	27	Andorra-Sierra de Arcos
2019	PUM+J	29,0	POR UN MUNDO MÁS JUSTO	28	Bajo Aragón
2019	PUM+J	30,0	POR UN MUNDO MÁS JUSTO	29	Comunidad de Teruel
2019	PUM+J	4,0	POR UN MUNDO MÁS JUSTO	30	Maestrazgo
2019	PUM+J	6,0	POR UN MUNDO MÁS JUSTO	31	Sierra de Albarracín
2019	PUM+J	2,0	POR UN MUNDO MÁS JUSTO	32	Gúdar-Javalambre
2019	PUM+J	8,0	POR UN MUNDO MÁS JUSTO	33	Matarraña / Matarranya
2019	PCPE	33,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	01	La Jacetania
2019	PCPE	17,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	02	Alto Gállego
2019	PCPE	8,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	03	Sobrarbe
2019	PCPE	24,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	04	La Ribagorza
2019	PCPE	20,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	05	Cinco Villas
2019	PCPE	104,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	06	Hoya de Huesca / Plana de Uesca
2019	PCPE	34,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	07	Somontano de Barbastro
2019	PCPE	42,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	08	Cinca Medio
2019	PCPE	34,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	09	La Litera / La Llitera
2019	PCPE	16,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	10	Los Monegros
2019	PCPE	23,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	11	Bajo Cinca / Baix Cinca
2019	PCPE	6,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	12	Tarazona y el Moncayo
2019	PCPE	6,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	13	Campo de Borja
2019	PCPE	1,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	14	Aranda
2019	PCPE	10,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	15	Ribera Alta del Ebro
2019	PCPE	11,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	16	Valdejalón
2019	PCPE	580,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	17	D.C. Zaragoza
2019	PCPE	8,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	18	Ribera Baja del Ebro
2019	PCPE	12,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2019	PCPE	22,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	20	Comunidad de Calatayud
2019	PCPE	5,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	21	Campo de Cariñena
2019	PCPE	5,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	22	Campo de Belchite
2019	PCPE	7,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	23	Bajo Martín
2019	PCPE	5,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	24	Campo de Daroca
2019	PCPE	10,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	25	Jiloca
2019	PCPE	10,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	26	Cuencas Mineras
2019	PCPE	17,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	27	Andorra-Sierra de Arcos
2019	PCPE	38,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	28	Bajo Aragón
2019	PCPE	45,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	29	Comunidad de Teruel
2019	PCPE	6,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	30	Maestrazgo
2019	PCPE	6,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	31	Sierra de Albarracín
2019	PCPE	8,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	32	Gúdar-Javalambre
2019	PCPE	7,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	33	Matarraña / Matarranya
2019	TA	2,0	TIERRA ARAGONESA	01	La Jacetania
2019	TA	0,0	TIERRA ARAGONESA	02	Alto Gállego
2019	TA	0,0	TIERRA ARAGONESA	03	Sobrarbe
2019	TA	0,0	TIERRA ARAGONESA	04	La Ribagorza
2019	TA	33,0	TIERRA ARAGONESA	05	Cinco Villas
2019	TA	0,0	TIERRA ARAGONESA	06	Hoya de Huesca / Plana de Uesca
2019	TA	0,0	TIERRA ARAGONESA	07	Somontano de Barbastro
2019	TA	0,0	TIERRA ARAGONESA	08	Cinca Medio
2019	TA	0,0	TIERRA ARAGONESA	09	La Litera / La Llitera
2019	TA	8,0	TIERRA ARAGONESA	10	Los Monegros
2019	TA	2,0	TIERRA ARAGONESA	11	Bajo Cinca / Baix Cinca
2019	TA	24,0	TIERRA ARAGONESA	12	Tarazona y el Moncayo
2019	TA	31,0	TIERRA ARAGONESA	13	Campo de Borja
2019	TA	9,0	TIERRA ARAGONESA	14	Aranda
2019	TA	26,0	TIERRA ARAGONESA	15	Ribera Alta del Ebro
2019	TA	24,0	TIERRA ARAGONESA	16	Valdejalón
2019	TA	1234,0	TIERRA ARAGONESA	17	D.C. Zaragoza
2019	TA	15,0	TIERRA ARAGONESA	18	Ribera Baja del Ebro
2019	TA	9,0	TIERRA ARAGONESA	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2019	TA	41,0	TIERRA ARAGONESA	20	Comunidad de Calatayud
2019	TA	9,0	TIERRA ARAGONESA	21	Campo de Cariñena
2019	TA	10,0	TIERRA ARAGONESA	22	Campo de Belchite
2019	TA	0,0	TIERRA ARAGONESA	23	Bajo Martín
2019	TA	14,0	TIERRA ARAGONESA	24	Campo de Daroca
2019	TA	0,0	TIERRA ARAGONESA	25	Jiloca
2019	TA	0,0	TIERRA ARAGONESA	26	Cuencas Mineras
2019	TA	0,0	TIERRA ARAGONESA	27	Andorra-Sierra de Arcos
2019	TA	0,0	TIERRA ARAGONESA	28	Bajo Aragón
2019	TA	0,0	TIERRA ARAGONESA	29	Comunidad de Teruel
2019	TA	0,0	TIERRA ARAGONESA	30	Maestrazgo
2019	TA	0,0	TIERRA ARAGONESA	31	Sierra de Albarracín
2019	TA	0,0	TIERRA ARAGONESA	32	Gúdar-Javalambre
2019	TA	0,0	TIERRA ARAGONESA	33	Matarraña / Matarranya
2019	FIA	23,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ	01	La Jacetania
2019	FIA	17,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ	02	Alto Gállego
2019	FIA	4,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ	03	Sobrarbe
2019	FIA	13,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ	04	La Ribagorza
2019	FIA	33,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ	05	Cinco Villas
2019	FIA	61,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ	06	Hoya de Huesca / Plana de Uesca
2019	FIA	32,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ	07	Somontano de Barbastro
2019	FIA	26,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ	08	Cinca Medio
2019	FIA	37,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ	09	La Litera / La Llitera
2019	FIA	11,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ	10	Los Monegros
2019	FIA	57,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ	11	Bajo Cinca / Baix Cinca
2019	FIA	39,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ	12	Tarazona y el Moncayo
2019	FIA	23,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ	13	Campo de Borja
2019	FIA	10,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ	14	Aranda
2019	FIA	37,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ	15	Ribera Alta del Ebro
2019	FIA	81,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ	16	Valdejalón
2019	FIA	1690,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ	17	D.C. Zaragoza
2019	FIA	11,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ	18	Ribera Baja del Ebro
2019	FIA	13,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2019	FIA	52,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ	20	Comunidad de Calatayud
2019	FIA	13,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ	21	Campo de Cariñena
2019	FIA	6,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ	22	Campo de Belchite
2019	FIA	0,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ	23	Bajo Martín
2019	FIA	6,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ	24	Campo de Daroca
2019	FIA	0,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ	25	Jiloca
2019	FIA	0,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ	26	Cuencas Mineras
2019	FIA	0,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ	27	Andorra-Sierra de Arcos
2019	FIA	0,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ	28	Bajo Aragón
2019	FIA	0,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ	29	Comunidad de Teruel
2019	FIA	0,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ	30	Maestrazgo
2019	FIA	0,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ	31	Sierra de Albarracín
2019	FIA	0,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ	32	Gúdar-Javalambre
2019	FIA	0,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ	33	Matarraña / Matarranya
2019	PYL	28,0	PUYALO	01	La Jacetania
2019	PYL	29,0	PUYALO	02	Alto Gállego
2019	PYL	8,0	PUYALO	03	Sobrarbe
2019	PYL	46,0	PUYALO	04	La Ribagorza
2019	PYL	23,0	PUYALO	05	Cinco Villas
2019	PYL	145,0	PUYALO	06	Hoya de Huesca / Plana de Uesca
2019	PYL	29,0	PUYALO	07	Somontano de Barbastro
2019	PYL	20,0	PUYALO	08	Cinca Medio
2019	PYL	26,0	PUYALO	09	La Litera / La Llitera
2019	PYL	12,0	PUYALO	10	Los Monegros
2019	PYL	16,0	PUYALO	11	Bajo Cinca / Baix Cinca
2019	PYL	25,0	PUYALO	12	Tarazona y el Moncayo
2019	PYL	5,0	PUYALO	13	Campo de Borja
2019	PYL	2,0	PUYALO	14	Aranda
2019	PYL	13,0	PUYALO	15	Ribera Alta del Ebro
2019	PYL	23,0	PUYALO	16	Valdejalón
2019	PYL	735,0	PUYALO	17	D.C. Zaragoza
2019	PYL	6,0	PUYALO	18	Ribera Baja del Ebro
2019	PYL	10,0	PUYALO	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2019	PYL	26,0	PUYALO	20	Comunidad de Calatayud
2019	PYL	13,0	PUYALO	21	Campo de Cariñena
2019	PYL	2,0	PUYALO	22	Campo de Belchite
2019	PYL	7,0	PUYALO	23	Bajo Martín
2019	PYL	4,0	PUYALO	24	Campo de Daroca
2019	PYL	7,0	PUYALO	25	Jiloca
2019	PYL	7,0	PUYALO	26	Cuencas Mineras
2019	PYL	15,0	PUYALO	27	Andorra-Sierra de Arcos
2019	PYL	20,0	PUYALO	28	Bajo Aragón
2019	PYL	20,0	PUYALO	29	Comunidad de Teruel
2019	PYL	5,0	PUYALO	30	Maestrazgo
2019	PYL	3,0	PUYALO	31	Sierra de Albarracín
2019	PYL	8,0	PUYALO	32	Gúdar-Javalambre
2019	PYL	18,0	PUYALO	33	Matarraña / Matarranya
2019	PCTE	26,0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA	01	La Jacetania
2019	PCTE	15,0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA	02	Alto Gállego
2019	PCTE	7,0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA	03	Sobrarbe
2019	PCTE	23,0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA	04	La Ribagorza
2019	PCTE	31,0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA	05	Cinco Villas
2019	PCTE	112,0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA	06	Hoya de Huesca / Plana de Uesca
2019	PCTE	21,0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA	07	Somontano de Barbastro
2019	PCTE	27,0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA	08	Cinca Medio
2019	PCTE	24,0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA	09	La Litera / La Llitera
2019	PCTE	20,0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA	10	Los Monegros
2019	PCTE	25,0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA	11	Bajo Cinca / Baix Cinca
2019	PCTE	8,0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA	12	Tarazona y el Moncayo
2019	PCTE	13,0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA	13	Campo de Borja
2019	PCTE	3,0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA	14	Aranda
2019	PCTE	25,0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA	15	Ribera Alta del Ebro
2019	PCTE	13,0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA	16	Valdejalón
2019	PCTE	755,0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA	17	D.C. Zaragoza
2019	PCTE	11,0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA	18	Ribera Baja del Ebro
2019	PCTE	10,0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2019	PCTE	25,0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA	20	Comunidad de Calatayud
2019	PCTE	6,0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA	21	Campo de Cariñena
2019	PCTE	3,0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA	22	Campo de Belchite
2019	PCTE	0,0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA	23	Bajo Martín
