Mes y año	Mes (código)	Comarca código	Comarca nombre	Sexo	Nivel formativo grupo IAEST descripción	Nivel formativo grupo IAEST código	Número de contratos
Mayo 2013	201305	29	Comunidad de Teruel	Mujeres	Educación Primaria o inferior	10	95
Mayo 2013	201305	29	Comunidad de Teruel	Hombres	Primera etapa de educación secundaria	20	551
Mayo 2013	201305	29	Comunidad de Teruel	Mujeres	Primera etapa de educación secundaria	20	152
Mayo 2013	201305	29	Comunidad de Teruel	Hombres	Bachillerato	31	156
Mayo 2013	201305	29	Comunidad de Teruel	Mujeres	Bachillerato	31	93
Mayo 2013	201305	29	Comunidad de Teruel	Hombres	Enseñanza media de formación profesional	32	13
Mayo 2013	201305	29	Comunidad de Teruel	Mujeres	Enseñanza media de formación profesional	32	18
Mayo 2013	201305	29	Comunidad de Teruel	Hombres	Enseñanza superior de formación profesional	41	17
Mayo 2013	201305	29	Comunidad de Teruel	Mujeres	Enseñanza superior de formación profesional	41	3
Mayo 2013	201305	29	Comunidad de Teruel	Hombres	Enseñanza superior universitaria	42	22
Mayo 2013	201305	29	Comunidad de Teruel	Mujeres	Enseñanza superior universitaria	42	36
Mayo 2013	201305	30	Maestrazgo	Hombres	Educación Primaria o inferior	10	12
Mayo 2013	201305	30	Maestrazgo	Mujeres	Educación Primaria o inferior	10	10
Mayo 2013	201305	30	Maestrazgo	Hombres	Primera etapa de educación secundaria	20	10
Mayo 2013	201305	30	Maestrazgo	Mujeres	Primera etapa de educación secundaria	20	1
Mayo 2013	201305	30	Maestrazgo	Mujeres	Bachillerato	31	1
Mayo 2013	201305	30	Maestrazgo	Mujeres	Enseñanza superior universitaria	42	5
Mayo 2013	201305	31	Sierra de Albarracín	Hombres	Educación Primaria o inferior	10	9
Mayo 2013	201305	31	Sierra de Albarracín	Mujeres	Educación Primaria o inferior	10	12
Mayo 2013	201305	31	Sierra de Albarracín	Hombres	Primera etapa de educación secundaria	20	6
Mayo 2013	201305	31	Sierra de Albarracín	Mujeres	Primera etapa de educación secundaria	20	2
Mayo 2013	201305	31	Sierra de Albarracín	Hombres	Bachillerato	31	5
Mayo 2013	201305	31	Sierra de Albarracín	Mujeres	Bachillerato	31	3
Mayo 2013	201305	31	Sierra de Albarracín	Mujeres	Enseñanza superior universitaria	42	4
Mayo 2013	201305	32	Gúdar-Javalambre	Hombres	Educación Primaria o inferior	10	30
Mayo 2013	201305	32	Gúdar-Javalambre	Mujeres	Educación Primaria o inferior	10	10
Mayo 2013	201305	32	Gúdar-Javalambre	Hombres	Primera etapa de educación secundaria	20	18
Mayo 2013	201305	32	Gúdar-Javalambre	Mujeres	Primera etapa de educación secundaria	20	8
Mayo 2013	201305	32	Gúdar-Javalambre	Hombres	Bachillerato	31	38
Mayo 2013	201305	32	Gúdar-Javalambre	Mujeres	Bachillerato	31	31
Mayo 2013	201305	32	Gúdar-Javalambre	Hombres	Enseñanza superior de formación profesional	41	1
Mayo 2013	201305	32	Gúdar-Javalambre	Mujeres	Enseñanza superior universitaria	42	2
Mayo 2013	201305	33	Matarraña / Matarranya	Hombres	Educación Primaria o inferior	10	76
Mayo 2013	201305	33	Matarraña / Matarranya	Mujeres	Educación Primaria o inferior	10	24
Mayo 2013	201305	33	Matarraña / Matarranya	Hombres	Primera etapa de educación secundaria	20	19
Mayo 2013	201305	33	Matarraña / Matarranya	Mujeres	Primera etapa de educación secundaria	20	31
Mayo 2013	201305	33	Matarraña / Matarranya	Hombres	Bachillerato	31	5
Mayo 2013	201305	33	Matarraña / Matarranya	Mujeres	Bachillerato	31	5
Mayo 2013	201305	33	Matarraña / Matarranya	Hombres	Enseñanza media de formación profesional	32	1
Mayo 2013	201305	33	Matarraña / Matarranya	Mujeres	Enseñanza media de formación profesional	32	8
Mayo 2013	201305	33	Matarraña / Matarranya	Hombres	Enseñanza superior de formación profesional	41	2
Mayo 2013	201305	33	Matarraña / Matarranya	Mujeres	Enseñanza superior de formación profesional	41	1
Mayo 2013	201305	33	Matarraña / Matarranya	Hombres	Enseñanza superior universitaria	42	4
Mayo 2013	201305	33	Matarraña / Matarranya	Mujeres	Enseñanza superior universitaria	42	4
Abril 2013	201304	01	La Jacetania	Hombres	Educación Primaria o inferior	10	29
Abril 2013	201304	01	La Jacetania	Mujeres	Educación Primaria o inferior	10	27
Abril 2013	201304	01	La Jacetania	Hombres	Primera etapa de educación secundaria	20	71
Abril 2013	201304	01	La Jacetania	Mujeres	Primera etapa de educación secundaria	20	94
Abril 2013	201304	01	La Jacetania	Hombres	Bachillerato	31	43
Abril 2013	201304	01	La Jacetania	Mujeres	Bachillerato	31	44
Abril 2013	201304	01	La Jacetania	Hombres	Enseñanza media de formación profesional	32	8
Abril 2013	201304	01	La Jacetania	Mujeres	Enseñanza media de formación profesional	32	7
Abril 2013	201304	01	La Jacetania	Hombres	Enseñanza superior de formación profesional	41	3
Abril 2013	201304	01	La Jacetania	Hombres	Enseñanza superior universitaria	42	12
Abril 2013	201304	01	La Jacetania	Mujeres	Enseñanza superior universitaria	42	20
Abril 2013	201304	02	Alto Gállego	Hombres	Educación Primaria o inferior	10	105
Abril 2013	201304	02	Alto Gállego	Mujeres	Educación Primaria o inferior	10	88
Abril 2013	201304	02	Alto Gállego	Hombres	Primera etapa de educación secundaria	20	65
Abril 2013	201304	02	Alto Gállego	Mujeres	Primera etapa de educación secundaria	20	56
Abril 2013	201304	02	Alto Gállego	Hombres	Bachillerato	31	11
Abril 2013	201304	02	Alto Gállego	Mujeres	Bachillerato	31	10
Abril 2013	201304	02	Alto Gállego	Hombres	Enseñanza media de formación profesional	32	5
Abril 2013	201304	02	Alto Gállego	Mujeres	Enseñanza media de formación profesional	32	5
Abril 2013	201304	02	Alto Gállego	Hombres	Enseñanza superior de formación profesional	41	3
Abril 2013	201304	02	Alto Gállego	Mujeres	Enseñanza superior de formación profesional	41	3
Abril 2013	201304	02	Alto Gállego	Hombres	Enseñanza superior universitaria	42	6
Abril 2013	201304	02	Alto Gállego	Mujeres	Enseñanza superior universitaria	42	5
Abril 2013	201304	03	Sobrarbe	Hombres	Educación Primaria o inferior	10	17
Abril 2013	201304	03	Sobrarbe	Mujeres	Educación Primaria o inferior	10	12
Abril 2013	201304	03	Sobrarbe	Hombres	Primera etapa de educación secundaria	20	80
Abril 2013	201304	03	Sobrarbe	Mujeres	Primera etapa de educación secundaria	20	87
Abril 2013	201304	03	Sobrarbe	Hombres	Bachillerato	31	21
Abril 2013	201304	03	Sobrarbe	Mujeres	Bachillerato	31	37
Abril 2013	201304	03	Sobrarbe	Hombres	Enseñanza media de formación profesional	32	4
Abril 2013	201304	03	Sobrarbe	Mujeres	Enseñanza media de formación profesional	32	6
Abril 2013	201304	03	Sobrarbe	Hombres	Enseñanza superior de formación profesional	41	8
Abril 2013	201304	03	Sobrarbe	Mujeres	Enseñanza superior de formación profesional	41	4
Abril 2013	201304	03	Sobrarbe	Hombres	Enseñanza superior universitaria	42	4
Abril 2013	201304	03	Sobrarbe	Mujeres	Enseñanza superior universitaria	42	6
Abril 2013	201304	04	La Ribagorza	Hombres	Educación Primaria o inferior	10	58
Abril 2013	201304	04	La Ribagorza	Mujeres	Educación Primaria o inferior	10	29
Abril 2013	201304	04	La Ribagorza	Hombres	Primera etapa de educación secundaria	20	39
Abril 2013	201304	04	La Ribagorza	Mujeres	Primera etapa de educación secundaria	20	25
Abril 2013	201304	04	La Ribagorza	Hombres	Bachillerato	31	15
Abril 2013	201304	04	La Ribagorza	Mujeres	Bachillerato	31	12
Abril 2013	201304	04	La Ribagorza	Hombres	Enseñanza media de formación profesional	32	5
Abril 2013	201304	04	La Ribagorza	Mujeres	Enseñanza media de formación profesional	32	4
Abril 2013	201304	04	La Ribagorza	Mujeres	Enseñanza superior de formación profesional	41	1
Abril 2013	201304	04	La Ribagorza	Hombres	Enseñanza superior universitaria	42	1
Abril 2013	201304	04	La Ribagorza	Mujeres	Enseñanza superior universitaria	42	5
Abril 2013	201304	05	Cinco Villas	Hombres	Educación Primaria o inferior	10	80
Abril 2013	201304	05	Cinco Villas	Mujeres	Educación Primaria o inferior	10	22
Abril 2013	201304	05	Cinco Villas	Hombres	Primera etapa de educación secundaria	20	136
Abril 2013	201304	05	Cinco Villas	Mujeres	Primera etapa de educación secundaria	20	80
Abril 2013	201304	05	Cinco Villas	Hombres	Bachillerato	31	29
Abril 2013	201304	05	Cinco Villas	Mujeres	Bachillerato	31	26
Abril 2013	201304	05	Cinco Villas	Hombres	Enseñanza media de formación profesional	32	1
Abril 2013	201304	05	Cinco Villas	Mujeres	Enseñanza media de formación profesional	32	7
Abril 2013	201304	05	Cinco Villas	Hombres	Enseñanza superior de formación profesional	41	5
Abril 2013	201304	05	Cinco Villas	Mujeres	Enseñanza superior de formación profesional	41	8
Abril 2013	201304	05	Cinco Villas	Hombres	Enseñanza superior universitaria	42	27
Abril 2013	201304	05	Cinco Villas	Mujeres	Enseñanza superior universitaria	42	24
Abril 2013	201304	06	Hoya de Huesca / Plana de Uesca	Hombres	Educación Primaria o inferior	10	120
Abril 2013	201304	06	Hoya de Huesca / Plana de Uesca	Mujeres	Educación Primaria o inferior	10	117
Abril 2013	201304	06	Hoya de Huesca / Plana de Uesca	Hombres	Primera etapa de educación secundaria	20	336
Abril 2013	201304	06	Hoya de Huesca / Plana de Uesca	Mujeres	Primera etapa de educación secundaria	20	351
Abril 2013	201304	06	Hoya de Huesca / Plana de Uesca	Hombres	Bachillerato	31	75
Abril 2013	201304	06	Hoya de Huesca / Plana de Uesca	Mujeres	Bachillerato	31	64
Abril 2013	201304	06	Hoya de Huesca / Plana de Uesca	Hombres	Enseñanza media de formación profesional	32	26
Abril 2013	201304	06	Hoya de Huesca / Plana de Uesca	Mujeres	Enseñanza media de formación profesional	32	21
Abril 2013	201304	06	Hoya de Huesca / Plana de Uesca	Hombres	Enseñanza superior de formación profesional	41	9
Abril 2013	201304	06	Hoya de Huesca / Plana de Uesca	Mujeres	Enseñanza superior de formación profesional	41	17
Abril 2013	201304	06	Hoya de Huesca / Plana de Uesca	Hombres	Enseñanza superior universitaria	42	44
Abril 2013	201304	06	Hoya de Huesca / Plana de Uesca	Mujeres	Enseñanza superior universitaria	42	59
Abril 2013	201304	07	Somontano de Barbastro	Hombres	Educación Primaria o inferior	10	66
Abril 2013	201304	07	Somontano de Barbastro	Mujeres	Educación Primaria o inferior	10	53
Abril 2013	201304	07	Somontano de Barbastro	Hombres	Primera etapa de educación secundaria	20	98
Abril 2013	201304	07	Somontano de Barbastro	Mujeres	Primera etapa de educación secundaria	20	81
Abril 2013	201304	07	Somontano de Barbastro	Hombres	Bachillerato	31	24
Abril 2013	201304	07	Somontano de Barbastro	Mujeres	Bachillerato	31	37
Abril 2013	201304	07	Somontano de Barbastro	Hombres	Enseñanza media de formación profesional	32	9
Abril 2013	201304	07	Somontano de Barbastro	Mujeres	Enseñanza media de formación profesional	32	5
Abril 2013	201304	07	Somontano de Barbastro	Hombres	Enseñanza superior de formación profesional	41	21
Abril 2013	201304	07	Somontano de Barbastro	Mujeres	Enseñanza superior de formación profesional	41	6
Abril 2013	201304	07	Somontano de Barbastro	Hombres	Enseñanza superior universitaria	42	5
Abril 2013	201304	07	Somontano de Barbastro	Mujeres	Enseñanza superior universitaria	42	11
Abril 2013	201304	08	Cinca Medio	Hombres	Educación Primaria o inferior	10	141
Abril 2013	201304	08	Cinca Medio	Mujeres	Educación Primaria o inferior	10	67
Abril 2013	201304	08	Cinca Medio	Hombres	Primera etapa de educación secundaria	20	72
Abril 2013	201304	08	Cinca Medio	Mujeres	Primera etapa de educación secundaria	20	50
Abril 2013	201304	08	Cinca Medio	Hombres	Bachillerato	31	27
Abril 2013	201304	08	Cinca Medio	Mujeres	Bachillerato	31	24
Abril 2013	201304	08	Cinca Medio	Hombres	Enseñanza media de formación profesional	32	24
Abril 2013	201304	08	Cinca Medio	Mujeres	Enseñanza media de formación profesional	32	16
Abril 2013	201304	08	Cinca Medio	Hombres	Enseñanza superior de formación profesional	41	10
Abril 2013	201304	08	Cinca Medio	Mujeres	Enseñanza superior de formación profesional	41	8
Abril 2013	201304	08	Cinca Medio	Hombres	Enseñanza superior universitaria	42	13
Abril 2013	201304	08	Cinca Medio	Mujeres	Enseñanza superior universitaria	42	16
Abril 2013	201304	09	La Litera / La Llitera	Hombres	Educación Primaria o inferior	10	44
Abril 2013	201304	09	La Litera / La Llitera	Mujeres	Educación Primaria o inferior	10	27
Abril 2013	201304	09	La Litera / La Llitera	Hombres	Primera etapa de educación secundaria	20	61
Abril 2013	201304	09	La Litera / La Llitera	Mujeres	Primera etapa de educación secundaria	20	36
Abril 2013	201304	09	La Litera / La Llitera	Hombres	Bachillerato	31	2
Abril 2013	201304	09	La Litera / La Llitera	Mujeres	Bachillerato	31	6
Abril 2013	201304	09	La Litera / La Llitera	Hombres	Enseñanza media de formación profesional	32	4
Abril 2013	201304	09	La Litera / La Llitera	Mujeres	Enseñanza media de formación profesional	32	7
Abril 2013	201304	09	La Litera / La Llitera	Hombres	Enseñanza superior de formación profesional	41	1
Abril 2013	201304	09	La Litera / La Llitera	Mujeres	Enseñanza superior de formación profesional	41	5
Abril 2013	201304	09	La Litera / La Llitera	Hombres	Enseñanza superior universitaria	42	8
Abril 2013	201304	09	La Litera / La Llitera	Mujeres	Enseñanza superior universitaria	42	9
Abril 2013	201304	10	Los Monegros	Hombres	Educación Primaria o inferior	10	83
Abril 2013	201304	10	Los Monegros	Mujeres	Educación Primaria o inferior	10	14
Abril 2013	201304	10	Los Monegros	Hombres	Primera etapa de educación secundaria	20	52
Abril 2013	201304	10	Los Monegros	Mujeres	Primera etapa de educación secundaria	20	38
Abril 2013	201304	10	Los Monegros	Hombres	Bachillerato	31	16
Abril 2013	201304	10	Los Monegros	Mujeres	Bachillerato	31	8
Abril 2013	201304	10	Los Monegros	Hombres	Enseñanza media de formación profesional	32	4
Abril 2013	201304	10	Los Monegros	Mujeres	Enseñanza media de formación profesional	32	2
Abril 2013	201304	10	Los Monegros	Mujeres	Enseñanza superior de formación profesional	41	2
Abril 2013	201304	10	Los Monegros	Hombres	Enseñanza superior universitaria	42	5
Abril 2013	201304	10	Los Monegros	Mujeres	Enseñanza superior universitaria	42	3
Abril 2013	201304	11	Bajo Cinca / Baix Cinca	Hombres	Educación Primaria o inferior	10	451
Abril 2013	201304	11	Bajo Cinca / Baix Cinca	Mujeres	Educación Primaria o inferior	10	219
Abril 2013	201304	11	Bajo Cinca / Baix Cinca	Hombres	Primera etapa de educación secundaria	20	275
Abril 2013	201304	11	Bajo Cinca / Baix Cinca	Mujeres	Primera etapa de educación secundaria	20	143
Abril 2013	201304	11	Bajo Cinca / Baix Cinca	Hombres	Bachillerato	31	28
Abril 2013	201304	11	Bajo Cinca / Baix Cinca	Mujeres	Bachillerato	31	36
Abril 2013	201304	11	Bajo Cinca / Baix Cinca	Hombres	Enseñanza media de formación profesional	32	16
Abril 2013	201304	11	Bajo Cinca / Baix Cinca	Mujeres	Enseñanza media de formación profesional	32	7
Abril 2013	201304	11	Bajo Cinca / Baix Cinca	Hombres	Enseñanza superior de formación profesional	41	2
Abril 2013	201304	11	Bajo Cinca / Baix Cinca	Mujeres	Enseñanza superior de formación profesional	41	2
Abril 2013	201304	11	Bajo Cinca / Baix Cinca	Hombres	Enseñanza superior universitaria	42	8
Abril 2013	201304	11	Bajo Cinca / Baix Cinca	Mujeres	Enseñanza superior universitaria	42	14
Abril 2013	201304	12	Tarazona y el Moncayo	Hombres	Educación Primaria o inferior	10	33
Abril 2013	201304	12	Tarazona y el Moncayo	Mujeres	Educación Primaria o inferior	10	33
Abril 2013	201304	12	Tarazona y el Moncayo	Hombres	Primera etapa de educación secundaria	20	70
Abril 2013	201304	12	Tarazona y el Moncayo	Mujeres	Primera etapa de educación secundaria	20	27
Abril 2013	201304	12	Tarazona y el Moncayo	Hombres	Bachillerato	31	52
Abril 2013	201304	12	Tarazona y el Moncayo	Mujeres	Bachillerato	31	23
Abril 2013	201304	12	Tarazona y el Moncayo	Hombres	Enseñanza media de formación profesional	32	9
Abril 2013	201304	12	Tarazona y el Moncayo	Mujeres	Enseñanza media de formación profesional	32	6
Abril 2013	201304	12	Tarazona y el Moncayo	Hombres	Enseñanza superior de formación profesional	41	2
Abril 2013	201304	12	Tarazona y el Moncayo	Mujeres	Enseñanza superior de formación profesional	41	2
Abril 2013	201304	12	Tarazona y el Moncayo	Hombres	Enseñanza superior universitaria	42	8
Abril 2013	201304	12	Tarazona y el Moncayo	Mujeres	Enseñanza superior universitaria	42	4
Abril 2013	201304	13	Campo de Borja	Hombres	Educación Primaria o inferior	10	38
Abril 2013	201304	13	Campo de Borja	Mujeres	Educación Primaria o inferior	10	30
Abril 2013	201304	13	Campo de Borja	Hombres	Primera etapa de educación secundaria	20	64
Abril 2013	201304	13	Campo de Borja	Mujeres	Primera etapa de educación secundaria	20	50
Abril 2013	201304	13	Campo de Borja	Hombres	Bachillerato	31	16
Abril 2013	201304	13	Campo de Borja	Mujeres	Bachillerato	31	13
Abril 2013	201304	13	Campo de Borja	Hombres	Enseñanza media de formación profesional	32	9
Abril 2013	201304	13	Campo de Borja	Mujeres	Enseñanza media de formación profesional	32	4
Abril 2013	201304	13	Campo de Borja	Hombres	Enseñanza superior de formación profesional	41	2
Abril 2013	201304	13	Campo de Borja	Mujeres	Enseñanza superior de formación profesional	41	1
Abril 2013	201304	13	Campo de Borja	Hombres	Enseñanza superior universitaria	42	5
Abril 2013	201304	13	Campo de Borja	Mujeres	Enseñanza superior universitaria	42	9
Abril 2013	201304	14	Aranda	Hombres	Educación Primaria o inferior	10	8
Abril 2013	201304	14	Aranda	Mujeres	Educación Primaria o inferior	10	10
Abril 2013	201304	14	Aranda	Hombres	Primera etapa de educación secundaria	20	90
Abril 2013	201304	14	Aranda	Mujeres	Primera etapa de educación secundaria	20	39
Abril 2013	201304	14	Aranda	Hombres	Bachillerato	31	3
Abril 2013	201304	14	Aranda	Mujeres	Bachillerato	31	5
Abril 2013	201304	14	Aranda	Hombres	Enseñanza media de formación profesional	32	1
Abril 2013	201304	14	Aranda	Hombres	Enseñanza superior de formación profesional	41	3
Abril 2013	201304	14	Aranda	Mujeres	Enseñanza superior de formación profesional	41	1
Abril 2013	201304	14	Aranda	Mujeres	Enseñanza superior universitaria	42	1
Abril 2013	201304	15	Ribera Alta del Ebro	Hombres	Educación Primaria o inferior	10	77
Abril 2013	201304	15	Ribera Alta del Ebro	Mujeres	Educación Primaria o inferior	10	37
Abril 2013	201304	15	Ribera Alta del Ebro	Hombres	Primera etapa de educación secundaria	20	181
Abril 2013	201304	15	Ribera Alta del Ebro	Mujeres	Primera etapa de educación secundaria	20	60
Abril 2013	201304	15	Ribera Alta del Ebro	Hombres	Bachillerato	31	33
Abril 2013	201304	15	Ribera Alta del Ebro	Mujeres	Bachillerato	31	7
Abril 2013	201304	15	Ribera Alta del Ebro	Hombres	Enseñanza media de formación profesional	32	38
Abril 2013	201304	15	Ribera Alta del Ebro	Mujeres	Enseñanza media de formación profesional	32	15
