Municipio código	Municipio nombre	Año	Orden	Siglas	Concejales
50202	Paracuellos de la Ribera	2007	1	PSOE	5,0
50202	Paracuellos de la Ribera	2007	2	PP	0,0
50202	Paracuellos de la Ribera	2007	3	PAR	0,0
50202	Paracuellos de la Ribera	2007	4	CHA	0,0
50202	Paracuellos de la Ribera	2011	1	PP	0,0
50202	Paracuellos de la Ribera	2011	2	PSOE	2,0
50202	Paracuellos de la Ribera	2011	3	PAR	3,0
50202	Paracuellos de la Ribera	2015	1	PP	0,0
50202	Paracuellos de la Ribera	2015	2	PSOE	1,0
50202	Paracuellos de la Ribera	2015	5	PAR	4,0
50202	Paracuellos de la Ribera	2015	7	CHA	0,0
50202	Paracuellos de la Ribera	2015	92	COMIENZOS NUEVOS	0,0
50203	Pastriz	2007	1	PSOE	4,0
50203	Pastriz	2007	2	PP	0,0
50203	Pastriz	2007	3	PAR	4,0
50203	Pastriz	2007	4	CHA	1,0
50203	Pastriz	2007	40	PAVIP	0,0
50203	Pastriz	2011	1	PP	0,0
50203	Pastriz	2011	2	PSOE	4,0
50203	Pastriz	2011	3	PAR	5,0
50203	Pastriz	2011	4	CHA	0,0
50203	Pastriz	2015	1	PP	1,0
50203	Pastriz	2015	2	PSOE	1,0
50203	Pastriz	2015	5	PAR	4,0
50203	Pastriz	2015	54	ZGZ	3,0
50204	Pedrola	2007	1	PSOE	6,0
50204	Pedrola	2007	2	PP	1,0
50204	Pedrola	2007	3	PAR	3,0
50204	Pedrola	2007	4	CHA	0,0
50204	Pedrola	2007	5	IU	1,0
50204	Pedrola	2011	1	PP	1,0
50204	Pedrola	2011	2	PSOE	7,0
50204	Pedrola	2011	3	PAR	3,0
50204	Pedrola	2011	4	CHA	0,0
50204	Pedrola	2011	5	IU	0,0
50204	Pedrola	2015	1	PP	1,0
50204	Pedrola	2015	2	PSOE	7,0
50204	Pedrola	2015	7	CHA	0,0
50204	Pedrola	2015	13	ARAGONSIPUEDE	2,0
50204	Pedrola	2015	30	BAR	0,0
50204	Pedrola	2015	33	IU-ZGZ	1,0
50205	Pedrosas (Las)	2007	1	PSOE	3,0
50205	Pedrosas (Las)	2007	2	PP	0,0
50205	Pedrosas (Las)	2007	3	PAR	2,0
50205	Pedrosas (Las)	2007	4	CHA	0,0
50205	Pedrosas (Las)	2007	5	IU	0,0
50205	Pedrosas (Las)	2011	1	PP	0,0
50205	Pedrosas (Las)	2011	2	PSOE	4,0
50205	Pedrosas (Las)	2011	3	PAR	1,0
50205	Pedrosas (Las)	2011	5	IU	0,0
50205	Pedrosas (Las)	2015	1	PP	1,0
50205	Pedrosas (Las)	2015	2	PSOE	4,0
50206	Perdiguera	2007	1	PSOE	2,0
50206	Perdiguera	2007	2	PP	3,0
50206	Perdiguera	2007	3	PAR	2,0
50206	Perdiguera	2007	4	CHA	0,0
50206	Perdiguera	2011	1	PP	5,0
50206	Perdiguera	2011	2	PSOE	1,0
50206	Perdiguera	2011	3	PAR	1,0
50206	Perdiguera	2011	4	CHA	0,0
50206	Perdiguera	2015	1	PP	6,0
50206	Perdiguera	2015	2	PSOE	1,0
50207	Piedratajada	2007	1	PSOE	1,0
50207	Piedratajada	2007	2	PP	0,0
50207	Piedratajada	2007	3	PAR	3,0
50207	Piedratajada	2007	4	CHA	1,0
50207	Piedratajada	2007	5	IU	0,0
50207	Piedratajada	2011	1	PP	0,0
50207	Piedratajada	2011	2	PSOE	4,0
50207	Piedratajada	2011	3	PAR	1,0
50207	Piedratajada	2011	5	IU	0,0
50207	Piedratajada	2015	1	PP	0,0
50207	Piedratajada	2015	2	PSOE	4,0
50207	Piedratajada	2015	89	GANAR-ZRZ	1,0
50208	Pina de Ebro	2007	1	PSOE	4,0
50208	Pina de Ebro	2007	2	PP	2,0
50208	Pina de Ebro	2007	3	PAR	1,0
50208	Pina de Ebro	2007	4	CHA	4,0
50208	Pina de Ebro	2011	1	PP	3,0
50208	Pina de Ebro	2011	2	PSOE	4,0
50208	Pina de Ebro	2011	3	PAR	1,0
50208	Pina de Ebro	2011	4	CHA	3,0
50208	Pina de Ebro	2015	1	PP	4,0
50208	Pina de Ebro	2015	2	PSOE	3,0
50208	Pina de Ebro	2015	7	CHA	3,0
50208	Pina de Ebro	2015	59	A.V.P.	1,0
50209	Pinseque	2007	1	PSOE	4,0
50209	Pinseque	2007	2	PP	4,0
50209	Pinseque	2007	3	PAR	2,0
50209	Pinseque	2007	4	CHA	1,0
50209	Pinseque	2011	1	PP	6,0
50209	Pinseque	2011	2	PSOE	3,0
50209	Pinseque	2011	3	PAR	0,0
50209	Pinseque	2011	4	CHA	1,0
50209	Pinseque	2011	6	UPyD	1,0
50209	Pinseque	2015	1	PP	4,0
50209	Pinseque	2015	2	PSOE	5,0
50209	Pinseque	2015	4	C's	1,0
50209	Pinseque	2015	7	CHA	1,0
50210	Pintanos (Los)	2007	1	PSOE	0,0
50210	Pintanos (Los)	2007	2	PP	0,0
50210	Pintanos (Los)	2007	3	PAR	1,0
50210	Pintanos (Los)	2011	2	PSOE	0,0
50210	Pintanos (Los)	2011	3	PAR	1,0
50210	Pintanos (Los)	2015	1	PP	1,0
50210	Pintanos (Los)	2015	2	PSOE	0,0
50210	Pintanos (Los)	2015	21	PAR	2,0
50210	Pintanos (Los)	2015	44	FIA	0,0
50211	Plasencia de Jalón	2007	1	PSOE	2,0
50211	Plasencia de Jalón	2007	2	PP	5,0
50211	Plasencia de Jalón	2007	3	PAR	0,0
50211	Plasencia de Jalón	2011	1	PP	5,0
50211	Plasencia de Jalón	2011	2	PSOE	2,0
50211	Plasencia de Jalón	2011	3	PAR	0,0
50211	Plasencia de Jalón	2015	1	PP	4,0
50211	Plasencia de Jalón	2015	2	PSOE	3,0
50212	Pleitas	2007	1	PSOE	0,0
50212	Pleitas	2007	2	PP	1,0
50212	Pleitas	2007	3	PAR	0,0
50212	Pleitas	2007	4	CHA	0,0
50212	Pleitas	2011	1	PP	1,0
50212	Pleitas	2011	2	PSOE	0,0
50212	Pleitas	2015	1	PP	1,0
50212	Pleitas	2015	2	PSOE	0,0
50213	Plenas	2007	1	PSOE	0,0
50213	Plenas	2007	2	PP	0,0
50213	Plenas	2007	3	PAR	5,0
50213	Plenas	2007	4	CHA	0,0
50213	Plenas	2007	5	IU	0,0
50213	Plenas	2011	1	PP	1,0
50213	Plenas	2011	2	PSOE	0,0
50213	Plenas	2011	3	PAR	4,0
50213	Plenas	2015	1	PP	0,0
50213	Plenas	2015	2	PSOE	0,0
50213	Plenas	2015	5	PAR	5,0
50213	Plenas	2015	7	CHA	0,0
50214	Pomer	2007	1	PSOE	0,0
50214	Pomer	2007	2	PP	1,0
50214	Pomer	2007	3	PAR	0,0
50214	Pomer	2007	4	CHA	0,0
50214	Pomer	2011	1	PP	1,0
50214	Pomer	2011	2	PSOE	0,0
50214	Pomer	2011	3	PAR	0,0
50214	Pomer	2011	4	CHA	0,0
50214	Pomer	2015	1	PP	1,0
50214	Pomer	2015	2	PSOE	0,0
50215	Pozuel de Ariza	2007	1	PSOE	0,0
50215	Pozuel de Ariza	2007	2	PP	0,0
50215	Pozuel de Ariza	2007	3	PAR	1,0
50215	Pozuel de Ariza	2011	3	PAR	1,0
50215	Pozuel de Ariza	2011	5	IU	0,0
50215	Pozuel de Ariza	2015	1	PP	0,0
50215	Pozuel de Ariza	2015	2	PSOE	0,0
50215	Pozuel de Ariza	2015	5	PAR	0,0
50215	Pozuel de Ariza	2015	33	IU-ZGZ	1,0
50216	Pozuelo de Aragón	2007	1	PSOE	2,0
50216	Pozuelo de Aragón	2007	2	PP	2,0
50216	Pozuelo de Aragón	2007	3	PAR	3,0
50216	Pozuelo de Aragón	2011	1	PP	4,0
50216	Pozuelo de Aragón	2011	2	PSOE	3,0
50216	Pozuelo de Aragón	2015	1	PP	5,0
50216	Pozuelo de Aragón	2015	2	PSOE	2,0
50217	Pradilla de Ebro	2007	1	PSOE	5,0
50217	Pradilla de Ebro	2007	2	PP	2,0
50217	Pradilla de Ebro	2007	3	PAR	0,0
50217	Pradilla de Ebro	2007	4	CHA	0,0
50217	Pradilla de Ebro	2011	1	PP	1,0
50217	Pradilla de Ebro	2011	2	PSOE	5,0
50217	Pradilla de Ebro	2011	3	PAR	1,0
50217	Pradilla de Ebro	2015	8	PP	2,0
50217	Pradilla de Ebro	2015	19	PSOE	5,0
50218	Puebla de Albortón	2007	1	PSOE	0,0
50218	Puebla de Albortón	2007	2	PP	0,0
50218	Puebla de Albortón	2007	3	PAR	4,0
50218	Puebla de Albortón	2007	4	CHA	1,0
50218	Puebla de Albortón	2007	5	IU	0,0
50218	Puebla de Albortón	2011	1	PP	0,0
50218	Puebla de Albortón	2011	2	PSOE	0,0
50218	Puebla de Albortón	2011	3	PAR	4,0
50218	Puebla de Albortón	2011	4	CHA	1,0
50218	Puebla de Albortón	2015	1	PP	1,0
50218	Puebla de Albortón	2015	2	PSOE	0,0
50218	Puebla de Albortón	2015	5	PAR	4,0
50218	Puebla de Albortón	2015	7	CHA	0,0
50219	Puebla de Alfindén (La)	2007	1	PSOE	5,0
50219	Puebla de Alfindén (La)	2007	2	PP	3,0
50219	Puebla de Alfindén (La)	2007	3	PAR	2,0
50219	Puebla de Alfindén (La)	2007	4	CHA	1,0
50219	Puebla de Alfindén (La)	2011	1	PP	4,0
50219	Puebla de Alfindén (La)	2011	2	PSOE	3,0
50219	Puebla de Alfindén (La)	2011	3	PAR	4,0
50219	Puebla de Alfindén (La)	2011	4	CHA	1,0
50219	Puebla de Alfindén (La)	2011	8	FIA	1,0
50219	Puebla de Alfindén (La)	2015	1	PP	3,0
50219	Puebla de Alfindén (La)	2015	2	PSOE	4,0
50219	Puebla de Alfindén (La)	2015	4	C's	2,0
50219	Puebla de Alfindén (La)	2015	5	PAR	2,0
50219	Puebla de Alfindén (La)	2015	7	CHA	1,0
50219	Puebla de Alfindén (La)	2015	44	FIA	1,0
50220	Puendeluna	2007	1	PSOE	1,0
50220	Puendeluna	2007	2	PP	0,0
50220	Puendeluna	2007	3	PAR	0,0
50220	Puendeluna	2011	1	PP	0,0
50220	Puendeluna	2011	2	PSOE	1,0
50220	Puendeluna	2015	1	PP	0,0
50220	Puendeluna	2015	2	PSOE	1,0
50221	Purujosa	2007	1	PSOE	1,0
50221	Purujosa	2007	2	PP	0,0
50221	Purujosa	2007	3	PAR	0,0
50221	Purujosa	2007	4	CHA	0,0
50221	Purujosa	2011	1	PP	0,0
50221	Purujosa	2011	2	PSOE	1,0
50221	Purujosa	2015	1	PP	0,0
50221	Purujosa	2015	2	PSOE	1,0
50222	Quinto	2007	1	PSOE	3,0
50222	Quinto	2007	2	PP	3,0
50222	Quinto	2007	3	PAR	4,0
50222	Quinto	2007	4	CHA	1,0
50222	Quinto	2011	1	PP	3,0
50222	Quinto	2011	2	PSOE	5,0
50222	Quinto	2011	3	PAR	3,0
50222	Quinto	2011	4	CHA	0,0
50222	Quinto	2015	1	PP	3,0
50222	Quinto	2015	2	PSOE	6,0
50222	Quinto	2015	5	PAR	1,0
50222	Quinto	2015	7	CHA	1,0
50222	Quinto	2015	10	EB	0,0
50223	Remolinos	2007	1	PSOE	7,0
50223	Remolinos	2007	2	PP	2,0
50223	Remolinos	2007	3	PAR	0,0
50223	Remolinos	2011	1	PP	3,0
50223	Remolinos	2011	2	PSOE	6,0
50223	Remolinos	2011	3	PAR	0,0
50223	Remolinos	2015	1	PP	3,0
50223	Remolinos	2015	2	PSOE	6,0
50224	Retascón	2007	1	PSOE	0,0
50224	Retascón	2007	3	PAR	1,0
50224	Retascón	2007	4	CHA	0,0
50224	Retascón	2011	1	PP	0,0
50224	Retascón	2011	2	PSOE	0,0
50224	Retascón	2011	3	PAR	1,0
50224	Retascón	2011	4	CHA	0,0
50224	Retascón	2015	1	PP	0,0
50224	Retascón	2015	2	PSOE	0,0
50224	Retascón	2015	5	PAR	1,0
50225	Ricla	2007	1	PSOE	1,0
50225	Ricla	2007	2	PP	1,0
50225	Ricla	2007	3	PAR	3,0
50225	Ricla	2007	4	CHA	6,0
50225	Ricla	2011	1	PP	1,0
50225	Ricla	2011	2	PSOE	2,0
50225	Ricla	2011	3	PAR	3,0
50225	Ricla	2011	4	CHA	5,0
50225	Ricla	2015	1	PP	1,0
50225	Ricla	2015	2	PSOE	5,0
50225	Ricla	2015	5	PAR	3,0
50225	Ricla	2015	7	CHA	0,0
50225	Ricla	2015	33	IU-ZGZ	2,0
50227	Romanos	2007	1	PSOE	1,0
50227	Romanos	2007	2	PP	3,0
50227	Romanos	2007	3	PAR	1,0
50227	Romanos	2007	4	CHA	0,0
50227	Romanos	2007	5	IU	0,0
50227	Romanos	2011	1	PP	2,0
50227	Romanos	2011	2	PSOE	2,0
50227	Romanos	2011	3	PAR	1,0
50227	Romanos	2011	4	CHA	0,0
50227	Romanos	2015	1	PP	1,0
50227	Romanos	2015	2	PSOE	3,0
50227	Romanos	2015	5	PAR	1,0
50227	Romanos	2015	7	CHA	0,0
50228	Rueda de Jalón	2007	1	PSOE	2,0
50228	Rueda de Jalón	2007	2	PP	4,0
50228	Rueda de Jalón	2007	3	PAR	1,0
50228	Rueda de Jalón	2011	1	PP	4,0
50228	Rueda de Jalón	2011	2	PSOE	2,0
50228	Rueda de Jalón	2011	3	PAR	1,0
50228	Rueda de Jalón	2015	1	PP	5,0
50228	Rueda de Jalón	2015	2	PSOE	0,0
50228	Rueda de Jalón	2015	5	PAR	2,0
50229	Ruesca	2007	1	PSOE	1,0
50229	Ruesca	2007	2	PP	0,0
50229	Ruesca	2007	3	PAR	0,0
50229	Ruesca	2007	4	CHA	0,0
50229	Ruesca	2011	1	PP	1,0
50229	Ruesca	2011	2	PSOE	1,0
50229	Ruesca	2011	3	PAR	1,0
50229	Ruesca	2015	1	PP	0,0
50229	Ruesca	2015	2	PSOE	2,0
50229	Ruesca	2015	5	PAR	1,0
50230	Sádaba	2007	1	PSOE	4,0
50230	Sádaba	2007	2	PP	4,0
50230	Sádaba	2007	3	PAR	1,0
50230	Sádaba	2007	5	IU	0,0
50230	Sádaba	2011	1	PP	3,0
50230	Sádaba	2011	2	PSOE	4,0
50230	Sádaba	2011	3	PAR	2,0
50230	Sádaba	2015	1	PP	3,0
50230	Sádaba	2015	2	PSOE	5,0
50230	Sádaba	2015	21	PAR	1,0
50231	Salillas de Jalón	2007	1	PSOE	4,0
50231	Salillas de Jalón	2007	2	PP	1,0
50231	Salillas de Jalón	2007	3	PAR	1,0
50231	Salillas de Jalón	2007	4	CHA	1,0
50231	Salillas de Jalón	2011	1	PP	1,0
50231	Salillas de Jalón	2011	2	PSOE	3,0
50231	Salillas de Jalón	2011	4	CHA	3,0
50231	Salillas de Jalón	2015	1	PP	2,0
50231	Salillas de Jalón	2015	2	PSOE	5,0
50232	Salvatierra de Esca	2007	1	PSOE	1,0
50232	Salvatierra de Esca	2007	2	PP	0,0
50232	Salvatierra de Esca	2007	3	PAR	5,0
50232	Salvatierra de Esca	2007	4	CHA	1,0
50232	Salvatierra de Esca	2011	1	PP	0,0
50232	Salvatierra de Esca	2011	2	PSOE	4,0
50232	Salvatierra de Esca	2011	5	IU	1,0
50232	Salvatierra de Esca	2015	1	PP	0,0
50232	Salvatierra de Esca	2015	2	PSOE	1,0
50232	Salvatierra de Esca	2015	7	CHA	4,0
50233	Samper del Salz	2007	1	PSOE	0,0
50233	Samper del Salz	2007	2	PP	1,0
50233	Samper del Salz	2007	3	PAR	4,0
50233	Samper del Salz	2007	4	CHA	0,0
50233	Samper del Salz	2007	5	IU	0,0
50233	Samper del Salz	2011	1	PP	1,0
50233	Samper del Salz	2011	2	PSOE	0,0
50233	Samper del Salz	2011	3	PAR	4,0
50233	Samper del Salz	2015	1	PP	4,0
50233	Samper del Salz	2015	5	PAR	1,0
50233	Samper del Salz	2015	7	CHA	0,0
50234	San Martín de la Virgen de Moncayo	2007	1	PSOE	0,0
50234	San Martín de la Virgen de Moncayo	2007	2	PP	0,0
50234	San Martín de la Virgen de Moncayo	2007	3	PAR	7,0
50234	San Martín de la Virgen de Moncayo	2007	4	CHA	0,0
50234	San Martín de la Virgen de Moncayo	2011	1	PP	0,0
50234	San Martín de la Virgen de Moncayo	2011	2	PSOE	1,0
50234	San Martín de la Virgen de Moncayo	2011	3	PAR	6,0
50234	San Martín de la Virgen de Moncayo	2015	1	PP	6,0
50234	San Martín de la Virgen de Moncayo	2015	2	PSOE	1,0
50235	San Mateo de Gállego	2007	1	PSOE	7,0
50235	San Mateo de Gállego	2007	2	PP	3,0
50235	San Mateo de Gállego	2007	3	PAR	1,0
50235	San Mateo de Gállego	2007	4	CHA	0,0
50235	San Mateo de Gállego	2011	1	PP	3,0
50235	San Mateo de Gállego	2011	2	PSOE	5,0
50235	San Mateo de Gállego	2011	3	PAR	1,0
50235	San Mateo de Gállego	2011	4	CHA	2,0
50235	San Mateo de Gállego	2015	1	PP	2,0
50235	San Mateo de Gállego	2015	2	PSOE	6,0
50235	San Mateo de Gállego	2015	5	PAR	1,0
50235	San Mateo de Gállego	2015	7	CHA	2,0
50235	San Mateo de Gállego	2015	28	FIA	0,0
50236	Santa Cruz de Grío	2007	1	PSOE	1,0
50236	Santa Cruz de Grío	2007	2	PP	4,0
50236	Santa Cruz de Grío	2007	3	PAR	0,0
50236	Santa Cruz de Grío	2007	4	CHA	0,0
50236	Santa Cruz de Grío	2011	1	PP	4,0
50236	Santa Cruz de Grío	2011	2	PSOE	1,0
50236	Santa Cruz de Grío	2011	3	PAR	0,0
50236	Santa Cruz de Grío	2011	4	CHA	0,0
50236	Santa Cruz de Grío	2015	1	PP	4,0
50236	Santa Cruz de Grío	2015	2	PSOE	1,0
50236	Santa Cruz de Grío	2015	5	PAR	0,0
50237	Santa Cruz de Moncayo	2007	1	PSOE	1,0
50237	Santa Cruz de Moncayo	2007	2	PP	4,0
50237	Santa Cruz de Moncayo	2007	3	PAR	0,0
50237	Santa Cruz de Moncayo	2007	4	CHA	0,0
50237	Santa Cruz de Moncayo	2007	5	IU	0,0
50237	Santa Cruz de Moncayo	2011	1	PP	4,0
50237	Santa Cruz de Moncayo	2011	2	PSOE	1,0
50237	Santa Cruz de Moncayo	2011	3	PAR	0,0
50237	Santa Cruz de Moncayo	2011	4	CHA	0,0
50237	Santa Cruz de Moncayo	2015	1	PP	4,0
50237	Santa Cruz de Moncayo	2015	2	PSOE	1,0
50238	Santa Eulalia de Gállego	2007	1	PSOE	0,0
50238	Santa Eulalia de Gállego	2007	2	PP	0,0
50238	Santa Eulalia de Gállego	2007	3	PAR	3,0
50238	Santa Eulalia de Gállego	2007	4	CHA	2,0
50238	Santa Eulalia de Gállego	2007	5	IU	0,0
50238	Santa Eulalia de Gállego	2011	1	PP	0,0
50238	Santa Eulalia de Gállego	2011	2	PSOE	0,0
50238	Santa Eulalia de Gállego	2011	3	PAR	3,0
50238	Santa Eulalia de Gállego	2011	4	CHA	2,0
50238	Santa Eulalia de Gállego	2015	1	PP	0,0
50238	Santa Eulalia de Gállego	2015	2	PSOE	0,0
50238	Santa Eulalia de Gállego	2015	7	CHA	2,0
50238	Santa Eulalia de Gállego	2015	21	PAR	3,0
50239	Santed	2007	1	PSOE	0,0
50239	Santed	2007	2	PP	1,0
50239	Santed	2007	3	PAR	0,0
50239	Santed	2007	4	CHA	0,0
50239	Santed	2011	1	PP	3,0
50239	Santed	2011	2	PSOE	0,0
50239	Santed	2011	3	PAR	0,0
50239	Santed	2015	1	PP	3,0
50239	Santed	2015	2	PSOE	0,0
50240	Sástago	2007	1	PSOE	5,0
50240	Sástago	2007	2	PP	4,0
50240	Sástago	2011	1	PP	2,0
50240	Sástago	2011	2	PSOE	4,0
50240	Sástago	2011	3	PAR	3,0
50240	Sástago	2015	5	PAR	4,0
50240	Sástago	2015	6	PSOE	4,0
50240	Sástago	2015	8	PP	1,0
50241	Saviñán	2007	1	PSOE	1,0
50241	Saviñán	2007	2	PP	5,0
50241	Saviñán	2007	3	PAR	1,0
50241	Saviñán	2011	1	PP	6,0
50241	Saviñán	2011	2	PSOE	1,0
50241	Saviñán	2011	3	PAR	0,0
50241	Saviñán	2011	35	A E I SABIÑAN	0,0
50241	Saviñán	2015	5	PAR	0,0
50241	Saviñán	2015	6	PSOE	2,0
50241	Saviñán	2015	8	PP	5,0
50242	Sediles	2007	1	PSOE	0,0
50242	Sediles	2007	2	PP	0,0
50242	Sediles	2007	3	PAR	0,0
50242	Sediles	2007	4	CHA	1,0
50242	Sediles	2011	1	PP	0,0
50242	Sediles	2011	2	PSOE	1,0
50242	Sediles	2011	3	PAR	0,0
50242	Sediles	2011	4	CHA	4,0
50242	Sediles	2015	1	PP	0,0
50242	Sediles	2015	2	PSOE	1,0
50242	Sediles	2015	5	PAR	0,0
50242	Sediles	2015	7	CHA	4,0
50243	Sestrica	2007	1	PSOE	2,0
50243	Sestrica	2007	2	PP	2,0
50243	Sestrica	2007	3	PAR	3,0
50243	Sestrica	2011	1	PP	2,0
50243	Sestrica	2011	2	PSOE	2,0
50243	Sestrica	2011	3	PAR	3,0
50243	Sestrica	2015	5	PAR	4,0
50243	Sestrica	2015	6	PSOE	1,0
50243	Sestrica	2015	8	PP	2,0
50244	Sierra de Luna	2007	1	PSOE	2,0
50244	Sierra de Luna	2007	2	PP	0,0
50244	Sierra de Luna	2007	3	PAR	5,0
50244	Sierra de Luna	2011	1	PP	0,0
50244	Sierra de Luna	2011	2	PSOE	0,0
50244	Sierra de Luna	2011	3	PAR	7,0
50244	Sierra de Luna	2015	1	PP	0,0
50244	Sierra de Luna	2015	2	PSOE	0,0
50244	Sierra de Luna	2015	21	PAR	7,0
50245	Sigüés	2007	1	PSOE	0,0
50245	Sigüés	2007	2	PP	0,0
50245	Sigüés	2007	3	PAR	5,0
50245	Sigüés	2007	5	IU	0,0
50245	Sigüés	2011	1	PP	0,0
50245	Sigüés	2011	2	PSOE	0,0
50245	Sigüés	2011	3	PAR	5,0
50245	Sigüés	2011	4	CHA	0,0
50245	Sigüés	2011	5	IU	0,0
50245	Sigüés	2015	1	PP	1,0
50245	Sigüés	2015	2	PSOE	0,0
50245	Sigüés	2015	21	PAR	4,0
50246	Sisamón	2007	1	PSOE	0,0
50246	Sisamón	2007	2	PP	0,0
50246	Sisamón	2007	3	PAR	1,0
50246	Sisamón	2011	1	PP	0,0
50246	Sisamón	2011	3	PAR	3,0
50246	Sisamón	2015	1	PP	0,0
50246	Sisamón	2015	2	PSOE	0,0
50246	Sisamón	2015	5	PAR	1,0
50247	Sobradiel	2007	1	PSOE	2,0
50247	Sobradiel	2007	2	PP	0,0
50247	Sobradiel	2007	3	PAR	5,0
50247	Sobradiel	2011	1	PP	0,0
50247	Sobradiel	2011	2	PSOE	1,0
50247	Sobradiel	2011	3	PAR	6,0
50247	Sobradiel	2015	1	PP	4,0
50247	Sobradiel	2015	2	PSOE	2,0
50247	Sobradiel	2015	5	PAR	3,0
50248	Sos del Rey Católico	2007	1	PSOE	5,0
50248	Sos del Rey Católico	2007	2	PP	1,0
50248	Sos del Rey Católico	2007	3	PAR	1,0
50248	Sos del Rey Católico	2011	1	PP	3,0
50248	Sos del Rey Católico	2011	2	PSOE	3,0
50248	Sos del Rey Católico	2011	3	PAR	0,0
50248	Sos del Rey Católico	2011	5	IU	0,0
50248	Sos del Rey Católico	2011	25	AISOS	1,0
50248	Sos del Rey Católico	2015	1	PP	1,0
50248	Sos del Rey Católico	2015	2	PSOE	4,0
50248	Sos del Rey Católico	2015	12	COMPROMISO CON ARAGON	2,0
50249	Tabuenca	2007	1	PSOE	2,0
50249	Tabuenca	2007	2	PP	5,0
50249	Tabuenca	2011	1	PP	5,0
50249	Tabuenca	2011	2	PSOE	1,0
50249	Tabuenca	2011	3	PAR	1,0
50249	Tabuenca	2015	1	PP	5,0
50249	Tabuenca	2015	2	PSOE	0,0
50249	Tabuenca	2015	5	PAR	2,0
50250	Talamantes	2007	1	PSOE	0,0
50250	Talamantes	2007	2	PP	1,0
50250	Talamantes	2007	3	PAR	0,0
50250	Talamantes	2007	4	CHA	0,0
50250	Talamantes	2011	1	PP	3,0
50250	Talamantes	2011	2	PSOE	0,0
50250	Talamantes	2015	1	PP	3,0
50250	Talamantes	2015	2	PSOE	0,0
50250	Talamantes	2015	7	CHA	0,0
50251	Tarazona	2007	1	PSOE	6,0
50251	Tarazona	2007	2	PP	8,0
50251	Tarazona	2007	3	PAR	1,0
50251	Tarazona	2007	4	CHA	1,0
50251	Tarazona	2007	14	CC-IU	1,0
50251	Tarazona	2011	1	PP	10,0
50251	Tarazona	2011	2	PSOE	4,0
50251	Tarazona	2011	3	PAR	0,0
50251	Tarazona	2011	4	CHA	1,0
50251	Tarazona	2011	5	IU	2,0
50251	Tarazona	2011	7	COMPROMISO CON ARAGON	0,0
50251	Tarazona	2015	1	PP	10,0
50251	Tarazona	2015	2	PSOE	3,0
50251	Tarazona	2015	4	C's	1,0
50251	Tarazona	2015	5	PAR	0,0
50251	Tarazona	2015	29	ZGZ	3,0
50252	Tauste	2007	1	PSOE	5,0
50252	Tauste	2007	2	PP	4,0
50252	Tauste	2007	3	PAR	3,0
50252	Tauste	2007	4	CHA	1,0
50252	Tauste	2007	5	IU	0,0
50252	Tauste	2007	6	LV-FIA	0,0
50252	Tauste	2011	1	PP	6,0
50252	Tauste	2011	2	PSOE	5,0
50252	Tauste	2011	3	PAR	1,0
50252	Tauste	2011	4	CHA	1,0
50252	Tauste	2011	5	IU	0,0
50252	Tauste	2015	1	PP	8,0
50252	Tauste	2015	7	CHA	0,0
50252	Tauste	2015	17	IU-ZGZ	1,0
50252	Tauste	2015	19	PSOE	3,0
50252	Tauste	2015	21	PAR	1,0
50253	Terrer	2007	1	PSOE	2,0
50253	Terrer	2007	2	PP	3,0
50253	Terrer	2007	3	PAR	2,0
50253	Terrer	2011	1	PP	4,0
50253	Terrer	2011	2	PSOE	2,0
50253	Terrer	2011	3	PAR	1,0
50253	Terrer	2015	5	PAR	1,0
50253	Terrer	2015	6	PSOE	2,0
50253	Terrer	2015	8	PP	4,0
50254	Tierga	2007	1	PSOE	3,0
50254	Tierga	2007	2	PP	0,0
50254	Tierga	2007	3	PAR	2,0
50254	Tierga	2007	4	CHA	0,0
50254	Tierga	2007	5	IU	0,0
50254	Tierga	2011	1	PP	0,0
50254	Tierga	2011	2	PSOE	1,0
50254	Tierga	2011	3	PAR	4,0
50254	Tierga	2011	5	IU	0,0
50254	Tierga	2015	1	PP	0,0
50254	Tierga	2015	2	PSOE	1,0
50254	Tierga	2015	5	PAR	4,0
50255	Tobed	2007	1	PSOE	7,0
50255	Tobed	2007	2	PP	0,0
50255	Tobed	2007	3	PAR	0,0
50255	Tobed	2011	1	PP	0,0
50255	Tobed	2011	2	PSOE	7,0
50255	Tobed	2011	3	PAR	0,0
50255	Tobed	2015	1	PP	0,0
50255	Tobed	2015	2	PSOE	5,0
50255	Tobed	2015	5	PAR	0,0
50255	Tobed	2015	7	CHA	0,0
50256	Torralba de los Frailes	2007	1	PSOE	2,0
50256	Torralba de los Frailes	2007	2	PP	2,0
50256	Torralba de los Frailes	2007	3	PAR	1,0
50256	Torralba de los Frailes	2007	4	CHA	0,0
50256	Torralba de los Frailes	2011	1	PP	1,0
50256	Torralba de los Frailes	2011	2	PSOE	2,0
50256	Torralba de los Frailes	2011	3	PAR	0,0
50256	Torralba de los Frailes	2011	4	CHA	0,0
50256	Torralba de los Frailes	2015	1	PP	1,0
50256	Torralba de los Frailes	2015	2	PSOE	1,0
50256	Torralba de los Frailes	2015	5	PAR	1,0
50256	Torralba de los Frailes	2015	7	CHA	0,0
50257	Torralba de Ribota	2007	1	PSOE	3,0
50257	Torralba de Ribota	2007	2	PP	1,0
50257	Torralba de Ribota	2007	3	PAR	0,0
