Año	Municipio código	Municipio nombre	Residencial	BI Almacén, estacionamiento	BI Comercial	BI Ocio, hostelería	BI Industrial	BI Cultural	BI Deportivo	BI Oficinas	BI Edificios singulares	BI Religioso	BI Espectáculos	BI Sin definir	BI Suelo vacante	BI Sanidad, benefic	Total
2016	44183	Pitarque	159,0	1,0	0,0	0,0	77,0	1,0	0,0	0,0	1,0	1,0	0,0	111,0	30,0	0,0	270,0
2016	44184	Plou	85,0	19,0	0,0	0,0	49,0	0,0	1,0	0,0	1,0	1,0	0,0	96,0	24,0	1,0	181,0
2016	44185	Pobo (El)	177,0	1,0	2,0	0,0	13,0	1,0	0,0	0,0	1,0	2,0	0,0	33,0	13,0	0,0	210,0
2016	44187	Portellada (La)	230,0	5,0	1,0	0,0	91,0	2,0	1,0	0,0	1,0	2,0	0,0	147,0	44,0	0,0	377,0
2016	44189	Pozondón	199,0	7,0	0,0	2,0	1,0	0,0	1,0	0,0	1,0	1,0	0,0	32,0	19,0	0,0	231,0
2016	44190	Pozuel del Campo	168,0	5,0	0,0	0,0	95,0	0,0	0,0	0,0	1,0	4,0	0,0	155,0	50,0	0,0	323,0
2016	44191	Puebla de Híjar (La)	960,0	37,0	6,0	2,0	154,0	0,0	8,0	1,0	1,0	4,0	0,0	377,0	161,0	3,0	1337,0
2016	44192	Puebla de Valverde (La)	475,0	33,0	1,0	4,0	175,0	1,0	0,0	0,0	1,0	3,0	0,0	350,0	131,0	1,0	825,0
2016	44193	Puertomingalvo	349,0	79,0	4,0	1,0	34,0	0,0	1,0	1,0	1,0	2,0	0,0	150,0	26,0	1,0	499,0
2016	44194	Ráfales	191,0	9,0	0,0	2,0	108,0	1,0	3,0	0,0	0,0	2,0	0,0	164,0	38,0	1,0	355,0
2016	44195	Rillo	129,0	0,0	0,0	0,0	55,0	0,0	1,0	1,0	1,0	2,0	0,0	74,0	14,0	0,0	203,0
2016	44196	Riodeva	245,0	1,0	0,0	0,0	100,0	0,0	1,0	0,0	0,0	1,0	0,0	413,0	310,0	0,0	658,0
2016	44197	Ródenas	219,0	5,0	0,0	1,0	19,0	0,0	1,0	0,0	0,0	1,0	0,0	67,0	40,0	0,0	286,0
2016	44198	Royuela	366,0	6,0	0,0	0,0	18,0	0,0	0,0	0,0	1,0	2,0	0,0	133,0	106,0	0,0	499,0
2016	44199	Rubiales	81,0	2,0	0,0	0,0	13,0	0,0	0,0	0,0	1,0	1,0	0,0	57,0	40,0	0,0	138,0
2016	44200	Rubielos de la Cérida	70,0	0,0	0,0	0,0	76,0	0,0	0,0	1,0	1,0	2,0	0,0	107,0	27,0	0,0	177,0
2016	44201	Rubielos de Mora	1092,0	192,0	11,0	2,0	167,0	1,0	1,0	3,0	3,0	11,0	0,0	778,0	386,0	1,0	1870,0
2016	44203	Salcedillo	21,0	0,0	0,0	1,0	22,0	0,0	1,0	0,0	1,0	1,0	0,0	44,0	18,0	0,0	65,0
2016	44204	Saldón	177,0	3,0	0,0	0,0	8,0	0,0	0,0	0,0	1,0	4,0	0,0	38,0	22,0	0,0	215,0
2016	44205	Samper de Calanda	825,0	15,0	7,0	0,0	62,0	4,0	2,0	1,0	2,0	5,0	1,0	196,0	97,0	0,0	1021,0
2016	44206	San Agustín	466,0	53,0	0,0	2,0	53,0	2,0	3,0	0,0	3,0	3,0	0,0	217,0	98,0	0,0	683,0
2016	44207	San Martín del Río	496,0	29,0	0,0	0,0	48,0	0,0	1,0	0,0	0,0	2,0	0,0	179,0	99,0	0,0	675,0
2016	44208	Santa Cruz de Nogueras	55,0	0,0	0,0	1,0	54,0	1,0	1,0	0,0	0,0	2,0	0,0	84,0	25,0	0,0	139,0
2016	44209	Santa Eulalia	816,0	71,0	9,0	2,0	163,0	3,0	3,0	1,0	2,0	2,0	0,0	437,0	176,0	5,0	1253,0
2016	44210	Sarrión	1034,0	69,0	6,0	4,0	246,0	3,0	5,0	2,0	2,0	3,0	0,0	655,0	314,0	1,0	1689,0
2016	44211	Segura de los Baños	139,0	0,0	0,0	0,0	65,0	0,0	0,0	0,0	0,0	1,0	0,0	93,0	27,0	0,0	232,0
2016	44212	Seno	85,0	4,0	0,0	0,0	42,0	0,0	0,0	0,0	2,0	1,0	0,0	76,0	27,0	0,0	161,0
2016	44213	Singra	93,0	0,0	0,0	0,0	87,0	1,0	0,0	0,0	1,0	3,0	0,0	113,0	21,0	0,0	206,0
2016	44215	Terriente	305,0	16,0	0,0	1,0	19,0	1,0	1,0	0,0	2,0	3,0	0,0	116,0	73,0	0,0	421,0
2016	44216	Teruel	20242,0	12129,0	1019,0	42,0	2100,0	52,0	43,0	264,0	38,0	46,0	0,0	17296,0	1542,0	21,0	37538,0
2016	44217	Toril y Masegoso	96,0	2,0	0,0	0,0	14,0	0,0	0,0	0,0	1,0	4,0	0,0	28,0	7,0	0,0	124,0
2016	44218	Tormón	81,0	6,0	0,0	1,0	19,0	1,0	1,0	0,0	1,0	1,0	0,0	41,0	11,0	0,0	122,0
2016	44219	Tornos	379,0	7,0	0,0	0,0	35,0	0,0	1,0	0,0	1,0	1,0	0,0	157,0	112,0	0,0	536,0
2016	44220	Torralba de los Sisones	158,0	3,0	0,0	0,0	82,0	1,0	2,0	0,0	2,0	1,0	0,0	126,0	35,0	0,0	284,0
2016	44221	Torrecilla de Alcañiz	330,0	13,0	3,0	0,0	109,0	1,0	1,0	0,0	1,0	1,0	0,0	205,0	75,0	1,0	535,0
2016	44222	Torrecilla del Rebollar	199,0	28,0	0,0	4,0	68,0	0,0	1,0	0,0	1,0	2,0	0,0	170,0	65,0	1,0	369,0
2016	44223	Torre de Arcas	93,0	1,0	0,0	0,0	61,0	2,0	0,0	0,0	1,0	1,0	0,0	71,0	4,0	1,0	164,0
2016	44224	Torre de las Arcas	87,0	4,0	0,0	0,0	47,0	0,0	1,0	0,0	1,0	3,0	0,0	79,0	23,0	0,0	166,0
2016	44225	Torre del Compte	280,0	16,0	0,0	9,0	21,0	1,0	1,0	0,0	1,0	3,0	0,0	103,0	51,0	0,0	383,0
2016	44226	Torrelacárcel	235,0	8,0	0,0	0,0	55,0	0,0	1,0	3,0	0,0	2,0	0,0	283,0	214,0	0,0	518,0
2016	44227	Torre los Negros	133,0	7,0	0,0	0,0	70,0	0,0	1,0	0,0	0,0	1,0	0,0	91,0	11,0	1,0	224,0
2016	44228	Torremocha de Jiloca	197,0	1,0	0,0	0,0	4,0	0,0	2,0	1,0	0,0	1,0	0,0	41,0	31,0	1,0	238,0
2016	44229	Torres de Albarracín	213,0	40,0	0,0	2,0	37,0	0,0	1,0	1,0	1,0	2,0	0,0	181,0	97,0	0,0	394,0
2016	44230	Torrevelilla	196,0	11,0	0,0	1,0	64,0	0,0	2,0	0,0	3,0	1,0	0,0	104,0	22,0	0,0	300,0
2016	44231	Torrijas	209,0	11,0	1,0	0,0	79,0	0,0	0,0	0,0	2,0	1,0	0,0	171,0	76,0	1,0	380,0
2016	44232	Torrijo del Campo	470,0	10,0	4,0	0,0	57,0	1,0	2,0	0,0	0,0	2,0	0,0	114,0	37,0	1,0	584,0
2016	44234	Tramacastiel	160,0	14,0	0,0	0,0	94,0	2,0	2,0	0,0	0,0	1,0	0,0	209,0	95,0	1,0	369,0
2016	44235	Tramacastilla	149,0	91,0	0,0	1,0	25,0	1,0	0,0	2,0	1,0	2,0	0,0	229,0	106,0	0,0	378,0
2016	44236	Tronchón	177,0	11,0	0,0	1,0	86,0	0,0	1,0	0,0	3,0	2,0	0,0	122,0	18,0	0,0	299,0
2016	44237	Urrea de Gaén	430,0	25,0	1,0	1,0	90,0	1,0	2,0	2,0	1,0	4,0	0,0	239,0	110,0	2,0	669,0
2016	44238	Utrillas	1737,0	513,0	71,0	8,0	349,0	6,0	6,0	8,0	0,0	5,0	0,0	1226,0	255,0	5,0	2963,0
2016	44239	Valacloche	66,0	0,0	0,0	0,0	10,0	1,0	0,0	0,0	0,0	0,0	0,0	21,0	10,0	0,0	87,0
2016	44240	Valbona	191,0	105,0	2,0	1,0	203,0	1,0	2,0	2,0	0,0	3,0	0,0	445,0	125,0	1,0	636,0
2016	44241	Valdealgorfa	479,0	14,0	1,0	0,0	263,0	1,0	3,0	0,0	2,0	3,0	0,0	390,0	103,0	0,0	869,0
2016	44243	Valdecuenca	115,0	22,0	0,0	2,0	40,0	0,0	0,0	0,0	1,0	1,0	0,0	99,0	33,0	0,0	214,0
2016	44244	Valdelinares	281,0	4,0	0,0	0,0	25,0	0,0	0,0	0,0	1,0	3,0	0,0	113,0	80,0	0,0	394,0
2016	44245	Valdeltormo	277,0	8,0	0,0	0,0	161,0	0,0	1,0	0,0	1,0	2,0	0,0	264,0	90,0	1,0	541,0
2016	44246	Valderrobres	1572,0	409,0	35,0	7,0	272,0	4,0	4,0	10,0	4,0	2,0	2,0	992,0	240,0	3,0	2564,0
2016	44247	Valjunquera	410,0	2,0	0,0	0,0	13,0	4,0	1,0	0,0	1,0	2,0	0,0	66,0	43,0	0,0	476,0
2016	44249	Vallecillo (El)	94,0	15,0	0,0	1,0	25,0	1,0	1,0	0,0	1,0	2,0	0,0	58,0	12,0	0,0	152,0
2016	44250	Veguillas de la Sierra	66,0	5,0	0,0	1,0	27,0	0,0	0,0	0,0	0,0	2,0	0,0	45,0	10,0	0,0	111,0
2016	44251	Villafranca del Campo	264,0	5,0	2,0	1,0	33,0	0,0	1,0	0,0	1,0	2,0	0,0	248,0	203,0	0,0	512,0
2016	44252	Villahermosa del Campo	110,0	33,0	0,0	1,0	32,0	1,0	1,0	0,0	0,0	1,0	0,0	84,0	15,0	0,0	194,0
2016	44256	Villanueva del Rebollar de la Sierra	62,0	0,0	0,0	0,0	58,0	0,0	1,0	0,0	1,0	2,0	0,0	71,0	9,0	0,0	133,0
2016	44257	Villar del Cobo	295,0	2,0	2,0	0,0	28,0	1,0	1,0	0,0	0,0	2,0	1,0	98,0	61,0	0,0	393,0
2016	44258	Villar del Salz	147,0	1,0	0,0	1,0	14,0	0,0	0,0	0,0	0,0	1,0	0,0	35,0	18,0	0,0	182,0
2016	44260	Villarluengo	218,0	14,0	0,0	3,0	137,0	1,0	0,0	0,0	5,0	4,0	0,0	255,0	89,0	2,0	473,0
2016	44261	Villarquemado	531,0	6,0	5,0	2,0	65,0	0,0	1,0	1,0	1,0	1,0	0,0	325,0	243,0	0,0	856,0
2016	44262	Villarroya de los Pinares	188,0	2,0	1,0	0,0	75,0	1,0	0,0	0,0	1,0	4,0	0,0	120,0	36,0	0,0	308,0
2016	44263	Villastar	419,0	131,0	4,0	0,0	32,0	1,0	1,0	0,0	1,0	3,0	0,0	281,0	108,0	0,0	700,0
2016	44264	Villel	459,0	11,0	0,0	0,0	19,0	0,0	0,0	0,0	1,0	1,0	1,0	155,0	120,0	2,0	614,0
2016	44265	Vinaceite	245,0	4,0	1,0	0,0	28,0	1,0	2,0	5,0	1,0	1,0	0,0	60,0	16,0	1,0	305,0
2016	44266	Visiedo	148,0	0,0	1,0	0,0	76,0	0,0	0,0	0,0	2,0	2,0	0,0	112,0	31,0	0,0	260,0
2016	44267	Vivel del Río Martín	178,0	3,0	0,0	0,0	95,0	0,0	2,0	0,0	1,0	4,0	0,0	166,0	61,0	0,0	344,0
2016	44268	Zoma (La)	32,0	0,0	0,0	0,0	44,0	0,0	0,0	0,0	1,0	3,0	0,0	59,0	11,0	0,0	91,0
2016	50001	Abanto	150,0	0,0	0,0	1,0	137,0	1,0	0,0	0,0	0,0	3,0	0,0	161,0	19,0	0,0	311,0
2016	50002	Acered	312,0	21,0	0,0	0,0	18,0	1,0	1,0	0,0	1,0	1,0	0,0	79,0	36,0	0,0	391,0
2016	50003	Agón	128,0	0,0	0,0	1,0	38,0	1,0	6,0	1,0	0,0	1,0	0,0	60,0	12,0	0,0	188,0
2016	50004	Aguarón	583,0	7,0	6,0	1,0	279,0	0,0	1,0	0,0	0,0	2,0	1,0	363,0	66,0	0,0	946,0
2016	50005	Aguilón	472,0	1,0	0,0	1,0	13,0	0,0	2,0	0,0	1,0	2,0	0,0	49,0	29,0	0,0	521,0
2016	50006	Ainzón	848,0	39,0	7,0	4,0	139,0	2,0	6,0	2,0	1,0	1,0	1,0	299,0	94,0	3,0	1147,0
2016	50007	Aladrén	177,0	13,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	1,0	0,0	34,0	17,0	0,0	211,0
2016	50008	Alagón	3488,0	1202,0	100,0	8,0	297,0	7,0	7,0	15,0	2,0	4,0	1,0	1847,0	201,0	3,0	5335,0
2016	50009	Alarba	196,0	6,0	0,0	0,0	10,0	0,0	2,0	0,0	1,0	3,0	0,0	39,0	17,0	0,0	235,0
2016	50010	Alberite de San Juan	65,0	0,0	1,0	0,0	37,0	0,0	2,0	0,0	0,0	1,0	1,0	48,0	6,0	0,0	113,0
2016	50011	Albeta	141,0	0,0	3,0	2,0	14,0	2,0	0,0	0,0	1,0	1,0	0,0	141,0	118,0	0,0	282,0
2016	50012	Alborge	111,0	0,0	0,0	0,0	57,0	0,0	2,0	0,0	0,0	1,0	0,0	83,0	22,0	1,0	194,0
2016	50013	Alcalá de Ebro	190,0	7,0	1,0	3,0	55,0	1,0	1,0	1,0	0,0	1,0	0,0	106,0	36,0	0,0	296,0
2016	50014	Alcalá de Moncayo	228,0	0,0	0,0	1,0	101,0	1,0	0,0	0,0	0,0	1,0	0,0	115,0	11,0	0,0	343,0
2016	50015	Alconchel de Ariza	211,0	9,0	0,0	1,0	223,0	0,0	3,0	0,0	1,0	5,0	0,0	288,0	46,0	0,0	499,0
2016	50016	Aldehuela de Liestos	140,0	1,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	2,0	0,0	26,0	22,0	0,0	166,0
2016	50017	Alfajarín	1299,0	37,0	7,0	8,0	213,0	2,0	12,0	13,0	1,0	3,0	1,0	493,0	194,0	2,0	1792,0
2016	50018	Alfamén	639,0	10,0	4,0	2,0	233,0	3,0	2,0	1,0	0,0	1,0	2,0	406,0	148,0	0,0	1045,0
2016	50019	Alforque	99,0	0,0	0,0	0,0	55,0	0,0	3,0	0,0	0,0	1,0	0,0	77,0	18,0	0,0	176,0
2016	50020	Alhama de Aragón	843,0	69,0	23,0	11,0	321,0	5,0	5,0	0,0	0,0	5,0	0,0	566,0	124,0	3,0	1409,0
2016	50021	Almochuel	38,0	0,0	0,0	0,0	46,0	1,0	1,0	0,0	0,0	1,0	0,0	51,0	2,0	0,0	89,0
2016	50022	Almolda (La)	318,0	1,0	4,0	2,0	182,0	1,0	1,0	0,0	0,0	6,0	1,0	244,0	45,0	1,0	562,0
2016	50023	Almonacid de la Cuba	277,0	0,0	0,0	0,0	152,0	1,0	2,0	1,0	1,0	2,0	0,0	195,0	35,0	1,0	472,0
2016	50024	Almonacid de la Sierra	562,0	18,0	5,0	3,0	491,0	1,0	4,0	2,0	2,0	2,0	0,0	710,0	181,0	1,0	1272,0
2016	50025	Almunia de Doña Godina (La)	3212,0	785,0	128,0	8,0	548,0	11,0	7,0	18,0	2,0	1,0	1,0	2126,0	613,0	4,0	5338,0
2016	50026	Alpartir	438,0	8,0	0,0	0,0	79,0	1,0	1,0	0,0	0,0	2,0	0,0	165,0	74,0	0,0	603,0
2016	50027	Ambel	414,0	1,0	1,0	0,0	74,0	1,0	1,0	1,0	0,0	3,0	0,0	152,0	70,0	0,0	566,0
2016	50028	Anento	172,0	1,0	0,0	2,0	14,0	1,0	1,0	0,0	2,0	3,0	0,0	53,0	28,0	1,0	225,0
2016	50029	Aniñón	725,0	79,0	5,0	0,0	53,0	1,0	1,0	2,0	1,0	1,0	0,0	283,0	140,0	0,0	1008,0
2016	50030	Añón de Moncayo	524,0	33,0	3,0	1,0	177,0	1,0	2,0	0,0	0,0	1,0	0,0	324,0	106,0	0,0	848,0
2016	50031	Aranda de Moncayo	427,0	3,0	0,0	0,0	76,0	1,0	2,0	0,0	1,0	1,0	0,0	158,0	74,0	0,0	585,0
2016	50032	Arándiga	613,0	7,0	2,0	0,0	58,0	1,0	3,0	0,0	0,0	3,0	0,0	107,0	33,0	0,0	720,0
2016	50033	Ardisa	103,0	1,0	0,0	0,0	48,0	1,0	3,0	0,0	1,0	3,0	0,0	70,0	13,0	0,0	173,0
2016	50034	Ariza	891,0	56,0	26,0	4,0	489,0	1,0	4,0	2,0	0,0	3,0	1,0	727,0	140,0	1,0	1618,0
2016	50035	Artieda	105,0	2,0	0,0	0,0	30,0	0,0	0,0	0,0	0,0	2,0	0,0	50,0	16,0	0,0	155,0
2016	50036	Asín	173,0	1,0	0,0	0,0	3,0	1,0	2,0	0,0	0,0	1,0	0,0	16,0	8,0	0,0	189,0
2016	50037	Atea	417,0	0,0	1,0	1,0	59,0	0,0	4,0	0,0	2,0	3,0	0,0	172,0	102,0	0,0	589,0
2016	50038	Ateca	1492,0	187,0	20,0	4,0	64,0	3,0	3,0	5,0	1,0	3,0	0,0	490,0	197,0	3,0	1982,0
2016	50039	Azuara	1005,0	0,0	0,0	0,0	16,0	3,0	2,0	0,0	3,0	2,0	0,0	244,0	217,0	1,0	1249,0
2016	50040	Badules	112,0	1,0	0,0	0,0	63,0	3,0	0,0	0,0	1,0	1,0	0,0	93,0	24,0	0,0	205,0
2016	50041	Bagüés	33,0	1,0	0,0	0,0	7,0	1,0	0,0	0,0	1,0	1,0	0,0	42,0	31,0	0,0	75,0
2016	50042	Balconchán	35,0	0,0	0,0	1,0	44,0	1,0	0,0	0,0	0,0	1,0	0,0	53,0	6,0	0,0	88,0
2016	50043	Bárboles	250,0	1,0	0,0	1,0	120,0	2,0	0,0	1,0	1,0	3,0	1,0	171,0	41,0	0,0	421,0
2016	50044	Bardallur	244,0	0,0	1,0	0,0	87,0	1,0	0,0	2,0	0,0	3,0	0,0	139,0	45,0	0,0	383,0
2016	50045	Belchite	1033,0	2,0	12,0	1,0	90,0	1,0	0,0	1,0	2,0	1,0	2,0	203,0	90,0	1,0	1236,0
2016	50046	Belmonte de Gracián	201,0	0,0	0,0	2,0	120,0	1,0	1,0	2,0	0,0	3,0	0,0	171,0	41,0	1,0	372,0
2016	50047	Berdejo	99,0	7,0	0,0	0,0	2,0	0,0	1,0	0,0	2,0	2,0	0,0	71,0	57,0	0,0	170,0
2016	50048	Berrueco	73,0	0,0	0,0	1,0	2,0	1,0	1,0	0,0	0,0	1,0	0,0	20,0	14,0	0,0	93,0
2016	50050	Bijuesca	353,0	0,0	0,0	0,0	2,0	0,0	1,0	0,0	0,0	2,0	0,0	33,0	28,0	0,0	386,0
2016	50051	Biota	733,0	26,0	6,0	0,0	219,0	3,0	1,0	0,0	3,0	4,0	0,0	330,0	66,0	2,0	1063,0
2016	50052	Bisimbre	79,0	0,0	0,0	1,0	45,0	0,0	0,0	0,0	0,0	1,0	0,0	51,0	4,0	0,0	130,0
2016	50053	Boquiñeni	477,0	8,0	1,0	2,0	170,0	1,0	4,0	3,0	0,0	2,0	0,0	304,0	112,0	1,0	781,0
2016	50054	Bordalba	188,0	12,0	0,0	0,0	11,0	1,0	2,0	0,0	0,0	1,0	0,0	96,0	69,0	0,0	284,0
2016	50055	Borja	3569,0	657,0	112,0	8,0	732,0	6,0	28,0	31,0	2,0	8,0	1,0	2013,0	424,0	4,0	5582,0
2016	50056	Botorrita	397,0	21,0	2,0	0,0	32,0	0,0	5,0	0,0	2,0	1,0	1,0	137,0	73,0	0,0	534,0
2016	50057	Brea de Aragón	1009,0	87,0	39,0	4,0	469,0	5,0	4,0	9,0	2,0	3,0	0,0	730,0	107,0	1,0	1739,0
2016	50058	Bubierca	111,0	0,0	1,0	1,0	156,0	1,0	0,0	0,0	0,0	3,0	0,0	204,0	42,0	0,0	315,0
2016	50059	Bujaraloz	446,0	10,0	10,0	5,0	238,0	3,0	2,0	2,0	1,0	6,0	0,0	452,0	173,0	2,0	898,0
2016	50060	Bulbuente	322,0	17,0	0,0	1,0	60,0	1,0	2,0	0,0	1,0	1,0	0,0	199,0	116,0	0,0	521,0
2016	50061	Bureta	192,0	1,0	0,0	0,0	80,0	0,0	3,0	0,0	0,0	1,0	0,0	112,0	27,0	0,0	304,0
2016	50062	Burgo de Ebro (El)	1476,0	232,0	13,0	2,0	282,0	1,0	13,0	35,0	3,0	3,0	2,0	1018,0	431,0	1,0	2494,0
2016	50063	Buste (El)	132,0	8,0	0,0	0,0	60,0	1,0	1,0	1,0	0,0	1,0	0,0	130,0	58,0	0,0	262,0
2016	50064	Cabañas de Ebro	283,0	18,0	1,0	1,0	61,0	2,0	2,0	1,0	1,0	1,0	0,0	326,0	237,0	1,0	609,0
2016	50065	Cabolafuente	108,0	3,0	0,0	0,0	126,0	1,0	0,0	0,0	1,0	2,0	0,0	186,0	53,0	0,0	294,0
2016	50066	Cadrete	2380,0	1166,0	20,0	4,0	625,0	1,0	8,0	15,0	3,0	2,0	0,0	2288,0	443,0	1,0	4668,0
2016	50067	Calatayud	12082,0	6187,0	789,0	25,0	1038,0	26,0	32,0	83,0	12,0	27,0	3,0	9140,0	900,0	18,0	21222,0
2016	50068	Calatorao	1521,0	278,0	23,0	4,0	75,0	2,0	3,0	4,0	1,0	2,0	1,0	909,0	515,0	1,0	2430,0
2016	50069	Calcena	142,0	19,0	0,0	0,0	40,0	1,0	1,0	0,0	1,0	2,0	1,0	73,0	7,0	1,0	215,0
2016	50070	Calmarza	181,0	1,0	1,0	1,0	5,0	0,0	0,0	0,0	1,0	2,0	0,0	56,0	45,0	0,0	237,0
2016	50071	Campillo de Aragón	300,0	0,0	0,0	1,0	1,0	1,0	0,0	0,0	0,0	1,0	0,0	22,0	18,0	0,0	322,0
2016	50072	Carenas	526,0	17,0	2,0	2,0	20,0	2,0	1,0	0,0	1,0	2,0	0,0	117,0	70,0	0,0	643,0
2016	50073	Cariñena	2011,0	433,0	64,0	9,0	247,0	5,0	9,0	15,0	4,0	7,0	1,0	1048,0	249,0	5,0	3059,0
2016	50074	Caspe	5399,0	1031,0	220,0	14,0	1391,0	15,0	63,0	16,0	6,0	14,0	2,0	3499,0	714,0	13,0	8898,0
2016	50075	Castejón de Alarba	101,0	0,0	0,0	0,0	78,0	1,0	0,0	0,0	1,0	1,0	0,0	117,0	36,0	0,0	218,0
2016	50076	Castejón de las Armas	137,0	6,0	1,0	0,0	102,0	0,0	1,0	0,0	0,0	3,0	0,0	125,0	11,0	1,0	262,0
2016	50077	Castejón de Valdejasa	399,0	3,0	0,0	0,0	4,0	1,0	0,0	0,0	1,0	1,0	0,0	38,0	28,0	0,0	437,0
2016	50078	Castiliscar	373,0	1,0	2,0	2,0	4,0	2,0	2,0	0,0	2,0	1,0	0,0	76,0	60,0	0,0	449,0
2016	50079	Cervera de la Cañada	413,0	10,0	0,0	1,0	34,0	1,0	1,0	1,0	1,0	6,0	0,0	112,0	55,0	2,0	525,0
2016	50080	Cerveruela	48,0	2,0	0,0	0,0	185,0	1,0	0,0	0,0	0,0	1,0	0,0	204,0	15,0	0,0	252,0
2016	50081	Cetina	735,0	8,0	2,0	1,0	56,0	1,0	1,0	1,0	2,0	2,0	1,0	288,0	213,0	0,0	1023,0
2016	50082	Cimballa	317,0	1,0	0,0	0,0	7,0	0,0	0,0	0,0	1,0	2,0	0,0	43,0	32,0	0,0	360,0
2016	50083	Cinco Olivas	126,0	3,0	0,0	0,0	60,0	1,0	3,0	0,0	1,0	2,0	0,0	81,0	11,0	0,0	207,0
2016	50084	Clarés de Ribota	309,0	5,0	0,0	0,0	18,0	0,0	0,0	1,0	0,0	2,0	0,0	43,0	17,0	0,0	352,0
2016	50085	Codo	322,0	0,0	0,0	0,0	25,0	1,0	0,0	0,0	2,0	1,0	0,0	53,0	24,0	0,0	375,0
2016	50086	Codos	322,0	7,0	1,0	0,0	244,0	1,0	1,0	2,0	0,0	1,0	0,0	273,0	14,0	2,0	595,0
2016	50087	Contamina	54,0	0,0	1,0	1,0	57,0	1,0	0,0	0,0	0,0	1,0	0,0	82,0	21,0	0,0	136,0
2016	50088	Cosuenda	364,0	49,0	0,0	0,0	196,0	2,0	6,0	1,0	1,0	1,0	1,0	384,0	126,0	1,0	748,0
2016	50089	Cuarte de Huerva	5355,0	3915,0	97,0	6,0	1218,0	2,0	8,0	117,0	3,0	2,0	0,0	6051,0	681,0	2,0	11406,0
2016	50090	Cubel	293,0	2,0	0,0	0,0	70,0	2,0	1,0	0,0	2,0	2,0	0,0	107,0	28,0	0,0	400,0
2016	50091	Cuerlas (Las)	207,0	1,0	0,0	1,0	8,0	1,0	0,0	0,0	1,0	3,0	0,0	36,0	21,0	0,0	243,0
2016	50092	Chiprana	375,0	2,0	2,0	0,0	203,0	0,0	0,0	1,0	0,0	2,0	0,0	246,0	36,0	0,0	621,0
2016	50093	Chodes	187,0	0,0	0,0	0,0	12,0	0,0	0,0	0,0	1,0	1,0	0,0	39,0	25,0	0,0	226,0
2016	50094	Daroca	1652,0	260,0	47,0	51,0	100,0	13,0	5,0	14,0	3,0	8,0	0,0	899,0	392,0	6,0	2551,0
2016	50095	Ejea de los Caballeros	9106,0	3385,0	441,0	26,0	832,0	35,0	40,0	90,0	10,0	19,0	16,0	5914,0	1011,0	9,0	15020,0
2016	50096	Embid de Ariza	127,0	2,0	0,0	0,0	89,0	1,0	0,0	0,0	0,0	4,0	0,0	112,0	16,0	0,0	239,0
2016	50098	Encinacorba	274,0	1,0	1,0	0,0	148,0	7,0	2,0	1,0	0,0	1,0	0,0	197,0	36,0	0,0	471,0
2016	50099	Épila	2328,0	118,0	47,0	12,0	771,0	3,0	5,0	6,0	0,0	3,0	2,0	1389,0	419,0	3,0	3717,0
2016	50100	Erla	289,0	6,0	0,0	1,0	143,0	1,0	1,0	1,0	0,0	2,0	1,0	195,0	39,0	0,0	484,0
2016	50101	Escatrón	1063,0	70,0	4,0	6,0	302,0	1,0	3,0	0,0	1,0	4,0	0,0	567,0	173,0	3,0	1630,0
2016	50102	Fabara	633,0	1,0	0,0	3,0	361,0	1,0	0,0	2,0	2,0	1,0	1,0	502,0	130,0	0,0	1135,0
2016	50104	Farlete	285,0	2,0	0,0	1,0	34,0	0,0	2,0	1,0	0,0	2,0	1,0	149,0	106,0	0,0	434,0
2016	50105	Fayón	345,0	13,0	4,0	1,0	14,0	1,0	1,0	1,0	1,0	1,0	0,0	140,0	102,0	1,0	485,0
2016	50106	Fayos (Los)	189,0	0,0	2,0	1,0	63,0	2,0	1,0	1,0	0,0	2,0	0,0	94,0	22,0	0,0	283,0
2016	50107	Figueruelas	557,0	53,0	16,0	1,0	198,0	3,0	6,0	3,0	1,0	1,0	0,0	468,0	183,0	3,0	1025,0
2016	50108	Fombuena	68,0	0,0	0,0	0,0	10,0	0,0	1,0	0,0	0,0	2,0	0,0	68,0	55,0	0,0	136,0
2016	50109	Frago (El)	174,0	2,0	1,0	1,0	19,0	0,0	2,0	0,0	4,0	3,0	0,0	78,0	45,0	1,0	252,0
2016	50110	Frasno (El)	752,0	17,0	1,0	1,0	16,0	1,0	2,0	1,0	0,0	5,0	0,0	207,0	163,0	0,0	959,0
2016	50111	Fréscano	171,0	5,0	0,0	3,0	46,0	0,0	4,0	1,0	1,0	2,0	0,0	87,0	25,0	0,0	258,0
2016	50113	Fuendejalón	568,0	7,0	3,0	1,0	111,0	1,0	1,0	0,0	1,0	0,0	1,0	242,0	116,0	0,0	810,0
2016	50114	Fuendetodos	135,0	1,0	1,0	3,0	63,0	3,0	1,0	0,0	2,0	1,0	0,0	108,0	33,0	0,0	243,0
2016	50115	Fuentes de Ebro	2371,0	418,0	24,0	6,0	427,0	2,0	7,0	4,0	0,0	5,0	2,0	1263,0	365,0	3,0	3634,0
2016	50116	Fuentes de Jiloca	433,0	1,0	1,0	0,0	14,0	0,0	2,0	0,0	0,0	2,0	1,0	77,0	56,0	0,0	510,0
