Mes y año	Mes (código)	Mes nombre	Año	Comarca código	Comarca nombre	Sexo	Número de contratos	Número trabajadores (CC)
Julio 2008	200807	Julio	2008	16	Valdejalón	Mujeres	12	99 No consta
Julio 2008	200807	Julio	2008	17	Central	Hombres	3339	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	17	Central	Mujeres	2390	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	17	Central	Hombres	1493	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	17	Central	Mujeres	1447	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	17	Central	Hombres	2249	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	17	Central	Mujeres	2139	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	17	Central	Hombres	1469	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	17	Central	Mujeres	1855	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	17	Central	Hombres	1301	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	17	Central	Mujeres	1513	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	17	Central	Hombres	1383	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	17	Central	Mujeres	2007	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	17	Central	Hombres	681	07 De 500 a 999 trabajadores
Julio 2008	200807	Julio	2008	17	Central	Mujeres	1272	07 De 500 a 999 trabajadores
Julio 2008	200807	Julio	2008	17	Central	Hombres	1677	08 De 1.000 a 4.999 trabajadores
Julio 2008	200807	Julio	2008	17	Central	Mujeres	1213	08 De 1.000 a 4.999 trabajadores
Julio 2008	200807	Julio	2008	17	Central	Hombres	196	99 No consta
Julio 2008	200807	Julio	2008	17	Central	Mujeres	116	99 No consta
Julio 2008	200807	Julio	2008	18	Ribera Baja del Ebro	Hombres	26	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	18	Ribera Baja del Ebro	Mujeres	23	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	18	Ribera Baja del Ebro	Hombres	33	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	18	Ribera Baja del Ebro	Mujeres	9	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	18	Ribera Baja del Ebro	Hombres	10	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	18	Ribera Baja del Ebro	Mujeres	9	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	18	Ribera Baja del Ebro	Hombres	33	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	18	Ribera Baja del Ebro	Mujeres	12	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	18	Ribera Baja del Ebro	Hombres	11	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	18	Ribera Baja del Ebro	Mujeres	30	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	18	Ribera Baja del Ebro	Hombres	132	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	18	Ribera Baja del Ebro	Mujeres	70	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	18	Ribera Baja del Ebro	Hombres	1	07 De 500 a 999 trabajadores
Julio 2008	200807	Julio	2008	18	Ribera Baja del Ebro	Mujeres	1	07 De 500 a 999 trabajadores
Julio 2008	200807	Julio	2008	18	Ribera Baja del Ebro	Hombres	25	08 De 1.000 a 4.999 trabajadores
Julio 2008	200807	Julio	2008	18	Ribera Baja del Ebro	Mujeres	6	08 De 1.000 a 4.999 trabajadores
Julio 2008	200807	Julio	2008	18	Ribera Baja del Ebro	Hombres	3	99 No consta
Julio 2008	200807	Julio	2008	18	Ribera Baja del Ebro	Mujeres	2	99 No consta
Julio 2008	200807	Julio	2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	113	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	55	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	50	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	36	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	106	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	40	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	38	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	46	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	178	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	104	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	41	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	17	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	5	07 De 500 a 999 trabajadores
Julio 2008	200807	Julio	2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	1	08 De 1.000 a 4.999 trabajadores
Julio 2008	200807	Julio	2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	3	08 De 1.000 a 4.999 trabajadores
Julio 2008	200807	Julio	2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	20	99 No consta
Julio 2008	200807	Julio	2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	1	99 No consta
Julio 2008	200807	Julio	2008	20	Comunidad de Calatayud	Hombres	276	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	20	Comunidad de Calatayud	Mujeres	163	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	20	Comunidad de Calatayud	Hombres	65	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	20	Comunidad de Calatayud	Mujeres	57	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	20	Comunidad de Calatayud	Hombres	98	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	20	Comunidad de Calatayud	Mujeres	72	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	20	Comunidad de Calatayud	Hombres	11	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	20	Comunidad de Calatayud	Mujeres	40	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	20	Comunidad de Calatayud	Hombres	54	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	20	Comunidad de Calatayud	Mujeres	62	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	20	Comunidad de Calatayud	Hombres	16	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	20	Comunidad de Calatayud	Mujeres	37	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	20	Comunidad de Calatayud	Hombres	23	07 De 500 a 999 trabajadores
Julio 2008	200807	Julio	2008	20	Comunidad de Calatayud	Mujeres	32	07 De 500 a 999 trabajadores
Julio 2008	200807	Julio	2008	20	Comunidad de Calatayud	Hombres	54	08 De 1.000 a 4.999 trabajadores
Julio 2008	200807	Julio	2008	20	Comunidad de Calatayud	Mujeres	58	08 De 1.000 a 4.999 trabajadores
Julio 2008	200807	Julio	2008	20	Comunidad de Calatayud	Hombres	20	99 No consta
Julio 2008	200807	Julio	2008	20	Comunidad de Calatayud	Mujeres	16	99 No consta
Julio 2008	200807	Julio	2008	21	Campo de Cariñena	Hombres	102	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	21	Campo de Cariñena	Mujeres	38	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	21	Campo de Cariñena	Hombres	24	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	21	Campo de Cariñena	Mujeres	12	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	21	Campo de Cariñena	Hombres	27	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	21	Campo de Cariñena	Mujeres	36	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	21	Campo de Cariñena	Hombres	6	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	21	Campo de Cariñena	Mujeres	4	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	21	Campo de Cariñena	Hombres	4	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	21	Campo de Cariñena	Mujeres	3	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	21	Campo de Cariñena	Hombres	47	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	21	Campo de Cariñena	Mujeres	25	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	21	Campo de Cariñena	Hombres	161	07 De 500 a 999 trabajadores
Julio 2008	200807	Julio	2008	21	Campo de Cariñena	Mujeres	47	07 De 500 a 999 trabajadores
Julio 2008	200807	Julio	2008	21	Campo de Cariñena	Hombres	3	99 No consta
Julio 2008	200807	Julio	2008	21	Campo de Cariñena	Mujeres	3	99 No consta
Julio 2008	200807	Julio	2008	22	Campo de Belchite	Hombres	12	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	22	Campo de Belchite	Mujeres	9	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	22	Campo de Belchite	Mujeres	3	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	22	Campo de Belchite	Hombres	4	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	22	Campo de Belchite	Mujeres	6	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	22	Campo de Belchite	Hombres	1	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	22	Campo de Belchite	Mujeres	1	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	22	Campo de Belchite	Hombres	3	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	22	Campo de Belchite	Mujeres	6	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	22	Campo de Belchite	Hombres	8	08 De 1.000 a 4.999 trabajadores
Julio 2008	200807	Julio	2008	22	Campo de Belchite	Mujeres	1	08 De 1.000 a 4.999 trabajadores
Julio 2008	200807	Julio	2008	22	Campo de Belchite	Mujeres	1	99 No consta
Julio 2008	200807	Julio	2008	23	Bajo Martín	Hombres	20	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	23	Bajo Martín	Mujeres	10	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	23	Bajo Martín	Hombres	14	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	23	Bajo Martín	Mujeres	12	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	23	Bajo Martín	Hombres	16	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	23	Bajo Martín	Mujeres	14	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	23	Bajo Martín	Mujeres	3	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	23	Bajo Martín	Hombres	3	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	23	Bajo Martín	Mujeres	3	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	23	Bajo Martín	Hombres	25	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	23	Bajo Martín	Mujeres	3	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	23	Bajo Martín	Hombres	1	07 De 500 a 999 trabajadores
Julio 2008	200807	Julio	2008	23	Bajo Martín	Hombres	1	99 No consta
Julio 2008	200807	Julio	2008	24	Campo de Daroca	Hombres	54	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	24	Campo de Daroca	Mujeres	29	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	24	Campo de Daroca	Hombres	3	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	24	Campo de Daroca	Mujeres	9	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	24	Campo de Daroca	Hombres	10	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	24	Campo de Daroca	Mujeres	11	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	24	Campo de Daroca	Hombres	6	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	24	Campo de Daroca	Mujeres	8	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	24	Campo de Daroca	Mujeres	2	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	24	Campo de Daroca	Hombres	1	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	24	Campo de Daroca	Mujeres	2	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	24	Campo de Daroca	Hombres	4	99 No consta
Julio 2008	200807	Julio	2008	24	Campo de Daroca	Mujeres	2	99 No consta
Julio 2008	200807	Julio	2008	25	Jiloca	Hombres	53	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	25	Jiloca	Mujeres	37	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	25	Jiloca	Hombres	15	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	25	Jiloca	Mujeres	16	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	25	Jiloca	Hombres	14	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	25	Jiloca	Mujeres	19	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	25	Jiloca	Hombres	15	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	25	Jiloca	Mujeres	27	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	25	Jiloca	Hombres	13	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	25	Jiloca	Mujeres	17	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	25	Jiloca	Hombres	3	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	25	Jiloca	Mujeres	1	08 De 1.000 a 4.999 trabajadores
Julio 2008	200807	Julio	2008	25	Jiloca	Hombres	4	99 No consta
Julio 2008	200807	Julio	2008	26	Cuencas Mineras	Hombres	17	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	26	Cuencas Mineras	Mujeres	20	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	26	Cuencas Mineras	Hombres	7	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	26	Cuencas Mineras	Hombres	8	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	26	Cuencas Mineras	Mujeres	33	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	26	Cuencas Mineras	Hombres	13	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	26	Cuencas Mineras	Mujeres	41	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	26	Cuencas Mineras	Hombres	2	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	26	Cuencas Mineras	Mujeres	17	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	26	Cuencas Mineras	Hombres	12	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	26	Cuencas Mineras	Mujeres	2	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	26	Cuencas Mineras	Hombres	1	08 De 1.000 a 4.999 trabajadores
Julio 2008	200807	Julio	2008	26	Cuencas Mineras	Hombres	1	99 No consta
Julio 2008	200807	Julio	2008	26	Cuencas Mineras	Mujeres	2	99 No consta
Julio 2008	200807	Julio	2008	27	Andorra-Sierra de Arcos	Hombres	42	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	27	Andorra-Sierra de Arcos	Mujeres	21	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	27	Andorra-Sierra de Arcos	Hombres	14	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	27	Andorra-Sierra de Arcos	Mujeres	9	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	27	Andorra-Sierra de Arcos	Hombres	54	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	27	Andorra-Sierra de Arcos	Mujeres	16	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	27	Andorra-Sierra de Arcos	Hombres	22	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	27	Andorra-Sierra de Arcos	Mujeres	20	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	27	Andorra-Sierra de Arcos	Hombres	11	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	27	Andorra-Sierra de Arcos	Mujeres	5	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	27	Andorra-Sierra de Arcos	Hombres	35	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	27	Andorra-Sierra de Arcos	Mujeres	2	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	27	Andorra-Sierra de Arcos	Hombres	7	07 De 500 a 999 trabajadores
Julio 2008	200807	Julio	2008	28	Bajo Aragón	Hombres	220	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	28	Bajo Aragón	Mujeres	130	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	28	Bajo Aragón	Hombres	72	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	28	Bajo Aragón	Mujeres	67	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	28	Bajo Aragón	Hombres	48	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	28	Bajo Aragón	Mujeres	48	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	28	Bajo Aragón	Hombres	10	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	28	Bajo Aragón	Mujeres	43	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	28	Bajo Aragón	Hombres	13	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	28	Bajo Aragón	Mujeres	127	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	28	Bajo Aragón	Hombres	8	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	28	Bajo Aragón	Mujeres	2	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	28	Bajo Aragón	Hombres	7	07 De 500 a 999 trabajadores
Julio 2008	200807	Julio	2008	28	Bajo Aragón	Mujeres	8	07 De 500 a 999 trabajadores
Julio 2008	200807	Julio	2008	28	Bajo Aragón	Hombres	1	08 De 1.000 a 4.999 trabajadores
Julio 2008	200807	Julio	2008	28	Bajo Aragón	Hombres	6	99 No consta
Julio 2008	200807	Julio	2008	28	Bajo Aragón	Mujeres	4	99 No consta
Julio 2008	200807	Julio	2008	29	Comunidad de Teruel	Hombres	261	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	29	Comunidad de Teruel	Mujeres	208	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	29	Comunidad de Teruel	Hombres	165	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	29	Comunidad de Teruel	Mujeres	86	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	29	Comunidad de Teruel	Hombres	128	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	29	Comunidad de Teruel	Mujeres	106	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	29	Comunidad de Teruel	Hombres	207	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	29	Comunidad de Teruel	Mujeres	91	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	29	Comunidad de Teruel	Hombres	124	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	29	Comunidad de Teruel	Mujeres	75	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	29	Comunidad de Teruel	Hombres	29	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	29	Comunidad de Teruel	Mujeres	83	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	29	Comunidad de Teruel	Hombres	3	07 De 500 a 999 trabajadores
Julio 2008	200807	Julio	2008	29	Comunidad de Teruel	Mujeres	5	07 De 500 a 999 trabajadores
Julio 2008	200807	Julio	2008	29	Comunidad de Teruel	Hombres	2	08 De 1.000 a 4.999 trabajadores
Julio 2008	200807	Julio	2008	29	Comunidad de Teruel	Mujeres	1	08 De 1.000 a 4.999 trabajadores
Julio 2008	200807	Julio	2008	29	Comunidad de Teruel	Hombres	3	99 No consta
Julio 2008	200807	Julio	2008	29	Comunidad de Teruel	Mujeres	1	99 No consta
Julio 2008	200807	Julio	2008	30	Maestrazgo	Hombres	33	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	30	Maestrazgo	Mujeres	23	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	30	Maestrazgo	Hombres	6	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	30	Maestrazgo	Mujeres	1	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	30	Maestrazgo	Hombres	9	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	30	Maestrazgo	Mujeres	17	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	30	Maestrazgo	Hombres	1	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	30	Maestrazgo	Hombres	1	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	30	Maestrazgo	Mujeres	3	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	30	Maestrazgo	Mujeres	1	99 No consta
Julio 2008	200807	Julio	2008	31	Sierra de Albarracín	Hombres	21	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	31	Sierra de Albarracín	Mujeres	42	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	31	Sierra de Albarracín	Hombres	2	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	31	Sierra de Albarracín	Mujeres	3	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	31	Sierra de Albarracín	Hombres	2	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	31	Sierra de Albarracín	Mujeres	10	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	31	Sierra de Albarracín	Hombres	2	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	31	Sierra de Albarracín	Mujeres	9	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	31	Sierra de Albarracín	Mujeres	1	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	31	Sierra de Albarracín	Hombres	3	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	31	Sierra de Albarracín	Mujeres	2	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	31	Sierra de Albarracín	Hombres	1	07 De 500 a 999 trabajadores
Julio 2008	200807	Julio	2008	31	Sierra de Albarracín	Mujeres	3	07 De 500 a 999 trabajadores
Julio 2008	200807	Julio	2008	31	Sierra de Albarracín	Hombres	1	99 No consta
Julio 2008	200807	Julio	2008	31	Sierra de Albarracín	Mujeres	6	99 No consta
Julio 2008	200807	Julio	2008	32	Gúdar-Javalambre	Hombres	61	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	32	Gúdar-Javalambre	Mujeres	60	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	32	Gúdar-Javalambre	Hombres	15	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	32	Gúdar-Javalambre	Mujeres	18	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	32	Gúdar-Javalambre	Hombres	11	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	32	Gúdar-Javalambre	Mujeres	11	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	32	Gúdar-Javalambre	Hombres	7	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	32	Gúdar-Javalambre	Hombres	3	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	32	Gúdar-Javalambre	Mujeres	6	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	32	Gúdar-Javalambre	Hombres	4	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	32	Gúdar-Javalambre	Mujeres	1	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	32	Gúdar-Javalambre	Hombres	3	99 No consta
Julio 2008	200807	Julio	2008	32	Gúdar-Javalambre	Mujeres	1	99 No consta
Julio 2008	200807	Julio	2008	33	Matarraña / Matarranya	Hombres	71	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	33	Matarraña / Matarranya	Mujeres	37	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	33	Matarraña / Matarranya	Hombres	15	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	33	Matarraña / Matarranya	Mujeres	12	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	33	Matarraña / Matarranya	Hombres	25	03 De 20 a 49 trabajadores
