Año	Mes (código)	Mes nombre	Mes y año	Sexo	Comarca código	Comarca nombre	Temporalidad	Modalidad	Grupo de tipo de contrato	Número de contratos
2006	200609	Septiembre	Septiembre 2006	Hombres	05	Cinco Villas	Temporal	Interinidad	Interinidad	6
2006	200609	Septiembre	Septiembre 2006	Mujeres	05	Cinco Villas	Temporal	Interinidad	Interinidad	25
2006	200609	Septiembre	Septiembre 2006	Hombres	05	Cinco Villas	Temporal	Ligados a la jubilación	Jubilación parcial	2
2006	200609	Septiembre	Septiembre 2006	Hombres	05	Cinco Villas	Temporal	Ligados a la jubilación	Relevo	2
2006	200609	Septiembre	Septiembre 2006	Hombres	05	Cinco Villas	Temporal	Ligados a la formación	Formación	3
2006	200609	Septiembre	Septiembre 2006	Hombres	05	Cinco Villas	Temporal	Ligados a la formación	Prácticas	3
2006	200609	Septiembre	Septiembre 2006	Mujeres	05	Cinco Villas	Temporal	Ligados a la formación	Formación	1
2006	200609	Septiembre	Septiembre 2006	Mujeres	05	Cinco Villas	Temporal	Ligados a la formación	Prácticas	2
2006	200609	Septiembre	Septiembre 2006	Hombres	05	Cinco Villas	Temporal	Otros	Otros	2
2006	200609	Septiembre	Septiembre 2006	Hombres	06	Hoya de Huesca / Plana de Uesca	Indefinido	Indefinido	Indef. Fomento	116
2006	200609	Septiembre	Septiembre 2006	Hombres	06	Hoya de Huesca / Plana de Uesca	Indefinido	Indefinido	Indef. Ordinario	43
2006	200609	Septiembre	Septiembre 2006	Mujeres	06	Hoya de Huesca / Plana de Uesca	Indefinido	Indefinido	Indef. Fomento	131
2006	200609	Septiembre	Septiembre 2006	Mujeres	06	Hoya de Huesca / Plana de Uesca	Indefinido	Indefinido	Indef. Ordinario	33
2006	200609	Septiembre	Septiembre 2006	Hombres	06	Hoya de Huesca / Plana de Uesca	Indefinido	Discapacitados	Minusválidos	1
2006	200609	Septiembre	Septiembre 2006	Mujeres	06	Hoya de Huesca / Plana de Uesca	Indefinido	Discapacitados	Minusválidos	2
2006	200609	Septiembre	Septiembre 2006	Hombres	06	Hoya de Huesca / Plana de Uesca	Temporal	Obra o servicio	Obra o servicio	474
2006	200609	Septiembre	Septiembre 2006	Mujeres	06	Hoya de Huesca / Plana de Uesca	Temporal	Obra o servicio	Obra o servicio	281
2006	200609	Septiembre	Septiembre 2006	Hombres	06	Hoya de Huesca / Plana de Uesca	Temporal	Eventual por circunstancias de la producción	Eventual producción	404
2006	200609	Septiembre	Septiembre 2006	Mujeres	06	Hoya de Huesca / Plana de Uesca	Temporal	Eventual por circunstancias de la producción	Eventual producción	380
2006	200609	Septiembre	Septiembre 2006	Hombres	06	Hoya de Huesca / Plana de Uesca	Temporal	Interinidad	Interinidad	55
2006	200609	Septiembre	Septiembre 2006	Mujeres	06	Hoya de Huesca / Plana de Uesca	Temporal	Interinidad	Interinidad	227
2006	200609	Septiembre	Septiembre 2006	Hombres	06	Hoya de Huesca / Plana de Uesca	Temporal	Discapacitados	Temp. Minusv	4
2006	200609	Septiembre	Septiembre 2006	Hombres	06	Hoya de Huesca / Plana de Uesca	Temporal	Ligados a la jubilación	Jubilación parcial	6
2006	200609	Septiembre	Septiembre 2006	Hombres	06	Hoya de Huesca / Plana de Uesca	Temporal	Ligados a la jubilación	Relevo	7
2006	200609	Septiembre	Septiembre 2006	Mujeres	06	Hoya de Huesca / Plana de Uesca	Temporal	Ligados a la jubilación	Relevo	4
2006	200609	Septiembre	Septiembre 2006	Hombres	06	Hoya de Huesca / Plana de Uesca	Temporal	Ligados a la formación	Formación	9
2006	200609	Septiembre	Septiembre 2006	Hombres	06	Hoya de Huesca / Plana de Uesca	Temporal	Ligados a la formación	Prácticas	2
2006	200609	Septiembre	Septiembre 2006	Mujeres	06	Hoya de Huesca / Plana de Uesca	Temporal	Ligados a la formación	Formación	4
2006	200609	Septiembre	Septiembre 2006	Mujeres	06	Hoya de Huesca / Plana de Uesca	Temporal	Ligados a la formación	Prácticas	6
2006	200609	Septiembre	Septiembre 2006	Hombres	06	Hoya de Huesca / Plana de Uesca	Temporal	Otros	Otros	1
2006	200609	Septiembre	Septiembre 2006	Mujeres	06	Hoya de Huesca / Plana de Uesca	Temporal	Otros	Otros	5
2006	200609	Septiembre	Septiembre 2006	Hombres	07	Somontano de Barbastro	Indefinido	Indefinido	Indef. Fomento	29
2006	200609	Septiembre	Septiembre 2006	Hombres	07	Somontano de Barbastro	Indefinido	Indefinido	Indef. Ordinario	7
2006	200609	Septiembre	Septiembre 2006	Mujeres	07	Somontano de Barbastro	Indefinido	Indefinido	Indef. Fomento	22
2006	200609	Septiembre	Septiembre 2006	Mujeres	07	Somontano de Barbastro	Indefinido	Indefinido	Indef. Ordinario	8
2006	200609	Septiembre	Septiembre 2006	Hombres	07	Somontano de Barbastro	Temporal	Obra o servicio	Obra o servicio	243
2006	200609	Septiembre	Septiembre 2006	Mujeres	07	Somontano de Barbastro	Temporal	Obra o servicio	Obra o servicio	94
2006	200609	Septiembre	Septiembre 2006	Hombres	07	Somontano de Barbastro	Temporal	Eventual por circunstancias de la producción	Eventual producción	97
2006	200609	Septiembre	Septiembre 2006	Mujeres	07	Somontano de Barbastro	Temporal	Eventual por circunstancias de la producción	Eventual producción	66
2006	200609	Septiembre	Septiembre 2006	Hombres	07	Somontano de Barbastro	Temporal	Interinidad	Interinidad	3
2006	200609	Septiembre	Septiembre 2006	Mujeres	07	Somontano de Barbastro	Temporal	Interinidad	Interinidad	36
2006	200609	Septiembre	Septiembre 2006	Hombres	07	Somontano de Barbastro	Temporal	Ligados a la jubilación	Relevo	1
2006	200609	Septiembre	Septiembre 2006	Mujeres	07	Somontano de Barbastro	Temporal	Ligados a la jubilación	Jubilación parcial	2
2006	200609	Septiembre	Septiembre 2006	Mujeres	07	Somontano de Barbastro	Temporal	Ligados a la jubilación	Relevo	2
2006	200609	Septiembre	Septiembre 2006	Hombres	07	Somontano de Barbastro	Temporal	Ligados a la formación	Prácticas	1
2006	200609	Septiembre	Septiembre 2006	Mujeres	07	Somontano de Barbastro	Temporal	Ligados a la formación	Prácticas	1
2006	200609	Septiembre	Septiembre 2006	Hombres	07	Somontano de Barbastro	Temporal	Otros	Otros	7
2006	200609	Septiembre	Septiembre 2006	Hombres	08	Cinca Medio	Indefinido	Indefinido	Indef. Fomento	47
2006	200609	Septiembre	Septiembre 2006	Hombres	08	Cinca Medio	Indefinido	Indefinido	Indef. Ordinario	6
2006	200609	Septiembre	Septiembre 2006	Mujeres	08	Cinca Medio	Indefinido	Indefinido	Indef. Fomento	21
2006	200609	Septiembre	Septiembre 2006	Mujeres	08	Cinca Medio	Indefinido	Indefinido	Indef. Ordinario	1
2006	200609	Septiembre	Septiembre 2006	Hombres	08	Cinca Medio	Temporal	Obra o servicio	Obra o servicio	132
2006	200609	Septiembre	Septiembre 2006	Mujeres	08	Cinca Medio	Temporal	Obra o servicio	Obra o servicio	61
2006	200609	Septiembre	Septiembre 2006	Hombres	08	Cinca Medio	Temporal	Eventual por circunstancias de la producción	Eventual producción	94
2006	200609	Septiembre	Septiembre 2006	Mujeres	08	Cinca Medio	Temporal	Eventual por circunstancias de la producción	Eventual producción	55
2006	200609	Septiembre	Septiembre 2006	Hombres	08	Cinca Medio	Temporal	Interinidad	Interinidad	1
2006	200609	Septiembre	Septiembre 2006	Mujeres	08	Cinca Medio	Temporal	Interinidad	Interinidad	21
2006	200609	Septiembre	Septiembre 2006	Hombres	08	Cinca Medio	Temporal	Discapacitados	Temp. Minusv	1
2006	200609	Septiembre	Septiembre 2006	Hombres	08	Cinca Medio	Temporal	Ligados a la jubilación	Jubilación parcial	3
2006	200609	Septiembre	Septiembre 2006	Hombres	08	Cinca Medio	Temporal	Ligados a la jubilación	Relevo	2
2006	200609	Septiembre	Septiembre 2006	Hombres	08	Cinca Medio	Temporal	Ligados a la formación	Formación	4
2006	200609	Septiembre	Septiembre 2006	Hombres	08	Cinca Medio	Temporal	Ligados a la formación	Prácticas	1
2006	200609	Septiembre	Septiembre 2006	Hombres	08	Cinca Medio	Temporal	Otros	Otros	1
2006	200609	Septiembre	Septiembre 2006	Hombres	09	La Litera / La Llitera	Indefinido	Indefinido	Indef. Fomento	49
2006	200609	Septiembre	Septiembre 2006	Hombres	09	La Litera / La Llitera	Indefinido	Indefinido	Indef. Ordinario	13
2006	200609	Septiembre	Septiembre 2006	Mujeres	09	La Litera / La Llitera	Indefinido	Indefinido	Indef. Fomento	26
2006	200609	Septiembre	Septiembre 2006	Mujeres	09	La Litera / La Llitera	Indefinido	Indefinido	Indef. Ordinario	4
2006	200609	Septiembre	Septiembre 2006	Hombres	09	La Litera / La Llitera	Temporal	Obra o servicio	Obra o servicio	145
2006	200609	Septiembre	Septiembre 2006	Mujeres	09	La Litera / La Llitera	Temporal	Obra o servicio	Obra o servicio	37
2006	200609	Septiembre	Septiembre 2006	Hombres	09	La Litera / La Llitera	Temporal	Eventual por circunstancias de la producción	Eventual producción	139
2006	200609	Septiembre	Septiembre 2006	Mujeres	09	La Litera / La Llitera	Temporal	Eventual por circunstancias de la producción	Eventual producción	44
2006	200609	Septiembre	Septiembre 2006	Hombres	09	La Litera / La Llitera	Temporal	Interinidad	Interinidad	7
2006	200609	Septiembre	Septiembre 2006	Mujeres	09	La Litera / La Llitera	Temporal	Interinidad	Interinidad	30
2006	200609	Septiembre	Septiembre 2006	Hombres	09	La Litera / La Llitera	Temporal	Discapacitados	Temp. Minusv	1
2006	200609	Septiembre	Septiembre 2006	Mujeres	09	La Litera / La Llitera	Temporal	Ligados a la jubilación	Jubilación parcial	1
2006	200609	Septiembre	Septiembre 2006	Mujeres	09	La Litera / La Llitera	Temporal	Ligados a la jubilación	Relevo	1
2006	200609	Septiembre	Septiembre 2006	Hombres	09	La Litera / La Llitera	Temporal	Ligados a la formación	Formación	1
2006	200609	Septiembre	Septiembre 2006	Hombres	09	La Litera / La Llitera	Temporal	Ligados a la formación	Prácticas	1
2006	200609	Septiembre	Septiembre 2006	Mujeres	09	La Litera / La Llitera	Temporal	Ligados a la formación	Formación	3
2006	200609	Septiembre	Septiembre 2006	Mujeres	09	La Litera / La Llitera	Temporal	Ligados a la formación	Prácticas	1
2006	200609	Septiembre	Septiembre 2006	Hombres	10	Los Monegros	Indefinido	Indefinido	Indef. Fomento	19
2006	200609	Septiembre	Septiembre 2006	Hombres	10	Los Monegros	Indefinido	Indefinido	Indef. Ordinario	4
2006	200609	Septiembre	Septiembre 2006	Mujeres	10	Los Monegros	Indefinido	Indefinido	Indef. Fomento	7
2006	200609	Septiembre	Septiembre 2006	Mujeres	10	Los Monegros	Indefinido	Indefinido	Indef. Ordinario	2
2006	200609	Septiembre	Septiembre 2006	Hombres	10	Los Monegros	Temporal	Obra o servicio	Obra o servicio	56
2006	200609	Septiembre	Septiembre 2006	Mujeres	10	Los Monegros	Temporal	Obra o servicio	Obra o servicio	33
2006	200609	Septiembre	Septiembre 2006	Hombres	10	Los Monegros	Temporal	Eventual por circunstancias de la producción	Eventual producción	32
2006	200609	Septiembre	Septiembre 2006	Mujeres	10	Los Monegros	Temporal	Eventual por circunstancias de la producción	Eventual producción	27
2006	200609	Septiembre	Septiembre 2006	Hombres	10	Los Monegros	Temporal	Interinidad	Interinidad	1
2006	200609	Septiembre	Septiembre 2006	Mujeres	10	Los Monegros	Temporal	Interinidad	Interinidad	21
2006	200609	Septiembre	Septiembre 2006	Hombres	10	Los Monegros	Temporal	Ligados a la jubilación	Jubilación parcial	1
2006	200609	Septiembre	Septiembre 2006	Hombres	10	Los Monegros	Temporal	Ligados a la jubilación	Relevo	1
2006	200609	Septiembre	Septiembre 2006	Hombres	10	Los Monegros	Temporal	Ligados a la formación	Formación	3
2006	200609	Septiembre	Septiembre 2006	Hombres	10	Los Monegros	Temporal	Ligados a la formación	Prácticas	1
2006	200609	Septiembre	Septiembre 2006	Hombres	11	Bajo Cinca / Baix Cinca	Indefinido	Indefinido	Indef. Fomento	34
2006	200609	Septiembre	Septiembre 2006	Hombres	11	Bajo Cinca / Baix Cinca	Indefinido	Indefinido	Indef. Ordinario	14
2006	200609	Septiembre	Septiembre 2006	Mujeres	11	Bajo Cinca / Baix Cinca	Indefinido	Indefinido	Indef. Fomento	36
2006	200609	Septiembre	Septiembre 2006	Mujeres	11	Bajo Cinca / Baix Cinca	Indefinido	Indefinido	Indef. Ordinario	9
2006	200609	Septiembre	Septiembre 2006	Hombres	11	Bajo Cinca / Baix Cinca	Indefinido	Discapacitados	Minusválidos	1
2006	200609	Septiembre	Septiembre 2006	Hombres	11	Bajo Cinca / Baix Cinca	Temporal	Obra o servicio	Obra o servicio	191
2006	200609	Septiembre	Septiembre 2006	Mujeres	11	Bajo Cinca / Baix Cinca	Temporal	Obra o servicio	Obra o servicio	129
2006	200609	Septiembre	Septiembre 2006	Hombres	11	Bajo Cinca / Baix Cinca	Temporal	Eventual por circunstancias de la producción	Eventual producción	86
2006	200609	Septiembre	Septiembre 2006	Mujeres	11	Bajo Cinca / Baix Cinca	Temporal	Eventual por circunstancias de la producción	Eventual producción	50
2006	200609	Septiembre	Septiembre 2006	Hombres	11	Bajo Cinca / Baix Cinca	Temporal	Interinidad	Interinidad	3
2006	200609	Septiembre	Septiembre 2006	Mujeres	11	Bajo Cinca / Baix Cinca	Temporal	Interinidad	Interinidad	22
2006	200609	Septiembre	Septiembre 2006	Hombres	11	Bajo Cinca / Baix Cinca	Temporal	Ligados a la formación	Formación	6
2006	200609	Septiembre	Septiembre 2006	Hombres	11	Bajo Cinca / Baix Cinca	Temporal	Ligados a la formación	Prácticas	1
2006	200609	Septiembre	Septiembre 2006	Mujeres	11	Bajo Cinca / Baix Cinca	Temporal	Ligados a la formación	Formación	2
2006	200609	Septiembre	Septiembre 2006	Mujeres	11	Bajo Cinca / Baix Cinca	Temporal	Ligados a la formación	Prácticas	1
2006	200609	Septiembre	Septiembre 2006	Hombres	11	Bajo Cinca / Baix Cinca	Temporal	Otros	Otros	1
2006	200609	Septiembre	Septiembre 2006	Hombres	12	Tarazona y el Moncayo	Indefinido	Indefinido	Indef. Fomento	13
2006	200609	Septiembre	Septiembre 2006	Hombres	12	Tarazona y el Moncayo	Indefinido	Indefinido	Indef. Ordinario	5
2006	200609	Septiembre	Septiembre 2006	Mujeres	12	Tarazona y el Moncayo	Indefinido	Indefinido	Indef. Fomento	15
2006	200609	Septiembre	Septiembre 2006	Mujeres	12	Tarazona y el Moncayo	Indefinido	Indefinido	Indef. Ordinario	5
2006	200609	Septiembre	Septiembre 2006	Hombres	12	Tarazona y el Moncayo	Temporal	Obra o servicio	Obra o servicio	84
2006	200609	Septiembre	Septiembre 2006	Mujeres	12	Tarazona y el Moncayo	Temporal	Obra o servicio	Obra o servicio	71
2006	200609	Septiembre	Septiembre 2006	Hombres	12	Tarazona y el Moncayo	Temporal	Eventual por circunstancias de la producción	Eventual producción	152
2006	200609	Septiembre	Septiembre 2006	Mujeres	12	Tarazona y el Moncayo	Temporal	Eventual por circunstancias de la producción	Eventual producción	178
2006	200609	Septiembre	Septiembre 2006	Hombres	12	Tarazona y el Moncayo	Temporal	Interinidad	Interinidad	9
2006	200609	Septiembre	Septiembre 2006	Mujeres	12	Tarazona y el Moncayo	Temporal	Interinidad	Interinidad	9
2006	200609	Septiembre	Septiembre 2006	Hombres	12	Tarazona y el Moncayo	Temporal	Ligados a la jubilación	Jubilación parcial	1
2006	200609	Septiembre	Septiembre 2006	Hombres	12	Tarazona y el Moncayo	Temporal	Otros	Otros	1
2006	200609	Septiembre	Septiembre 2006	Hombres	13	Campo de Borja	Indefinido	Indefinido	Indef. Fomento	15
2006	200609	Septiembre	Septiembre 2006	Hombres	13	Campo de Borja	Indefinido	Indefinido	Indef. Ordinario	14
2006	200609	Septiembre	Septiembre 2006	Mujeres	13	Campo de Borja	Indefinido	Indefinido	Indef. Fomento	10
2006	200609	Septiembre	Septiembre 2006	Mujeres	13	Campo de Borja	Indefinido	Indefinido	Indef. Ordinario	4
2006	200609	Septiembre	Septiembre 2006	Hombres	13	Campo de Borja	Temporal	Obra o servicio	Obra o servicio	100
2006	200609	Septiembre	Septiembre 2006	Mujeres	13	Campo de Borja	Temporal	Obra o servicio	Obra o servicio	53
2006	200609	Septiembre	Septiembre 2006	Hombres	13	Campo de Borja	Temporal	Eventual por circunstancias de la producción	Eventual producción	34
2006	200609	Septiembre	Septiembre 2006	Mujeres	13	Campo de Borja	Temporal	Eventual por circunstancias de la producción	Eventual producción	48
2006	200609	Septiembre	Septiembre 2006	Hombres	13	Campo de Borja	Temporal	Interinidad	Interinidad	2
2006	200609	Septiembre	Septiembre 2006	Mujeres	13	Campo de Borja	Temporal	Interinidad	Interinidad	19
2006	200609	Septiembre	Septiembre 2006	Mujeres	13	Campo de Borja	Temporal	Discapacitados	Temp. Minusv	1
2006	200609	Septiembre	Septiembre 2006	Hombres	13	Campo de Borja	Temporal	Ligados a la jubilación	Relevo	1
2006	200609	Septiembre	Septiembre 2006	Mujeres	13	Campo de Borja	Temporal	Ligados a la formación	Prácticas	1
2006	200609	Septiembre	Septiembre 2006	Hombres	14	Aranda	Indefinido	Indefinido	Indef. Fomento	31
2006	200609	Septiembre	Septiembre 2006	Hombres	14	Aranda	Indefinido	Indefinido	Indef. Ordinario	3
2006	200609	Septiembre	Septiembre 2006	Mujeres	14	Aranda	Indefinido	Indefinido	Indef. Fomento	19
2006	200609	Septiembre	Septiembre 2006	Hombres	14	Aranda	Temporal	Obra o servicio	Obra o servicio	56
2006	200609	Septiembre	Septiembre 2006	Mujeres	14	Aranda	Temporal	Obra o servicio	Obra o servicio	40
2006	200609	Septiembre	Septiembre 2006	Hombres	14	Aranda	Temporal	Eventual por circunstancias de la producción	Eventual producción	8
2006	200609	Septiembre	Septiembre 2006	Mujeres	14	Aranda	Temporal	Eventual por circunstancias de la producción	Eventual producción	10
2006	200609	Septiembre	Septiembre 2006	Hombres	14	Aranda	Temporal	Interinidad	Interinidad	1
2006	200609	Septiembre	Septiembre 2006	Mujeres	14	Aranda	Temporal	Interinidad	Interinidad	1
2006	200609	Septiembre	Septiembre 2006	Hombres	15	Ribera Alta del Ebro	Indefinido	Indefinido	Indef. Fomento	58
2006	200609	Septiembre	Septiembre 2006	Hombres	15	Ribera Alta del Ebro	Indefinido	Indefinido	Indef. Ordinario	45
2006	200609	Septiembre	Septiembre 2006	Mujeres	15	Ribera Alta del Ebro	Indefinido	Indefinido	Indef. Fomento	41
2006	200609	Septiembre	Septiembre 2006	Mujeres	15	Ribera Alta del Ebro	Indefinido	Indefinido	Indef. Ordinario	13
2006	200609	Septiembre	Septiembre 2006	Mujeres	15	Ribera Alta del Ebro	Indefinido	Discapacitados	Minusválidos	1
2006	200609	Septiembre	Septiembre 2006	Hombres	15	Ribera Alta del Ebro	Temporal	Obra o servicio	Obra o servicio	206
2006	200609	Septiembre	Septiembre 2006	Mujeres	15	Ribera Alta del Ebro	Temporal	Obra o servicio	Obra o servicio	116
2006	200609	Septiembre	Septiembre 2006	Hombres	15	Ribera Alta del Ebro	Temporal	Eventual por circunstancias de la producción	Eventual producción	302
2006	200609	Septiembre	Septiembre 2006	Mujeres	15	Ribera Alta del Ebro	Temporal	Eventual por circunstancias de la producción	Eventual producción	177
2006	200609	Septiembre	Septiembre 2006	Hombres	15	Ribera Alta del Ebro	Temporal	Interinidad	Interinidad	13
2006	200609	Septiembre	Septiembre 2006	Mujeres	15	Ribera Alta del Ebro	Temporal	Interinidad	Interinidad	58
2006	200609	Septiembre	Septiembre 2006	Mujeres	15	Ribera Alta del Ebro	Temporal	Discapacitados	Temp. Minusv	1
2006	200609	Septiembre	Septiembre 2006	Hombres	15	Ribera Alta del Ebro	Temporal	Ligados a la jubilación	Jubilación parcial	7
2006	200609	Septiembre	Septiembre 2006	Hombres	15	Ribera Alta del Ebro	Temporal	Ligados a la jubilación	Relevo	9
2006	200609	Septiembre	Septiembre 2006	Mujeres	15	Ribera Alta del Ebro	Temporal	Ligados a la jubilación	Jubilación parcial	1
2006	200609	Septiembre	Septiembre 2006	Mujeres	15	Ribera Alta del Ebro	Temporal	Ligados a la jubilación	Relevo	1
2006	200609	Septiembre	Septiembre 2006	Hombres	15	Ribera Alta del Ebro	Temporal	Ligados a la formación	Formación	4
2006	200609	Septiembre	Septiembre 2006	Mujeres	15	Ribera Alta del Ebro	Temporal	Ligados a la formación	Formación	1
2006	200609	Septiembre	Septiembre 2006	Hombres	16	Valdejalón	Indefinido	Indefinido	Indef. Fomento	53
2006	200609	Septiembre	Septiembre 2006	Hombres	16	Valdejalón	Indefinido	Indefinido	Indef. Ordinario	7
2006	200609	Septiembre	Septiembre 2006	Mujeres	16	Valdejalón	Indefinido	Indefinido	Indef. Fomento	31
2006	200609	Septiembre	Septiembre 2006	Mujeres	16	Valdejalón	Indefinido	Indefinido	Indef. Ordinario	21
