Comarca código	Comarca nombre	Año	Siglas	Votos	Candidatura
11	Bajo Cinca / Baix Cinca	2011	PACMA	51,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
11	Bajo Cinca / Baix Cinca	2011	Eb	16,0	ESCAÑOS EN BLANCO
11	Bajo Cinca / Baix Cinca	2011	PCPE	48,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
11	Bajo Cinca / Baix Cinca	2011	PUM+J	33,0	POR UN MUNDO MÁS JUSTO
11	Bajo Cinca / Baix Cinca	2011	PIRATA	39,0	PARTIDO PIRATA
11	Bajo Cinca / Baix Cinca	2011	UCE	12,0	UNIFICACIÓN COMUNISTA DE ESPAÑA
11	Bajo Cinca / Baix Cinca	2011	DeC	1,0	DEMOS EL CAMBIO
11	Bajo Cinca / Baix Cinca	2011	PH	4,0	PARTIDO HUMANISTA
11	Bajo Cinca / Baix Cinca	2011	P-LIB	2,0	PARTIDO DE LA LIBERTAD INDIVIDUAL
11	Bajo Cinca / Baix Cinca	2011	SXT	0,0	SOCIALISTAS POR TERUEL
12	Tarazona y el Moncayo	2011	PP-PAR	4209,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
12	Tarazona y el Moncayo	2011	PSOE	2777,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
12	Tarazona y el Moncayo	2011	CHA-IU	903,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
12	Tarazona y el Moncayo	2011	UPyD	275,0	UNIÓN PROGRESO Y DEMOCRACIA
12	Tarazona y el Moncayo	2011	EQUO	50,0	EQUO
12	Tarazona y el Moncayo	2011	PACMA	25,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
12	Tarazona y el Moncayo	2011	Eb	29,0	ESCAÑOS EN BLANCO
12	Tarazona y el Moncayo	2011	PCPE	15,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
12	Tarazona y el Moncayo	2011	PUM+J	14,0	POR UN MUNDO MÁS JUSTO
12	Tarazona y el Moncayo	2011	PIRATA	0,0	PARTIDO PIRATA
12	Tarazona y el Moncayo	2011	UCE	11,0	UNIFICACIÓN COMUNISTA DE ESPAÑA
12	Tarazona y el Moncayo	2011	DeC	5,0	DEMOS EL CAMBIO
12	Tarazona y el Moncayo	2011	PH	14,0	PARTIDO HUMANISTA
12	Tarazona y el Moncayo	2011	P-LIB	6,0	PARTIDO DE LA LIBERTAD INDIVIDUAL
12	Tarazona y el Moncayo	2011	SXT	0,0	SOCIALISTAS POR TERUEL
13	Campo de Borja	2011	PP-PAR	3988,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
13	Campo de Borja	2011	PSOE	3295,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
13	Campo de Borja	2011	CHA-IU	659,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
13	Campo de Borja	2011	UPyD	250,0	UNIÓN PROGRESO Y DEMOCRACIA
13	Campo de Borja	2011	EQUO	31,0	EQUO
13	Campo de Borja	2011	PACMA	26,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
13	Campo de Borja	2011	Eb	17,0	ESCAÑOS EN BLANCO
13	Campo de Borja	2011	PCPE	14,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
13	Campo de Borja	2011	PUM+J	7,0	POR UN MUNDO MÁS JUSTO
13	Campo de Borja	2011	PIRATA	0,0	PARTIDO PIRATA
13	Campo de Borja	2011	UCE	4,0	UNIFICACIÓN COMUNISTA DE ESPAÑA
13	Campo de Borja	2011	DeC	3,0	DEMOS EL CAMBIO
13	Campo de Borja	2011	PH	11,0	PARTIDO HUMANISTA
13	Campo de Borja	2011	P-LIB	5,0	PARTIDO DE LA LIBERTAD INDIVIDUAL
13	Campo de Borja	2011	SXT	0,0	SOCIALISTAS POR TERUEL
14	Aranda	2011	PP-PAR	2430,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
14	Aranda	2011	PSOE	1259,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
14	Aranda	2011	CHA-IU	290,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
14	Aranda	2011	UPyD	84,0	UNIÓN PROGRESO Y DEMOCRACIA
14	Aranda	2011	EQUO	8,0	EQUO
14	Aranda	2011	PACMA	3,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
14	Aranda	2011	Eb	13,0	ESCAÑOS EN BLANCO
14	Aranda	2011	PCPE	6,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
14	Aranda	2011	PUM+J	2,0	POR UN MUNDO MÁS JUSTO
14	Aranda	2011	PIRATA	0,0	PARTIDO PIRATA
14	Aranda	2011	UCE	2,0	UNIFICACIÓN COMUNISTA DE ESPAÑA
14	Aranda	2011	DeC	1,0	DEMOS EL CAMBIO
14	Aranda	2011	PH	6,0	PARTIDO HUMANISTA
14	Aranda	2011	P-LIB	3,0	PARTIDO DE LA LIBERTAD INDIVIDUAL
14	Aranda	2011	SXT	0,0	SOCIALISTAS POR TERUEL
15	Ribera Alta del Ebro	2011	PP-PAR	6345,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
15	Ribera Alta del Ebro	2011	PSOE	5839,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
15	Ribera Alta del Ebro	2011	CHA-IU	1538,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
15	Ribera Alta del Ebro	2011	UPyD	581,0	UNIÓN PROGRESO Y DEMOCRACIA
15	Ribera Alta del Ebro	2011	EQUO	68,0	EQUO
15	Ribera Alta del Ebro	2011	PACMA	58,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
15	Ribera Alta del Ebro	2011	Eb	46,0	ESCAÑOS EN BLANCO
15	Ribera Alta del Ebro	2011	PCPE	25,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
15	Ribera Alta del Ebro	2011	PUM+J	16,0	POR UN MUNDO MÁS JUSTO
15	Ribera Alta del Ebro	2011	PIRATA	0,0	PARTIDO PIRATA
15	Ribera Alta del Ebro	2011	UCE	7,0	UNIFICACIÓN COMUNISTA DE ESPAÑA
15	Ribera Alta del Ebro	2011	DeC	12,0	DEMOS EL CAMBIO
15	Ribera Alta del Ebro	2011	PH	14,0	PARTIDO HUMANISTA
15	Ribera Alta del Ebro	2011	P-LIB	11,0	PARTIDO DE LA LIBERTAD INDIVIDUAL
15	Ribera Alta del Ebro	2011	SXT	0,0	SOCIALISTAS POR TERUEL
16	Valdejalón	2011	PP-PAR	7473,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
16	Valdejalón	2011	PSOE	4386,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
16	Valdejalón	2011	CHA-IU	1131,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
16	Valdejalón	2011	UPyD	584,0	UNIÓN PROGRESO Y DEMOCRACIA
16	Valdejalón	2011	EQUO	69,0	EQUO
16	Valdejalón	2011	PACMA	35,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
16	Valdejalón	2011	Eb	49,0	ESCAÑOS EN BLANCO
16	Valdejalón	2011	PCPE	22,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
16	Valdejalón	2011	PUM+J	15,0	POR UN MUNDO MÁS JUSTO
16	Valdejalón	2011	PIRATA	0,0	PARTIDO PIRATA
16	Valdejalón	2011	UCE	10,0	UNIFICACIÓN COMUNISTA DE ESPAÑA
16	Valdejalón	2011	DeC	12,0	DEMOS EL CAMBIO
16	Valdejalón	2011	PH	19,0	PARTIDO HUMANISTA
16	Valdejalón	2011	P-LIB	8,0	PARTIDO DE LA LIBERTAD INDIVIDUAL
16	Valdejalón	2011	SXT	0,0	SOCIALISTAS POR TERUEL
17	D.C. Zaragoza	2011	PP-PAR	181661,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
17	D.C. Zaragoza	2011	PSOE	114693,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
17	D.C. Zaragoza	2011	CHA-IU	48982,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
17	D.C. Zaragoza	2011	UPyD	28955,0	UNIÓN PROGRESO Y DEMOCRACIA
17	D.C. Zaragoza	2011	EQUO	3321,0	EQUO
17	D.C. Zaragoza	2011	PACMA	2266,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
17	D.C. Zaragoza	2011	Eb	2225,0	ESCAÑOS EN BLANCO
17	D.C. Zaragoza	2011	PCPE	835,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
17	D.C. Zaragoza	2011	PUM+J	787,0	POR UN MUNDO MÁS JUSTO
17	D.C. Zaragoza	2011	PIRATA	0,0	PARTIDO PIRATA
17	D.C. Zaragoza	2011	UCE	299,0	UNIFICACIÓN COMUNISTA DE ESPAÑA
17	D.C. Zaragoza	2011	DeC	413,0	DEMOS EL CAMBIO
17	D.C. Zaragoza	2011	PH	347,0	PARTIDO HUMANISTA
17	D.C. Zaragoza	2011	P-LIB	317,0	PARTIDO DE LA LIBERTAD INDIVIDUAL
17	D.C. Zaragoza	2011	SXT	0,0	SOCIALISTAS POR TERUEL
18	Ribera Baja del Ebro	2011	PP-PAR	2335,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
18	Ribera Baja del Ebro	2011	PSOE	2104,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
18	Ribera Baja del Ebro	2011	CHA-IU	437,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
18	Ribera Baja del Ebro	2011	UPyD	170,0	UNIÓN PROGRESO Y DEMOCRACIA
18	Ribera Baja del Ebro	2011	EQUO	15,0	EQUO
18	Ribera Baja del Ebro	2011	PACMA	11,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
18	Ribera Baja del Ebro	2011	Eb	14,0	ESCAÑOS EN BLANCO
18	Ribera Baja del Ebro	2011	PCPE	7,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
18	Ribera Baja del Ebro	2011	PUM+J	6,0	POR UN MUNDO MÁS JUSTO
18	Ribera Baja del Ebro	2011	PIRATA	0,0	PARTIDO PIRATA
18	Ribera Baja del Ebro	2011	UCE	2,0	UNIFICACIÓN COMUNISTA DE ESPAÑA
18	Ribera Baja del Ebro	2011	DeC	6,0	DEMOS EL CAMBIO
18	Ribera Baja del Ebro	2011	PH	3,0	PARTIDO HUMANISTA
18	Ribera Baja del Ebro	2011	P-LIB	4,0	PARTIDO DE LA LIBERTAD INDIVIDUAL
18	Ribera Baja del Ebro	2011	SXT	0,0	SOCIALISTAS POR TERUEL
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	PP-PAR	3441,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	PSOE	2679,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	CHA-IU	540,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	UPyD	244,0	UNIÓN PROGRESO Y DEMOCRACIA
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	EQUO	35,0	EQUO
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	PACMA	30,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	Eb	29,0	ESCAÑOS EN BLANCO
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	PCPE	14,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	PUM+J	14,0	POR UN MUNDO MÁS JUSTO
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	PIRATA	0,0	PARTIDO PIRATA
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	UCE	3,0	UNIFICACIÓN COMUNISTA DE ESPAÑA
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	DeC	9,0	DEMOS EL CAMBIO
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	PH	5,0	PARTIDO HUMANISTA
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	P-LIB	3,0	PARTIDO DE LA LIBERTAD INDIVIDUAL
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	SXT	0,0	SOCIALISTAS POR TERUEL
20	Comunidad de Calatayud	2011	PP-PAR	11331,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
20	Comunidad de Calatayud	2011	PSOE	7395,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
20	Comunidad de Calatayud	2011	CHA-IU	1452,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
20	Comunidad de Calatayud	2011	UPyD	730,0	UNIÓN PROGRESO Y DEMOCRACIA
20	Comunidad de Calatayud	2011	EQUO	86,0	EQUO
20	Comunidad de Calatayud	2011	PACMA	50,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
20	Comunidad de Calatayud	2011	Eb	81,0	ESCAÑOS EN BLANCO
20	Comunidad de Calatayud	2011	PCPE	46,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
20	Comunidad de Calatayud	2011	PUM+J	24,0	POR UN MUNDO MÁS JUSTO
20	Comunidad de Calatayud	2011	PIRATA	0,0	PARTIDO PIRATA
20	Comunidad de Calatayud	2011	UCE	18,0	UNIFICACIÓN COMUNISTA DE ESPAÑA
20	Comunidad de Calatayud	2011	DeC	27,0	DEMOS EL CAMBIO
20	Comunidad de Calatayud	2011	PH	21,0	PARTIDO HUMANISTA
20	Comunidad de Calatayud	2011	P-LIB	15,0	PARTIDO DE LA LIBERTAD INDIVIDUAL
20	Comunidad de Calatayud	2011	SXT	0,0	SOCIALISTAS POR TERUEL
21	Campo de Cariñena	2011	PP-PAR	2876,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
21	Campo de Cariñena	2011	PSOE	2205,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
21	Campo de Cariñena	2011	CHA-IU	533,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
21	Campo de Cariñena	2011	UPyD	146,0	UNIÓN PROGRESO Y DEMOCRACIA
21	Campo de Cariñena	2011	EQUO	17,0	EQUO
21	Campo de Cariñena	2011	PACMA	12,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
21	Campo de Cariñena	2011	Eb	22,0	ESCAÑOS EN BLANCO
21	Campo de Cariñena	2011	PCPE	10,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
21	Campo de Cariñena	2011	PUM+J	7,0	POR UN MUNDO MÁS JUSTO
21	Campo de Cariñena	2011	PIRATA	0,0	PARTIDO PIRATA
21	Campo de Cariñena	2011	UCE	2,0	UNIFICACIÓN COMUNISTA DE ESPAÑA
21	Campo de Cariñena	2011	DeC	1,0	DEMOS EL CAMBIO
21	Campo de Cariñena	2011	PH	1,0	PARTIDO HUMANISTA
21	Campo de Cariñena	2011	P-LIB	3,0	PARTIDO DE LA LIBERTAD INDIVIDUAL
21	Campo de Cariñena	2011	SXT	0,0	SOCIALISTAS POR TERUEL
22	Campo de Belchite	2011	PP-PAR	1994,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
22	Campo de Belchite	2011	PSOE	1065,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
22	Campo de Belchite	2011	CHA-IU	190,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
22	Campo de Belchite	2011	UPyD	80,0	UNIÓN PROGRESO Y DEMOCRACIA
22	Campo de Belchite	2011	EQUO	8,0	EQUO
22	Campo de Belchite	2011	PACMA	4,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
22	Campo de Belchite	2011	Eb	12,0	ESCAÑOS EN BLANCO
22	Campo de Belchite	2011	PCPE	5,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
22	Campo de Belchite	2011	PUM+J	5,0	POR UN MUNDO MÁS JUSTO
22	Campo de Belchite	2011	PIRATA	0,0	PARTIDO PIRATA
22	Campo de Belchite	2011	UCE	2,0	UNIFICACIÓN COMUNISTA DE ESPAÑA
22	Campo de Belchite	2011	DeC	1,0	DEMOS EL CAMBIO
22	Campo de Belchite	2011	PH	0,0	PARTIDO HUMANISTA
22	Campo de Belchite	2011	P-LIB	2,0	PARTIDO DE LA LIBERTAD INDIVIDUAL
22	Campo de Belchite	2011	SXT	0,0	SOCIALISTAS POR TERUEL
23	Bajo Martín	2011	PP-PAR	1941,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
23	Bajo Martín	2011	PSOE	1620,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
23	Bajo Martín	2011	CHA-IU	316,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
23	Bajo Martín	2011	UPyD	72,0	UNIÓN PROGRESO Y DEMOCRACIA
23	Bajo Martín	2011	EQUO	0,0	EQUO
23	Bajo Martín	2011	PACMA	6,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
23	Bajo Martín	2011	Eb	12,0	ESCAÑOS EN BLANCO
23	Bajo Martín	2011	PCPE	0,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
23	Bajo Martín	2011	PUM+J	8,0	POR UN MUNDO MÁS JUSTO
23	Bajo Martín	2011	PIRATA	6,0	PARTIDO PIRATA
23	Bajo Martín	2011	UCE	4,0	UNIFICACIÓN COMUNISTA DE ESPAÑA
23	Bajo Martín	2011	DeC	0,0	DEMOS EL CAMBIO
23	Bajo Martín	2011	PH	0,0	PARTIDO HUMANISTA
23	Bajo Martín	2011	P-LIB	0,0	PARTIDO DE LA LIBERTAD INDIVIDUAL
23	Bajo Martín	2011	SXT	17,0	SOCIALISTAS POR TERUEL
24	Campo de Daroca	2011	PP-PAR	2338,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
24	Campo de Daroca	2011	PSOE	965,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
24	Campo de Daroca	2011	CHA-IU	229,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
24	Campo de Daroca	2011	UPyD	112,0	UNIÓN PROGRESO Y DEMOCRACIA
24	Campo de Daroca	2011	EQUO	20,0	EQUO
24	Campo de Daroca	2011	PACMA	3,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
24	Campo de Daroca	2011	Eb	11,0	ESCAÑOS EN BLANCO
24	Campo de Daroca	2011	PCPE	12,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
24	Campo de Daroca	2011	PUM+J	8,0	POR UN MUNDO MÁS JUSTO
24	Campo de Daroca	2011	PIRATA	0,0	PARTIDO PIRATA
24	Campo de Daroca	2011	UCE	2,0	UNIFICACIÓN COMUNISTA DE ESPAÑA
24	Campo de Daroca	2011	DeC	5,0	DEMOS EL CAMBIO
24	Campo de Daroca	2011	PH	1,0	PARTIDO HUMANISTA
24	Campo de Daroca	2011	P-LIB	2,0	PARTIDO DE LA LIBERTAD INDIVIDUAL
24	Campo de Daroca	2011	SXT	0,0	SOCIALISTAS POR TERUEL
25	Jiloca	2011	PP-PAR	4461,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
25	Jiloca	2011	PSOE	2074,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
25	Jiloca	2011	CHA-IU	463,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
25	Jiloca	2011	UPyD	217,0	UNIÓN PROGRESO Y DEMOCRACIA
25	Jiloca	2011	EQUO	0,0	EQUO
25	Jiloca	2011	PACMA	18,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
25	Jiloca	2011	Eb	27,0	ESCAÑOS EN BLANCO
25	Jiloca	2011	PCPE	0,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
25	Jiloca	2011	PUM+J	7,0	POR UN MUNDO MÁS JUSTO
25	Jiloca	2011	PIRATA	15,0	PARTIDO PIRATA
25	Jiloca	2011	UCE	7,0	UNIFICACIÓN COMUNISTA DE ESPAÑA
25	Jiloca	2011	DeC	0,0	DEMOS EL CAMBIO
25	Jiloca	2011	PH	0,0	PARTIDO HUMANISTA
25	Jiloca	2011	P-LIB	0,0	PARTIDO DE LA LIBERTAD INDIVIDUAL
25	Jiloca	2011	SXT	1,0	SOCIALISTAS POR TERUEL
26	Cuencas Mineras	2011	PP-PAR	1972,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
26	Cuencas Mineras	2011	PSOE	2332,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
26	Cuencas Mineras	2011	CHA-IU	389,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
26	Cuencas Mineras	2011	UPyD	103,0	UNIÓN PROGRESO Y DEMOCRACIA
26	Cuencas Mineras	2011	EQUO	0,0	EQUO
26	Cuencas Mineras	2011	PACMA	15,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
26	Cuencas Mineras	2011	Eb	34,0	ESCAÑOS EN BLANCO
26	Cuencas Mineras	2011	PCPE	0,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
26	Cuencas Mineras	2011	PUM+J	7,0	POR UN MUNDO MÁS JUSTO
26	Cuencas Mineras	2011	PIRATA	13,0	PARTIDO PIRATA
26	Cuencas Mineras	2011	UCE	6,0	UNIFICACIÓN COMUNISTA DE ESPAÑA
26	Cuencas Mineras	2011	DeC	0,0	DEMOS EL CAMBIO
26	Cuencas Mineras	2011	PH	0,0	PARTIDO HUMANISTA
26	Cuencas Mineras	2011	P-LIB	0,0	PARTIDO DE LA LIBERTAD INDIVIDUAL
26	Cuencas Mineras	2011	SXT	1,0	SOCIALISTAS POR TERUEL
27	Andorra-Sierra de Arcos	2011	PP-PAR	2573,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
27	Andorra-Sierra de Arcos	2011	PSOE	2184,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
27	Andorra-Sierra de Arcos	2011	CHA-IU	857,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
27	Andorra-Sierra de Arcos	2011	UPyD	121,0	UNIÓN PROGRESO Y DEMOCRACIA
27	Andorra-Sierra de Arcos	2011	EQUO	0,0	EQUO
27	Andorra-Sierra de Arcos	2011	PACMA	16,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
27	Andorra-Sierra de Arcos	2011	Eb	31,0	ESCAÑOS EN BLANCO
27	Andorra-Sierra de Arcos	2011	PCPE	0,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
27	Andorra-Sierra de Arcos	2011	PUM+J	10,0	POR UN MUNDO MÁS JUSTO
27	Andorra-Sierra de Arcos	2011	PIRATA	14,0	PARTIDO PIRATA
27	Andorra-Sierra de Arcos	2011	UCE	7,0	UNIFICACIÓN COMUNISTA DE ESPAÑA
27	Andorra-Sierra de Arcos	2011	DeC	0,0	DEMOS EL CAMBIO
27	Andorra-Sierra de Arcos	2011	PH	0,0	PARTIDO HUMANISTA
27	Andorra-Sierra de Arcos	2011	P-LIB	0,0	PARTIDO DE LA LIBERTAD INDIVIDUAL
27	Andorra-Sierra de Arcos	2011	SXT	6,0	SOCIALISTAS POR TERUEL
28	Bajo Aragón	2011	PP-PAR	7688,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
28	Bajo Aragón	2011	PSOE	4959,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
28	Bajo Aragón	2011	CHA-IU	1160,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
28	Bajo Aragón	2011	UPyD	610,0	UNIÓN PROGRESO Y DEMOCRACIA
28	Bajo Aragón	2011	EQUO	0,0	EQUO
28	Bajo Aragón	2011	PACMA	75,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
28	Bajo Aragón	2011	Eb	121,0	ESCAÑOS EN BLANCO
28	Bajo Aragón	2011	PCPE	0,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
28	Bajo Aragón	2011	PUM+J	36,0	POR UN MUNDO MÁS JUSTO
28	Bajo Aragón	2011	PIRATA	42,0	PARTIDO PIRATA
28	Bajo Aragón	2011	UCE	20,0	UNIFICACIÓN COMUNISTA DE ESPAÑA
28	Bajo Aragón	2011	DeC	0,0	DEMOS EL CAMBIO
28	Bajo Aragón	2011	PH	0,0	PARTIDO HUMANISTA
28	Bajo Aragón	2011	P-LIB	0,0	PARTIDO DE LA LIBERTAD INDIVIDUAL
28	Bajo Aragón	2011	SXT	98,0	SOCIALISTAS POR TERUEL
29	Comunidad de Teruel	2011	PP-PAR	13708,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
29	Comunidad de Teruel	2011	PSOE	7285,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
29	Comunidad de Teruel	2011	CHA-IU	1900,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
29	Comunidad de Teruel	2011	UPyD	1201,0	UNIÓN PROGRESO Y DEMOCRACIA
29	Comunidad de Teruel	2011	EQUO	0,0	EQUO
29	Comunidad de Teruel	2011	PACMA	100,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
29	Comunidad de Teruel	2011	Eb	156,0	ESCAÑOS EN BLANCO
29	Comunidad de Teruel	2011	PCPE	0,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
29	Comunidad de Teruel	2011	PUM+J	48,0	POR UN MUNDO MÁS JUSTO
29	Comunidad de Teruel	2011	PIRATA	73,0	PARTIDO PIRATA
29	Comunidad de Teruel	2011	UCE	31,0	UNIFICACIÓN COMUNISTA DE ESPAÑA
29	Comunidad de Teruel	2011	DeC	0,0	DEMOS EL CAMBIO
